#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
550.904__8.51_237	46767420.20978686	208816595.58885536	163807515.43123472	199581006.10513705	345328250.43222904	54723913.86895488	145812014.94894385	7500243.899019884	4189102045.242622	5699860.437609903	22626640.384578276	62343174.09332227	86549744.32866314	32517528.23473725	3080516.656797267	1687992.2433738776
550.629_C38H79N_8.92_2486	41907211.05686063	337438979.9632103	43660131.34054515	34973252.58988719	49519723.88849601	140260312.85237247	104253187.53086741	50456059.5095797	108541853.38796754	25643887.95242121	81091174.63558209	27789755.98428481	77534056.45753017	128121064.14976196	326994291.8183147	63530766.63138044
550.467_C30H63NO7_8.38_4018	116888700.71028616	37315661.10886687	23561350.90606601	52396510.63182408	31581786.42528405	143536363.13890487	88422089.9834161	161549417.47778693	98025390.57605314	76835323.92930676	137032684.60998943	55180367.44967247	77745189.56217854	113037692.4066288	71553757.9438427	97678.17286846609
550.008__4.12_3063	68421288.15111673	157044851.1181125	26560858.66982718	21409018.77846486	43230293.34874262	85923756.87472731	125322181.27747186	64724317.58890198	124625397.03538674	74910350.88403654	143108727.97841242	33175140.705744404	88381573.77240396	102082513.51142332	76732635.68482788	23558870.457928594
549.416__8.37_356	113640352.78717102	57600350.97104668	17843187.251753576	20768485.752008297	10380390.131389063	196578250.18545997	153174561.95394242	227442954.75060385	99095532.56796248	145601726.79003263	209105533.2457084	52817565.26945885	38815163.86160045	106953234.61985858	69337186.57306683	65502.756105167384
549.398__7.9_2976	72199683.0163437	102549304.9084392	20360332.330048677	20783058.705611225	19496868.34875066	138954236.02885652	102684461.40598659	144106656.40850952	55369071.62073731	84157814.79249673	143197044.53318474	59359867.95953212	95969326.46191674	126246095.33271796	123467913.87417664	365235.7530896055
549.375_C33H54N2O2_7.25_1806	71360340.35993978	28130753.68044751	30053424.439024065	74268045.58991082	55770284.48231128	135821945.77926895	26706818.56368148	128797750.56357256	43804620.74139378	81777406.29260771	65585667.82427022	211543496.9916122	82071782.0432679	80816581.41675183	158006117.07748377	1631544.006533945
549.35_C29H46N6O3_7.42_3999	28935021.66411896	132636012.5182478	31434903.472821675	45671177.37795256	24184541.070848323	497370086.8798392	27266683.093471304	915134818.1887816	107173472.15418056	164393205.30856845	499952084.423884	64202543.83587416	27761348.20845367	123239479.9073276	44882992.71762384	8867696.192058755
549.345__8.61_5437	34084258.23562221	223009226.1458204	34796996.547295004	31230791.03904622	116423524.73517254	175262270.39394456	175817560.0243323	884560358.9670535	112916187.55339284	47138227.92677015	147116338.87870434	12494113.051802825	23573634.88326124	912447605.0391476	44321430.87918045	7014498.3870674735
548.9__7.78_2668	60469026.49446227	101578097.6526845	9276253.589669533	19695314.082529426	17264896.233395528	139848440.89958903	98286302.29755498	156194248.6751392	50853126.93185045	77312005.62830947	153298151.44359317	49738405.69618098	91091870.60892902	130480490.60781892	131507834.2112012	145324.22352431322
548.348_C20H49N7O8S_6.25_638	243591206.35875687	27070108.96963737	44426360.72681244	53585775.82009564	35850094.537252955	102597142.67270078	100467795.64412622	73965487.29837401	63959878.35394268	148601858.28262642	169143868.1363759	56504879.19322477	42250515.16902232	137740607.92283064	108750503.90310006	27223.2150099892
548.337_C20H49N7O8S_6.2_4222	49146240.28271902	4457081996.236142	32951632.987348314	89766306.2801042	58949196.34686944	22826456245.539654	5372701283.36724	34552155.00163145	56812773.33272221	19710911882.32192	111679646.46176568	86157483.32930882	47986638.53897978	82506973.52813804	49746994.69109646	8037867.28431348
548.291__2.93_4858	56607539.72472008	754073983.49934	49047693.02314053	84898287.62381168	41643740.00717291	82583522.08770879	9294081448.075209	54017419.36791466	1169210119.9689794	121116673.2846012	54509270.86104865	45531602.12604886	53303852.76816506	58532088.60295485	67363223.06280549	57445303.44990613
547.85__8.49_6025	93474591.80485225	11800598.16778742	15963348.726304773	16007421.429785024	13676383.888903365	136043787.4692058	181640041.28492263	149248490.67149118	129940103.36922772	184761232.03123337	70634887.25128521	71377862.95645517	30988097.034621187	136361425.90458265	94994163.73245728	126809.82739287606
547.851__7.36_5917	34393720.59462655	13788274.619276578	19920210.44003311	19976472.163234603	12616602.417265518	218116330.9348453	100780459.60372858	242017119.37713587	85855494.32389992	165417209.7913949	267181303.594642	55258086.38510207	26581732.506682716	128776667.26265362	112704693.06605108	1913261.6127500685
547.332_C24H52BN3O5Se_2.99_2275	77187397.65874723	367165063.6235925	16105751.243929652	248659679.79534024	328910128.671169	117942724.49594308	108899351.66789298	112927056.82352154	259513168.85160872	87103176.99312308	138332611.68961436	14542288.574758112	337461393.2603073	48459602.4790711	55644110.20127933	167442.07346791035
546.84__3.63_3268	79308797.54927641	183677540.93516824	85724896.95356302	13750820.601661315	38390021.721432015	204236533.99948412	128858085.443049	118596084.85783972	66297356.50007083	136671351.32109222	129363262.80081996	54721723.959283	42269737.527244255	81859274.99966088	90811701.86975013	718285.804666933
546.368_C23H54N4O8P_7.36_2488	126634445.3530886	64938487.70753038	45864233.19964106	37724922.27904221	8553607.832563665	122946717.34735544	117702909.73204558	132920579.24779464	166829837.2992348	89525824.16924009	190017034.7322485	63207272.27673155	38287228.838691495	70501413.8617318	48487097.22371187	911748.804701156
545.873__7.18_2386	210348180.3436875	19128158.474140417	44102025.21991351	62688259.53810827	22497388.85309963	119100107.89601882	106519818.71614778	82840468.90414974	51153758.39937581	148436194.54288644	148030607.97166368	61102747.95771906	51916385.13084608	129824349.51642212	113797315.85252944	268610.6707442202
545.417_C30H52N6O3_9.18_1439	97840863.93352003	7195230.579346118	93076426.67528822	226643429.435994	26484845.40533096	465660570.78141457	83010392.85005908	309160086.229537	188182692.17176947	87693570.89892937	56589516.17810055	39858993.80721194	31220432.746264786	57382977.00222512	45064247.78635682	1705488.2241455037
545.404_C27H48N10O2_8.99_3850	63730573.75419438	29846941.854390576	73673324.91237794	58388910.85116034	32698937.881299123	162544719.61106542	48230626.4712049	108924467.96452343	82608106.80452797	197421622.90685752	331580049.09600514	103865659.09735441	78664218.95827071	77768471.35699691	29277684.97051497	10064903.404569717
545.402_C30H62O3Se_7.33_143	170610444.3416176	32557706.848298475	28114442.499258656	38751313.17244772	17596193.066531822	119258364.14914788	96792485.42338444	118168430.39256184	88684080.41398036	121514705.65826312	176332329.10017774	71881832.11728755	39931702.28977405	115439954.24842893	84224803.22384465	265802.1966311304
545.334_C28H48O10_6.36_1609	45344350.3003961	0.2419292164053893	120221809.78448538	56728025.71525589	28588408.979862	92178297.49487479	22705685.733679224	119050254.4898646	120970344.10248642	107305010.5386442	110987424.33486085	148444515.89960763	126996951.84697571	107905813.19993944	131145428.97249044	246223.21806736855
543.421_C27H54N6O5_8.15_3332	75646265.92398953	57894660.40607361	47368103.87148178	43400390.53552381	71962900.36770727	98212459.47195669	37048212.678514294	278690565.76312006	237064636.29911408	78095036.99484293	127661200.58236513	57649134.17499969	50067838.07857404	50238805.53491133	77117259.56380445	6316448.499044223
543.383_C26H50N6O6_7.87_1792	227274072.99671	10670655854.676798	28887222.41674609	36763833.44564367	18319437.038266595	306836206.55898684	167398301.01950526	399797475.0041811	65998670.36389326	98635386.8904185	294726951.3847827	63013234.43914446	24019148.82581947	46078695.45893371	32764134.080707986	4248915.91960621
543.368_C26H55O9P_7.54_3058	2766971.002359384	61969205.40524069	7620194.93009067	8582911.06948429	11286922.871645192	372451026.84468895	148589088.8615973	523822652.44973576	137897010.30459934	141046359.90214956	323299622.71631444	16882094.826526906	36905547.15535601	91366431.62607716	99225921.0177039	244497.8117302004
543.349_C25H46N6O7_3.37_4193	46771966.69520668	109620352.69327907	39011304.25948827	77758925.27869996	368876823.178847	108708129.06892943	85463985.79069035	60698901.941959806	64443302.924338	69845953.80913363	56967715.94845713	51594423.59327511	392471216.39244616	170243696.37471905	87631925.40216935	5779752.639172231
543.301_C21H38N10O7_2.85_3624	101294456.04687484	196736748.04462293	52690305.49558954	49561483.3105416	35367546.28244858	115262460.31356424	20535225.80476792	68433360.95127085	65575435.803884804	116858642.70534122	52055420.28273147	129481981.46102288	14322538.252003364	31008558.70894446	29414502.11134217	2266626.1740361475
542.691__7.59_3402	61302624.10705037	31515901.73327628	15046398.06566345	89556180.68733664	32404352.74820455	143351700.942542	86716099.09172615	209074615.6945341	98329132.95761894	30978370.79285129	89002309.08403961	67104923.21487607	354902182.4625354	380605598.8295522	101167424.27119699	3602850.844479254
542.391__8.52_1285	42274088.2684579	233829841.14321768	72854265.68015796	34445495.53926297	164161517.48155046	38560182.41336348	43629384.12344348	121980550.27001524	1318995575.4739366	45491582.69305747	134354243.09667075	35515091.55768934	82895109.75888452	33288329.59262354	73024155.53042243	3847582.4458994963
542.316_C24H47NO12_3.86_703	26373181.507729147	13448777.236894293	214089417.82717255	18754471.964063033	204091324.5938166	69009094.73788594	75648977.75325258	10327274.188562116	24714985.250021875	15713128.657017095	315561966.84373903	94393902.66659167	1687115546.059482	223687172.8359724	77751061.10380372	2601045.716569005
541.444_C32H66OSe_9.09_2925	44581500.35395571	111077024.77579014	49648562.92327148	75689234.48627783	14916065.559699833	214773011.8889185	92670311.61753896	369489250.7987712	65585174.1076912	29594432.400474496	120934991.56553158	24384505.32800175	118938997.45615914	47236365.32328594	11659766.317831475	6532624.799931465
541.372_C24H50N6O6_7.35_2746	7856088.092862205	91871277.42668648	23341891.61070886	85415875.13461505	12212153.813584985	87641640.80539675	262488547.05831182	83979800.68360707	131787281.5752532	107611856.98479128	127018416.28056516	114019402.30152673	62898798.100358106	88427879.91066478	116011785.05224653	1306600.837266808
541.26_C30H38N4O3_2.97_3565	58953396.84889408	212441523.2231922	267318474.33545175	137624183.06936342	148808622.72357437	23072639.44583573	99797367.01929288	49615064.06663886	171608757.7082677	68782686.44249372	42983448.59366553	245985945.90261164	251131074.603207	21324020.597518723	13433805.027237695	637128.9266490035
541.258__5.81_3436	71919468.54801229	127108215.56233256	140701907.15253854	45320040.04716303	143175134.49889323	40591762.63455559	55681478.1680225	93306461.88156316	52172141.19378845	26141059.311605293	65637573.64089115	60848571.40370783	848001186.0992327	202118483.33284664	85262439.49344835	23787490.36197736
540.701__7.58_2510	136635013.24307203	16246932.98941314	25346163.07074091	27470874.33205724	76480401.82516207	84621874.58592403	92445711.22701491	104902701.49359442	68515806.64245893	54507833.92393901	74660413.53518	90090468.31658578	301843244.8079208	261349962.75713208	201996354.372648	1246221.2998065248
540.497_C33H65NO4_9.54_1203	49532994.22141658	196628688.95128575	23025207.654296536	113495150.09792309	61569784.86495319	151036925.18979558	41887848.39074825	285255521.0662328	87570145.01769303	31143420.12184948	25504755.63738697	30251095.55623377	49749563.78456593	227590204.36874676	104967747.38339137	16841629.894989688
540.447_C31H65N2Se_7.33_163	189231535.6878461	33252713.00854777	31394668.742277544	41185671.07267506	19371772.26295038	113539340.37930334	101270049.93772912	107949739.05394486	91387755.40718997	124765058.15918456	169986675.89516327	81823276.38642529	44297701.36292666	126009697.45174296	94989559.44675136	146662.65124660186
540.412__8.52_1863	38312228.00021456	440962364.9894853	83946674.70505676	120835756.78949437	173327458.4959897	58608118.07591087	71562240.11789441	39721260.6505717	1221701937.8077679	39953456.20741857	78748804.64600998	82133761.61067462	84145985.25777991	26312880.91136291	47015037.21975398	21005257.504503407
540.312__5.45_4588	88190616.35993941	698235075.8743503	84265812.51937452	59916526.95877074	155224106.42713714	63672530.70496191	75206562.08459023	50928744.70945619	62890996.45336127	61190608.24030779	65240603.57076712	78781619.85399361	64760655.75962181	75996686.17741339	136068495.5640418	13604506.925956992
539.912__8.53_744	27226971.48816829	282520363.2182199	196429238.313518	303534084.1658818	351210150.5235174	29154745.93660456	211777248.32512185	25555633.18594944	5413230432.104061	84553234.12528722	55308730.13039462	41557980.98736224	79780530.90029317	26177821.833022155	6668961.935236243	6875513.6115376325
539.847__8.1_5575	13251815.921496935	27055030.537151285	13191605.504103938	7333880.916900448	13484913.597398615	899506377.3278748	100673609.32958528	1152658384.5377223	190187234.98884663	659999677.977879	1246386794.8772953	157783925.1089657	32405603.266726196	10971677.75297653	54915909.23639912	2776599.5711448397
539.428_C27H52N10_8.88_4036	78721321.85773183	52068845.71071523	66014893.04392302	51189926.07815208	71935366.41573556	249889438.9132392	78332107.13468623	76631801.24713388	31136757.49608595	80797296.42916024	30618645.22714879	58418005.79758791	228935912.9729572	220137509.67976207	65220707.34406305	8023201.031610812
539.427_C32H64OSe_9.42_1946	206288203.66840816	49672765.78171884	71928707.79565942	111433808.44801292	34507630.293572195	205943113.0377544	104665300.16978288	82885453.14554624	43290238.68742794	92266545.40505265	194569261.4216444	31164464.656479023	33472546.924217016	47317552.86243022	45106653.99818964	8541016.67400716
539.415_C28H58O9_6.67_706	220717883.12705067	42404016.465038575	33149077.22422849	45512583.71082889	38485772.56324127	104975362.91119654	94186402.78964695	91078985.2985303	60571924.01115739	146850024.09730402	166840698.72736192	65629945.62770161	39630426.10487434	151491487.36138487	108402644.60293612	264611.2786794011
538.432_C29H55N5O4_8.08_1011	168605676.56097794	14646625.15519438	10146024.336293122	28600046.16562486	19682799.804140236	181654049.62078232	65121900.522294395	181630341.4312761	149414060.56160495	124985641.86801372	228038028.23905104	29937614.246943776	21829671.445138667	142593073.01333976	56657718.52230443	6801808.855665827
537.878__7.74_1181	75923248.15506479	48821613.89568543	16706703.62884876	22229193.512798306	24313575.4163852	133313399.35710812	104296061.46295837	141658106.565184	68972295.79697782	94040399.78545928	144814020.04033193	57477732.07349414	87004991.67398651	125445311.18555616	116501244.11444959	92686.63772781588
537.435_C29H60O8_7.64_1681	151831554.6870072	72624999.64412273	23204200.21021172	27640687.27988004	9896833.241101708	111863405.14010492	83275746.92834371	152071837.91730574	175841335.07045212	95382550.22478876	174884242.80034932	36574778.73078587	36290393.27211157	32493373.73102166	40852692.41942117	1952324.3444099245
537.376_C23H44N12O3_8.48_1764	85085949.35121891	40444624.22039855	423905410.95539546	278770398.12024415	33851544.30304833	32036883.784450546	182156314.53799468	24653765.72561371	31898426.92232401	108954173.61156528	62400800.18819171	61461864.24349587	94769215.05004904	117660603.99749064	65419463.44338641	2334586.106616277
537.359__8.03_1435	61652126.35282277	35637050.175024554	4585432.29641785	4829791.26813503	14521153.518793644	449317743.8401221	289118343.54917485	194498575.354052	156730397.95441967	264599496.69703892	504660298.1319893	21073073.909545563	3145078.2108381186	211263598.1715419	132858576.026645	193502.21829644273
536.87__8.06_5002	204936989.60307583	740609021.8988532	130196825.93197152	38428291.15480492	467032749.453778	69885808.20457236	44170439.36559632	78420734.1676262	845299320.4550092	2608967344.1902337	90407272.22554742	31922288.96860593	78330843.70108621	31594889.63372949	45223485.84918371	8071585.264572318
536.503_C32H67NO3_9.19_1298	78419585.14029308	171425882.27827358	38821033.76376655	42124183.04848552	23356593.414545894	53274894.44386944	38879418.187068425	149948084.1473845	171886804.1129455	15464707.894948615	163169896.75022352	47663122.79987157	94082425.51044892	182861975.7834834	68272735.04352479	9808196.659774924
536.49_C26H61N7O4_9.25_3826	78818618.91658647	655272536.6765548	160046249.99526384	36672219.1205364	22560465.445278324	231374238.5809909	44272585.94463581	701990469.6076047	106992082.69953656	70174124.99792337	468944762.56044716	66126718.37642153	60443512.64010322	105345037.09147716	106420108.6792832	17124283.27652028
535.817__3.6_3537	71325748.33831072	141342476.89775565	65964504.41226586	22580491.26026089	51070047.93380283	206263579.70393488	128596338.54343492	102431697.0228136	94757080.52004008	189183981.45612592	126976453.98558135	77692563.66190085	28605552.74011304	66468358.82296	80907098.01538423	992001.0714817492
535.457_C30H62O7_8.58_2545	118466563.33479652	316734649.5005537	4545443.9626642885	16093109.26694388	10091029.46622736	322060624.287118	25671289.53905493	565581210.4618312	120519571.53942136	180335849.5154374	286881922.0491061	55721905.91355946	38256979.228714794	126741008.88872232	76317772.2599914	152363.13698644648
535.399__7.87_1592	78927187.76537141	38841530.60418511	20632768.402013864	24428059.30671244	29170156.441833336	137090739.17278132	98996551.13317296	146922961.36743763	73628265.56012374	94049919.41008104	149048753.91737774	61527510.79479811	95606626.53275122	129155649.7989586	124443368.43049136	75467.29910942439
534.473_C30H63NO6_9.38_4216	67600577.65170963	38688700.97917462	30566246.81417645	44623055.72535702	45494892.96874134	184361767.6639536	104831530.54260184	232554614.47441143	58929383.07361659	82828541.09108987	131773469.63836607	75037999.8203345	45264722.21795991	37868044.56111934	74486161.87125602	8747393.963289626
533.381_C28H48N6O4_8.67_291	120590934.41077408	3593751.240797465	161730896.9928093	142881717.04443502	50414195.99220774	151116312.54359123	45160925.84566327	246980530.6228268	127211663.6185856	131286429.99118432	78284732.66805491	72985879.44591048	49826381.7613731	92786154.87655345	50914711.288720794	197980.0955955552
533.328__3.5_4927	49607518.43666907	337150902.68297845	7942496.894275293	23113991.98818195	96809902.829566	70301379.2235322	225855152.39640072	105729452.75644244	608096319.3254429	92208389.98271687	135902713.61197945	373457351.9307567	438969334.0757229	55173269.92296482	72174083.83862779	764128.387394709
532.861__8.34_640	100257603.06246597	81424960.62168159	10316973.272805696	14957302.238397947	7868194.098404693	172864629.43916148	156223548.6237772	201543192.2239212	94574148.780188	139799714.29689708	200897233.15730533	38149699.24427675	41091947.58344152	108594529.76861902	68148736.10816282	236374.0386127586
532.361_C21H45N11O5_7.35_3653	53920452.57804159	453827661.71094257	104014832.64810826	8870118.38482593	9145152.291593617	95809807.74015464	176336535.69037217	48334205.76835629	197187305.77472332	106353973.07305592	23567245.89138263	149054027.06069076	110520533.03835626	39673280.75646483	121893459.97476812	619461.476569095
531.859_C10H16NO6P3S6_6.57_2920	174157780.26675722	30332027.47842609	44247815.86091808	64223828.87897524	37178815.16774787	117572098.61355801	78192932.22819026	84374019.86887589	46968784.09154525	153073848.07218277	131840263.87992674	86375984.35451639	50105474.56950022	116157347.3024446	74666171.80992141	170886.78827326884
531.406_C29H62NO2Se_8.95_1808	78359573.04800451	30804121.249121066	125241812.97316284	100405642.01346171	51265777.5615115	121184314.08180705	67253000.22041634	151644350.6078458	590584063.518161	49931089.75551386	93016843.45623463	59644561.52052481	28951198.975824285	72484941.05465458	95429421.16666308	4646899.913840831
531.32_C24H50N5O3Se_6.21_1424	247547937.05312872	33008445.16444993	48068466.53565894	53819271.10715909	33025380.72479513	90549808.2193154	95383733.37987016	68094251.7442963	58698579.97774661	143906632.2645535	150574871.54694542	54474229.06179208	43339605.89041683	141863712.7073376	103867996.53822868	39919.35327423436
530.383_C22H53N6O6S_8.36_361	103919261.51800232	68014635.00406232	13253261.280381504	18690621.151909646	9983624.534651378	178824823.5979045	147060373.98958296	216654669.19936195	88760820.09783466	137490551.89031136	200022659.2363276	38200744.656418204	32582082.068824265	111849331.52528428	65791956.66858394	63487.90451930057
529.88__8.34_153	108945988.50968504	71962835.47513656	13766605.185656276	20314320.99202876	10981285.768063052	178451878.85965884	130380112.58677617	215170382.28285968	87799020.4703097	134994107.53217238	193580613.83115864	50597026.55833057	40501605.926126376	107391124.13005003	69020113.80747883	83450.02541119607
529.407_C26H52N6O5_8.0_761	90783712.90807465	126940854.73214597	14427333.026977396	19826324.870803256	14861491.890541198	223504900.7065209	148724502.19023934	272038043.3738214	97314109.51451524	127489428.42380984	246540548.34642997	62154398.79356719	40414754.95871155	109881845.46681802	67216599.71504775	20469.138135167945
529.407_C22H48N12O3_8.58_2207	155712187.06073755	40378464.39763928	55877807.02843584	91335394.61559388	18247736.86579854	184969166.229245	88443479.54705569	334362215.21423924	127794743.34635352	116289063.30251215	126011191.62547022	58118502.39229248	73435012.48529746	95530827.12831056	24831401.12016401	951608.1470127323
529.277_C21H44N6O4P2_7.3_2492	147724950.98940817	38496184.79500545	26100799.46881785	88842618.64612468	11205117.263043158	105540766.26328029	156825026.54204917	186466437.59886155	136815083.86546788	124369008.66197334	193193375.43898016	58412975.14857598	52446482.44033123	67714176.89319327	55775842.79052407	5793558.826963924
528.429_C29H57N3O5_8.68_739	99189131.40167692	23864713.765589155	44823410.83064802	72162968.5646197	19861541.270308115	38287923.37360716	81317932.55659407	130020011.7290737	61943758.138258494	101227488.9736323	44481341.39300762	46563894.33630616	101743762.97354838	113886523.34674121	81533912.91905731	913952.5258022205
527.428_C31H64OSe_8.8_161	74312119.5434407	137382653.82223228	13035532.774419244	23278440.42017836	36610474.52111848	601687268.0477222	90178296.68758409	248337643.03128403	1012312135.3613566	86846672.42141229	504232809.479925	59063635.35864949	28551474.9634988	75975363.39713253	16038243.157513868	5371969.889198918
527.403__8.46_548	110164755.21648018	61847775.57789087	18473129.71264636	24803773.43724985	12046657.369114935	184936893.541315	149146272.62617114	219310482.50542307	93121669.82219492	135971315.48356763	200224924.0278389	50100984.67805939	41941847.659537934	108339461.52029932	68333429.26254565	157902.938361161
527.389_C17H46N14O5_8.09_1914	98067343.98051862	41410174.32398067	35323137.74273207	49386568.16645359	15924016.593011238	256801819.70148304	49184648.15597675	270242326.6087826	89337962.17934377	75908359.44505164	116385211.41072872	72254247.05074525	76530507.93410015	118935738.23617132	122255072.89724588	1261881.6900871969
527.241__5.8_5581	268626347.69799817	15199983.501877256	28627813.36723525	93969900.19825876	35670212.48500045	236011296.15880552	203535203.66152537	113190463.99983022	30149487.759723444	276745664.03198427	115690838.74783936	19237988.833152466	47496385.94592419	28628483.5607576	274559967.482501	5560450.446314104
526.887__7.81_2630	70595825.37601109	105746996.22581066	5682648.085512042	17239126.811193198	17996149.86845033	158107250.68023384	110733022.5150437	160193935.76976052	61875474.91942412	83559811.75794804	170603342.69705305	36002257.66816139	80600531.37288205	128895663.69666244	107942185.72383884	183933.88344860298
526.293__3.82_3949	44947923.794021495	46306556.29514372	89659329.12976895	60990761.04529936	107922805.230417	35473152.08091313	79983637.83540532	61391834.98057252	59985176.56506401	91103274.98157212	73982352.71246022	86078672.78121878	840801073.0307367	39482405.24851435	87089310.29089773	4645119.056720252
526.292_C18H39N9O9_2.93_2932	68893159.38774864	233807990.419704	287390803.4674357	216144829.09771037	269661021.9004683	56533705.84650531	84074959.31551814	75658604.2551965	226856713.8049036	86494314.0691078	116128325.69431862	312682218.8134538	267207478.6748005	44863719.018753424	48138792.1972143	188819.9511511219
526.026__7.65_2290	125850434.72863182	14092375.212088868	6097776.298106296	29995691.264942884	59262059.98904565	89806081.86988193	121024497.03012176	99933269.6447772	47249585.06667969	49668704.74687424	77707767.73870891	83605012.47564375	220512403.94857427	232559784.94293773	211179385.92480624	1663150.6330005613
525.412_C23H48N12O2_8.85_3227	88084770.59923933	24047634.324609984	135540780.15201655	145009862.74854437	120469227.30592738	234102099.63519937	45691874.54763117	88680723.55674835	114436535.13840786	17428255.285176773	227581068.79528064	48121260.7333831	108317465.91550198	64460486.3358178	67991226.18216161	4145376.189495621
525.29_C24H44O12_3.78_2211	86054191.73946887	397615572.0953582	134308239.94128227	103709985.34672259	177667174.94967017	34728806.103437416	55322949.01411298	74226189.23166057	26008177.965024304	27666143.799906835	138946213.50983468	31987339.20065503	740457832.6464589	151300928.92720792	33272963.950418834	1101517.8678838396
525.288_C24H50O7Se_2.93_1189	76680015.65929434	241595481.62303075	289559273.06484467	221181003.17224917	285489731.31339884	70808821.84821187	82107040.63675117	65755754.08573201	234640481.39805835	88711216.43511187	109851056.21848656	320555982.8545768	278517720.20968527	46408743.49509107	51217159.69217444	299697.23086253874
524.826__3.6_2871	40156897.91776829	107288165.0710318	46180271.35421159	9612356.00745268	38931946.53667905	152678030.0159211	104510583.34763542	88902858.65062791	64922914.01349276	135427668.54637223	131164710.01038164	39574167.78109942	44702033.14498304	67218300.44052958	91810619.54481456	1827829.6813876238
524.452_C26H59N4O6_7.98_1262	93301805.99193405	118859621.16020387	15114722.64004653	19782600.930458624	14060230.642216515	207230331.19370636	144806019.61002058	230356426.7068849	98399093.72907306	123079829.55923569	227613707.2914149	62373234.04268516	41268048.51070885	108019445.18897456	68565150.87460732	6522.564341855204
524.193__3.37_6072	202987050.2775951	97444682.43520392	242120586.13106063	220146494.72527817	23705132.03919397	153737022.60114205	317936205.0378701	62228939.10468507	27090322.0649154	29351844.747667465	190748990.33330125	26262297.1680574	28272491.76485429	25315242.129445955	28986367.550938696	8555607.130209541
523.861__7.18_2031	196214675.67170534	27616075.17094649	44759285.694771335	50360947.20164532	29252839.93208602	117418422.953236	72961935.06789054	91131623.41338822	47293129.88358478	130313423.52740692	153752977.57246563	86116513.48605382	46134165.10333976	138536049.36669293	90335781.80268624	437024.7935763608
523.42_C31H62NSe_7.35_604	173897783.84832352	53308611.74616864	19903421.55201699	35718543.25823481	14058716.808019195	114701112.43203376	105577348.40519571	115761123.30258287	89456005.77870025	117965131.680362	180978468.55807865	73412424.96691708	37010665.98224836	120837507.89141963	89833502.52989042	264021.99612949154
523.292_C21H43N6O7P_6.54_3352	95688835.7218894	113179079.82383683	17916639.109671947	24860244.86041337	21570744.453321043	148902703.23438597	146481489.81129283	235576252.1278641	201395909.56122404	62641757.08258675	130293127.73147924	25948053.650710545	60424147.71624336	103928083.70817044	25655409.45764918	13706182.165454814
522.854__7.55_4803	12745689.295659875	63858259.42244055	33614475.50645664	4788436.936278852	2716631.8325541187	193758087.42272767	297253869.56452525	2549944.7954463586	3434287.5106138517	190859841.92169493	529565417.7408085	100827334.3945453	3422726.692756778	2803295.020035817	127402044.86207846	1582105.5079002096
522.597_C36H75N_8.81_2174	235073320.41265672	131892794.07646754	29363280.783599444	49059954.06520414	52777425.78083221	30332598.87686292	63156834.9534898	67488232.13309045	152481009.55677965	69692602.62601727	54445934.76321121	43851201.58618084	267242654.65123472	36502747.83025973	479578336.319862	118276611.42536864
522.473_C27H61N4O5_8.86_822	96755930.612078	120948450.61872771	20219781.44455301	18315717.073654715	31008635.54614561	191412088.10925263	89909401.27842243	527038553.8163302	543819491.3439618	58133837.67700229	270631055.63466585	40102270.63516858	42723337.96926341	34644171.21902817	52061177.05879676	8598077.910138985
522.434_C26H57N4O6_8.47_3208	130150930.61089069	32070285.17840363	26744811.15442806	42018471.34467382	21177583.436519787	180208093.5465809	52926885.19233767	372773703.6965248	192936452.4762332	86833528.45719838	204934777.87321717	31413060.57886339	18210929.356700126	178869028.36290142	69234842.91032399	2253192.0462983944
522.347__7.98_736	105585062.9205042	21758973.97177276	200118903.9048372	214549872.35616943	86688890.69510616	95823566.78704184	19967115.974223986	80867095.58697641	152721994.6094165	85668231.2677036	42690246.10797383	68241361.80446368	78860178.97972432	119947288.27394824	64549863.98369911	1429434.1816605798
521.381__7.47_2636	217074591.57373148	31168824.053060833	49841866.29461622	58139412.48187738	23751962.73847013	101743649.21548223	67595940.33465101	72638345.80832276	48563043.02658135	132453936.91345164	140643449.84536773	70129546.22393082	81581571.97833186	124109898.40633772	116997841.51059932	476623.8617864149
521.371__8.29_2741	120425478.09907342	198416609.1392997	8744182.506781505	17476465.904679313	9781537.19653961	271614510.34856963	211851053.19422507	353693889.4944713	70269709.52309638	137066600.7011949	289231593.29597384	38349107.62732045	41448115.80141544	125937541.34165566	55590781.3841895	353923.40115884505
521.312_C23H50N4O4Se_7.74_2385	295508634.68813264	45601473.60320617	21390119.039605167	29852435.61186835	6350825.473314824	147695639.97337377	71204821.05205618	149807594.63880455	137218780.32219845	156811792.75373408	241684737.89322245	72950196.0897167	75826963.72955449	161518345.81469166	62173154.92496129	793203.8849601381
