index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
192.123_C8H17NO4_2.77_1035	60864149.10676476	151276692.21502164	45355579.72369707	54651282.49016847	83366650.0	48272379.18578779	43605785.65810167	60604264.52628574	9728399.0506718	76505902.9206714	61969464.66183322	61969464.66183322	61969464.66183322	61969464.66183322	32896588.144156847	60734206.81652525	54651282.49016847	54651282.49016847	54651282.49016847	54651282.49016847	43605785.65810167	459035417.5240284	557725181.956499	557725181.956499	557725181.956499	557725181.956499	98689764.43247055
191.143_C13H18O_3.15_1155	47880264.134966195	46189688.6903316	44299361.28462354	51355207.5414691	50790892.252279975	52991990.0	44123644.50902221	44414787.285004914	50908482.33251027	48937138.31734196	48106035.336689755	48106035.336689755	48106035.336689755	48106035.336689755	46443829.375385344	49335578.19362308	47880264.134966195	47880264.134966195	47880264.134966195	47880264.134966195	44299361.28462354	293622829.9040518	432954318.0302078	432954318.0302078	432954318.0302078	432954318.0302078	139331488.12615603
191.091__2.15_5420	4128541.086981061	4304907621.697511	31034179.000000004	316820198.7797321	622948976.8983167	8764153.814157192	46224535.02035852	5069656.7629837785	3796695.286745837	877106524.8399467	593743839.8163095	593743839.8163095	593743839.8163095	593743839.8163095	27018469.769034784	162792176.29694465	31034179.000000004	31034179.000000004	31034179.000000004	31034179.000000004	31034179.000000004	5262639149.0396805	5343694558.346786	5343694558.346786	5343694558.346786	5343694558.346786	81055409.30710435
190.107_C8H15NO4_2.16_776	55137076.589377955	70974885.0	5283384.423872364	95442419.4613258	42394316.193783894	75348242.71941735	4234686.880835622	103721152.8280058	4351441.013048896	73836348.7986518	50765289.45662974	50765289.45662974	50765289.45662974	50765289.45662974	4623170.772585627	73161563.85970867	55137076.589377955	55137076.589377955	55137076.589377955	55137076.589377955	4351441.013048896	443018092.79191077	456887605.10966766	456887605.10966766	456887605.10966766	456887605.10966766	13869512.31775688
189.148_C10H20O3_4.09_393	353221582.5097459	31031373.920973208	40711387.22136337	23647763.328722052	81027499.30174166	38254187.9592105	32370564.363358136	63070179.0	34243735.89339559	98375431.0033989	77508697.05539005	77508697.05539005	77508697.05539005	77508697.05539005	35775229.15937237	50662183.47960525	38254187.9592105	38254187.9592105	38254187.9592105	38254187.9592105	34243735.89339559	590252586.0203934	697578273.4985104	697578273.4985104	697578273.4985104	697578273.4985104	107325687.4781171
189.112_C9H16O4_3.24_311	55468896.518211156	70974885.0	41757777.59570524	41892301.41176	48153064.60270373	38174854.90821685	40196803.670702405	43843936.70325372	34160124.176185705	49751323.19069091	46069182.73185987	46069182.73185987	46069182.73185987	46069182.73185987	38704901.81419778	45998500.652978726	41892301.41176	41892301.41176	41892301.41176	41892301.41176	40196803.670702405	298507939.1441455	414622644.5867388	414622644.5867388	414622644.5867388	414622644.5867388	116114705.44259334
189.038__2.98_4728	32304735.730667315	139323363.59859648	56102514.075414956	82633324.15358487	25586300.489818767	52502109.11915484	18.466929737440648	63070179.0	82786950.54207063	65903335.348637044	59367721.68624863	59367721.68624863	59367721.68624863	59367721.68624863	46296494.36147177	57786144.05957742	56102514.075414956	56102514.075414956	56102514.075414956	56102514.075414956	56102514.075414956	395420012.09182227	534309495.17623764	534309495.17623764	534309495.17623764	534309495.17623764	138889483.08441532
188.07_C11H9NO2_1.63_170	26277724.08495009	70428057.04696432	21745105.900890265	130875868.39219172	68363311.48637302	52991990.0	37240911.53972836	100958645.18860778	36043798.082982816	74982599.36651449	60547267.96918759	60547267.96918759	60547267.96918759	60547267.96918759	31676605.174533814	69395684.26666868	52991990.0	52991990.0	52991990.0	52991990.0	36043798.082982816	449895596.1990869	544925411.7226883	544925411.7226883	544925411.7226883	544925411.7226883	95029815.52360144
188.07_C11H9NO2_1.1_2028	39435532.52814609	86467591.83494386	16107495.01940477	77931989.0	32519053.11590235	71139969.15910247	18824097.826630775	159601403.70680076	14328118.13427739	77849256.55748259	57372805.59168983	57372805.59168983	57372805.59168983	57372805.59168983	16419903.660104312	74535979.07955123	39435532.52814609	39435532.52814609	39435532.52814609	39435532.52814609	16107495.01940477	467095539.34489554	516355250.3252085	516355250.3252085	516355250.3252085	516355250.3252085	49259710.980312936
187.096_C9H14O4_2.54_1780	47861611.49171905	70974885.0	49944854.72685018	50862525.29164876	48598519.178247854	45636569.32758555	51583700.261678934	52878165.02232153	43584457.48312145	52802045.885253794	51325031.97590814	51325031.97590814	51325031.97590814	51325031.97590814	48371004.157216854	49730522.23494831	49944854.72685018	49944854.72685018	49944854.72685018	49944854.72685018	49944854.72685018	316812275.3115228	461925287.78317326	461925287.78317326	461925287.78317326	461925287.78317326	145113012.47165057
185.116_C10H16O3_2.95_690	38921023.24487176	45444938.67988838	73792611.50971791	22494836.16173771	39882340.92463412	35366059.653257035	38574015.37567183	63070179.0	33830693.186784625	40863229.610731505	43486299.74850704	43486299.74850704	43486299.74850704	43486299.74850704	48732440.024058126	39401682.08475294	38921023.24487176	38921023.24487176	38921023.24487176	38921023.24487176	38574015.37567183	245179377.664389	391376697.7365633	391376697.7365633	391376697.7365633	391376697.7365633	146197320.07217437
185.08_C9H12O4_2.34_921	49058133.09752323	56383817.36507977	28678568.50098247	27204854.32983871	61092544.365208015	59114337.89235124	59363239.63161602	63070178.99999999	57010257.98487298	52653977.67500016	51219548.01860805	51219548.01860805	51219548.01860805	51219548.01860805	48350688.70582382	57749077.6287155	57010257.98487298	57010257.98487298	57010257.98487298	57010257.98487298	57010257.98487298	315923866.05000097	460975932.1674724	460975932.1674724	460975932.1674724	460975932.1674724	145052066.11747146
184.169_C11H21NO_3.29_2952	43617678.43039844	47405807.59228593	21014961.24929273	77931989.0	29253468.970575746	48339039.16340136	57306628.79019781	101639521.08617103	89070179.32938127	58031250.707138754	57286585.956856035	57286585.956856035	57286585.956856035	57286585.956856035	55797256.4562906	47872423.37784365	48339039.16340136	48339039.16340136	48339039.16340136	48339039.16340136	57306628.79019781	348187504.24283254	515579273.6117043	515579273.6117043	515579273.6117043	515579273.6117043	167391769.3688718
183.174_C12H22O_6.34_2597	54235606.238459446	70974885.0	77395985.82292	26398034.426841218	82213883.33269916	25303239.58963135	95147452.04517649	41145236.0155244	34330003.48087468	50045147.43385927	56349369.5502363	56349369.5502363	56349369.5502363	56349369.5502363	68957813.78299038	47690421.12699193	54235606.238459446	54235606.238459446	54235606.238459446	54235606.238459446	77395985.82292	300270884.6031556	507144325.9521267	507144325.9521267	507144325.9521267	507144325.9521267	206873441.34897116
183.099_C10H14O3_1.65_232	55101812.5465848	53359365.65456353	53222893.38066361	75437145.69975315	83366650.0	50690816.87293065	30968699.95668655	76591627.01672903	77307279.58731043	65757902.96509353	61782921.1905802	61782921.1905802	61782921.1905802	61782921.1905802	53832957.64155353	65269479.123168975	55101812.5465848	55101812.5465848	55101812.5465848	55101812.5465848	53222893.38066361	394547417.7905612	556046290.7152218	556046290.7152218	556046290.7152218	556046290.7152218	161498872.9246606
183.077__2.44_2413	30999083.999999996	317766030248880.0	30999083.999999996	30999083.999999996	496659264086159.94	30999083.999999996	30999083.999999996	199386077288916.0	30999083.999999996	168968577436868.0	112645728624273.33	112645728624273.33	112645728624273.33	112645728624273.33	30999083.999999996	99693054144000.0	30999083.999999996	30999083.999999996	30999083.999999996	30999083.999999996	30999083.999999996	1013811464621208.0	1013811557618460.0	1013811557618460.0	1013811557618460.0	1013811557618460.0	92997251.99999999
183.065_C9H10O4_2.76_416	51890133.929042414	57213610.38846488	63670980.544793874	63212958.94324927	50056112.85299689	52991989.99999999	65265744.66509938	53526589.51465517	50590722.43563504	54815232.60473477	56490982.58599299	56490982.58599299	56490982.58599299	56490982.58599299	59842482.54850943	53259289.75732759	53526589.51465517	53526589.51465517	53526589.51465517	53526589.51465517	63670980.544793874	328891395.6284086	508418843.2739369	508418843.2739369	508418843.2739369	508418843.2739369	179527447.6455283
182.19_C12H23N_2.95_1173	33950656.1834129	70974885.0	7121550.74754359	36979702.53849064	73959562.79326406	159023337.0499358	52391803.9788112	86454235.29185422	75423215.61237504	76890396.4761596	66253216.577298604	66253216.577298604	66253216.577298604	66253216.577298604	44978856.77957661	72467223.89663203	70974885.0	70974885.0	70974885.0	70974885.0	52391803.9788112	461342378.8569576	596278949.1956874	596278949.1956874	596278949.1956874	596278949.1956874	134936570.33872983
181.08_C6H8N6O_1.84_3621	105782657.01978128	70974885.0	74915088.79757449	119038250.04776253	16418521.76871427	46364094.680694886	8016822.500608782	202565526.43931556	9050510.375141524	93523989.1593781	72569595.18106592	72569595.18106592	72569595.18106592	72569595.18106592	30660807.2244416	88378771.00989065	70974885.0	70974885.0	70974885.0	70974885.0	9050510.375141524	561143934.9562685	653126356.6295933	653126356.6295933	653126356.6295933	653126356.6295933	91982421.6733248
181.084_C10H12O3_1.85_1092	34771105.0	22567873.06194562	185314086.1937481	38707974.584550686	8316828.156171299	105426085.3093545	165083788.06719652	11829236.143531797	27838351.671330884	36936517.04259232	66650592.02086994	66650592.02086994	66650592.02086994	66650592.02086994	126078741.97742516	28669489.03097281	34771105.0	34771105.0	34771105.0	34771105.0	165083788.06719652	221619102.2555539	599855328.1878295	599855328.1878295	599855328.1878295	599855328.1878295	378236225.9322755
181.05_C9H8O4_2.97_485	60317419.18590116	8555370.917520832	64630003.51828639	73546992.09184387	72374006.75118463	63367421.02719176	7541364.851224162	63070179.0	65585497.41973278	56871898.162273705	53220917.19587617	53220917.19587617	53220917.19587617	53220917.19587617	45918955.26308111	63218800.01359588	63367421.02719176	63367421.02719176	63367421.02719176	63367421.02719176	64630003.51828639	341231388.97364223	478988254.7628856	478988254.7628856	478988254.7628856	478988254.7628856	137756865.78924334
179.07_C10H10O3_7.27_2917	97499771.50970356	83767295.83566503	7248381.189929471	77931989.0	57738405.16029605	100963611.05248679	2341785.910091079	107845367.54173721	1015496.7237918581	87624406.68331477	59594678.21374456	59594678.21374456	59594678.21374456	59594678.21374456	3535221.274604136	90633533.6726843	77931989.0	77931989.0	77931989.0	77931989.0	2341785.910091079	525746440.0998886	536352103.92370105	536352103.92370105	536352103.92370105	536352103.92370105	10605663.823812408
179.07_C10H10O3_3.14_906	50153016.052461274	58579368.239452355	66428302.44955437	64911012.641955964	57739489.91489028	52991989.99999999	63929196.38663363	53724715.38339132	53955291.60611358	56349932.03869187	58045820.29716142	58045820.29716142	58045820.29716142	58045820.29716142	61437596.814100526	55732102.649140805	57739489.91489028	57739489.91489028	57739489.91489028	57739489.91489028	63929196.38663363	338099592.2321512	522412382.6744528	522412382.6744528	522412382.6744528	522412382.6744528	184312790.44230157
177.088_C9H14O2_4.29_3645	12140626.247723239	16423700.412610032	33100544.9299827	35137477.86147331	83366650.0	18935067.17521857	360645367.42423224	87864061.59836389	193293521.47160995	42311263.88256484	93434113.0134682	93434113.0134682	93434113.0134682	93434113.0134682	195679811.275275	27036272.518345937	35137477.86147331	35137477.86147331	35137477.86147331	35137477.86147331	193293521.47160995	253867583.29538906	840907017.1212139	840907017.1212139	840907017.1212139	840907017.1212139	587039433.825825
176.103_C6H13N3O3_0.97_1133	35124549.80361847	70974885.0	2646465.467486153	105635377.33714828	36057427.411354855	60754649.867378645	13197479.482818177	109371796.49489276	11184400.166833805	69653114.3190655	49438559.003503464	49438559.003503464	49438559.003503464	49438559.003503464	9009448.372379377	65864767.433689326	36057427.411354855	36057427.411354855	36057427.411354855	36057427.411354855	11184400.166833805	417918685.914393	444947031.03153116	444947031.03153116	444947031.03153116	444947031.03153116	27028345.117138132
175.096_C8H14O4_2.76_1951	39660605.18192731	113941713.88105428	31062926.41328666	44935123.00964055	60220004.313562155	34648621.75526759	30999084.0	41884016.35252842	26297916.47005675	55881680.74899671	47072223.486369304	47072223.486369304	47072223.486369304	47072223.486369304	29453308.961114466	43409569.681084484	39660605.18192731	39660605.18192731	39660605.18192731	39660605.18192731	30999084.0	335290084.4939803	423650011.37732375	423650011.37732375	423650011.37732375	423650011.37732375	88359926.8833434
173.117_C9H16O3_3.59_1465	40978339.37272756	36621339.56086265	56714661.35185784	45233270.6161798	63894399.44994592	52991990.0	59263498.572247505	55180389.0021031	55044498.268470064	49149954.666969836	51769154.02159938	51769154.02159938	51769154.02159938	51769154.02159938	57007552.73085847	49112630.3080899	55044498.268470064	55044498.268470064	55044498.268470064	55044498.268470064	56714661.35185784	294899728.001819	465922386.1943944	465922386.1943944	465922386.1943944	465922386.1943944	171022658.1925754
173.08_C8H12O4_3.47_2692	3253744.5782152954	3062578992.407989	25754725.327830918	268979919.3460218	253525919.14510065	13905343.274541471	75409168.11385354	10895351.55581174	22762799.0	602189878.3846133	415229551.41659606	415229551.41659606	415229551.41659606	415229551.41659606	41308897.48056149	133715631.20982106	25754725.327830918	25754725.327830918	25754725.327830918	25754725.327830918	25754725.327830918	3613139270.3076797	3737065962.7493644	3737065962.7493644	3737065962.7493644	3737065962.7493644	123926692.44168445
173.08_C8H12O4_2.72_1583	13119563.117257006	123167026.1044154	2918085.2946583354	24796340.26346878	50438026.14130759	62695273.64259049	30999084.0	71758918.14871444	25780398.976427253	57662524.569625616	45074746.18764881	45074746.18764881	45074746.18764881	45074746.18764881	19899189.423695195	56566649.89194904	30999084.0	30999084.0	30999084.0	30999084.0	25780398.976427253	345975147.4177537	405672715.6888393	405672715.6888393	405672715.6888393	405672715.6888393	59697568.27108559
173.08_C8H12O4_1.94_1130	23855979.52457502	5345185825.038131	31034179.0	345105078.38308716	431421584.98647946	20375787.468813993	84995402.71665369	24870646.330934513	13336574.19695855	1031802483.6220036	702242339.7384038	702242339.7384038	702242339.7384038	702242339.7384038	43122051.97120408	184987862.35701084	31034179.0	31034179.0	31034179.0	31034179.0	31034179.0	6190814901.732021	6320181057.645634	6320181057.645634	6320181057.645634	6320181057.645634	129366155.91361225
173.08_C8H12O4_1.14_1726	11234752.089223111	22162604635.0489	28700144.554954007	763343522.5677016	834089118.6536523	52991990.0	52721752.95885826	32749042.361900333	22721654.907638453	3976168843.453563	2662350734.7936473	2662350734.7936473	2662350734.7936473	2662350734.7936473	34714517.47381691	408167756.2838508	52721752.95885826	52721752.95885826	52721752.95885826	52721752.95885826	28700144.554954007	23857013060.72138	23961156613.142826	23961156613.142826	23961156613.142826	23961156613.142826	104143552.42145073
172.08__3.52_6248	16.332510797242826	17501918.57032541	19046549.446463853	54458470.70189459	121241764.36909376	112369879.17398827	177862904.48820525	63070179.0	38230961.61656724	61440371.35796881	67086960.41100547	67086960.41100547	67086960.41100547	67086960.41100547	78380138.51707877	58764324.85094729	54458470.70189459	54458470.70189459	54458470.70189459	54458470.70189459	38230961.61656724	368642228.14781284	603782643.6990492	603782643.6990492	603782643.6990492	603782643.6990492	235140415.55123633
171.102_C9H14O3_4.16_677	6519047.537037441	63599201.36209367	60306003.634635225	57689953.793404154	60559948.888406456	67652377.06208827	57818714.64517992	63070179.0	59332260.26707827	53181784.60717166	55171965.13221371	55171965.13221371	55171965.13221371	55171965.13221371	59152326.1822978	61815063.94420323	60306003.634635225	60306003.634635225	60306003.634635225	60306003.634635225	59332260.26707827	319090707.64303	496547686.1899234	496547686.1899234	496547686.1899234	496547686.1899234	177456978.54689342
171.101_C9H14O3_3.23_1407	52807597.19041279	70974885.0	42078785.820116706	41269831.85066221	49630204.607980214	40476956.78756843	39175099.13139152	46430028.17565427	31542024.81824586	50264917.26871299	46042823.70911467	46042823.70911467	46042823.70911467	46042823.70911467	37598636.589918025	48030116.39181724	42078785.820116706	42078785.820116706	42078785.820116706	42078785.820116706	39175099.13139152	301589503.6122779	414385413.38203204	414385413.38203204	414385413.38203204	414385413.38203204	112795909.76975408
171.101_C9H14O3_2.6_581	50493112.94216981	60651345.02311253	52925847.863439076	58542837.91903305	52864388.25165329	52991989.99999999	41093670.588170215	58478297.13369822	42803236.66123104	55670328.54494447	52316080.709167466	52316080.709167466	52316080.709167466	52316080.709167466	45607585.037613444	55735143.566849105	52925847.863439076	52925847.863439076	52925847.863439076	52925847.863439076	42803236.66123104	334021971.26966685	470844726.3825072	470844726.3825072	470844726.3825072	470844726.3825072	136822755.11284032
169.085_C9H12O3_2.29_670	36520988.51288325	49078915.93304607	39915873.92494444	45744934.79291038	32350957.50469407	72203334.46769299	48773658.35653902	63070179.0	17245398.70565264	49828218.36853779	44989360.133151434	44989360.133151434	44989360.133151434	44989360.133151434	35311643.6623787	47411925.36297823	45744934.79291038	45744934.79291038	45744934.79291038	45744934.79291038	39915873.92494444	298969310.21122676	404904241.1983629	404904241.1983629	404904241.1983629	404904241.1983629	105934930.9871361
169.049_C8H8O4_2.24_872	34771105.0	64500064.692822024	90225339.20234041	39686250.013172224	51405587.974382505	21752673.754571598	91164963.79341011	73405063.06118883	37990252.47601387	47586790.7493562	56100144.44087795	56100144.44087795	56100144.44087795	56100144.44087795	73126851.82392146	45545918.993777364	51405587.974382505	51405587.974382505	51405587.974382505	51405587.974382505	90225339.20234041	285520744.4961372	504901299.9679016	504901299.9679016	504901299.9679016	504901299.9679016	219380555.4717644
169.047_C6H10O4_1.1_3025	34771105.0	2757001663.5808907	59194110.698514275	161074899.95542666	239921156.52580324	31947829.02639538	27770763.008728173	52438424.56844953	6017562.88996351	546192513.1094942	374459723.91713023	374459723.91713023	374459723.91713023	374459723.91713023	30994145.532401983	106756662.2619381	52438424.56844953	52438424.56844953	52438424.56844953	52438424.56844953	27770763.008728173	3277155078.6569653	3370137515.254172	3370137515.254172	3370137515.254172	3370137515.254172	92982436.59720595
167.106_C10H14O2_2.92_974	34771105.0	56079480.00010671	90466370.64097767	71387619.94305483	58982339.55712764	83040146.09754805	65256450.17410751	46551709.680442385	33474535.062684275	58468733.379713275	60001084.01733878	60001084.01733878	60001084.01733878	60001084.01733878	63065785.29258981	57530909.77861717	58982339.55712764	58982339.55712764	58982339.55712764	58982339.55712764	65256450.17410751	350812400.27827966	540009756.156049	540009756.156049	540009756.156049	540009756.156049	189197355.87776944
166.086_C9H11NO2_0.88_41	17656604.03181866	48155947.914600484	64167240.51185762	109298177.68245646	83366650.0	27804891.88060776	50379299.85949723	55964686.6922948	31932183.853775952	57041159.700296365	54302853.60298988	54302853.60298988	54302853.60298988	54302853.60298988	48826241.40837693	52060317.30344764	50379299.85949723	50379299.85949723	50379299.85949723	50379299.85949723	50379299.85949723	342246958.2017782	488725682.42690897	488725682.42690897	488725682.42690897	488725682.42690897	146478724.2251308
165.089_C10H12O2_2.64_1208	15860289.68031702	2591380.835609796	71849273.50325915	18742940.12960307	83366650.0	6712997.671835457	106599113.34518808	92502698.38699205	98859447.69589512	36629492.78405956	55231643.47207775	55231643.47207775	55231643.47207775	55231643.47207775	92435944.84811412	17301614.904960044	71849273.50325915	71849273.50325915	71849273.50325915	71849273.50325915	98859447.69589512	219776956.7043574	497084791.2486997	497084791.2486997	497084791.2486997	497084791.2486997	277307834.54434234
163.076_C10H10O2_4.13_628	49599409.595107034	70974885.0	63053828.357808165	57563110.35255569	41086017.13056296	50421196.8100744	58540188.66223734	57086386.54584869	47831377.0459423	54455167.572358124	55128488.833348505	55128488.833348505	55128488.833348505	55128488.833348505	56475131.35532927	53753791.67796154	57086386.54584869	57086386.54584869	57086386.54584869	57086386.54584869	58540188.66223734	326731005.4341487	496156399.50013655	496156399.50013655	496156399.50013655	496156399.50013655	169425394.0659878
163.075_C10H10O2_6.2_33	52763715.136921555	47269072.33975644	31034179.0	66101328.628773816	56013754.064509206	59995576.37552724	42365496.76116696	54636019.616742976	27632049.28062743	56129911.02703854	48645687.9115584	48645687.9115584	48645687.9115584	48645687.9115584	33677241.68059813	55324886.84062609	52763715.136921555	52763715.136921555	52763715.136921555	52763715.136921555	31034179.0	336779466.1622312	437811191.20402557	437811191.20402557	437811191.20402557	437811191.20402557	101031725.04179439
161.117_C8H16O3_2.87_586	81610373.87108953	65456311.49419383	44407022.13111806	56372258.101669244	57749935.39204691	52991990.0	43570173.23294984	53299895.30453403	45848238.63612915	61246794.027255595	55700688.684858955	55700688.684858955	55700688.684858955	55700688.684858955	44608478.000065684	57061096.746858075	53299895.30453403	53299895.30453403	53299895.30453403	53299895.30453403	44407022.13111806	367480764.16353357	501306198.1637306	501306198.1637306	501306198.1637306	501306198.1637306	133825434.00019705
161.06_C10H8O2_7.28_3354	210728154.9722651	24659541.224354625	6560872.883032835	121631239.50824293	83366650.0	163759862.38671726	4845559.958270013	218576472.34892333	1837269.0839225326	137120320.07341722	92885069.15174763	92885069.15174763	92885069.15174763	92885069.15174763	4414567.308408461	142695550.94748008	83366650.0	83366650.0	83366650.0	83366650.0	4845559.958270013	822721920.4405032	835965622.3657286	835965622.3657286	835965622.3657286	835965622.3657286	13243701.925225383
160.133_C8H17NO2_2.5_1503	45118102.23064814	59357203.453262515	55144112.52663157	34041365.3877283	50174390.13153474	11126702.861760968	60831054.81121247	63070178.99999999	48681153.34613097	43814657.17748911	47504918.1943233	47504918.1943233	47504918.1943233	47504918.1943233	54885440.22799167	47646246.18109144	50174390.13153474	50174390.13153474	50174390.13153474	50174390.13153474	55144112.52663157	262887943.06493467	427544263.7489097	427544263.7489097	427544263.7489097	427544263.7489097	164656320.683975
159.101_C8H14O3_1.81_665	34771105.0	27658185.052700315	45371112.01863757	38664969.785034575	35781281.67182881	39843967.847899206	33313073.84238509	75310213.66061783	51016695.273400135	42004953.83634678	42414511.572500385	42414511.572500385	42414511.572500385	42414511.572500385	43233627.04480759	37223125.72843169	38664969.785034575	38664969.785034575	38664969.785034575	38664969.785034575	45371112.01863757	252029723.0180807	381730604.1525035	381730604.1525035	381730604.1525035	381730604.1525035	129700881.13442278
155.106_C9H14O2_4.3_1086	35653211.359155424	36772382.74122898	31034179.0	11686006.171790272	64262983.923688605	16035028.29186665	148077259.39332348	87439478.47653663	99297513.46178845	41974848.49404443	58917560.31326428	58917560.31326428	58917560.31326428	58917560.31326428	92802983.95170398	36212797.05019221	36772382.74122898	36772382.74122898	36772382.74122898	36772382.74122898	99297513.46178845	251849090.9642666	530258042.8193785	530258042.8193785	530258042.8193785	530258042.8193785	278408951.85511196
155.106_C9H14O2_3.67_463	53754443.27175656	61449402.604885735	54725910.62624233	55457376.6774103	52171262.23110363	52991990.0	56037063.82740884	57369876.42183156	48430622.39483488	55532391.8678313	54709772.00616375	54709772.00616375	54709772.00616375	54709772.00616375	53064532.28282869	54605909.97458343	54725910.62624233	54725910.62624233	54725910.62624233	54725910.62624233	54725910.62624233	333194351.2069878	492387948.0554738	492387948.0554738	492387948.0554738	492387948.0554738	159193596.84848607
153.054_C8H8O3_3.06_2816	146558154.9642745	38358943.34090576	33108803.448103707	31121143.998276006	45570056.57238828	88862964.16578692	30999084.0	147708007.18429983	17703586.65784125	83029878.37098855	64443416.03687514	64443416.03687514	64443416.03687514	64443416.03687514	27270491.36864832	67216510.3690876	38358943.34090576	38358943.34090576	38358943.34090576	38358943.34090576	30999084.0	498179270.2259313	579990744.3318763	579990744.3318763	579990744.3318763	579990744.3318763	81811474.10594496
149.132__2.8_6066	111476871.04909207	186968189.1680932	31034179.0	38498862.644749165	47210480.01873726	28628127.054539457	41318206.6977116	35915502.61333317	66193687.33689133	74783005.42475738	65249345.064794146	65249345.064794146	65249345.064794146	65249345.064794146	46182024.34486765	42854671.33174321	41318206.6977116	41318206.6977116	41318206.6977116	41318206.6977116	41318206.6977116	448698032.5485443	587244105.5831473	587244105.5831473	587244105.5831473	587244105.5831473	138546073.03460294
149.096_C10H12O_2.82_2004	49153567.08077091	34872719.97806117	102801215.00540774	77931989.0	78961039.11559205	78637092.82027946	30743225.192793958	53772580.063640855	44094267.35194415	62221498.00972407	61218632.8453878	61218632.8453878	61218632.8453878	61218632.8453878	59212902.51671528	65852284.53182043	53772580.063640855	53772580.063640855	53772580.063640855	53772580.063640855	44094267.35194415	373328988.0583444	550967695.6084902	550967695.6084902	550967695.6084902	550967695.6084902	177638707.55014583
149.06_C9H8O2_5.49_11	49357482.37479011	64311074.743336275	61527775.93046636	57608063.39719686	50197330.6705034	52991990.0	60636982.542081565	49473301.28733061	47612966.49247798	53989873.74552622	54857440.8264648	54857440.8264648	54857440.8264648	54857440.8264648	56592574.988341965	51594660.335251704	52991990.0	52991990.0	52991990.0	52991990.0	60636982.542081565	323939242.4731573	493716967.4381832	493716967.4381832	493716967.4381832	493716967.4381832	169777724.9650259
149.06_C9H8O2_3.4_753	46221739.26727974	43255316.66720522	61696891.1414555	50067418.03668462	47983712.85290894	52991990.0	55102055.39698444	54247976.93297347	50798252.48493932	49128025.62617534	51373928.08671459	51373928.08671459	51373928.08671459	51373928.08671459	55865733.00779309	49025565.44479678	50798252.48493932	50798252.48493932	50798252.48493932	50798252.48493932	55102055.39698444	294768153.757052	462365352.7804313	462365352.7804313	462365352.7804313	462365352.7804313	167597199.02337927
149.061_C9H8O2_6.0_2156	53448564.68165915	76728330.70404409	152913549.33273292	19009348.995887194	59165234.63802022	38769345.760358386	30999084.0	26899156.555584867	23183865.632463466	45669996.88925898	53457386.70008336	53457386.70008336	53457386.70008336	53457386.70008336	69032166.32173212	46108955.22100876	38769345.760358386	38769345.760358386	38769345.760358386	38769345.760358386	30999084.0	274019981.3355539	481116480.30075026	481116480.30075026	481116480.30075026	481116480.30075026	207096498.96519637
149.023_C8H4O3_8.47_1730	35088079.94075181	123789599.5720407	30625094.173590794	207550627.75139463	83366650.0	76404022.36074786	5148246.904361358	38919402.71285277	7899761.530244849	94186397.05629796	67643498.32733165	67643498.32733165	67643498.32733165	67643498.32733165	14557700.869399002	79885336.18037394	38919402.71285277	38919402.71285277	38919402.71285277	38919402.71285277	7899761.530244849	565118382.3377877	608791484.9459848	608791484.9459848	608791484.9459848	608791484.9459848	43673102.608197
143.107_C8H14O2_4.44_1157	34771105.0	29778409.57608683	72908423.94596297	66403149.83326285	73478015.33325662	34262633.22309926	157882235.07658774	110010897.44995235	115836243.27940549	58117368.40260965	77259012.52417934	77259012.52417934	77259012.52417934	77259012.52417934	115542300.76731873	50587127.41663143	72908423.94596297	72908423.94596297	72908423.94596297	72908423.94596297	115836243.27940549	348704210.4156579	695331112.717614	695331112.717614	695331112.717614	695331112.717614	346626902.3019562
143.106_C8H14O2_3.45_1484	41882469.33749278	37626399.97847615	49686455.21916928	59861514.472456984	43769268.67987682	52991990.0	53730807.608638555	48937914.63041501	51852837.54832774	47511592.84978629	48926628.60831704	48926628.60831704	48926628.60831704	48926628.60831704	51756700.12537853	46353591.65514591	49686455.21916928	49686455.21916928	49686455.21916928	49686455.21916928	51852837.54832774	285069557.09871775	440339657.47485334	440339657.47485334	440339657.47485334	440339657.47485334	155270100.3761356
