index	V5-leg-psoriasis-4B8	V5-leg-psoriasis-4B9	V5-leg-psoriasis-4A6	V5-forehead-psoriasis-4C6	V5-leg-psoriasis-4C1	V5-leg-psoriasis-4A11	V5-leg-healthy-4A3	V5-leg-psoriasis-4A9	V5-forehead-psoriasis-4C11	V5-leg-psoriasis-4B12	V5-forehead-psoriasis-4C5	V5-forehead-healthy-4C10	V5-leg-healthy-4B3	V5-leg-healthy-4B4	V5-forehead-healthy-4C9	V5-leg-healthy-4B10	V5-forehead-psoriasis-4C7	V5-leg-psoriasis-4B7	V5-leg-healthy-4A10	V5-leg-psoriasis-4A8	V5-forehead-healthy-4C4	V5-forehead-healthy-4C8	V5-leg-healthy-4B5	V5-leg-psoriasis-4A12	V5-leg-psoriasis-4A7	V5-leg-healthy-4B1	V5-leg-healthy-4B11	V5-leg-healthy-4B6	V5-leg-healthy-4A5	V5-leg-healthy-4A4	V5-leg-healthy-4B2	V5-forehead-healthy-4C2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_forehead	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_forehead	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_forehead	GROUP_SUM_DESCRIPTION_2_psoriasis
413.397__9.33_5828	31875175.542280424	11266534.933828415	22392740.461347967	26390578.647455998	38254374.610149644	94409275.14782555	27627844.21220564	38842190.56034607	23826855.77226656	36561329.90789859	102935372.83137074	28401294.15363003	62809287.42589046	52600208.30998024	33617587.22887802	27869208.141665958	35125624.96242143	10110071.376820931	80118283.84026544	88460337.16714123	66125353.42808778	85538231.18072334	24242805.732772812	38080225.72860731	61814087.87919783	26732615.016640533	19799953.767646104	60143117.01905307	29814298.23448057	21258712.829874005	38251199.756684065	102313732.9902893	46309631.36875102	41014516.417504475	45237765.89992894	47316817.56955135	34139278.797089696	56030514.57723591	45237765.89992894	56030514.57723591	44022985.03526391	33617587.22887802	36561329.90789859	35843477.43516001	38165712.74264569	31875175.542280424	35125624.96242143	35843477.43516001	35125624.96242143	36561329.90789859	787263733.2687674	943333877.602603	1447608508.7977262	567801810.8346162	375532066.76798666	504274631.1951232	1447608508.7977262	504274631.1951232	660344775.5289587
413.377_C29H48O_7.81_1706	11012362.628255127	9916367.05254526	46566623.2107417	44888882.49007167	55560910.929884374	42295920.130022936	47438453.99240569	32016766.264005415	48810131.63125733	48309052.2614474	52938696.54779404	50503659.16802894	45140730.015613936	36084555.91737752	11134369.482020045	38917807.03493271	67955554.67723285	12621467.077253252	6717256.447822566	47255024.47570419	12242982.038449397	59448160.13052261	40124782.68431488	48405807.56861633	35771863.748576395	40422486.16670364	38418987.06224986	25220794.663491007	43708139.75726625	53286055.11981587	36478120.597754575	56171278.35615839	37732859.919701636	36595231.94812178	38930751.54151051	40030209.78995297	32847983.393396843	44899301.61350392	38930751.54151051	44899301.61350392	40288362.04622722	40124782.68431488	40124782.68431488	43002029.9436446	43002029.9436446	38418987.06224986	50503659.16802894	43002029.9436446	50503659.16802894	46566623.2107417	641458618.6349279	841690334.806801	1245784049.3283362	480362517.4794356	361327817.3273653	404093714.5215353	1245784049.3283362	404093714.5215353	604325430.6934083
413.364_C25H48O4_8.91_4444	30006630.672128707	24915224.24430661	15989283.995145595	30802684.690150656	43478694.24759364	35844116.100884825	105084069.80604023	34042504.06966721	71951359.40881315	79995119.20581768	33630730.68743079	28534502.21722557	27848916.525701422	43866311.0818249	59884573.667358786	15604879.796454672	58422577.37069823	51518191.12436197	104471818.69886936	77371443.16499199	18828762.65024762	21195977.702775985	27994041.15809052	64114564.389276415	70907187.98768084	87932553.12272786	18565941.261394978	33441926.567983758	58737477.43510318	81448277.6656697	18664173.77118581	39871340.09504552	46586796.660217635	50080145.48230009	47342682.95570776	62883955.85060358	36112352.35324171	40346945.38774958	47342682.95570776	40346945.38774958	48199354.09059656	33441926.567983758	43478694.24759364	37857728.09796517	67510876.18847862	30006630.672128707	33630730.68743079	37857728.09796517	33630730.68743079	43478694.24759364	791975543.2236998	1151843346.092902	1514965854.5826483	754607470.207243	397235875.88565886	363122508.4897463	1514965854.5826483	363122508.4897463	722990311.3589483
413.323_C20H40N6O3_7.4_51	24445197.404967126	30012465.557387926	50502897.894854255	15360431.153504288	23711638.94763789	47638409.10709341	50042294.92516923	40256503.34283506	16781074.697648764	49451318.490084365	14535162.567647835	17841934.147982337	59508727.28771744	72991845.80030464	13471791.666464755	18549881.942084793	15440572.878882464	27356053.836084493	24477152.513403043	53633194.30435753	10894554.385391302	13475031.223779865	51322511.76675461	57280419.326894864	19199557.274644643	52721982.45376522	26018745.92651369	44125849.13959521	36378942.274784744	61394061.26722627	55997885.93228352	9718005.733254256	36407717.552145585	42479023.33549756	34516752.97409375	45793608.384775974	38863112.37264838	14168728.717172874	34516752.97409375	14168728.717172874	32373659.785634995	36378942.274784744	47638409.10709341	28684259.69673621	50272596.41001174	30012465.557387926	14535162.567647835	28684259.69673621	14535162.567647835	27356053.836084493	618931198.386475	977017536.7164439	1104536095.171	549523300.6173117	427494236.0991322	127518558.45455587	1104536095.171	127518558.45455587	485604896.7845249
413.288_C23H40O6_3.69_1148	34753751.632254206	40915212.348960854	27850076.278284978	30935043.460381392	26881290.159352332	41882551.94965818	31883658.409985207	9229746.820626963	106540038.63842854	37967927.854431294	50865270.019077815	47390687.92783945	43236081.54175127	40183525.42612495	73479789.8073435	29552648.676988408	39124556.98666409	71252958.66009115	11455451.79350672	39852532.89154538	72155433.59943892	64175005.19845732	46972958.97852401	38941066.23136102	19386602.47132854	49602198.35369829	8421132.633058751	24670907.012500096	33355837.29334602	58620142.64936101	14140021.733895335	96995669.40692444	43899479.437808454	33956881.81741891	42583430.526412204	31349990.57304981	36800763.17491248	64629055.004950605	42583430.526412204	64629055.004950605	41091908.426829785	43236081.54175127	34753751.632254206	39488544.939104736	32619747.851665616	37967927.854431294	64175005.19845732	39488544.939104736	64175005.19845732	38941066.23136102	746291150.4427438	781008281.8006349	1362669776.8451905	376199886.8765977	404808394.92403734	581661495.0445554	1362669776.8451905	581661495.0445554	616378626.4024467
413.287_C20H32N10_6.76_3034	62048771.9960592	46923937.55512513	23070748.647457134	35700679.64366261	37623332.783649154	43773065.11192311	33098108.181022692	28740449.71845579	92787864.36890553	23050093.243878957	47007653.56651074	27729017.600122876	12927565.42367592	35293338.615497984	84867354.65914097	47420949.40227793	62181896.816471495	27616679.61823134	22539750.138264563	44631873.097291104	46853712.40177426	26089782.455042094	40341514.690016255	51101341.04098206	13049478.038782483	29667817.1204534	42890762.45998266	54166485.713473275	27492166.46890375	53440078.315160505	50702342.10815255	90174804.93431695	42687973.56983992	37026549.977770306	42656356.747958265	35108934.83223743	39118493.77289707	57043640.716216385	42656356.747958265	57043640.716216385	42620524.34982572	40341514.690016255	37623332.783649154	41616138.57499946	31382962.650738046	40341514.690016255	47007653.56651074	41616138.57499946	47007653.56651074	43773065.11192311	725695550.6872786	851610649.488717	1365003415.9346645	421307217.9868491	430303431.50186783	513392766.44594747	1365003415.9346645	513392766.44594747	639307865.2473857
413.266_C21H36N2O6_8.41_166	30232787.621817544	37557117.865982234	42823526.067856126	28912547.037993234	21828652.027557563	57932485.704086505	31002423.632257123	43577432.9227087	44669840.10402308	75144527.20341283	40163802.57360661	48900772.20757921	34255088.42487444	43383267.46781433	39232882.56200988	51429604.95408511	29920832.740106944	28048362.40631394	50373822.3137158	31983042.036112998	22732729.34499552	36834389.812971786	43085675.102643766	65242605.25375416	31786989.20562856	33656530.02033544	69591045.50422506	51690797.09056594	42874764.20242005	51439256.36318319	33444001.12894601	12977659.174520962	40994394.66512609	43581904.54436075	40835289.37744077	43011406.570917055	44204265.96993571	33816161.72864524	40835289.37744077	33816161.72864524	40654970.051397406	42874764.20242005	42874764.20242005	39698342.56780824	42849145.13513809	43085675.102643766	36834389.812971786	39698342.56780824	36834389.812971786	37557117.865982234	696904709.3071436	1002383804.5202973	1306729260.0781047	516136878.85100466	486246925.6692928	304345455.5578072	1306729260.0781047	304345455.5578072	609824550.770961
413.258_C15H36N6O5S_6.43_2913	36858858.11438246	24599963.72154212	44740647.27627995	25328169.60122137	29302503.299614538	32875060.28968548	69303273.38310517	21626510.47322793	53271071.38043576	30517988.950313825	29235026.39737017	62363314.79620286	65447487.41261601	68291608.05653143	59023460.079967625	43665950.732152104	53109990.31429648	28496088.82576759	27798225.425952878	16226203.636681492	65351236.97536482	54747843.2847101	46159175.25628399	24704437.99361682	9942623.802011022	73515642.13140191	38390437.4013874	64337116.97626271	49780486.13388918	93234721.36046964	55101384.31414295	71385450.0371459	59288047.86809333	43257234.56379646	45897873.682313554	43237434.68503871	43278834.4315322	52646173.65185723	45897873.682313554	52646173.65185723	30722342.938429795	62363314.79620286	38390437.4013874	45449911.26628197	38807853.782982714	38390437.4013874	54747843.2847101	45449911.26628197	54747843.2847101	29235026.39737017	1007896813.7575866	994916394.9673185	1468731957.8340337	518849216.22046447	476067178.7468541	473815562.8667151	1468731957.8340337	473815562.8667151	460835144.07644695
412.746__3.3_4914	31443819.932850286	29692386.992216874	27758182.699232746	56074775.333662845	35562379.485311076	40200951.44408922	60371470.43250958	35246945.52813811	47088276.53494048	34865797.08521879	72799966.64826211	41505836.77937435	68512781.03682998	43328184.27449743	52566604.275880255	20291774.63393552	30500499.802876756	31903528.137709517	37983736.17574536	33818586.220139876	49880829.62183752	25102053.969014812	20756013.53698704	22819887.629272014	29771278.673438262	37102595.591170356	24305447.693446472	63758706.70008246	30154202.884513542	40063984.952583686	37273312.74161507	100851792.80383822	44341725.1825801	36390693.67311014	41042393.44535065	36047094.58103732	36765529.046280496	52930070.64107638	41042393.44535065	52930070.64107638	37303150.80982394	40063984.952583686	34865797.08521879	36332487.538240716	36174770.559654236	31903528.137709517	49880829.62183752	36332487.538240716	49880829.62183752	33818586.220139876	753809328.1038617	836985954.4815333	1313356590.2512207	432565134.9724478	404420819.5090855	476370635.7696874	1313356590.2512207	476370635.7696874	559547262.147359
412.414_C26H53NO2_7.35_335	8914952.733350184	20610791.70510092	42412522.42319634	58412681.178343706	18688884.83510548	57390840.05132028	17213260.407924544	47402594.605251126	62848656.97265439	41016741.92889719	48729457.513862334	70385559.97365299	29373719.14773796	14644159.191569887	90693344.62349898	23115587.947362173	66675552.35869823	29885996.31152546	39805083.46444466	46537229.25650206	39013190.20837468	89047059.58094311	32535935.333908502	60372878.088075735	56859589.17466309	36854577.94268067	29984872.71200178	37715298.25502852	46288664.58934777	52910409.278217584	23396797.24349087	25625807.421384566	41094313.37185701	35388321.157682724	42667584.26431612	43953703.87709289	26044267.281962547	61270145.53682367	42667584.26431612	61270145.53682367	44450624.6091031	36854577.94268067	36854577.94268067	40410912.69667092	46412946.92292492	29373719.14773796	62848656.97265439	40410912.69667092	62848656.97265439	47402594.605251126	698603327.3215692	813931386.6267027	1365362696.4581158	527444446.5251147	286486940.101588	551431309.831413	1365362696.4581158	551431309.831413	666759369.1365465
412.346__6.25_5362	29429655.72806235	27825663.568943728	45614958.32269733	72141314.54172726	98540923.85626768	45727508.460059844	44210282.30667572	29274712.90328703	64262984.57541295	39528178.62748871	83643880.19423157	58315882.025933556	40135751.75527808	25202427.965164784	35228821.766185634	29867909.614887357	55770883.58866919	40744402.77743964	26164448.692341626	66087500.44940137	115326703.44074178	95393108.5001312	21599651.359434415	41282182.244629905	38961834.95943549	37940440.21725735	15019200.532990737	47626219.39666713	30191816.87372953	37499945.20838351	24472509.334905647	47432198.40967348	43036901.02355186	38389048.91980126	47201996.94369174	38952344.99773369	37774544.10751133	69723975.2269674	47201996.94369174	69723975.2269674	51922438.98651693	37499945.20838351	37940440.21725735	40440077.26635886	38451137.58834642	29867909.614887357	64262984.57541295	40440077.26635886	64262984.57541295	45614958.32269733	731627317.4003816	882948125.155429	1510463902.1981356	467428139.9728043	415519985.1826246	627515777.0427065	1510463902.1981356	627515777.0427065	778836584.7977539
412.32_C22H41N3O4_5.85_1349	80312516.9935271	18334891.69814397	29216574.15961836	47770920.06176226	40176947.55636458	36656869.27188288	27386053.72638553	30655543.701728974	215807455.26848117	19901566.054288898	37737899.69796598	224836758.13085243	51172166.40853053	35687107.18909714	115739279.83325554	25017250.04493315	160384490.3787238	17831041.53309066	32327647.897348974	32123245.280601356	187880097.6671193	59175552.39649734	26964609.28332089	22235933.21613959	13450479.812997514	18127056.08238606	26675055.23266346	139118930.9308793	27259177.09329364	18523414.546696857	84004142.13545978	216051785.82867277	77408593.20161135	37093835.64562518	66204451.84727218	30997178.07704496	43744734.811349064	140598248.80703673	66204451.84727218	140598248.80703673	53506424.97902115	35687107.18909714	27386053.72638553	34007377.54322306	28301313.943001945	26964609.28332089	160384490.3787238	34007377.54322306	160384490.3787238	32123245.280601356	1315946084.427393	853158219.8493792	2118542459.1127098	371966136.9245395	481192082.9248397	1265384239.2633305	2118542459.1127098	1265384239.2633305	802596374.6853172
412.254__3.67_4956	48931837.16813486	22506254.368405428	39747064.69449002	35007446.39247327	44293452.150374494	28883027.37435467	17738922.29994574	28320370.932653267	35809855.455884874	28558077.7709137	32867820.876071334	70544090.76829202	46030523.577923924	52183312.992979825	28832212.75318295	38339958.33948422	60729210.39281641	30436902.193627875	35022885.45821758	44165165.029820256	49897054.297990225	71770966.90102376	42235130.02784731	18676019.80631893	33457201.188998044	55689525.153479196	22466658.55970019	44246729.09610232	27767484.75674988	35933985.01652507	50007724.583321355	22551261.60430038	41838730.95218035	36332096.197407305	38864004.12445011	34617448.024572834	38202621.47686309	45334435.493559465	38864004.12445011	45334435.493559465	35492647.0530225	42235130.02784731	35933985.01652507	35871920.23620497	34240043.32360782	42235130.02784731	35809855.455884874	35871920.23620497	35809855.455884874	33457201.188998044	711258426.187066	835638212.540368	1243648131.9824035	415409376.294874	420228836.24549407	408009919.4420352	1243648131.9824035	408009919.4420352	532389705.7953375
412.231__3.2_4221	30034220.832788292	70761128.91776295	69028374.14854138	38411085.30323273	14927517.692261497	69864646.55505697	100864115.75666033	25355293.289120995	73741216.57051784	33081920.060126755	77149164.71696427	43321561.983499326	87001384.39161292	30794320.091205776	65553040.89493981	47464314.08132469	77296865.66907938	34718009.14077351	25856225.431860067	32203668.32541091	71972784.89592187	41058431.54404244	21430665.22826457	64907661.19802115	26417698.94653847	30638281.271206688	39793472.86626083	33451998.217988987	26701998.423178878	42019979.1036609	58938697.85156841	69201707.34703982	49180175.257660955	44185025.73135636	49186295.33582604	47733053.358402096	40314450.13821553	61967317.658359714	49186295.33582604	61967317.658359714	49193231.42441315	42019979.1036609	33451998.217988987	41539205.32385167	37111823.71453591	33451998.217988987	69201707.34703982	41539205.32385167	69201707.34703982	38411085.30323273	836062979.3802363	1016255591.8211962	1573961450.7464333	572796640.3008251	443458951.5203708	557705858.9252374	1573961450.7464333	557705858.9252374	737898471.3661972
411.345_C24H44N4_8.34_1504	14598665.454701094	30026874.90784458	38065670.64113447	26312279.584464926	16777212.162587445	49892087.307946585	72791065.03987147	28270306.320230395	40207816.60668393	44588351.25179962	33434647.493910473	33397133.982766394	62764168.42209446	62372647.004114114	18631333.32512788	18472521.569999944	31581566.958809644	7825820.1136427205	27051346.677321594	48117528.17209582	25820643.23705782	35528708.80181829	56658437.5683613	53034198.28627178	17020578.47281753	50711477.13385264	25366026.884685393	54527396.97263929	53961191.12695501	85899449.21139702	69645041.610428	17125238.46557286	45336695.707886085	42975567.92664314	39077419.71153139	49538328.333360195	35816192.937497266	29115485.38402358	39077419.71153139	29115485.38402358	31983573.5823294	50711477.13385264	48117528.17209582	34481678.14786438	50301782.22089961	30026874.90784458	31581566.958809644	34481678.14786438	31581566.958809644	31581566.958809644	770723827.0340635	988438062.3127923	1250477430.7690046	594459940.0003223	393978122.31246996	262039368.45621222	1250477430.7690046	262039368.45621222	479753603.734941
411.321__3.67_5972	53415514.009594865	53193500.06075883	31648736.52972451	39155527.57594351	30929446.918727394	34002440.21970288	23849273.403271172	20232625.510181718	32970526.502159312	40593350.6542654	45735127.62616349	94952195.19706716	50114273.34009794	33754253.533166334	48084764.66109735	64644565.25123886	35456904.81296471	31148035.981518134	51978968.11512289	52582358.05735157	33042836.712169446	30455687.960190877	39685717.72737106	24911947.553737324	23137354.604542226	26651325.811906397	36315737.87932496	51683620.93836709	31671109.486617804	65867986.65063615	63241950.50979449	70608823.20588842	48035475.90490167	40663221.42378348	42678640.21877076	37481339.70438243	44134365.117675535	47829154.91707158	42678640.21877076	47829154.91707158	36607559.77448905	48084764.66109735	36315737.87932496	37735632.727634236	31659923.008171156	40593350.6542654	39155527.57594351	37735632.727634236	39155527.57594351	34002440.21970288	816603090.3833283	935254092.74702	1365716487.0006642	449776076.4525891	485478016.29443085	430462394.2536442	1365716487.0006642	430462394.2536442	549113396.6173358
411.235_C17H34N2O9_5.63_1729	92752320.281541	74496235.74606441	20421510.147354502	49525357.161943205	59876540.731099024	69347780.47814932	12323838.925408823	24235247.170758553	28105098.060184505	92450251.69117428	87381522.96056055	42080239.76391257	41879767.0393529	37370582.374821834	100619107.05990067	16207647.81426901	60868088.76506	98441601.33182707	38686840.59648096	47899546.57754647	28074579.45198303	43644266.656378515	33714356.16883081	82464259.36063977	21480894.554758962	39978901.53520641	37563579.63332688	19220039.75184813	50109236.548820704	96212858.20114316	73489126.48433569	16133930.678200867	42782876.39318947	51331433.1802069	51157973.55321509	48054170.048383616	54906629.32401412	50714687.839791544	51157973.55321509	50714687.839791544	60649750.334577434	38686840.59648096	41879767.0393529	42862253.21014555	43939224.05637644	41879767.0393529	43644266.656378515	42862253.21014555	43644266.656378515	60868088.76506	727308898.6842209	1180622963.1447587	1637055153.7028828	576650040.5806034	603972922.5641553	456432190.5581239	1637055153.7028828	456432190.5581239	909746255.0186615
410.471_C28H59N_8.09_916	26370280.67753915	31597173.159596816	152535375.13538367	10449026.378201822	30505233.706622783	33272705.441588264	62338550.290967345	111526115.37015848	24400828.898369655	33766049.75163121	16278400.767763475	31766766.403665792	77811980.56392112	67799435.01412493	21372575.32281829	18591280.20979867	34466846.69450653	30582437.306069963	36959764.72929254	56326119.44783465	30773401.42105296	38733278.44350915	99724444.55380511	34331998.62120041	30594058.90335929	74384057.67398894	25324193.268683583	30196760.12917144	37933070.14320855	49168097.32017228	44528356.04950558	22997817.75589279	45317872.311387	52007284.237722814	44606452.486043915	60324855.760555	42933569.84917861	25693215.787308943	44606452.486043915	25693215.787308943	43800176.683988415	37933070.14320855	36959764.72929254	33519377.596609734	46848226.68483893	30582437.306069963	24400828.898369655	33519377.596609734	24400828.898369655	31597173.159596816	770403829.2935791	1196167537.4676247	1427406479.5534053	723898269.12666	472269268.34096473	231238942.08578047	1427406479.5534053	231238942.08578047	657002650.2598262
410.347_C19H45N4O5_6.38_2615	30021979.105200004	26734514.331165712	46516822.57990653	9536634.717709452	18865513.01133523	42517185.06606686	91634393.99384052	59932245.784827664	24807654.58813742	14619862.268543081	61703251.747763924	21164898.979384705	58913791.99907997	48755940.73096618	31502444.770635366	21014953.856070355	35130519.13916936	28354174.54672078	38296267.03001099	77949525.43272127	38224862.92579778	48308945.18055969	42540810.05032687	61952013.18917113	28083138.12015413	98869593.63772283	13038628.813100727	35037515.049347	37777529.875616156	74038312.85996906	67749655.44260217	86669580.6498285	50208125.04969758	46226711.59888979	44383223.733545355	60443056.917717434	30717971.251077816	39672088.07766513	44383223.733545355	39672088.07766513	37781668.90857283	42540810.05032687	42517185.06606686	38260564.97790439	60942129.48699939	28354174.54672078	35130519.13916936	38260564.97790439	35130519.13916936	30021979.105200004	853538125.8448589	1063214366.7744652	1420263159.4734514	725316683.0126092	337897683.76185596	357048792.6989862	1420263159.4734514	357048792.6989862	566725033.6285925
410.274__5.82_5498	17082233.18708494	28307824.43669683	18659999.07848129	100621501.54772508	23046000.858044084	34582601.22181271	19159563.11698319	54601072.1890558	288548619.55182344	28462603.197302375	15475928.430606132	55372823.59914066	49562310.059718356	22029517.57230012	219325344.2608565	23297488.57508547	108567889.55601518	20800684.801955104	41766437.32835066	21320705.04125507	159705104.92564368	119408096.57282934	16242381.67859795	14723470.729694102	25836528.52954228	48123866.659386724	34443105.26995574	56778948.515021905	29300510.119013112	23680745.630799316	69053216.76478459	201429001.7554885	69922262.49435034	31341818.0243879	62166128.89878282	33400726.3674299	29095736.19561481	140939367.8000143	62166128.89878282	140939367.8000143	53375844.15713964	48123866.659386724	25836528.52954228	31871807.694484428	27568519.324277695	23297488.57508547	119408096.57282934	31871807.694484428	119408096.57282934	25836528.52954228	1188678462.403956	720861814.5609217	1989316124.7610502	400808716.4091588	320053098.1517629	1268454310.2001286	1989316124.7610502	1268454310.2001286	800637662.3570945
410.274__4.54_5685	27425884.688334707	36375815.34278276	45492729.3957788	38369748.9245353	44443670.42594073	24233465.7142764	70277050.57140157	35332169.10185785	53287338.91767643	25624835.907291293	33529502.669141002	116368738.03254026	23643331.203498863	68251238.34083532	41442243.45781823	33400090.535266314	29670857.88564863	51825570.0418646	28699223.23534754	41172792.97379762	25967431.76126109	45220048.35225786	39298214.571234494	4.74384654965868	39276672.764052495	37414053.59864106	36648866.406334564	35849528.262717076	38855514.0673738	93131385.21676119	81749374.56938758	85998727.29855639	53071474.08713136	41670499.2034184	44633628.71806432	44636202.99604353	38435185.97510006	52206070.81104836	44633628.71806432	52206070.81104836	35070737.29978834	39298214.571234494	37414053.59864106	38612631.49595454	39066093.41571315	36375815.34278276	41442243.45781823	38612631.49595454	41442243.45781823	36375815.34278276	902215059.4812331	958421481.6786231	1428276118.9780583	535634435.9525224	422787045.7261007	469854637.2994352	1428276118.9780583	469854637.2994352	526061059.4968251
410.238_C18H35NO9_3.56_1251	21674570.68914153	9445507.157182418	6558624.103828514	250655859.47290516	58001486.37062822	8174204.071872839	43284011.50148245	21723746.46408475	273678139.80861986	76185749.23752542	198726840.66400316	243879822.0556647	40757371.7583476	179607637.90996647	317004782.8092356	44178257.85729021	16002418.314911071	6064454.956104475	14069279.314747522	17660625.989588093	286365490.3760532	277425212.8785241	64259579.769987054	10729034.420019029	17967059.721226268	15756310.309951002	10353854.978309304	155487036.44564918	106241208.64382407	73185982.08806553	15694688.180154515	7499505.25918412	111473531.30214332	44220012.25821636	90259323.54931492	29253731.23407038	60546864.28455744	207915341.29323345	90259323.54931492	207915341.29323345	66216554.762776054	64259579.769987054	21674570.68914153	42020691.62991503	16708468.149769548	44178257.85729021	250655859.47290516	42020691.62991503	250655859.47290516	17967059.721226268	1895050032.1364365	1017060281.9389763	2888298353.5780773	351044774.80884457	666015507.1301318	1871238071.639101	2888298353.5780773	1871238071.639101	993248321.4416409
409.382_C28H50_9.33_1192	2552910.7998266947	7894631.842193372	33398386.940377563	86189853.2497439	7172358.883967035	31502288.95398453	17389209.640836626	48678611.37988008	101632940.92345627	22689368.18904188	137138119.8902792	104073838.71836339	15821213.203933457	30364551.263082057	76489566.73624004	9346996.875314893	89578833.13162273	8951506.756345037	18234700.805595	26871492.11576323	98765300.43178795	169670850.16028365	25612911.73772704	48489420.18462215	34684651.90508002	50101520.76145317	9519926.096280456	36811564.72766905	22263282.76533869	50421574.82530906	37535713.511204936	253745455.5952783	60362833.991511635	25926469.311514176	53549798.5313088	34964237.815787084	16067085.488671	124142750.98189504	53549798.5313088	124142750.98189504	45828358.3430789	36811564.72766905	25612911.73772704	34041519.42272879	34041519.42272879	9519926.096280456	101632940.92345627	34041519.42272879	101632940.92345627	33398386.940377563	1026168177.8556978	596308794.164826	1713593553.0018816	419570853.78944504	176737940.375381	1117284758.8370554	1713593553.0018816	1117284758.8370554	687425375.1461835
409.365_C24H50O3_9.13_4211	22277492.749196686	29969064.709471814	42528137.061877556	96192038.62534143	12850031.248861143	20720526.825720377	14789041.45918754	49850273.86966371	162160407.90144825	15169562.662481137	97358097.66346969	64778739.89572733	25226457.168973394	13347304.297334578	15595077.252148427	57168966.261439726	43194398.72780186	57032138.42718455	36493230.576571606	21990829.697428074	71906522.50270133	83705526.22325271	43290429.14603856	71811915.29368953	20186948.20929097	25226008.982910458	25788975.62140526	13662208.064784635	23935083.31016206	42789309.68737042	18056778.528333616	112109935.93414623	40462917.34779341	30615683.211277284	45348795.58079421	32364840.29185049	28707511.850651957	83000082.74733748	45348795.58079421	83000082.74733748	50886124.24486179	25788975.62140526	25226008.982910458	33231147.64302171	24580546.14653626	25226457.168973394	83705526.22325271	33231147.64302171	83705526.22325271	42528137.061877556	687869594.912488	704160713.8593775	1451161458.5854146	388378083.50220585	315782630.35717154	747000744.7260373	1451161458.5854146	747000744.7260373	763291863.6729268
409.306_C18H40N4O6_5.36_3818	34968718.80031598	71173475.4872728	32205011.608091664	21039860.182975423	43646518.46468306	120908206.02566876	40365767.89987711	22249548.265213758	76557745.5980877	36653898.942034714	24577989.772961903	26812356.755887747	41927626.88025955	64805697.555157386	45309821.448060475	43331430.1535142	30303999.834358428	26522748.023507375	36386402.56410755	33455549.335030742	31248151.506268717	37645093.75625895	38451036.352950074	53810361.64276363	31543949.81632709	97196278.89553322	74837521.2356968	23260421.154133104	69122961.3050143	54876344.900634885	175820771.12753528	42366659.62246122	55515549.59490297	55109575.93197057	50105685.15352011	63995096.115483165	45416281.186320454	37317964.27525784	50105685.15352011	37317964.27525784	43974505.45328621	42366659.62246122	41927626.88025955	39408402.12641359	47088064.77132037	41927626.88025955	31248151.506268717	39408402.12641359	31248151.506268717	33455549.335030742	943764343.1133505	1267520246.435323	1603381924.9126434	767941153.385798	499579093.049525	335861678.47732055	1603381924.9126434	335861678.47732055	659617581.7992932
409.266__6.05_4561	44912857.385574415	75396087.24712214	45483598.866384044	72767883.07475558	46292659.05697195	30317293.732157756	23357421.634885237	29545070.356282182	14839518.826195609	54571130.953466706	19772164.48856326	17668257.565439112	20656784.581518546	33089083.795401968	47592871.18810079	54918261.06449434	29681829.336346433	32186911.58340494	37721881.92183929	36437928.06623741	37126487.55228803	38029607.092474066	39246828.803080454	52408931.210216686	27443340.331857845	25455965.953895215	32786944.787156053	24611248.21849397	27521138.61145058	87263569.27447526	50325312.20052082	45205268.814392805	37798643.12117097	40519576.071169026	39207316.79923261	39440121.013350196	41697163.4069714	35853765.32650619	39207316.79923261	35853765.32650619	40803813.63436913	37126487.55228803	36437928.06623741	36782207.80926272	33377610.899197586	39246828.803080454	37126487.55228803	36782207.80926272	37126487.55228803	36437928.06623741	642576933.0599065	931950249.6368877	1254634137.5754435	473281452.1602023	458668797.4766854	322683887.9385557	1254634137.5754435	322683887.9385557	612057204.5155369
