index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
549.375_C24H44N12O3_8.0_1807	1782974.2369823395	2109341.9321804666	3153672.6140779024	1437526.048017084	2506364.8035260676	4110713.6807250027	13165559.393260077	3133788.5976904905	3813737.930459024	9518292.27556684	3703564.396546498	2161816.458504662	7718547.672350685	2377401.957742328	3012260.87091604	4475717.633146041	5469539.900209624	4261330.031355722	4261330.031355722	4261330.031355722	4261330.031355722	3053120.162501819	3962225.8055920135	3143730.6058841962	3143730.6058841962	3143730.6058841962	3143730.6058841962	2269609.208123495	43756319.201676995	68181280.50169155	68181280.50169155	68181280.50169155	68181280.50169155	24424961.30001455
548.9__7.78_2668	1320455.9061208959	4697911.554724037	1369477.376875455	4481374.037667643	4590959.085911935	1889936.7798241298	7659955.306044722	7892771.141838157	1256378.310806061	8494611.660126898	20295772.4264495	1193705.232873373	2012514.5569043427	3062633.34983187	2428909.3229606384	3705871.7140873857	3924512.4445796534	4772077.36019044	4772077.36019044	4772077.36019044	4772077.36019044	5619642.2758012265	3067390.518524012	3384252.5319596278	3384252.5319596278	3384252.5319596278	3384252.5319596278	3772003.6937497566	31396099.556637228	76353237.76304704	76353237.76304704	76353237.76304704	76353237.76304704	44957138.20640981
548.407__7.56_3266	6081244.018087717	947169.0750410698	1365974.4096589254	5284816.1063009845	2128219.9614492436	577657.6854200978	1757261.3442550048	4922314.481301337	736321.1316523667	5880927.114176328	93649163.45220256	118842330.87739772	3634968.866802922	20860794.10994656	956575.2736699071	2235349.148156433	1954785.7585547883	16866317.94096995	16866317.94096995	16866317.94096995	16866317.94096995	31777850.12338511	1561617.876956965	2935159.0074796774	2935159.0074796774	2935159.0074796774	2935159.0074796774	5683030.062194351	15638286.068438306	269861087.0555192	269861087.0555192	269861087.0555192	269861087.0555192	254222800.98708087
548.377_C28H53NO9_6.48_1118	2360452.617337813	521823.9628009099	1119789.3993243412	3703249.4629840627	550045.1759146265	1329110.392055232	5217310.85334099	5080028.932863365	1597032.9301003085	2032918.5385297497	8645188.0277842	4494351.147596795	3005901.3767516925	10854799.36653427	1636218.9486075651	6355096.6719429325	2479690.363726968	3656457.3627793035	3656457.3627793035	3656457.3627793035	3656457.3627793035	4833224.361831639	1616625.9393539368	2683176.997044753	2683176.997044753	2683176.997044753	2683176.997044753	4098800.305290429	19837522.909815744	58503317.804468855	58503317.804468855	58503317.804468855	58503317.804468855	38665794.89465311
548.348_C20H49N7O8S_6.25_638	16598542.965451077	1356391.362082589	2404609.8512809565	21200602.244660366	1781586.267315518	2433377.0704054534	2152776.993093252	5897485.341493399	2136328.405780432	3746031.9883702286	11445211.659703368	31771533.9662276	1855125.3185194072	3751185.7354877815	3046061.684341754	2870905.5170367057	2571459.7222030377	7152984.773203118	7152984.773203118	7152984.773203118	7152984.773203118	11734509.824203197	2418993.460843205	2958483.6006892296	2958483.6006892296	2958483.6006892296	2958483.6006892296	8671348.500598384	20571677.7776243	114447756.37124988	114447756.37124988	114447756.37124988	114447756.37124988	93876078.59362558
548.337_C20H49N7O8S_6.2_4222	1797667.9745572868	180742.8186932985	244810.53815966126	6886025.215241965	1180901.4258454808	1837036.9135466062	394314.6792710816	17648816.382878672	660941.36889088	3903012.811417904	15208081.318668608	18432061.355094418	7456073.200607676	16497197.093655199	1181024.684327165	1103943.1484272166	1313248.1962357494	5913290.683080195	5913290.683080195	5913290.683080195	5913290.683080195	10513333.16992464	1142422.2871363487	1817352.4440519465	1817352.4440519465	1817352.4440519465	1817352.4440519465	11332077.259638142	10505985.569885995	94612650.92928313	94612650.92928313	94612650.92928313	94612650.92928313	84106665.35939711
548.291__2.93_4858	1326517.317108041	24929906.03339548	2004795.251967031	3410535.9404558525	5859737.539104492	3138255.268253417	53972471.36102949	3315996.6157072885	21721020.432973508	1303996.3493576266	6462580.0329382755	2019968.1646081007	2537542.4919062643	3000671.280373327	151829811.18888906	4139911.201579897	30496249.824144315	18185857.279352944	18185857.279352944	18185857.279352944	18185857.279352944	5875464.734561579	4999824.370342195	3363266.2780815708	3363266.2780815708	3363266.2780815708	3363266.2780815708	3158333.9480403075	243969998.59315452	290973716.4696471	290973716.4696471	290973716.4696471	290973716.4696471	47003717.876492634
547.4_C33H54O6_7.83_3298	1614601.2676439898	932587.2894326124	4918019.655048601	3416435.534673968	9182667.491394747	3080932.6694517597	3684569.3908971697	5414292.78389474	4639486.063431324	2512809.7658537785	5148348.0617222255	3780597.822167449	3230272.8265537666	5756133.240745207	2039907.1804635015	3612879.296697078	4208908.939154745	3935283.771254495	3935283.771254495	3935283.771254495	3935283.771254495	3661658.603354245	3648724.343797124	3648724.343797124	3648724.343797124	3648724.343797124	3648724.343797124	3598516.6784207085	33671271.51323796	62964540.34007192	62964540.34007192	62964540.34007192	62964540.34007192	29293268.82683396
547.38_C27H56O9_6.27_2563	3968731.7977252845	1551824.729946686	726069.4155701456	3400237.678184205	775723.0642840088	1083102.9798972532	1274963.5131209078	3616768.0642055287	1784567.9799450552	4562449.64985875	7959630.472467042	4219971.205200446	4279161.557777801	6041270.530012966	4322645.406246699	6643117.405575247	2646579.9268122585	3513139.715626127	3513139.715626127	3513139.715626127	3513139.715626127	4379699.504439995	1529765.7465329815	3792749.930965407	3792749.930965407	3792749.930965407	3792749.930965407	4094351.501462865	21172639.41449807	56210235.45001803	56210235.45001803	56210235.45001803	56210235.45001803	35037596.03551996
547.349_C28H50O10_5.18_931	4593211.967214638	1837580.3297520333	1683066.3889699508	4108756.091618726	2385182.7481121346	1423259.0926418423	5935859.859334565	4215975.917802361	3755166.5413510622	2635242.990479771	4909995.128012256	4543505.508390275	3757389.11300946	3526775.256343583	3154695.1601443775	6019504.630163711	3373997.1763996766	3655322.920208797	3655322.920208797	3655322.920208797	3655322.920208797	3936648.6640179167	2894969.0753120743	3756277.827180261	3756277.827180261	3756277.827180261	3756277.827180261	4162366.0047105434	26991977.411197413	58485166.72334075	58485166.72334075	58485166.72334075	58485166.72334075	31493189.312143333
547.332_C24H52BN3O5Se_2.99_2275	579261.5523013317	10894111.368593223	2786915.0617163884	3256455.045460052	1942882.7477448194	1595506.170787521	10423313.483622534	3850231.094322546	11621682.26702008	1755103.479380265	5198385.643975121	1291564.4783106837	4921420.567982684	2509363.5612441534	42160492.709192954	7748372.785137043	10004283.588075202	7033441.376049463	7033441.376049463	7033441.376049463	7033441.376049463	4062599.164023725	5267643.923426716	3553343.069891299	3553343.069891299	3553343.069891299	3553343.069891299	3553343.069891299	80034268.70460162	112535062.0167914	112535062.0167914	112535062.0167914	112535062.0167914	32500793.3121898
547.332_C24H50O13_3.25_4276	434328.42745747004	8168369.263365599	2089619.8468617655	2922289.8839944554	1456767.163658198	2184854.206089862	8042719.952893769	3263182.6472179205	8713899.5560669	2303415.1866254294	4366906.699449836	968410.8441100095	4580880.273535642	1431304.1832509262	32188291.01560016	8727518.94752671	8213385.734415349	5740172.381106541	5740172.381106541	5740172.381106541	5740172.381106541	3266959.0277977325	5173067.5697596	3092736.265606188	3092736.265606188	3092736.265606188	3092736.265606188	3092736.265606188	65707085.87532279	91842758.09770465	91842758.09770465	91842758.09770465	91842758.09770465	26135672.22238186
547.31_C19H38N12O7_4.9_831	2930099.356303132	2800674.344908551	3376430.33808096	1851128.1012579657	2409363.948547994	830149.0777495281	6094521.947072479	4325727.0271735685	3250038.918972711	3057361.9155066744	7275118.543709767	2682077.877461599	2999328.6225107606	3800428.8417555573	2252125.108227096	4814331.843116529	3260540.387159247	3421806.61327218	3421806.61327218	3421806.61327218	3421806.61327218	3583072.8393851127	3153700.417239693	3028345.2690087175	3028345.2690087175	3028345.2690087175	3028345.2690087175	2964713.989406946	26084323.097273976	54748905.81235488	54748905.81235488	54748905.81235488	54748905.81235488	28664582.715080902
546.84__3.63_3268	1171993.6619416687	25306446.35367937	2728393.094025904	3151341.328361485	1249937.353691515	1654453.712212738	18661747.844947565	1837020.9812357677	23231921.506988358	2849997.8677587486	12676293.345172739	4060834.8036592887	2186882.146008966	3532860.2951059095	100478539.9939361	2574834.560326393	19178728.241735917	12959593.678065782	12959593.678065782	12959593.678065782	12959593.678065782	6740459.11439565	2789195.480892326	3000669.598060117	3000669.598060117	3000669.598060117	3000669.598060117	3342100.8117336975	153429825.93388733	207353498.84905252	207353498.84905252	207353498.84905252	207353498.84905252	53923672.9151652
546.401_C26H59BN3O3Se_6.53_963	1136268.6675514623	1554155.5718893618	1903328.9804888982	6518282.019717371	957904.0500055726	3473349.893316607	2171477.563676871	7417224.060911904	1204373.8567686894	4506787.978005824	10521139.329264304	4530320.276606793	8021366.8068037825	5367034.145674643	3418668.802934335	2100818.179363409	2467088.663070026	4050156.261436239	4050156.261436239	4050156.261436239	4050156.261436239	5633223.859802453	2136147.87152014	3446009.348125471	3446009.348125471	3446009.348125471	3446009.348125471	5942658.082696008	19736709.304560207	64802500.18297982	64802500.18297982	64802500.18297982	64802500.18297982	45065790.87841962
545.873__7.18_2386	2449394.9284515404	7082581.247371637	1557089.2813741134	3321379.8825113047	1073735.7836220677	1397263.363573835	6449123.550488767	4174493.0535474117	3134100.1763382605	13735001.610791001	4173076.501344836	2372505.6253949706	2020276.6844453262	12650476.301382309	16520342.32048288	2401807.403189371	5783557.936232537	5282040.482144352	5282040.482144352	5282040.482144352	5282040.482144352	4780523.028056167	2767953.7897638157	3227740.029424783	3227740.029424783	3227740.029424783	3227740.029424783	3747228.19192807	46268463.489860296	84512647.71430963	84512647.71430963	84512647.71430963	84512647.71430963	38244184.22444934
545.417_C30H52N6O3_9.18_1439	9391330.63287905	1175098.4465107531	6561011.148256736	816327.8763368395	6474740.975666341	2805101.8713095896	1554098.3641655727	3247084.7723606625	3147863.557259088	3183854.024465348	2639337.6178063652	12908650.272763472	2584912.3132589823	6114631.764206134	3496377.7466589124	7636339.821935078	4357423.4387145825	4608547.575364932	4608547.575364932	4608547.575364932	4608547.575364932	4859671.712015282	3340115.8855621303	3215469.3984130053	3215469.3984130053	3215469.3984130053	3215469.3984130053	2943211.195083514	34859387.50971666	73736761.20583892	73736761.20583892	73736761.20583892	73736761.20583892	38877373.69612226
545.404_C27H48N10O2_8.99_3850	4983612.169130559	1495534.746534467	3668766.8802811545	1298828.3171161574	1918759.5096401607	2374222.9495536345	2955148.345895896	8771116.198023738	4763365.500131225	2552164.885798644	1875465.2324029554	2454629.9220101605	4007899.4707871806	12675402.854564136	2291593.9378996887	11563317.277590387	4010917.4108488485	4353114.262335009	4353114.262335009	4353114.262335009	4353114.262335009	4695311.113821169	2753656.61584727	2753656.61584727	2753656.61584727	2753656.61584727	2753656.61584727	3231264.696398671	32087339.28679079	69649828.19736014	69649828.19736014	69649828.19736014	69649828.19736014	37562488.910569355
545.402_C30H62O3Se_7.33_143	2639730.1447545295	3243522.4182870453	1781329.587303481	4802755.777416416	2592483.2641495652	2322773.9650313384	3989562.9775154865	5385507.060948508	1813729.0098376456	3423979.7110171183	7493201.334835711	2736806.0546755027	3183831.598170945	4142523.1728796856	2166365.99589622	2700894.200199169	2598889.838868753	3401187.267057398	3401187.267057398	3401187.267057398	3401187.267057398	4203484.695246043	2457628.614590452	2960318.826423224	2960318.826423224	2960318.826423224	2960318.826423224	3693022.7955833655	20791118.710950024	54418996.272918366	54418996.272918366	54418996.272918366	54418996.272918366	33627877.56196834
545.365_C25H48N6O7_6.47_3319	3170168.4971739966	16422930.654675527	3513180.391495549	1756687.9468231793	1250059.2912713508	1605898.4861947063	36835411.342470594	6479531.154997435	17358012.385906022	2065429.662398567	4617809.677651991	2899263.1892336733	2154534.823719986	3841278.505364421	73150355.51076613	4393051.304119494	17521424.7968278	11344600.176516416	11344600.176516416	11344600.176516416	11344600.176516416	5167775.556205026	3953115.8478075215	3677229.448429985	3677229.448429985	3677229.448429985	3677229.448429985	3505723.5012692087	140171398.3746224	181513602.82426265	181513602.82426265	181513602.82426265	181513602.82426265	41342204.44964021
545.364_C29H52O9_5.21_2679	1376786.510813992	3816381.4500421644	1947545.887502072	4424097.323727308	2359861.7015901865	1690393.4097111176	2126749.829729001	2150425.7262869445	3659718.273428919	3478515.9828096232	2434271.045616975	4408656.521624302	3560383.5255880523	6760201.12310198	2255587.1919025304	4188631.0262764115	2713375.4128687326	3164887.9081094735	3164887.9081094735	3164887.9081094735	3164887.9081094735	3616400.403350215	2307724.4467463586	2956393.5142132994	2956393.5142132994	2956393.5142132994	2956393.5142132994	3688382.487815108	21707003.30294986	50638206.52975158	50638206.52975158	50638206.52975158	50638206.52975158	28931203.22680172
545.346__7.34_2122	3281018.0404200777	4090953.6983985975	1119217.300971708	1433631.2719067058	4644107.932664735	1662443.6836871528	1343466.7266559806	6359135.099064666	1081817.017596867	1882488.6811174294	3587543.7388271503	3309938.9559121053	6822132.2892901655	6597523.555642706	3759797.7766694985	4256250.363884869	2468698.68540603	3451966.633294401	3451966.633294401	3451966.633294401	3451966.633294401	4435234.581182772	1772466.182402291	3448741.347369628	3448741.347369628	3448741.347369628	3448741.347369628	3839248.718612874	19749589.48324824	55231466.13271042	55231466.13271042	55231466.13271042	55231466.13271042	35481876.64946218
545.334_C28H48O10_6.36_1609	1944511.5007492993	1745303.0719044164	2726551.1270130374	3293654.802732778	2650093.064738061	1229727.2219875783	2434069.017657782	3319235.1307794945	3591022.029626694	2320644.594050999	8567582.429972775	3142180.53183645	2850854.839408622	5459631.252387269	4394884.781567645	8624979.522261638	3496496.4198629293	3643432.807417159	3643432.807417159	3643432.807417159	3643432.807417159	3790369.194971388	2688322.095875549	2996517.685622536	2996517.685622536	2996517.685622536	2996517.685622536	3217917.667284614	27971971.358903434	58294924.91867454	58294924.91867454	58294924.91867454	58294924.91867454	30322953.559771106
545.314__3.49_3819	1612585.6496754182	5920567.478537169	2235934.5756937885	3177654.3988803853	1741647.682566127	1169793.2814285567	12468699.09200541	3137548.602080084	2310700.8857808025	3210490.8763103285	6916123.183555166	2724726.3692025286	5347567.306976965	4369864.927708308	34290226.34377174	4214749.071729003	7705280.22616072	5928054.982868861	5928054.982868861	5928054.982868861	5928054.982868861	4150829.739577003	2760595.8810455655	3194072.637595357	3194072.637595357	3194072.637595357	3194072.637595357	3773759.663294347	61642241.80928576	94848879.72590178	94848879.72590178	94848879.72590178	94848879.72590178	33206637.916616023
544.34_C20H41N13O5_5.79_2987	45431987.92576974	1798836.4349798467	1064474.7703258093	3646862.892022604	1676897.1045993015	1312470.4370744084	2923970.1530629094	24583713.00034922	2330879.621747114	2631257.069078919	205406387.73611787	230320652.298961	10916124.85684141	57986638.010440506	3205825.3889708286	8836898.736512719	2997834.160171501	37754617.27730338	37754617.27730338	37754617.27730338	37754617.27730338	72511400.39443527	2481068.3454130166	3426344.1404967164	3426344.1404967164	3426344.1404967164	3426344.1404967164	35007850.46305948	23982673.281372007	604073876.4368541	604073876.4368541	604073876.4368541	604073876.4368541	580091203.1554822
544.333_C24H49NO12_4.28_4000	840814.1581520502	3104590.801012977	1477995.364739528	1583619.8495356825	1889882.7896949076	1977400.9066081445	5139127.464197772	3445376.965838795	2415712.4774186714	3909797.8518444393	5513838.435107378	7960697.51828164	4230059.941581312	4309428.510646	10860660.40671285	5894062.5474987235	4195579.97608938	4034566.624304429	4034566.624304429	4034566.624304429	4034566.624304429	3873553.272519479	3162755.1646315553	3677587.4088416174	3677587.4088416174	3677587.4088416174	3677587.4088416174	3837718.453710053	33564639.80871504	64553065.98887087	64553065.98887087	64553065.98887087	64553065.98887087	30988426.180155832
543.512__6.14_4875	1827576.6766508385	366703.0315078658	1041798.1099148168	1734304.5694010123	484133.1238978814	1855420.1932290397	2269447.407487454	3705794.514346436	3245765.5007105805	3635207.404090644	8388845.034567665	5492187.51992833	9593897.494037809	1836031.35923538	6980623.062968194	5593595.958209913	3138248.8450635653	3628208.185011491	3628208.185011491	3628208.185011491	3628208.185011491	4118167.5249594166	2757606.454099017	2757606.454099017	2757606.454099017	2757606.454099017	2757606.454099017	2770912.936790908	25105990.760508522	58051330.96018386	58051330.96018386	58051330.96018386	58051330.96018386	32945340.199675333
543.421_C27H54N6O5_8.15_3332	3360167.703194495	4783189.4430841245	3709758.50841192	2809461.6640242506	1336323.7133023248	1700428.2190867097	4211887.169467227	3818887.572406182	4802624.645249208	1572561.1036611944	5511810.79380644	1180254.406414872	3777948.5645647314	5927241.95963933	3005734.5697473446	4994986.174027388	3166788.0128691643	3531454.138130484	3531454.138130484	3531454.138130484	3531454.138130484	3896120.2633918035	3357746.5390796326	3743853.536488326	3743853.536488326	3743853.536488326	3743853.536488326	3798418.0684854565	25334304.102953315	56503266.21008775	56503266.21008775	56503266.21008775	56503266.21008775	31168962.107134428
543.388__7.41_2562	1162395.0012454237	10896582.62001148	1563111.126107242	4669995.528387807	3413905.6185297556	2075171.8954994327	7919011.801686233	5775652.3473187005	12531396.883190742	2350049.029265273	2702093.8519869647	2477814.3315565134	1905384.5605005242	3223075.443262398	23519984.369076576	1004015.5752749802	6797080.78732878	5449352.498931253	5449352.498931253	5449352.498931253	5449352.498931253	4101624.2105337265	2881977.3238975145	2962584.6476246812	2962584.6476246812	2962584.6476246812	2962584.6476246812	2962584.6476246812	54376646.29863024	87189639.98290005	87189639.98290005	87189639.98290005	87189639.98290005	32812993.684269812
543.383_C26H50N6O6_7.87_1792	2824307.5176417287	4664961.61705197	1238468.7005440942	6230390.134689415	3389888.0902509163	3097713.8416507556	2143238.078280711	4695071.440948188	1945487.9684654	3053976.3941318067	14202917.091053985	2038892.4518593412	1695709.0731960062	5445378.117403621	761877.7976543144	2362433.424406707	2249135.536923088	3736919.48370181	3736919.48370181	3736919.48370181	3736919.48370181	5224703.430480532	2252835.751343709	2939141.9558867677	2939141.9558867677	2939141.9558867677	2939141.9558867677	4680016.529000079	17993084.295384705	59790711.73922896	59790711.73922896	59790711.73922896	59790711.73922896	41797627.44384426
543.367_C28H50N2O8_6.69_1688	4483330.568318861	930664.4506639665	2317427.187811225	2657709.799476469	2214102.335877594	1697384.27721712	3561627.353091771	4301708.723382502	3888110.073984678	5001789.627787979	4070539.962923157	2551307.4254826675	4500113.724602989	5478103.656118201	2236213.274925419	3131536.5530640366	3006023.835469978	3313854.3121705395	3313854.3121705395	3313854.3121705395	3313854.3121705395	3621684.788871101	2724481.870437631	3346581.953077904	3346581.953077904	3346581.953077904	3346581.953077904	4186124.3431528294	24048190.683759823	53021668.99472863	53021668.99472863	53021668.99472863	53021668.99472863	28973478.31096881
543.349_C25H46N6O7_3.37_4193	1286877.9218845926	3544554.0757306474	2030114.3193813302	3019682.1399872983	2402310.7823682595	1683823.1800301573	4229008.656281524	2115395.723607318	3860153.7834794787	1834720.4331122679	3181596.1267842795	2415818.852130684	30524854.931565568	9977407.742195852	2550145.29205246	7492521.740812893	3260349.773439796	5134311.606337788	5134311.606337788	5134311.606337788	5134311.606337788	7008273.439235779	2476228.0372103597	2784913.716019879	2784913.716019879	2784913.716019879	2784913.716019879	3100639.1333857886	26082798.18751837	82148985.7014046	82148985.7014046	82148985.7014046	82148985.7014046	56066187.513886236
543.301_C21H38N10O7_2.85_3624	1034942.2176497381	871519.6622816055	7493945.751766964	5820076.479294193	1558817.6623370165	3051623.4503582255	4215115.771606659	3795702.051713604	5249038.679492953	2574051.5888040154	6593440.957793916	1008254.3886369786	13674436.563270956	4333509.932603557	24306975.882275864	20500888.64841944	8618807.179382643	6630146.230519106	6630146.230519106	6630146.230519106	6630146.230519106	4641485.281655569	4732077.225549806	4274312.852105107	4274312.852105107	4274312.852105107	4274312.852105107	4064605.9921585806	68950457.43506114	106082339.68830569	106082339.68830569	106082339.68830569	106082339.68830569	37131882.25324455
542.889__8.11_3868	1682233.724239919	2402156.848061644	2222854.752040683	3583546.94532679	6.463666042572501	4569036.252173649	17690957.003530297	3955757.154388328	2920445.90968532	3919179.2682534102	6683068.722721581	5079659.405870834	12901083.137346115	4068328.3621857706	4459341.375765151	4111667.2430012194	4986686.033514472	5015582.660516048	5015582.660516048	5015582.660516048	5015582.660516048	5044479.287517623	4015423.2556273146	4012042.7582870494	4012042.7582870494	4012042.7582870494	4012042.7582870494	4012042.7582870494	39893488.268115774	80249322.56825677	80249322.56825677	80249322.56825677	80249322.56825677	40355834.300140984
542.87__7.88_5665	1735265.3186520182	3021345.881607477	2238949.6467556376	6.667429949481358	2291822.366255025	1787604.643755447	2720304.7519584442	2351335.8459840957	6.667429949481358	7439851.709128773	8944783.992746009	2006229.6717989405	2805114.460915847	5648639.985770657	7308103.293327021	3953445.9211150217	3467511.124965665	3390800.6765393945	3390800.6765393945	3390800.6765393945	3390800.6765393945	3314090.228113124	2506063.5591067346	2535820.29897127	2535820.29897127	2535820.29897127	2535820.29897127	2578225.153449971	27740088.99972532	54252810.82463031	54252810.82463031	54252810.82463031	54252810.82463031	26512721.824904993
542.691__7.59_3402	8.398818534832516	2229877.9221794982	3085801.51906428	2915481.8779964116	3291916.924727605	1384788.8012046507	5022485.08501131	10499480.633853616	4363009.853656261	9573930.831315074	21142639.856382612	3287793.104827002	8.398818534832516	8.398818534832516	8.398818534832516	8.398818534832516	3340243.7265770314	4174828.0252694376	4174828.0252694376	4174828.0252694376	4174828.0252694376	5009412.323961843	3188859.2218959425	3000641.698530346	3000641.698530346	3000641.698530346	3000641.698530346	2572679.900087955	26721949.81261625	66797248.404311	66797248.404311	66797248.404311	66797248.404311	40075298.59169474
542.566__8.89_4671	2656038.595809495	2841812.969809171	2062849.347940113	3552975.429439691	1741018.7504692965	8.10533917974151	2056802.7649120258	1460582.12018942	3063818.2099422906	2449182.2346033123	9629621.160544518	17770429.304536577	4145880.990437782	4151068.4075128166	7742698.199500695	3134691.2957299505	2781383.613554608	4278717.367919771	4278717.367919771	4278717.367919771	4278717.367919771	5776051.122284934	2256015.7912717126	2952815.5898757307	2952815.5898757307	2952815.5898757307	2952815.5898757307	3849428.2099387366	22251068.908436865	68459477.88671634	68459477.88671634	68459477.88671634	68459477.88671634	46208408.97827947
542.425_C25H57N4O8_6.36_2691	3970135.735748138	2686601.1373259155	1748764.6257161493	3635237.2415728956	3230431.443610514	3179777.511942998	3779612.5770109696	3745376.512280773	2737519.6910313684	3445807.414458661	15611635.158099899	4351601.11659216	3074145.29131898	8436042.272143662	3936699.187424376	3702004.8660914195	3220077.164660807	4454461.986398054	4454461.986398054	4454461.986398054	4454461.986398054	5688846.808135303	3338119.4290345875	3668621.0538321575	3668621.0538321575	3668621.0538321575	3668621.0538321575	3857756.1240144554	25760617.317286454	71271391.78236887	71271391.78236887	71271391.78236887	71271391.78236887	45510774.46508242
542.397__6.61_3760	2015456.3071107876	6072885.81572081	3790005.2425410626	2933413.646405662	1888172.9662168243	5270219.647365473	2804762.8759480105	3544205.0954902037	1763028.8096540002	4052495.5230336464	4518882.663810379	3482262.4094463247	14369058.500321137	4417153.397036731	3343024.362421599	5841955.060281669	3594208.0609327853	4381686.39517527	4381686.39517527	4381686.39517527	4381686.39517527	5169164.729417754	3566514.802481331	3667105.169015633	3667105.169015633	3667105.169015633	3667105.169015633	3980679.2462634677	28753664.487462282	70106982.32280432	70106982.32280432	70106982.32280432	70106982.32280432	41353317.835342035
542.355__4.82_4947	4320772.1127485	3309337.6858888757	1143804.3485892054	1758752.923099531	2959422.982727566	1870250.4503554995	3227131.7907330524	2226719.8240369544	3139787.5789167434	2713049.1252663154	7284272.043168301	2380281.268071818	5607197.916446442	4986117.784720882	3080480.0021097413	8758445.411655517	3361546.461294205	3672863.953033434	3672863.953033434	3672863.953033434	3672863.953033434	3984181.4447726626	3019951.4924186533	3110133.7905132426	3110133.7905132426	3110133.7905132426	3110133.7905132426	3815054.8993186876	26892371.69035364	58765823.24853495	58765823.24853495	58765823.24853495	58765823.24853495	31873451.5581813
542.355_C22H43N11O5_7.47_3555	6954202.188548723	2843374.287581497	8130690.965112619	1187257.7312665062	3869184.4747367506	3095037.498687031	3420263.9802724975	3696889.877137776	2953346.0546614164	1318926.4978694664	23694893.718289416	14801166.052446103	3119554.7321168794	12553364.42248286	2124720.8371749627	4132756.3042980055	3630615.8266015938	6118476.851417657	6118476.851417657	6118476.851417657	6118476.851417657	8606337.87623372	3257650.7394797644	3558576.9287051368	3558576.9287051368	3558576.9287051368	3558576.9287051368	5325546.03284325	29044926.61281275	97895629.62268251	97895629.62268251	97895629.62268251	97895629.62268251	68850703.00986975
542.316_C24H47NO12_3.86_703	1863603.5452407594	2081289.8614325263	2635823.4933500397	3420211.623692629	1867015.1851192573	3159102.713269536	3083335.8776345616	2930432.8120244937	3188836.1024883892	2565600.572517624	4084486.3383684913	6184355.421972671	10465584.398389928	4297149.962516914	6423260.242853207	11162151.232193517	4260640.677428266	4338264.961441534	4338264.961441534	4338264.961441534	4338264.961441534	4415889.245454802	3121219.295452049	3173969.4078789623	3173969.4078789623	3173969.4078789623	3173969.4078789623	3752348.98103056	34085125.41942613	69412239.38306454	69412239.38306454	69412239.38306454	69412239.38306454	35327113.96363842
542.28__3.42_5250	1034710.6846173336	5161323.76406117	2174148.0160230184	2845291.320577327	1523199.9550728158	2001787.2782706525	10914807.61813697	4555547.986998149	3371941.203745373	2954681.544007402	8864688.727397548	2231786.399010192	3075249.675786782	3682452.246402777	17109945.225153603	3802604.5697752903	5481639.426273141	4706510.388439775	4706510.388439775	4706510.388439775	4706510.388439775	3931381.35060641	3163311.3738763873	3223595.4397660773	3223595.4397660773	3223595.4397660773	3223595.4397660773	3378850.9610947794	43853115.41018513	75304166.2150364	75304166.2150364	75304166.2150364	75304166.2150364	31451050.80485128
541.412_C25H56N4O8_5.8_2804	4374738.892097791	1885176.1694358068	6181055.266047565	1800892.2923636283	2853436.2962128706	1847583.4606171304	3990717.8040291895	2400587.0474197106	2868477.267970869	2851369.0536489747	6314415.09276357	1289201.1549178942	4888737.046323296	5944326.830752572	5110035.686807521	5633138.780852064	3916976.7020232733	3764618.0088912784	3764618.0088912784	3764618.0088912784	3764618.0088912784	3612259.3157592835	3429597.536000029	3429597.536000029	3429597.536000029	3429597.536000029	3429597.536000029	3387662.969758751	31335813.616186187	60233888.142260455	60233888.142260455	60233888.142260455	60233888.142260455	28898074.526074268
