#SampleID	V21-hand-psoriasis-RF3	V21-hand-psoriasis-RF4	V21-hand-psoriasis-RE9	V21-hand-healthy-RE6	V21-hand-psoriasis-RE7	V21-arm-healthy-RD11	V21-hand-psoriasis-RF5	V21-arm-psoriasis-RE1	V21-arm-healthy-RE4	V21-hand-healthy-RF1	V21-hand-psoriasis-RF8	V21-hand-psoriasis-RF2	V21-hand-healthy-RE12	V21-arm-psoriasis-RD7	V21-arm-healthy-RD8	V21-hand-healthy-RE8	V21-hand-psoriasis-RF6	V21-arm-healthy-RD4	V21-hand-psoriasis-RE5	V21-arm-psoriasis-RD6	V21-arm-psoriasis-RD3	V21-hand-psoriasis-RE10	V21-hand-psoriasis-RF7	V21-hand-psoriasis-RF9	V21-arm-psoriasis-RD9	V21-arm-healthy-RD12	V21-arm-healthy-RD1	V21-arm-psoriasis-RE2	V21-arm-psoriasis-RD10	V21-hand-psoriasis-RE11	V21-hand-psoriasis-RF10	V21-arm-healthy-RD5	V21-arm-healthy-RE3	V21-arm-psoriasis-RD2
712.592_C39H77N5O6_9.13_4180	2210875.969735982	2617850.889523046	1648907.0581260559	1859665.3096371088	1831038.4509890862	2447592.1096150903	2381496.352068966	1955580.3528756911	2717743.559436933	950605.4226991602	1725980.0321462338	2647442.021304476	1350003.9107237412	1250756.959425975	1525247.63834815	1589371.8017197188	5002184.09871217	1838253.2803265431	2841700.009778255	1538876.6059390728	1291308.0885183609	1260546.0536463666	1439866.4181338847	3093271.982618916	3353281.3453768883	2193247.851515884	2270084.0620434843	2970301.329364872	2047332.6634356813	1952648.7903585029	1757383.480843575	3338296.3686921117	1668945.8591796712	2098262.643084516
712.518__7.29_4845	1873030.497745547	1935798.036204328	1198723.1110008357	1037063.3446345977	1137624.3937303543	2692995.965671916	1181277.1290827848	1217440.6785332577	782057.53617299	1921637.8833271482	3352536.5517336093	2833280.5721605862	2034243.3740911144	1138477.1548809088	3686648.370520823	2148696.8738294467	2051363.363771865	1901180.2512697969	1844682.1264343318	1529195.0429530244	2737741.0988526507	1405607.2839033105	1509870.8276147654	2401006.229944112	4086388.255676905	2543635.3898745603	5791347.086759641	4092992.297093477	4387510.091827101	738942.3641787573	2026903.1515293804	4164486.0648447676	956633.9353588909	3370001.963652558
712.375_C32H57NO16_5.1_4286	1778416.3218787625	3134727.77968124	2463660.282170724	2317849.7083126595	1649994.7076124018	1697493.4880992803	1216714.5805761921	1372956.9650263991	1119791.8692605994	1928613.2647067409	1835936.057701904	2145325.717008025	1682546.1825996612	1004756.3105215152	2066871.9276710188	1823136.9382544556	1248178.2673621704	3160768.1770896083	1297829.1468084182	1039463.7973753428	2229789.731802469	1462918.6144352318	1537690.3580981172	1154108.0653945415	3009608.6590907117	3033614.344755676	2423028.6538178325	7261530.137652513	1917320.614530851	1664644.632164908	2055681.0130822991	4870434.71948452	3209988.636743982	6855448.628555532
711.561_C38H78O11_8.54_2254	3542849.722782252	1153801.7867510892	1601337.698978425	3010770.5925984494	2041681.1121758563	2316523.887523613	499767.04207164847	1056765.2834915556	1840737.701365476	1305087.025098	2825972.299326465	1153535.74979886	946556.6256347848	392321.3679901701	1486956.0614995484	2263444.76489407	2642055.728524726	2021298.881107228	3095776.9998913864	3040590.4845474013	2169096.6600500084	3762982.949036092	2059336.939550124	1026375.3123592562	730484.7384963123	3425678.972898846	1482989.26051542	4835739.42868654	1906836.48241071	986920.6071457404	2158870.8646987067	2925907.6552333226	3353699.350011393	4595270.052764725
711.504__7.75_1921	1462623.6323612712	1336752.217967509	3356320.952935468	980919.3643053437	958476.0159699143	2116587.6874127192	1905694.3698957737	2453969.665929737	2488905.1695218403	3335367.284572157	2274471.953623126	5405946.107897245	685775.1566522488	1293081.4753002457	1030560.8228198608	2135095.2707266444	1009758.7397538588	1675993.5700954061	1048064.0172213984	2707524.9750347296	1430856.152428761	2564625.8424237957	1545297.5991887215	1129838.2871403585	4068271.2916453923	2651412.242029326	3799037.2644151114	3093774.1274541086	1845195.478143767	1730846.7274289234	1128983.302441866	1395805.0514156877	6334922.970685751	1350154.9755497456
711.237__3.22_5763	959888.5461411151	2384893.136729381	2106747.2399456785	802124.9377564788	2357656.577253969	3213326.8370216037	1437764.9758954574	2480840.0498380004	1541884.1278014125	918137.6838561292	1937545.0391541969	2649864.31696982	970600.15245277	771774.539236982	13418635.629655227	2038458.8432768115	2565292.4485324523	3596595.9399336386	3656485.8678664574	1177463.2832664344	5626628.353470741	1873905.794821356	1549357.341507218	2171232.9401166257	2108765.516028131	5776270.561246517	1876996.7566806285	3879131.7142921463	1821097.6265430863	1299627.4501715442	1421153.597811294	993934.8809627348	1591870.7766193268	2758477.564736953
710.389_C29H53N13O4P2_4.29_585	2000378.9095837697	2344595.813255524	3302951.222801108	1370586.3738758387	1381917.1434328717	1698064.7522296885	1382211.5765958957	3195478.211078034	1234092.0667173842	1802588.5251031413	3613136.5600466933	1938346.7493540363	1341432.5835170979	2799907.256555544	5417418.075837221	957005.9242150594	1642269.6678366764	2277023.4023415586	2251672.7070052084	2321237.448988968	1899241.118085091	1294156.4319742413	3615541.0975447213	1417990.1131226725	3135271.5364590483	1511423.5701888946	3551452.8123932043	3383184.259725097	1228713.7542728155	955803.6554660456	1519569.5543658868	4084617.291216105	1619014.355177179	3737848.633464812
710.358__4.91_3242	1952395.6850553504	3223173.0982872746	2664430.22175062	1653871.2465825647	1564787.5247013632	1123296.8684331556	2506857.280612145	1326554.3477886815	1585460.9622687306	1924978.948034191	6860401.321787445	1355703.8947586694	765834.3388592203	5665326.27812039	1342548.070852163	2119666.3478163355	7848009.022448893	2453970.8685079888	1315056.157694395	1447136.8709088904	3530929.1663355976	6612323.829785868	2774803.825519379	1021493.3442377772	5444308.43649108	2065877.822072876	2772082.449374148	1488483.746043625	1368562.7729255722	1498895.6409639176	1082987.4239836193	4579632.513218861	2150653.951326404	1094034.5572582544
710.005__9.11_5500	1171006.744723686	1434020.6018221641	1842917.5929206042	1958551.7765992486	1730918.7038169978	2511087.092567845	1944611.5708220312	1596112.3182790685	1835617.5443331257	2163442.1637094542	2162022.218826821	2465041.9919131724	1492998.3954950082	2427457.6416794984	2133275.699812854	1415820.5613970472	2211667.262731655	2342372.89458364	1802911.6769327302	1545730.7884392592	2422914.996432569	2877067.575263388	2211661.370844175	1299455.7836709064	1269466.076398701	1728732.8135619904	2077709.3089908173	1747946.2586336331	2456027.404069071	1547675.1113075947	1772868.9426732066	2536811.0733046727	2176604.6403393373	8320935.931103654
709.557_C38H72N6O6_9.25_2995	1132628.1518875512	1400547.59430228	2352287.3396901283	1671084.0236319485	1931920.2989835138	1426904.0048743344	1568972.8709694697	2036748.4680194575	1730239.2826048818	1407776.7503049134	1969282.6534922626	1619760.8009116813	1679113.415302787	1581587.396739211	3540337.2185986163	1633451.3192352925	2913693.2134189517	3984795.137816625	1181388.45767046	3242303.5021699257	3800173.1993649257	1776442.0784481904	1119029.5525258284	1828511.4668590808	3964232.3253424168	1816140.2559884563	2396448.9938797383	1937189.418298821	4043323.185049614	1187941.738953326	4689827.092994928	1785593.4221538429	3376370.011583013	4704788.255791702
709.427__3.72_5340	1686381.5402130596	1356043.127240048	2076962.7720056616	1541954.135664246	1627228.564536087	1348275.0963299007	1150712.0415404818	1769858.8873071803	2318583.3155392003	1543890.3463537898	3987782.4351420533	1723894.17306348	1316762.39780187	2060841.2093481098	1564968.3764950554	1801980.2748244384	2560951.676973789	3075618.506999006	1733894.0636007963	2268380.9665228743	3648481.801432408	1478470.7726067656	2657240.47803166	1455369.5762060662	2040557.3734118368	1378361.72351174	3686046.6076247627	1843458.08166183	1490064.8485920604	1613779.4363931452	2872838.1180162043	1379109.5414127915	3043700.01581149	8949641.164188625
709.416__6.03_2564	2939657.251882164	1672253.1457185359	1902988.0295246702	1716179.8673017272	1005200.130271342	1964671.1645088824	2028415.5630138945	1785011.9988382838	1089233.5526466172	1786327.5492764737	2862924.782687388	2237322.1585867917	1114841.058502289	1802049.4322672032	1843176.212276065	1151296.5792012154	3165381.7879766477	3756929.243300832	4252469.65675349	1164768.659891768	5160839.646750802	1307164.6835249153	1392406.7238963454	2198460.657942086	2098809.471006484	2017357.9043040192	4777599.402521795	2595369.96367592	1523166.8094291403	1242666.1299023957	1098701.2947841345	3301940.1444781907	1640167.785084869	1849303.7226058154
709.415__7.75_5700	1810878.2200905168	2758153.96580739	1563928.981151783	1912772.2335137927	1673753.676655601	1725563.9076090825	1930112.9749091326	3273892.322029737	1891955.7181835384	1398833.5320712614	2105047.045163034	1285731.3296845423	1772720.963364923	839156.1468603717	1808483.764154661	4732053.456588132	2045406.7907861862	1646821.3853363132	2710707.1351293763	1409221.2004656026	2460759.488311729	1957283.186690837	1815333.1282361443	1791838.4825725378	4040421.7226063726	2910680.8089214214	1725173.4740297324	1753723.9295196852	1698233.5570545981	1030011.061390962	978447.9016869129	1650969.7421169044	2314453.6552374163	2296847.5410186118
708.965_C19H33O10PS8_8.19_579	544874.2633413943	1695250.506811056	1933263.8670375086	2356367.48056302	800534.9615496653	745291.0181553974	959245.1979004106	2081308.181825117	1379361.5025724308	2314738.9535492603	4478505.367888859	2304904.9407807663	642838.6140423912	1431542.509040967	2056610.88948415	2998404.909715116	1311104.8039983194	2085916.767477259	3779794.152101702	4728335.614402857	3099401.4734374965	1923032.806889753	2084732.7154712472	1359249.1621110314	2030991.8800127546	3041666.5304138144	10384455.148654163	4165201.898369949	4176016.7127003088	1788944.2348077344	1358171.462081607	2374128.2606531987	2124165.665012781	3260397.095596253
708.947__6.97_5527	1628973.794858736	1896539.1235994203	2073859.8037714518	1762725.991758258	4368876.88473066	2102499.2263421924	1561268.9812026727	1786545.4604452846	1530198.2544605013	6.0934941639873434	2578029.417405601	1364942.6927331644	4660602.917831554	1149531.580542048	1546278.9855592637	3577581.8260894283	6.0934941639873434	1234931.9012503305	1906745.7263240987	1548228.9036917398	3742380.3757544663	1354699.5290435015	2499947.383188267	1860459.5446544508	1558502.5348522225	2034617.701355373	2580405.8801295557	2714645.5565621965	1406616.0993206738	2959000.766032253	3104415.910761647	1951868.0506084247	3014817.1725743767	6240103.633572877
708.501__9.07_3228	2440290.365534698	984834.2191229336	2438310.6025927225	3048479.1324244835	1531886.6864849054	1657206.443136719	6943148.084053363	2497739.0706738	3115353.9489265988	1326489.4580247323	3772907.1771577657	1788035.9893369325	1061193.5995524605	3763430.237477885	1959670.5083180976	2308429.0045020813	2594401.822275912	1168085.5499240872	2661990.776630011	1557072.1174925806	2355076.692306913	1272255.643927478	1566096.6851523442	2411648.6089800564	2295381.3755622827	1481642.8952617224	3858972.224693076	2012534.4992757826	2117393.3169727228	1678983.8354984515	2522505.1680673207	1736803.5873506838	1634775.9069032439	2086347.3810302648
708.496_C27H61N15O7_6.89_1000	4012594.3004094325	2576073.404518124	1807959.8558556868	3530533.171167176	1391584.5471574059	1607412.888640201	3425409.746767244	874653.4928943764	1638302.3377678331	1642605.2236270646	1689056.7766122518	3075110.092716424	1109663.38851945	632993.1255353054	520747.26043960726	3165528.925697129	1415070.213052323	2807292.837728171	1805474.3569726124	4162373.956899725	2138687.50871404	2300305.617837551	2529444.096988895	4420611.4678575015	1904652.198347681	2179153.6371386284	2326282.912082579	3459553.9428909617	1138107.1802997412	1941389.1590276025	1383135.076848359	2035347.1462748626	2168939.493269934	4664110.675327356
708.469__6.84_3510	1435864.7915466616	1560832.7832501654	1795616.627046368	1827481.629864804	4658493.85196087	2033808.1883255863	1962125.0068290518	1198696.2795387309	1779362.5303281038	1216368.882242117	2956973.902015539	3004663.5961181917	676748.469256388	1116274.2920591002	5280006.835897502	1660201.6048470044	1222782.4377634644	3026022.8463301286	3065930.943240143	1625592.2608891763	2192816.653540103	2272082.327572891	1582597.583038703	2118876.340915885	5615645.90471609	4330185.871642361	1536656.7067935162	9536479.025561392	2301970.0468221563	644328.3589858182	3054645.2876017205	1925249.3564137525	959210.9967594985	1643072.1816670285
708.459_C32H65N7O6S2_7.16_2291	2530527.3114386955	3326049.034244691	2550976.44639348	1777286.351675763	865802.3394091033	1443772.986040573	846966.3072259196	975699.4789180638	2340976.088824215	839759.756035105	1853547.6778327832	3120864.1087398175	1105464.5705059755	1377458.738743375	3351159.279157558	1857816.285528029	678277.6863416153	2134888.52458433	3495759.675116056	1180709.7001516446	1361671.296094245	1875272.7363155738	2162891.28988223	5977974.8497191025	583482.5663907473	5692269.890270667	8228393.561866432	3226164.196523502	4038585.645839189	1103880.5851129238	3733645.746121455	872618.1353797937	741211.4059893036	848508.945941432
708.444_C32H57N11O7_7.15_3226	1097697.403117156	1900704.859767364	5022201.138145649	2709723.719111035	825439.2033639249	1602366.1127014228	4200368.479867889	1281617.1173405722	1773841.207734411	1663039.8398498471	3700536.914515322	1930717.393747496	496168.6795826315	1654636.923395239	681292.3052592711	5265878.302081416	2610403.989519279	4096274.618651282	1389834.968344297	1592032.0451780672	1494094.8863130724	1923310.8178059002	1420470.9564698488	3925385.1701996033	742769.6284762259	1956496.9631969	5750574.980593463	4059360.3509091376	2998380.764465712	1350282.325687115	5524218.870293508	2005523.7366251354	2127597.6892127227	3298716.640506396
708.424_C29H58N9O9P_7.14_3534	1709641.336067663	1430885.1932783888	1705525.0068298078	3028010.48007695	2821986.1755837295	1748426.8568096154	2346660.6058424893	840885.4099073922	1085827.2609453665	925845.9747897077	2090308.3267583924	1446792.3417367763	874899.7011421445	610663.782288754	1439249.8775569017	2526665.369694391	1226087.029409211	3209545.958929655	2390287.9441446243	2117288.6492319824	1812935.1869331228	1263439.8741128366	2070256.0909664896	3091495.2834322006	2890278.809658838	1515551.641273274	1459472.047550431	7921580.847772188	3836197.9352191114	1434944.0063249248	3018213.1197601114	1164557.7765588288	2489431.478931904	2124176.2131425133
707.516__8.91_3947	2466982.272877342	2980043.4788243705	939826.976370028	1536114.812844918	1652449.1001132582	2279592.006225429	2695296.7170881783	1698706.2885315882	858059.952572478	3309181.165647102	1535854.843088972	1178962.8432152427	2122244.948352844	1504954.7507565266	1135864.505183408	1329663.9703436438	1011556.8438360528	2952203.4774180613	4208815.94634087	3432537.541015995	2502375.9206561395	4585255.057640731	1617983.5007928382	3148929.417763946	3993068.6434607664	1791496.6109192516	3445238.298087213	2804804.9828316784	1472031.541831719	2437425.5996747855	2407203.7524598083	1980183.821660884	3583834.129596563	1868608.8689748629
707.425_C38H62N2O8S_6.47_2626	1495226.3542594858	1196657.150492484	4373157.49023377	2122242.8037267937	2381118.842211652	3295516.470917906	5593609.034310633	1211397.4368129135	2482842.178954692	582442.9245154603	2897736.7555964882	2510872.404708791	1043366.4933732223	1490931.637750147	1087045.872428863	2318672.6400903873	1674007.5299630915	3701603.3584561227	1647494.216001412	2210054.075187121	2418558.40140894	1405361.1714312788	4167836.1185873533	2028590.4617948963	9819660.643226892	3030107.470970928	3359844.411718375	1129042.5674751068	1678247.842462998	1162859.4596913424	1712727.1834999737	1324416.966055705	1009866.4245060364	1864463.1660437982
707.362_C31H60N4O9Se_6.31_1499	1245924.033710623	2731791.102664852	3347218.359192863	3821291.6392813306	1379118.9215347776	1454323.7885736488	695638.834872746	1185057.9729650912	3133999.924223068	670274.606067691	3404600.22846326	2489971.276257403	1156622.6313464765	1909908.729727613	3451329.692580471	2473356.207659634	2540110.613850511	5441069.9416400725	1177359.7320709666	2630145.775615579	1763438.6108693725	1595503.1510201057	6407449.057419947	2334481.0838194964	1940248.2678670238	8607542.073655445	3092326.65330622	3679785.220543735	1972629.029311994	865979.7808970754	2797754.845276133	1964261.8312672428	1417400.2085837396	3458651.1098164893
707.313__4.8_5986	2004252.335599542	2976137.7332126144	2094115.2694339026	1467996.613460881	1479052.3789054803	1608469.8685216748	2343980.2137614503	3008259.8416367345	1820949.6026399212	1575121.4062835318	1131264.9406400512	1569523.8443672538	1562393.3401834469	1914779.6052514615	2199210.075071978	1244605.117565591	1428395.6048830613	4123610.0543720806	3051786.111475346	2080063.2986482244	6042417.1170355035	1841853.360833492	1642101.6928153306	7578211.586237531	3625083.293133015	1682422.7197309288	2645579.636978286	3341879.177126521	3571267.728983567	1312059.2226164434	2201207.545299364	1960865.424148887	3828867.063842736	1901893.599645025
707.169_C25H26N10O15_8.66_3866	15352431.726922935	1470663.5329251343	1069232.5848274007	1621899.4481255396	650153.4008151662	1191945.0523340576	16352388.484672245	1585875.535363639	1507978.819264624	2107850.907490937	2328247.2084933803	57397807.70470376	1243132.3979344415	385281.03536545264	658730.0440508433	67480474.29705487	64112650.44241295	2059431.9402265616	122576556.9236454	423266.0419998142	1383583.60409815	46234996.31018016	9656840.73055756	822226.2652259263	9150432.634617727	21265228.29982284	507264.8552359772	101969862.77971508	1881340.643436211	15188103.684985213	1298554.2663001483	774944.8168768046	50531407.46538231	851173.2657548102
706.619_C40H83NO8_9.92_4480	1398480.8056372695	1651207.1325583204	1161199.2331987405	1663456.1161790683	6279597.048373708	1058307.7707844588	839084.0693342101	1059896.8281190423	3500605.027124416	1695435.8950375612	3296627.447989866	1528673.1558693259	2943238.7529711025	2660479.242426424	2322407.294493784	1244183.338449212	3292522.383208859	2910358.508289679	1889208.194845564	1737060.3691073456	4358183.958213918	3766326.311803839	2594754.065448789	1280714.0009520259	1466435.0769314724	3071488.922016445	1496362.3233994618	1881439.4700987116	3233727.2618292687	3353325.8964974354	1592235.4492526662	3105543.3035062	1459549.1618149441	2719274.363806013
706.521__9.1_3907	1498752.8684132672	3020979.982255185	2603958.1491798423	1489065.0845855698	2318497.511041909	2180641.9830096937	2602694.920331766	2748277.046685096	1121790.839383412	2807158.051769196	887550.0414451994	1376399.6121008324	795141.6704163131	1671415.3495975288	811556.375059453	1586051.978590435	1663098.0327503346	4386312.255570493	1275588.497237904	2338371.099854675	2306110.597948896	2149606.540447229	1526016.800386149	2502647.195564078	4299422.104372918	1280748.650762638	2726445.907556677	2949412.1608263706	2612057.354571253	2579938.6251117336	3055196.216881152	1354108.621319804	1237780.6939733762	4518658.6517487215
706.519__8.41_3647	1426750.982392191	1556313.5509708172	2823234.7015166683	1552833.3773312066	2421704.248550129	1441394.906693407	5282117.294282481	1371060.3215454172	6468263.338761508	2123359.1704101274	1287279.9692722491	3890619.3278806633	2205870.421990256	1812163.462426466	2210568.4593384047	4015787.33971165	1198500.0697036711	4668081.448095425	2095157.151748479	1890967.9152432256	4069398.9613796067	3485118.008615248	1192737.8796004876	3154306.418180462	2386461.0858260067	2319458.875323873	2527222.87682474	1714466.3569013544	4415967.895201895	1459189.905541474	3312471.0480304994	1886348.7040250788	2185649.548991361	3396793.3299474358
706.482__8.13_1553	1756215.0704534769	1884936.383883293	1169336.161105724	1096963.8068097548	1200193.089567321	1750330.0464078654	1988587.6117611104	1204845.0052975158	1493276.6376231457	4317164.809308817	2349392.7672057576	1562165.8992367075	5306211.184116328	1668243.6037617319	1351742.6859434794	1751433.4153649772	2971410.0038391533	1619988.744233815	6728451.432187126	3011266.869768715	1931310.60712732	2048104.0813544625	5011105.572187832	2248849.4398120083	2402555.5147113358	1744724.3710706753	2611289.77870051	5121513.766104909	4006789.6930840192	5390125.666009202	2871798.228414491	1644458.0547392515	1675145.5038589188	3625151.435635604
706.478_C30H61N13O5_6.75_3257	767413.5794381305	1603584.4644667315	1117429.898316184	1938210.8783334643	816025.2304386919	1730665.3492449268	1506211.4749622017	1600857.1074131262	1561981.486824853	1102948.2666306223	1332414.1352011592	1361572.7534496104	449468.4424341457	58586571.25144424	8793974.646671813	1402805.317947464	1995442.246161583	130276305.77518798	3228835.5607825685	8332868.635116842	14576618.554778827	1785359.6407441106	3599532.857355937	906002.6424443758	1940584.3132391837	7023647.183176642	9820927.328945512	2760832.507227388	705902.1638430984	1460905.6344182428	3458916.6703628725	2634651.0160078	1965232.009774788	28707843.21170778
706.457_C28H63N7O13_4.25_2219	1138077.4191273432	1706604.128209581	1155059.3411357107	1889927.7905216836	1115982.3647943193	1802997.668512844	6905889.983540373	7992499.327426652	1615825.4119778818	2992515.672922515	1964432.4511824327	2456777.612121104	1424667.111426387	2175658.4216102674	1737159.2173432116	2301528.0701668244	1825704.3744277155	5601553.293985498	1390785.7372858557	2515984.110745987	1820385.0674125487	1422605.3645212834	1510841.2595700212	1205709.590104415	1915768.3517323115	2632438.4484359054	4600685.13139278	1225770.3874910707	1343640.4580558268	1725372.8975357043	1524036.439762683	1392806.249252857	2674429.3604031764	2027040.832200737
706.022__9.26_5532	1445431.538591456	2191038.757593384	1354718.837271237	973516.9567807524	1161956.7166810615	2382640.665577332	1778420.1396676085	1899203.5801381161	829965.2917991505	1713679.5179312343	3145518.3696164014	2783823.9853972862	1492063.7439639694	1242754.529225842	2430527.8721676925	1898198.8208549456	1538646.65925844	1787371.976148989	2990159.835171428	1746082.0569273718	4441335.563627048	1057647.5369100876	1908545.945699371	1422052.8754215306	2323951.348806771	2375398.8156495737	1930919.8495861262	2864242.6434955867	1744318.9887512424	1593506.5161195584	3543497.834363603	1286622.6986835196	2726310.0474108118	7661911.34746853
705.986__8.17_935	654083.7560634597	1968034.8824130057	2230197.0880344827	797824.9375013201	2138497.3584159855	2053162.742694589	527076.8430354651	1283452.8529464137	1568219.7046438763	1227423.9747877994	1017410.2907670172	1513255.9862064412	478768.06531701173	1206602.5943802013	2809197.236923704	1949408.432522708	2135348.0300202626	2363066.994605746	3127672.6094335383	4038218.028277917	3222006.624878939	2206966.637546921	3009591.2549010427	1992105.2768748084	1266919.801884223	2173883.9211461255	6887780.572763686	4725063.291398176	9303402.215726905	1354626.5670713314	1299900.9865958241	2021219.0272434785	1859737.490657376	8357080.721672023
705.529__9.43_3100	1424700.8611833344	3269363.4441550067	1914517.19501617	1277348.8183761395	1421985.2591872632	3437161.5587594043	3509876.051508643	3875422.959500889	2018793.149392236	1510993.3639129288	1219815.2127679652	2482453.53212172	1294792.707180597	1437697.8034876748	1222740.3153547086	2228147.4849350555	2105775.4229345154	1451582.1586713719	1278961.577640182	4866777.778140867	1008132.6536797514	1490231.0648090516	789510.881630689	2478627.1817109524	4537061.40041556	1745869.2195250841	2982695.484971495	2593726.0156579693	2635298.0479617245	2599467.5176947857	1500132.932349311	2852170.687720741	2635139.9343083873	3746265.8453515037
705.511_C39H74N4O2Se_7.9_1450	1005001.9625630628	1887559.9297144043	1240892.2208084485	2123450.1879597898	2019708.67990855	925303.0595812328	994360.2283543552	1788622.6725429408	1258363.019487163	2674711.900595205	3449237.5749411774	2687139.3908864288	1272533.2145088552	1158781.0420679548	3185423.7897441904	3231334.381588091	1670945.4768348238	3003757.584430892	1780021.152408123	3269270.3229843145	4507547.9616805725	1059451.7725851592	2654161.0051845917	1369974.5246993946	2043712.433757819	2605067.063366076	15082542.424394827	2489561.68586494	2252541.2421255424	2412940.4295380614	1687308.4907230318	2075915.1951008048	888180.8937420165	5904104.421198231
705.49_C34H75BN3O4PSe_8.59_2139	2334364.0205972376	977172.475864843	1049185.2842890806	2116513.641244961	2184679.2288551554	1220843.0807903344	2828811.375297227	3534924.06917173	2181817.4651763537	2579164.635580829	1423613.3726651715	2121146.058168224	1551713.1954011398	1537555.1730794816	1523311.1873917375	1592079.9592913392	880156.814208609	1934617.0795763875	1784054.4049672391	928449.9767426456	2620713.275694142	1766469.8540588631	1014343.7076995384	3146050.293355068	1785938.8756293666	3474994.1562263737	2962354.7441481836	4576884.108529182	3450682.371618945	1551545.1106071172	6147948.66614501	3539754.82615194	1629034.6018628797	3986821.9588705692
705.489__6.95_4376	1885058.7709189598	2545561.543598793	1679053.1473269104	929401.4855115628	1764216.7089231296	654718.8494945441	1844235.15490775	2195742.19904094	1343747.3260165057	1113897.8920654478	1979956.9282176818	709387.1468270422	1101063.9822215163	6530431.63660196	3082523.7832301036	1637449.7933188826	657382.6655251568	6232197.447578815	4323525.899781385	1115544.005614287	3726142.62915216	1006779.2188136241	1252045.516921037	1478399.4143115429	1093672.0660116766	4831083.353177117	2748871.006472954	4379095.227687985	1794759.335050362	1088721.01852373	2992408.0189785343	3311645.4617174636	1219093.2115917855	4353795.906401581
705.475_C32H65N8O7P_6.53_2245	1049894.1571836222	2088790.2723951782	629676.8135153868	1082264.3297783057	1413682.4629330363	3516522.7529704967	1162324.0433250142	904575.98199764	3450896.9751297534	1001250.7008985896	924048.5828853487	1148453.8791900428	785268.0826901208	82145352.92400473	159055725.02908233	2021002.7937454085	1492209.2712020485	189515406.50933143	1218555.9341300528	4739540.43757038	128303565.77524404	1246339.1505440471	2686651.000467251	1299852.4864116542	3162207.88484656	5553201.163366575	21532711.44313035	2830596.06329934	1411618.2980645131	1358394.80304138	2698895.565593835	6144179.036062709	887029.8888709357	38406035.547711976
705.383_C27H54N12O6P2_7.43_861	1753674.2038190484	3522348.338745722	3800352.0990119167	3669623.2145487336	832020.6385366445	881316.2441702742	621189.2243281298	717007.8116366505	843503.426551112	1536030.0451878398	3151629.863049718	996602.744947009	1158101.4064337257	2070978.9524191674	2712477.223326589	2863620.9170977985	2663428.3973933407	4099705.5764059913	1650273.9825707308	879807.8042375523	2590542.0247160997	1180642.038702465	3652872.243841282	1602244.2172027181	1068989.0121336402	2782763.61530624	1079261.6410804677	4855067.243931095	3005705.7689432306	451671.4450415932	3538018.0216001137	1729122.0291219882	866365.0538280169	4878195.052572265
705.274_C30H44N2O17_3.62_529	1877560.228168051	1985379.7728965024	1934409.4789516318	1088257.9860828717	1426194.4256871196	1613708.190537334	1718339.5024286902	1959167.2554114356	1811618.2659362897	2729341.4262803984	2822949.984119312	1797924.0120744081	1051390.6258094409	1298461.269475905	2170255.5145477937	1778658.7199002388	1745364.0763074453	2994527.556557888	1095220.1267152857	1821031.491071284	2622921.9330649823	761237.9045709142	1491616.340375331	1432934.8252063184	3176612.1443760176	3103351.0681502093	7768365.135388912	3777159.3354092017	1724437.880219492	1264322.0872336763	1922260.1209472928	2399937.8763900693	3158496.326313403	2652386.6535438723
704.515__5.89_5394	1573251.453204189	1901239.0254254641	2958294.855107156	368200.73535025975	377279.77573438577	284789.13092011784	1615820.3125218628	1888068.3181780344	2118789.7861565067	1282807.1729608064	475216.1198969829	1281045.329053994	816188.3585055972	1309813.8991407552	1810966.0862281625	2985746.3544691736	1335921.2224871565	4458960.803468028	532839.5041778317	4651711.455108004	2378267.503634979	2377528.268429324	2050737.0251825345	1487661.5690347154	1832870.857430412	2810004.2728526555	5204177.65399599	3369335.5026838295	1559490.5898509112	688276.0267536683	2710997.269700534	4566273.114155688	3276609.5346624283	7022056.821455708
704.478__5.96_5393	1071185.6040100134	2706581.221091589	3760196.5949175283	1452500.7238369859	1423770.064956489	2459432.322226304	1604917.8618663915	1409019.0129488425	847579.9627327829	2851411.536563707	3386215.8762618257	3777171.2240784136	802356.8279006492	1479146.779136321	1854585.3022011626	2309740.7679268243	2909922.246603652	1835046.7524452158	2288554.388673388	2131397.9682166073	2803306.8272574777	1425968.1163515912	917109.291701724	1576297.8146044875	4150445.730092335	3430517.2476056907	3317299.1654881644	2683338.6002104767	2531457.5031019407	1532453.0707117338	2494277.818278206	2940139.0718467725	2418619.4711611164	4405189.9601009535
704.478__5.49_5748	1813475.0955788142	2280339.033906191	1964261.6575800413	1650025.0349891616	1296950.7263596663	3846328.116441308	2762106.424162502	1287281.2248105365	2444649.5914226924	1335189.612990423	3355800.5126255783	1780026.6042109288	1254812.9902510722	1384468.586481632	2908102.5909008575	5535962.623372548	2002252.153345316	2869845.962065424	1684821.933912522	2499783.492457411	1811452.4842456013	1589102.7396784732	1434275.3905619902	2356874.469332906	1558608.3253893591	2561530.8002855936	2949637.092050424	3149835.6940779393	2277961.5784794325	2476896.0484236903	1642174.1094194553	4598109.684130321	1833652.4178480762	2026000.0943058857
