index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
983.647__7.58_4359	1422508.0946887452	2699041.7075409438	3284959.0856662113	2364757.6840249263	5717675.553921099	2319100.1526022274	2391094.9726704382	1281817.779932797	1695607.6754104472	1174420.5173725334	1624325.096960751	1121912.5927164827	1648019.3100859935	5163444.0	1981145.803196929	3100344.1182752904	1406116.1767832222	4342829.892394573	1428766.386099958	1987001.7916202776	1909711.3415918145	1211109.4476657782	1301246.0383067257	1662567.0270071484	2049547.2309335375	13396156.031092728	3898062.446411389	1435913.932444346	1335378.966877075	1936562.8537589572	2632916.581182565	2632916.581182565	2632916.581182565	2632916.581182565	2854483.676271895	1624325.096960751	1909711.3415918145	1909711.3415918145	1909711.3415918145	1909711.3415918145	1984073.7974086031	13555939.9763127	76354580.85429439	76354580.85429439	76354580.85429439	76354580.85429439	62798640.87798169
982.62__7.48_4896	2615698.561472902	1682481.451333042	1157731.2062937063	2157968.0895979023	2193257.451923077	659692.3929195805	4604511.402097902	3682322.7536713285	1699753.0857736014	844498.4526442308	2225995.517701049	1031152.5944055944	1224686.6610576923	2972612.0847465037	3748862.28277972	1392319.707888986	3127147.76131993	6748734.649541084	5553345.019842657	2118648.1075174827	3279228.6189466785	1330083.079763986	2629269.7439466785	2602322.4781468534	1588407.215034965	15294334.593597028	2943210.0	1627146.1875655595	2473340.502032343	2603874.6955419583	2938233.1604676577	2938233.1604676577	2938233.1604676577	2938233.1604676577	3044619.944762198	2225995.517701049	2225995.517701049	2225995.517701049	2225995.517701049	2225995.517701049	2333298.9769777097	18227122.868793707	85208761.65356207	85208761.65356207	85208761.65356207	85208761.65356207	66981638.78476835
98.513__3.11_2260	2072271.8774447003	398497.3099499704	1389180.1200525525	762948.4541911981	792464.3924138354	959765.6664238734	1863666.9079501533	1771700.6166244643	802438.9606950466	559227.3751350156	1132636.7540019562	6549601.172291018	1862456.2587979424	5266948.3116698945	1073190.0297202182	1695317.2957941156	2211699.498270928	1104787.2883406396	2345314.4755335436	4335854.8844932355	3495086.9753235937	3713841.713508998	4069273.776171755	1978784.0	4336287.634278913	10206634.829268273	4538677.524391508	11151695.03896519	2744153.11598187	2600555.6026498526	2937393.1812994624	2937393.1812994624	2937393.1812994624	2937393.1812994624	3044568.774506156	2072271.8774447003	1978784.0	1978784.0	1978784.0	1978784.0	1921225.4539750768	18203889.21854897	85184402.25768441	85184402.25768441	85184402.25768441	85184402.25768441	66980513.03913543
98.512__5.67_2114	1662263.2190460358	1420899.431718546	1478320.0	1027761.8435407165	1280900.295929649	698453.0742809338	2163123.368296112	3674613.7948799073	1613935.6280957093	810432.1671935483	978463.2374578472	1769703.1564458767	2887280.1340737385	2631113.287775719	1262601.106818001	2050432.6292406379	2512601.6109512737	2111854.1921102707	3021166.459399721	5895521.085875012	6862226.967154579	9256028.199680563	20207673.175617397	3633685.421159461	7783662.587617431	7561877.129080204	8856827.349369485	4799705.07399135	15054875.473482968	2704302.984765056	4309241.417251127	4309241.417251127	4309241.417251127	4309241.417251127	4819903.645769423	1662263.2190460358	2512601.6109512737	2512601.6109512737	2512601.6109512737	2512601.6109512737	2759196.710924729	18930120.893355392	124968001.10028268	124968001.10028268	124968001.10028268	124968001.10028268	106037880.2069273
98.512__4.61_1741	1445417.7231932143	1521689.4443827916	1280145.6604530138	714750.5164981819	1330711.677631873	519784.23233984987	1623883.4943901275	1376249.5894133823	1749702.2254445702	1592668.5896939924	1358405.0	2223278.5306638805	1172697.3814677764	4486253.5792057505	1642950.9629415872	1207810.3013681397	3289800.732651862	2351373.009538933	3581796.1087203203	2554226.7058249726	1353562.03273453	3575465.44002932	8545398.325503787	4492970.79520773	4559023.33127559	14511056.415432291	12181041.134280514	6281352.817958067	5664300.617144582	3322055.8912572404	3385785.0474272636	3385785.0474272636	3385785.0474272636	3385785.0474272636	3406062.5062086345	1749702.2254445702	1749702.2254445702	1749702.2254445702	1749702.2254445702	1749702.2254445702	1997161.9862402603	23254391.238800682	98187766.37539065	98187766.37539065	98187766.37539065	98187766.37539065	74933375.13658996
98.512__3.65_1856	1786192.3244842368	868890.3701696408	632105.4493550499	1598980.37605072	859422.8965299171	577811.9787309172	1240790.6688312646	4486269.994900194	815770.7786647243	1052770.6834109274	1358405.0	7241055.094361792	1280971.6406549898	4871725.452676998	1096686.6931725345	3104967.886724017	2584808.282638759	1556419.8909970275	1719618.1166766735	2533077.5541846706	1957814.4193172534	2518034.836449403	4797707.294291416	2187688.0113647548	4867887.1450436525	3421792.8910363987	10309947.639386497	5116025.57488164	8522540.972358927	3547138.4756606636	2929868.2730118968	2929868.2730118968	2929868.2730118968	2929868.2730118968	2733464.117623653	1719618.1166766735	1957814.4193172534	1957814.4193172534	1957814.4193172534	1957814.4193172534	2352861.423907079	24829969.329624645	84966179.917345	84966179.917345	84966179.917345	84966179.917345	60136210.58772036
98.512__2.39_1840	693232.5951086889	1016207.691179295	1029687.0985402178	2064982.6159203413	874027.1522907931	686277.1896231617	2386980.8436846817	4040168.7294068364	1093604.7135201395	869915.6240407348	2402742.3323066123	2032773.0373539592	1717770.18373	1092504.0713149717	2439975.8418569737	2289105.0	1912497.8999482384	1322590.294423397	3136563.741075068	2946162.5243021334	2021358.3333440972	1325120.7830231737	7325444.231389904	3256171.1011053924	3387924.8923687413	7040517.231841809	2074566.4976756095	4451766.796632323	2608745.506898448	1928352.2189943455	2397909.812203646	2397909.812203646	2397909.812203646	2397909.812203646	2547314.5009520603	2064982.6159203413	2064982.6159203413	2064982.6159203413	2064982.6159203413	2064982.6159203413	2155231.6666720486	13498465.532960419	69539384.55390574	69539384.55390574	69539384.55390574	69539384.55390574	56040919.020945325
98.013__10.03_149	7885238.646646221	1208918.4503195882	5500782.6897602705	3679477.587829836	6.259318161114991	3757468.6921173288	1739464.516973856	1172489.218621899	20687415.82225655	8508034.544359	7490776.416132754	1542414.921943795	3397495.304671606	1644166.3979708801	6.259318161114991	6.259318161114991	1750856.4760270852	2396999.6304808245	1649105.0	6.259318161114991	2793026.6905345703	1834224.3346149758	1336802.5796693286	2421473.5644907844	1379234.497483527	1358897.9727780644	1313636.843155042	5288810.880234111	3352615.993456411	6321152.176852028	3278960.4382689977	3278960.4382689977	3278960.4382689977	3278960.4382689977	2310990.3396289437	3679477.587829836	1750856.4760270852	1750856.4760270852	1750856.4760270852	1750856.4760270852	1745160.4965004707	44248065.2379642	95089852.70980093	95089852.70980093	95089852.70980093	95089852.70980093	50841787.47183676
98.013_H5N2O2S_5.11_3747	1410604.9474240036	905870.0872419811	1925887.6940403464	2603760.7545833588	2696344.4464800167	946766.1554863317	4471167.894950958	1552485.151605774	1335987.8980510866	2717626.038853733	985753.1912681636	2390846.6620510668	1454553.0133885057	3463042.73647741	2693935.8049708335	1436595.1359357592	1279367.2924432901	2735156.1808419665	2765115.193499858	5748589.341633554	2703146.1415714514	3283404.359467183	7957413.527363994	2978721.7266406855	1353966.811674219	4725510.972044042	2804435.3019794663	2891682.818654906	3167169.0	2042357.7069795716	2668445.0441594464	2668445.0441594464	2668445.0441594464	2668445.0441594464	2867654.651443952	2390846.6620510668	2696344.4464800167	2696344.4464800167	2696344.4464800167	2696344.4464800167	2710386.090212592	14296503.948857002	77384906.28062394	77384906.28062394	77384906.28062394	77384906.28062394	63088402.33176695
98.013_CH6O3P_4.59_3833	626251.8393646213	938011.2373193796	1671224.8428373982	1995425.5812888348	1163829.163810651	1030772.6566263644	4305615.389037731	1750327.7972924665	2798525.083037788	2617001.367305315	1679158.9405761212	1200241.608113684	1400695.7434295698	1495347.8413466334	1673367.0492268533	1383402.7865709574	949593.3319120134	1986039.7124745157	1712244.128146596	1530690.0265078896	2082439.0000000002	3161830.7947057183	7662776.9176472025	2868429.5484336433	4093217.904466215	3035778.2389082317	2764271.726183229	4107362.543817866	3049899.244777257	1825159.8438158392	2301164.5532815424	2301164.5532815424	2301164.5532815424	2301164.5532815424	2452620.5972024486	1712244.128146596	1750327.7972924665	1750327.7972924665	1750327.7972924665	1750327.7972924665	1868183.754883491	12776118.906710874	66733772.045164734	66733772.045164734	66733772.045164734	66733772.045164734	53957653.13845387
979.617__7.57_3001	1671840.6225801073	1579426.7942867375	1478320.0	1500401.5942422764	4375248.520961597	2121271.3006502446	2570578.2825384866	1132289.0600164258	1769566.3118211178	1609946.7731738493	1507375.365884685	1898011.673969828	1450964.6578402978	3021269.99982092	2691394.9907681285	2975437.4834351204	1056618.0348526295	4210575.126041287	2071254.7951450853	1512395.2171187915	2560306.0221194397	1564436.6199927132	3207539.4472363046	1699210.114487554	1641651.3369910892	10235586.783331994	2542327.28416873	973367.9939977399	1986758.5494908576	1851539.6639731186	2366047.267481518	2366047.267481518	2366047.267481518	2366047.267481518	2529754.2322341907	1769566.3118211178	1769566.3118211178	1769566.3118211178	1769566.3118211178	1769566.3118211178	1842984.331989206	12960777.64781183	68615370.75696403	68615370.75696403	68615370.75696403	68615370.75696403	55654593.1091522
979.434__4.56_5212	1938471.9757308422	1625050.887846405	1271109.775543399	3028349.4568082336	2321989.0	1424776.7838900604	3914641.214887483	2535036.4916889933	1784245.1460699718	3419010.116438984	1383783.6710369487	4172403.4484479893	1584838.3709102885	5996427.447055747	1218794.0794902355	10811679.229974633	2704488.884134891	2785931.0581413903	7.884807242375776	7.884807242375776	9204558.39379739	4918069.669359466	3471278.5036486927	1315177.963221037	7.884807242375776	7.884807242375776	2727591.3693550522	2023706.7420209243	7.884807242375776	2147836.136036611	2675222.3828805266	2675222.3828805266	2675222.3828805266	2675222.3828805266	2843027.097785409	1938471.9757308422	2023706.7420209243	2023706.7420209243	2023706.7420209243	2023706.7420209243	2172847.8710104623	15034852.952256279	77581449.10353526	77581449.10353526	77581449.10353526	77581449.10353526	62546596.151278995
978.692__6.81_6029	3680095.310725081	1687702.498815558	1811451.2742099846	2603973.520571296	2927892.2730262065	1247756.3691580032	2017133.1849735943	4.691007406915336	2154434.2807665993	1634300.0704952339	4.691007406915336	4.691007406915336	2194331.298762414	2193041.2717255126	1160789.7828411998	1706701.078813565	1822526.7426977116	3170393.900926695	1211523.027946989	2196911.3528362177	5886698.284863985	765473.8976530376	3530804.0	2114889.088326303	1620930.699385525	1599891.5311655097	1908625.4926442357	2653979.6595290136	2611033.4867187035	1651237.2878098595	2003906.8087103586	2003906.8087103586	2003906.8087103586	2003906.8087103586	2116119.83808779	1908625.4926442357	1908625.4926442357	1908625.4926442357	1908625.4926442357	1908625.4926442357	1919829.963835653	11558661.014669016	58113297.4526004	58113297.4526004	58113297.4526004	58113297.4526004	46554636.43793139
978.691__7.53_4572	1860010.3769554757	1832755.986606472	300439.2740709903	1485773.7184439457	2867619.5258738613	1991673.8908858912	3152367.1964910384	1187543.184596253	1981231.70547863	1958188.2433564921	1925009.4006650266	1399978.1643091564	720895.5721975616	3044237.2685939823	1855508.557004677	3039724.627725663	748422.0767959774	5866574.755529723	2514590.274391068	1721887.7300521748	4183032.538022762	1474440.7169149253	2850041.9001486846	1547080.5814430537	824402.7404774134	14804047.929112487	2943210.0	562975.4201659863	773039.6641550647	2015686.2343204718	2462644.9317401536	2462644.9317401536	2462644.9317401536	2462644.9317401536	2604859.0627373243	1925009.4006650266	1860010.3769554757	1860010.3769554757	1860010.3769554757	1860010.3769554757	1844132.2718055744	14109803.640243303	71416703.02046445	71416703.02046445	71416703.02046445	71416703.02046445	57306899.380221136
976.712__7.48_5753	1009396.6989891101	2244470.5700898087	2678879.972363226	1016717.7992537636	1962901.905201961	2885105.151329776	3231371.911579678	4246340.30838648	2141826.19050718	1820097.885504794	4.256453642240444	4.256453642240444	2091361.6761247776	3477352.367564753	3022354.499023819	6383016.18998655	2104599.2469521454	3733824.981777951	1853851.5628877608	1883565.8657642414	1628089.2617033275	1466965.4655299578	1577654.5424964207	1839703.1109809536	1951073.2205301747	2814047.9142262135	2943210.0	1612468.0768363052	1727903.099613866	1280715.8235064426	2253384.758210768	2253384.758210768	2253384.758210768	2253384.758210768	2562870.328343963	1016717.7992537636	1962901.905201961	1962901.905201961	1962901.905201961	1962901.905201961	2097980.4615384615	8965010.764545098	65348157.98811228	65348157.98811228	65348157.98811228	65348157.98811228	56383147.22356718
975.718__8.45_3720	1721634.0	1795170.6952925988	1742874.946720714	1055564.5154472447	1568125.5884251515	1291037.28907969	2330675.5756987873	2083686.086228318	2687738.5788014242	1106468.1007038197	1605944.0335077844	3320396.143786744	1788362.239937253	14617251.75213957	3059604.5201601987	2633459.1468789694	3808863.231490029	10065534.955560105	1254425.7838669822	1140169.8053390342	1320401.1801229948	1257204.1355477509	2964528.13065433	1740995.8249925384	2180259.2006718908	8120001.659789271	3388495.634714828	3615708.0401781066	1901465.053143936	2147742.670017858	3005725.718926898	3005725.718926898	3005725.718926898	3005725.718926898	3278720.3253979567	1721634.0	1901465.053143936	1901465.053143936	1901465.053143936	1901465.053143936	1992575.569686127	15034198.690125007	87166045.84888005	87166045.84888005	87166045.84888005	87166045.84888005	72131847.15875505
975.661__9.34_4891	3120042.2516471026	1035533.777350147	1180483.0421191407	1479359.2851281804	1684871.9717855316	930412.9141618229	3742330.7119878875	3135059.5178168635	2397534.526485826	1407145.8225901143	1358405.0	1444171.3120689122	1427456.4418973525	7950611.7487442875	2247338.546051931	2443127.3196769995	1574639.6416027795	3754176.630022419	2388020.4820801388	2375521.6394295306	1974957.0512138263	1285883.7301429263	1856912.9443744442	834227.790719232	2112579.5690409895	8129844.219604557	968543.7117406933	2766553.5282505173	2782018.5141570163	1879439.5098786934	2406474.608341075	2406474.608341075	2406474.608341075	2406474.608341075	2574167.5942154694	1479359.2851281804	1974957.0512138263	1974957.0512138263	1974957.0512138263	1974957.0512138263	2043768.3101274078	13156076.569150854	69787763.64189118	69787763.64189118	69787763.64189118	69787763.64189118	56631687.072740324
974.658__7.53_3150	2192013.2509607687	553049.4554945078	1574720.1396834177	2011348.3813612952	5019210.217383104	1019340.7617628693	3477289.3688891125	2460822.9571562083	718908.1115288063	1568880.0524912933	1358405.0	1786813.1938594617	1660222.240194291	1817204.3592080835	2295746.6348994807	2602344.4708123263	1406188.484939923	5919132.267393372	1709136.8281638315	1124610.0487823277	2665485.1887800647	1078667.7898336623	2592607.6962294276	1513269.0349564773	380338.26269534935	17025783.48223678	2658712.053949734	1378055.0312014115	1702570.4379932191	1776476.6885462708	2526581.9035462276	2526581.9035462276	2526581.9035462276	2526581.9035462276	2765251.744682578	1786813.1938594617	1709136.8281638315	1709136.8281638315	1709136.8281638315	1709136.8281638315	1681396.339093755	12435336.819823897	73270875.2028406	73270875.2028406	73270875.2028406	73270875.2028406	60835538.38301671
973.642__8.82_4479	2676554.7477116706	1529010.0	799624.9951372998	2176822.5351830665	4936602.000858123	1022498.7099542334	6595019.488129291	3704362.520165904	3981796.875	1189373.3568363844	1667541.2994851258	2490215.158180778	1696650.0266018307	6384749.026029749	974267.6387299772	799953.0150171625	1414907.6773455378	11034685.949656751	2760224.1148455376	752404.7110983982	1126648.6664759726	1224607.5514874142	2921551.5810926775	1402112.4722540046	2392285.430491991	6584267.725400458	1898724.8512585813	2079497.8219393594	2382845.747282609	2521697.0830949657	2779303.644608617	2779303.644608617	2779303.644608617	2779303.644608617	2861269.3687265967	2490215.158180778	2079497.8219393594	2079497.8219393594	2079497.8219393594	2079497.8219393594	1612830.0133009152	17651879.58166476	80599805.69364989	80599805.69364989	80599805.69364989	80599805.69364989	62947926.111985125
971.158__9.75_6081	1405720.006690806	3494812.5686004404	1232143.8037429156	1634983.4427345716	4692937.43240318	1344157.3864727644	3320513.154833123	2930455.8466034317	7872345.98945214	1518742.7207965993	911380.1833280856	866922.3399323047	916145.5259367127	69109039.19820529	1115314.4218356423	1530846.6910225125	1757514.416915932	27581348.90961508	1667163.52105636	1424445.0	1401790.000610044	2378466.590247166	1349371.2319151447	1915667.7286681358	2056099.5722016685	56814483.29937421	1629410.7950251887	1342144.7300062971	1338607.1639050692	2283989.468317065	7122516.3335217545	7122516.3335217545	7122516.3335217545	7122516.3335217545	8662047.608814152	1629410.7950251887	1629410.7950251887	1629410.7950251887	1629410.7950251887	1629410.7950251887	1644180.5539692221	15987926.278219456	206552973.67213088	206552973.67213088	206552973.67213088	206552973.67213088	190565047.39391136
970.7__9.45_4004	1640412.425017853	1814648.6907879077	1119708.5812901692	2536800.6599619137	1512700.1957867176	1788944.6887645798	2694674.1847179243	4201620.49512021	2816876.934063318	2285232.837419662	1024510.5683170675	1505947.9760771245	1461810.0	2554078.885979529	2637197.467864794	2048884.4352535112	2612649.213877648	2286989.2430373724	1794822.8481313973	1209600.095215425	2149770.054153773	1338803.6122351822	3495491.5847417284	1797084.634610807	2681521.8549154964	3728836.699000238	6949877.47857653	5675381.509759582	4382497.134015711	2609892.698592172	2543012.930644592	2543012.930644592	2543012.930644592	2543012.930644592	2521733.0044794534	1794822.8481313973	2285232.837419662	2285232.837419662	2285232.837419662	2285232.837419662	2286111.0402285173	18269248.890145205	73747374.98869316	73747374.98869316	73747374.98869316	73747374.98869316	55478126.09854797
97.514__6.14_3357	1085285.8799265774	1215934.89004508	1447164.0509331813	638012.4662112229	1405675.7195816892	1754259.1499816442	1901032.6889763768	1739171.5810750327	1942487.249600889	1435254.9033893845	1059536.693861074	1970412.6610432444	3178461.0930818403	1217279.759584221	1050705.6487558284	1588013.8071129676	1521876.8180928468	2692817.18072058	1461576.2053001947	2173870.3652737513	2769625.7194663514	1805641.3110815734	3530803.9999999995	2696552.8190785632	5911595.555533051	9256455.94626833	5219384.052289104	6518981.945400201	5231099.5147811035	1910956.4583189008	2600654.1267739967	2600654.1267739967	2600654.1267739967	2600654.1267739967	2820103.3849187996	1461576.2053001947	1805641.3110815734	1805641.3110815734	1805641.3110815734	1805641.3110815734	1853337.000028975	13376695.208232306	75418969.6764459	75418969.6764459	75418969.6764459	75418969.6764459	62042274.468213595
97.514__5.71_3499	740895.6821933326	1044716.889088324	1243386.2517386258	1603220.0	1518328.592177635	916544.7309355336	3320753.886510394	1204309.322216775	899941.9429065404	1604064.8604548294	1619332.9396440722	1036054.935940327	2057952.0588042727	1032486.8939588714	1940196.432683448	1364402.697857332	909427.4216493962	2118952.6904317434	2329718.9186852826	1792981.6319154452	2379629.6901001204	1032197.5932576723	8205293.2712458335	2705209.0405873614	5079173.045273733	7953037.567504987	2354940.990142332	4568851.728724891	7387182.463847498	1512015.058501698	2481489.10932678	2481489.10932678	2481489.10932678	2481489.10932678	2789958.125498396	1603220.0	1619332.9396440722	1619332.9396440722	1619332.9396440722	1619332.9396440722	1866589.0322994466	10584105.409511887	71963184.17047662	71963184.17047662	71963184.17047662	71963184.17047662	61379078.760964714
97.514__5.2_3857	1361235.1603613887	1406765.6126032344	917578.7005632371	1418730.8553519456	857390.7504351418	839353.0186090267	2518602.793190061	1065724.476252122	2566756.77820829	1931022.8293647289	1432989.6125053423	1152334.286267188	1821135.0186878177	1490666.5532835596	1581479.0	2675020.9287040774	1070323.5881140037	826306.3426606086	2061628.5439527829	1765696.463387206	2382589.157412691	1753982.6991688733	4491647.458423844	1723768.2711751098	4935009.393817048	3302826.884719062	3402341.3948155455	2960400.728473912	6537108.878117323	1913716.6616374976	2146566.0751250056	2146566.0751250056	2146566.0751250056	2146566.0751250056	2220654.524871031	1432989.6125053423	1753982.6991688733	1753982.6991688733	1753982.6991688733	1753982.6991688733	1759839.5812780396	13396016.631462483	62250416.17862516	62250416.17862516	62250416.17862516	62250416.17862516	48854399.54716268
97.514__3.89_4067	1415725.1722144627	1200292.2434261001	751369.9816443791	1698041.5645859088	1415077.0351964869	756546.2295012507	1323394.0354068275	1033184.9710895187	866483.2452374502	2140455.173969823	2182098.161714079	2218081.1952490266	1461810.0	1016727.1573907477	2427837.210611455	1700064.8728650052	3023879.2019012365	1495097.9928060493	1194537.1701322421	1900113.5801026884	2367359.169411939	3259892.5087427534	3124020.4266433422	2478567.389037775	5701735.820214789	4675452.512934432	4862398.381936132	6630016.976119533	3774354.769207954	2062480.6987241858	2348090.1430790825	2348090.1430790825	2348090.1430790825	2348090.1430790825	2438965.875373822	1698041.5645859088	1900113.5801026884	1900113.5801026884	1900113.5801026884	1900113.5801026884	2020284.3770362558	14437364.8910693	68094614.1492934	68094614.1492934	68094614.1492934	68094614.1492934	53657249.258224085
97.514__2.54_3455	640373.6505821767	2278341.8079674905	1610527.4814839424	1628205.9785110243	1620732.1228545422	808749.4330840614	2837800.8296358055	1484789.721456518	789387.4982771657	1109991.9825611548	788942.6354418158	1359695.2522917222	1413558.8603416502	1653232.713451513	1246736.0971984246	1177222.2786099256	2174747.1755809123	2041656.3769620024	2543635.279760638	3934514.9367425847	2515623.3231678274	1936892.7794631107	4437350.760578378	2083461.4817897012	2880982.928959255	5442964.0	5114558.413837122	4731519.510905599	2198829.777165802	1837828.3869573807	2223621.5547814434	2223621.5547814434	2223621.5547814434	2223621.5547814434	2346373.926361827	1359695.2522917222	1936892.7794631107	1936892.7794631107	1936892.7794631107	1936892.7794631107	2062558.9293758518	12864798.708701665	64485025.088661864	64485025.088661864	64485025.088661864	64485025.088661864	51620226.3799602
968.569__6.23_4939	3249308.698995874	1530415.2840997141	3551819.2968226746	1606012.8980455915	1070179.3849693614	1398559.3915882427	3555497.7635010732	680707.1493371926	1804816.1773860147	1345340.0	1926124.3052144703	1277742.4327014755	1508931.0598877417	5638707.790318048	1730928.8207622746	2646923.5611156495	732509.5715325074	1499690.7233228886	1050642.168576599	1148872.423324727	2856730.4381856914	886648.279484883	2378035.0674626837	2621425.1792219663	5407289.479813726	2356197.4842998562	2713001.6849254984	1892516.3353986696	2380717.0618996713	1946806.9094065032	2153320.341799819	2153320.341799819	2153320.341799819	2153320.341799819	2219029.1611976926	1804816.1773860147	1804816.1773860147	1804816.1773860147	1804816.1773860147	1804816.1773860147	1811722.578080472	13627648.365845522	62446289.91219475	62446289.91219475	62446289.91219475	62446289.91219475	48818641.546349235
967.654__8.04_3935	1770634.777556126	1908210.686349	1551207.5362831154	1647073.7417100668	4908866.455224265	411946.77791769925	2694975.512678977	1815455.1014237406	1443413.4278695828	1087780.5286484559	1265396.2522512896	1796970.0	926760.5366390973	5769430.278493296	1663657.9373260862	3113203.741959813	1348329.4361397908	5323453.5578917675	1940849.241300346	1507308.2299704342	3187697.502444346	1013287.5124205331	2911511.019319311	1520345.819562596	879589.6271199709	16883518.50667823	2592074.147219894	685874.5166569025	1500523.9588415495	1779487.3697010435	2588598.1506171133	2588598.1506171133	2588598.1506171133	2588598.1506171133	2846042.489999499	1770634.777556126	1663657.9373260862	1663657.9373260862	1663657.9373260862	1663657.9373260862	1607432.7368046008	12456411.587907305	75069346.36789629	75069346.36789629	75069346.36789629	75069346.36789629	62612934.77998898
964.712__6.79_3416	4.766900584795321	1465245.1348538012	2109444.079883041	3357709.4339181287	2738698.7915789476	4.766900584795321	5818097.501754386	2055273.021637427	2119364.0	2309558.5664327485	1729812.8842105262	1763824.719883041	1271356.2204678361	8478266.373099415	1933860.06374269	2560178.3646783624	4027859.385730994	2446850.0701754387	1025789.3368421053	1850077.0190643275	1678330.3578947368	1583940.9594152046	3424160.0280701756	2727715.8526315787	3453471.6997660818	3978331.288654971	2157618.3771929825	2101011.432748538	2315045.269005848	1736303.3598496239	2499341.3712805007	2499341.3712805007	2499341.3712805007	2499341.3712805007	2742126.1930994154	1763824.719883041	2119364.0	2119364.0	2119364.0	2119364.0	2312301.917719298	12154123.518947367	72480899.76713452	72480899.76713452	72480899.76713452	72480899.76713452	60326776.24818714
964.677__6.67_5749	6.0303570964809765	6.0303570964809765	1566198.3147409428	2217054.7561641345	2321989.0	2544563.450074016	5698958.822243865	4026342.7958213217	2082879.3107674327	1054884.3365303208	2183586.274278665	2231322.5810544086	2154097.828076873	1965890.383095702	1660000.5193767042	1842268.0626178419	2224206.759680561	6.0303570964809765	4138362.7092455523	4490921.506534216	3398950.4738605376	869993.587952214	3222019.7966497857	3164128.3685235684	2244016.482742501	4325303.779236463	2082553.6714842229	6.0303570964809765	2237678.5774340993	2133680.761907359	2274075.7334349775	2274075.7334349775	2274075.7334349775	2274075.7334349775	2318746.8607392195	2183586.274278665	2217054.7561641345	2217054.7561641345	2217054.7561641345	2217054.7561641345	2230942.66855733	14935765.333351513	65948196.26961435	65948196.26961435	65948196.26961435	65948196.26961435	51012430.93626283
963.622__7.98_3912	1944340.2334697114	2147834.286981412	1410175.9369267544	1742034.8823916628	6706767.036727048	1143920.3331772396	2836729.1500332844	2269140.010661375	945364.0668373061	1258748.366289395	1833076.2826117773	2000655.698333409	1461810.0	4383374.215948129	2413687.123399885	3260626.3972968822	1363060.042412472	7264351.721995339	2632758.8489232874	1258709.7457552277	2575181.4183279765	955797.4692333324	3158606.3508472475	1807413.5162425297	1268776.3977228622	22224980.855678115	2119008.5422577388	391886.24867140985	808984.7631365489	1888176.9364035563	2951303.44628584	2951303.44628584	2951303.44628584	2951303.44628584	3289570.9721574755	1944340.2334697114	1944340.2334697114	1944340.2334697114	1944340.2334697114	1944340.2334697114	1977623.901611971	13217238.554824894	85587799.94228937	85587799.94228937	85587799.94228937	85587799.94228937	72370561.38746446
962.698__8.06_4795	1299105.5713286933	1315281.7007396717	1057240.2803305553	1409041.298536985	4928955.6177115105	638569.2347177818	3270430.5381100513	1978931.5083835938	1325164.4247530692	1872221.2690592557	1573620.1898374888	1069475.6569253586	960302.3910824857	6897819.051532346	1960780.1485009869	3200768.602710804	998361.2363588833	7118626.070688006	1865270.8474919437	1435147.796461962	2599379.25437902	841124.0788249855	3530804.0	2005371.965880182	1546916.119351681	22733879.641204692	3584076.07783667	1000680.1345292049	1674867.7407308393	1732250.580958601	2954903.8775171963	2954903.8775171963	2954903.8775171963	2954903.8775171963	3343929.926422204	1409041.298536985	1674867.7407308393	1674867.7407308393	1674867.7407308393	1674867.7407308393	1916500.7087801213	12125754.066710208	85692212.44799869	85692212.44799869	85692212.44799869	85692212.44799869	73566458.38128848
