index	V16-back-psoriasis-BG9	V16-back-healthy-BG3	V16-back-healthy-BH8	V16-back-healthy-BG10	V16-back-healthy-BG2	V16-back-healthy-BH9	V16-back-healthy-BH10	V16-back-healthy-BG4	V16-back-psoriasis-BH7	V16-back-psoriasis-BG12	V16-back-psoriasis-BH1	V16-back-psoriasis-BG6	V16-back-healthy-BG1	V16-back-healthy-BG5	V16-back-healthy-BH11	V16-back-psoriasis-BH2	V16-back-healthy-BH12	V16-back-psoriasis-BH5	V16-back-psoriasis-BG7	V16-back-healthy-BH3	V16-back-healthy-BF12	V16-back-healthy-BH4	V16-back-psoriasis-BG8	V16-back-psoriasis-BG11	V16-back-psoriasis-BH6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
286.202_C13H25N4O3_4.85_3575	5534872.892924393	1676667.977188433	1327452.9631814102	2325835.309816509	1369875.0381047179	2358952.2901197276	1472252.9961859959	2027709.4295532333	1085876.0497260636	2029331.3068149397	2296636.648603509	1419992.5066421274	2623810.2045088755	3954531.274725135	2688734.0	3616567.1210020203	3324078.8471364174	1990681.435913228	1038780.7278579896	7830878.811481683	1670582.284580319	2583314.4132402367	8178425.678455269	8859261.01695606	11926274.753363179	2659619.7028444787	3408455.039123259	3408455.039123259	3408455.039123259	3408455.039123259	4361518.194387161	2342393.7999681183	2325835.309816509	2325835.309816509	2325835.309816509	2325835.309816509	2296636.648603509	37234675.8398227	85211375.97808148	85211375.97808148	85211375.97808148	85211375.97808148	47976700.13825878
285.289_C17H36N2O_4.77_456	2882734.5803624466	1315459.0924107598	946583.1413254093	2199344.0	5085697.197449395	2776888.002513652	2515857.631761498	1677534.926041387	1610389.1192993892	2726179.255931945	2516653.761478766	2530568.109179504	2338885.730522351	4746059.393215216	2050749.029460525	961270.0367020278	1322858.0050604143	2795115.2225998095	3483712.529044457	2287035.42448112	5483374.367323075	1275367.546831048	1615108.357422011	1875860.648742115	1147173.6832810673	2572978.1063139895	2406658.3516975753	2406658.3516975753	2406658.3516975753	2406658.3516975753	2194978.664003958	2243189.71224056	2287035.42448112	2287035.42448112	2287035.42448112	2287035.42448112	2516653.761478766	36021693.488395855	60166458.792439386	60166458.792439386	60166458.792439386	60166458.792439386	24144765.30404354
285.279_C18H36O2_8.64_3341	1592996.7160960569	3614144.593262798	1488232.7922405645	1593685.2632849133	2707382.87601971	2842178.443405489	3085916.4835423985	1691986.5522082641	1349500.1145838113	1415009.1839562475	2088194.9999999998	2639114.508079686	2044640.238582453	2718425.180102223	2026915.577644824	1272266.5812052083	4061417.9488974735	1815259.493168283	2338823.6218376355	3592477.7122420324	1525055.3761344135	11430456.911430852	8965061.964882497	2519544.903484221	6530710.404672545	3173065.424928458	3077975.9376385836	3077975.9376385836	3077975.9376385836	3077975.9376385836	2956952.953815108	2712904.0280609666	2338823.6218376355	2338823.6218376355	2338823.6218376355	2338823.6218376355	2088194.9999999998	44422915.948998414	76949398.4409646	76949398.4409646	76949398.4409646	76949398.4409646	32526482.49196619
284.331_C19H41N_6.28_115	1074940.0879852148	1723819.0	3470772.1764089186	2318448.555861045	2137162.3010849366	3935463.4865237866	4854848.076100604	581677.2033419065	2740191.853535243	1728068.2575252468	802130.552315353	559874.5073244645	3283085.6599710747	1418902.0441404933	6325764.631048688	1623829.0616994726	3293612.138878957	4629283.610861906	1102435.4688618288	293922.43446266453	2206047.7889859346	4192292.6703573456	2896249.469623676	3053021.6903478354	4882252.985524954	2859701.29765474	2605123.828510862	2605123.828510862	2605123.828510862	2605123.828510862	2281116.1405095635	2800767.10791606	2318448.555861045	2318448.555861045	2318448.555861045	2318448.555861045	1728068.2575252468	40035818.16716636	65128095.71277155	65128095.71277155	65128095.71277155	65128095.71277155	25092277.545605198
284.294__3.28_4997	1412592.6247014615	2680802.011176196	4154238.006961934	966276.070227341	1635023.465232581	1457696.0546338914	2729038.8335215943	1894925.5356939936	1765620.7185078852	3222850.6486505913	4151968.592772526	3803220.369294259	1398373.4735562098	1483123.381044465	3500639.6579202195	2423845.0	1217102.8380952196	1155986.3839757033	5707550.790555352	4079789.9215616956	1839767.470903721	5598614.201135588	11742805.931726819	8858940.788044667	3369491.5302462415	2473957.9229760463	3290011.372005606	3290011.372005606	3290011.372005606	3290011.372005606	4328624.852588682	1867346.5032988572	2680802.011176196	2680802.011176196	2680802.011176196	2680802.011176196	3369491.5302462415	34635410.92166465	82250284.30014016	82250284.30014016	82250284.30014016	82250284.30014016	47614873.37847551
284.294_C18H37NO_7.86_530	1253811.24904781	1582896.2449094937	1869010.0141885127	2292812.5069072563	2368835.0	2955738.274575393	5449061.179682167	2177171.468804559	1974274.158605266	2472293.629502463	1481893.9670138045	2051762.4602226892	3354020.108396631	2336848.767364157	3819626.039096816	2410540.876326819	2264412.1049291664	4144237.47270053	2142711.574320721	1958300.6085354134	3369706.3368396517	3897539.4348347276	2984019.2642664993	10657881.722532818	3584384.798572176	2835427.0063617104	2994151.570487022	2994151.570487022	2994151.570487022	2994151.570487022	3196164.6521010543	2352841.8836820787	2368835.0	2368835.0	2368835.0	2368835.0	2410540.876326819	39695978.08906394	74853789.26217555	74853789.26217555	74853789.26217555	74853789.26217555	35157811.173111595
283.263_C18H34O2_7.76_145	1805285.2622399984	856419.2382122002	3047922.687239732	1351129.6995190873	3041842.052949017	2562720.9873893703	2833361.251342836	815681.9024436182	793612.674097806	2204810.152866147	1010366.9682475511	1157826.4063484112	4620919.993880017	2473110.9799850886	1435681.9785264286	2253158.252098147	918556.6913138193	3388924.2263128744	2388199.946530335	541922.7262536632	3859233.714446201	3646750.0	3731530.8869459475	6847953.608249737	1478405.1808326743	2286089.564535791	2362613.0987308286	2362613.0987308286	2362613.0987308286	2362613.0987308286	2460006.68770633	2517915.9836872295	2253158.252098147	2253158.252098147	2253158.252098147	2253158.252098147	2204810.152866147	32005253.903501075	59065327.46827071	59065327.46827071	59065327.46827071	59065327.46827071	27060073.56476963
283.263_C18H34O2_7.08_1115	1652879.0	2642593.3955129683	1113543.8951327335	4537033.391478565	2032173.7360877444	2900536.5701376284	2459877.3304776493	2261243.4714267366	1471457.2641827844	701082.6400504003	2041767.3585449168	4866786.902768989	947962.174622353	3403621.30646167	3320318.1742795785	1644399.59567261	909853.0474470739	794276.0213338507	2153221.1980503104	1104765.7290593479	2190231.510330287	5502931.946369701	5994506.5013484	6545220.021277936	3563777.5807679696	2523334.691344574	2670242.390512888	2670242.390512888	2670242.390512888	2670242.390512888	2857215.8258180153	2360560.400952193	2190231.510330287	2190231.510330287	2190231.510330287	2190231.510330287	2041767.3585449168	35326685.67882404	66756059.762822196	66756059.762822196	66756059.762822196	66756059.762822196	31429374.08399817
283.263_C18H34O2_6.55_521	1452032.4018572576	1908627.4146223352	3138455.8514389177	2327847.691048516	2225980.739617933	1858340.8514888375	2551012.2396537643	1593794.4603239086	696345.8840968973	2032675.9009047488	1655722.8345017184	1144624.8279571063	1664893.4268573741	714889.268446907	4239108.661268364	3223799.070040011	2763194.155251831	2438960.0	1360068.903738647	3994713.5113484985	2008044.3413495847	3830049.863652066	3130099.1081196633	7507254.477133979	9059254.398401026	2487068.0340263457	2740791.6113247955	2740791.6113247955	2740791.6113247955	2740791.6113247955	3063712.5278864596	2276914.2153332243	2225980.739617933	2225980.739617933	2225980.739617933	2225980.739617933	2032675.9009047488	34818952.47636884	68519790.28311989	68519790.28311989	68519790.28311989	68519790.28311989	33700837.80675106
283.174__3.7_4918	1123316.8163416937	536935.1686073503	3160165.8398882016	997210.1235212974	577257.2394002486	4083505.104119359	418298.2325711575	3783640.741201257	4460983.907564694	1770689.4831124474	750604.8265041658	3501073.0666758814	2688215.0	593867.3288732126	4980844.217743146	3900075.055064613	363914.58627481957	5535585.900981738	1282140.0340999942	920911.479090027	2787912.570220727	357246.23189750145	553150.2353289229	7307476.500147635	4434062.366389704	1874994.5616720223	2434763.282224792	2434763.282224792	2434763.282224792	2434763.282224792	3147196.199291954	959060.8013056621	1770689.4831124474	1770689.4831124474	1770689.4831124474	1770689.4831124474	3501073.0666758814	26249923.863408312	60869082.055619806	60869082.055619806	60869082.055619806	60869082.055619806	34619158.192211494
283.169_C19H22O2_4.49_536	2132972.748790718	881759.4555325877	6326336.383555954	3044248.725150496	2357919.1558019714	1292839.3901097456	1236650.6893486087	1098650.9312057404	2059640.4641218327	2071444.6949641202	2244738.757508906	2511437.9166729483	2688215.0	3095318.8550819196	2349448.7583330167	2030427.3432588438	2942241.5506147766	3301697.2383178775	2734035.6351278448	2845666.0729626524	2373658.130258355	3382651.265097258	3981634.9836298428	3205641.620159178	3631764.519408413	2565400.3116466487	2632841.611400544	2632841.611400544	2632841.611400544	2632841.611400544	2718675.992905502	2530936.5651291776	2511437.9166729483	2511437.9166729483	2511437.9166729483	2511437.9166729483	2511437.9166729483	35915604.36305308	65821040.28501361	65821040.28501361	65821040.28501361	65821040.28501361	29905435.921960525
283.169_C19H22O2_3.72_98	2291402.032334759	1665176.460623728	4121409.8291383623	2859375.9185896893	2253026.219211065	2041196.6761774642	2066953.3552129124	1308482.3714870783	1548921.0974664518	1881593.8706376497	2772991.4352064733	2407154.8825660865	3409196.0703451848	2912067.889508545	2384169.8814279307	2315362.7057499546	2883600.6820166786	2494898.5701000392	2950109.385229418	1966674.9999999998	2714552.2463028086	3324742.102919759	3636764.8435425083	2937982.7184166987	3743074.7362957643	2565044.621640086	2595635.2392202807	2595635.2392202807	2595635.2392202807	2595635.2392202807	2634568.752504164	2549361.0638653697	2494898.5701000392	2494898.5701000392	2494898.5701000392	2494898.5701000392	2494898.5701000392	35910624.70296121	64890880.980507016	64890880.980507016	64890880.980507016	64890880.980507016	28980256.277545802
283.153_C13H20N3O4_3.06_1600	1892103.4877588344	1723819.0	1325597.713399406	2797856.1858592415	430098.7513873321	1015995.3807838279	3260840.833815114	2204207.4264645153	2979002.1095707235	2345218.0249051186	879435.1673450927	1307064.4797553734	2656858.930279433	2961130.176957112	2408593.7287377343	3425030.7942756573	2363755.9465813227	3205427.860810572	1751527.0732208523	5100150.22758736	3117245.326558905	1068332.5719426582	3472625.139348711	4511162.742518632	6334948.330806443	2316748.7285967115	2581521.096426799	2581521.096426799	2581521.096426799	2581521.096426799	2918504.1100287284	2386174.8376595285	2408593.7287377343	2408593.7287377343	2408593.7287377343	2408593.7287377343	2979002.1095707235	32434482.20035396	64538027.410669975	64538027.410669975	64538027.410669975	64538027.410669975	32103545.21031601
283.152_C11H18N6O3_2.62_1090	1655700.3262441673	773460.8880679951	1452085.1785949029	2576473.810854021	1761930.9039762227	1150087.0086410504	2041027.1411977	2231783.047360232	1982789.9999999998	2327148.71599654	3446222.5408921856	2294300.9501422257	1332430.1699128137	1470396.6137376458	4099118.426393932	1998104.3455588801	5068328.899997313	4590447.454397618	1468041.0451682305	6629595.495497844	892976.4630500539	7952598.193867823	10688623.058299057	3911839.4906330258	3189424.5661784415	2816592.302939254	3079397.3893863964	3079397.3893863964	3079397.3893863964	3079397.3893863964	3413876.590319125	1901479.0225869613	2231783.047360232	2231783.047360232	2231783.047360232	2231783.047360232	2327148.71599654	39432292.24114955	76984934.73465991	76984934.73465991	76984934.73465991	76984934.73465991	37552642.49351037
282.315_C19H39N_6.01_1843	3136990.851803813	2151801.447067871	2457496.687276572	1106976.9425792226	1835423.6557074517	2017640.22308692	11419324.445502998	1731147.7560965656	2755930.3745875787	2748546.182129835	2652693.683880274	1406998.489457192	2788436.312714501	2822704.38767793	2579432.68353465	2079999.2120154728	2612997.194706213	1951130.85325773	1332246.450249908	4682630.136540622	2274699.1956652883	5508962.582729767	4776739.862094737	5061070.0	3524267.218300474	3284976.689349041	3096651.4731465434	3096651.4731465434	3096651.4731465434	3096651.4731465434	2856964.834343365	2518464.685405611	2612997.194706213	2612997.194706213	2612997.194706213	2612997.194706213	2748546.182129835	45989673.65088657	77416286.82866359	77416286.82866359	77416286.82866359	77416286.82866359	31426613.177777015
282.279_C18H35NO_5.58_277	2621192.306419044	1621739.8834884856	1265391.790924807	1800184.8234010283	2849613.980879721	1805055.0	2512890.0575987212	1926747.889559999	5058212.768361502	2529706.040040358	4268428.503399144	1965668.7674750618	7616230.167847191	1963931.5112503371	1800700.4964503234	5757480.257069823	1183201.6468984743	1929602.065511927	4860596.980402164	693686.815468113	2842348.073239233	2531860.008020062	11077161.284960425	3849336.7189616007	4724753.493474072	2315255.8675018926	3242228.8532440644	3242228.8532440644	3242228.8532440644	3242228.8532440644	4422012.653279557	1865901.4447799996	2529706.040040358	2529706.040040358	2529706.040040358	2529706.040040358	4268428.503399144	32413582.145026498	81055721.33110161	81055721.33110161	81055721.33110161	81055721.33110161	48642139.18607513
282.167_C13H25NO4_3.64_4226	1624690.4853897355	2043287.8378350595	2482017.0916604563	1757762.8997969727	2172757.3728765645	2540391.541456144	2666781.0698774126	1543619.1962684074	3015245.839145743	1588229.8664799158	2784908.6886484544	2819556.1617691657	2517512.6071445094	2183888.579234664	2860683.615034309	1631727.15591992	2278786.080506798	2843009.9959651516	1146337.362612115	6498774.948343656	2317522.8867415385	5778758.3669399405	7921118.883940275	5061070.0	7698869.352178047	2831610.292408317	3111092.3154305983	3111092.3154305983	3111092.3154305983	3111092.3154305983	3466796.7083680476	2399769.989200997	2517512.6071445094	2517512.6071445094	2517512.6071445094	2517512.6071445094	2819556.1617691657	39642544.093716435	77777307.88576496	77777307.88576496	77777307.88576496	77777307.88576496	38134763.79204852
281.248_C18H32O2_7.37_448	1688366.5352544547	1533437.5771577065	1890061.0389307209	2496624.0832086345	3517912.695729726	1989517.3775551552	2460882.0273502185	1833934.0955336234	1601260.742025661	2160188.4450919614	2040860.7039976562	2146578.7423030087	4403562.196592618	1520133.7274605876	2848272.079119517	2423845.0	881465.6060107901	2567159.9329175083	3805623.3391907425	409353.0735707786	3790574.372428316	809491.0103722973	4280429.008950221	8752012.435844585	1630788.5855565094	2170372.9257871923	2539293.37728612	2539293.37728612	2539293.37728612	2539293.37728612	3008828.4973756648	1939789.208242938	2146578.7423030087	2146578.7423030087	2146578.7423030087	2146578.7423030087	2160188.4450919614	30385220.96102069	63482334.432153	63482334.432153	63482334.432153	63482334.432153	33097113.471132312
281.153_C19H20O2_3.66_1585	1822333.6173344625	1964257.4010831297	2781586.3188781315	2347840.294961094	2179530.7869147463	887443.735708885	2695285.50616713	1868230.1577816608	2864103.155098732	2834435.730705038	4596330.595088625	5770819.080728343	2688215.0	3172754.759209502	3474364.1446973314	2051233.3201841132	1509655.8677574275	1186239.8904300798	4825617.009365547	1631501.0146524834	1843046.9990820785	2023745.7615432532	3708398.7267574486	1810399.3784170223	2931288.142368713	2219104.1248883465	2618746.255796599	2618746.255796599	2618746.255796599	2618746.255796599	3127381.695134375	2101638.274229	2347840.294961094	2347840.294961094	2347840.294961094	2347840.294961094	2864103.155098732	31067457.74843685	65468656.39491498	65468656.39491498	65468656.39491498	65468656.39491498	34401198.646478124
281.137_C13H18N3O4_2.71_1784	1169890.5465427323	2576351.384657669	2116103.079243186	3329037.722572075	1999575.5608413778	1805055.0	2258861.1072340193	1451536.1935653093	1809392.2158770727	1888581.912842938	1423847.959101908	5387097.9672391005	2341182.0064249756	5890172.318230778	2520314.6868820414	2041441.8855477981	3558575.2058744794	1695490.014327754	3572223.109857151	2107642.265427942	2594216.477835371	7783188.322111397	3331176.364888898	5749568.5310995765	8556952.396241583	3023700.8093500445	3158298.969378686	3158298.969378686	3158298.969378686	3158298.969378686	3329605.718506046	2430748.3466535085	2341182.0064249756	2341182.0064249756	2341182.0064249756	2341182.0064249756	2041441.8855477981	42331811.330900624	78957474.23446715	78957474.23446715	78957474.23446715	78957474.23446715	36625662.90356651
281.102_C12H14N3O5_2.42_1323	1050513.7132585037	1717759.433862526	1647496.966148035	3057019.965811543	1386571.941175182	1164792.4398907272	1499542.2572358358	785859.4988486815	2155993.066192245	1697380.0	2340947.7037861776	2345342.636016522	2148439.1453132997	3549654.3767010667	3001346.247364663	3627545.711418192	2941872.779517036	4198100.443820771	1890066.8654083712	5411852.916956205	3231419.2142294985	3540129.735104062	6856143.862014804	3810395.1829576776	1894515.9571784805	2505982.6370113115	2678028.082408404	2678028.082408404	2678028.082408404	2678028.082408404	2896995.012913795	2545155.962415168	2340947.7037861776	2340947.7037861776	2340947.7037861776	2340947.7037861776	2340947.7037861776	35083756.91815836	66950702.0602101	66950702.0602101	66950702.0602101	66950702.0602101	31866945.14205175
280.263_C18H33NO_4.95_842	2380269.9744842327	1452794.3600189812	1111873.535651714	1842227.6387711158	1801784.6612270242	3854114.6874812394	4193100.3295954457	1325863.7742275598	5982309.337185921	2066914.4223848898	4285233.074313994	2605311.386074743	5495187.82514478	1013198.3594136457	2094753.6511765905	1701053.1789792122	1476902.417534087	2114894.235341189	2661486.3461410226	836608.8986182844	3099710.698891568	3646750.0000000005	9787858.644213444	4735168.777012883	7646928.047161494	2374633.6312680026	3168491.9304418024	3168491.9304418024	3168491.9304418024	3168491.9304418024	4178857.0384811847	1822006.14999907	2380269.9744842327	2380269.9744842327	2380269.9744842327	2380269.9744842327	2661486.3461410226	33244870.837752037	79212298.26104505	79212298.26104505	79212298.26104505	79212298.26104505	45967427.42329303
280.189__5.63_5255	941409.1649966517	1454508.5501983443	1999900.7307869294	5064393.052342656	3933141.3183246064	1588071.1562946993	3875864.8778696307	2419215.0136739626	1982790.0000000002	1659753.2495769365	1503677.1747211898	3395849.5357212783	2708725.1168802665	1540099.293867356	1598221.3802658473	2231266.4937541233	28891444.207240656	1745118.982190802	5216334.858141215	2649492.811099791	1642926.8734201367	3762184.842041729	5097944.426048992	5245969.555898635	4146011.6670885873	4509156.373164757	3851772.5732978005	3851772.5732978005	3851772.5732978005	3851772.5732978005	3015102.282558038	2534353.9123868765	2419215.0136739626	2419215.0136739626	2419215.0136739626	2419215.0136739626	2231266.4937541233	63128189.224306606	96294314.33244501	96294314.33244501	96294314.33244501	96294314.33244501	33166125.108138416
279.232_C18H30O2_6.49_673	1302805.6976889186	1463015.7076151115	3658355.852839334	3847611.0110846255	2467635.9227564186	3790908.640342	1301373.3439477785	1723993.7580557133	3447876.268786122	1437196.3763070768	2977861.650716385	2025113.2555246924	1551199.6497278318	3664538.4318286967	2001166.6467630763	2741994.218591303	4915989.094267658	2305499.52144636	1896489.3112613722	1966675.0000000002	5818026.835681523	9327977.690296458	2879274.48428526	10040602.110334808	2053664.366201065	3392747.684657587	3224273.7938539833	3224273.7938539833	3224273.7938539833	3224273.7938539833	3009852.47828576	3062995.8877978763	2467635.9227564186	2467635.9227564186	2467635.9227564186	2467635.9227564186	2305499.52144636	47498467.58520622	80606844.84634958	80606844.84634958	80606844.84634958	80606844.84634958	33108377.261143364
279.169_C13H24N2O3_2.75_1128	2171502.4192739604	1723819.0	1135587.8907918509	1625731.9739835502	3669436.2869174443	1485565.8833311526	1146511.0998347811	2010210.990772484	3473162.5105940574	1958665.681334374	3356717.606415524	2306178.6857236596	4700156.060850233	2567785.388799219	691507.7004098726	3644349.9356505293	1455754.3546197403	1661786.1869607775	3714841.050037923	1702339.9003878944	2863905.1844128924	2430883.367904839	8156170.49897487	2374294.318433943	3338927.299860736	2086371.0773582826	2614631.6510510524	2614631.6510510524	2614631.6510510524	2614631.6510510524	3286963.2902963962	1713079.4501939472	2306178.6857236596	2306178.6857236596	2306178.6857236596	2306178.6857236596	3338927.299860736	29209195.083015956	65365791.27627631	65365791.27627631	65365791.27627631	65365791.27627631	36156596.19326036
279.144_C12H22O7_2.36_4091	1762602.5797282904	1573813.9435349412	4455135.382520032	1941237.6690341993	3087599.692591884	1726134.8668236618	3209385.5513143972	2908751.963560584	1801692.8492460798	2203422.45044182	1795086.841777253	1324990.0248727477	1408738.1807181586	2419981.834771289	2106568.5995214516	1483016.7807928047	8692159.110715238	5167868.30207784	1814525.656673452	5366335.589771923	2714718.214140913	8632106.108269278	5279614.021766455	5061070.0	2816519.4826720557	3588761.907663425	3230123.027893469	3230123.027893469	3230123.027893469	3230123.027893469	2773673.5445498903	2811735.0888507487	2419981.834771289	2419981.834771289	2419981.834771289	2419981.834771289	1814525.656673452	50242666.70728795	80753075.69733673	80753075.69733673	80753075.69733673	80753075.69733673	30510408.990048796
279.143_C14H20N3OS_3.52_3463	1041189.7700287545	1215429.690727444	4661034.9637536295	2547649.564238788	3526406.542771995	1618759.5479774207	1535600.531967702	1706826.596397462	3243173.4372340604	1697380.0	3500795.702860238	4360353.581836321	2146990.5473859822	1382383.8849262362	2790813.5590934004	2327353.583267015	1408255.3475167884	3671232.527231084	1804220.1206125924	2098983.9366815826	3782621.619392032	3537022.2552127712	3522786.012413823	5124281.5845750775	9658574.135131579	2425627.042003088	2956404.7617293512	2956404.7617293512	2956404.7617293512	2956404.7617293512	3631940.041380958	2122987.2420337824	2547649.564238788	2547649.564238788	2547649.564238788	2547649.564238788	3500795.702860238	33958778.588043235	73910119.04323378	73910119.04323378	73910119.04323378	73910119.04323378	39951340.45519054
279.138_C19H18O2_3.52_1794	1622534.889352886	2359570.616448167	4639166.376600009	2142418.525625945	1516933.511825244	1434305.579377578	1606725.4843124778	2130616.442889123	4508469.048560352	1640096.6911398477	2022537.1398628622	1525221.6763208497	6014574.377593265	2446782.0656592655	3272320.2825456243	1624671.4157393367	1681154.4967521387	4440273.574407993	2224371.004158728	4056234.069217619	2933824.3981597605	4026404.154875791	6045084.196946614	5035361.826709961	4168079.0	2875787.884420143	3004709.233803258	3004709.233803258	3004709.233803258	3004709.233803258	3168790.9511999474	2403176.341053716	2359570.616448167	2359570.616448167	2359570.616448167	2359570.616448167	2224371.004158728	40261030.381882004	75117730.84508145	75117730.84508145	75117730.84508145	75117730.84508145	34856700.46319942
279.12_C11H14N6O3_2.61_2535	2532085.5886518876	787541.990518846	1813847.4618909545	1527372.4963069828	2954890.314479224	932455.5366578061	2185783.7883775746	2218009.187221954	1432744.5477758092	1939921.1933302605	2088195.0	2965656.063724686	2292936.613228821	3903327.1151504293	3546872.314671916	2248523.8922928516	3861869.195303214	1094273.2908105692	1670836.7406106181	4985824.951788937	3129843.5989141376	4110941.5748999356	3091447.6989139016	5668320.411475885	3571915.7820745106	2732251.152815052	2662217.4539628685	2662217.4539628685	2662217.4539628685	2662217.4539628685	2573083.6554237255	2623913.4638540223	2292936.613228821	2292936.613228821	2292936.613228821	2292936.613228821	2248523.8922928516	38251516.13941073	66555436.34907171	66555436.34907171	66555436.34907171	66555436.34907171	28303920.20966098
278.212_C17H27NO2_7.22_2968	1590985.7765267275	642871.962131992	7862607.484084825	2253935.0837609605	1122099.2597460765	786108.2480042722	1443828.5108201692	2924430.6702172305	1118682.8650216197	1626395.1169563646	799494.2160450654	1146468.7921996934	2844445.8955158573	2332059.0	4366981.648673362	2755097.371021723	961282.8429774846	6681701.561619322	1922895.1125394064	2158698.6616796157	4513481.668169995	3105874.012048442	5487547.869582594	14146146.39920481	5675705.085900532	2665621.781987878	3210793.004577926	3210793.004577926	3210793.004577926	3210793.004577926	3904647.2878743503	2292997.04188048	2253935.0837609605	2253935.0837609605	2253935.0837609605	2253935.0837609605	1922895.1125394064	37318704.94783029	80269825.11444815	80269825.11444815	80269825.11444815	80269825.11444815	42951120.166617855
278.192_C20H23N_4.49_3055	3329848.6676599225	1723819.0	1539375.2331970478	3322348.3883731593	1418384.5931953539	11755908.749031046	892210.642467324	1612664.6062917558	12107578.74847119	1720470.8277864184	1107810.7759999817	22404663.50939373	13106139.55934621	2768230.556129647	2761001.9338176167	2088019.0359116867	2745752.3563505854	5452989.5546923755	3918149.4366052807	955129.5105516075	5858189.843979632	1829059.3364755067	3995014.353141901	3721163.465362126	730060.4335934201	3734872.450657607	4514559.324712981	4514559.324712981	4514559.324712981	4514559.324712981	5506888.07351073	2287405.846413046	2761001.9338176167	2761001.9338176167	2761001.9338176167	2761001.9338176167	3721163.465362126	52288214.3092065	112863983.11782452	112863983.11782452	112863983.11782452	112863983.11782452	60575768.80861803
278.191_C20H23N_2.72_1728	848875.0953384362	1840068.6578692659	2440239.9862646363	1009075.5807599049	1164828.9724099664	1363941.0505601089	2941354.0686551277	2202524.0	1519311.2697558654	1107797.4314244823	1535136.0054559677	3317074.2487176787	2898985.3239571904	6333691.605061868	2386828.994978306	1849451.127517192	5082581.942473728	3268789.7417638795	1927911.6596753404	3857313.965307577	3826960.2092391364	1517143.1443224053	7250954.861384322	6192381.234974939	6915116.149464707	2776109.8215613733	2983933.4530932815	2983933.4530932815	2983933.4530932815	2983933.4530932815	3248436.2568611647	2413534.490621471	2386828.994978306	2386828.994978306	2386828.994978306	2386828.994978306	1927911.6596753404	38865537.501859225	74598336.32733203	74598336.32733203	74598336.32733203	74598336.32733203	35732798.82547281
