index	V7-arm-healthy-BA7	V10-arm-healthy-BC3	V7-arm-healthy-BB3	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V11-arm-healthy-BF3	V9-arm-healthy-BG3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V11-arm-healthy-BH1	V9-arm-healthy-BG5	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V7-arm-healthy-BB4	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V8-arm-healthy-BE5	V7-arm-healthy-BA6	V8-arm-healthy-BD6	V7-arm-healthy-BA8	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V7-arm-healthy-BB8	V8-arm-healthy-BE8	V7-arm-psoriasis-BB10	V8-arm-psoriasis-BE10	V7-arm-psoriasis-BA10	V8-arm-psoriasis-BE9	V9-arm-healthy-BG8	V10-arm-healthy-BC6	V10-back-healthy-BC9	V8-arm-healthy-BD7	V9-arm-psoriasis-BG10	V8-arm-healthy-BE6	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V8-arm-psoriasis-BD10	V12-leg-healthy-BH8	V9-arm-healthy-BG7	V10-arm-healthy-BC4	V7-arm-psoriasis-BA9	V11-arm-psoriasis-BF11	V10-arm-healthy-BC5	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V8-arm-psoriasis-BD9	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V11-arm-healthy-BF8	V9-arm-psoriasis-BG11	V11-arm-psoriasis-BF9	V10-back-psoriasis-BD12	V11-arm-psoriasis-BF10	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V12-leg-healthy-BH10	V10-back-healthy-BC12	V11-arm-healthy-BF7	V12-leg-psoriasis-BA11	V11-arm-healthy-BF12	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
601.464_C36H60N2O5_8.55_347	13715.443920335429	58.81761006289308	9635.584905660377	236.14570230607964	138.9916142557652	293.2127882599581	114.30922431865827	1114.733752620545	1223.2662473794549	1246.9858490566037	17431.36897274633	10270.5	23628.924528301886	146.86897274633122	240.95964360587	657.9344863731656	685.3301886792452	5653.142557651991	1366.7216981132074	526.9952830188679	660.0351153039832	8070.353773584905	455.6614255765199	12177.520964360587	1529.6954926624737	552.4654088050314	29.758909853249474	330.4114255765199	439.20649895178195	937.4056603773585	279.2961215932914	795.175576519916	2321.632599580713	415.92452830188677	1610.2196016771488	246.03616352201257	5318.179769392033	167.0	136.10324947589098	680.0786163522013	208.74999999999997	888.7410901467505	40.61215932914046	1100.0293501048218	50.50262054507337	536.4481132075472	31.509433962264147	126.65041928721173	15.317085953878406	220.04088050314465	1071.9334381551362	2948.320230607966	586.4255765199161	655.2211740041928	1954.9853249475889	861.25786163522	717.3647798742138	140.39203354297692	4.113731656184486	42.62526205450733	139.2541928721174	321.6588050314465	1143.5298742138364	30.109014675052407	3538.859538784067	21.093815513626833	1585.449685534591	450.2348008385744	130.58909853249475	6.30188679245283	98.20440251572326	1596.7405660377358	2.10062893081761	61.268343815513624	1.40041928721174	2.10062893081761	4.638888888888888	0.8752620545073375	0.9627882599580712	2246.521295376807	2342.3938155136266	2374.717960614497	8.830421616585136	215.30474027486605	751.8063417190775	1051.458141160028	2834.838128930817	215.30474027486605	1859.1773677785734	855.6044644558796	536.4481132075472	450.2348008385744	680.0786163522013	4.113731656184486	139.2541928721174	483.1008909853249	483.1008909853249	656.5778301886792	139.2541928721174	450.2348008385744	139.82311320754715	128051.71383647798	128831.65985324945	144857.7955974843	79.47379454926623	1937.7426624737946	18043.35220125786	31543.744234800837	113393.5251572327	1937.7426624737946	146875.0120545073	18823.29821802935
601.44__7.8_1366	23948.823529411766	117.04152249134948	3887.1972318339103	216.34948096885813	71.64359861591696	320.6228373702422	140.4498269896194	4232.64705882353	4788.771626297578	4410.692041522491	17738.529411764706	12164.515570934256	16276.574394463669	68.09688581314879	586.6262975778548	410.0	73.06228373702423	8045.363321799308	81.57439446366783	248.26989619377164	522.076124567474	8365.98615916955	650.4671280276817	13043.391003460209	119.87889273356402	144.7058823529412	244.7231833910035	519.2387543252595	246.14186851211073	776.0207612456747	461.0726643598616	375.9515570934256	7272.889273356402	205.70934256055364	13381.747404844291	173.78892733564015	15221.782006920415	326.2975778546713	702.249134948097	1698.8754325259517	167.40484429065745	778.1487889273357	401.4878892733564	458.2352941176471	545.4844290657439	773.1833910034602	380.2076124567474	474.55017301038066	180.17301038062286	346.15916955017303	1269.7231833910034	15619.723183391005	65.25951557093425	1073.9446366782008	81.57439446366783	460.363321799308	234.08304498269896	371.69550173010384	244.01384083044985	387.30103806228374	157.4740484429066	1005.1384083044983	222.0242214532872	103.56401384083046	233.37370242214533	212.09342560553634	156.05536332179932	816.4532871972319	456.8166089965398	163.14878892733566	640.5363321799308	528.4602076124568	44.688581314878896	50.36332179930796	42.56055363321799	14.896193771626299	72.3529411764706	19.86159169550173	2.837370242214533	2428.353366114248	3367.8166089965403	3045.195983890181	129.8885044213764	512.1453287197232	262.7227508650519	1769.1712802768168	3346.2703287197232	512.1453287197232	2424.4969558933035	2414.5053475935824	410.0	474.55017301038066	458.2352941176471	72.3529411764706	456.8166089965398	233.72837370242215	373.82352941176475	373.82352941176475	456.8166089965398	380.2076124567474	285.5103806228374	138416.14186851212	185229.9134948097	185756.95501730105	1168.9965397923877	4609.307958477509	6305.346020761246	53075.138408304505	133850.81314878893	4609.307958477509	191535.25951557097	53119.11764705881
601.416__7.96_4094	474.0806451612903	45880.66935483871	54020.24193548387	228622.71774193548	8930.895161290322	5647.975806451613	4471.685483870968	322.58870967741933	425.9596774193548	158.6209677419355	356.4516129032258	2097.717741935484	320.80645161290323	3838.983870967742	1035.491935483871	1981.8709677419354	2263.467741935484	278.0322580645161	2824.8790322580644	3379.1612903225805	331.5	721.8145161290322	290.508064516129	244.16935483870967	618.4435483870967	1817.9032258064517	229.91129032258064	249.51612903225805	2889.0403225806454	294.0725806451613	335.06451612903226	244.16935483870967	119.41129032258064	178.2258064516129	92.6774193548387	374.2741935483871	146.1451612903226	486.55645161290323	443.7822580645161	497.25	249.51612903225805	201.3951612903226	229.91129032258064	126.54032258064517	199.61290322580646	411.7016129032258	197.83064516129033	233.4758064516129	131.88709677419354	342.19354838709677	1272.532258064516	1.782258064516129	133.66935483870967	286.94354838709677	213.8709677419355	251.29838709677418	1165.5967741935483	525.766129032258	322.58870967741933	147.92741935483872	201.3951612903226	149.70967741935485	114.06451612903226	162.18548387096774	336.84677419354836	121.19354838709677	352.88709677419354	222.78225806451613	183.57258064516128	108.71774193548387	108.71774193548387	158.6209677419355	65.94354838709677	90.89516129032258	112.28225806451613	142.58064516129033	114.06451612903226	90.89516129032258	48.12096774193548	6714.485285795133	6481.262463343109	6301.392517186675	137.43189964157705	205.15770609318997	1291.6172715053763	2965.2615591397853	7416.599596774193	205.15770609318997	4904.661392405063	215.5722140762463	322.58870967741933	244.16935483870967	335.06451612903226	114.06451612903226	197.83064516129033	347.5403225806451	336.8467741935484	265.55645161290323	197.83064516129033	278.0322580645161	191.59274193548387	382725.66129032255	356469.43548387097	384384.94354838715	1236.8870967741934	1846.4193548387098	30998.81451612903	88957.84677419356	296663.9838709677	1846.4193548387098	387468.25	4742.588709677419
601.247__4.18_5755	654.6219512195122	553.0426829268292	714.8170731707316	530.469512195122	504.1341463414634	549.280487804878	1896.1463414634145	470.2743902439024	289.6890243902439	391.2682926829268	379.98170731707313	300.9756097560975	285.9268292682927	364.9329268292683	328699.2256097561	372.4573170731707	237.0182926829268	244.54268292682926	191.8719512195122	609.4756097560976	233.2560975609756	267.1158536585366	233.2560975609756	680.9573170731707	368.6951219512195	255.8292682926829	8073.670731707317	42520.329268292684	32185.57926829268	489.0853658536585	349.8841463414634	270.8780487804878	263.3536585365853	316.0243902439024	504.1341463414634	195.6341463414634	609.4756097560976	432.6524390243902	2445.4268292682927	188.10975609756096	191.8719512195122	206.92073170731706	13013.432926829268	334.8353658536585	139.2012195121951	221.96951219512195	466.5121951219512	240.78048780487805	255.8292682926829	823.920731707317	323.5487804878049	199.39634146341461	308.5	379.98170731707313	195.6341463414634	214.4451219512195	210.6829268292683	180.58536585365852	349.8841463414634	447.7012195121951	199.39634146341461	199.39634146341461	237.0182926829268	1294.1951219512196	443.9390243902439	387.5060975609756	221.96951219512195	180.58536585365852	308.5	142.96341463414635	176.8231707317073	188.10975609756096	297.2134146341463	173.0609756097561	146.72560975609755	154.25	214.4451219512195	135.4390243902439	41.38414634146341	7456.4067180145485	317.93968957871397	7352.377748900441	238.27235772357724	259.17344173441734	18145.223831300813	14608.979878048782	309.25243902439024	259.17344173441734	5733.823479468972	1270.766906873614	300.9756097560975	285.9268292682927	334.8353658536585	214.4451219512195	199.39634146341461	406.3170731707317	451.4634146341463	268.9969512195122	199.39634146341461	300.9756097560975	302.8567073170732	425015.18292682926	17486.682926829268	448495.04268292687	2144.451219512195	2332.560975609756	435485.3719512195	438269.39634146343	12370.09756097561	2332.560975609756	452972.05487804883	27956.87195121951
600.467_C32H69BNO3Se_6.66_266	9802.517532053553	427.6010483813842	1011.9654317489552	115.07572430403062	145.3005596089821	985.113551037756	574.0610611319686	1021.3728129205923	1203.8549266841399	1059.6874690089962	2585.5014521498906	2141.8525182404196	1864.7168661897006	659.0700573776298	876.3357653892471	297.50513565205074	281.0619820075087	1118.3716086987322	855.6237160869874	623.1270099879579	220.7177162286605	3038.3996599844163	308.73075015938235	2935.919812991429	742.1027130410145	534.2707374087979	350.76092654246656	1073.4427994616422	744.0000000000001	456.6400793369697	191.59963164978396	284.3822341857335	896.3099808741234	133.6533257774315	832.9616774102147	124.43040306014026	2700.5508252461573	45.06056527590848	784.8180208259546	485.60005666926406	398.2985053481618	390.73570871998305	296.3983849259758	252.549975207197	89.88396968194377	477.8264503789757	554.6665722178934	170.6240702698874	264.6978819862577	1005.9310051710704	644.9985124318199	1945.64142523199	58.20981794998938	368.2844797053199	597.2237727562514	194.84083020471775	651.3228022951052	106.51158178083163	254.44726216618264	294.5801515902812	165.61734079478643	699.6245661259475	449.55160444853726	177.79159878161084	179.37267124743218	109.30480980378269	159.34575334702842	528.578876531841	80.84550541899837	223.1420273429199	403.04172274562586	476.08727066657224	21.897853651625702	1088.542041510236	48.538924700715455	77.97322377275626	237.89870369058585	189.62329106750727	4.901324644046186	875.038083982358	813.3832091546622	882.6691269797952	179.19992444098136	379.75603881844586	589.055996316498	578.5003612665581	952.5151306934902	379.75603881844586	745.2331698114224	408.9204376412708	534.2707374087979	308.73075015938235	534.2707374087979	223.1420273429199	403.04172274562586	610.1753913721046	598.5940355599632	338.5076149323511	403.04172274562586	427.6010483813842	162.48154707090742	49877.17078699441	44736.07650350642	53842.81674576751	1612.7993199688322	3417.804349366013	14137.34391159595	17355.010837996742	38100.60522773961	3417.804349366013	58873.420415102366	8996.249628107957
600.433_C24H58N9O6P_8.83_304	566.1151079136691	1075.0	310.8992805755396	2760.971223021583	3521.9784172661875	151.58273381294964	761.0071942446044	937.338129496403	182.5179856115108	269.13669064748206	177.87769784172664	259.8561151079137	397.5179856115108	165.50359712230218	1127.589928057554	3883.9208633093526	5271.366906474821	5006.8705035971225	122.19424460431655	787.3021582733813	5217.230215827339	538.2733812949641	17305.179856115108	180.97122302158274	702.2302158273382	205.71942446043167	105.17985611510792	355.7553956834533	2420.68345323741	18725.107913669068	2958.956834532374	6157.661870503598	126.83453237410073	3771.0071942446048	63.417266187050366	1611.7266187050361	123.74100719424462	842.9856115107914	420.7194244604317	3552.9136690647483	97.44604316546763	36887.19424460432	176.33093525179856	14612.266187050362	157.76978417266187	886.294964028777	782.6618705035971	8915.539568345324	232.01438848920864	1665.8633093525182	685.2158273381295	236.65467625899282	74.24460431654677	1526.6546762589928	134.56834532374103	185.61151079136692	191.79856115107916	5269.820143884893	122.19424460431655	51.043165467625904	191.79856115107916	146.9424460431655	179.4244604316547	116.00719424460432	40.2158273381295	86.61870503597123	660.4676258992806	559.9280575539569	352.66187050359713	201.0791366906475	448.5611510791367	312.44604316546764	146.9424460431655	17.014388489208635	15.467625899280577	47.94964028776979	77.33812949640289	40.2158273381295	4.640287769784173	2631.0431654676263	2883.2779594506214	2707.747375869796	103.80495603517187	394.7681854516388	461.6441846522782	2305.3465227817746	2423.6609712230215	394.7681854516388	2147.591749385302	895.0130804447351	538.2733812949641	448.5611510791367	538.2733812949641	77.33812949640289	352.66187050359713	188.70503597122303	590.8633093525181	234.33453237410072	352.66187050359713	312.44604316546764	167.0503597122302	149969.4604316547	158580.2877697842	165172.58992805757	934.2446043165468	3552.913669064749	11079.460431654677	69160.39568345324	96946.43884892086	3552.913669064749	169659.74820143887	19690.287769784172
600.297__2.66_5819	17633.949152542373	917.1610169491524	41476.05932203389	505.45762711864404	525.8389830508474	240.5	456.5423728813559	322.02542372881356	468.7711864406779	1222.8813559322034	15799.627118644066	34994.78813559322	13688.118644067796	436.1610169491525	297.56779661016947	220.1186440677966	281.26271186440675	10031.703389830507	485.07627118644064	452.4661016949152	497.30508474576266	17462.745762711864	322.02542372881356	15404.22881355932	240.5	167.1271186440678	105.98305084745762	224.1949152542373	167.1271186440678	309.7966101694915	220.1186440677966	252.72881355932202	2368.3135593220336	110.0593220338983	407.62711864406776	191.58474576271186	2274.5593220338983	195.66101694915253	566.6016949152543	281.26271186440675	334.2542372881356	354.635593220339	146.7457627118644	142.66949152542372	105.98305084745762	163.0508474576271	248.65254237288133	150.82203389830508	383.1694915254237	126.36440677966101	269.03389830508473	7818.2881355932195	191.58474576271186	236.4237288135593	138.59322033898303	77.44915254237287	158.97457627118644	220.1186440677966	191.58474576271186	122.28813559322033	146.7457627118644	326.1016949152542	146.7457627118644	158.97457627118644	142.66949152542372	269.03389830508473	146.7457627118644	211.96610169491524	81.52542372881355	220.1186440677966	277.18644067796606	375.01694915254234	183.4322033898305	158.97457627118644	273.1101694915254	199.73728813559322	203.81355932203388	154.89830508474574	20.381355932203387	3206.8812072554265	3485.3600924499233	3172.341344818005	214.68361581920902	228.72410546139358	242.02860169491524	2070.474011299435	3333.2688559322028	228.72410546139358	2500.0441965243513	668.6937596302002	281.26271186440675	277.18644067796606	281.26271186440675	199.73728813559322	248.65254237288133	167.1271186440678	289.4152542372881	240.5	248.65254237288133	248.65254237288133	187.50847457627117	182792.2288135593	191694.80508474578	193512.8220338983	1932.1525423728813	2058.516949152542	5808.686440677966	62114.220338983054	133330.7542372881	2058.516949152542	197503.49152542374	14711.262711864405
598.9__8.29_289	20364.007246376812	166.26811594202897	230.2173913043478	306.95652173913044	71.6231884057971	43.48550724637681	194.40579710144928	1110.159420289855	2284.268115942029	739.2536231884058	16191.95652173913	15138.072463768116	17706.27536231884	89.52898550724638	240.44927536231884	76.73913043478261	337.65217391304344	6374.463768115942	260.9130434782609	179.05797101449275	549.963768115942	10625.811594202898	432.2971014492753	15923.36956521739	209.75362318840578	43.48550724637681	168.82608695652172	373.463768115942	135.57246376811594	1348.050724637681	347.8840579710145	217.42753623188406	3425.123188405797	588.3333333333333	2494.0217391304345	273.7028985507246	5965.188405797101	202.07971014492753	335.0942028985507	2061.7246376811595	212.31159420289853	1261.0797101449275	125.34057971014492	306.95652173913044	537.1739130434783	803.2028985507246	243.0072463768116	145.80434782608694	168.82608695652172	296.7246376811594	1603.8478260869565	4394.594202898551	28.13768115942029	1974.7536231884058	176.5	58.83333333333333	76.73913043478261	176.5	145.80434782608694	102.31884057971014	516.7101449275362	1795.695652173913	212.31159420289853	184.17391304347825	69.06521739130434	345.32608695652175	81.85507246376811	1951.731884057971	79.29710144927536	158.59420289855072	1217.5942028985507	688.0942028985507	15.347826086956522	86.97101449275362	10.231884057971014	17.905797101449274	143.2463768115942	7.673913043478261	17.905797101449274	2309.3990592423083	2616.4787878787874	2300.496555001188	85.54991948470209	796.097423510467	181.6159420289855	761.8490338164252	2956.1192028985506	796.097423510467	1876.7736195193543	755.8804347826087	306.95652173913044	432.2971014492753	296.7246376811594	102.31884057971014	516.7101449275362	172.66304347826087	257.07608695652175	211.03260869565216	516.7101449275362	243.0072463768116	172.66304347826087	131635.74637681158	143906.3333333333	140330.28985507248	769.9492753623188	7164.876811594203	4358.782608695652	22855.471014492756	118244.76811594202	7164.876811594203	148265.115942029	16629.369565217392
598.488_C29H65N4O8_7.63_323	256.23107569721117	92.7788844621514	22.894422310756973	48.908366533864545	334.9003984063745	1067.719123505976	898.1713147410359	28.95418326693227	34.852589641434264	13.266932270916335	111.26294820717132	90.12549800796813	110.65338645418326	597.9262948207171	1254.4601593625498	691.7450199203187	714.3884462151394	171.12549800796813	1129.2490039840636	618.8306772908367	493.15338645418325	76.4820717131474	596.8147410358565	119.72509960159363	925.207171314741	700.601593625498	450.39442231075697	1941.328685258964	1318.5179282868526	726.3824701195219	485.67729083665336	661.01593625498	49.08764940239044	338.59362549800795	22.85856573705179	227.4203187250996	40.822709163346616	110.00796812749005	1440.7529880478087	390.6215139442231	225.21513944223108	756.8605577689243	347.0199203187251	584.6235059760957	34.655378486055774	314.60557768924303	114.49003984063745	236.31274900398407	435.6752988047809	1681.1354581673306	311.3605577689243	34.67330677290837	70.70916334661355	205.0816733067729	683.8745019920318	228.9800796812749	988.8346613545816	212.10956175298804	463.0517928286853	437.66533864541833	96.16733067729083	315.6274900398406	435.496015936255	236.9581673306773	265.2848605577689	55.64940239043825	189.5199203187251	328.1235059760956	29.850597609561753	354.37051792828686	184.39243027888446	540.1254980079681	21.926294820717132	851.1812749003984	24.43625498007968	35.53386454183267	344.85059760956176	45.0	0.2151394422310757	511.24554413923255	241.15045273451648	463.9167591927373	240.27888446215138	184.90239043824698	785.9282868525896	552.5545816733069	347.1198705179283	184.90239043824698	406.65257955519695	135.6617167692865	435.496015936255	184.39243027888446	334.9003984063745	344.85059760956176	184.39243027888446	692.2380478087649	398.707171314741	260.75796812749	184.39243027888446	311.3605577689243	83.4382470119522	29140.996015936256	13263.274900398406	28298.922310756974	2162.5099601593624	1664.121513944223	18862.27888446215	16576.637450199207	13884.794820717132	1664.121513944223	32125.55378486056	2984.5577689243028
597.954__8.99_450	113.26923076923077	1639.4230769230771	856.474358974359	3044.3589743589746	5234.2307692307695	256.34615384615387	482.8846153846154	155.00000000000003	190.76923076923077	244.42307692307693	59.61538461538462	234.4871794871795	147.05128205128207	188.7820512820513	1247.948717948718	5498.525641025642	7243.269230769231	7225.384615384616	95.38461538461539	492.8205128205129	6635.1923076923085	59.61538461538462	23446.730769230773	71.53846153846155	85.44871794871796	121.21794871794873	226.53846153846155	965.7692307692308	3477.564102564103	25781.666666666668	6814.038461538462	8552.820512820514	51.66666666666667	4443.333333333334	63.5897435897436	4332.051282051282	67.56410256410257	2452.1794871794873	496.7948717948718	5027.564102564103	135.12820512820514	46905.38461538462	214.61538461538464	21713.910256410258	192.75641025641028	278.20512820512823	1506.2820512820515	13997.692307692309	345.7692307692308	1941.4743589743591	1605.6410256410259	49.67948717948718	35.769230769230774	1057.1794871794873	45.70512820512821	5.961538461538462	89.42307692307693	7231.346153846154	85.44871794871796	226.53846153846155	345.7692307692308	143.0769230769231	232.50000000000003	133.14102564102566	41.73076923076923	43.71794871794872	127.1794871794872	691.5384615384615	63.5897435897436	208.65384615384616	300.0641025641026	121.21794871794873	5.961538461538462	23.846153846153847	17.884615384615387	23.846153846153847	97.37179487179488	49.67948717948718	9.935897435897436	3478.087044534413	3945.779720279721	3665.5643127364447	117.90598290598291	389.70797720797725	464.58600427350433	3223.9337606837607	3198.5641025641025	389.70797720797725	2888.2018825056803	1359.8630536130538	300.0641025641026	278.20512820512823	244.42307692307693	85.44871794871796	278.20512820512823	160.96153846153848	494.8076923076924	137.11538461538464	278.20512820512823	226.53846153846155	97.37179487179489	198250.96153846153	217017.88461538465	223599.42307692312	1061.1538461538462	3507.3717948717954	11150.064102564103	96718.01282051283	127942.56410256411	3507.3717948717954	228167.94871794875	29916.987179487183
597.855__3.52_3670	3004.934210526316	26587.657894736843	2812.6184210526317	2035.342105263158	725.1907894736842	128.21052631578948	380.625	661.0855263157895	444.73026315789474	2708.4473684210525	1426.342105263158	1145.8815789473683	1342.203947368421	240.39473684210526	372.6118421052632	188.30921052631578	116.1907894736842	2031.3355263157894	256.42105263157896	84.13815789473684	124.20394736842105	1254.0592105263158	1282.1052631578948	1678.7565789473683	72.11842105263158	312.5131578947368	216.35526315789474	152.25	60.098684210526315	220.36184210526315	384.63157894736844	228.375	2027.328947368421	244.40131578947367	773.2697368421053	352.57894736842104	1827.0	156.2565789473684	432.7105263157895	6430.559210526316	25874.486842105263	1334.1907894736842	48.078947368421055	124.20394736842105	2680.4013157894738	2644.342105263158	7800.809210526316	1157.9013157894738	236.38815789473685	320.5263157894737	6562.776315789473	1065.75	68.11184210526316	2980.8947368421054	104.17105263157895	96.15789473684211	280.4605263157895	292.48026315789474	192.31578947368422	48.078947368421055	2427.9868421052633	23053.855263157893	48.078947368421055	44.07236842105263	52.08552631578947	925.5197368421053	68.11184210526316	4803.888157894737	5789.506578947368	76.125	5068.3223684210525	112.1842105263158	32.05263157894737	60.098684210526315	40.06578947368421	64.10526315789474	144.23684210526315	172.2828947368421	28.04605263157895	2472.9729916897504	2869.730382775119	1351.6621009490937	111.73903508771929	8709.857456140351	167.1077302631579	553.0414473684211	1671.6449013157896	8709.857456140351	2048.68046302465	949.3770933014353	372.6118421052632	1145.8815789473683	320.5263157894737	76.125	5068.3223684210525	108.17763157894737	262.43092105263156	246.40460526315792	5068.3223684210525	320.5263157894737	254.41776315789474	140959.4605263158	157835.17105263154	82451.38815789472	1005.6513157894736	78388.71710526316	4010.5855263157896	16591.243421052633	66865.79605263159	78388.71710526316	161845.75657894736	20886.296052631576
597.513_C26H64N10O5_8.59_282	18297.16771970132	122.5628948879954	11533.038483630096	94.41240666283744	212.64445720850085	212.64445720850085	118.6651349798966	1169.5445146467546	1481.7983917288914	1712.6323951751865	22551.78920160827	12993.182653647329	29177.98104537622	261.1499138426192	219.57380815623205	757.4646754738656	927.2337736932797	7683.567489948306	1727.573808156232	645.9454336588168	841.2665134979896	10352.450315910395	377.0	16187.613440551406	1807.9109707064904	644.8627225732338	24.46927053417576	483.538770821367	531.1780585870189	1026.1935669155657	139.02010338885697	737.759333716255	2868.7512923607123	415.7610568638713	2264.3819643882825	301.8598506605399	7043.468696151636	203.98276852383685	114.98391728891441	855.3417576105686	150.92992533026995	1100.9006318207926	8.012062033314187	1403.8431935669155	92.24698449167145	571.6714531878231	18.83917288914417	48.07237219988512	21.221137277426767	194.6714531878231	1142.6932797242964	3417.4692705341754	707.8765077541642	814.8483630097645	2384.779437105112	687.3049971280873	825.4589316484778	181.0292935094773	16.673750717978173	26.851234922458357	128.6260769672602	300.3440551407237	1156.7685238368754	27.933946008041353	5529.405514072372	18.18954623779437	2019.9058012636415	482.88914417001723	199.86846639862148	22.736932797242964	143.13440551407237	1626.8816771970132	2.8150488225157955	41.143021252153936	1.7323377369327972	1.7323377369327972	2.5985066053991956	1.0827110855829982	1.2992533026995978	2807.435654040328	2957.16744817503	2992.3755990998197	10.827110855829982	223.8324717595252	916.7765891250241	1294.5182462186485	3594.920203905801	223.8324717595252	2337.301870742117	1119.2279776512974	644.8627225732338	415.7610568638713	814.8483630097645	2.8150488225157955	150.92992533026995	588.0203905801263	588.0203905801263	747.6120045950603	150.92992533026995	483.538770821367	190.4488799540494	160023.8322802987	162644.20964962666	182534.911545089	97.44399770246984	2014.4922458357266	22002.638139000577	38835.547386559454	143796.80815623203	2014.4922458357266	184646.84778862723	24623.015508328543
597.327_C23H55BN5O5PSe_6.25_1240	57460.86217725053	3203.682833217027	4613.638869504536	215.49651081646894	87.73272854152128	96.36217725052337	88.21214235868807	5981.646196789951	7252.811933007676	6032.943475226797	11713.517794836009	10486.937543614795	7506.421842288904	41.46929518492673	335.58967201674807	158.92568039078856	343.5	5237.835659455687	251.93196092114445	82.45917655268667	270.3893928820656	16516.285415212842	77.90474528960223	16005.709699930218	531.4302163293789	109.7857641311933	51.53698534542917	147.89916259595256	295.3189113747383	408.7002791346825	143.34473133286812	69.03558967201676	3159.3370551291	176.9036985345429	3317.303907885555	103.07397069085835	13598.812630844383	81.50034891835311	88.93126308443824	3323.29658060014	476.29762735519887	403.90614096301465	85.81507327285415	507.6992323796232	607.1775994417306	2259.477320307048	3876.3004187020238	154.37124912770412	202.07292393579903	190.08757850662946	5089.696789951152	9429.830076762039	71.91207257501745	2351.764480111654	177.62281926029308	114.81960921144453	220.29064898813678	45.784019539427774	115.77843684577809	202.07292393579903	1162.5785066294488	2361.592463363573	41.46929518492673	90.84891835310538	66.87822749476622	770.4180041870203	128.00348918353106	1823.450453593859	624.9159106769016	172.1095603628751	2938.8066992323797	172.34926727145847	32.36043265875785	139.98883461270063	23.011863224005584	23.251570132588974	140.9476622470342	64.24145150034892	2.3970690858339148	3165.1531017005177	3880.179312313646	3274.773614908538	108.4274249825541	1810.426378227495	150.87552337752967	1317.3492672714585	4030.4139829030014	1810.426378227495	2747.226262510269	1664.415815517351	270.3893928820656	607.1775994417306	215.49651081646894	115.77843684577809	1823.450453593859	112.30268667131892	183.49563852058617	174.98604326587576	1823.450453593859	215.49651081646894	108.94678995115143	180413.72679692952	213409.86217725053	199761.19050942082	975.8468248429868	16293.837404047455	3621.012561060712	39520.47801814375	161216.55931612005	16293.837404047455	217030.87473831125	36617.14794138172
