index	V20-arm-psoriasis-RB7	V20-arm-healthy-RA3	V20-arm-psoriasis-RB6	V20-arm-healthy-RA1	V20-arm-healthy-RB4	V20-arm-healthy-RB8	V20-arm-psoriasis-RA6	V20-arm-healthy-RB12	V20-arm-psoriasis-RB2	V20-arm-healthy-RA4	V20-arm-healthy-RB3	V20-arm-healthy-RA2	V20-arm-psoriasis-RB10	V20-arm-healthy-RC6	V20-arm-healthy-RB9	V20-arm-healthy-RC5	V20-arm-healthy-RC4	V20-arm-psoriasis-RA12	V20-arm-psoriasis-RA8	V20-arm-healthy-RB11	V20-arm-healthy-RA11	V20-arm-psoriasis-RC2	V20-arm-healthy-RA10	V20-arm-psoriasis-RC3	V20-arm-psoriasis-RB1	V20-arm-psoriasis-RA7	V20-arm-healthy-RC1	V20-arm-psoriasis-RA9	V20-arm-healthy-RA5	V20-arm-psoriasis-RB5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
650.458__8.76_3381	21.295774647887324	3.5492957746478875	14.19718309859155	1.7746478873239437	1.7746478873239437	14.19718309859155	10.647887323943662	39.04225352112676	14.19718309859155	8.873239436619718	12.422535211267606	7.098591549295775	14.19718309859155	37.267605633802816	3.5492957746478875	3.5492957746478875	21.295774647887324	5.323943661971831	1.7746478873239437	3.5492957746478875	19.52112676056338	8.873239436619718	21.295774647887324	28.3943661971831	8.873239436619718	7.098591549295775	12.422535211267606	7.098591549295775	14.19718309859155	19.52112676056338	13.257663628831816	12.895774647887322	12.895774647887322	12.895774647887322	12.895774647887322	12.422535211267606	12.422535211267606	11.535211267605634	11.535211267605634	11.535211267605634	11.535211267605634	10.647887323943662	225.38028169014086	386.87323943661966	386.87323943661966	386.87323943661966	386.87323943661966	161.49295774647888
650.393__3.56_2508	11.61290322580645	27.870967741935484	20.903225806451612	2.32258064516129	2.32258064516129	9.29032258064516	25.548387096774192	11.61290322580645	23.2258064516129	6.967741935483871	2.32258064516129	9.29032258064516	18.58064516129032	6.967741935483871	16.258064516129032	16.258064516129032	20.903225806451612	6.967741935483871	18.58064516129032	9.29032258064516	20.903225806451612	11.61290322580645	2.32258064516129	13.935483870967742	32.516129032258064	13.935483870967742	9.29032258064516	9.29032258064516	2.32258064516129	11.61290322580645	10.383301707779886	13.161290322580646	13.161290322580646	13.161290322580646	13.161290322580646	16.794044665012404	9.29032258064516	11.61290322580645	11.61290322580645	11.61290322580645	11.61290322580645	13.935483870967742	176.51612903225805	394.8387096774194	394.8387096774194	394.8387096774194	394.8387096774194	218.32258064516125
650.38__6.93_5233	20.0	15.0	10.0	5.0	5.0	5.0	10.0	15.0	5.0	10.0	10.0	5.0	25.0	10.0	15.0	15.0	15.0	20.0	10.0	10.0	10.0	15.0	10.0	5.0	5.0	10.0	15.0	30.0	10.0	5.0	10.588235294117647	11.666666666666666	11.666666666666666	11.666666666666666	11.666666666666666	13.076923076923077	10.0	10.0	10.0	10.0	10.0	10.0	180.0	350.0	350.0	350.0	350.0	170.0
650.359__3.26_5044	27.0	18.0	18.0	12.0	3.0	12.0	9.0	3.0	24.0	6.0	12.0	12.0	3.0	33.0	6.0	6.0	9.0	18.0	18.0	9.0	12.0	12.0	3.0	12.0	15.0	24.0	9.0	9.0	3.0	6.0	9.882352941176471	12.1	12.1	12.1	12.1	15.0	9.0	12.0	12.0	12.0	12.0	15.0	168.0	363.0	363.0	363.0	363.0	195.0
649.483__8.89_2818	14.666666666666668	12.833333333333334	11.0	5.5	5.5	11.0	12.833333333333334	20.166666666666668	9.166666666666668	16.5	9.166666666666668	5.5	3.666666666666667	20.166666666666668	16.5	23.833333333333336	11.0	3.666666666666667	12.833333333333334	5.5	11.0	16.5	12.833333333333334	5.5	3.666666666666667	12.833333333333334	18.333333333333336	11.0	49.50000000000001	29.333333333333336	14.990196078431373	13.383333333333333	13.383333333333333	13.383333333333333	13.383333333333333	11.282051282051283	12.833333333333334	11.916666666666668	11.916666666666668	11.916666666666668	11.916666666666668	11.0	254.83333333333334	401.5	401.5	401.5	401.5	146.66666666666669
649.473__8.4_4428	26.571428571428577	15.42857142857143	6.857142857142858	3.428571428571429	9.42857142857143	61.71428571428572	18.000000000000004	59.14285714285715	45.42857142857144	5.142857142857143	13.714285714285715	6.857142857142858	17.142857142857146	27.42857142857143	4.2857142857142865	5.142857142857143	58.28571428571429	12.85714285714286	5.142857142857143	3.428571428571429	5.142857142857143	9.42857142857143	14.571428571428573	43.71428571428572	3.428571428571429	11.142857142857144	12.85714285714286	6.000000000000001	6.857142857142858	12.000000000000002	18.403361344537817	17.68571428571429	17.68571428571429	17.68571428571429	17.68571428571429	16.747252747252748	9.42857142857143	11.571428571428573	11.571428571428573	11.571428571428573	11.571428571428573	12.000000000000002	312.8571428571429	530.5714285714287	530.5714285714287	530.5714285714287	530.5714285714287	217.71428571428572
649.449_C27H62N5O12_6.65_446	11.356139880153831	16.9923978177265	15.119220105536176	7.358912440747696	7.308738037742598	12.794472766299972	12.393077542259189	12.610499955281279	11.690635900187818	17.94571147482336	9.7003845809856	7.5261604507646895	6.990966818710311	12.878096771308469	11.523387890170824	12.894821572310168	8.02790448081567	13.664162418388337	11.004919059118146	9.616760575977104	8.078078883820767	10.352651820051873	15.687863339593953	15.01887129952598	5.034165101511492	8.897594132904032	9.115016545926125	7.2585636347375	14.216080851444413	12.025131920221805	11.427958143278776	11.169379602301523	11.169379602301523	11.169379602301523	11.169379602301523	10.831238433331269	11.523387890170824	11.439763885162328	11.439763885162328	11.439763885162328	11.439763885162328	11.356139880153831	194.27528843573918	335.0813880690457	335.0813880690457	335.0813880690457	335.0813880690457	140.8060996333065
649.375_C24H48N12O9_5.16_3120	19.130434782608695	21.043478260869566	17.217391304347828	7.6521739130434785	1.9130434782608696	7.6521739130434785	9.565217391304348	5.739130434782609	28.695652173913043	7.6521739130434785	5.739130434782609	3.8260869565217392	7.6521739130434785	42.08695652173913	19.130434782608695	3.8260869565217392	15.304347826086957	11.478260869565219	15.304347826086957	9.565217391304348	21.043478260869566	9.565217391304348	5.739130434782609	15.304347826086957	11.478260869565219	28.695652173913043	17.217391304347828	11.478260869565219	7.6521739130434785	5.739130434782609	11.928388746803067	13.136231884057974	13.136231884057974	13.136231884057974	13.136231884057974	14.71571906354515	7.6521739130434785	10.521739130434783	10.521739130434783	10.521739130434783	10.521739130434783	11.478260869565219	202.78260869565216	394.08695652173924	394.08695652173924	394.08695652173924	394.08695652173924	191.30434782608694
649.308_C30H48O15_5.0_54	16.0	20.0	12.0	4.0	4.0	12.0	8.0	12.0	8.0	16.0	8.0	4.0	20.0	20.0	40.0	12.0	8.0	16.0	16.0	24.0	28.0	32.0	8.0	8.0	4.0	4.0	4.0	8.0	24.0	16.0	14.588235294117647	13.866666666666667	13.866666666666667	13.866666666666667	13.866666666666667	12.923076923076923	12.0	12.0	12.0	12.0	12.0	12.0	248.0	416.0	416.0	416.0	416.0	168.0
649.252__5.11_6183	28.695652173913043	11.478260869565217	28.695652173913043	5.739130434782608	5.739130434782608	17.217391304347824	11.478260869565217	5.739130434782608	5.739130434782608	11.478260869565217	5.739130434782608	11.478260869565217	5.739130434782608	17.217391304347824	11.478260869565217	5.739130434782608	11.478260869565217	5.739130434782608	5.739130434782608	34.43478260869565	11.478260869565217	5.739130434782608	40.17391304347826	5.739130434782608	5.739130434782608	11.478260869565217	22.956521739130434	22.956521739130434	28.695652173913043	5.739130434782608	15.191815856777493	13.582608695652173	13.582608695652173	13.582608695652173	13.582608695652173	11.478260869565217	11.478260869565217	11.478260869565217	11.478260869565217	11.478260869565217	11.478260869565217	5.739130434782608	258.2608695652174	407.4782608695652	407.4782608695652	407.4782608695652	407.4782608695652	149.2173913043478
648.478_C33H65N3O9_8.09_3466	25.2	19.2	8.4	9.6	9.6	12.0	19.2	12.0	13.2	7.199999999999999	12.0	15.6	7.199999999999999	9.6	8.4	22.8	28.799999999999997	10.799999999999999	24.0	3.5999999999999996	6.0	14.399999999999999	8.4	9.6	8.4	12.0	18.0	24.0	3.5999999999999996	9.6	12.141176470588235	13.08	13.08	13.08	13.08	14.307692307692308	9.6	11.399999999999999	11.399999999999999	11.399999999999999	11.399999999999999	12.0	206.39999999999998	392.4	392.4	392.4	392.4	186.0
648.45__4.26_6154	19.741935483870968	16.258064516129032	11.61290322580645	9.29032258064516	4.64516129032258	6.967741935483871	9.29032258064516	18.58064516129032	39.483870967741936	4.64516129032258	2.32258064516129	36.0	9.29032258064516	2.32258064516129	8.129032258064516	8.129032258064516	15.096774193548386	25.548387096774192	20.903225806451612	18.58064516129032	3.4838709677419355	12.774193548387096	1.161290322580645	6.967741935483871	9.29032258064516	32.516129032258064	11.61290322580645	13.935483870967742	1.161290322580645	17.419354838709676	9.905123339658443	13.238709677419358	13.238709677419358	13.238709677419358	13.238709677419358	17.598014888337467	8.129032258064516	10.451612903225804	10.451612903225804	10.451612903225804	10.451612903225804	13.935483870967742	168.38709677419354	397.1612903225807	397.1612903225807	397.1612903225807	397.1612903225807	228.77419354838705
648.443_C26H61N7O11_6.6_2706	17.68	14.56	9.36	8.32	7.28	7.28	12.48	13.52	8.32	9.36	8.32	8.32	12.48	15.6	18.72	21.84	20.8	15.6	9.36	7.28	9.36	12.48	8.32	16.64	12.48	4.16	10.4	9.36	4.16	13.52	11.378823529411765	11.578666666666667	11.578666666666667	11.578666666666667	11.578666666666667	11.840000000000003	9.36	9.879999999999999	9.879999999999999	9.879999999999999	9.879999999999999	12.48	193.44	347.36	347.36	347.36	347.36	153.92000000000004
648.436_C34H66NO6PS_8.01_2100	16.71641791044776	8.35820895522388	9.552238805970148	14.328358208955224	9.552238805970148	5.970149253731343	14.328358208955224	13.134328358208954	15.522388059701493	14.328358208955224	23.88059701492537	2.388059701492537	3.582089552238806	25.07462686567164	14.328358208955224	40.59701492537313	15.522388059701493	10.746268656716417	16.71641791044776	2.388059701492537	9.552238805970148	10.746268656716417	14.328358208955224	4.776119402985074	3.582089552238806	7.164179104477612	7.164179104477612	7.164179104477612	10.746268656716417	9.552238805970148	13.62598770851624	12.059701492537316	12.059701492537316	12.059701492537316	12.059701492537316	10.011481056257177	13.134328358208954	10.746268656716417	10.746268656716417	10.746268656716417	10.746268656716417	9.552238805970148	231.64179104477608	361.79104477611946	361.79104477611946	361.79104477611946	361.79104477611946	130.1492537313433
648.417__4.08_5584	17.906976744186046	42.97674418604652	3.5813953488372094	3.5813953488372094	3.5813953488372094	25.069767441860467	7.162790697674419	10.74418604651163	14.325581395348838	10.74418604651163	3.5813953488372094	14.325581395348838	10.74418604651163	17.906976744186046	7.162790697674419	3.5813953488372094	17.906976744186046	17.906976744186046	25.069767441860467	21.48837209302326	10.74418604651163	10.74418604651163	3.5813953488372094	7.162790697674419	10.74418604651163	10.74418604651163	3.5813953488372094	17.906976744186046	3.5813953488372094	14.325581395348838	12.008207934336525	12.41550387596899	12.41550387596899	12.41550387596899	12.41550387596899	12.948121645796068	10.74418604651163	10.74418604651163	10.74418604651163	10.74418604651163	10.74418604651163	10.74418604651163	204.13953488372093	372.4651162790697	372.4651162790697	372.4651162790697	372.4651162790697	168.32558139534888
648.379_C32H57NO10S_3.06_3211	30.072289156626507	30.36144578313253	12.144578313253014	4.626506024096386	6.072289156626507	8.3855421686747	14.74698795180723	18.506024096385545	27.469879518072293	4.626506024096386	5.493975903614459	24.867469879518076	5.493975903614459	13.879518072289159	4.048192771084338	11.85542168674699	8.963855421686748	11.277108433734941	26.60240963855422	15.325301204819278	4.626506024096386	12.722891566265062	0.8674698795180724	4.91566265060241	24.578313253012052	26.60240963855422	7.518072289156627	21.68674698795181	1.1566265060240966	15.036144578313253	10.069454287739193	13.484337349397594	13.484337349397594	13.484337349397594	13.484337349397594	17.949953660797032	7.518072289156627	12.000000000000002	12.000000000000002	12.000000000000002	12.000000000000002	15.036144578313253	171.1807228915663	404.5301204819278	404.5301204819278	404.5301204819278	404.5301204819278	233.34939759036143
648.375__3.69_4767	19.5	15.0	12.0	15.0	6.0	25.5	40.5	7.5	10.5	12.0	22.5	9.0	22.5	4.5	6.0	9.0	13.5	12.0	10.5	1.5	12.0	6.0	24.0	10.5	13.5	10.5	25.5	4.5	7.5	6.0	12.705882352941176	13.15	13.15	13.15	13.15	13.73076923076923	12.0	11.25	11.25	11.25	11.25	10.5	216.0	394.5	394.5	394.5	394.5	178.5
647.943__7.67_1487	9.795918367346937	29.387755102040813	5.7142857142857135	9.795918367346937	4.897959183673469	11.428571428571427	16.3265306122449	32.6530612244898	18.77551020408163	8.979591836734693	10.612244897959183	3.265306122448979	6.530612244897958	22.04081632653061	4.081632653061225	13.061224489795917	20.408163265306122	8.979591836734693	4.081632653061225	7.346938775510203	22.857142857142854	17.959183673469386	19.591836734693874	8.16326530612245	3.265306122448979	12.244897959183673	14.693877551020407	8.16326530612245	23.6734693877551	4.081632653061225	15.222088835534214	12.761904761904761	12.761904761904761	12.761904761904761	12.761904761904761	9.544740973312402	13.061224489795917	10.204081632653061	10.204081632653061	10.204081632653061	10.204081632653061	8.16326530612245	258.7755102040816	382.85714285714283	382.85714285714283	382.85714285714283	382.85714285714283	124.08163265306122
647.52__7.45_5778	18.0	9.0	9.0	9.0	9.0	18.0	18.0	18.0	9.0	9.0	27.0	9.0	27.0	27.0	9.0	9.0	18.0	9.0	9.0	9.0	9.0	18.0	9.0	18.0	9.0	9.0	9.0	9.0	9.0	9.0	12.705882352941176	12.9	12.9	12.9	12.9	13.153846153846153	9.0	9.0	9.0	9.0	9.0	9.0	216.0	387.0	387.0	387.0	387.0	171.0
647.482__9.2_1690	9.837837837837839	12.297297297297296	7.378378378378378	7.378378378378378	9.837837837837839	29.513513513513512	12.297297297297296	9.837837837837839	7.378378378378378	4.918918918918919	12.297297297297296	14.756756756756756	17.216216216216218	34.432432432432435	4.918918918918919	7.378378378378378	9.837837837837839	22.135135135135137	7.378378378378378	2.4594594594594597	24.594594594594593	22.135135135135137	19.675675675675677	17.216216216216218	4.918918918918919	19.675675675675677	4.918918918918919	12.297297297297296	19.675675675675677	7.378378378378378	13.45468998410175	13.199099099099099	13.199099099099099	13.199099099099099	13.199099099099099	12.864864864864863	9.837837837837839	11.067567567567568	11.067567567567568	11.067567567567568	11.067567567567568	12.297297297297296	228.72972972972974	395.97297297297297	395.97297297297297	395.97297297297297	395.97297297297297	167.24324324324323
