index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
474.329__6.4_4799	10.0	10.0	5.0	25.0	5.0	10.0	5.0	5.0	5.0	5.0	10.0	5.0	5.0	5.0	5.0	5.0	5.625	7.5	7.5	7.5	7.5	9.375	5.0	5.0	5.0	5.0	5.0	7.5	45.0	120.0	120.0	120.0	120.0	75.0
474.309_C19H47N4O5P2_6.2_4375	4.444444444444445	4.444444444444445	2.2222222222222223	6.666666666666666	4.444444444444445	2.2222222222222223	2.2222222222222223	11.11111111111111	2.2222222222222223	11.11111111111111	22.22222222222222	6.666666666666666	6.666666666666666	15.555555555555555	4.444444444444445	4.444444444444445	4.166666666666666	6.944444444444445	6.944444444444445	6.944444444444445	6.944444444444445	9.722222222222221	3.3333333333333335	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	6.666666666666666	33.33333333333333	111.11111111111111	111.11111111111111	111.11111111111111	111.11111111111111	77.77777777777777
474.291_C17H43N7O4S2_3.29_3370	3.5813953488372094	7.162790697674419	7.162790697674419	3.5813953488372094	3.5813953488372094	3.5813953488372094	10.74418604651163	3.5813953488372094	28.651162790697676	3.5813953488372094	10.74418604651163	17.906976744186046	3.5813953488372094	7.162790697674419	85.95348837209303	3.5813953488372094	18.3546511627907	12.75872093023256	12.75872093023256	12.75872093023256	12.75872093023256	7.162790697674419	5.372093023255815	5.372093023255815	5.372093023255815	5.372093023255815	5.372093023255815	5.372093023255815	146.8372093023256	204.13953488372096	204.13953488372096	204.13953488372096	204.13953488372096	57.30232558139535
473.383_C27H52O6_7.89_1390	16.658559401309635	5.264733395696913	4.950420954162769	3.8503274087932646	6.443405051449953	1.9644527595884003	5.814780168381665	8.09354536950421	10.215154349859683	5.893358278765201	4.400374181478017	4.007483629560337	4.557530402245089	7.857811038353601	4.3217960710944805	7.307764265668849	5.863891487371375	6.3500935453695035	6.3500935453695035	6.3500935453695035	6.3500935453695035	6.836295603367633	5.854069223573433	5.539756782039289	5.539756782039289	5.539756782039289	5.539756782039289	4.911131898971001	46.911131898971	101.60149672591206	101.60149672591206	101.60149672591206	101.60149672591206	54.690364826941064
473.359__8.02_3204	19.384615384615383	6.461538461538462	3.230769230769231	12.923076923076923	3.230769230769231	6.461538461538462	6.461538461538462	6.461538461538462	9.692307692307692	6.461538461538462	9.692307692307692	3.230769230769231	6.461538461538462	6.461538461538462	3.230769230769231	16.153846153846153	6.865384615384615	7.875	7.875	7.875	7.875	8.884615384615385	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	54.92307692307692	126.0	126.0	126.0	126.0	71.07692307692308
473.357_C25H48N2O6_6.01_3752	2.926829268292683	5.853658536585366	6.7317073170731705	7.024390243902438	4.097560975609756	5.853658536585366	0.8780487804878048	1.7560975609756095	9.365853658536585	7.609756097560975	0.5853658536585366	2.341463414634146	9.951219512195122	2.6341463414634143	15.21951219512195	4.975609756097561	6.841463414634147	5.487804878048781	5.487804878048781	5.487804878048781	5.487804878048781	4.134146341463415	6.2926829268292686	5.414634146341463	5.414634146341463	5.414634146341463	5.414634146341463	2.7804878048780486	54.73170731707317	87.8048780487805	87.8048780487805	87.8048780487805	87.8048780487805	33.07317073170732
473.345_C26H54O2Se_6.42_1643	126.75675675675674	4.0540540540540535	83.51351351351352	7.027027027027026	4.324324324324324	74.32432432432432	9.45945945945946	6.216216216216216	4.594594594594595	3.7837837837837838	6.486486486486486	2.972972972972973	1.6216216216216215	4.0540540540540535	13.783783783783782	78.64864864864865	34.05405405405405	26.976351351351347	26.976351351351347	26.976351351351347	26.976351351351347	19.89864864864865	11.621621621621621	6.351351351351351	6.351351351351351	6.351351351351351	6.351351351351351	5.135135135135135	272.4324324324324	431.62162162162156	431.62162162162156	431.62162162162156	431.62162162162156	159.1891891891892
473.344_C18H40N12O3_6.74_57	5.885797950219619	5.96109600501987	3.877849822212926	8.922819493829742	6.212089521020706	3.4511608450115037	5.848148922819494	7.856097050826187	2.6981802970089936	5.772850868019242	11.194310813637314	5.032419995816775	5.283413511817611	6.199539845220665	2.924074461409747	3.651955657812173	4.304538799414348	5.67323781635641	5.67323781635641	5.67323781635641	5.67323781635641	7.041936833298473	3.764902740012549	5.810499895419368	5.810499895419368	5.810499895419368	5.810499895419368	6.0803179251202675	34.436310395314784	90.77180506170257	90.77180506170257	90.77180506170257	90.77180506170257	56.33549466638778
473.295_C21H44O11_3.05_3814	4.0	16.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	36.0	4.0	4.0	16.0	12.0	8.0	5.5	8.5	8.5	8.5	8.5	11.5	4.0	4.0	4.0	4.0	4.0	6.0	44.0	136.0	136.0	136.0	136.0	92.0
473.199_C12H34N10O5Se_3.59_1297	3.0	42.0	3.0	3.0	3.0	3.0	6.0	3.0	99.0	3.0	75.0	12.0	6.0	18.0	9.0	21.0	18.375	19.3125	19.3125	19.3125	19.3125	20.25	4.5	6.0	6.0	6.0	6.0	9.0	147.0	309.0	309.0	309.0	309.0	162.0
472.398_C23H49N7O3_8.7_2050	3.9200000000000004	3.3600000000000003	6.720000000000001	0.56	7.28	3.3600000000000003	6.16	8.4	3.3600000000000003	7.28	3.9200000000000004	18.48	7.840000000000001	6.16	4.48	7.28	5.74	6.16	6.16	6.16	6.16	6.580000000000001	6.44	6.16	6.16	6.16	6.16	5.04	45.92	98.56	98.56	98.56	98.56	52.64000000000001
472.332_C24H46N3O4P_7.64_3069	7.692307692307692	0.7692307692307692	2.3076923076923075	42.30769230769231	8.461538461538462	0.7692307692307692	10.769230769230768	3.0769230769230766	6.153846153846153	15.384615384615383	24.615384615384613	3.846153846153846	0.7692307692307692	18.46153846153846	3.846153846153846	4.615384615384615	6.538461538461538	9.615384615384615	9.615384615384615	9.615384615384615	9.615384615384615	12.692307692307693	5.384615384615384	5.384615384615384	5.384615384615384	5.384615384615384	5.384615384615384	5.769230769230768	52.30769230769231	153.84615384615384	153.84615384615384	153.84615384615384	153.84615384615384	101.53846153846155
472.287__3.56_2870	2.727272727272727	43.63636363636363	5.454545454545454	2.727272727272727	2.727272727272727	2.727272727272727	40.90909090909091	8.181818181818182	5.454545454545454	2.727272727272727	5.454545454545454	2.727272727272727	5.454545454545454	8.181818181818182	117.27272727272727	10.909090909090908	23.522727272727273	16.704545454545453	16.704545454545453	16.704545454545453	16.704545454545453	9.886363636363637	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	188.1818181818182	267.27272727272725	267.27272727272725	267.27272727272725	267.27272727272725	79.0909090909091
472.274__3.1_4354	0.588235294117647	1.764705882352941	9.411764705882351	8.235294117647058	2.941176470588235	5.294117647058823	4.117647058823529	5.294117647058823	5.294117647058823	4.705882352941176	8.235294117647058	2.941176470588235	15.88235294117647	8.235294117647058	24.705882352941174	22.352941176470587	9.852941176470587	8.125	8.125	8.125	8.125	6.397058823529411	5.294117647058823	5.294117647058823	5.294117647058823	5.294117647058823	5.294117647058823	6.76470588235294	78.8235294117647	130.0	130.0	130.0	130.0	51.17647058823529
472.272__2.67_4804	0.5691056910569106	0.5691056910569106	9.105691056910569	7.967479674796748	2.845528455284553	6.260162601626017	5.691056910569106	13.658536585365853	5.121951219512195	4.5528455284552845	6.829268292682927	2.2764227642276422	9.105691056910569	6.829268292682927	12.520325203252034	6.260162601626017	6.544715447154472	6.260162601626016	6.260162601626016	6.260162601626016	6.260162601626016	5.97560975609756	5.975609756097562	6.260162601626017	6.260162601626017	6.260162601626017	6.260162601626017	6.829268292682927	52.357723577235774	100.16260162601625	100.16260162601625	100.16260162601625	100.16260162601625	47.80487804878048
471.838__7.8_1667	4.102970297029703	8.538613861386139	3.437623762376238	11.865346534653465	7.318811881188119	2.4396039603960396	11.754455445544554	10.201980198019802	3.437623762376238	9.647524752475247	18.851485148514854	2.994059405940594	0.8871287128712871	7.984158415841585	3.5485148514851486	3.6594059405940595	5.655445544554455	6.916831683168317	6.916831683168317	6.916831683168317	6.916831683168317	8.178217821782178	3.603960396039604	5.710891089108911	5.710891089108911	5.710891089108911	5.710891089108911	8.261386138613862	45.24356435643564	110.66930693069307	110.66930693069307	110.66930693069307	110.66930693069307	65.42574257425743
471.451_C28H58N2O3_6.76_402	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	48.0	96.0	96.0	96.0	96.0	48.0
471.365_C28H46N4O2_7.7_116	6.531223465843304	5.858741798533385	2.8325742956387496	8.854341952913932	4.116402933230413	4.422076418371286	8.3754534928599	9.618525665766114	3.464299498263219	5.940254727904284	11.258973369355461	4.055268236202239	5.563257429563875	6.154226167502895	3.168815129293709	3.6986491702045545	4.502315708220765	5.869567734465457	5.869567734465457	5.869567734465457	5.869567734465457	7.236819760710151	3.9075260517174835	5.71099961404863	5.71099961404863	5.71099961404863	5.71099961404863	6.342724816673099	36.01852566576612	93.91308375144732	93.91308375144732	93.91308375144732	93.91308375144732	57.89455808568121
471.331_C17H42N8O7_7.43_1864	11.999999999999998	9.818181818181817	6.545454545454545	5.454545454545454	1.0909090909090908	3.2727272727272725	17.454545454545453	4.363636363636363	13.09090909090909	5.454545454545454	7.636363636363636	3.2727272727272725	2.1818181818181817	4.363636363636363	8.727272727272727	1.0909090909090908	7.09090909090909	6.613636363636363	6.613636363636363	6.613636363636363	6.613636363636363	6.136363636363635	6.0	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	4.909090909090908	56.72727272727272	105.81818181818181	105.81818181818181	105.81818181818181	105.81818181818181	49.09090909090908
471.299_C22H48O6P2_6.87_1140	1.9534883720930234	7.813953488372094	5.86046511627907	11.069767441860465	3.906976744186047	2.604651162790698	14.325581395348838	4.558139534883721	3.2558139534883725	4.558139534883721	14.976744186046513	7.162790697674419	5.86046511627907	13.674418604651164	7.162790697674419	5.86046511627907	5.94186046511628	7.162790697674419	7.162790697674419	7.162790697674419	7.162790697674419	8.38372093023256	5.209302325581396	5.86046511627907	5.86046511627907	5.86046511627907	5.86046511627907	7.488372093023257	47.53488372093024	114.6046511627907	114.6046511627907	114.6046511627907	114.6046511627907	67.06976744186048
471.259_C24H38O9_4.85_880	4.695652173913044	5.739130434782609	5.217391304347826	6.260869565217392	2.0869565217391304	4.695652173913044	6.782608695652175	7.304347826086957	5.217391304347826	6.782608695652175	8.347826086956522	4.173913043478261	10.434782608695652	5.739130434782609	4.695652173913044	6.260869565217392	5.217391304347826	5.9021739130434785	5.9021739130434785	5.9021739130434785	5.9021739130434785	6.586956521739131	5.217391304347826	5.739130434782609	5.739130434782609	5.739130434782609	5.739130434782609	6.0	41.73913043478261	94.43478260869566	94.43478260869566	94.43478260869566	94.43478260869566	52.69565217391305
471.236_C22H34N2O9_6.81_2368	2.0	2.0	4.0	4.0	10.0	3.0	1.0	10.0	5.0	12.0	10.0	3.0	5.0	8.0	9.0	6.0	6.25	5.875	5.875	5.875	5.875	5.5	5.5	5.0	5.0	5.0	5.0	4.5	50.0	94.0	94.0	94.0	94.0	44.0
470.253__3.42_4334	5.0	5.0	10.0	5.0	5.0	5.0	10.0	5.0	10.0	5.0	45.0	15.0	5.0	5.0	5.0	5.0	6.875	9.0625	9.0625	9.0625	9.0625	11.25	5.0	5.0	5.0	5.0	5.0	5.0	55.0	145.0	145.0	145.0	145.0	90.0
469.353_C23H44N6O4_2.45_1375	5.0	10.0	5.0	25.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	6.5625	6.5625	6.5625	6.5625	8.125	5.0	5.0	5.0	5.0	5.0	5.0	40.0	105.0	105.0	105.0	105.0	65.0
469.352_C20H48N6O4S_7.79_1676	13.313868613138684	3.328467153284671	6.656934306569342	3.4160583941605838	5.956204379562043	5.518248175182481	5.167883211678832	8.671532846715328	10.160583941605838	4.817518248175182	5.255474452554744	6.0437956204379555	5.080291970802919	5.080291970802919	4.02919708029197	6.21897810218978	6.065693430656934	6.169708029197079	6.169708029197079	6.169708029197079	6.169708029197079	6.273722627737225	5.737226277372262	5.3868613138686126	5.3868613138686126	5.3868613138686126	5.3868613138686126	5.167883211678832	48.52554744525547	98.71532846715327	98.71532846715327	98.71532846715327	98.71532846715327	50.1897810218978
468.389_C22H51N4O6_6.7_183	5.444270015698588	5.029827315541602	3.6923076923076925	8.043956043956044	5.255886970172685	3.164835164835165	6.216640502354789	8.703296703296704	2.505494505494506	5.858712715855574	14.166405023547881	6.574568288854004	5.670329670329671	6.386185243328101	3.164835164835165	4.370486656200942	4.278649921507064	5.890502354788069	5.890502354788069	5.890502354788069	5.890502354788069	7.502354788069074	4.031397174254318	5.557299843014129	5.557299843014129	5.557299843014129	5.557299843014129	6.4803767660910525	34.22919937205651	94.2480376766091	94.2480376766091	94.2480376766091	94.2480376766091	60.018838304552595
468.389_C22H51N4O6_6.46_1461	5.541341653666147	5.017160686427458	3.7067082683307335	8.087363494539781	5.335413416536662	3.1825273010920436	6.271450858034322	8.686427457098285	2.5460218408736353	5.897035881435258	14.115444617784712	6.5522620904836195	5.634945397815913	6.365054602184087	3.2386895475819033	4.343213728549142	4.315132605304212	5.907566302652107	5.907566302652107	5.907566302652107	5.907566302652107	7.5	4.024960998439938	5.58814352574103	5.58814352574103	5.58814352574103	5.58814352574103	6.458658346333854	34.5210608424337	94.52106084243371	94.52106084243371	94.52106084243371	94.52106084243371	60.0
468.316__5.05_5719	57.0	3.0	3.0	9.0	3.0	3.0	9.0	15.0	3.0	3.0	51.0	156.0	6.0	45.0	3.0	3.0	3.75	23.25	23.25	23.25	23.25	42.75	3.0	4.5	4.5	4.5	4.5	30.0	30.0	372.0	372.0	372.0	372.0	342.0
468.245_C20H43NO6Se_3.54_1937	4.0	8.0	4.0	8.0	4.0	4.0	4.0	4.0	20.0	4.0	12.0	4.0	4.0	16.0	32.0	4.0	9.5	8.5	8.5	8.5	8.5	7.5	4.0	4.0	4.0	4.0	4.0	6.0	76.0	136.0	136.0	136.0	136.0	60.0
467.371_C26H52O5_8.31_2457	4.8	5.12	4.16	7.68	3.52	3.2	4.48	3.84	2.88	7.68	14.72	5.44	1.92	11.84	8.0	3.84	4.72	5.82	5.82	5.82	5.82	6.92	4.0	4.640000000000001	4.640000000000001	4.640000000000001	4.640000000000001	5.28	37.76	93.12	93.12	93.12	93.12	55.36
467.358__5.98_4784	3.422222222222222	2.488888888888889	6.533333333333333	8.088888888888889	8.088888888888889	4.977777777777778	6.222222222222222	6.533333333333333	6.533333333333333	7.155555555555555	3.111111111111111	2.1777777777777776	6.844444444444444	7.466666666666667	4.666666666666666	5.288888888888889	6.183333333333334	5.6	5.6	5.6	5.6	5.016666666666666	6.377777777777778	6.377777777777778	6.377777777777778	6.377777777777778	6.377777777777778	4.977777777777778	49.46666666666667	89.6	89.6	89.6	89.6	40.133333333333326
467.351_C18H44N9O5_7.93_1614	14.0	4.344827586206897	5.310344827586206	6.275862068965517	2.2528735632183907	7.080459770114943	11.264367816091953	5.632183908045977	10.298850574712644	9.333333333333334	9.655172413793103	2.735632183908046	5.632183908045977	4.505747126436781	7.241379310344827	5.793103448275862	7.321839080459771	6.959770114942529	6.959770114942529	6.959770114942529	6.959770114942529	6.597701149425287	7.1609195402298855	6.0344827586206895	6.0344827586206895	6.0344827586206895	6.0344827586206895	5.632183908045977	58.57471264367817	111.35632183908046	111.35632183908046	111.35632183908046	111.35632183908046	52.7816091954023
467.2__5.78_4916	5.283018867924529	10.566037735849058	1.3207547169811322	2.6415094339622645	6.60377358490566	3.9622641509433962	6.60377358490566	5.283018867924529	2.6415094339622645	15.849056603773585	13.20754716981132	1.3207547169811322	2.6415094339622645	13.20754716981132	6.60377358490566	13.20754716981132	7.099056603773585	6.933962264150943	6.933962264150943	6.933962264150943	6.933962264150943	6.768867924528302	6.60377358490566	5.943396226415095	5.943396226415095	5.943396226415095	5.943396226415095	5.283018867924529	56.79245283018868	110.94339622641509	110.94339622641509	110.94339622641509	110.94339622641509	54.15094339622642
467.263_C21H34N6O6_3.91_728	2.6808510638297873	6.702127659574468	5.361702127659575	4.468085106382978	6.702127659574468	3.127659574468085	7.148936170212766	6.702127659574468	4.0212765957446805	13.851063829787234	4.468085106382978	6.25531914893617	10.27659574468085	4.0212765957446805	3.574468085106383	7.148936170212766	6.367021276595745	6.031914893617021	6.031914893617021	6.031914893617021	6.031914893617021	5.696808510638298	6.031914893617021	5.808510638297872	5.808510638297872	5.808510638297872	5.808510638297872	5.361702127659575	50.93617021276596	96.51063829787233	96.51063829787233	96.51063829787233	96.51063829787233	45.57446808510638
467.247_C18H30N10O5_2.8_4137	5.0	5.0	40.0	5.0	5.0	5.0	5.0	5.0	10.0	5.0	25.0	5.0	15.0	25.0	5.0	5.0	10.0	10.625	10.625	10.625	10.625	11.25	5.0	5.0	5.0	5.0	5.0	5.0	80.0	170.0	170.0	170.0	170.0	90.0
466.535__8.76_4814	3.0	6.0	15.0	3.0	3.0	3.0	9.0	3.0	3.0	6.0	36.0	66.0	6.0	3.0	15.0	6.0	7.5	11.625	11.625	11.625	11.625	15.75	6.0	6.0	6.0	6.0	6.0	4.5	60.0	186.0	186.0	186.0	186.0	126.0
466.41_C23H53N4O5_7.7_337	5.451612903225806	4.161290322580645	1.5483870967741935	7.161290322580645	4.0	3.870967741935484	8.419354838709678	9.483870967741936	3.3548387096774195	5.774193548387097	12.193548387096774	5.0	4.806451612903226	6.161290322580645	3.0	3.161290322580645	4.141129032258064	5.471774193548386	5.471774193548386	5.471774193548386	5.471774193548386	6.80241935483871	3.612903225806452	4.903225806451613	4.903225806451613	4.903225806451613	4.903225806451613	5.806451612903226	33.12903225806451	87.54838709677418	87.54838709677418	87.54838709677418	87.54838709677418	54.41935483870968
466.328_C25H43N3O5_6.67_3668	157.33333333333334	0.14814814814814814	0.14814814814814814	3.111111111111111	4.444444444444445	2.6666666666666665	1.4814814814814814	91.4074074074074	0.2962962962962963	25.925925925925927	538.8148148148148	395.25925925925924	17.333333333333332	292.74074074074076	0.7407407407407407	0.5925925925925926	4.537037037037037	95.77777777777777	95.77777777777777	95.77777777777777	95.77777777777777	187.0185185185185	1.1111111111111112	3.7777777777777777	3.7777777777777777	3.7777777777777777	3.7777777777777777	124.37037037037038	36.2962962962963	1532.4444444444443	1532.4444444444443	1532.4444444444443	1532.4444444444443	1496.148148148148
466.319__8.41_547	4.265625	7.3828125	3.609375	7.875	9.0234375	3.1171875	9.3515625	9.6796875	2.4609375	8.203125	19.6875	2.296875	3.7734375	6.7265625	1.8046875	3.9375	5.1884765625	6.44970703125	6.44970703125	6.44970703125	6.44970703125	7.7109375	3.7734375	5.49609375	5.49609375	5.49609375	5.49609375	7.0546875	41.5078125	103.1953125	103.1953125	103.1953125	103.1953125	61.6875
466.319__8.03_3373	4.176136363636363	7.954545454545455	2.3863636363636362	9.545454545454545	2.784090909090909	3.778409090909091	10.340909090909092	11.732954545454545	1.9886363636363638	8.75	23.46590909090909	2.585227272727273	2.585227272727273	8.153409090909092	1.9886363636363638	4.7727272727272725	4.598721590909091	6.686789772727273	6.686789772727273	6.686789772727273	6.686789772727273	8.774857954545453	3.28125	4.474431818181818	4.474431818181818	4.474431818181818	4.474431818181818	8.053977272727273	36.78977272727273	106.98863636363637	106.98863636363637	106.98863636363637	106.98863636363637	70.19886363636363
465.82__6.58_1900	3.7333333333333334	5.6000000000000005	3.7333333333333334	5.6000000000000005	7.466666666666667	1.8666666666666667	9.333333333333334	3.7333333333333334	3.7333333333333334	5.6000000000000005	31.733333333333334	13.066666666666666	3.7333333333333334	7.466666666666667	20.533333333333335	9.333333333333334	7.7	8.516666666666667	8.516666666666667	8.516666666666667	8.516666666666667	9.333333333333334	6.533333333333333	5.6000000000000005	5.6000000000000005	5.6000000000000005	5.6000000000000005	5.6000000000000005	61.6	136.26666666666668	136.26666666666668	136.26666666666668	136.26666666666668	74.66666666666667
465.58__3.53_3549	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	48.0	96.0	96.0	96.0	96.0	48.0
465.378_C25H52O7_6.95_523	6.154138915318744	5.8344433872502375	1.758325404376784	11.269267364414842	5.354900095147478	3.196955280685062	7.273073263558516	10.39010466222645	2.3177925784966695	7.033301617507136	14.226450999048524	3.836346336822074	5.274976213130351	7.193149381541389	2.7174119885823025	2.7174119885823025	4.046146527117031	6.034253092293053	6.034253092293053	6.034253092293053	6.034253092293053	8.022359657469078	2.957183634633682	5.594671741198858	5.594671741198858	5.594671741198858	5.594671741198858	6.673644148430066	32.36917221693625	96.54804947668885	96.54804947668885	96.54804947668885	96.54804947668885	64.17887725975262
465.369_C17H44N12O3_8.54_2554	7.538461538461538	7.538461538461538	3.230769230769231	3.230769230769231	5.384615384615384	3.230769230769231	16.153846153846153	11.846153846153845	4.3076923076923075	4.3076923076923075	28.0	3.230769230769231	8.615384615384615	5.384615384615384	6.461538461538462	2.1538461538461537	5.653846153846153	7.538461538461538	7.538461538461538	7.538461538461538	7.538461538461538	9.423076923076923	4.3076923076923075	5.384615384615384	5.384615384615384	5.384615384615384	5.384615384615384	7.538461538461538	45.230769230769226	120.61538461538461	120.61538461538461	120.61538461538461	120.61538461538461	75.38461538461539
465.332__7.35_1324	10.0	4.545454545454545	4.545454545454545	7.2727272727272725	2.727272727272727	2.727272727272727	6.363636363636363	12.727272727272727	7.2727272727272725	5.454545454545454	8.181818181818182	1.8181818181818181	3.6363636363636362	8.181818181818182	4.545454545454545	9.09090909090909	5.34090909090909	6.193181818181818	6.193181818181818	6.193181818181818	6.193181818181818	7.045454545454546	5.0	5.909090909090908	5.909090909090908	5.909090909090908	5.909090909090908	7.727272727272727	42.72727272727272	99.0909090909091	99.0909090909091	99.0909090909091	99.0909090909091	56.36363636363637
465.285__3.47_4349	5.0	5.0	5.0	5.0	5.0	5.0	10.0	5.0	5.0	5.0	15.0	15.0	5.0	5.0	20.0	5.0	7.5	7.5	7.5	7.5	7.5	7.5	5.0	5.0	5.0	5.0	5.0	5.0	60.0	120.0	120.0	120.0	120.0	60.0
465.249_C18H36N6O6S_6.13_1015	2.0952380952380953	6.285714285714286	7.333333333333333	13.619047619047619	4.190476190476191	4.190476190476191	7.333333333333333	6.285714285714286	1.0476190476190477	9.428571428571429	10.476190476190476	11.523809523809524	3.142857142857143	8.380952380952381	3.142857142857143	5.238095238095238	5.238095238095238	6.482142857142858	6.482142857142858	6.482142857142858	6.482142857142858	7.726190476190476	4.714285714285714	6.285714285714286	6.285714285714286	6.285714285714286	6.285714285714286	7.333333333333334	41.904761904761905	103.71428571428572	103.71428571428572	103.71428571428572	103.71428571428572	61.80952380952381
465.195__2.76_4969	3.230769230769231	29.076923076923077	3.230769230769231	9.692307692307692	3.230769230769231	3.230769230769231	29.076923076923077	3.230769230769231	22.615384615384613	3.230769230769231	12.923076923076923	3.230769230769231	3.230769230769231	6.461538461538462	100.15384615384615	6.461538461538462	21.403846153846153	15.144230769230768	15.144230769230768	15.144230769230768	15.144230769230768	8.884615384615383	4.846153846153847	4.846153846153847	4.846153846153847	4.846153846153847	4.846153846153847	4.846153846153847	171.23076923076923	242.3076923076923	242.3076923076923	242.3076923076923	242.3076923076923	71.07692307692307
464.831_C7H13O5PS8_7.52_3038	12.0	4.0	4.0	20.0	4.0	4.0	4.0	8.0	4.0	16.0	36.0	4.0	4.0	20.0	4.0	4.0	5.5	9.5	9.5	9.5	9.5	13.5	4.0	4.0	4.0	4.0	4.0	10.0	44.0	152.0	152.0	152.0	152.0	108.0
464.432_C24H55N4O4_8.63_168	3.3103448275862073	7.944827586206897	5.627586206896552	5.296551724137932	6.951724137931035	4.9655172413793105	8.937931034482759	7.944827586206897	5.627586206896552	9.931034482758621	7.944827586206897	4.30344827586207	0.33103448275862074	3.6413793103448278	2.317241379310345	4.30344827586207	6.082758620689655	5.586206896551724	5.586206896551724	5.586206896551724	5.586206896551724	5.089655172413794	5.627586206896552	5.462068965517242	5.462068965517242	5.462068965517242	5.462068965517242	4.800000000000001	48.66206896551724	89.37931034482759	89.37931034482759	89.37931034482759	89.37931034482759	40.71724137931035
464.341__8.2_3022	1.2844036697247707	2.5688073394495414	5.137614678899083	10.917431192660551	5.137614678899083	1.9266055045871562	12.201834862385322	12.844036697247708	2.5688073394495414	13.486238532110093	25.04587155963303	4.495412844036698	3.211009174311927	7.706422018348625	2.5688073394495414	1.9266055045871562	5.6192660550458715	7.064220183486239	7.064220183486239	7.064220183486239	7.064220183486239	8.509174311926607	3.853211009174312	4.81651376146789	4.81651376146789	4.81651376146789	4.81651376146789	6.100917431192661	44.95412844036697	113.02752293577983	113.02752293577983	113.02752293577983	113.02752293577983	68.07339449541286
464.311_C25H41N3O5_6.46_3221	206.51162790697677	5.5813953488372094	3.906976744186047	6.1395348837209305	1.1162790697674418	0.5581395348837209	2.7906976744186047	114.4186046511628	3.906976744186047	3.906976744186047	990.139534883721	565.953488372093	8.930232558139535	421.3953488372093	5.5813953488372094	6.1395348837209305	3.488372093023256	146.68604651162792	146.68604651162792	146.68604651162792	146.68604651162792	289.8837209302325	3.906976744186047	5.8604651162790695	5.8604651162790695	5.8604651162790695	5.8604651162790695	160.46511627906978	27.906976744186046	2346.9767441860467	2346.9767441860467	2346.9767441860467	2346.9767441860467	2319.06976744186
463.841__8.42_663	1.7647058823529411	4.705882352941177	2.6470588235294117	10.588235294117647	9.411764705882353	3.5294117647058822	10.882352941176471	10.588235294117647	4.11764705882353	11.470588235294118	24.411764705882355	3.823529411764706	2.3529411764705883	10.588235294117647	1.7647058823529411	4.705882352941177	6.0661764705882355	7.334558823529412	7.334558823529412	7.334558823529412	7.334558823529412	8.602941176470589	4.411764705882353	4.705882352941177	4.705882352941177	4.705882352941177	4.705882352941177	7.647058823529411	48.529411764705884	117.3529411764706	117.3529411764706	117.3529411764706	117.3529411764706	68.82352941176471
