index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
641.44_C34H60N2O9_6.2_595	8330.458556149732	7590.245989304813	4865.227718360071	5396.872103386809	4617.127005347594	6118.0	5222.383689839572	3424.3351158645273	4467.176024955436	5912.839795008913	5559.091800356506	5559.091800356506	5559.091800356506	5559.091800356506	4851.595811051692	5757.436051693405	5222.383689839572	5222.383689839572	5222.383689839572	5222.383689839572	4865.227718360071	35477.03877005348	50031.82620320855	50031.82620320855	50031.82620320855	50031.82620320855	14554.787433155077
641.442_C25H52N16O4_6.92_1782	6624.00585316198	1493.8849726428298	7551.942740806719	5324.738516350681	2269.2416337956483	6118.0	5801.162488866268	1906.474360605675	4343.865631759766	3956.0575560928028	4603.701799776619	4603.701799776619	4603.701799776619	4603.701799776619	5898.990287144251	3796.9900750731645	5324.738516350681	5324.738516350681	5324.738516350681	5324.738516350681	5801.162488866268	23736.345336556817	41433.31619798957	41433.31619798957	41433.31619798957	41433.31619798957	17696.970861432754
641.354_C26H52N6O10S_6.19_573	1642.9257596685081	8921.48929558011	8008.169544198894	7600.499999999999	6020.561809392265	5693.376381215469	6662.6850828729275	5945.326657458563	3945.471339779005	5970.696650552486	6048.945096685082	6048.945096685082	6048.945096685082	6048.945096685082	6205.441988950275	5982.9442334254145	6020.561809392265	6020.561809392265	6020.561809392265	6020.561809392265	6662.6850828729275	35824.179903314915	54440.50587016574	54440.50587016574	54440.50587016574	54440.50587016574	18616.325966850825
641.353_C33H52O12_5.7_1713	1595.3351846709247	9918.60149958345	8216.231046931409	7380.336573174119	5846.164398778117	6118.0	6469.687309080811	5890.337683976673	3905.9377950569287	6124.795890030547	6148.9590545836045	6148.9590545836045	6148.9590545836045	6148.9590545836045	6197.285383689717	6004.168841988337	6118.0	6118.0	6118.0	6118.0	6469.687309080811	36748.77534018328	55340.63149125244	55340.63149125244	55340.63149125244	55340.63149125244	18591.85615106915
640.448__9.08_74	20122.396551724138	21636.672413793105	2125.8103448275865	7600.5	91992.25862068967	6086.224137931034	2038.448275862069	22393.810344827587	2329.655172413793	28305.31034482759	19591.752873563222	19591.752873563222	19591.752873563222	19591.752873563222	2164.6379310344832	20879.534482758623	7600.5	7600.5	7600.5	7600.5	2125.8103448275865	169831.86206896554	176325.775862069	176325.775862069	176325.775862069	176325.775862069	6493.913793103449
640.317__4.4_5646	1121.7380952380954	433717.48511904763	4283.0	33180.50297619048	28119.934523809527	1848.3184523809525	13040.205357142859	815.8095238095239	841.3035714285714	83133.96478174604	57440.92195767196	57440.92195767196	57440.92195767196	57440.92195767196	6054.83630952381	14984.12648809524	4283.0	4283.0	4283.0	4283.0	4283.0	498803.7886904762	516968.29761904763	516968.29761904763	516968.29761904763	516968.29761904763	18164.50892857143
637.968__9.18_47	6119.5	6026.151694915254	3028.6338983050846	54992.523728813554	69305.93050847457	7395.260169491525	2323.335593220339	50190.272033898305	995.715254237288	32338.273022598867	22264.146986817326	22264.146986817326	22264.146986817326	22264.146986817326	2115.8949152542373	28792.766101694913	6119.5	6119.5	6119.5	6119.5	2323.335593220339	194029.6381355932	200377.32288135594	200377.32288135594	200377.32288135594	200377.32288135594	6347.684745762712
636.477__8.12_3270	739980.4077669902	71230.45631067961	4853.228155339806	4380.349514563107	121131.59708737864	2812.383495145631	2862.160194174757	2239.9514563106795	2563.5	156962.52427184462	105783.78155339806	105783.78155339806	105783.78155339806	105783.78155339806	3426.2961165048546	37805.40291262136	4380.349514563107	4380.349514563107	4380.349514563107	4380.349514563107	2862.160194174757	941775.1456310678	952054.0339805825	952054.0339805825	952054.0339805825	952054.0339805825	10278.888349514564
633.454_C34H64O10_7.29_283	6119.5	6844.976810439897	3624.7595882857495	11675.115181962996	8292.931043989707	9027.406016419556	2745.9391006004166	10946.264060776866	1595.6740595515257	8817.698852264837	6763.61842911408	6763.61842911408	6763.61842911408	6763.61842911408	2655.457582812564	8660.168530204632	6844.976810439897	6844.976810439897	6844.976810439897	6844.976810439897	2745.9391006004166	52906.19311358902	60872.56586202672	60872.56586202672	60872.56586202672	60872.56586202672	7966.372748437692
630.449__5.07_5211	5112786.0	366016.0	133.0	35245.0	925680.0	6118.0	133.0	133.0	133.0	1074329.6666666667	716264.1111111111	716264.1111111111	716264.1111111111	716264.1111111111	133.0	200630.5	6118.0	6118.0	6118.0	6118.0	133.0	6445978.0	6446377.0	6446377.0	6446377.0	6446377.0	399.0
628.499_C33H65N5O6_7.3_61	6119.5	9423.190967373364	3551.9047860860733	12722.414862891963	8481.609908594643	9166.819887012822	2714.2317030595405	11733.2497778342	1815.3791576742415	9607.797567284497	7303.14456116965	7303.14456116965	7303.14456116965	7303.14456116965	2693.838548939952	9295.005427193093	8481.609908594643	8481.609908594643	8481.609908594643	8481.609908594643	2714.2317030595405	57646.785403706985	65728.30105052685	65728.30105052685	65728.30105052685	65728.30105052685	8081.515646819856
625.487_C30H60N10O4_7.63_2664	6119.5	9441.514285714286	2328.676295133438	15190.193720565148	9047.637519623233	10040.975510204082	2005.8894819466248	12838.461224489796	1239.2708006279436	10446.38037676609	7583.568759811616	7583.568759811616	7583.568759811616	7583.568759811616	1857.9455259026688	9741.244897959183	9047.637519623233	9047.637519623233	9047.637519623233	9047.637519623233	2005.8894819466248	62678.28226059654	68252.11883830454	68252.11883830454	68252.11883830454	68252.11883830454	5573.836577708006
625.446_C34H60N2O8_7.33_1971	5047.744270205066	9684.961801367108	5304.468033775633	6327.89384800965	7024.054684358664	6287.419380780056	5225.831926015279	5752.0	4047.446722959389	6687.345664120091	6077.980074163427	6077.980074163427	6077.980074163427	6077.980074163427	4859.2488942500995	6307.656614394853	5752.0	5752.0	5752.0	5752.0	5225.831926015279	40124.07398472055	54701.82066747084	54701.82066747084	54701.82066747084	54701.82066747084	14577.7466827503
625.319_C28H44N6O10_5.36_634	2015.2437945569027	9376.136649841286	7738.154134360202	6331.622209502004	5888.459593068637	6118.0	7108.4302440547435	5828.925534682833	5290.572097621897	5926.397963608611	6188.393806409834	6188.393806409834	6188.393806409834	6188.393806409834	6712.38549201228	6003.229796534319	6118.0	6118.0	6118.0	6118.0	7108.4302440547435	35558.38778165166	55695.5442576885	55695.5442576885	55695.5442576885	55695.5442576885	20137.156476036842
623.428_C34H58N2O8_6.77_2019	6119.499999999999	6856.306297229218	2675.9324937027704	6409.289924433249	2851.6561712846346	24616.729219143574	5200.804282115869	8980.404785894207	3893.6667506297226	9305.64773299748	7511.587769381471	7511.587769381471	7511.587769381471	7511.587769381471	3923.4678421494536	6632.798110831234	6119.499999999999	6119.499999999999	6119.499999999999	6119.499999999999	3893.6667506297226	55833.88639798488	67604.28992443324	67604.28992443324	67604.28992443324	67604.28992443324	11770.403526448361
623.304_C28H42N6O10_5.23_1014	2268.7561131192856	8851.206463959175	7340.740803742292	7973.05719753349	6768.353816712736	6005.171167339996	6858.859451413991	5752.0	4876.296831809484	6269.757459777447	6299.382427292272	6299.382427292272	6299.382427292272	6299.382427292272	6358.632362321922	6386.762492026366	6768.353816712736	6768.353816712736	6768.353816712736	6768.353816712736	6858.859451413991	37618.544758664684	56694.44184563045	56694.44184563045	56694.44184563045	56694.44184563045	19075.897086965768
623.292__4.34_4982	5053.94	896132.09	4283.0	59619.36	52166.94	4197.34	32936.27	5525.07	2484.14	170449.1233333333	118044.23888888885	118044.23888888885	118044.23888888885	118044.23888888885	13234.47	28846.005	5525.07	5525.07	5525.07	5525.07	4283.0	1022694.7399999998	1062398.1499999997	1062398.1499999997	1062398.1499999997	1062398.1499999997	39703.409999999996
620.442_C38H57N3O4_6.86_981	6993.630669005262	8144.463041844149	6419.295414683037	6417.133550488599	2329.0483588073166	4985.258832372839	5676.334753194688	5752.0	4054.215985968429	5770.255742086362	5641.264511818259	5641.264511818259	5641.264511818259	5641.264511818259	5383.282051282052	6084.5667752443	5752.0	5752.0	5752.0	5752.0	5676.334753194688	34621.53445251817	50771.38060636433	50771.38060636433	50771.38060636433	50771.38060636433	16149.846153846154
620.365_C30H53NO12_5.34_1182	2280.3267026298045	416.3237806248595	6879.140256237357	6584.860193301865	973.2556754326815	6118.0	6354.180377612946	5938.200382108339	4575.7799505506855	3718.494455682925	4457.785257610948	4457.785257610948	4457.785257610948	4457.785257610948	5936.366861466996	4109.263542369072	5938.200382108339	5938.200382108339	5938.200382108339	5938.200382108339	6354.180377612946	22310.96673409755	40120.067318498535	40120.067318498535	40120.067318498535	40120.067318498535	17809.10058440099
619.438_C33H62O10_6.91_373	5907.25507397572	6393.57942905918	6485.365942716236	7600.499999999999	5196.750569044006	4893.518683611532	5333.228945371775	6879.663505311077	5452.166966995447	6145.211210166919	6015.78101289833	6015.78101289833	6015.78101289833	6015.78101289833	5756.920618361152	6150.4172515174505	5907.25507397572	5907.25507397572	5907.25507397572	5907.25507397572	5452.166966995447	36871.267261001514	54142.029116084974	54142.029116084974	54142.029116084974	54142.029116084974	17270.761855083456
618.347_C31H47N5O8_5.27_944	4260.152866242038	14654.36106687898	5573.296576433121	7600.5	6011.011146496815	3661.0688694267515	5129.530652866242	5303.0027866242035	4718.038614649681	6915.016122611464	6323.440286624204	6323.440286624204	6323.440286624204	6323.440286624204	5140.288614649682	5657.00696656051	5303.0027866242035	5303.0027866242035	5303.0027866242035	5303.0027866242035	5129.530652866242	41490.09673566878	56910.96257961784	56910.96257961784	56910.96257961784	56910.96257961784	15420.865843949046
617.257_C26H34N9O9_3.74_1411	6817.803964357156	6603.07874158938	5147.84251682124	4468.064739043462	4689.465357337697	6118.0	4988.745590107292	4654.975813784325	5126.703764320786	5558.564769352004	5401.631165262372	5401.631165262372	5401.631165262372	5401.631165262372	5087.763957083106	5403.732678668848	5126.703764320786	5126.703764320786	5126.703764320786	5126.703764320786	5126.703764320786	33351.388616112024	48614.680487361344	48614.680487361344	48614.680487361344	48614.680487361344	15263.291871249317
615.454_C30H58N6O7_6.52_2707	8559.35362997658	12006.744730679156	3247.27868852459	10296.693208430914	22876.487119437938	2546.8852459016393	3884.0	4484.337236533957	2146.6604215456673	10128.416861826698	7783.160031225603	7783.160031225603	7783.160031225603	7783.160031225603	3092.6463700234185	9428.023419203746	4484.337236533957	4484.337236533957	4484.337236533957	4484.337236533957	3247.27868852459	60770.50117096019	70048.44028103043	70048.44028103043	70048.44028103043	70048.44028103043	9277.939110070256
614.483_C34H65N2O7_6.88_314	6119.5	7634.835470210565	6854.059734988194	3887.040288429639	5609.690943153211	6274.389282438577	5900.481538941905	5208.31632613235	4238.377427160783	5788.96205172739	5747.410112383914	5747.410112383914	5747.410112383914	5747.410112383914	5664.306233696961	5864.595471576606	5900.481538941905	5900.481538941905	5900.481538941905	5900.481538941905	5900.481538941905	34733.77231036434	51726.69101145522	51726.69101145522	51726.69101145522	51726.69101145522	16992.918701090883
613.686__3.79_6143	28842.352941176472	9934.588235294117	3097.8823529411766	10361.882352941177	7264.0	32474.352941176472	1709.1764705882354	11750.588235294117	1175.0588235294117	16771.29411764706	11845.54248366013	11845.54248366013	11845.54248366013	11845.54248366013	1994.0392156862745	11056.235294117647	9934.588235294117	9934.588235294117	9934.588235294117	9934.588235294117	1709.1764705882354	100627.76470588235	106609.88235294117	106609.88235294117	106609.88235294117	106609.88235294117	5982.117647058823
612.301_C27H37N11O6_3.74_1682	6868.745421844343	6271.050032701111	4463.959287115762	4368.928221059516	4594.50196206671	6118.0	5186.19538914323	4132.851046435579	4289.402223675605	5392.346114017876	5143.73706489354	5143.73706489354	5143.73706489354	5143.73706489354	4646.518966644866	5356.250981033355	4594.50196206671	4594.50196206671	4594.50196206671	4594.50196206671	4463.959287115762	32354.076684107255	46293.63358404186	46293.63358404186	46293.63358404186	46293.63358404186	13939.556899934598
611.304_C27H42N6O10_5.19_1512	3273.2297138836775	8068.104244840526	6644.49589587242	7600.5	6785.906074108818	6582.703212945591	6512.592284240151	5514.402790806755	5115.126993433396	6304.141006097561	6233.006801125704	6233.006801125704	6233.006801125704	6233.006801125704	6090.738391181989	6684.3046435272045	6582.703212945591	6582.703212945591	6582.703212945591	6582.703212945591	6512.592284240151	37824.84603658537	56097.06121013134	56097.06121013134	56097.06121013134	56097.06121013134	18272.215173545967
609.325_C27H42N10O5_5.67_1289	883.6645060115002	10753.5	11164.977365394667	1801.0566649242028	8182.328593831678	1289.5205959226346	7752.863146889702	1638.0396759017249	7151.3866701515935	4091.3516727652895	5624.148579891967	5624.148579891967	5624.148579891967	5624.148579891967	8689.742394145322	1719.5481704129638	7151.3866701515935	7151.3866701515935	7151.3866701515935	7151.3866701515935	7752.863146889702	24548.110036591737	50617.3372190277	50617.3372190277	50617.3372190277	50617.3372190277	26069.227182435963
609.206__2.1_6206	6119.5	1250274.1830985914	5774.739436619718	4395.697183098591	5085.218309859155	4826.647887323944	5774.739436619718	3275.225352112676	2930.4647887323945	212329.41197183097	143161.82394366193	143161.82394366193	143161.82394366193	143161.82394366193	4826.647887323943	4955.933098591549	5085.218309859155	5085.218309859155	5085.218309859155	5085.218309859155	5774.739436619718	1273976.4718309857	1288456.4154929575	1288456.4154929575	1288456.4154929575	1288456.4154929575	14479.943661971829
608.946__8.99_69	2399.21568627451	18386.716577540108	3271.6577540106955	17837.80510992276	26485.887106357695	6118.000000000001	2584.6096256684496	15536.73915626857	319.8954248366013	14460.727272727274	10326.72516009771	10326.72516009771	10326.72516009771	10326.72516009771	2058.7209348385823	16687.272133095663	6118.000000000001	6118.000000000001	6118.000000000001	6118.000000000001	2584.6096256684496	86764.36363636365	92940.52644087939	92940.52644087939	92940.52644087939	92940.52644087939	6176.162804515747
607.274_C31H42O12_3.23_511	8818.520078958732	10753.5	4591.016809573746	5394.992011597064	6040.427549194991	4599.640305965086	4541.929214730739	4450.387483807292	3601.968108074764	6676.2445715871945	5865.820173544712	5865.820173544712	5865.820173544712	5865.820173544712	4244.97137745975	5717.709780396028	4599.640305965086	4599.640305965086	4599.640305965086	4599.640305965086	4541.929214730739	40057.46742952317	52792.38156190241	52792.38156190241	52792.38156190241	52792.38156190241	12734.91413237925
606.348_C29H51NO12_5.19_995	3924.54984375	11008.0575	8552.93765625	7600.5	630.208125	908.893125	713.33859375	6581.55796875	5705.91703125	5108.96109375	5069.55109375	5069.55109375	5069.55109375	5069.55109375	4990.731093750001	5253.05390625	5705.91703125	5705.91703125	5705.91703125	5705.91703125	5705.91703125	30653.7665625	45625.95984375	45625.95984375	45625.95984375	45625.95984375	14972.193281250002
605.22_C26H32N6O11_2.85_1359	8044.16999161777	4253.3689857502095	7464.67795473596	4202.086504610226	4174.393964794635	6118.0	5196.966638725901	3134.3852472757753	5076.9656328583405	4987.734115674769	5296.112768929869	5296.112768929869	5296.112768929869	5296.112768929869	5912.870075440067	4227.727745180218	5076.9656328583405	5076.9656328583405	5076.9656328583405	5076.9656328583405	5196.966638725901	29926.404694048615	47665.01492036882	47665.01492036882	47665.01492036882	47665.01492036882	17738.6102263202
604.446_C31H61N3O8_7.62_1627	6119.5	9851.418484042553	3712.388164893617	16097.865558510639	10020.68125	11654.71795212766	2956.402061170213	10281.899268617022	1437.9197473404256	10671.013752216313	8014.7547207446805	8014.7547207446805	8014.7547207446805	8014.7547207446805	2702.2366578014185	10151.290259308511	9851.418484042553	9851.418484042553	9851.418484042553	9851.418484042553	2956.402061170213	64026.08251329788	72132.79248670212	72132.79248670212	72132.79248670212	72132.79248670212	8106.709973404256
604.341_C28H49N3O11_5.31_1668	7206.848955223881	7327.426865671642	5398.180298507463	3946.60776119403	28115.522388059704	3828.348656716418	3884.0	4067.185671641791	2942.564776119403	9081.990049751244	7412.96504145937	7412.96504145937	7412.96504145937	7412.96504145937	4074.915024875622	5637.017313432836	4067.185671641791	4067.185671641791	4067.185671641791	4067.185671641791	3884.0	54491.94029850746	66716.68537313433	66716.68537313433	66716.68537313433	66716.68537313433	12224.745074626866
603.443_C25H54N12O5_7.64_359	6119.500000000001	7962.054839443455	3118.3303446184177	12481.441426242562	8682.187075861546	9427.607461045609	2243.2211964969483	10736.791162755431	1656.489744853471	9234.930327558099	6936.402583479716	6936.402583479716	6936.402583479716	6936.402583479716	2339.3470953229457	9054.897268453577	7962.054839443455	7962.054839443455	7962.054839443455	7962.054839443455	2243.2211964969483	55409.581965348596	62427.62325131744	62427.62325131744	62427.62325131744	62427.62325131744	7018.041285968838
603.338_C20H52N10O6Se_5.36_557	2272.2420307296184	9446.184209789819	7354.562480759005	7473.527189275419	6455.6464694522965	6563.664493017268	6364.692395958691	5752.0	4585.373149366096	6327.21073204407	6251.988046483135	6251.988046483135	6251.988046483135	6251.988046483135	6101.542675361264	6509.655481234782	6455.6464694522965	6455.6464694522965	6455.6464694522965	6455.6464694522965	6364.692395958691	37963.26439226442	56267.892418348216	56267.892418348216	56267.892418348216	56267.892418348216	18304.628026083792
601.562__4.79_5311	18791.0	3933.0	4807.0	43918.5	2376406.0	6118.0	2403.5	3933.0	1311.0	408849.9166666667	273513.44444444444	273513.44444444444	273513.44444444444	273513.44444444444	2840.5	12454.5	4807.0	4807.0	4807.0	4807.0	2403.5	2453099.5	2461621.0	2461621.0	2461621.0	2461621.0	8521.5
601.323_C26H44N6O10_5.25_982	4245.423578751165	9499.04566635601	7577.017940354148	7059.778657968313	6484.006523765144	6751.585274930103	6648.8541472506995	6156.7003727865795	2563.5	6699.423345759552	6331.768018018018	6331.768018018018	6331.768018018018	6331.768018018018	5596.4573625349485	6617.795899347624	6648.8541472506995	6648.8541472506995	6648.8541472506995	6648.8541472506995	6648.8541472506995	40196.54007455731	56985.91216216216	56985.91216216216	56985.91216216216	56985.91216216216	16789.372087604846
601.311_C21H50N8O7Se_7.68_138	6056.298261125848	8992.479811376365	9967.251399941057	6887.820807544946	7103.118184497495	6125.803713527852	9030.623047450634	5752.000000000001	5764.714412024758	6819.586796345418	7297.789959720994	7297.789959720994	7297.789959720994	7297.789959720994	8254.196286472148	6506.812260536399	6887.820807544946	6887.820807544946	6887.820807544946	6887.820807544946	9030.623047450634	40917.52077807251	65680.10963748895	65680.10963748895	65680.10963748895	65680.10963748895	24762.588859416446
601.247__4.18_5755	1005.8863000931966	174371.58760484622	4283.0	22556.601118359737	17074.12162162162	1297.273998136067	6903.493476234855	437.08154706430565	686.5573159366262	36123.75869835353	25401.733664699183	25401.733664699183	25401.733664699183	25401.733664699183	3957.683597390494	9185.697809878844	4283.0	4283.0	4283.0	4283.0	4283.0	216742.55219012118	228615.60298229265	228615.60298229265	228615.60298229265	228615.60298229265	11873.050792171482
601.204_C19H34N12O6Se_6.68_123	6874.403113517695	7886.382276155482	8737.414861728872	7600.499999999999	6426.839344420808	6021.165780313285	7314.617723844517	5630.19053374589	4826.927480177915	6739.913508025526	6813.160123767162	6813.160123767162	6813.160123767162	6813.160123767162	6959.653355250434	6650.621228969251	6874.403113517695	6874.403113517695	6874.403113517695	6874.403113517695	7314.617723844517	40439.48104815316	61318.44111390446	61318.44111390446	61318.44111390446	61318.44111390446	20878.960065751304
600.467_C32H69BNO3Se_6.66_266	6119.5	9341.753132889604	3739.11703006656	11442.91723663071	7931.051778746844	8366.172526968097	3159.6114757860914	10723.240440670186	1895.2612577461557	8987.439185984242	6968.7360977226945	6968.7360977226945	6968.7360977226945	6968.7360977226945	2931.3299211996023	8853.96282992885	7931.051778746844	7931.051778746844	7931.051778746844	7931.051778746844	3159.6114757860914	53924.63511590545	62718.62487950425	62718.62487950425	62718.62487950425	62718.62487950425	8793.989763598807
600.265_C28H41NO13_2.85_1307	8405.982515928286	2727.7042524818494	4110.945621573566	3794.3256778782043	4031.257964142836	6410.808119721441	6426.5751963253815	5752.0	5286.232034375464	5187.013088358769	5216.203486936336	5216.203486936336	5216.203486936336	5216.203486936336	5274.584284091471	4891.628982071418	5286.232034375464	5286.232034375464	5286.232034375464	5286.232034375464	5286.232034375464	31122.078530152616	46945.83138242702	46945.83138242702	46945.83138242702	46945.83138242702	15823.752852274412
598.488_C29H65N4O8_7.63_323	6119.499999999999	8546.998572797316	3068.6669926943187	13226.831779711763	8983.44261247954	9816.265300011975	2364.346720427961	11454.060341730208	1614.464280011178	9691.1831011218	7243.841844429361	7243.841844429361	7243.841844429361	7243.841844429361	2349.159331044486	9399.853956245757	8546.998572797316	8546.998572797316	8546.998572797316	8546.998572797316	2364.346720427961	58147.0986067308	65194.57659986425	65194.57659986425	65194.57659986425	65194.57659986425	7047.477993133458
598.298_C22H39N13O5S_3.79_481	7442.266740453791	8236.469286109574	6730.826784726065	6585.992252351964	5303.172108467073	5185.394576646375	5752.0	5752.0	4367.318206972883	6417.549160671463	6150.604439525302	6150.604439525302	6150.604439525302	6150.604439525302	5616.714997232983	6168.996126175982	5752.0	5752.0	5752.0	5752.0	5752.0	38505.29496402878	55355.43995572772	55355.43995572772	55355.43995572772	55355.43995572772	16850.144991698948
598.249_C28H39NO13_3.21_1048	8430.612533625585	7813.753312742851	6031.749427119657	6339.264720534024	6586.739862508717	6118.0	6577.596692238717	5705.643020822955	5348.4498356082495	6832.335575039022	6550.201045022306	6550.201045022306	6550.201045022306	6550.201045022306	5985.931984988875	6463.00229152137	6339.264720534024	6339.264720534024	6339.264720534024	6339.264720534024	6031.749427119657	40994.01345023413	58951.80940520075	58951.80940520075	58951.80940520075	58951.80940520075	17957.795954966627
597.456_C31H64O10_6.91_1094	4941.8875767595655	7671.463391591875	5309.891355692017	5367.365139348134	7264.0	6425.912139820501	6451.6466698157765	2011.5824279641001	4326.832309872461	5613.701779247363	5530.064556762715	5530.064556762715	5530.064556762715	5530.064556762715	5362.790111793419	5896.638639584317	5367.365139348134	5367.365139348134	5367.365139348134	5367.365139348134	5309.891355692017	33682.21067548418	49770.58101086444	49770.58101086444	49770.58101086444	49770.58101086444	16088.370335380256
597.324_C12H40N18O10_5.27_1222	2775.2637444279344	8844.035661218424	8846.127043090639	7600.499999999999	6447.730312035661	5839.556463595839	7063.01485884101	6141.552005943536	5923.211738484398	6274.773031203565	6608.999091959715	6608.999091959715	6608.999091959715	6608.999091959715	7277.451213472016	6294.641158989598	6447.730312035661	6447.730312035661	6447.730312035661	6447.730312035661	7063.01485884101	37648.63818722139	59480.99182763743	59480.99182763743	59480.99182763743	59480.99182763743	21832.353640416048
597.289_C26H40N6O10_5.03_1026	3962.541594667983	10405.42409281659	8403.515058010367	7600.5	6624.874228585534	6651.141076277462	7270.2882004443345	5180.197605529499	6172.709207603061	6737.446432979512	6919.021229326092	6919.021229326092	6919.021229326092	6919.021229326092	7282.170822019255	6638.007652431498	6651.141076277462	6651.141076277462	6651.141076277462	6651.141076277462	7270.2882004443345	40424.67859787707	62271.19106393483	62271.19106393483	62271.19106393483	62271.19106393483	21846.512466057764
596.292__4.24_5767	572.7867469879518	359343.69999999995	4283.0	31972.853012048192	25754.76265060241	3214.8301204819277	9752.855421686747	448.94096385542167	376.69759036144575	70217.97891566264	48413.38072289157	48413.38072289157	48413.38072289157	48413.38072289157	4804.1843373493975	14484.79638554217	4283.0	4283.0	4283.0	4283.0	4283.0	421307.8734939758	435720.4265060241	435720.4265060241	435720.4265060241	435720.4265060241	14412.553012048193
595.275_C30H42O12_3.74_1615	7062.712952078003	7291.59325081253	4684.219348592766	4386.378811977042	4129.999031878846	6118.0	4700.719037410967	4038.616139962658	4391.032570361662	5504.5500311181795	5200.3634603416085	5200.3634603416085	5200.3634603416085	5200.3634603416085	4591.990318788466	5252.189405988521	4684.219348592766	4684.219348592766	4684.219348592766	4684.219348592766	4684.219348592766	33027.30018670908	46803.271143074475	46803.271143074475	46803.271143074475	46803.271143074475	13775.970956365396
594.493_C32H67NO8_8.34_3712	6119.5	4555.9936202920835	749.7681014604151	11348.121214450424	10768.626671790931	9270.031206764028	371.59146810146046	11803.438355111453	175.91798616448887	8977.618511401486	6129.220958237253	6129.220958237253	6129.220958237253	6129.220958237253	432.42585190878816	10019.328939277479	6119.5	6119.5	6119.5	6119.5	371.59146810146046	53865.71106840891	55162.98862413528	55162.98862413528	55162.98862413528	55162.98862413528	1297.2775557263644
592.369_C29H53NO11_5.29_1077	3509.6547059308755	9980.951249690672	8324.101954961645	7070.077703538729	5934.1964860183125	6630.243999010147	6573.307597129424	5752.000000000001	5451.186010063516	6479.520690698123	6580.635522927036	6580.635522927036	6580.635522927036	6580.635522927036	6782.865187384861	6282.2202425142295	6573.307597129424	6573.307597129424	6573.307597129424	6573.307597129424	6573.307597129424	38877.12414418874	59225.71970634332	59225.71970634332	59225.71970634332	59225.71970634332	20348.595562154584
591.425_C31H54N6O5_7.3_504	4538.619641228337	7693.5676497415625	7270.625722103982	8244.60687138948	7264.0	5782.59896625114	4910.212222560049	3453.1055031924598	4636.901185770751	6162.749771967164	5977.13752913753	5977.13752913753	5977.13752913753	5977.13752913753	5605.913043478261	6523.29948312557	5782.59896625114	5782.59896625114	5782.59896625114	5782.59896625114	4910.212222560049	36976.498631802984	53794.23776223777	53794.23776223777	53794.23776223777	53794.23776223777	16817.739130434784
591.424_C31H54N6O5_7.89_2718	4319.086361242759	8277.309110057926	4283.0	1111.9110057925225	6242.940494997367	28485.67140600316	7853.294365455503	7751.801474460242	2767.3728278041076	9364.78664209233	7899.15411620151	7899.15411620151	7899.15411620151	7899.15411620151	4967.88906441987	6997.370984728805	6242.940494997367	6242.940494997367	6242.940494997367	6242.940494997367	4283.0	56188.71985255397	71092.3870458136	71092.3870458136	71092.3870458136	71092.3870458136	14903.66719325961
591.222_C22H38N8O5S3_5.39_1572	6119.5	7558.619703389831	15776.295727401131	3965.1421257062148	4392.9885240113	10114.893891242938	6331.262358757062	5706.779484463277	5155.765183615819	6309.65395480226	7235.694110954176	7235.694110954176	7235.694110954176	7235.694110954176	9087.774423258004	5913.139742231639	6119.5	6119.5	6119.5	6119.5	6331.262358757062	37857.92372881356	65121.24699858758	65121.24699858758	65121.24699858758	65121.24699858758	27263.323269774013
589.428_C23H58N9O6S_7.31_215	6119.5	9241.019727025367	3539.942486614588	11854.684872290003	8719.199815676293	9206.374967085052	2767.283770736417	10416.524488721145	2037.5952997454579	9259.550645132977	7100.236158654925	7100.236158654925	7100.236158654925	7100.236158654925	2781.6071856988215	9223.69734705521	8719.199815676293	8719.199815676293	8719.199815676293	8719.199815676293	2767.283770736417	55557.303870797856	63902.12542789432	63902.12542789432	63902.12542789432	63902.12542789432	8344.821557096464
589.322_C25H44N6O10_5.19_1040	2780.6903907594	9130.840599655934	7092.309166871467	7277.247480953551	6653.569329073483	6118.0	6232.571540919144	5846.757139346277	4631.877807815188	6301.184156631441	6195.984828377161	6195.984828377161	6195.984828377161	6195.984828377161	5985.586171868599	6385.784664536741	6232.571540919144	6232.571540919144	6232.571540919144	6232.571540919144	6232.571540919144	37807.104939788645	55763.86345539444	55763.86345539444	55763.86345539444	55763.86345539444	17956.758515605798
