index	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
834.541__5.52_5843	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	60.0	150.0	150.0	150.0	150.0	90.0
833.002__3.17_6018	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	60.0	150.0	150.0	150.0	150.0	90.0
832.634_C38H85N7O12_7.83_1402	1.0344827586206897	16.896551724137932	6.206896551724138	3.4482758620689657	3.103448275862069	8.965517241379311	11.379310344827587	3.103448275862069	4.137931034482759	6.551724137931035	2.0689655172413794	7.586206896551724	3.793103448275862	3.4482758620689657	3.793103448275862	2.413793103448276	2.7586206896551726	3.103448275862069	3.4482758620689657	7.931034482758621	3.4482758620689657	4.137931034482759	10.0	4.482758620689656	6.551724137931035	14.13793103448276	4.827586206896552	5.517241379310345	5.862068965517242	11.379310344827587	7.586206896551725	5.850574712643678	5.850574712643678	5.850574712643678	5.850574712643678	4.693486590038315	7.068965517241379	4.310344827586207	4.310344827586207	4.310344827586207	4.310344827586207	3.6206896551724137	91.0344827586207	175.51724137931035	175.51724137931035	175.51724137931035	175.51724137931035	84.48275862068967
831.543_C43H79N2O11P_8.04_3467	12.0	6.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	9.0	6.0	3.0	6.0	6.0	6.0	3.0	3.0	9.0	15.0	12.0	6.0	3.0	6.0	3.0	6.0	15.0	6.0	6.0	6.0	6.0	6.1	6.1	6.1	6.1	6.166666666666667	6.0	6.0	6.0	6.0	6.0	6.0	72.0	183.0	183.0	183.0	183.0	111.0
831.527__6.12_4420	4.444444444444445	13.333333333333332	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	8.88888888888889	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	8.88888888888889	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	13.333333333333332	4.444444444444445	5.5555555555555545	5.333333333333337	5.333333333333337	5.333333333333337	5.333333333333337	5.185185185185185	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	66.66666666666666	160.00000000000009	160.00000000000009	160.00000000000009	160.00000000000009	93.33333333333333
830.619_C43H89O12S_7.29_3293	4.0	8.0	4.0	4.0	4.0	12.0	12.0	4.0	16.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	8.0	4.0	12.0	4.0	4.0	4.0	8.0	6.0	5.866666666666666	5.866666666666666	5.866666666666666	5.866666666666666	5.777777777777778	4.0	4.0	4.0	4.0	4.0	4.0	72.0	176.0	176.0	176.0	176.0	104.0
830.618_C42H87NO14_8.1_2910	12.0	4.0	8.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	20.0	8.0	8.0	4.0	4.0	4.0	8.0	4.0	8.0	8.0	6.333333333333333	6.266666666666667	6.266666666666667	6.266666666666667	6.266666666666667	6.222222222222222	6.0	4.0	4.0	4.0	4.0	4.0	76.0	188.0	188.0	188.0	188.0	112.0
830.582__7.13_4852	8.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	64.0	4.0	4.0	4.0	4.0	8.0	10.333333333333334	6.666666666666667	6.666666666666667	6.666666666666667	6.666666666666667	4.222222222222222	4.0	4.0	4.0	4.0	4.0	4.0	124.0	200.0	200.0	200.0	200.0	76.0
829.622_C43H88O14_7.65_4128	1.6666666666666667	3.3333333333333335	3.3333333333333335	3.3333333333333335	1.6666666666666667	15.0	16.666666666666668	3.3333333333333335	11.666666666666668	10.0	3.3333333333333335	3.3333333333333335	5.0	6.666666666666667	3.3333333333333335	1.6666666666666667	5.0	1.6666666666666667	3.3333333333333335	6.666666666666667	1.6666666666666667	10.0	6.666666666666667	6.666666666666667	5.0	6.666666666666667	5.0	16.666666666666668	10.0	3.3333333333333335	7.499999999999999	6.055555555555555	6.055555555555555	6.055555555555555	6.055555555555555	5.092592592592593	6.666666666666667	5.0	5.0	5.0	5.0	3.3333333333333335	89.99999999999999	181.66666666666666	181.66666666666666	181.66666666666666	181.66666666666666	91.66666666666667
829.529__7.52_3326	2.5	5.0	5.0	5.0	10.0	2.5	22.5	2.5	2.5	10.0	7.5	2.5	5.0	2.5	2.5	5.0	7.5	7.5	2.5	7.5	2.5	2.5	2.5	15.0	5.0	5.0	10.0	10.0	7.5	10.0	5.625	6.25	6.25	6.25	6.25	6.666666666666667	5.0	5.0	5.0	5.0	5.0	5.0	67.5	187.5	187.5	187.5	187.5	120.0
829.527_C39H76N2O16_6.53_2551	16.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	8.0	8.0	4.0	4.0	8.0	12.0	4.0	4.0	16.0	4.0	4.0	8.0	4.0	8.0	4.0	8.0	12.0	4.0	4.0	12.0	6.333333333333333	6.533333333333333	6.533333333333333	6.533333333333333	6.533333333333333	6.666666666666667	4.0	4.0	4.0	4.0	4.0	4.0	76.0	196.0	196.0	196.0	196.0	120.0
828.601_C41H86N3O11P_7.73_2166	2.727272727272727	8.181818181818182	8.181818181818182	5.454545454545454	2.727272727272727	2.727272727272727	13.636363636363635	2.727272727272727	5.454545454545454	10.909090909090908	2.727272727272727	8.181818181818182	2.727272727272727	5.454545454545454	2.727272727272727	2.727272727272727	10.909090909090908	2.727272727272727	2.727272727272727	5.454545454545454	5.454545454545454	2.727272727272727	8.181818181818182	5.454545454545454	16.363636363636363	5.454545454545454	10.909090909090908	2.727272727272727	8.181818181818182	8.181818181818182	6.818181818181819	6.090909090909091	6.090909090909091	6.090909090909091	6.090909090909091	5.6060606060606055	6.818181818181818	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	81.81818181818183	182.72727272727272	182.72727272727272	182.72727272727272	182.72727272727272	100.90909090909089
825.555_C39H72N10O9_7.61_3137	5.0	20.0	2.5	5.0	2.5	5.0	2.5	15.0	5.0	7.5	5.0	2.5	2.5	2.5	2.5	2.5	7.5	10.0	10.0	2.5	2.5	2.5	5.0	7.5	7.5	10.0	7.5	5.0	2.5	5.0	6.458333333333333	5.75	5.75	5.75	5.75	5.277777777777778	5.0	5.0	5.0	5.0	5.0	3.75	77.5	172.5	172.5	172.5	172.5	95.0
824.55_C40H77N3O14_7.59_3161	5.0	12.5	2.5	5.0	2.5	7.5	5.0	7.5	2.5	5.0	5.0	5.0	5.0	2.5	2.5	5.0	5.0	5.0	2.5	12.5	5.0	2.5	5.0	10.0	2.5	5.0	2.5	7.5	7.5	5.0	6.041666666666667	5.25	5.25	5.25	5.25	4.722222222222222	5.0	5.0	5.0	5.0	5.0	5.0	72.5	157.5	157.5	157.5	157.5	85.0
824.529__7.59_4417	8.0	8.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	16.0	4.0	4.0	8.0	8.0	4.0	4.0	8.0	4.0	4.0	8.0	6.0	5.866666666666666	5.866666666666666	5.866666666666666	5.866666666666666	5.777777777777778	4.0	4.0	4.0	4.0	4.0	4.0	72.0	176.0	176.0	176.0	176.0	104.0
823.574_C36H70N16O6_7.55_2517	3.7837837837837838	7.147147147147147	2.942942942942943	6.936936936936937	3.7837837837837838	9.87987987987988	10.51051051051051	9.03903903903904	6.516516516516517	5.465465465465465	3.3633633633633635	5.045045045045045	7.147147147147147	6.306306306306307	3.993993993993994	1.6816816816816818	2.7327327327327327	5.675675675675675	4.2042042042042045	5.045045045045045	2.5225225225225225	3.3633633633633635	1.6816816816816818	4.834834834834835	0.42042042042042044	4.834834834834835	6.306306306306307	7.777777777777778	6.936936936936937	11.771771771771771	6.008508508508509	5.388388388388388	5.388388388388388	5.388388388388388	5.388388388388388	4.974974974974975	5.255255255255255	5.045045045045045	5.045045045045045	5.045045045045045	5.045045045045045	4.414414414414415	72.10210210210211	161.65165165165163	161.65165165165163	161.65165165165163	161.65165165165163	89.54954954954955
823.446_C34H64N14O5Se_7.06_2320	1.4304635761589406	7.47019867549669	7.629139072847683	3.337748344370861	3.496688741721855	7.47019867549669	7.788079470198676	8.264900662251657	6.516556291390729	9.85430463576159	1.7483443708609274	12.397350993377485	6.99337748344371	8.42384105960265	3.655629139072848	1.589403973509934	3.178807947019868	2.0662251655629142	6.357615894039736	6.99337748344371	1.589403973509934	3.9735099337748347	4.768211920529802	5.721854304635762	2.543046357615894	3.178807947019868	3.9735099337748347	6.039735099337749	5.086092715231788	11.28476821192053	7.0198675496688745	5.494039735099338	5.494039735099338	5.494039735099338	5.494039735099338	4.476821192052981	6.675496688741722	5.403973509933776	5.403973509933776	5.403973509933776	5.403973509933776	3.8145695364238414	84.2384105960265	164.82119205298014	164.82119205298014	164.82119205298014	164.82119205298014	80.58278145695365
821.599_C44H90O8Se_8.22_3338	4.177215189873418	7.59493670886076	8.924050632911392	6.455696202531645	4.367088607594937	16.518987341772153	3.4177215189873418	2.6582278481012658	5.506329113924051	3.79746835443038	2.088607594936709	4.936708860759493	5.1265822784810124	5.3164556962025316	2.848101265822785	4.177215189873418	2.6582278481012658	3.2278481012658227	2.848101265822785	8.354430379746836	3.037974683544304	4.177215189873418	1.3291139240506329	2.848101265822785	10.822784810126583	9.30379746835443	1.89873417721519	1.518987341772152	4.367088607594937	3.607594936708861	5.8386075949367084	4.9303797468354436	4.9303797468354436	4.9303797468354436	4.9303797468354436	4.324894514767932	4.082278481012659	4.177215189873418	4.177215189873418	4.177215189873418	4.177215189873418	4.177215189873418	70.0632911392405	147.9113924050633	147.9113924050633	147.9113924050633	147.9113924050633	77.84810126582278
821.595_C44H84O13_8.44_385	2.4905660377358494	16.754716981132077	7.58490566037736	4.075471698113208	4.981132075471699	10.075471698113208	9.396226415094342	2.377358490566038	4.301886792452831	6.2264150943396235	2.377358490566038	5.547169811320756	3.9622641509433967	6.2264150943396235	1.9245283018867927	2.4905660377358494	1.8113207547169814	3.1698113207547176	2.4905660377358494	5.886792452830189	2.037735849056604	6.113207547169812	7.8113207547169825	3.5094339622641515	7.018867924528303	10.301886792452832	3.735849056603774	4.754716981132076	4.981132075471699	7.924528301886793	6.28301886792453	5.411320754716981	5.411320754716981	5.411320754716981	5.411320754716981	4.830188679245284	6.056603773584906	4.867924528301888	4.867924528301888	4.867924528301888	4.867924528301888	3.8490566037735854	75.39622641509436	162.33962264150944	162.33962264150944	162.33962264150944	162.33962264150944	86.9433962264151
820.598_C43H89N2O7Se_6.61_1980	4.489795918367347	4.489795918367347	7.755102040816326	6.530612244897958	4.081632653061225	4.081632653061225	6.530612244897958	7.346938775510203	3.6734693877551017	4.897959183673469	4.489795918367347	3.6734693877551017	3.6734693877551017	3.6734693877551017	5.3061224489795915	3.6734693877551017	3.6734693877551017	4.489795918367347	5.7142857142857135	9.387755102040815	2.4489795918367343	3.265306122448979	5.7142857142857135	5.7142857142857135	3.6734693877551017	4.081632653061225	4.897959183673469	8.571428571428571	4.489795918367347	9.795918367346937	5.952380952380952	5.142857142857142	5.142857142857142	5.142857142857142	5.142857142857142	4.603174603174602	5.3061224489795915	4.489795918367347	4.489795918367347	4.489795918367347	4.489795918367347	4.489795918367347	71.42857142857142	154.28571428571428	154.28571428571428	154.28571428571428	154.28571428571428	82.85714285714283
818.617_C42H83N5O10_7.5_2257	3.752577319587629	3.752577319587629	7.793814432989691	4.618556701030927	4.041237113402062	6.061855670103093	10.68041237113402	2.597938144329897	2.88659793814433	3.4639175257731956	4.329896907216495	4.618556701030927	5.77319587628866	4.041237113402062	5.77319587628866	3.4639175257731956	2.597938144329897	2.88659793814433	3.4639175257731956	5.195876288659794	3.1752577319587627	3.4639175257731956	6.061855670103093	3.1752577319587627	0.28865979381443296	9.237113402061855	5.195876288659794	8.082474226804123	6.927835051546391	10.68041237113402	5.556701030927834	4.936082474226804	4.936082474226804	4.936082474226804	4.936082474226804	4.522336769759451	5.628865979381443	4.185567010309278	4.185567010309278	4.185567010309278	4.185567010309278	3.8969072164948453	66.68041237113401	148.08247422680412	148.08247422680412	148.08247422680412	148.08247422680412	81.40206185567011
818.529_C28H67N17O11_7.65_4421	3.0	6.0	3.0	9.0	3.0	12.0	6.0	3.0	3.0	9.0	3.0	6.0	6.0	3.0	3.0	9.0	3.0	6.0	3.0	9.0	3.0	3.0	6.0	6.0	9.0	9.0	3.0	3.0	9.0	3.0	6.75	5.4	5.4	5.4	5.4	4.5	7.5	4.5	4.5	4.5	4.5	3.0	81.0	162.0	162.0	162.0	162.0	81.0
818.505__6.98_4134	2.0	3.0	4.0	1.0	2.0	9.0	11.0	24.0	5.0	12.0	3.0	15.0	13.0	13.0	3.0	2.0	2.0	7.0	2.0	6.0	2.0	6.0	5.0	4.0	9.0	7.0	3.0	10.0	6.0	30.0	11.25	7.366666666666666	7.366666666666666	7.366666666666666	7.366666666666666	4.777777777777778	9.0	5.5	5.5	5.5	5.5	3.0	135.0	221.0	221.0	221.0	221.0	86.0
818.491_C36H73N9O7Se_7.06_2313	0.9230769230769231	5.230769230769231	8.307692307692308	3.6923076923076925	4.3076923076923075	8.615384615384615	12.307692307692308	5.538461538461538	5.538461538461538	13.23076923076923	0.6153846153846154	12.307692307692308	5.538461538461538	3.3846153846153846	3.3846153846153846	1.2307692307692308	1.8461538461538463	4.3076923076923075	3.076923076923077	3.6923076923076925	1.8461538461538463	5.846153846153846	7.384615384615385	3.6923076923076925	3.6923076923076925	3.3846153846153846	2.769230769230769	3.6923076923076925	8.615384615384615	15.076923076923077	7.358974358974359	5.435897435897434	5.435897435897434	5.435897435897434	5.435897435897434	4.153846153846154	6.461538461538462	4.0	4.0	4.0	4.0	3.6923076923076925	88.3076923076923	163.07692307692304	163.07692307692304	163.07692307692304	163.07692307692304	74.76923076923077
816.641_C43H85N5O9_8.44_701	3.130434782608696	21.91304347826087	6.782608695652175	4.695652173913044	5.739130434782609	2.8695652173913047	11.73913043478261	4.173913043478261	4.695652173913044	2.608695652173913	2.8695652173913047	3.6521739130434785	2.8695652173913047	3.91304347826087	2.347826086956522	2.608695652173913	2.608695652173913	4.434782608695652	5.478260869565218	7.043478260869565	2.8695652173913047	6.000000000000001	10.956521739130435	1.8260869565217392	8.608695652173914	14.08695652173913	3.6521739130434785	6.260869565217392	2.347826086956522	8.869565217391305	6.41304347826087	5.721739130434783	5.721739130434783	5.721739130434783	5.721739130434783	5.2608695652173925	5.869565217391305	4.304347826086957	4.304347826086957	4.304347826086957	4.304347826086957	3.7826086956521743	76.95652173913044	171.6521739130435	171.6521739130435	171.6521739130435	171.6521739130435	94.69565217391306
816.567__6.81_5559	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	5.416666666666667	5.333333333333333	5.333333333333333	5.333333333333333	5.333333333333333	5.277777777777778	5.0	5.0	5.0	5.0	5.0	5.0	65.0	160.0	160.0	160.0	160.0	95.0
815.57__8.93_2521	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	8.0	4.0	4.0	8.0	8.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	12.0	16.0	16.0	8.0	4.0	8.0	24.0	8.666666666666666	6.8	6.8	6.8	6.8	5.555555555555555	6.0	4.0	4.0	4.0	4.0	4.0	104.0	204.0	204.0	204.0	204.0	100.0
814.624_C6H12Br2ClNO19P5S2_8.19_3967	1.3333333333333333	10.666666666666666	4.0	4.0	1.3333333333333333	10.666666666666666	13.333333333333334	12.0	4.0	13.333333333333334	1.3333333333333333	14.666666666666666	4.0	8.0	2.6666666666666665	2.6666666666666665	2.6666666666666665	1.3333333333333333	4.0	16.0	1.3333333333333333	1.3333333333333333	6.666666666666667	2.6666666666666665	10.666666666666666	9.333333333333334	4.0	8.0	4.0	16.0	10.444444444444445	6.533333333333333	6.533333333333333	6.533333333333333	6.533333333333333	3.925925925925926	10.666666666666666	4.0	4.0	4.0	4.0	2.6666666666666665	125.33333333333333	196.0	196.0	196.0	196.0	70.66666666666667
814.504__6.11_4675	5.0	5.0	5.0	5.0	5.0	5.0	5.0	15.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.833333333333333	5.333333333333333	5.333333333333333	5.333333333333333	5.333333333333333	5.0	5.0	5.0	5.0	5.0	5.0	5.0	70.0	160.0	160.0	160.0	160.0	90.0
813.534__7.67_3753	9.0	6.0	9.0	12.0	3.0	3.0	12.0	18.0	3.0	6.0	18.0	9.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	9.0	3.0	3.0	9.0	9.0	6.0	9.0	3.0	6.0	6.0	6.0	7.5	6.7	6.7	6.7	6.7	6.166666666666667	6.0	6.0	6.0	6.0	6.0	3.0	90.0	201.0	201.0	201.0	201.0	111.0
813.534_C46H72N2O10_7.11_1347	3.75	1.25	5.0	7.5	5.0	2.5	6.25	15.0	7.5	17.5	3.75	5.0	8.75	3.75	3.75	1.25	1.25	1.25	10.0	10.0	1.25	3.75	6.25	3.75	3.75	8.75	5.0	11.25	16.25	20.0	10.520833333333334	6.666666666666667	6.666666666666667	6.666666666666667	6.666666666666667	4.097222222222222	10.0	5.0	5.0	5.0	5.0	3.75	126.25	200.0	200.0	200.0	200.0	73.75
813.511__8.22_5076	3.428571428571429	3.428571428571429	10.285714285714286	10.285714285714286	3.428571428571429	3.428571428571429	6.857142857142858	6.857142857142858	3.428571428571429	13.714285714285715	10.285714285714286	6.857142857142858	3.428571428571429	3.428571428571429	6.857142857142858	10.285714285714286	3.428571428571429	6.857142857142858	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	10.285714285714286	6.285714285714287	5.828571428571427	5.828571428571427	5.828571428571427	5.828571428571427	5.523809523809525	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	75.42857142857144	174.85714285714283	174.85714285714283	174.85714285714283	174.85714285714283	99.42857142857144
811.454__3.18_5865	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	60.0	150.0	150.0	150.0	150.0	90.0
810.602__8.96_2888	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	8.88888888888889	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	8.88888888888889	4.444444444444445	4.444444444444445	13.333333333333332	8.88888888888889	8.88888888888889	4.444444444444445	4.444444444444445	4.444444444444445	5.5555555555555545	5.333333333333335	5.333333333333335	5.333333333333335	5.333333333333335	5.185185185185185	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	66.66666666666666	160.00000000000006	160.00000000000006	160.00000000000006	160.00000000000006	93.33333333333333
809.558_C29H74N20O2Se_7.24_1271	4.373333333333333	6.933333333333334	6.08	5.12	3.4133333333333336	6.506666666666667	7.8933333333333335	3.0933333333333333	5.76	6.826666666666667	2.24	6.933333333333334	5.653333333333333	4.373333333333333	3.7333333333333334	2.7733333333333334	2.453333333333333	1.0666666666666667	4.373333333333333	6.1866666666666665	2.56	2.88	3.7333333333333334	3.4133333333333336	23.04	4.693333333333333	4.586666666666667	6.08	6.506666666666667	8.106666666666667	7.173333333333332	5.379555555555555	5.379555555555555	5.379555555555555	5.379555555555555	4.183703703703704	6.346666666666667	4.640000000000001	4.640000000000001	4.640000000000001	4.640000000000001	4.053333333333333	86.07999999999998	161.38666666666666	161.38666666666666	161.38666666666666	161.38666666666666	75.30666666666667
809.522__6.21_5161	4.0	4.0	4.0	8.0	4.0	4.0	8.0	8.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	8.0	5.666666666666667	5.2	5.2	5.2	5.2	4.888888888888889	4.0	4.0	4.0	4.0	4.0	4.0	68.0	156.0	156.0	156.0	156.0	88.0
808.552_C40H77N3O13_7.44_3545	5.454545454545454	2.727272727272727	2.727272727272727	5.454545454545454	8.181818181818182	2.727272727272727	16.363636363636363	5.454545454545454	2.727272727272727	2.727272727272727	13.636363636363635	8.181818181818182	2.727272727272727	2.727272727272727	5.454545454545454	5.454545454545454	2.727272727272727	5.454545454545454	2.727272727272727	2.727272727272727	2.727272727272727	8.181818181818182	8.181818181818182	2.727272727272727	2.727272727272727	10.909090909090908	5.454545454545454	2.727272727272727	2.727272727272727	8.181818181818182	4.999999999999999	5.363636363636363	5.363636363636363	5.363636363636363	5.363636363636363	5.6060606060606055	2.727272727272727	4.090909090909091	4.090909090909091	4.090909090909091	4.090909090909091	5.454545454545454	59.99999999999999	160.9090909090909	160.9090909090909	160.9090909090909	160.9090909090909	100.9090909090909
808.551_C41H73N7O9_8.27_4045	3.0	21.0	3.0	6.0	3.0	6.0	3.0	6.0	6.0	12.0	9.0	9.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	6.0	15.0	3.0	3.0	3.0	3.0	9.0	6.75	5.7	5.7	5.7	5.7	5.0	6.0	3.0	3.0	3.0	3.0	3.0	81.0	171.0	171.0	171.0	171.0	90.0
807.544_C49H74O9_7.63_2093	4.0	4.0	4.0	4.0	4.0	4.0	8.0	6.0	6.0	12.0	8.0	8.0	4.0	4.0	6.0	4.0	4.0	4.0	2.0	6.0	4.0	4.0	6.0	16.0	4.0	4.0	2.0	6.0	4.0	12.0	6.166666666666667	5.6	5.6	5.6	5.6	5.222222222222222	6.0	4.0	4.0	4.0	4.0	4.0	74.0	168.0	168.0	168.0	168.0	94.0
807.451_C33H68N10O8Se_7.89_1687	2.5	2.5	2.5	7.5	2.5	15.0	2.5	7.5	2.5	10.0	2.5	22.5	7.5	7.5	2.5	2.5	2.5	5.0	7.5	7.5	2.5	7.5	5.0	2.5	12.5	10.0	5.0	7.5	5.0	7.5	9.791666666666666	6.25	6.25	6.25	6.25	3.888888888888889	7.5	5.0	5.0	5.0	5.0	2.5	117.5	187.5	187.5	187.5	187.5	70.0
805.253__7.65_5395	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	60.0	150.0	150.0	150.0	150.0	90.0
804.603_C43H89N2O6Se_7.23_1309	2.3703703703703702	5.925925925925926	4.7407407407407405	5.62962962962963	1.9259259259259258	6.814814814814815	7.2592592592592595	6.666666666666667	6.962962962962963	6.074074074074074	3.111111111111111	7.555555555555555	6.666666666666667	6.222222222222222	3.111111111111111	2.3703703703703702	2.6666666666666665	2.2222222222222223	5.185185185185185	6.962962962962963	1.6296296296296295	2.814814814814815	6.518518518518518	5.62962962962963	22.666666666666668	4.592592592592593	2.074074074074074	6.222222222222222	6.518518518518518	9.037037037037036	7.901234567901235	5.604938271604937	5.604938271604937	5.604938271604937	5.604938271604937	4.0740740740740735	6.592592592592593	5.777777777777778	5.777777777777778	5.777777777777778	5.777777777777778	3.111111111111111	94.81481481481482	168.14814814814812	168.14814814814812	168.14814814814812	168.14814814814812	73.33333333333333
804.53__5.78_5852	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	60.0	150.0	150.0	150.0	150.0	90.0
804.494__6.46_3726	4.0	4.0	4.0	4.0	4.0	20.0	4.0	4.0	4.0	20.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	8.0	4.0	8.0	4.0	8.0	4.0	4.0	20.0	12.0	9.333333333333334	6.4	6.4	6.4	6.4	4.444444444444445	6.0	4.0	4.0	4.0	4.0	4.0	112.0	192.0	192.0	192.0	192.0	80.0
