index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
703.568_C38H70N8O4_8.13_4207	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.689655172413793	4.689655172413793	4.689655172413793	4.689655172413793	4.909090909090909	4.0	4.0	4.0	4.0	4.0	4.0	28.0	136.0	136.0	136.0	136.0	108.0
703.506_C33H66N8O8_9.87_2536	9.0	3.0	6.0	6.0	21.0	3.0	42.0	9.0	6.0	3.0	3.0	3.0	6.0	39.0	3.0	3.0	3.0	15.0	6.0	3.0	3.0	3.0	3.0	6.0	3.0	6.0	3.0	3.0	3.0	5.142857142857143	7.758620689655173	7.758620689655173	7.758620689655173	7.758620689655173	8.590909090909092	6.0	3.0	3.0	3.0	3.0	3.0	36.0	225.0	225.0	225.0	225.0	189.0
703.474_C31H60N12O5_7.77_1976	3.5	4.666666666666667	2.3333333333333335	5.833333333333334	7.0	1.1666666666666667	8.166666666666668	8.166666666666668	7.0	3.5	3.5	3.5	5.833333333333334	7.0	1.1666666666666667	9.333333333333334	3.5	4.666666666666667	14.0	2.3333333333333335	1.1666666666666667	2.3333333333333335	2.3333333333333335	2.3333333333333335	4.666666666666667	4.666666666666667	4.666666666666667	2.3333333333333335	3.5	6.0	4.626436781609196	4.626436781609196	4.626436781609196	4.626436781609196	4.1893939393939394	4.666666666666667	3.5	3.5	3.5	3.5	3.5	42.0	134.16666666666669	134.16666666666669	134.16666666666669	134.16666666666669	92.16666666666667
703.473_C34H71O12P_8.19_2617	7.392857142857142	5.142857142857142	0.6428571428571428	4.5	20.25	1.2857142857142856	16.392857142857142	25.07142857142857	12.214285714285714	0.9642857142857143	1.6071428571428572	3.857142857142857	1.6071428571428572	26.035714285714285	3.5357142857142856	2.571428571428571	3.2142857142857144	27.0	7.071428571428571	1.2857142857142856	0.3214285714285714	0.6428571428571428	2.892857142857143	0.6428571428571428	3.2142857142857144	9.0	6.107142857142857	1.6071428571428572	0.9642857142857143	6.107142857142856	6.794334975369458	6.794334975369458	6.794334975369458	6.794334975369458	7.012987012987014	6.107142857142857	3.2142857142857144	3.2142857142857144	3.2142857142857144	3.2142857142857144	2.7321428571428568	42.74999999999999	197.03571428571428	197.03571428571428	197.03571428571428	197.03571428571428	154.2857142857143
703.46__9.18_2830	3.5	3.5	3.5	3.5	7.0	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	14.0	3.5	3.5	3.5	10.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	4.224137931034483	4.224137931034483	4.224137931034483	4.224137931034483	4.454545454545454	3.5	3.5	3.5	3.5	3.5	3.5	24.5	122.5	122.5	122.5	122.5	98.0
703.391__3.74_5248	3.25	3.25	3.25	3.25	3.25	9.75	9.75	6.5	3.25	3.25	3.25	3.25	3.25	13.0	3.25	3.25	3.25	6.5	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	6.5	3.25	4.370689655172414	4.370689655172414	4.370689655172414	4.370689655172414	4.7272727272727275	3.25	3.25	3.25	3.25	3.25	3.25	22.75	126.75	126.75	126.75	126.75	104.0
703.314__4.72_5328	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	12.0	4.0	4.0	8.0	4.0	4.0	4.827586206896552	4.827586206896552	4.827586206896552	4.827586206896552	5.090909090909091	4.0	4.0	4.0	4.0	4.0	4.0	28.0	140.0	140.0	140.0	140.0	112.0
702.462_C39H63N3O8_5.41_4518	9.0	3.0	3.0	12.0	6.0	3.0	3.0	3.0	6.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.571428571428571	3.9310344827586206	3.9310344827586206	3.9310344827586206	3.9310344827586206	3.409090909090909	3.0	3.0	3.0	3.0	3.0	3.0	39.0	114.0	114.0	114.0	114.0	75.0
701.5_C32H64N10O7_10.06_2473	2.0	4.0	4.0	4.0	2.0	2.0	2.0	4.0	4.0	2.0	2.0	8.0	6.0	2.0	4.0	4.0	2.0	6.0	2.0	6.0	10.0	2.0	32.0	2.0	2.0	24.0	18.0	18.0	18.0	5.714285714285714	6.827586206896552	6.827586206896552	6.827586206896552	6.827586206896552	7.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	40.0	198.0	198.0	198.0	198.0	158.0
701.555_C31H72N8O9_9.47_1828	1.5	10.5	4.5	21.0	18.0	3.0	3.0	6.0	4.5	3.0	9.0	1.5	4.5	48.0	7.5	18.0	13.5	6.0	7.5	6.0	3.0	1.5	6.0	18.0	1.5	4.5	1.5	1.5	1.5	6.642857142857143	8.120689655172415	8.120689655172415	8.120689655172415	8.120689655172415	8.590909090909092	4.5	4.5	4.5	4.5	4.5	5.25	46.5	235.5	235.5	235.5	235.5	189.0
701.524_C39H68N6O5_9.73_3169	18.0	3.0	3.0	3.0	3.0	3.0	30.0	6.0	9.0	3.0	3.0	3.0	3.0	18.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	9.0	6.0	5.689655172413793	5.689655172413793	5.689655172413793	5.689655172413793	5.590909090909091	3.0	3.0	3.0	3.0	3.0	3.0	42.0	165.0	165.0	165.0	165.0	123.0
701.521_C27H60N18O4_8.82_3897	9.09090909090909	6.363636363636363	6.363636363636363	5.0	8.636363636363635	3.6363636363636362	6.363636363636363	15.454545454545453	2.727272727272727	2.2727272727272725	6.363636363636363	10.0	2.727272727272727	26.818181818181817	0.45454545454545453	5.0	1.8181818181818181	1.8181818181818181	3.6363636363636362	0.9090909090909091	2.2727272727272725	0.9090909090909091	5.909090909090908	2.727272727272727	1.8181818181818181	11.818181818181817	7.727272727272727	4.545454545454545	5.0	6.363636363636362	5.799373040752349	5.799373040752349	5.799373040752349	5.799373040752349	5.619834710743802	6.363636363636363	5.0	5.0	5.0	5.0	4.090909090909091	44.54545454545454	168.18181818181813	168.18181818181813	168.18181818181813	168.18181818181813	123.63636363636363
701.498__8.94_2603	8.0	5.0	2.0	7.0	16.0	1.0	56.0	9.0	17.0	2.0	1.0	2.0	4.0	29.0	3.0	3.0	3.0	48.0	7.0	1.0	1.0	1.0	6.0	4.0	2.0	9.0	2.0	4.0	1.0	6.285714285714286	8.758620689655173	8.758620689655173	8.758620689655173	8.758620689655173	9.545454545454545	7.0	4.0	4.0	4.0	4.0	3.5	44.0	254.0	254.0	254.0	254.0	210.0
700.772__10.0_5850	3.0	3.0	3.0	3.0	33.0	6.0	6.0	15.0	30.0	3.0	3.0	3.0	3.0	108.0	9.0	6.0	3.0	66.0	3.0	3.0	3.0	6.0	3.0	6.0	3.0	108.0	3.0	3.0	6.0	6.857142857142857	15.620689655172415	15.620689655172415	15.620689655172415	15.620689655172415	18.40909090909091	3.0	3.0	3.0	3.0	3.0	6.0	48.0	453.0	453.0	453.0	453.0	405.0
700.519__8.69_2922	16.8	6.4	4.0	3.2	8.8	1.6	27.2	10.4	10.4	2.4	4.0	4.8	3.2	8.8	0.8	0.8	3.2	16.8	5.6	0.8	0.8	0.8	5.6	1.6	1.6	7.2	5.6	3.2	3.2	7.2	5.848275862068965	5.848275862068965	5.848275862068965	5.848275862068965	5.418181818181818	5.6	4.0	4.0	4.0	4.0	3.2	50.4	169.59999999999997	169.59999999999997	169.59999999999997	169.59999999999997	119.2
699.979__8.23_2390	9.0	3.0	4.0	3.0	1.0	4.0	3.0	11.0	9.0	6.0	3.0	8.0	3.0	15.0	1.0	9.0	3.0	1.0	4.0	2.0	8.0	1.0	2.0	4.0	3.0	5.0	5.0	2.0	2.0	5.857142857142857	4.620689655172414	4.620689655172414	4.620689655172414	4.620689655172414	4.2272727272727275	5.0	3.0	3.0	3.0	3.0	3.0	41.0	134.0	134.0	134.0	134.0	93.0
699.574_C37H74N6O6_9.89_3854	10.843137254901961	1.6928104575163399	9.013071895424837	4.9869281045751634	6.542483660130719	0.8235294117647058	7.3202614379084965	13.084967320261438	12.07843137254902	0.5032679738562091	5.947712418300654	6.03921568627451	0.869281045751634	82.81045751633987	4.34640522875817	3.2941176470588234	2.65359477124183	17.522875816993462	4.300653594771242	0.6405228758169934	0.3660130718954248	0.0915032679738562	7.0	2.1960784313725488	3.2941176470588234	28.64052287581699	3.980392156862745	0.5032679738562091	2.241830065359477	6.88235294117647	8.400946585530763	8.400946585530763	8.400946585530763	8.400946585530763	8.884135472370765	5.947712418300654	4.300653594771242	4.300653594771242	4.300653594771242	4.300653594771242	2.973856209150327	48.17647058823529	243.62745098039213	243.62745098039213	243.62745098039213	243.62745098039213	195.45098039215682
699.522_C28H66N12O8_9.46_3879	4.5	3.0	4.5	4.5	3.0	1.5	24.0	25.5	6.0	1.5	3.0	9.0	1.5	39.0	3.0	3.0	3.0	16.5	3.0	1.5	1.5	1.5	6.0	9.0	3.0	16.5	3.0	1.5	1.5	4.714285714285714	7.0344827586206895	7.0344827586206895	7.0344827586206895	7.0344827586206895	7.7727272727272725	4.5	3.0	3.0	3.0	3.0	3.0	33.0	204.0	204.0	204.0	204.0	171.0
699.404_C29H58N6O13_3.83_4056	5.0	1.25	3.75	5.0	5.0	1.25	3.75	8.75	2.5	1.25	3.75	1.25	2.5	10.0	8.75	7.5	1.25	10.0	5.0	3.75	26.25	12.5	6.25	3.75	3.75	12.5	3.75	2.5	8.75	3.75	5.905172413793103	5.905172413793103	5.905172413793103	5.905172413793103	6.590909090909091	3.75	3.75	3.75	3.75	3.75	4.375	26.25	171.25	171.25	171.25	171.25	145.0
698.541_C39H79N2O3Se_8.23_2154	5.578947368421052	5.7894736842105265	5.578947368421052	5.052631578947368	11.789473684210526	0.7368421052631579	7.368421052631579	4.7368421052631575	4.526315789473684	3.8947368421052633	4.631578947368421	3.6842105263157894	2.0	15.052631578947368	2.1052631578947367	6.0	1.7894736842105263	11.789473684210526	5.2631578947368425	2.0	4.947368421052632	1.6842105263157894	6.631578947368421	4.526315789473684	2.3157894736842106	25.789473684210527	4.315789473684211	1.4736842105263157	2.3157894736842106	4.7218045112781954	5.63339382940109	5.63339382940109	5.63339382940109	5.63339382940109	5.923444976076556	4.631578947368421	4.631578947368421	4.631578947368421	4.631578947368421	4.631578947368421	4.631578947368421	33.05263157894737	163.36842105263162	163.36842105263162	163.36842105263162	163.36842105263162	130.31578947368425
697.556_C40H74N4O4_9.42_3186	8.0	2.0	2.0	6.0	14.0	2.0	12.0	26.0	18.0	2.0	8.0	16.0	2.0	364.0	6.0	2.0	2.0	22.0	2.0	2.0	2.0	2.0	14.0	2.0	2.0	76.0	2.0	2.0	2.0	8.571428571428571	21.448275862068964	21.448275862068964	21.448275862068964	21.448275862068964	25.545454545454547	8.0	2.0	2.0	2.0	2.0	2.0	60.0	622.0	622.0	622.0	622.0	562.0
697.511__9.22_1493	6.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	6.0	3.0	3.0	12.0	3.0	15.0	3.0	3.0	12.0	12.0	6.0	3.0	3.0	3.0	12.0	3.0	6.0	24.0	6.0	3.0	6.0	6.0	6.206896551724138	6.206896551724138	6.206896551724138	6.206896551724138	6.2727272727272725	6.0	3.0	3.0	3.0	3.0	3.0	42.0	180.0	180.0	180.0	180.0	138.0
697.509_C36H72O12_6.73_3223	6.0	6.0	6.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	6.0	3.4285714285714284	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.2272727272727275	3.0	3.0	3.0	3.0	3.0	3.0	24.0	117.0	117.0	117.0	117.0	93.0
697.508__8.23_4366	3.0	3.0	4.0	5.0	3.0	5.0	10.0	6.0	3.0	3.0	5.0	1.0	2.0	14.0	6.0	6.0	2.0	5.0	6.0	1.0	6.0	1.0	7.0	2.0	4.0	17.0	9.0	1.0	7.0	4.571428571428571	5.068965517241379	5.068965517241379	5.068965517241379	5.068965517241379	5.2272727272727275	5.0	5.0	5.0	5.0	5.0	4.5	32.0	147.0	147.0	147.0	147.0	115.0
697.508__10.06_3145	4.0	4.0	2.0	2.0	2.0	2.0	2.0	6.0	4.0	2.0	2.0	4.0	2.0	6.0	4.0	4.0	14.0	8.0	4.0	14.0	8.0	4.0	16.0	6.0	4.0	36.0	30.0	14.0	18.0	7.142857142857143	7.862068965517241	7.862068965517241	7.862068965517241	7.862068965517241	8.090909090909092	4.0	4.0	4.0	4.0	4.0	5.0	50.0	228.0	228.0	228.0	228.0	178.0
697.505_C36H72O12_7.82_4200	5.5	1.0	6.0	9.5	9.0	2.0	6.5	3.0	5.0	6.5	4.5	5.0	1.5	7.5	5.0	7.0	0.5	3.5	4.5	2.0	4.0	2.0	10.0	5.5	1.5	16.5	5.0	1.0	2.0	5.571428571428571	4.913793103448276	4.913793103448276	4.913793103448276	4.913793103448276	4.704545454545454	5.0	5.0	5.0	5.0	5.0	3.75	39.0	142.5	142.5	142.5	142.5	103.5
697.362_C33H58N4O7Se_3.14_3420	2.3106060606060606	2.3863636363636367	5.303030303030304	2.9924242424242427	8.522727272727273	4.848484848484849	15.946969696969697	5.606060606060606	2.916666666666667	6.515151515151516	7.234848484848485	2.5	3.4469696969696972	4.090909090909091	13.371212121212121	5.0	0.8712121212121212	8.40909090909091	4.848484848484849	3.181818181818182	2.878787878787879	2.1969696969696972	3.0681818181818183	1.3636363636363638	2.803030303030303	8.106060606060607	2.4621212121212124	3.901515151515152	5.71969696969697	3.609307359307359	4.924242424242425	4.924242424242425	4.924242424242425	4.924242424242425	5.34263085399449	2.916666666666667	3.901515151515152	3.901515151515152	3.901515151515152	3.901515151515152	4.46969696969697	25.265151515151512	142.8030303030303	142.8030303030303	142.8030303030303	142.8030303030303	117.53787878787878
696.997__8.31_1273	5.0	7.0	2.0	4.0	3.0	3.0	5.0	17.0	13.0	6.0	4.0	12.0	5.0	23.0	1.0	6.0	1.0	5.0	1.0	5.0	7.0	1.0	8.0	2.0	3.0	7.0	10.0	1.0	5.0	7.0	5.931034482758621	5.931034482758621	5.931034482758621	5.931034482758621	5.590909090909091	5.0	5.0	5.0	5.0	5.0	5.0	49.0	172.0	172.0	172.0	172.0	123.0
696.897__3.62_4215	4.375	0.875	3.5	4.375	11.375	3.5	7.875	12.25	7.0	1.75	7.0	5.25	0.875	7.0	5.25	1.75	0.875	12.25	2.625	1.75	7.0	0.875	7.0	4.375	0.875	15.75	6.125	1.75	18.375	5.25	5.642241379310345	5.642241379310345	5.642241379310345	5.642241379310345	5.767045454545454	5.25	4.375	4.375	4.375	4.375	3.9375	36.75	163.625	163.625	163.625	163.625	126.875
696.4__2.87_5371	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
696.437_C27H57N11O10_3.21_2208	1.6976047904191616	1.3832335329341316	4.778443113772455	3.4580838323353293	8.047904191616766	4.338323353293413	14.209580838323353	3.6676646706586826	1.9071856287425148	4.233532934131737	5.2185628742514965	1.3622754491017963	3.143712574850299	4.485029940119761	11.023952095808383	7.628742514970059	1.215568862275449	7.0	6.0568862275449105	2.410179640718563	10.688622754491018	4.9670658682634725	3.6676646706586826	2.284431137724551	2.7664670658682633	6.308383233532934	3.0179640718562872	2.55688622754491	5.763473053892215	3.245508982035928	4.8030146603345045	4.8030146603345045	4.8030146603345045	4.8030146603345045	5.2985846488840505	3.0179640718562872	4.233532934131737	4.233532934131737	4.233532934131737	4.233532934131737	4.411676646706587	22.718562874251496	139.28742514970062	139.28742514970062	139.28742514970062	139.28742514970062	116.5688622754491
695.522_C29H66N12O7_9.37_2696	9.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	15.0	3.0	3.0	3.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	9.0	3.857142857142857	4.655172413793103	4.655172413793103	4.655172413793103	4.655172413793103	4.909090909090909	3.0	3.0	3.0	3.0	3.0	3.0	27.0	135.0	135.0	135.0	135.0	108.0
695.272__3.31_5650	7.0	9.0	3.0	2.0	10.0	91.0	7.0	12.0	5.0	11.0	1.0	1.0	5.0	172.0	3.0	3644.0	1.0	1.0	1.0	6.0	1814.0	391.0	78.0	1.0	2.0	7.0	5.0	1.0	1.0	3.142857142857143	216.9655172413793	216.9655172413793	216.9655172413793	216.9655172413793	285.0	2.0	5.0	5.0	5.0	5.0	7.0	22.0	6292.0	6292.0	6292.0	6292.0	6270.0
694.619__9.48_4646	6.3	3.5	6.3	5.25	7.35	0.35	2.4499999999999997	14.0	9.799999999999999	1.05	8.75	5.25	0.35	94.14999999999999	5.25	0.7	0.35	14.0	4.8999999999999995	0.35	0.35	0.7	7.0	3.15	1.75	23.8	2.8	0.35	3.15	6.1499999999999995	8.049999999999999	8.049999999999999	8.049999999999999	8.049999999999999	8.654545454545454	5.25	3.5	3.5	3.5	3.5	2.8	43.05	233.45	233.45	233.45	233.45	190.4
694.519_C33H69N6O9_8.43_3149	4.0	4.0	4.0	6.0	4.0	4.0	24.0	16.0	2.0	2.0	2.0	2.0	2.0	16.0	2.0	4.0	2.0	10.0	4.0	2.0	4.0	2.0	4.0	2.0	6.0	6.0	4.0	4.0	2.0	3.4285714285714284	5.172413793103448	5.172413793103448	5.172413793103448	5.172413793103448	5.7272727272727275	4.0	4.0	4.0	4.0	4.0	4.0	24.0	150.0	150.0	150.0	150.0	126.0
694.501__8.32_4107	14.0	7.0	3.0	4.0	18.0	2.0	14.0	15.0	5.0	4.0	8.0	4.0	2.0	13.0	5.0	5.0	5.0	9.0	3.0	2.0	2.0	1.0	4.0	4.0	1.0	10.0	4.0	1.0	6.0	6.0	6.0344827586206895	6.0344827586206895	6.0344827586206895	6.0344827586206895	6.045454545454546	4.0	4.0	4.0	4.0	4.0	4.5	42.0	175.0	175.0	175.0	175.0	133.0
694.419__3.61_3278	1.7999999999999998	1.7999999999999998	5.3999999999999995	3.5999999999999996	5.3999999999999995	3.5999999999999996	9.0	12.6	9.0	1.7999999999999998	1.7999999999999998	3.5999999999999996	1.7999999999999998	1.7999999999999998	9.0	23.4	1.7999999999999998	3.5999999999999996	12.6	1.7999999999999998	25.2	7.199999999999999	5.3999999999999995	3.5999999999999996	3.5999999999999996	9.0	14.399999999999999	1.7999999999999998	21.599999999999998	6.685714285714285	7.137931034482759	7.137931034482759	7.137931034482759	7.137931034482759	7.281818181818181	3.5999999999999996	3.5999999999999996	3.5999999999999996	3.5999999999999996	3.5999999999999996	4.5	46.8	207.0	207.0	207.0	207.0	160.2
693.565__9.18_5035	4.0	4.0	4.0	4.0	4.0	4.0	12.0	20.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.9655172413793105	4.9655172413793105	4.9655172413793105	4.9655172413793105	5.2727272727272725	4.0	4.0	4.0	4.0	4.0	4.0	28.0	144.0	144.0	144.0	144.0	116.0
693.51__8.79_4062	6.0	6.0	6.0	6.0	4.0	4.0	28.0	6.0	10.0	2.0	2.0	4.0	4.0	18.0	2.0	2.0	6.0	12.0	4.0	2.0	2.0	2.0	6.0	2.0	6.0	8.0	4.0	6.0	4.0	5.142857142857143	6.0	6.0	6.0	6.0	6.2727272727272725	4.0	4.0	4.0	4.0	4.0	5.0	36.0	174.0	174.0	174.0	174.0	138.0
693.49_C30H62N12O5_8.96_2903	10.0	5.0	5.0	9.166666666666668	10.833333333333334	1.6666666666666667	40.0	18.333333333333336	8.333333333333334	0.8333333333333334	0.8333333333333334	1.6666666666666667	3.3333333333333335	5.0	2.5	0.8333333333333334	2.5	20.833333333333336	0.8333333333333334	2.5	0.8333333333333334	0.8333333333333334	9.166666666666668	0.8333333333333334	0.8333333333333334	10.0	1.6666666666666667	2.5	5.0	4.642857142857143	6.264367816091955	6.264367816091955	6.264367816091955	6.264367816091955	6.780303030303031	1.6666666666666667	2.5	2.5	2.5	2.5	2.916666666666667	32.5	181.66666666666669	181.66666666666669	181.66666666666669	181.66666666666669	149.16666666666669
693.494__8.52_4469	6.153846153846154	4.615384615384615	4.615384615384615	4.0	14.461538461538462	0.6153846153846154	5.538461538461538	5.538461538461538	3.3846153846153846	1.8461538461538463	4.923076923076923	2.1538461538461537	4.0	14.76923076923077	5.230769230769231	0.6153846153846154	3.6923076923076925	11.692307692307692	3.076923076923077	0.9230769230769231	1.5384615384615385	0.6153846153846154	4.0	3.3846153846153846	2.4615384615384617	12.0	7.076923076923077	0.6153846153846154	1.2307692307692308	4.395604395604395	4.647214854111406	4.647214854111406	4.647214854111406	4.647214854111406	4.7272727272727275	4.0	4.0	4.0	4.0	4.0	3.8461538461538463	30.769230769230766	134.76923076923077	134.76923076923077	134.76923076923077	134.76923076923077	104.00000000000001
693.494__8.12_4041	5.0	3.75	2.5	5.0	10.0	1.25	13.75	3.75	2.5	3.75	3.75	5.0	2.5	6.25	3.75	2.5	5.0	11.25	5.0	2.5	6.25	2.5	5.0	8.75	2.5	5.0	3.75	2.5	5.0	4.285714285714286	4.827586206896552	4.827586206896552	4.827586206896552	4.827586206896552	5.0	5.0	3.75	3.75	3.75	3.75	3.75	30.0	140.0	140.0	140.0	140.0	110.0
693.475_C31H64N8O9_8.39_3706	17.5	6.875	3.125	3.125	11.875	4.375	34.375	6.875	15.625	3.75	1.875	3.125	4.375	10.625	1.875	5.0	2.5	26.25	7.5	1.25	1.875	1.25	6.25	6.875	1.875	13.125	4.375	3.75	3.125	7.589285714285714	7.392241379310345	7.392241379310345	7.392241379310345	7.392241379310345	7.329545454545454	4.375	4.375	4.375	4.375	4.375	4.375	53.125	214.375	214.375	214.375	214.375	161.25
693.473_C23H56N20O5_7.9_2579	4.0	6.0	2.0	2.0	5.0	7.0	18.0	11.0	9.0	3.0	3.0	5.0	3.0	10.0	2.0	1.0	2.0	10.0	7.0	2.0	1.0	2.0	8.0	6.0	2.0	3.0	8.0	3.0	5.0	5.428571428571429	5.172413793103448	5.172413793103448	5.172413793103448	5.172413793103448	5.090909090909091	5.0	4.0	4.0	4.0	4.0	3.0	38.0	150.0	150.0	150.0	150.0	112.0
693.454_C34H64N2O12_7.34_2501	5.625	6.041666666666667	4.375	5.416666666666667	3.75	6.666666666666667	5.833333333333334	5.625	5.208333333333334	3.9583333333333335	3.541666666666667	5.416666666666667	4.583333333333334	5.625	2.5	4.375	3.125	3.125	2.7083333333333335	1.6666666666666667	5.625	2.291666666666667	2.0833333333333335	2.5	3.9583333333333335	5.0	5.0	3.541666666666667	3.3333333333333335	4.702380952380953	4.224137931034483	4.224137931034483	4.224137931034483	4.224137931034483	4.071969696969696	5.208333333333334	4.375	4.375	4.375	4.375	3.9583333333333335	32.91666666666667	122.50000000000001	122.50000000000001	122.50000000000001	122.50000000000001	89.58333333333333
693.454_C30H60N8O10_8.22_268	10.28486646884273	4.0	3.335311572700297	6.8664688427299705	12.997032640949556	0.9258160237388724	10.207715133531158	10.84272997032641	7.71513353115727	2.1186943620178043	2.8486646884273	3.7270029673590503	2.623145400593472	9.41246290801187	3.5845697329376853	0.49851632047477745	6.58753709198813	14.439169139465875	6.01186943620178	2.4154302670623147	0.2551928783382789	0.5519287833827893	6.712166172106825	3.050445103857567	3.1097922848664687	6.433234421364985	6.100890207715134	1.7032640949554896	4.023738872403561	6.222128020347604	5.289061700603704	5.289061700603704	5.289061700603704	5.289061700603704	4.992176962503373	6.100890207715134	4.0	4.0	4.0	4.0	3.4599406528189913	43.55489614243323	153.38278931750742	153.38278931750742	153.38278931750742	153.38278931750742	109.8278931750742
692.4__3.78_4836	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	20.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.571428571428571	5.241379310344827	5.241379310344827	5.241379310344827	5.241379310344827	5.454545454545454	4.0	4.0	4.0	4.0	4.0	4.0	32.0	152.0	152.0	152.0	152.0	120.0
692.47_C35H61N7O7_6.73_3154	9.0	3.0	3.0	6.0	9.0	6.0	3.0	12.0	3.0	6.0	3.0	3.0	6.0	12.0	3.0	3.0	3.0	12.0	3.0	3.0	6.0	6.0	6.0	9.0	3.0	6.0	3.0	3.0	9.0	4.285714285714286	5.586206896551724	5.586206896551724	5.586206896551724	5.586206896551724	6.0	3.0	6.0	6.0	6.0	6.0	6.0	30.0	162.0	162.0	162.0	162.0	132.0
692.478__4.34_6051	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
692.471_C35H61N7O7_7.73_2081	10.5	4.5	4.5	1.5	12.0	3.0	9.0	22.5	3.0	3.0	4.5	3.0	7.5	4.5	7.5	3.0	1.5	13.5	4.5	3.0	3.0	1.5	9.0	3.0	3.0	4.5	3.0	4.5	3.0	4.285714285714286	5.5344827586206895	5.5344827586206895	5.5344827586206895	5.5344827586206895	5.931818181818182	3.0	4.5	4.5	4.5	4.5	4.5	30.0	160.5	160.5	160.5	160.5	130.5
