index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
463.341__7.04_2408	1521.7688198245482	1479.5707243008173	564.3995276299019	427.25571717777615	1469.0212004198845	1376.712866461723	514.2892891954713	675.1695283796956	923.0833395816151	809.6759578615881	693.6311951713279	659.3452425582965	232.08952538052037	706.8181000224938	977.677125665442	860.9165024261185	923.6108157756616	826.0863283430392	923.6108157756616	826.0863283430392	860.9165024261185	569.0149443278099	758.247028942041	700.2246475969109	675.1695283796956	706.8181000224938	675.1695283796956	706.8181000224938	700.2246475969109	560.443456174552	9776.77125665442	12052.83103396566	4618.054078878308	7434.776955087353	4618.054078878308	7434.776955087353	12052.83103396566	2276.0597773112395
463.27_C21H46O5P2_7.22_1403	1744.4378651862833	1485.8570777808823	1430.4469090511536	123.39569490166545	587.5049805031524	1239.4586678976204	434.24281167624304	989.1304588136686	489.2600004859028	1613.1825718832379	187.45142187291216	636.2344905917082	344.25040998044244	1836.3951664824287	1199.6890999866378	938.6606090790931	955.4127816717486	929.3538465276176	955.4127816717486	929.3538465276176	938.6606090790931	286.08938181023075	1334.952788474387	812.6824747026884	989.1304588136686	636.2344905917082	989.1304588136686	636.2344905917082	812.6824747026884	265.8509159266773	11996.890999866378	13141.248527107304	4777.063908358743	8364.184618748559	4777.063908358743	8364.184618748559	13141.248527107304	1144.357527240923
462.415_C26H55NO5_8.57_4291	1525.4287487394308	7275.33822046389	503.7855092700334	1525.4287487394308	1621.1198510588783	185.75331626716314	24277.395547281052	9003.40695058568	146.35109766503763	1207.3965557365605	247.67108835621752	686.7243813513304	284.25886277247696	236.4133116127531	4652.276239236677	3480.4622992785667	8721.399643161898	568.8304415656056	8721.399643161898	568.8304415656056	3480.4622992785667	550.9274493832908	1366.4126522379956	947.0604685439455	7275.33822046389	284.25886277247696	7275.33822046389	284.25886277247696	947.0604685439455	265.96497556434724	46522.76239236677	48726.472189899934	43606.998215809486	5119.473974090451	43606.998215809486	5119.473974090451	48726.472189899934	2203.709797533163
462.29__2.71_4790	3680.40809876425	1175.6421614249996	649.0336894237555	236.29867333389154	591.8719151125093	3080.8846075628335	2271.167820272032	738.152046223966	581.9698754680414	946.0948787577905	432.0890026676874	1136.9341882693525	187.23856782266455	3074.133216896151	1734.432262270764	1341.565624428566	1620.3337600038278	1186.6944379978652	1620.3337600038278	1186.6944379978652	1341.565624428566	359.39902982307126	1156.288174847176	842.1234624908782	1175.6421614249996	649.0336894237555	1175.6421614249996	649.0336894237555	842.1234624908782	334.19383800078947	17344.32262270764	18781.918741999925	8101.668800019139	10680.249941980786	8101.668800019139	10680.249941980786	18781.918741999925	1437.596119292285
461.773__6.39_4450	425.46606106795167	1359.5352296194317	982.9733135018193	337.438600157341	1344.86398613433	1980.6178704887404	2538.125122922608	982.9733135018193	503.7126929884945	1031.8774584521586	293.4248697020356	811.808806175632	259.1919682367981	1657.8505138165012	1311.6091675680993	1036.4185576261186	1128.7076654538305	985.1468310551677	1128.7076654538305	985.1468310551677	1036.4185576261186	348.44203277116736	1188.3707222932444	982.9733135018193	982.9733135018193	982.9733135018193	982.9733135018193	982.9733135018193	982.9733135018193	315.43173492968833	13116.091675680993	14509.859806765662	5643.538327269152	8866.32147949651	5643.538327269152	8866.32147949651	14509.859806765662	1393.7681310846694
461.36_C24H48N2O6_8.78_2598	252.152503503631	2149.496751178494	421.6320550388584	297.622627086253	1657.5926869664925	343.092750668875	2356.1791310995027	1645.191744171232	595.245254172506	698.5864441330106	768.8584533061536	512.5723022041024	797.7939864950948	421.6320550388584	1045.8128424003057	922.6891960759331	1340.1285514078227	690.7784431137724	1340.1285514078227	690.7784431137724	922.6891960759331	614.8800802650019	605.5793731685565	646.9158491527583	1645.191744171232	595.245254172506	1645.191744171232	595.245254172506	646.9158491527583	682.0518537393298	10458.128424003058	12917.648745063063	6700.642757039113	6217.005988023951	6700.642757039113	6217.005988023951	12917.648745063063	2459.5203210600075
461.274_C19H36N6O7_5.28_783	608.192595340555	574.6069298115448	627.1757975960826	262.1142157590147	1874.9562843151805	1352.1880991244993	642.5083840332394	294.23963496067665	405.2183558391453	1338.3157590146907	1696.0761092150171	1237.55876242766	615.4938269772964	1766.8980560914083	1031.6640302715537	949.6816293218578	476.3323519810061	1212.6534500667758	476.3323519810061	1212.6534500667758	949.6816293218578	744.7256269476184	940.0335732304497	634.842090814661	574.6069298115448	1338.3157590146907	574.6069298115448	1338.3157590146907	634.842090814661	510.3560914082209	10316.640302715536	13295.54281050601	2381.6617599050305	10913.881050600981	2381.6617599050305	10913.881050600981	13295.54281050601	2978.9025077904735
461.246__3.54_3700	8767.054415420384	691.7643580605455	414.11743883896605	517.6467985487076	2141.1753939969267	1557.646275632929	795.293717770287	927.0583574008672	456.47035872022394	988.2347972293508	776.4701978230613	1284.705236398156	319.99983910283737	414.11743883896605	1798.1167429587379	1432.268187413015	2339.763529440158	928.1041085090463	2339.763529440158	928.1041085090463	1432.268187413015	517.6467985487076	957.646577315109	785.8819577966742	795.293717770287	776.4701978230613	795.293717770287	776.4701978230613	785.8819577966742	487.0585786344658	17981.167429587378	20051.75462378221	11698.81764720079	8352.936976581417	11698.81764720079	8352.936976581417	20051.75462378221	2070.5871941948303
460.414_C30H53NO2_8.76_780	686.1278945330483	1633.9147318964965	1075.7089871916437	186.06858156828432	1843.2418861608164	581.4643174008885	2023.4958245550918	657.054678663004	273.28822917841757	1378.0704322401057	81.40500443612439	2750.3262213062026	290.73215870044424	453.542167572693	1308.294714151999	993.888651100233	1037.332342243185	969.7532671319263	1037.332342243185	969.7532671319263	993.888651100233	207.8734934708176	1226.8897097158747	671.5912865980262	686.1278945330483	581.4643174008885	686.1278945330483	581.4643174008885	671.5912865980262	229.67840537335093	13082.94714151999	13914.441115403262	5186.661711215925	8727.779404187337	5186.661711215925	8727.779404187337	13914.441115403262	831.4939738832704
460.293_C18H45N4O5P2_6.1_1541	1179.2337673481452	1277.929542774877	783.4957652569925	468.65146714379694	854.9086725629968	1561.2621282086322	3388.60042776466	801.7070797275782	121.61338464814291	762.6925783149378	263.34788453532235	694.6218223537227	244.11346251020947	1056.7336894860787	1236.1185473798619	961.3508337597208	1423.2244569518114	704.7543764307817	1423.2244569518114	704.7543764307817	961.3508337597208	274.4315497093679	955.8211810245377	792.6014224922853	1179.2337673481452	762.6925783149378	1179.2337673481452	762.6925783149378	792.6014224922853	253.73067352276593	12361.18547379862	13458.911672636092	7116.122284759057	6342.789387877036	7116.122284759057	6342.789387877036	13458.911672636092	1097.7261988374717
460.239__2.69_4818	341361.60168097785	1322.746712837084	965.2476012594938	400.3990049669011	407.5489871984529	700.6982586920769	2459.593887653821	1079.6473169643225	235.9494136412096	393.2490227353493	428.9989338931083	314.59921818827945	285.99928926207224	736.448169849836	34974.138085635655	25078.05196415141	69324.79772068	496.5265438577643	69324.79772068	496.5265438577643	25078.05196415141	337.8366604408228	850.8478855546648	564.8485962925927	1322.746712837084	407.5489871984529	1322.746712837084	407.5489871984529	564.8485962925927	343.19914711448666	349741.3808563565	351092.72749811976	346623.9886034	4468.738894719879	346623.9886034	4468.738894719879	351092.72749811976	1351.3466417632912
459.488_C26H60N5O_5.08_2307	147.29581407749734	154.22738179879133	7763.355847849271	84.91170458585141	1956.4349893352294	207.94703163881977	43.32229825808745	1578.6645485247068	415.89406327763953	4595.629399217917	168.0905172413793	3275.1657483114113	346.5783860646996	1391.512220049769	2111.35552790615	1580.6449964450765	401.68434944898684	2235.6231336651263	401.68434944898684	2235.6231336651263	1580.6449964450765	253.86866779239244	1485.088384287238	381.23622467116957	147.29581407749734	1391.512220049769	147.29581407749734	1391.512220049769	381.23622467116957	257.3344516530394	21113.5552790615	22129.02995023107	2008.4217472449343	20120.608202986135	2008.4217472449343	20120.608202986135	22129.02995023107	1015.4746711695698
459.329_C24H44N4O3_6.35_2587	7897.726501393647	9706.052430593927	367.31620436880684	754.3253520953818	804.8420328827003	1034.3076337471298	1374.224960400781	3251.0480838889503	254.29583379378934	1637.0829434805564	237.171535221817	917.8624034577178	61.64747485910045	608.7688142336169	2759.9232008447834	2064.7623003155654	4596.675465674537	658.1438751161372	4596.675465674537	658.1438751161372	2064.7623003155654	326.86004899252214	1204.2662970739552	861.3522181702091	3251.0480838889503	608.7688142336169	3251.0480838889503	608.7688142336169	861.3522181702091	245.73368450780316	27599.232008447834	28906.67220441792	22983.377328372684	5923.294876045235	22983.377328372684	5923.294876045235	28906.67220441792	1307.4401959700886
459.305_C23H42N2O7_4.65_4423	5.3678959311288565	558.2611768374011	730.0338466335245	424.0637785591797	574.3648646307877	719.2980547712668	402.59219483466427	467.00694600821055	509.9501134572414	493.8464256638548	746.1375344269111	1127.2581455370598	644.1475117354628	1492.2750688538222	657.0304619701722	635.3288255628939	371.4583984341169	781.9235073011035	371.4583984341169	781.9235073011035	635.3288255628939	581.0747345446987	566.3130207340944	566.3130207340944	424.0637785591797	719.2980547712668	424.0637785591797	719.2980547712668	566.3130207340944	577.048812596352	6570.304619701721	8894.603557880515	1857.2919921705843	7037.3115657099315	1857.2919921705843	7037.3115657099315	8894.603557880515	2324.2989381787947
459.28_C26H44N2Se_2.81_1800	22410.62698189761	226.27997920632015	413.048203106697	859.8188933426424	508.8766727314899	2164.092769650552	10899.246139357285	3409.3804357581357	408.947471481538	565.0325740454314	289.8654413470202	35.86130009452732	140.56664759025261	1047.2625318636335	4167.970758771168	3098.493288676652	7561.0704859124	619.2837346567935	7561.0704859124	619.2837346567935	3098.493288676652	424.79961344036326	806.1475529545324	536.9546233884606	3409.3804357581357	413.048203106697	3409.3804357581357	413.048203106697	536.9546233884606	349.4064564142791	41679.70758771168	43378.90604147313	37805.352429562	5573.553611911141	37805.352429562	5573.553611911141	43378.90604147313	1699.198453761453
459.185__3.3_5377	7640.06961510136	885.019884491647	857.9274390480251	496.69483313306716	478.63320283731923	713.4343966820419	650.2186906469243	713.4343966820419	731.4960269777898	713.4343966820419	623.1262452033025	424.44831195007555	668.2803209426721	532.8180937245629	1360.943842784604	1152.0739895787765	2077.087484011008	638.1776037830924	2077.087484011008	638.1776037830924	1152.0739895787765	629.8993565642079	713.4343966820419	690.857358812357	713.4343966820419	668.2803209426721	713.4343966820419	668.2803209426721	690.857358812357	645.7032830729872	13609.438427846038	16129.03585410287	10385.437420055041	5743.598434047832	10385.437420055041	5743.598434047832	16129.03585410287	2519.5974262568316
458.787__3.49_2606	2910.6845501451844	1535.8936097316114	1311.9392263746972	236.23575276680944	166.88213727563604	476.0836730071175	1384.1825758446694	892.2053659541581	59.239546565377296	1709.277648459545	114.14449216255625	636.463908830456	424.0684613887375	619.8479384523624	1164.3460634075436	891.2249204970656	1391.8403708884864	613.1052258351651	1391.8403708884864	613.1052258351651	891.2249204970656	208.42206322087014	1102.0722961644276	628.1559236414092	1384.1825758446694	476.0836730071175	1384.1825758446694	476.0836730071175	628.1559236414092	175.19012246468284	11643.460634075436	12477.148886958918	6959.201854442432	5517.947032516486	6959.201854442432	5517.947032516486	12477.148886958918	833.6882528834806
458.77__3.17_5480	4001.079053664166	1000.2697634160415	983.871898442008	819.8932487016734	344.35516445470284	836.2911136757069	885.4847085978073	1082.259088286209	459.1402192729371	590.3231390652048	278.763704558569	819.8932487016734	229.57010963646854	1508.6035776110791	1205.2430755914597	988.5570027203032	1557.7971725331795	672.3124639353722	1557.7971725331795	672.3124639353722	988.5570027203032	446.841820542412	934.6783035199077	828.0921811886901	1000.2697634160415	590.3231390652048	1000.2697634160415	590.3231390652048	828.0921811886901	368.95196191575303	12052.430755914598	13839.798038084245	7788.985862665897	6050.812175418349	7788.985862665897	6050.812175418349	13839.798038084245	1787.367282169648
458.347_C25H47NO6_6.61_813	274.5712996726861	1596.4666027803014	1047.5621398613582	280.04843748055407	891.5827805503354	737.9847855036029	1099.2377443964606	957.5465706711802	347.20290973354406	1158.7718510037212	396.7352864307849	1073.519010342124	234.80251645903599	756.7975631914973	959.4040347973269	775.2021070055134	841.5741310002365	738.3287603417782	841.5741310002365	738.3287603417782	775.2021070055134	314.6972875259798	1002.5543552662692	824.1901718709164	957.5465706711802	756.7975631914973	957.5465706711802	756.7975631914973	824.1901718709164	313.62567360704907	9594.040347973269	10852.829498077188	4207.870655001183	6644.958843076004	4207.870655001183	6644.958843076004	10852.829498077188	1258.7891501039192
458.279_C20H45NO6P2_5.99_4497	5865.96727722211	347.61287568723617	567.767696955819	240.432239017005	813.9934839009446	1535.2902009519596	4770.986718807316	1031.2515312054672	144.83869820301507	396.8580330762613	602.5289845245427	1118.1547501272762	315.74836208257284	744.4709087634974	1719.2353476697888	1321.1358400375018	2451.250128387827	693.2945687317654	2451.250128387827	693.2945687317654	1321.1358400375018	325.8870709567839	922.6225075532059	673.49994664402	1031.2515312054672	602.5289845245427	1031.2515312054672	602.5289845245427	673.49994664402	278.09030054978894	17192.35347669789	18495.901760525026	12256.250641939134	6239.651118585888	12256.250641939134	6239.651118585888	18495.901760525026	1303.5482838271355
457.823_C6H9N3O3P2S7_7.2_1966	809.8549456345244	2282.812598432887	404.9274728172622	410.362740908769	481.0212260983584	2038.225534315078	1356.0993888309652	1182.1708099027453	603.3147581572631	1062.594911889594	125.01116610465812	940.3013798306893	334.2689876276728	1280.0056355498689	1183.8013903301971	950.7836825785953	1208.2600967419783	807.7412302656049	1208.2600967419783	807.7412302656049	950.7836825785953	368.2394131995908	1122.3828608961696	875.0781627326069	1182.1708099027453	603.3147581572631	1182.1708099027453	603.3147581572631	875.0781627326069	372.31586426822093	11838.013903301971	13310.971556100334	6041.3004837098915	7269.671072390444	6041.3004837098915	7269.671072390444	13310.971556100334	1472.9576527983631
457.4_C26H52N2O4_5.05_25	2183.5169296987087	635.7074605451936	773.9047345767575	552.7890961262553	773.9047345767575	497.51018651362983	939.741463414634	856.8230989956958	967.3809182209469	856.8230989956958	248.75509325681492	635.7074605451936	359.312912482066	1271.4149210903872	942.5054088952654	825.2351506456242	1033.7156097560976	709.4126733620277	1033.7156097560976	709.4126733620277	825.2351506456242	532.0595050215207	815.3639167862266	773.9047345767575	856.8230989956958	773.9047345767575	856.8230989956958	773.9047345767575	773.9047345767575	456.05100430416064	9425.054088952655	11553.292109038739	5168.578048780488	6384.714060258249	5168.578048780488	6384.714060258249	11553.292109038739	2128.238020086083
457.35_C26H48O6_7.37_65	689.4708386914656	1387.744470407427	797.9817222344195	150.98862716808327	1295.2541824796913	530.3865680770316	1510.3983455132827	805.906674403287	399.8808942069441	1210.5181554433395	246.99027851833262	1326.4906862591347	154.13422356741836	831.2421368754508	1038.539378038453	809.8134145603791	908.9017912367092	754.7643164068626	908.9017912367092	754.7643164068626	809.8134145603791	237.9985058651946	1020.8801461593952	801.9441983188533	805.906674403287	797.9817222344195	805.906674403287	797.9817222344195	801.9441983188533	200.5622510428755	10385.39378038453	11337.387803845308	4544.508956183546	6792.878847661763	4544.508956183546	6792.878847661763	11337.387803845308	951.9940234607784
457.349_C22H44N6O4_6.92_3052	427.7870304168426	1261.5630260063574	354.21856021776773	474.10791906070455	362.3928346843316	17163.25162162861	1904.605950709382	1403.2504500934645	250.67775030795872	411.43848148371484	234.32920137483097	18980.66531136131	335.1452531291187	915.5187402551536	4318.469200685693	3177.0680093378246	1094.2628752573503	4334.181972715866	1094.2628752573503	4334.181972715866	3177.0680093378246	323.5650309681532	1088.5408831307554	450.94747473877356	1261.5630260063574	362.3928346843316	1261.5630260063574	362.3928346843316	450.94747473877356	292.9115017185387	43184.69200685693	44478.95213072954	5471.314376286751	39007.637754442796	5471.314376286751	39007.637754442796	44478.95213072954	1294.260123872613
457.328_C25H40N6O2_8.85_2924	1484.533100436681	1417.0543231441047	562.3231441048034	2181.8137991266376	832.2382532751091	179.9434061135371	2339.264279475982	4970.936593886462	1214.6179912663754	877.2241048034933	269.91510917030564	382.3797379912663	3351.4459388646287	292.4080349344978	1333.8304978165938	1454.0069868995633	2478.7204192139734	884.7217467248906	2478.7204192139734	884.7217467248906	1454.0069868995633	1754.448209606987	854.7311790393012	1045.9210480349343	2181.8137991266376	562.3231441048034	2181.8137991266376	562.3231441048034	1045.9210480349343	1698.2158951965066	13338.304978165937	20356.097816593887	12393.602096069868	7962.495720524016	12393.602096069868	7962.495720524016	20356.097816593887	7017.792838427948
457.282_C21H44O8S_6.14_3558	316.35884134678435	1811.1121316665108	110.17837520784225	329.1395328708941	661.9516782487162	472.44487289122753	1327.8697780049147	1724.658833253424	597.0933413763664	1132.9275061371725	279.4123595270879	1357.3241303104778	111.94122921116772	1023.2632966803002	993.8089443747369	803.9768504809206	1101.8278234285056	638.5040877322621	1101.8278234285056	638.5040877322621	803.9768504809206	329.39661574637904	1078.0954014087363	629.5225098125413	1327.8697780049147	597.0933413763664	1327.8697780049147	597.0933413763664	629.5225098125413	304.275946198991	9938.089443747369	11255.675906732888	5509.1391171425275	5746.536789590358	5509.1391171425275	5746.536789590358	11255.675906732888	1317.5864629855162
457.249__5.78_5177	175.0956707826039	375.45390103135463	431.64131777502604	30.92485727752457	1582.8300189651309	647.679757347592	347.1424119744659	298.3595385225962	567.9720266181977	2295.408420458514	312.29750236598755	2489.233230155675	246.9632968500906	1329.3333015634505	997.217756857641	795.0239465491577	245.39527591770906	1100.3732080110738	245.39527591770906	1100.3732080110738	795.0239465491577	289.53942077795006	539.6605375613091	403.54760940319034	298.3595385225962	647.679757347592	298.3595385225962	647.679757347592	403.54760940319034	279.63039960803906	9972.17756857641	11130.335251688208	1226.9763795885453	9903.358872099663	1226.9763795885453	9903.358872099663	11130.335251688208	1158.1576831118002
456.772__3.42_5113	1709.1664355974046	1132.3384382571212	10019.251519019268	423.8431806543821	525.4150671425624	1151.1480468660436	963.0519607768208	129.159312447933	455.1925283359192	9080.025062480416	106.58778211722625	966.8138824986053	2787.583995842282	1037.0364213052485	2671.3406146391426	2177.615259524374	871.5118655467325	2903.228256178619	871.5118655467325	2903.228256178619	2177.615259524374	943.3018717374524	1084.6874297811848	1001.9251519019269	963.0519607768208	1037.0364213052485	963.0519607768208	1037.0364213052485	1001.9251519019269	439.51785449515063	26713.406146391426	30486.613633341232	4357.559327733662	26129.054305607573	4357.559327733662	26129.054305607573	30486.613633341232	3773.2074869498097
456.02_C9H10N7O13P_3.19_79	9157.654765804125	1907.8447428758595	763.1378971503439	1144.7068457255157	992.079266295447	457.8827382902063	457.8827382902063	686.8241074353094	686.8241074353094	839.4516868653782	76.31378971503439	76.31378971503439	1068.3930560104814	76.31378971503439	1541.538552243694	1313.6873800945202	2670.982640026203	559.6344579102521	2670.982640026203	559.6344579102521	1313.6873800945202	744.0594497215852	724.9810022928266	724.9810022928266	1144.7068457255157	686.8241074353094	1144.7068457255157	686.8241074353094	724.9810022928266	877.6085817228955	15415.385522436942	18391.623321323284	13354.913200131015	5036.710121192269	13354.913200131015	5036.710121192269	18391.623321323284	2976.237798886341
455.372_C25H50N4OS_7.91_2153	274.4111535770038	3805.061635355547	373.3268019594122	4443.22710879044	204.21295149916563	73.38902944501265	2611.692200032298	3418.971523927437	788.1343596920924	341.4185282876675	384.4946977445228	304.7240135651612	756.2260860203477	153.15971362437423	1156.036755127308	1280.8892716800344	2910.672724336545	375.4540202041951	2910.672724336545	375.4540202041951	1280.8892716800344	1593.0205630618507	323.0712709264144	378.91074985196747	3418.971523927437	341.4185282876675	3418.971523927437	341.4185282876675	378.91074985196747	772.1802228562201	11560.367551273079	17932.44980352048	14553.363621682725	3379.086181837756	14553.363621682725	3379.086181837756	17932.44980352048	6372.082252247403
455.372_C17H46N10O4_8.38_2881	253.51507956389617	6169.7292322438	864.0207813708298	7204.484659035213	302.6659623364883	118.99687408101248	4234.736584143857	5543.702199034995	403.554616448651	553.5941533334059	623.4401446418262	582.0499275701698	1226.1851807478242	248.3413024299391	1887.1352096108396	2023.5011926415648	4681.2335508043525	546.9832158844607	4681.2335508043525	546.9832158844607	2023.5011926415648	2364.416150218379	567.8220404517879	602.745036105998	5543.702199034995	553.5941533334059	5543.702199034995	553.5941533334059	602.745036105998	924.8126626948252	18871.352096108396	28329.016696981907	23406.167754021764	4922.848942960147	23406.167754021764	4922.848942960147	28329.016696981907	9457.664600873515
455.347_C21H42N8O3_8.01_1648	249.19081967213117	2268.7691445603577	803.0740506706409	305.8250968703428	3779.771660208644	402.1033681073026	1077.1839523099852	1269.7404947839048	441.7473621460507	2025.2417526080478	2334.464906110283	1367.1514515648287	168.77014605067066	566.3427719821162	1380.8569466467957	1218.5269269746645	1034.1419016393443	1320.9630521609538	1034.1419016393443	1320.9630521609538	1218.5269269746645	812.7018777943368	1173.462223546945	940.129001490313	1077.1839523099852	803.0740506706409	1077.1839523099852	803.0740506706409	940.129001490313	373.78622950819675	13808.569466467958	17059.376977645305	5170.709508196722	11888.667469448585	5170.709508196722	11888.667469448585	17059.376977645305	3250.8075111773474
455.335_C26H46O6_7.62_1348	194.54269488450396	2782.631373727319	444.0940138397987	778.1707795380158	5048.718350692334	68.42536164903242	889.5297014374216	2779.9480262116704	457.51075141804034	3885.4872026587827	275.0431203539539	299.19324799478886	319.31835436215135	146.24243960283403	1653.8812412698487	1312.061101312189	1484.964515159786	1216.003649174635	1484.964515159786	1216.003649174635	1312.061101312189	457.5107514180403	666.8118576386101	450.80238262891953	889.5297014374216	319.31835436215135	889.5297014374216	319.31835436215135	450.80238262891953	388.4145528900958	16538.812412698488	18368.855418370647	7424.82257579893	10944.032842571716	7424.82257579893	10944.032842571716	18368.855418370647	1830.0430056721611
455.333_C21H46N2O8_8.27_788	790.9354664010706	12069.413028727939	404.2073516138068	441.35072987021067	172.60746366211208	275.2979800180522	10140.142263998256	10555.274138628653	699.1694730617198	185.71689128201933	181.34708207538358	8958.108873603285	412.9469700270783	225.0451741417411	4377.674863207693	3250.8259205079517	6799.423125525225	1279.3830288316888	6799.423125525225	1279.3830288316888	3250.8259205079517	433.7035637585981	597.5714090074387	427.1488499486445	10140.142263998256	275.2979800180522	10140.142263998256	275.2979800180522	427.1488499486445	427.1488499486445	43776.74863207693	45511.56288711132	33997.115627626124	11514.4472594852	33997.115627626124	11514.4472594852	45511.56288711132	1734.8142550343923
455.242_C18H42N3O5Se_7.44_2991	1024.1146058676563	569.7373209654548	1452.5947398168828	73.76764210847486	1311.3375528006543	481.0591980052669	1302.7051691496624	569.7373209654548	222.08768847551477	1971.3225210264773	195.40577537244937	1368.6251897572358	215.02482912470333	1259.5432508947038	1131.077686924945	858.3616288807565	708.0124118113406	941.8889716970987	708.0124118113406	941.8889716970987	858.3616288807565	176.57148377028557	1281.124210022183	796.9259634165555	569.7373209654548	1259.5432508947038	569.7373209654548	1259.5432508947038	796.9259634165555	205.21530224857634	11310.77686924945	12017.062804330591	3540.0620590567028	8477.000745273888	3540.0620590567028	8477.000745273888	12017.062804330591	706.2859350811423
455.19_C22H36O5Se_2.88_129	134.64714816378626	2132.9332334127052	65.57490982002578	27485.504868031072	105.79418784297492	1890.7432331440766	35.41045130281392	4326.195383859834	21149.65708122018	125.90382685444949	6490.167407920685	113.66317702137802	14321.56030469363	380.3344769561495	931.1200028378192	5625.577835017412	6822.938216954042	4960.377622830394	6822.938216954042	4960.377622830394	5625.577835017412	17361.722415466393	130.27548750911788	1135.538855050113	2132.9332334127052	380.3344769561495	2132.9332334127052	380.3344769561495	1135.538855050113	17735.608692956906	9311.200028378193	78758.08969024377	34114.69108477021	44643.39860547355	34114.69108477021	44643.39860547355	78758.08969024377	69446.88966186557
455.19_C16H36N4O6Se_4.16_4	62.85913721017608	1811.3270934245093	0.5828226520714445	3065.8271392442316	110.20490676962694	1297.9374752417527	22.987211071406087	1772.9893622081038	2767.190526507094	242.44565234036688	1705.3047962756305	148.46549969384648	2256.7150215846946	509.35271422502643	597.9151874836887	1126.7278113177524	1347.1979886316853	1004.2443794766789	1347.1979886316853	1004.2443794766789	1126.7278113177524	2448.7593709029125	195.4555760171067	903.6450947333896	1772.9893622081038	509.35271422502643	1772.9893622081038	509.35271422502643	903.6450947333896	2511.9527740458943	5979.151874836886	15774.189358448535	6735.989943158426	9038.19941529011	6735.989943158426	9038.19941529011	15774.189358448535	9795.03748361165
454.388_C26H49N5_6.96_1673	546.5118107854701	568.6676950065026	672.0618213713213	1920.1766324894895	2850.7237697728574	398.8059159785863	2097.42370625775	1166.876568974382	369.26473701720954	3057.512022502495	369.26473701720954	1137.3353900130053	265.87061065239084	184.63236850860477	1268.0551069170974	1114.651984739091	1259.931282702719	1033.9412636481866	1259.931282702719	1033.9412636481866	1114.651984739091	731.1441792940749	904.6986056921633	620.364758188912	1166.876568974382	398.8059159785863	1166.876568974382	398.8059159785863	620.364758188912	369.26473701720954	12680.551069170975	15605.127786347273	6299.656413513595	9305.47137283368	6299.656413513595	9305.47137283368	15605.127786347273	2924.5767171762996
454.373_C21H49N4O6_6.38_2427	2378.560583509316	10175.086147108559	607.7615934292861	657.8616659003951	891.0655746647237	762.8332463160519	1282.9197129208974	3178.9688841786997	341.15763635088484	1159.4588200456647	68.58938493068489	1281.7268540525376	126.44304004613214	489.66856546167213	2220.8049981687404	1671.5786934939645	3534.6793987235733	636.5227461441821	3534.6793987235733	636.5227461441821	1671.5786934939645	298.51293180702424	1220.592837049101	826.9494104903879	2378.560583509316	607.7615934292861	2378.560583509316	607.7615934292861	826.9494104903879	233.80033819850848	22208.049981687403	23402.101708915503	17673.396993617866	5728.704715297638	17673.396993617866	5728.704715297638	23402.101708915503	1194.051727228097
454.265_C20H39NO10_3.71_395	939.3136193252811	1386.6058190039864	128.41614764969282	6530.466115309097	132.7447818401319	1080.715669546291	135.63053796709127	1564.0798208119888	5472.836494778481	90.90131799922075	2086.4016797916383	144.28780634796945	2936.2568591811782	158.7165869827664	576.1412107474421	1627.6695183239153	2111.219182483489	1359.030816013041	2111.219182483489	1359.030816013041	1627.6695183239153	4256.490287265099	151.50219666536793	1010.0146444357861	1386.6058190039864	158.7165869827664	1386.6058190039864	158.7165869827664	1010.0146444357861	4204.5466769798295	5761.412107474421	22787.373256534815	10556.095912417446	12231.277344117369	10556.095912417446	12231.277344117369	22787.373256534815	17025.961149060397
