index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
491.431_C28H58O6_8.59_1778	4699.9394199657845	10278.978857777418	328.5931949933252	316.5162628649334	396.5259382155287	7396.114517629239	534.4042466813344	11647.69783232848	2060.6265444068404	2657.9314792568816	4945.0005010710665	1148.818168713264	835.8243443857781	1693.2865255015915	1025.0296143972487	1.0064110106993114	3834.6356197249393	3122.8933661999636	3122.8933661999636	1920.8612152959734	4324.925517103953	3122.8933661999636	987.6666056250368	2359.2790118318608	1421.0523471074277	1421.0523471074277	616.1751413006534	3678.935449611333	1421.0523471074277	930.4269793915134	46015.62743669927	49966.29385919942	49966.29385919942	15366.889722367787	34599.404136831625	49966.29385919942	3950.6664225001473
491.372__7.98_2592	3447.31087311723	2064.6060353654334	369.12760425225235	591.0988101593856	509.7476439673961	2886.7739560115124	2401.7584798332123	2738.1159617649128	1584.3603344036014	2001.1856908205382	2615.603402038214	1057.2118438131631	1285.8077375209468	1836.5401166817014	1650.7838707514582	0.44164585337670775	1813.1328864527359	1690.029625397146	1690.029625397146	932.8002069169445	2447.2590438773473	1690.029625397146	1320.7198422303757	2032.8958630929858	1743.6619937165797	1743.6619937165797	824.1553269862743	2508.680940935713	1743.6619937165797	1468.2958041362026	21757.59463743283	27040.474006354336	27040.474006354336	7462.401655335556	19578.072351018778	27040.474006354336	5282.879368921503
490.385__8.08_2475	4181.259061989784	1791.9681694241929	902.0792145400699	1743.2071308004054	1962.6318046074493	9996.012917876451	2511.1934891250594	2438.051931189378	25294.788786089797	1219.025965594689	987.4110321316981	938.6499935079106	707.0350600449196	499.80064589382255	1011.791551443592	109.71233690352202	4342.78000243108	3518.413693197671	3518.413693197671	4181.259061989784	2855.5683244055595	3518.413693197671	1045.314765497446	1767.5876501122991	1481.1165481975472	1481.1165481975472	1340.928562154158	1828.5389483920335	1481.1165481975472	859.4133057442558	52113.36002917296	56294.619091162735	56294.619091162735	33450.07249591827	22844.546595244476	56294.619091162735	4181.259061989784
488.395_C27H53NO6_8.95_4081	6330.480902613724	615.4634210874453	2901.4704136979567	1714.5052444578835	1143.0034963052556	8176.871165876059	703.3867669570805	9583.64469979022	1406.773533914161	1406.773533914161	879.2334586963505	923.195131631168	1230.9268421748907	439.6167293481752	703.3867669570805	87.92334586963506	2894.14346820882	2390.415965830703	2390.415965830703	1252.9076786422993	3527.9242530191063	2390.415965830703	879.2334586963505	1406.773533914161	1186.965169240073	1186.965169240073	1186.965169240073	1143.0034963052558	1186.965169240073	923.195131631168	34729.72161850584	38246.65545329125	38246.65545329125	10023.261429138394	28223.39402415285	38246.65545329125	3516.933834785402
488.332_C24H45N3O7_8.39_642	5340.876199438497	350.9989687019971	465.24892678713604	492.47093846085147	468.96101928809725	4122.278722317404	3133.418525533575	4257.770098602487	1932.5566014726294	2631.6673558203206	3638.263105664297	997.109291230409	609.1956248799645	1971.9460274550509	1101.8727907019804	4.330774584454724	2280.5824590511716	1969.935310683697	1969.935310683697	665.1090181756924	3274.7616031917014	1969.935310683697	1037.9938655812732	2282.111978646475	1517.214696087305	1517.214696087305	480.71597887447433	3385.8408155989364	1517.214696087305	855.5342077909725	27366.989508614057	31518.964970939152	31518.964970939152	5320.872145405539	26198.09282553361	31518.964970939152	4151.975462325093
488.326_C20H49N4O5P2_6.84_2112	7756.390368233867	390.68077269887164	1225.3094728377444	1156.7053354621721	555.5945644670742	2713.8213573375397	2488.384203990407	1836.644898922471	1870.122398651416	2312.586101965503	718.6943045258264	1104.2627496798837	933.0822338244895	2051.032828221134	1263.5694725279673	6.596551670728099	1965.0165429980361	1773.9673509385684	1773.9673509385684	905.2942599115474	2642.6404419655896	1773.9673509385684	1200.8197747601662	1530.9771858801078	1244.439472682856	1244.439472682856	1018.6724917521866	2181.8094650933185	1244.439472682856	1098.3258531762285	23580.198515976434	28383.477615017095	28383.477615017095	7242.3540792923795	21141.123535724717	28383.477615017095	4803.279099040665
487.833_C8H12NO5P3S6_6.58_2080	10976.513694042478	570.1729603371466	898.5925854913431	1639.3612955613642	1077.854964221342	2712.654876100009	1748.8345039460962	1619.2912073574964	871.6804217634298	3140.056527168734	2580.8308876700607	1124.3810777848532	915.013566749053	2757.3564361904414	1899.8163038433727	1.8245534730788693	2323.6828825580073	2158.3897413562686	2158.3897413562686	887.3601781727014	3429.419304539836	2158.3897413562686	1662.5103177510523	1629.3262514594303	1629.3262514594303	1629.3262514594303	906.803076120198	2646.742881885035	1629.3262514594303	1488.8356340323573	27884.194590696086	34534.2358617003	34534.2358617003	7098.881425381611	27435.35443631869	34534.2358617003	6650.041271004209
487.808__3.69_6161	3008.488578055633	10483.03177198364	2466.4185639915545	1720.1688446300075	3950.485802495875	2200.2019570845296	1769.5574459114011	1950.247450599427	4620.243419872824	1781.6034462239363	1919.5301498024628	3066.309379555801	2551.945166210554	1041.9790270342833	1150.393029847099	2.409200062507013	2915.6841839811436	2730.188327085096	2730.188327085096	3607.626518600345	1852.7501355698464	2730.188327085096	2173.700756396953	2075.224703841978	2075.224703841978	2075.224703841978	2809.1272728831773	1850.5667980131996	2075.224703841978	1851.1690980288263	34988.21020777372	43683.01323336153	43683.01323336153	28861.01214880276	14822.001084558771	43683.01323336153	8694.803025587811
487.294_C22H46O9S_6.19_1654	10838.62393736387	1373.3423085652573	981.0396845309385	1256.0748598110301	746.4778227896134	2105.016767508913	2000.3146512723838	1400.7110049289136	1127.4554690182813	2642.3330359213037	2584.5756491124844	880.2204178277755	573.6101258562146	2185.936430353575	1441.18431846768	0.13482116435298608	2265.820217252125	2008.5657065307867	2008.5657065307867	867.294438695433	3149.8369743661406	2008.5657065307867	1236.8021743667707	1387.0266567470853	1387.0266567470853	1387.0266567470853	930.630051179357	2145.4765989312436	1387.0266567470853	1093.8310706286466	27189.8426070255	32137.051304492586	32137.051304492586	6938.355509563464	25198.695794929125	32137.051304492586	4947.208697467083
485.854__8.38_267	5197.632060789155	1660.4026651723432	413.5029626986986	613.6909049575924	271.0914369071042	4036.5765406301525	2977.8604128683846	3822.7433460516277	1897.4673336368226	2647.0925876520073	3445.1671236375278	964.4084345146965	717.4120950580805	1990.9114033193605	1038.680061064588	0.5181741387201736	2306.4218788956437	1980.9473464435537	1980.9473464435537	817.3117508855072	3144.5829420016007	1980.9473464435537	1004.5237490872832	2272.279960644415	1778.9349994045829	1778.9349994045829	665.5515000078365	3211.513768252956	1778.9349994045829	878.0460780613342	27677.062546747726	31695.15754309686	31695.15754309686	6538.494007084058	25156.663536012806	31695.15754309686	4018.094996349133
485.381_C24H48N6O4_8.0_601	4424.193262237508	3247.359607679581	381.0490738895816	497.07316337592573	368.1088084674673	4609.176443586216	2828.345464753184	4888.540076932989	1908.543049990963	2228.0841203338177	3972.7240987766136	1082.2444886014393	698.0855767313817	1835.722749897807	1029.940770621087	0.18784256257907841	2505.626724393366	2124.9611624023837	2124.9611624023837	1022.8314514123648	3227.0908733924025	2124.9611624023837	982.9644764294358	2528.214792543501	1872.132899944385	1872.132899944385	597.5793700536537	3400.534781764899	1872.132899944385	864.0131736762344	30067.520692720394	33999.37859843814	33999.37859843814	8182.651611298918	25816.72698713922	33999.37859843814	3931.857905717743
485.36_C25H54BNO2Se_8.71_3376	2685.172681984172	4395.404369901069	544.6597732219416	1296.2902602682211	359.47545032648145	4482.549933616579	1187.3583056238326	7570.770847784988	2374.7166112476652	1726.571481113555	3088.220914168409	424.83462311311445	337.6890593976038	1928.0955972056734	441.1744163097727	21.786390928877665	2483.1946827477022	2054.0481697632476	2054.0481697632476	1219.3570673006218	2888.739272225873	2054.0481697632476	766.6086308098829	2050.64404618061	1511.430870690888	1511.430870690888	484.74719816752804	2306.6341395949225	1511.430870690888	400.3249333181271	29798.336192972427	32864.77071621196	32864.77071621196	9754.856538404974	23109.914177806982	32864.77071621196	3066.4345232395317
485.314_C23H48O8S_7.29_1834	9023.75815341782	560.2225580505791	314.5790447285748	732.0759250782264	113.59798837420755	2887.524935255498	1025.29466430054	2810.822020028469	2617.6083474945603	1896.2125751694646	3179.7727515002543	1478.7156948198128	782.5639199112076	1163.1657271136808	1101.997579527569	8.738306798015966	2211.2770813868183	1856.0406369730301	1856.0406369730301	826.0127231568981	2886.068550789162	1856.0406369730301	790.3313037316663	1687.4641349946387	1132.5816533206248	1132.5816533206248	646.1492415644027	2353.5172975989667	1132.5816533206248	942.2807497193883	26535.32497664182	29696.650191568482	29696.650191568482	6608.101785255185	23088.548406313297	29696.650191568482	3161.325214926665
485.251_C16H36N8O7S_7.24_2798	6583.423357330669	1767.019583756946	1365.8458462373246	1472.5163197974553	204.06525376720637	1989.6362242302623	2557.772442104871	2664.4429156650017	2240.079944762743	1683.5383435794527	2787.345852592978	948.439645349857	382.62235081351196	925.2504119672199	410.4494308726765	16.232463367845963	2173.0244115646174	1749.9175241372513	1749.9175241372513	1049.6026759816114	2450.2323722928913	1749.9175241372513	480.5968618551537	1878.3279039936042	1578.027331688454	1578.027331688454	1157.1427457935908	2273.704333167567	1578.027331688454	396.5358908430942	26076.29293877541	27998.68038619602	27998.68038619602	8396.82140785289	19601.85897834313	27998.68038619602	1922.3874474206148
484.399_C24H49N7O3_8.48_823	4896.043643142614	99.36260477527789	4517.101944538858	3864.426011211053	871.8581497438599	1012.1347682501346	392.5797031807548	2335.9953554031017	1696.957426652295	1491.4132148132396	997.5226204890644	1957.0536567993458	1584.9309604840896	2033.0368251569114	1298.532864367112	4.870715920356759	1938.788472098008	1815.8637790580044	1815.8637790580044	1824.570183765642	1807.1573743503666	1815.8637790580044	1447.0896999379931	1594.1853207327672	1538.1720876486647	1538.1720876486647	1640.9441935681923	1394.9730395901759	1538.1720876486647	1441.731912425601	23265.461665176095	29053.82046492807	29053.82046492807	14596.561470125136	14457.258994802933	29053.82046492807	5788.358799751973
483.786__6.41_4387	14331.271953456338	324.0445162383723	948.6733122453704	794.7155104126596	1404.6816586260663	1963.3285395619027	2057.1694854408884	1589.4310208253191	818.175746882406	4384.13169028386	2854.817525412266	913.4829575407508	793.2492456333005	3372.4089925260464	2215.5260816116765	4.398794338077452	2581.9700877198507	2423.094189439706	2423.094189439706	750.1777177396255	4096.010661139787	2423.094189439706	1946.4664945992727	1269.052166535345	1497.0563397256929	1497.0563397256929	806.4456286475328	2535.171803511971	1497.0563397256929	1810.1038701188713	30983.64105263821	38769.5070310353	38769.5070310353	6001.421741917004	32768.085289118295	38769.5070310353	7785.865978397091
483.368_C26H48N3O5_8.22_1120	3367.9710477058793	387.172740099522	2193.4990926084442	2504.3887277812946	441.86628702807906	3323.352627843109	577.1608504829306	4172.541909102284	1328.477468817319	1519.9048830672687	1922.9099656987414	4735.309720919805	2389.2444184580168	624.6578780787827	2328.793656063296	50.375635328934095	2173.5887224546277	1991.7266818177316	1991.7266818177316	1753.7917613801767	2229.6616022552867	1991.7266818177316	1446.1405599070436	2058.204529153593	2058.204529153593	2058.204529153593	1760.9882807128815	2125.8518108810185	2058.204529153593	1476.7257670710394	26083.064669455533	31867.626909083705	31867.626909083705	14030.334091041414	17837.292818042293	31867.626909083705	5784.562239628174
482.368__7.97_2201	1245.9608379663011	1334.5685562024166	1083.740553810951	916.0674869949172	868.355638713932	508.4719831087859	34683.787308945946	489.3872437963918	5901.274034525292	250.82800239146542	524.830331090838	911.9778999994041	1299.1254689079703	767.4791594912773	1314.1206212248514	132.22997952158775	3998.5936848628576	3264.5128191682707	3264.5128191682707	1555.917452334559	4973.108186001983	3264.5128191682707	1062.2702220845076	914.0226934971606	914.0226934971606	914.0226934971606	999.9040204029341	646.1547452910577	914.0226934971606	1083.740553810951	47983.12421835429	52232.20510669233	52232.20510669233	12447.339618676471	39784.865488015865	52232.20510669233	4249.0808883380305
481.87__8.11_2149	1358.2869638549491	6571.711928062916	1378.2617721469337	1917.5815960305163	3255.893751593481	439.44578242366	2596.725077957991	459.42059071564455	50196.693237757165	239.69769950381453	399.4961658396909	1578.009855066779	579.2694404675518	299.6221243797682	639.1938653435054	179.7732746278609	5609.5919953323255	4505.567695360764	4505.567695360764	8207.14935696915	803.9860337523779	4505.567695360764	1193.4947954460765	1368.2743680009414	998.7404145992273	998.7404145992273	1747.7957255486476	449.43318656965226	998.7404145992273	609.2316529055286	67315.10394398791	72089.08312577223	72089.08312577223	65657.1948557532	6431.888270019023	72089.08312577223	4773.979181784306
481.263_C18H36N6O9_3.79_1870	2846.7856236155676	803.5102502933697	2136.758560336939	1146.281936014087	2430.562862383268	1400.0220150540986	841.3486831326697	1055.0245391663636	856.9292143017932	932.6060799803931	4422.64506186406	1582.5368087495453	13038.678798389363	870.2839553038991	1529.1178447411219	17.80632133614116	1503.521257820419	2244.4311596664174	2244.4311596664174	2751.6330939755635	1737.2292253572718	2244.4311596664174	4467.160865204412	1100.6532375902252	1273.1519755340928	1273.1519755340928	1364.4093723818162	1227.523277110231	1273.1519755340928	1979.840353562195	18042.255093845026	35910.89855466268	35910.89855466268	22013.064751804508	13897.833802858175	35910.89855466268	17868.64346081765
480.425_C27H53N5O2_8.01_833	4432.270311458857	2764.845580972091	383.5335417850191	478.83342193645075	346.0814788619057	4387.0980246350055	2673.6751229071006	4498.233340787486	1913.6819189112264	2204.6804979418225	3630.5878983989996	1173.15086074884	684.4427338230737	1763.2273228921993	1022.6244486935268	0.2154481088577956	2378.4004973826463	2022.3238720539039	2022.3238720539039	968.098123143433	3076.5496209643743	2022.3238720539039	954.0939960676762	2439.1778104244613	1838.4546209017128	1838.4546209017128	581.6380778797622	3152.13151065305	1838.4546209017128	853.5335912583002	28540.805968591754	32357.181952862462	32357.181952862462	7744.784985147464	24612.396967714994	32357.181952862462	3816.375984270705
479.835__7.19_1725	11414.932276063864	1229.088478849946	772.6414584313975	1076.939472043763	499.64982482030405	2011.1218512817252	2027.4011688823866	1624.174994466001	966.1148868392596	2945.3042305196873	2974.1061001208577	1353.6878712550092	1033.1105400419822	2534.5645249029963	1347.4265952547548	5.635148400228993	2366.7623280961775	2113.493713885885	2113.493713885885	867.1084600852363	3359.8789676865345	2113.493713885885	1353.6878712550092	1488.931432860505	1350.557233254882	1350.557233254882	999.6127134406208	2280.9828468926917	1350.557233254882	1190.2685676483684	28401.147937154128	33815.89942217416	33815.89942217416	6936.86768068189	26879.031741492276	33815.89942217416	5414.751485020037
479.393_C26H54O7_7.37_484	7454.193753222885	1660.425455844271	428.3636527474989	839.4062246685048	370.00493427054573	2501.4305495121444	1955.4167862277743	2230.8219713690123	1639.373680685918	1917.576886576051	3073.958890369377	1160.7788935415897	545.0810897014053	1785.0039987117395	1154.516656627396	2.9312598321757313	2072.0565003831	1794.955292744268	1794.955292744268	830.7956489114887	2759.1149365770475	1794.955292744268	963.6516698277717	1789.001171210161	1649.8995682650946	1649.8995682650946	692.243657184955	2093.1193787983934	1649.8995682650946	849.7988731644007	24864.678004597197	28719.28468390829	28719.28468390829	6646.3651912919095	22072.91949261638	28719.28468390829	3854.6066793110867
479.37_C25H46N6O3_8.98_1108	2631.7183886135467	1171.5391536408692	2054.4382259499303	1901.628771127208	509.3648494090736	9304.39791587241	3820.236370568052	18591.817003431184	1426.221578345406	1324.3486084635913	1477.1580632863133	1273.412123522684	848.9414156817893	2699.63370186809	831.9625873681535	33.957656627271575	3750.9061549540384	3118.7985258609733	3118.7985258609733	1152.437971788029	5085.159079933918	3118.7985258609733	1222.4756385817766	1689.3934172067607	1451.6898208158595	1451.6898208158595	1222.4756385817766	2665.6760452408184	1451.6898208158595	840.4520015249714	45010.87385944846	49900.77641377557	49900.77641377557	9219.503774304232	40681.272639471346	49900.77641377557	4889.902554327106
478.818__7.62_5861	2756.8285717838075	471.2186158767137	283.92918295622326	517.9411396543201	388.95502700332133	5232.123987471782	3773.7423051143596	5184.003781358948	2437.7576615418634	2951.9050920005657	4541.469244964344	1155.4839534231112	689.656397982275	1675.2221132227237	1863.9092284784417	3.3943713855525988	2442.4831589609657	2120.4712921386467	2120.4712921386467	743.5420437279225	3497.4005405493713	2120.4712921386467	1154.4356916716904	2597.2931166628355	1769.5656708505826	1769.5656708505826	494.5798777655169	3362.8236985574626	1769.5656708505826	1182.4392556024993	29309.79790753159	33927.54067421835	33927.54067421835	5948.33634982338	27979.20432439497	33927.54067421835	4617.742766686762
477.356__7.42_2089	9391.927051592093	846.143869724584	815.1050993838097	433.19327301689225	678.1296563582192	2764.474827959825	2336.6796019587196	1302.9535984355434	1261.793489940169	2135.60235062066	2974.9986615755106	895.4010487436386	1085.0074501731506	2277.9758406620376	1736.821627329409	4.048535261840114	2096.8601173511074	1933.7659989210063	1933.7659989210063	752.3528028252879	3115.1791950167244	1933.7659989210063	1444.4836436307041	1282.3735441878562	1282.3735441878562	1282.3735441878562	830.6244845541969	2307.3277213103784	1282.3735441878562	1410.91453875128	25162.32140821329	30940.2559827361	30940.2559827361	6018.822422602303	24921.433560133795	30940.2559827361	5777.934574522817
477.355_C24H48N2O7_8.67_769	7496.8491099597695	253.29846390382667	7481.140678089764	6681.974206703272	3041.545120829671	1460.884163910442	575.3213172389242	3016.018919040913	1580.6609569192285	200.28250634256062	192.42829040755825	4109.718487989994	1881.0847164330694	424.1276604901284	810.9477952889955	13.74487788625416	2755.193498199376	2451.2517044646484	2451.2517044646484	3130.3959385943854	1772.1074703349113	2451.2517044646484	1539.4263232604662	1520.7725604148354	1520.7725604148354	1520.7725604148354	2461.3149186313703	693.1345562639599	1520.7725604148354	1346.0162558610325	33062.32197839251	39220.027271434374	39220.027271434374	25043.167508755083	14176.85976267929	39220.027271434374	6157.705293041865
477.354_C25H44N6O3_8.4_2863	8312.003900090833	851.2293150695431	8294.58744351652	7408.525215298351	3372.2614042013356	729.3141190493528	777.2093746287132	581.2742381676932	1752.530942790236	1164.7255334071754	422.3490719270879	4556.580451254613	2085.62067477397	831.6358014234411	1208.2666748429576	28.301741933258466	2906.552612261115	2648.5259938984427	2648.5259938984427	3543.704648604728	1753.3473391921568	2648.5259938984427	1874.4461388104262	1007.9774242383592	1186.4961041250665	1186.4961041250665	2728.941039487653	804.4225880260772	1186.4961041250665	1646.943674808464	34878.63134713338	42376.41590237508	42376.41590237508	28349.637188837823	14026.778713537255	42376.41590237508	7497.784555241705
477.343_C25H48O8_8.38_2218	4979.008126858276	6764.436868186324	233.80614469772055	84.13478691774034	137.2725470763132	5799.986521308227	4517.595242814668	7831.620218037662	2151.1936570862244	2536.4424182358775	5636.145094152627	697.8759167492568	436.6152626362736	1416.1213082259665	782.0107036669971	6.1994053518335	3436.53703336637	2750.6540138751243	2750.6540138751243	1313.9418235877108	4187.3662041625375	2750.6540138751243	693.0049554013875	3527.018830525273	1783.6574826560955	1783.6574826560955	335.21070366699706	4748.301684836472	1783.6574826560955	609.3129831516353	41238.44440039644	44010.46422200199	44010.46422200199	10511.534588701687	33498.9296333003	44010.46422200199	2772.01982160555
477.286_C22H48O5P2_7.69_2411	13287.513645738683	1689.4546796349105	728.4344046230417	1072.5722512175414	73.62430429574387	3262.3375441348935	2695.0957451290483	1919.8095104996244	1778.6962605994486	2268.9671960233795	1174.6423094457318	1047.473056571265	1049.7040960953786	3175.884762575497	966.5978738221526	19.521595835992695	2578.709849954463	2263.1455772651457	2263.1455772651457	932.4350811091654	3593.8560734211264	2263.1455772651457	1316.4527591971932	1734.0754701171795	1432.0484945403211	1432.0484945403211	1048.5885763333217	2482.031470576214	1432.0484945403211	1008.1509849587655	30944.518199453556	36210.32923624233	36210.32923624233	7459.480648873323	28750.84858736901	36210.32923624233	5265.811036788773
477.268_C15H36N9O7_4.32_1596	2805.108366039486	4034.4483103329485	1756.1999204192323	2161.5693541050414	2319.146196279644	708.4943514567999	5948.2250729267835	1057.3285822250036	888.9258501300087	1338.8017201552093	720.5231180350138	1394.1340464149932	1410.9743196244929	605.0469588841602	316.3565610070261	12.02876657821392	1902.1489549015612	1717.3319684133785	1717.3319684133785	1747.1783454855718	1687.4855913411852	1717.3319684133785	1162.8810089488309	1366.4678832851014	1366.4678832851014	1366.4678832851014	1583.5871200218626	888.9258501300087	1366.4678832851014	1008.0106392543265	22825.787458818733	27477.311494614056	27477.311494614056	13977.426763884574	13499.884730729482	27477.311494614056	4651.5240357953235
477.231_C15H35N8O6P_2.69_3724	11372.373401625815	17387.169282661267	2054.847278859968	607.3030419302739	2820.2154960871626	2196.2740146519495	549.0685036629874	1364.352039404999	1514.0979949494501	2104.762597374785	2504.0851454933213	3036.51520965137	773.6874369796641	1472.5018961871026	2437.5313874735652	99.83063702963408	3732.556595607985	3268.413460251457	3268.413460251457	3536.708297268599	3000.1186232343157	3268.413460251457	1875.9840541818735	2079.8049381173764	2079.8049381173764	2079.8049381173764	1784.472636904709	2150.5183060133672	2079.8049381173764	1955.0166418303338	44790.67914729582	52294.61536402331	52294.61536402331	28293.66637814879	24000.948985874526	52294.61536402331	7503.936216727494
476.611__3.75_5260	7480.979711763454	8653.114781809341	11342.13053073814	792.9149003251587	2447.6938227428814	689.4912176740511	1689.2534833014251	1689.2534833014251	1172.1350700458868	1034.2368265110765	2861.3885533473117	1275.5587526969944	2723.490309812502	1275.5587526969944	999.7622656273741	34.47456088370255	3226.2443226998316	2885.0898139548576	2885.0898139548576	3555.189091131826	2214.9905367778892	2885.0898139548576	1861.6262877199379	1482.4061179992098	1482.4061179992098	1482.4061179992098	1861.6262877199379	1482.4061179992098	1482.4061179992098	1861.6262877199379	38714.93187239798	46161.43702327772	46161.43702327772	28441.512729054608	17719.924294223114	46161.43702327772	7446.505150879751
476.408_C21H49N9O3_8.82_2460	746.6962084212992	1306.7183647372735	840.0332344739617	3391.2452799134007	1400.055390789936	1057.8196285968406	995.5949445617323	4417.952566492687	3577.9193320187255	1742.2911529830315	2924.5601496500885	1306.7183647372735	902.2579185090699	684.4715243861909	1337.8307067548278	93.3370260526624	1866.740521053248	1670.3438620674376	1670.3438620674376	1602.2856139040377	1738.4021102308373	1670.3438620674376	1081.153885110006	1306.7183647372735	1306.7183647372735	1306.7183647372735	1306.7183647372735	1197.825167675834	1306.7183647372735	1120.0443126319487	22400.886252638975	26725.501793079	26725.501793079	12818.284911232302	13907.216881846698	26725.501793079	4324.615540440024
476.306_C18H43N4O10_2.8_810	3073.5432936809766	11530.408783003175	8375.249739363115	6319.738211073101	6906.723344194898	508.45877860019715	2102.6627930817654	1444.3176899367918	5060.252466203436	1568.3239969642914	2120.0849575160964	7469.6263866523805	5421.964961523184	189.66862153072745	832.0096433930015	1.2914685845216423	4131.163213721654	3932.7703209563538	3932.7703209563538	6385.656920074726	1479.8837218379808	3932.7703209563538	3337.5916426604526	2596.8141255985365	2596.8141255985365	2596.8141255985365	6613.230777634	1506.3208434505416	2596.8141255985365	3126.9873024580925	49573.95856465985	62924.32513530166	62924.32513530166	51085.25536059781	11839.069774703847	62924.32513530166	13350.36657064181
475.391__5.39_5794	14005.557864511673	4775.717446155631	469.3540971238327	314.4830482412212	736.4276406050708	6316.526350855082	1915.343992303317	3269.675511613501	1422.2851427994929	3218.315214790186	4183.098636655842	584.7172253731248	776.7257196510564	1687.7783694553982	891.2986894876822	1.58031682533277	3373.05457060402	2785.555329152965	2785.555329152965	1135.1613295968452	4435.9493287090845	2785.555329152965	1023.0576047998019	2566.8296035467515	1555.0317561274455	1555.0317561274455	660.5724329890978	3243.9953632018432	1555.0317561274455	834.0122045693693	40476.65484724824	44568.88526644744	44568.88526644744	9081.290636774762	35487.594629672676	44568.88526644744	4092.2304191992075
474.863__8.46_1437	5271.798920895126	5594.697526314237	262.44726833151515	491.7200224076421	173.9818969838134	4758.699767078456	4053.9256420084316	5953.719491700326	1707.3816670106435	2410.681369224872	4724.050829967272	742.371907892797	521.2084795235427	1879.1519297107643	892.76303918389	6.63490285107763	2998.1774429735324	2465.327166317775	2465.327166317775	1187.5554589144085	3743.098873721142	2465.327166317775	866.7763363505026	3232.303505616652	1793.266798360704	1793.266798360704	506.4642509655924	4388.988235987852	1793.266798360704	706.9857593537163	35978.12931568239	39445.2346610844	39445.2346610844	9500.443671315268	29944.790989769135	39445.2346610844	3467.1053454020102
473.383_C27H52O6_7.89_1390	4491.94582155839	26.598889656017892	2427.498666501843	2452.6976145970184	934.4609918627339	3018.9739759580307	1048.0895818844945	2781.4505578016606	1852.1226849953512	1846.289595158505	2187.8753360042087	1903.9205227465438	1579.134080630957	1563.034752681262	1115.9867475853823	0.6999707804215235	2003.1802681368738	1826.9237369001764	1826.9237369001764	1397.1416777213608	2256.7057960789916	1826.9237369001764	1298.154143190084	2045.8979293753764	1849.206140076928	1849.206140076928	1715.628382813154	2017.082465581357	1849.206140076928	1339.5107501333223	24038.163217642486	29230.779790402823	29230.779790402823	11177.133421770886	18053.646368631933	29230.779790402823	5192.616572760336
473.345_C26H54O2Se_6.42_1643	9677.387239123735	687.0889280779439	717.9154502748607	1190.5887906275839	950.313175948283	2201.527460229803	1980.7753096085494	1601.2665696731744	1253.098127304665	2698.5195014267606	2615.54477918006	743.1760726306675	584.0769664032473	2362.7672971653424	1644.3380715205333	7.963518234203488	2114.5709788660006	1932.2717035893384	1932.2717035893384	766.7776286876818	3097.7657784909948	1932.2717035893384	1385.3738777593514	1427.1823484889196	1427.1823484889196	1427.1823484889196	730.545761452764	2282.147378697573	1427.1823484889196	1297.325623734408	25374.851746392007	30916.347257429414	30916.347257429414	6134.221029501455	24782.126227927958	30916.347257429414	5541.495511037406
473.344_C18H40N12O3_6.74_57	7416.549865926234	1189.016627550603	882.9309345456696	1139.8049701946863	845.9188056939506	2257.4058441809498	1753.9963563610502	1851.5130568294169	1223.54749636757	2198.7940286164526	2406.4723124225957	1204.4449752025873	699.4290305653163	2011.9360613839667	1465.136333981992	1.6859843825879732	1960.5135377150336	1784.2864177628517	1784.2864177628517	898.3473530628714	2670.225482462832	1784.2864177628517	1255.6050579063065	1488.77192636431	1344.341915174781	1344.341915174781	1011.367952370178	2105.3650450002096	1344.341915174781	1155.5275698379714	23526.162452580404	28548.582684205627	28548.582684205627	7186.7788245029715	21361.803859702657	28548.582684205627	5022.420231625226
