index	V12-leg-healthy-BH8	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V12-leg-healthy-BH10	V12-leg-psoriasis-BA11	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
802.586_C36H79N7O12_8.9_3263	171.75555555555556	131.0	90.24444444444444	43.666666666666664	75.68888888888888	69.86666666666666	52.4	64.04444444444444	32.02222222222222	88.78888888888889	81.18765432098766	81.18765432098766	81.18765432098766	81.18765432098766	65.98518518518519	77.14444444444445	69.86666666666666	69.86666666666666	69.86666666666666	69.86666666666666	69.86666666666666	532.7333333333333	730.688888888889	730.688888888889	730.688888888889	730.688888888889	197.95555555555555
802.499_C25H63N21O7S_7.91_2896	304.2857142857143	591.4285714285714	332.1428571428571	105.0	60.0	49.285714285714285	32.14285714285714	203.57142857142856	23.57142857142857	260.00000000000006	189.04761904761907	189.04761904761907	189.04761904761907	189.04761904761907	47.14285714285714	253.92857142857142	105.0	105.0	105.0	105.0	49.285714285714285	1560.0000000000002	1701.4285714285716	1701.4285714285716	1701.4285714285716	1701.4285714285716	141.42857142857142
802.445__3.88_5694	140.0	98.0	72.33333333333334	46.66666666666667	70.0	44.333333333333336	74.66666666666667	142.33333333333334	109.66666666666667	101.5	88.66666666666667	88.66666666666667	88.66666666666667	88.66666666666667	63.0	103.83333333333334	74.66666666666667	74.66666666666667	74.66666666666667	74.66666666666667	70.0	609.0	798.0	798.0	798.0	798.0	189.0
802.443_C36H67NO18_4.61_2271	96.47058823529412	75.56862745098039	59.490196078431374	49.84313725490196	1014.5490196078431	479.1372549019608	57.88235294117647	82.0	61.09803921568628	70.74509803921569	219.5599128540305	219.5599128540305	219.5599128540305	219.5599128540305	517.1895424836601	68.33333333333333	75.56862745098039	75.56862745098039	75.56862745098039	75.56862745098039	479.1372549019608	424.47058823529414	1976.0392156862745	1976.0392156862745	1976.0392156862745	1976.0392156862745	1551.5686274509803
802.02__6.4_3957	110.5263157894737	154.73684210526318	60.78947368421053	77.36842105263159	70.0	127.10526315789474	42.36842105263158	160.26315789473685	66.31578947368422	105.0	96.60818713450291	96.60818713450291	96.60818713450291	96.60818713450291	79.82456140350878	93.94736842105264	77.36842105263159	77.36842105263159	77.36842105263159	77.36842105263159	70.0	630.0	869.4736842105262	869.4736842105262	869.4736842105262	869.4736842105262	239.47368421052633
800.643__9.1_4686	58.333333333333336	116.66666666666667	93.33333333333333	93.33333333333333	70.0	210.0	58.333333333333336	151.66666666666666	58.333333333333336	95.27777777777777	101.11111111111111	101.11111111111111	101.11111111111111	101.11111111111111	112.77777777777777	93.33333333333333	93.33333333333333	93.33333333333333	93.33333333333333	93.33333333333333	70.0	571.6666666666666	910.0	910.0	910.0	910.0	338.3333333333333
800.576__7.56_4981	136.0	309.09090909090907	215.12727272727273	93.96363636363637	86.54545454545455	116.21818181818182	34.61818181818182	51.92727272727273	14.836363636363636	136.82424242424244	117.59191919191919	117.59191919191919	117.59191919191919	117.59191919191919	79.12727272727273	114.98181818181818	93.96363636363637	93.96363636363637	93.96363636363637	93.96363636363637	86.54545454545455	820.9454545454546	1058.3272727272727	1058.3272727272727	1058.3272727272727	1058.3272727272727	237.38181818181818
799.956__3.81_5991	13.124999999999998	223.12499999999997	13.124999999999998	104.99999999999999	13.124999999999998	65.625	104.99999999999999	157.5	13.124999999999998	87.49999999999999	78.75	78.75	78.75	78.75	61.25	59.06249999999999	65.625	65.625	65.625	65.625	65.625	524.9999999999999	708.75	708.75	708.75	708.75	183.75
799.626_C37H82N8O10_9.64_3808	119.0	59.5	102.0	136.0	85.0	161.5	76.5	59.5	51.0	87.83333333333333	94.44444444444444	94.44444444444444	94.44444444444444	94.44444444444444	107.66666666666667	80.75	85.0	85.0	85.0	85.0	85.0	527.0	850.0	850.0	850.0	850.0	323.0
799.612_C45H84NO10_8.5_3591	451.8181818181818	108.18181818181819	299.0909090909091	120.9090909090909	70.0	210.0	19.09090909090909	38.18181818181818	19.09090909090909	172.87878787878788	148.48484848484847	148.48484848484847	148.48484848484847	148.48484848484847	99.69696969696969	114.54545454545455	108.18181818181819	108.18181818181819	108.18181818181819	108.18181818181819	70.0	1037.2727272727273	1336.3636363636363	1336.3636363636363	1336.3636363636363	1336.3636363636363	299.09090909090907
799.563__7.11_5133	94.71428571428571	109.28571428571428	114.74999999999999	227.67857142857142	92.89285714285714	69.21428571428571	34.607142857142854	105.64285714285714	50.99999999999999	117.17857142857143	99.97619047619047	99.97619047619047	99.97619047619047	99.97619047619047	65.57142857142857	107.46428571428571	94.71428571428571	94.71428571428571	94.71428571428571	94.71428571428571	69.21428571428571	703.0714285714286	899.7857142857142	899.7857142857142	899.7857142857142	899.7857142857142	196.7142857142857
799.557__7.72_2846	136.0	242.7076923076923	138.09230769230768	104.61538461538461	73.23076923076923	56.49230769230769	27.2	96.24615384615385	16.73846153846154	122.39999999999999	99.03589743589743	99.03589743589743	99.03589743589743	99.03589743589743	52.3076923076923	120.3076923076923	96.24615384615385	96.24615384615385	96.24615384615385	96.24615384615385	56.49230769230769	734.4	891.3230769230769	891.3230769230769	891.3230769230769	891.3230769230769	156.9230769230769
799.548_C9H3Br2ClNO16P5S_9.73_4308	43.666666666666664	131.0	294.17543859649123	18.385964912280702	101.12280701754386	32.175438596491226	220.6315789473684	13.789473684210526	257.4035087719298	126.40350877192982	123.59454191033137	123.59454191033137	123.59454191033137	123.59454191033137	117.9766081871345	87.33333333333333	101.12280701754386	101.12280701754386	101.12280701754386	101.12280701754386	101.12280701754386	758.421052631579	1112.3508771929824	1112.3508771929824	1112.3508771929824	1112.3508771929824	353.9298245614035
799.511__9.06_5800	197.6	114.39999999999999	218.39999999999998	62.4	93.6	83.19999999999999	52.0	41.599999999999994	41.599999999999994	112.66666666666667	100.53333333333333	100.53333333333333	100.53333333333333	100.53333333333333	76.26666666666667	88.39999999999999	83.19999999999999	83.19999999999999	83.19999999999999	83.19999999999999	83.19999999999999	676.0	904.8	904.8	904.8	904.8	228.79999999999998
798.626__8.97_4906	136.0	235.73333333333335	444.26666666666665	244.8	54.4	45.333333333333336	63.46666666666667	36.266666666666666	27.2	187.37777777777777	143.05185185185186	143.05185185185186	143.05185185185186	143.05185185185186	54.4	185.86666666666667	63.46666666666667	63.46666666666667	63.46666666666667	63.46666666666667	54.4	1124.2666666666667	1287.4666666666667	1287.4666666666667	1287.4666666666667	1287.4666666666667	163.2
798.586_C45H75N5O7_8.32_3920	132.13636363636363	150.6818181818182	252.68181818181816	120.54545454545453	106.63636363636363	16.227272727272727	30.136363636363633	74.18181818181817	51.0	130.20454545454544	103.8030303030303	103.8030303030303	103.8030303030303	103.8030303030303	50.99999999999999	126.34090909090908	106.63636363636363	106.63636363636363	106.63636363636363	106.63636363636363	30.136363636363633	781.2272727272726	934.2272727272726	934.2272727272726	934.2272727272726	934.2272727272726	152.99999999999997
798.54__9.25_4882	89.25	140.25	172.125	44.625	95.625	70.125	38.25	31.875	51.0	88.1875	81.45833333333333	81.45833333333333	81.45833333333333	81.45833333333333	68.0	70.125	70.125	70.125	70.125	70.125	70.125	529.125	733.125	733.125	733.125	733.125	204.0
797.609__8.83_4651	164.66666666666666	112.66666666666666	156.0	104.0	52.0	34.666666666666664	52.0	95.33333333333333	78.0	118.44444444444444	94.37037037037037	94.37037037037037	94.37037037037037	94.37037037037037	46.22222222222222	108.33333333333333	95.33333333333333	95.33333333333333	95.33333333333333	95.33333333333333	52.0	710.6666666666666	849.3333333333333	849.3333333333333	849.3333333333333	849.3333333333333	138.66666666666666
797.57_C32H72N14O9_10.06_3901	234.5	36.0	377.5	82.5	50.0	82.75	52.0	33.0	497.25	210.125	160.61111111111111	160.61111111111111	160.61111111111111	160.61111111111111	61.583333333333336	158.5	82.5	82.5	82.5	82.5	52.0	1260.75	1445.5	1445.5	1445.5	1445.5	184.75
797.564__5.57_6222	119.0	123.25	119.0	148.75	127.5	63.75	119.0	72.25	51.0	105.54166666666667	104.83333333333333	104.83333333333333	104.83333333333333	104.83333333333333	103.41666666666667	119.0	119.0	119.0	119.0	119.0	119.0	633.25	943.5	943.5	943.5	943.5	310.25
797.066__10.04_5472	81.55339805825243	133.54368932038835	99.90291262135922	105.0	83.59223300970874	96.84466019417476	44.85436893203884	59.126213592233015	158.0097087378641	106.18932038834951	95.8252427184466	95.8252427184466	95.8252427184466	95.8252427184466	75.09708737864078	102.45145631067962	96.84466019417476	96.84466019417476	96.84466019417476	96.84466019417476	83.59223300970874	637.1359223300971	862.4271844660194	862.4271844660194	862.4271844660194	862.4271844660194	225.29126213592235
797.017__8.15_834	74.10000000000001	279.3	256.5	45.6	51.300000000000004	57.0	22.8	96.9	62.7	135.85000000000002	105.13333333333334	105.13333333333334	105.13333333333334	105.13333333333334	43.70000000000001	85.5	62.7	62.7	62.7	62.7	51.300000000000004	815.1000000000001	946.2	946.2	946.2	946.2	131.10000000000002
796.997__6.97_5709	66.0	105.6	132.0	79.2	85.8	39.6	112.2	217.79999999999998	52.8	108.89999999999999	98.99999999999999	98.99999999999999	98.99999999999999	98.99999999999999	79.2	92.4	85.8	85.8	85.8	85.8	85.8	653.4	890.9999999999999	890.9999999999999	890.9999999999999	890.9999999999999	237.60000000000002
796.613_C55H83N_9.23_3323	1072.9787234042553	439.65957446808517	596.6808510638299	123.87234042553193	22.680851063829788	5.23404255319149	5.23404255319149	82.0	19.19148936170213	389.06382978723406	263.05910165484636	263.05910165484636	263.05910165484636	263.05910165484636	11.049645390070921	281.76595744680856	82.0	82.0	82.0	82.0	5.23404255319149	2334.3829787234044	2367.5319148936173	2367.5319148936173	2367.5319148936173	2367.5319148936173	33.148936170212764
796.56_C37H75N6O12_10.06_3944	89.7992565055762	84.03345724907062	132.0	41.342007434944236	129.05576208178437	81.33457249070631	63.42379182156133	17.66542750929368	204.01115241635685	94.80855018587361	93.62949194547707	93.62949194547707	93.62949194547707	93.62949194547707	91.271375464684	86.91635687732341	84.03345724907062	84.03345724907062	84.03345724907062	84.03345724907062	81.33457249070631	568.8513011152417	842.6654275092936	842.6654275092936	842.6654275092936	842.6654275092936	273.814126394052
796.545_C51H79NOSe_6.78_1156	156.70644391408115	283.1742243436754	111.26491646778042	71.33651551312649	70.0	64.1527446300716	236.3961813842482	34.582338902147974	27.39856801909308	114.0771678599841	117.22354813046938	117.22354813046938	117.22354813046938	117.22354813046938	123.51630867143994	91.30071599045345	71.33651551312649	71.33651551312649	71.33651551312649	71.33651551312649	70.0	684.4630071599046	1055.0119331742244	1055.0119331742244	1055.0119331742244	1055.0119331742244	370.5489260143198
796.517__8.08_2185	252.57142857142858	128.71428571428572	228.2857142857143	104.42857142857143	99.57142857142857	26.714285714285715	34.0	97.14285714285715	51.0	143.6904761904762	113.60317460317461	113.60317460317461	113.60317460317461	113.60317460317461	53.42857142857142	116.57142857142858	99.57142857142857	99.57142857142857	99.57142857142857	99.57142857142857	34.0	862.1428571428572	1022.4285714285714	1022.4285714285714	1022.4285714285714	1022.4285714285714	160.28571428571428
796.495_C35H69N7O13_7.01_4163	136.0	283.6571428571429	151.54285714285714	102.97142857142858	99.08571428571429	38.85714285714286	40.800000000000004	97.14285714285715	27.200000000000003	133.0857142857143	108.584126984127	108.584126984127	108.584126984127	108.584126984127	59.58095238095239	119.4857142857143	99.08571428571429	99.08571428571429	99.08571428571429	99.08571428571429	40.800000000000004	798.5142857142857	977.257142857143	977.257142857143	977.257142857143	977.257142857143	178.74285714285716
796.063__10.06_4872	121.90178571428571	26.723214285714285	255.88392857142856	182.66964285714283	25.25892857142857	93.34821428571428	24.160714285714285	82.0	65.52678571428571	122.45089285714283	97.4970238095238	97.4970238095238	97.4970238095238	97.4970238095238	47.589285714285715	101.95089285714286	82.0	82.0	82.0	82.0	25.25892857142857	734.705357142857	877.4732142857141	877.4732142857141	877.4732142857141	877.4732142857141	142.76785714285714
795.56__10.06_3620	156.24581005586592	22.82122905027933	346.4581005586592	81.41340782122906	8.810055865921788	57.0	14.541899441340783	104.44692737430168	238.40223463687153	158.2979515828678	114.45996275605214	114.45996275605214	114.45996275605214	114.45996275605214	26.783985102420857	130.3463687150838	81.41340782122906	81.41340782122906	81.41340782122906	81.41340782122906	14.541899441340783	949.7877094972067	1030.1396648044692	1030.1396648044692	1030.1396648044692	1030.1396648044692	80.35195530726257
795.545_C33H70N12O10_6.9_837	103.20117474302498	107.10719530102791	146.9897209985316	105.00000000000001	36.38766519823789	91.94566813509546	123.70778267254039	48.46549192364171	74.98531571218797	97.62481644640236	93.08777940936531	93.08777940936531	93.08777940936531	93.08777940936531	84.01370533529125	104.10058737151249	103.20117474302498	103.20117474302498	103.20117474302498	103.20117474302498	91.94566813509546	585.7488986784142	837.7900146842878	837.7900146842878	837.7900146842878	837.7900146842878	252.04111600587373
795.415_C31H64N10O9Se_6.33_2359	93.71186440677965	227.03389830508473	133.32203389830508	74.38983050847457	60.86440677966101	56.99999999999999	59.89830508474576	74.38983050847457	107.2372881355932	118.34745762711863	98.64971751412428	98.64971751412428	98.64971751412428	98.64971751412428	59.254237288135585	100.47457627118644	74.38983050847457	74.38983050847457	74.38983050847457	74.38983050847457	59.89830508474576	710.0847457627118	887.8474576271185	887.8474576271185	887.8474576271185	887.8474576271185	177.76271186440675
795.335__4.81_679	93.07894736842105	131.0	120.65789473684211	99.97368421052632	172.3684210526316	148.23684210526318	72.39473684210527	62.05263157894737	62.05263157894737	94.80263157894736	106.86842105263159	106.86842105263159	106.86842105263159	106.86842105263159	131.00000000000003	96.52631578947368	99.97368421052632	99.97368421052632	99.97368421052632	99.97368421052632	148.23684210526318	568.8157894736842	961.8157894736843	961.8157894736843	961.8157894736843	961.8157894736843	393.00000000000006
794.567__7.87_2295	136.0	180.31460674157304	151.2808988764045	131.41573033707866	50.42696629213483	74.87640449438202	21.39325842696629	80.98876404494382	29.033707865168537	118.17228464419475	95.08114856429464	95.08114856429464	95.08114856429464	95.08114856429464	48.89887640449438	133.70786516853934	80.98876404494382	80.98876404494382	80.98876404494382	80.98876404494382	50.42696629213483	709.0337078651685	855.7303370786517	855.7303370786517	855.7303370786517	855.7303370786517	146.69662921348313
794.541_C40H71N7O9_8.33_1353	233.10000000000002	149.1	151.20000000000002	105.0	54.6	54.6	10.5	151.20000000000002	48.300000000000004	139.65	106.40000000000002	106.40000000000002	106.40000000000002	106.40000000000002	39.9	150.15	105.0	105.0	105.0	105.0	54.6	837.9000000000001	957.6000000000001	957.6000000000001	957.6000000000001	957.6000000000001	119.7
794.503__7.1_3639	246.00000000000003	284.3829787234043	129.10638297872342	82.0	34.8936170212766	104.68085106382979	102.93617021276597	82.0	27.914893617021278	141.9007092198582	121.54609929078015	121.54609929078015	121.54609929078015	121.54609929078015	80.83687943262412	105.55319148936171	102.93617021276597	102.93617021276597	102.93617021276597	102.93617021276597	102.93617021276597	851.4042553191491	1093.9148936170213	1093.9148936170213	1093.9148936170213	1093.9148936170213	242.51063829787236
794.001__7.0_4531	71.07692307692308	116.76923076923077	132.0	116.76923076923077	81.23076923076924	5.0769230769230775	60.92307692307693	55.84615384615385	76.15384615384616	94.76923076923077	79.53846153846155	79.53846153846155	79.53846153846155	79.53846153846155	49.07692307692309	96.46153846153847	76.15384615384616	76.15384615384616	76.15384615384616	76.15384615384616	60.92307692307693	568.6153846153846	715.8461538461539	715.8461538461539	715.8461538461539	715.8461538461539	147.23076923076925
793.581__8.96_3704	198.33333333333334	97.22222222222223	128.33333333333334	108.8888888888889	70.0	58.333333333333336	70.0	46.66666666666667	31.111111111111114	101.75925925925925	89.87654320987654	89.87654320987654	89.87654320987654	89.87654320987654	66.11111111111111	103.05555555555557	70.0	70.0	70.0	70.0	70.0	610.5555555555555	808.8888888888889	808.8888888888889	808.8888888888889	808.8888888888889	198.33333333333334
793.581__10.05_4138	225.19672131147541	68.21311475409836	82.22950819672131	496.1803278688525	20.557377049180328	57.0	66.81147540983606	76.62295081967213	81.76229508196721	171.70081967213116	130.5081967213115	130.5081967213115	130.5081967213115	130.5081967213115	48.122950819672134	81.99590163934425	76.62295081967213	76.62295081967213	76.62295081967213	76.62295081967213	57.0	1030.204918032787	1174.5737704918033	1174.5737704918033	1174.5737704918033	1174.5737704918033	144.3688524590164
793.564__7.26_4944	148.53658536585365	83.65853658536585	83.65853658536585	87.07317073170731	70.0	18.78048780487805	76.82926829268293	112.68292682926828	153.65853658536585	111.54471544715447	92.76422764227641	92.76422764227641	92.76422764227641	92.76422764227641	55.20325203252033	99.8780487804878	83.65853658536585	83.65853658536585	83.65853658536585	83.65853658536585	70.0	669.2682926829268	834.8780487804877	834.8780487804877	834.8780487804877	834.8780487804877	165.609756097561
793.564_C35H68N16O5_7.72_1851	128.04878048780486	134.8780487804878	93.90243902439023	81.95121951219512	70.0	39.26829268292683	76.82926829268293	351.7073170731707	153.65853658536585	157.35772357723576	125.58265582655827	125.58265582655827	125.58265582655827	125.58265582655827	62.03252032520325	131.46341463414632	93.90243902439023	93.90243902439023	93.90243902439023	93.90243902439023	70.0	944.1463414634145	1130.2439024390244	1130.2439024390244	1130.2439024390244	1130.2439024390244	186.09756097560975
793.544_C41H72N6O9_8.52_2162	379.1666666666667	218.75	245.0	94.79166666666667	70.0	18.958333333333332	20.416666666666668	18.958333333333332	52.5	168.19444444444446	124.28240740740742	124.28240740740742	124.28240740740742	124.28240740740742	36.458333333333336	156.77083333333334	70.0	70.0	70.0	70.0	20.416666666666668	1009.1666666666667	1118.5416666666667	1118.5416666666667	1118.5416666666667	1118.5416666666667	109.375
793.527_C35H74N6O12_6.42_3450	73.75	81.25	77.5	82.5	70.0	93.75	63.75	185.0	81.25	96.875	89.86111111111111	89.86111111111111	89.86111111111111	89.86111111111111	75.83333333333333	81.25	81.25	81.25	81.25	81.25	70.0	581.25	808.75	808.75	808.75	808.75	227.5
793.495__8.19_5626	136.0	97.14285714285714	111.27272727272728	127.16883116883118	144.83116883116884	58.285714285714285	12.363636363636363	121.87012987012987	35.324675324675326	104.79653679653681	93.80663780663781	93.80663780663781	93.80663780663781	93.80663780663781	71.82683982683983	116.57142857142858	111.27272727272728	111.27272727272728	111.27272727272728	111.27272727272728	58.285714285714285	628.7792207792209	844.2597402597403	844.2597402597403	844.2597402597403	844.2597402597403	215.4805194805195
793.435_C29H64N12O8P2_7.45_1862	156.21951219512195	167.03252032520325	137.4390243902439	105.0	7.3983739837398375	12.520325203252034	5.40650406504065	169.8780487804878	12.520325203252034	124.68157181571816	85.9349593495935	85.9349593495935	85.9349593495935	85.9349593495935	8.441734417344174	146.8292682926829	105.0	105.0	105.0	105.0	7.3983739837398375	748.089430894309	773.4146341463415	773.4146341463415	773.4146341463415	773.4146341463415	25.325203252032523
793.079__10.07_5743	581.4	48.63999999999999	978.1199999999999	798.0	25.84	56.99999999999999	39.519999999999996	335.15999999999997	42.559999999999995	463.97999999999996	322.91555555555556	322.91555555555556	322.91555555555556	322.91555555555556	40.78666666666666	458.28	56.99999999999999	56.99999999999999	56.99999999999999	56.99999999999999	39.519999999999996	2783.8799999999997	2906.24	2906.24	2906.24	2906.24	122.35999999999999
792.654__9.48_4819	116.66666666666667	116.66666666666667	210.0	93.33333333333333	70.0	70.0	210.0	70.0	70.0	112.77777777777779	114.07407407407406	114.07407407407406	114.07407407407406	114.07407407407406	116.66666666666667	105.0	93.33333333333333	93.33333333333333	93.33333333333333	93.33333333333333	70.0	676.6666666666667	1026.6666666666665	1026.6666666666665	1026.6666666666665	1026.6666666666665	350.0
792.654__9.03_5142	264.0	132.0	132.0	94.28571428571428	56.57142857142857	56.57142857142857	75.42857142857143	56.57142857142857	56.57142857142857	122.57142857142856	102.66666666666666	102.66666666666666	102.66666666666666	102.66666666666666	62.857142857142854	113.14285714285714	75.42857142857143	75.42857142857143	75.42857142857143	75.42857142857143	56.57142857142857	735.4285714285713	923.9999999999999	923.9999999999999	923.9999999999999	923.9999999999999	188.57142857142856
792.533__5.1_5673	136.0	138.06060606060606	100.96969696969697	32.96969696969697	37.09090909090909	173.0909090909091	47.39393939393939	144.24242424242425	171.03030303030303	120.54545454545455	108.98316498316497	108.98316498316497	108.98316498316497	108.98316498316497	85.85858585858585	137.03030303030303	136.0	136.0	136.0	136.0	47.39393939393939	723.2727272727273	980.8484848484848	980.8484848484848	980.8484848484848	980.8484848484848	257.57575757575756
792.061__8.21_1846	136.0	141.1320754716981	136.0	128.30188679245282	12.830188679245284	10.264150943396226	15.39622641509434	92.37735849056604	23.09433962264151	109.48427672955977	77.26624737945494	77.26624737945494	77.26624737945494	77.26624737945494	12.830188679245282	132.1509433962264	92.37735849056604	92.37735849056604	92.37735849056604	92.37735849056604	12.830188679245284	656.9056603773586	695.3962264150945	695.3962264150945	695.3962264150945	695.3962264150945	38.490566037735846
791.584_C34H72N16O4_8.53_4074	75.0	425.0	115.0	230.0	70.0	155.0	45.0	235.0	40.0	186.66666666666666	154.44444444444446	154.44444444444446	154.44444444444446	154.44444444444446	90.0	172.5	115.0	115.0	115.0	115.0	70.0	1120.0	1390.0	1390.0	1390.0	1390.0	270.0
791.557_C33H70N14O8_8.19_1245	233.05813953488374	131.0	141.6627906976744	213.25581395348837	79.20930232558139	39.604651162790695	28.941860465116278	79.20930232558139	16.75581395348837	135.8236434108527	106.96640826873386	106.96640826873386	106.96640826873386	106.96640826873386	49.251937984496124	136.3313953488372	79.20930232558139	79.20930232558139	79.20930232558139	79.20930232558139	39.604651162790695	814.9418604651162	962.6976744186047	962.6976744186047	962.6976744186047	962.6976744186047	147.75581395348837
791.522__7.81_3175	135.1058823529412	175.4823529411765	132.0	156.8470588235294	130.4470588235294	48.141176470588235	27.95294117647059	99.38823529411765	24.847058823529412	120.61176470588236	103.35686274509804	103.35686274509804	103.35686274509804	103.35686274509804	68.8470588235294	133.5529411764706	130.4470588235294	130.4470588235294	130.4470588235294	130.4470588235294	48.141176470588235	723.6705882352942	930.2117647058824	930.2117647058824	930.2117647058824	930.2117647058824	206.5411764705882
791.518__9.93_4462	136.0	136.0	61.81818181818181	98.9090909090909	61.81818181818181	111.27272727272727	333.8181818181818	74.18181818181817	61.81818181818181	94.7878787878788	119.5151515151515	119.5151515151515	119.5151515151515	119.5151515151515	168.96969696969697	86.54545454545453	98.9090909090909	98.9090909090909	98.9090909090909	98.9090909090909	111.27272727272727	568.7272727272727	1075.6363636363635	1075.6363636363635	1075.6363636363635	1075.6363636363635	506.9090909090909
791.464_C31H60N16O7_6.41_2269	117.0	87.0	91.0	105.0	102.0	72.0	64.0	119.0	46.0	94.16666666666667	89.22222222222223	89.22222222222223	89.22222222222223	89.22222222222223	79.33333333333333	98.0	91.0	91.0	91.0	91.0	72.0	565.0	803.0	803.0	803.0	803.0	238.0
791.014__8.31_5735	58.22222222222222	131.0	50.94444444444444	116.44444444444444	72.77777777777777	21.833333333333332	152.83333333333331	189.2222222222222	43.666666666666664	98.25	92.99382716049382	92.99382716049382	92.99382716049382	92.99382716049382	82.48148148148147	87.33333333333333	72.77777777777777	72.77777777777777	72.77777777777777	72.77777777777777	72.77777777777777	589.5	836.9444444444443	836.9444444444443	836.9444444444443	836.9444444444443	247.4444444444444
790.995__6.41_1625	91.07142857142857	76.5	26.410714285714285	108.83035714285714	84.24107142857142	58.28571428571428	27.32142857142857	102.45535714285714	50.99999999999999	76.04464285714285	69.56845238095238	69.56845238095238	69.56845238095238	69.56845238095238	56.61607142857142	83.78571428571428	76.5	76.5	76.5	76.5	58.28571428571428	456.2678571428571	626.1160714285714	626.1160714285714	626.1160714285714	626.1160714285714	169.84821428571428
790.89__3.84_6086	190.0	9.5	66.5	104.5	76.0	57.0	9.5	123.5	66.5	93.41666666666667	78.11111111111111	78.11111111111111	78.11111111111111	78.11111111111111	47.5	85.5	66.5	66.5	66.5	66.5	57.0	560.5	703.0	703.0	703.0	703.0	142.5
790.589__2.77_6304	123.00000000000001	109.33333333333334	300.6666666666667	123.00000000000001	13.666666666666668	95.66666666666667	13.666666666666668	82.0	68.33333333333334	134.38888888888889	103.25925925925927	103.25925925925927	103.25925925925927	103.25925925925927	41.00000000000001	116.16666666666669	95.66666666666667	95.66666666666667	95.66666666666667	95.66666666666667	13.666666666666668	806.3333333333334	929.3333333333334	929.3333333333334	929.3333333333334	929.3333333333334	123.00000000000001
790.587_C36H75N11O8_6.8_545	92.17794860027534	131.0	70.74541073887103	74.2323313446535	95.45445158329508	90.84029371271225	104.39720055071133	97.5435979807251	46.923129876089945	85.43706975676916	89.25715159859263	89.25715159859263	89.25715159859263	89.25715159859263	96.89731528223956	83.20513997246442	92.17794860027534	92.17794860027534	92.17794860027534	92.17794860027534	95.45445158329508	512.622418540615	803.3143643873336	803.3143643873336	803.3143643873336	803.3143643873336	290.6919458467187
790.523__9.98_2989	396.0	79.2	132.0	211.2	52.8	52.8	132.0	39.6	184.79999999999998	173.80000000000004	142.26666666666665	142.26666666666665	142.26666666666665	142.26666666666665	79.2	158.39999999999998	132.0	132.0	132.0	132.0	52.8	1042.8000000000002	1280.3999999999999	1280.3999999999999	1280.3999999999999	1280.3999999999999	237.6
790.515__5.52_5487	288.0	70.5	102.0	136.5	64.5	57.0	70.5	97.5	45.0	123.25	103.5	103.5	103.5	103.5	64.0	99.75	70.5	70.5	70.5	70.5	64.5	739.5	931.5	931.5	931.5	931.5	192.0
790.457_C34H71N5O11S2_6.37_1299	203.3013698630137	119.46575342465754	88.02739726027397	115.97260273972603	77.54794520547945	56.58904109589041	33.534246575342465	110.38356164383562	51.0	114.6917808219178	95.09132420091323	95.09132420091323	95.09132420091323	95.09132420091323	55.89041095890411	113.17808219178082	88.02739726027397	88.02739726027397	88.02739726027397	88.02739726027397	56.58904109589041	688.1506849315068	855.8219178082192	855.8219178082192	855.8219178082192	855.8219178082192	167.67123287671234
790.38__4.84_1195	62.857142857142854	111.04761904761904	132.0	48.19047619047619	85.9047619047619	58.666666666666664	96.38095238095238	54.476190476190474	54.476190476190474	77.17460317460318	78.22222222222223	78.22222222222223	78.22222222222223	78.22222222222223	80.31746031746032	58.666666666666664	62.857142857142854	62.857142857142854	62.857142857142854	62.857142857142854	85.9047619047619	463.0476190476191	704.0	704.0	704.0	704.0	240.95238095238093
789.445_C30H52N20O6_3.35_3939	105.94594594594595	77.56756756756756	136.21621621621622	90.8108108108108	70.0	71.89189189189189	54.86486486486486	81.35135135135135	73.78378378378379	94.27927927927927	84.71471471471472	84.71471471471472	84.71471471471472	84.71471471471472	65.58558558558558	86.08108108108108	77.56756756756756	77.56756756756756	77.56756756756756	77.56756756756756	70.0	565.6756756756756	762.4324324324324	762.4324324324324	762.4324324324324	762.4324324324324	196.75675675675674
