index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
477.225_C18H38N6O4Se_7.3_2998	620.4924997417453	440.8762498165033	1330.7931244461117	702.1362497077645	1616.5462493271787	1061.3687495582485	2212.545624079118	775.6156246771817	955.2318746024238	922.574374616016	236.76687490145545	138.7943749422325	873.5881246364046	1045.0399995650448	228.60249990485354	220.43812490825164	1046.400728731145	836.3381637144084	836.3381637144084	914.4099996194142	758.2663278094026	836.3381637144084	206.15046866419829	938.90312460922	824.6018746567931	824.6018746567931	812.3553121618902	824.6018746567931	824.6018746567931	224.5203124065526	12556.808744773738	13381.410619430535	13381.410619430535	7315.279996955313	6066.130622475221	13381.410619430535	824.6018746567931
476.611__3.75_5260	6212.620398347412	879.324733304557	764.6302028735278	1720.4179564654373	191.15755071838194	3383.4886477153605	3230.5626071406546	497.009631867793	783.745957945366	611.7041622988222	2236.5433434050688	516.1253869396312	1261.6398347413208	554.3568970833076	248.5048159338965	324.9678362212493	1674.2215483751615	1463.5499976876117	1463.5499976876117	1242.5240796694825	1684.575915705741	1463.5499976876117	831.5353456249615	831.5353456249615	774.1880804094469	774.1880804094469	745.5144478016896	774.1880804094469	774.1880804094469	420.54661158044024	20090.65858050194	23416.799963001788	23416.799963001788	9940.19263735586	13476.607325645928	23416.799963001788	3326.141382499846
476.408_C21H49N9O3_8.82_2460	498.17121091845314	263.7376998980046	1719.1790808166227	830.2853515307553	742.372784898087	332.1141406123021	507.9392738776385	859.5895404083113	664.2282812246042	1191.7036810206134	771.6769737756431	498.17121091845314	1240.5439958165402	2735.0576285719	400.4905813265996	205.12932214289248	965.4102224661527	841.2744223598388	841.2744223598388	942.6180755613868	739.9307691582907	841.2744223598388	468.8670220408971	786.3290682144211	703.3005330613456	703.3005330613456	757.0248793368651	581.1997460715287	703.3005330613456	449.3308961225264	11584.922669593832	13460.390757757421	13460.390757757421	7540.944604491095	5919.446153266325	13460.390757757421	1875.4680881635884
476.408_C21H49N9O3_8.11_3745	467.81196506166884	838.1631040688234	3008.290830882676	1643.8392661194753	1156.5351358469036	948.6187069306062	773.1892200324804	454.81718825440026	1111.0534170214635	344.3615853926173	532.7858490980117	519.7910722907432	409.3354694289602	344.3615853926173	461.3145766580345	565.2727911161832	958.3647895360577	848.721360224729	848.721360224729	769.128352280209	928.3143681692491	848.721360224729	519.7910722907432	805.6761620506519	549.0293201070974	549.0293201070974	652.987534565246	516.542378088926	549.0293201070974	526.2884606943774	11500.377474432693	13579.541763595664	13579.541763595664	6153.026818241672	7426.5149453539925	13579.541763595664	2079.1642891629726
476.358_C21H45N7O5_5.94_3337	141.19478616563387	1.961038696744915	1047.1946640617846	1688.4543178973718	1298.2076172451336	633.4154990486076	1417.8309777465736	1509.9997964935847	1600.2075765438506	937.3764970440694	437.311629374116	417.7012424066669	1060.921934938999	1611.9738087243202	549.0908350885762	235.3246436093898	1079.0615428838894	911.7604290678389	911.7604290678389	976.3521411418745	847.1687169938033	911.7604290678389	409.8570876196872	1179.5647760920663	992.2855805529271	992.2855805529271	1117.7920571446016	840.305081555196	992.2855805529271	427.50643589039146	12948.738514606674	14588.166865085423	14588.166865085423	7810.817129134996	6777.349735950426	14588.166865085423	1639.4283504787488
473.383_C27H52O6_7.89_1390	15.778520298451921	9.51720271970116	555.8380325243011	141.33880881100055	1196.9969525883791	966.4969814559678	705.274812070486	1094.0608915937166	1142.1478105985225	1046.307909526444	1254.5175900785027	1105.9991371105348	766.4687558734767	954.892672876683	979.186585082236	1039.96310771331	716.2599459114276	810.9241106826071	810.9241106826071	801.8556357227164	819.9925856424978	810.9241106826071	1094.916604996146	860.6807143750798	972.8417832691018	972.8417832691018	1000.6002912015636	972.8417832691018	972.8417832691018	1072.9811224119223	8595.119350937131	12974.785770921713	12974.785770921713	6414.8450857817315	6559.940685139983	12974.785770921713	4379.666419984584
473.359__8.02_3204	2411.6509488662978	1428.800501335629	360.8674777500664	3517.724437579916	633.7184975123118	692.3961361708592	10195.239716922608	184.83456177442426	346.1980680854296	751.0737748294066	237.6444365671169	164.2973882439327	22799.196500778588	2282.5601438174936	765.7431844940434	193.63620757320638	3800.355063785252	2935.348873893833	2935.348873893833	2401.3823621010515	3469.3153856866143	2935.348873893833	340.3303042195748	1089.9371380825178	721.7349555001329	721.7349555001329	1089.9371380825178	526.6318069604629	721.7349555001329	215.64032207016163	45604.26076542302	46965.58198230133	46965.58198230133	19211.058896808412	27754.523085492914	46965.58198230133	1361.3212168782993
473.345_C26H54O2Se_6.42_1643	442.4013408787604	407.8786928911114	340.1120135079487	1053.5800719193599	606.064264672059	997.3209418654135	1492.145563021715	634.1938296990322	888.6385315339262	568.9843835001398	717.3039081878167	337.5547803236784	384.8635942326788	1533.0612939700395	301.75351574389435	599.6711817113833	779.1037101410153	706.5954942286849	706.5954942286849	839.57161981074	573.6193686466297	706.5954942286849	489.07084649169315	620.1290471855457	602.8677231917211	602.8677231917211	661.6840864299379	521.0362612950719	602.8677231917211	468.61298101753084	9349.244521692184	11305.527907658958	11305.527907658958	6716.57295848592	4588.954949173038	11305.527907658958	1956.2833859667726
473.344_C18H40N12O3_6.74_57	327.0149068263611	1285.0857656297048	1299.9181773429623	1299.777807516023	936.6878551662501	1262.9073329732882	72.66478041226766	888.8217441799334	1161.2795782692024	591.9863501455316	472.99952684328	38.040223100562535	48.28722046713473	1084.9651823565116	400.8494357964566	384.0986364483614	854.9497251070975	722.2115327171146	722.2115327171146	722.7759363962664	721.6471290379625	722.2115327171146	323.99695554716516	1010.8265187613808	740.4040471627325	740.4040471627325	764.3371026558908	644.835589988195	740.4040471627325	392.47403612240896	10259.39670128517	11555.384523473833	11555.384523473833	5782.207491170131	5773.1770323037	11555.384523473833	1295.9878221886606
473.295_C18H36N10O5_4.16_1492	986.845562195848	1663.0406250405376	998.073893497697	396.73437266533455	330.61197722111217	605.0822979329788	1170.2416401260498	928.2087209528582	1109.1096141493158	585.1208200630249	920.7231667516255	1487.1301013115685	299.4221680493091	1023.0257408351395	1165.2512706585612	310.6504993511582	841.2931193941004	873.7045294251324	873.7045294251324	947.0785555017991	800.3305033484659	873.7045294251324	970.9387595182284	957.5271415743531	957.5271415743531	957.5271415743531	971.8744537933825	957.5271415743531	957.5271415743531	1042.9872187050933	10095.517432729204	13979.272470802118	13979.272470802118	7576.628444014393	6402.644026787727	13979.272470802118	3883.7550380729135
473.199_C12H34N10O5Se_3.59_1297	870.8496123052358	10239.449741484963	1281.0197797010019	146.3027348672796	411.0410170080713	596.5319844290866	1621.5219781123492	169.815674399521	2462.762703599207	602.6279317152232	101.8894046397126	1508.3115285126685	83.60156278130265	1524.857671146468	1611.0717827646863	295.21801857147494	1667.5318659624754	1470.4295703773907	1470.4295703773907	2019.500250935842	921.3588898189395	1470.4295703773907	879.1226836221356	736.7387720102295	736.7387720102295	736.7387720102295	1055.4697301139458	733.6907983671613	736.7387720102295	901.7647735420717	20010.382391549705	23526.873126038252	23526.873126038252	16156.002007486735	7370.871118551516	23526.873126038252	3516.4907344885423
472.398_C23H49N7O3_8.7_2050	64.11779592992565	57.48492048889886	916.4422901018684	535.0519522428278	884.3833921369055	1151.9093682583193	701.9793175086687	1032.517610319837	1190.6011416643091	1261.3518130352616	1527.7723099165044	662.182064862508	305.1122702872324	1242.5586659523522	944.0792711061466	1922.4283986575983	778.6258781605338	899.9982864043227	899.9982864043227	859.0955545179909	940.9010182906545	899.9982864043227	1264.1155111356893	900.4128411193869	930.2607806040076	930.2607806040076	793.1813548227872	988.2984407129918	930.2607806040076	1235.9257905113254	9343.510537926406	14399.972582469163	14399.972582469163	6872.764436143927	7527.208146325236	14399.972582469163	5056.462044542757
472.272__2.67_4804	805.4368013896681	1289.9100653834532	429.9700217944844	387.5786111950282	448.1377691942514	944.7228647878813	1126.4003387855507	950.7787805878036	272.51621099650424	593.479748392387	490.5291797937076	641.9270747917654	5147.528429933968	484.4732639937853	5171.752093133658	702.4862327909887	1073.4110755362303	1242.9767179340554	1242.9767179340554	682.8045064412411	1803.1489294268695	1242.9767179340554	1751.6736451275299	699.4582748910275	672.206653791377	672.206653791377	542.0044640930473	875.0798330887746	672.206653791377	672.206653791377	12880.932906434764	19887.627486944886	19887.627486944886	5462.436051529929	14425.191435414956	19887.627486944886	7006.6945805101195
471.365_C28H46N4O2_7.7_116	351.7759656107644	644.6715245664949	1443.4155783502772	1449.3704155186238	949.4625458370368	1088.9535406039104	1222.8734227932378	1005.855848662809	1271.7485660436992	720.3363290635743	314.01462347163215	228.5150998325582	1312.2954644716044	1145.162087145223	314.42677210619553	333.4282453617543	1050.4934407222713	862.2691268399623	862.2691268399623	834.3007560285477	890.2374976513768	862.2691268399623	297.59618519303507	1117.0578138745668	977.659197249923	977.659197249923	834.8994374503056	1047.4046946333597	977.659197249923	314.22069778891387	12605.921288667256	13796.306029439396	13796.306029439396	6674.406048228381	7121.899981211014	13796.306029439396	1190.3847407721403
471.299_C22H48O6P2_6.87_1140	1571.1681393569284	1195.1620889125352	1307.4129794298174	1552.2301056806998	1094.27401860099	932.095584755469	1064.6618204890692	652.1570142323081	1210.312515853518	360.16696773336554	289.9240791888086	64.73364238419954	943.4584049612062	1917.5619916894004	233.45430604514516	217.95955121913997	1150.055135974609	912.9208256582876	912.9208256582876	942.3393393348836	883.5023119816916	912.9208256582876	201.51789470932331	1144.7180537567626	1004.0601127251377	1004.0601127251377	1079.4679195450296	937.7769948583375	1004.0601127251377	225.70692863214256	13800.661631695308	14606.733210532602	14606.733210532602	7538.7147146790685	7068.018495853533	14606.733210532602	806.0715788372933
471.236_C22H34N2O9_6.81_2368	1266.8455402465556	1709.3401015228428	958.7382160986223	2112.5018129079044	1096.4031907179117	912.8498912255258	1184.9021029731691	565.409717186367	1148.846990572879	604.7425670775925	154.05366207396665	96.69325598259609	1499.5649021029733	1966.6424945612764	244.19144307469182	162.2480058013053	1252.2322939328014	980.2483683828862	980.2483683828862	1115.6598984771574	844.8368382886149	980.2483683828862	164.29659173313996	1166.8745467730241	1027.570703408267	1027.570703408267	1140.6526468455404	935.794053662074	1027.570703408267	158.15083393763598	15026.787527193617	15683.973894126178	15683.973894126178	8925.27918781726	6758.694706308919	15683.973894126178	657.1863669325598
471.163_C21H22N6O7_4.17_350	42.75674483106404	923.917486132123	1523.7512397041519	44.61573373676248	156.15506807866868	436.8623928391326	1259.1551521264078	217.5017019667171	1562.170343755253	464.74722642460915	1350.2456085056313	1458.6866280047066	50.19270045385779	1818.7108127416373	1804.4585644646158	458.5505967389477	708.378050232532	848.2798750315179	848.2798750315179	934.5292144688182	762.0305355942176	848.2798750315179	1267.9853494284755	450.80480963187085	694.3323562783661	694.3323562783661	1091.5363191292654	447.70649478904016	694.3323562783661	1404.466118255169	8500.536602790384	13572.478000504287	13572.478000504287	7476.233715750545	6096.24428475374	13572.478000504287	5071.941397713902
469.387_C35H48_9.38_3082	476.5623775105439	467.03112996033303	876.8747746194008	1153.2809535755162	772.0310515670811	819.6872893181355	2687.8118091594674	686.2498236151832	791.0935466675029	381.24990200843513	581.4061005628636	514.6873677113874	629.062338313918	772.0310515670811	524.2186152615983	533.7498628118092	876.0805039902166	791.689249639391	791.689249639391	916.1911707640206	667.1873285147615	791.689249639391	538.5154865869146	772.0310515670811	657.6560809645506	657.6560809645506	676.7185760649724	657.6560809645506	657.6560809645506	528.9842390367037	10512.966047882599	12667.027994230257	12667.027994230257	7329.529366112165	5337.498628118092	12667.027994230257	2154.0619463476582
469.387_C28H52O5_8.81_132	287.22958356717726	410.99098402700224	2223.2704247603733	776.2933843842525	1981.3168868614155	967.0922100931493	3149.108834700248	470.1901872469519	478.1315437764573	1139.2236912326894	117.57333043683377	280.42270654188684	1813.6201892383524	4196.955358593433	61.1587587272302	233.70277786830292	1491.1186065401253	1161.6425532534847	1161.6425532534847	1506.4856470972202	816.7994594097493	1161.6425532534847	173.21439339356343	1053.1579506629193	627.212464080355	627.212464080355	957.7585378084709	474.1608655117046	627.212464080355	175.63805415256834	17893.423278481503	18586.280852055756	18586.280852055756	12051.885176777761	6534.395675277994	18586.280852055756	692.8575735742537
469.352_C20H48N6O4S_7.79_1676	25.54791375370988	36.16722730193869	469.40443945069364	197.1498645692913	1037.4607627334838	985.287613561751	306.8827712343223	752.1244247854229	1120.41453088559	840.7726074488982	1217.9890930533736	1033.4592822660352	811.8388256073472	930.1903055868827	845.2357972010523	713.9564572497599	626.1034405766109	707.742619793097	707.742619793097	700.0089892742783	715.4762503119158	707.742619793097	952.6601574425553	781.981625196385	826.3057165281227	826.3057165281227	885.4814565178904	781.981625196385	826.3057165281227	939.3475397335437	7513.24128691933	11323.881916689552	11323.881916689552	5600.071914194226	5723.810002495326	11323.881916689552	3810.640629770221
468.389_C22H51N4O6_6.7_183	866.3702248273535	1003.5027899997305	1243.356617775528	1144.2559112152098	782.809072965307	1174.694214232443	32.52092374999126	809.8511021721963	1047.8786317669599	520.7513041464118	427.0654114912646	219.89270906028577	1447.0369254392665	973.3208095342213	470.3839227326323	422.3234442843693	920.5290439853849	786.6258759620732	786.6258759620732	638.0148665203028	935.2368854038436	786.6258759620732	384.916371892138	988.411799766976	838.1106634997749	838.1106634997749	651.7801885558595	957.1244282971567	838.1106634997749	424.69442788781697	11046.348527824619	12586.014015393172	12586.014015393172	5104.118932162422	7481.895083230749	12586.014015393172	1539.665487568552
468.389_C22H51N4O6_6.46_1461	575.4938129826878	613.8600671815336	767.3250839769171	1485.820389882576	1133.5484195113547	463.88289167695444	1304.452642760759	826.6183859205879	404.58958973328356	289.490827136746	376.6868594068502	2563.563348741064	1890.4099796158594	2022.9479486664177	453.41936780454193	279.0273032643335	981.536669920473	965.6960573914042	965.6960573914042	1223.7963129109125	707.5958018718957	965.6960573914042	918.1742198041975	796.9717349487526	690.5925755792254	690.5925755792254	1219.000531136057	519.6883523298211	690.5925755792254	415.05311360569607	11778.440039045676	15451.136918262468	15451.136918262468	9790.3705032873	5660.766414975165	15451.136918262468	3672.69687921679
468.245_C20H43NO6Se_3.54_1937	1294.6828492815655	17984.911892387652	1547.1279730969125	317.35958422500767	418.3376337511465	245.23240599205138	1283.863772546622	234.41332925710793	2279.218832161419	530.1347600122288	721.2717823295629	934.0469581167839	310.14686640171203	1074.6949556710488	1273.0446958116786	414.73127483949867	2293.3437378987064	1928.951222867625	1928.951222867625	2908.0776673800065	949.8247783552432	1928.951222867625	835.7736777743811	802.4148578416388	827.6593702231735	827.6593702231735	827.6593702231735	843.8879853255886	827.6593702231735	827.6593702231735	27520.124854784477	30863.219565882	30863.219565882	23264.62133904005	7598.598226841946	30863.219565882	3343.0947110975244
467.811__6.51_5066	398610.58835182246	364397.2241481775	37812.52476228209	55993.26465927099	12035.137678288429	1308.7856576862123	1095.3966917591124	9317.98484548336	867.7817947702059	625.9409667194928	384.10013866877966	341.4223454833597	967.3633122028525	1152.300416006339	256.0667591125198	241.84082805071313	73682.02444037242	55337.98270973653	55337.98270973653	54503.098380546755	56172.8670389263	55337.98270973653	305.8575178288431	5313.385251584786	1123.8485538827258	1123.8485538827258	1123.8485538827258	1138.0744849445323	1123.8485538827258	298.7445522979398	884184.293284469	885407.7233557844	885407.7233557844	436024.78704437404	449382.9363114104	885407.7233557844	1223.4300713153723
467.371_C26H52O5_8.31_2457	114.57152137091688	78.19960982459406	698.3407016893982	877.472366055038	2149.5799723876785	1112.0711955288202	1400.3185945334285	529.2113129989971	1126.6199601473493	865.6514948024832	1137.5315336112462	584.6784781071393	1353.0351095232088	1350.3072161572347	519.2090373237583	748.3520800655921	971.2815879182622	915.3218865079301	915.3218865079301	1055.4674081848552	775.1763648310051	915.3218865079301	747.4427822769339	994.7717807919291	871.5619304287607	871.5619304287607	1007.5019498331421	723.3463908774952	871.5619304287607	666.5152790863657	11655.379055019146	14645.150184126882	14645.150184126882	8443.739265478842	6201.410918648041	14645.150184126882	2989.7711291077358
467.2__5.78_4916	390.651150365646	366.53688182455676	115.74848899722845	294.19407620128896	385.82829665742815	8546.096770962033	506.39963936287444	1388.9818679667412	318.3083447423782	110.92563528901059	1249.1191104284237	680.0223728587171	16132.445653988714	501.5767856546566	8531.62820983738	916.3422045613919	2421.474466001046	2527.1753431061543	2527.1753431061543	511.82534978461956	4542.525336427689	2527.1753431061543	2844.277974421478	388.2397235115371	503.9882125087655	503.9882125087655	443.70254115604234	1152.6620362640665	503.9882125087655	1082.7306574949077	29057.69359201255	40434.80548969847	40434.80548969847	4094.6027982769565	36340.20269142151	40434.80548969847	11377.111897685912
466.41_C23H53N4O5_7.7_337	527.3750190006591	603.2241790490446	1578.3256910614846	28.829128227255172	1003.3319522733144	1174.87908110163	35.73706630087862	1135.9413368266391	37.25681267707577	754.3468376396801	416.08813663458545	239.7054511547335	1423.3806400701105	24.29291555890911	342.91004597466775	363.7720189570106	693.9100549822234	605.5872695317298	605.5872695317298	388.19445835480013	822.9800807086597	605.5872695317298	340.61891318024936	678.7855083443624	471.7315778176223	471.7315778176223	327.8967938946595	831.6581779136491	471.7315778176223	353.34103246583913	8326.920659786681	9689.396312507677	9689.396312507677	3105.555666838401	6583.840645669277	9689.396312507677	1362.4756527209975
466.319__8.41_547	8.27102126580444	8.27102126580444	612.0555736695287	496.26127594826653	3358.0346339166035	1215.840126073253	1265.4662536680796	339.1118718979821	1463.9707640473862	1191.0270622758396	272.94370177154656	1381.2605513893418	1993.3161250588705	3316.679527587581	587.2425098721154	388.73799949280874	1272.3587713895834	1118.6556262000508	1118.6556262000508	1411.243003477883	826.0682489222187	1118.6556262000508	657.5461906314531	1203.4335941745462	901.5413179726842	901.5413179726842	1228.2466579719596	599.6490417708221	901.5413179726842	487.9902546824621	15268.305256675001	17898.490019200814	17898.490019200814	11289.944027823063	6608.5459913777495	17898.490019200814	2630.1847625258124
466.319__8.03_3373	342.0818809377349	101.940400519445	184.72421570637687	669.1121591142095	1039.9289180507142	2592.9806575080306	2443.8329574191785	950.3034652450276	493.28207231221376	491.22958102658737	233.2998427995352	194.30250837263344	3835.422049073884	2346.6817032328618	1686.4636730230332	401.6041282209008	1290.9600050121887	1125.449388285148	1125.449388285148	940.0410088168956	1310.8577677534001	1125.449388285148	628.9175381040257	809.7078121796185	581.1971157132116	581.1971157132116	580.1708700703985	721.7927687786207	581.1971157132116	317.45198551021804	15491.520060146266	18007.190212562367	18007.190212562367	7520.328070535164	10486.862142027201	18007.190212562367	2515.6701524161026
465.369_C27H48N2O4_8.9_717	25.805780535979338	25.805780535979338	5341.796570947723	3303.1399086053552	799.9791966153595	1083.842782511132	387.08670803969005	1264.4832462629874	1006.4254409031942	335.47514696773135	25.805780535979338	929.0080992952561	25.805780535979338	2528.966492525975	1677.3757348386569	980.6196603672148	1344.0510695822572	1233.838881876512	1233.838881876512	1041.9083891401656	1425.7693746128584	1233.838881876512	903.2023187592767	903.2023187592767	954.8138798312355	954.8138798312355	593.5329523275248	1045.1341117071631	954.8138798312355	954.8138798312355	16128.612834987087	19741.422110024192	19741.422110024192	8335.267113121325	11406.154996902867	19741.422110024192	3612.809275037107
465.249_C18H36N6O6S_6.13_1015	923.3859963191012	506.2790385809499	1474.0690914829956	2140.8578755809826	1665.5160895373303	829.4823356764807	875.3422629670629	512.4664890884094	1643.314061245858	273.3397253589456	280.25511122022385	51.68341012113219	1552.6861096954221	2674.7984576070457	334.85026275663114	300.2733334502399	1255.9614610950487	1002.4124781680506	1002.4124781680506	1058.5089963717091	946.3159599643923	1002.4124781680506	241.76552938705677	1198.7275439010484	852.4122993217718	852.4122993217718	690.8106507740064	876.434165997791	852.4122993217718	290.26422233523186	15071.537533140585	16038.59965068881	16038.59965068881	8468.071970973673	7570.527679715138	16038.59965068881	967.0621175482271
465.248_C18H36N6O6S_4.69_888	570.7346586385562	356.3630820743861	911.276960154701	1964.940945333574	1022.8134630903024	932.6350139083269	888.7323478592072	740.4125301256946	724.9872690814093	520.1081608521839	547.7945268291063	978.5152775272267	864.6056575078891	1310.3561497363387	803.3001328447039	768.889935130529	900.6638531968807	869.1541319183834	869.1541319183834	948.7029941627907	789.6052696739762	869.1541319183834	774.6249680828914	876.6690026835481	833.9528951762965	833.9528951762965	933.6238126932169	786.0950339876165	833.9528951762965	786.0950339876165	10807.96623836257	13906.466110694135	13906.466110694135	7589.623953302325	6316.842157391809	13906.466110694135	3098.4998723315657
464.432_C24H55N4O4_8.63_168	331.68207599059605	278.4565751290045	1696.2997195493674	1702.163545915475	1250.0474976363623	451.21392114586524	2144.0554866844514	522.4819646724031	1187.9510799645057	732.6775867190274	151.55735838554887	423.84939810403	1279.8176930335237	3005.737253457845	235.15447273313336	125.8467350880004	1215.2153666582021	969.9370227630712	969.9370227630712	1211.068087753968	728.8059577721745	969.9370227630712	234.10199107767815	1218.999288800434	627.5797756957153	627.5797756957153	991.3625421776949	486.8479429091342	627.5797756957153	193.3559155593411	14582.584399898426	15518.99236420914	15518.99236420914	9688.544702031744	5830.447662177396	15518.99236420914	936.4079643107126
464.341__8.2_3022	133.30418464523706	828.3089080092935	256.3542012408405	331.5514336048204	773.6200117445809	3857.845890673271	3121.82449511068	300.7889294559195	738.3000995736206	428.39635407358236	679.0537952868486	411.30607399085966	5928.048484693747	1289.7464702428065	1313.6728623586182	665.3815712206705	1499.0074552557	1316.0939853703371	1316.0939853703371	982.9759427579339	1649.2120279827404	1316.0939853703371	767.3535757142492	755.9600556591008	708.6769474302346	708.6769474302346	726.3369035157148	701.8408353971456	708.6769474302346	672.2176832537596	17988.0894630684	21057.503765925394	21057.503765925394	7863.807542063471	13193.696223861923	21057.503765925394	3069.414302856997
463.841__8.42_663	90.09577128119643	138.60887889414835	963.3317083143311	741.5575020836937	1770.7284278727452	647.9965088301435	2564.2642595417447	537.1094057148249	1143.523250876724	855.9098271713661	866.3054930884272	200.98287439651511	1760.3327619556842	3226.121656261303	218.30898425828366	509.3876299359952	1203.2983298998254	1014.6603087798204	1014.6603087798204	1295.5598649137428	733.7607526458978	1014.6603087798204	448.74624541980523	909.6207677428486	798.73366462753	798.73366462753	861.1076601298967	592.5529572724843	798.73366462753	363.84830709713947	14439.579958797905	16234.564940477127	16234.564940477127	10364.478919309942	5870.0860211671825	16234.564940477127	1794.984981679221
463.841__8.07_3698	130.54387089102633	565.3990394778565	362.81590873057814	707.731152890815	501.65520954444565	2592.976753250185	2395.196239826657	672.8030268999049	368.05512762921467	381.58977645069234	240.567467762393	207.38574807102844	4286.990863809323	2089.1385358313073	1951.1724381672127	577.623883574675	1254.5746254360006	1126.9778151754572	1126.9778151754572	886.0828962318994	1367.872734119015	1126.9778151754572	744.1873843938273	619.1010331888807	571.5114615262657	571.5114615262657	533.5271245111511	625.21345523729	571.5114615262657	409.095675668534	15054.895505232007	18031.645042807315	18031.645042807315	7088.6631698551955	10942.98187295212	18031.645042807315	2976.749537575309
463.398_C26H54O6_8.05_1739	491.75255057154874	1006.7375051071076	2009.6029428868803	2265.1593864909923	1119.0274575998235	2148.997366670941	4855.572428478127	398.82293471550804	1262.2939487112196	507.24081988088886	3.8720673273350292	3.8720673273350292	898.3196199417268	747.3089941756607	425.92740600685323	3.8720673273350292	1475.902996269202	1134.273722701205	1134.273722701205	1313.598840798409	954.9486046040015	1134.273722701205	109.38590199721457	1062.8824813534657	822.8143070586938	822.8143070586938	877.0232496413842	695.0360852566378	822.8143070586938	3.8720673273350292	17710.835955230425	18148.37956321928	18148.37956321928	10508.790726387271	7639.588836832012	18148.37956321928	437.5436079888583
463.34_C16H44N10O4_8.12_3424	126.4421858627545	46.37840794193698	221.15177681786793	99.59152863321204	1529.0228807804908	844.087024543253	2026.4923301787412	250.93159665426955	674.6837871132306	687.376825076287	721.0621950551675	1149.6963231922273	496.4930618626306	1622.2678904321747	990.0569611184021	807.4724919575133	718.7432746580707	768.3254542012598	768.3254542012598	985.2360476612796	551.4148607412401	768.3254542012598	917.0719928308275	585.5884244879305	704.2195100657273	704.2195100657273	935.3792591236975	585.5884244879305	704.2195100657273	898.7647265379577	8624.919295896849	12293.207267220158	12293.207267220158	7881.888381290237	4411.318885929921	12293.207267220158	3668.28797132331
463.27_C21H46O5P2_7.22_1403	1267.1841850964588	1517.9496375704946	1148.6953544601017	1165.4992249867123	1046.579525875314	903.9620606366442	1348.187458404223	1034.0843400991164	953.5119352663936	726.0133804445879	238.27026669783805	122.36664691172876	955.2354091665587	1534.7535080971052	305.4857488042806	108.57885571040723	1133.4713350086424	898.5223461392479	898.5223461392479	962.4524561235004	834.5922361549951	898.5223461392479	193.67537953106364	1097.6374401677078	994.6598746328375	994.6598746328375	1106.039375431013	954.3736722164762	994.6598746328375	180.3184568047834	13601.65602010371	14376.357538227967	14376.357538227967	7699.619648988003	6676.737889239961	14376.357538227967	774.7015181242546
462.415_C26H55NO5_8.57_4291	313.7017165937395	406.96438909458095	2899.6212722988894	1560.0301581958936	1560.0301581958936	568.0544597778526	1356.5479636486032	618.9250084146752	1195.4578929653317	1229.3715920565467	483.2702120498149	390.0075395489734	1144.587344328509	2348.523662066644	279.7880175025244	313.7017165937395	1266.8179681364302	1041.7864439582631	1041.7864439582631	1166.843209357119	916.7296785594076	1041.7864439582631	366.6918714237631	1212.414742510939	881.7561763715921	881.7561763715921	1292.959777852575	593.4897340962639	881.7561763715921	351.85462807135644	15201.815617637161	16668.58310333221	16668.58310333221	9334.745674856951	7333.837428475261	16668.58310333221	1466.7674856950523
461.937__3.75_4762	1268.5015799101948	394.6449359720606	2762.514551804424	1522.2018958922338	253.70031598203894	6990.853151505074	535.5895559620823	704.7230999501082	1155.7458839181775	591.9674039580909	1183.9348079161819	366.45601197405625	479.21170796607356	591.9674039580909	197.3224679860303	28.188923998004327	1437.6351238982206	1189.2202311658075	1189.2202311658075	680.0577914518544	1698.3826708797608	1189.2202311658075	443.9755529685682	648.3452519540996	591.9674039580909	591.9674039580909	563.7784799600865	930.2344919341429	591.9674039580909	281.88923998004327	17251.621486778648	19027.52369865292	19027.52369865292	5440.462331614835	13587.061367038086	19027.52369865292	1775.9022118742728
