#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
774.592_C35H79N7O11_7.58_1905	7422.375977741613	783.6123287311669	426.28510682975485	714.6544438028243	253.89039450889808	2404.1226245472203	3159.524909444065	2952.651254659037	5253.3370518137435	1629.9136437608277	3146.987112184367	1717.6782245787178	322.8482794372408	1260.0486245997165	1764.6949643025878	50.15118903879469
774.464_C38H73N3O8Se_7.06_2079	9105.83075867312	683.4776686426275	1017.6706230144811	1343.8061123555553	560.0577677743386	2113.2300746598307	1746.9351564351887	1750.5162520044241	1358.2583909028262	2900.0479297289626	3012.085062537896	1009.101572902382	1109.3722488409712	2490.1403833218483	1598.1917940415926	0.3836888109894989
773.433__6.34_2792	15014.438640677849	634.7288615016739	705.3276018142302	872.9171348926346	1229.8696443234094	2406.955183740235	1621.1318219434643	1576.265332772868	996.9597814231073	4324.337794471903	3464.6166858059137	560.1713133211239	1384.9229524865007	3138.0150366964253	2117.302408065355	2.6392052453292054
772.613_C44H85NO7S_8.46_174	5027.507361106085	3875.10780415582	302.9602450224632	492.8589920150767	354.8521071512075	5058.387794397424	3579.1968480290234	5816.1863506815625	1897.4184346558093	2690.9182282502593	3930.2741746748097	918.6587809549268	629.7971137237964	1787.0174746930338	1011.7548736609214	0.0682189247967717
772.582_C36H73N11O7_8.02_2768	4242.131201504821	16069.251822243117	278.3964260521984	336.17681636491886	343.53068422290147	2122.11615330355	4899.7770985186935	1339.4545027039735	2226.120855866447	2990.923113096637	1110.4340465553726	1396.1843404655535	435.97930872325406	1884.6912767458264	1786.9898894897715	7.3538678579826
771.581_C40H82O13_7.99_2640	3573.9098366787816	13390.150298125363	319.07709331258343	280.06509348672057	321.541009091059	5222.269492478923	3707.371941346207	6343.761824315044	1755.9506447935737	2343.1839053302456	5186.5427136910275	1007.7415533964991	758.8860597704687	1917.747780913468	1463.9766250442212	4.517178927205171
771.482__8.76_6166	4086.7002771428884	1179.6660593814524	926.880475228284	252.7855841531684	990.076871266576	12597.148276966223	2759.575960338754	6983.201762231276	631.9639603829207	3086.090673203264	610.8984950368235	473.9729702871906	811.0204158247485	1169.1333267084035	2770.108693011803	21.06546534609736
771.482__8.28_4919	2040.4268187014013	723.189252197965	1943.5711152820306	736.1033459872142	574.6771736215971	4681.358998602898	2834.643586740238	19087.030620510577	891.0724714582069	1982.313396649779	2466.591913746631	1859.62950565191	1394.7221292389324	852.3301900904587	968.5570341937033	45.19932826237281
770.598_C43H87N2O4Se_8.28_3232	8580.421684190118	1468.1475061504566	603.295984321904	1457.9652954446012	1013.7663534016805	2604.736776191512	2060.6248915973893	2378.18258798624	3430.132231534876	1779.3413208481472	2461.549438140427	1074.223229467694	1412.1453472682545	1808.61517662748	1380.9623269815736	5.09110535292746
769.508_C27H62N20O5_7.1_1516	9913.32263180866	611.1909050351622	1055.9007053405974	1096.9508407534067	561.0185173083952	2338.147296221269	2077.5929645038536	2066.1901491114068	1579.8600726235395	3169.127467945848	3125.796769454549	953.560437193385	925.9086098667008	2760.336536126621	1770.5721600622169	1.4253519240558818
769.484__8.29_5426	1172.9785393930808	1379.3316571969895	185.2470961889396	294.57325131683837	365.6352521499726	11213.067469069363	4247.321126718868	13310.6112287038	2900.483632296004	3702.816137429083	7438.1264376322915	979.2282978053046	466.76194564327903	2540.466529784548	1234.1708178882795	0.91105129273249
769.483_C34H69N6O11P_7.29_3540	2762.2195364025793	1821.9606754345293	334.1934296768112	130.08029615705664	177.34419797618008	5703.456329252813	3291.7425426239092	6644.133454838729	2261.138524196297	2436.8096637010035	5164.7315014383785	787.5922754461017	534.1239170178821	1611.1553080288818	1375.2540635511327	2.9278523250784456
768.476_C34H75BN4O7SSe_6.43_2450	12702.683870692224	1182.7481514465371	716.2168180200713	937.4934113603334	844.9690407645819	1494.9853232034675	2006.0847337338018	1285.9584352660233	976.5882158374117	3412.715798819073	3188.311621120645	540.0295658433723	956.7801815690252	2662.3561848890204	1788.978252871095	1.0425281193887501
767.426__3.2_4892	4955.445107835841	9252.142422893503	1661.7061439449524	1258.1489375583212	2676.5338247113345	1382.7768983541928	1228.4756135593045	1786.3341047408244	1691.3794679439695	611.2704743797506	2130.544663129421	2433.212567919395	1465.8622055514404	379.81854718741766	789.3104183738525	35.60798879882041
766.535_C30H67N15O8_7.26_1956	11977.808953623568	1238.7216972196154	740.9585293396992	1056.762577854022	545.8773580967796	2184.384235845607	1690.9950852581326	1823.0904074898856	1701.492726759994	3773.902119919082	3819.3918997604796	1162.6137963311219	935.1648971241304	3201.780658067649	2304.232309658521	8.748034584884287
765.531_C40H76O13_7.25_814	9716.731465463508	1605.9204385097119	386.2141078109401	830.65935657137	615.0467535962322	663.8350068241833	1812.4049166873624	1937.0510346116755	1139.12702214164	3389.6819291084057	3157.7016540826007	1170.6033145467698	1009.7594603565573	2349.390465118873	1987.0983395358317	6.295258481025919
765.428__3.75_4930	8510.812568463534	1514.7449216873258	2118.0755260882097	1681.6235995003362	1206.661208801768	1591.7658499087152	898.5774959162102	1039.7825309887576	4916.5025847986935	2695.732487748631	1797.1549918324204	949.9247813971364	911.4143172864418	1732.9708849812625	1155.3139233208415	77.02092822138945
764.526_C38H73N3O12_7.55_3736	2165.097956669088	1739.3560055257547	486.1463647243531	106.98131080011964	154.28597203826774	6959.607314160164	2805.530293431709	7369.338456884431	2431.4595876408143	2223.3190781929625	5712.947549530198	789.6239606675498	930.8101803629455	1700.0567484971389	1305.6086501728885	2.911056076193732
764.525_C39H69N7O8_8.29_3511	826.0341412730394	1101.3216464884883	173.51350858654538	115.67567239103023	328.66307511694794	10674.77072904644	3949.620547084242	12895.434712826172	2505.390898463293	3342.580705471373	6701.2942198518795	967.2820320413153	407.9541146490785	1984.1638701968848	1282.3866826495225	3.4325125338584637
763.425_C29H66N10O7Se_7.89_1147	12337.139555290425	162.383216045893	893.8548502894324	1160.0935894812415	143.45511110802818	2691.2776573495707	1371.7894999705193	2408.85040735564	2229.2824644582643	3150.284202092792	3273.8149922135935	1124.478865716575	974.299296275358	2790.1521002486797	1084.3811697297824	0.7471620370209799
763.372_C26H54N10O16_4.6_2575	1564.5449756556216	1659.8472076752537	4090.054124175864	849.7782355083833	4399.786378239667	818.0108248351727	921.2549095231072	929.19676219141	1898.102787724333	984.7897308695284	4709.51863230347	555.9296867811854	18067.714820388526	1953.6957564024515	738.5922981521463	23.82555800490795
761.573_C45H72N6O4_9.05_4236	4139.948230698885	3193.674349396283	916.7028225118961	1005.4159988840147	192.2118821395911	4760.940465303718	3563.3125842801123	11724.924810515056	1256.7699986050184	1552.4805865120818	1907.3332920005575	251.35399972100373	443.56588186059486	413.9948230698885	1715.1214098609669	103.49870576747213
760.577_C41H85N2O5Se_7.25_922	13395.663110077548	791.9696656098711	645.2765155092189	949.7135552306604	588.5060497390997	2923.028943659961	2156.6276557633505	2141.8933364031673	1519.1516622683462	3904.8113116157283	3855.841367859823	897.7100751358947	990.016252304104	3341.4402772557646	2199.7472080085936	2.166811670615242
759.546_C45H74O9_6.62_3061	11760.65788933646	1371.6180600807304	747.5467192956257	1034.6641657116572	993.009821153891	2176.4395031432846	2041.8067109119327	1511.4576453818024	709.611512644803	3686.40949336231	3260.1962892265947	758.704133016456	525.8861000417985	2826.544809276993	1651.2972306828751	3.719137906943412
758.511__7.72_3401	4830.979011191441	1760.086915052852	526.7914071553353	971.2716569426494	933.5457098156396	2234.0619962303736	1534.417158602194	2523.522899641248	736.6848584437893	797.7323001584049	1265.534044533325	1113.258403402486	2468.648794729234	3031.1083700773784	2773.2000769909123	2.0577789342005284
758.469_C36H69N3O12_7.91_2584	12936.979668711065	281.585183754286	1149.1104264258465	1436.008538175496	160.14682957454	2874.294045491863	1423.105713043898	1890.6433766359198	1463.332167865939	2635.2122857004874	3077.703288742937	1173.3980972617956	964.675926015357	2435.59799101753	854.6224175399623	6.830907422610711
758.417_C34H63NO17_4.56_1476	1770.1406919410956	1720.0423704710645	3515.2322231471753	413.31115212775575	3602.9042857197296	1227.4088760157595	1749.2663913285824	308.9396490651912	434.1854527402688	263.01618771766283	3807.472431722356	2321.2222281114364	26339.192512868798	3494.3579225346625	359.03797053522214	20.874300612512922
756.617_C37H77N11O5_9.14_4465	2985.943495288689	11178.780193105586	814.3482259878242	616.9304742332001	370.15828453992015	5651.083143976113	6021.241428516033	30032.175485672182	2146.9180503315365	1949.5002985769124	3800.2917212765133	370.15828453992015	370.15828453992015	1529.9875760983364	394.8355035092481	98.70887587731201
756.535_C46H69N5O4_7.66_2737	4542.560184135249	1032.0306679520154	489.1987890607192	970.2713523895328	1077.5375320506869	2759.666258555153	2114.443935441846	1979.5485882922126	1253.0640078598487	1069.4113063187815	1101.916209246404	1053.1588548549698	3138.348377661956	2918.9402829005035	3131.847397076431	14.62720631743014
756.034__7.69_2985	5202.875146047579	374.3648681326335	154.52507322921468	1039.4598998150782	1092.0302855528523	2695.4270505549607	2074.937194650022	2124.3214964036883	942.2843382997987	800.5036010070144	1306.294433484083	1131.0598143581697	2931.197265378917	3266.532604706234	3006.8667600014714	3.9826049801343992
755.93__3.79_5240	3917.633671080312	2841.4935577280044	20543.393849276083	1910.450987749041	906.8596460834057	2587.5728568246504	991.4998797178567	1729.07905853236	858.4937982922906	1281.6949664645465	991.4998797178567	1172.871808934538	1825.8107541145896	1100.3230372478654	1729.07905853236	36.27438584333622
755.587_C40H84NO9S_8.54_2529	4495.9176482658895	9610.08121816108	113.24100382705082	328.4821765424378	108.6614044075745	6024.254872711122	4429.721620293458	8823.639099671009	1707.3579290247626	2623.2778129200265	5002.1715477279995	1081.201790216364	579.5274901737306	1629.9210661136176	1306.8511434305606	0.8326544399047854
755.531__7.71_2867	5068.654297137664	860.7286668629332	480.7805286891426	1212.9113641701774	941.8329809731076	2205.891209897449	2251.1927186797093	3147.7241908705573	1643.2756976016442	1055.817422425245	1621.3556127070026	915.5288790995377	3559.8217868898223	3812.6334326746905	3639.464762007021	3.653347482440294
754.478__3.56_5958	3000.902140106358	14452.242708289497	2621.763117485586	4049.741595604175	4786.546280272507	2665.3808811499225	1879.5900926739507	1899.0503256934242	6297.062988094379	1771.5522472899786	1986.285853022097	4334.9346657171445	3763.206440455379	1127.3514300936226	1082.3915813934605	1.3420850358257417
754.048__10.07_399	3144.2889054698767	2888.6556611227325	16194.366029391602	5304.389820203248	1060.8779640406497	3272.105527643449	1073.6596262580067	1546.581128300224	41489.27555754155	1418.764506126652	996.9696529538637	907.4980174323629	869.1530307802913	5227.699846899104	230.06991991243004	805.2447196935051
752.991__8.15_1548	2376.5587254772877	1228.9429150757078	822.3073917050691	804.2347017774852	126.50882949308756	4418.772687294272	3379.593016458196	3858.5192995391694	966.8889111257406	1391.5971244239634	3560.3199157340355	1066.2887057274522	379.5264884792627	2186.7954812376565	1310.2700197498355	135.54517445687952
752.471__7.06_3592	3372.427449401223	3472.722689532114	4655.370729408875	869.2254144677254	1107.4266097785924	601.7714407853483	2336.043301382012	626.8452508180711	2102.0210744099318	21626.161153223456	1985.0099609238919	773.1091426756212	3088.257602363697	225.6642902945056	1007.1313696477009	4.178968338787141
751.947__3.71_3943	4666.587127817038	5335.517705865897	621.1498224739403	860.0536003485328	1513.0572598724186	3838.387364518451	1720.107200697065	2468.672371370788	1098.957378223125	2404.9646972708965	2373.110860220951	1624.5456895472284	605.2229039489673	1321.9342375727447	923.761274448424	159.26918524972825
751.448_C36H62N8O7S_6.49_2638	29627.296623381117	2139.1155683111187	566.629024617863	822.6434233210089	390.6949591583552	979.1640746608467	1767.8340232724331	1092.0045442314276	607.8825296221614	5883.477816642437	8601.355793396211	435.5884793100917	387.0549440109172	4443.245156639431	1151.4581249729165	9.706707059834912
749.537_C41H78N4O3Se_7.88_1351	3505.921882782296	4065.214318928095	310.67868868605257	343.9530488111824	272.52723558749943	4692.943382281607	3149.776101537555	4821.242392598598	1725.979604457532	2423.1285798924328	4158.1544051877645	1066.6280995666614	790.9543523834052	1821.082917439286	1376.2448405891462	0.1966569747348098
749.517_C34H68N8O10_8.61_2432	5652.662803087103	1567.6464406765692	596.3527536365742	544.9649099721462	388.89812550980855	2153.214091321844	3625.063440722751	1436.9563691349372	2139.891317038473	2185.569400295743	3835.0557401415863	1183.189239927884	770.1832371434056	1884.855352185385	1350.0411273815214	5.075342584141058
749.409_C27H56N16O5S2_7.45_1174	11172.641096398656	840.3205389238439	1532.136155020629	2494.1582892368915	535.342136435104	1931.2884110094546	2598.473942344679	1862.4690565286228	3062.0990672681787	1804.5159159131852	2744.081208140966	1750.9092608439057	1102.5585002086984	1316.9851204858173	1491.5689565898226	4.346485546157813
749.014__10.06_5284	4712.114860665323	940568.2979223696	1739.3116999819272	745.4192999922543	1792.5559356956594	993.8923999896728	4383.775407097306	727.6712214210103	709.9231428497661	656.6789071360338	665.5529464216557	1251.2395392727128	763.1673785634987	931.774124990318	4499.137917810393	896.2779678478297
747.528_C39H80N2O6Se_8.15_1992	42015.117144116346	1428.145429240797	3063.6022917584837	5436.166472594002	817.7284312588433	1289.9378070562038	1013.5225626870172	1140.2128830228944	1082.6263737793138	921.3841478972884	1025.0398645357334	1255.3859015100556	1727.5952773074155	863.7976386537077	1278.4205052074874	69.10381109229662
747.437_C27H62N14O5P2_7.17_4385	3991.656259689076	918.4661417800861	306.9578848675255	373.766365691634	92.68924366588024	6740.434024767485	4080.132355915599	7323.654006015784	2881.792848521004	2766.232233041465	5209.857747869217	996.1084303054013	913.0492379294826	1936.8440656935236	1508.9086614958553	5.416903850603392
746.433_C34H64N7O7PS_6.34_1022	8737.488131531993	632.5785915670648	1093.8936678901405	1221.7110123721316	1106.3822432913626	1619.7037345481658	1894.804184231424	1325.489315002005	759.3991952893338	2625.9428473921703	1867.9508155283265	856.4348398387352	1022.3042286183464	2140.29557017	1724.8892006035294	0.2345272375816349
745.042__10.04_5508	37331.71206042011	2463.8413972150106	503.08803398631113	3302.3214538588627	1444.7656360632525	748.1822043898985	425.689874911494	664.3341987255134	574.0363464715601	10364.903469435922	915.8782157186688	1535.0634883172056	386.99079537408545	535.3372669341516	2018.8019825348126	1083.5742270474393
744.94__3.76_5765	2057.8177987898976	2512.1412089123432	13937.038728167945	975.4590864393672	1977.643079356525	1576.7694821896619	2057.8177987898976	641.3977554669813	1095.7211655894262	962.0966332004716	1723.7564678175115	2244.8921441344337	1042.2713526338443	1830.6560937286756	387.5111439279677	133.6245323889544
744.582_C41H85N2O4Se_7.9_319	3490.3911593179114	2895.8897140293398	288.151517159064	385.8503571324005	304.40796348249626	4708.5235196002195	3025.080413690803	4868.6054713270205	1853.3550023958308	2367.1548034359353	4089.7575263510557	1034.3063872013288	756.6855236951284	1828.4698265583602	1379.4355475087768	0.10010127046448412
744.454_C31H61N13O6S_7.44_2713	9842.300824784634	317.8776243156522	1417.9485039698197	2681.1251309320182	347.64144681711787	3032.3382364493127	1727.4922579850615	2509.6855133235767	3116.8674923534745	1571.5298280773818	2959.7145095457367	1589.388121578261	645.2796718317735	819.1003952403323	1414.3768452696438	5.952764500293113
743.544__10.03_3039	2535.625218309621	2245.2323860451115	1568.8295694289975	442.67200040321603	980.9611528935268	403.716864367733	2486.045954264461	240.81356821934952	6675.493766080498	690.5683206290171	704.7338246419199	6512.5904699321145	17196.921871664137	662.2373126032112	725.9820806612743	864.0957447870778
743.398_C28H59N10O9PS_6.31_2420	5275.283594392883	66.38423513607518	2013.0264938706432	1968.8960648313205	175.39016669474412	2684.0353251608576	743.4279968932055	2324.202596070996	1981.3431089193343	2226.889342291977	1993.0357866989843	1996.4304350866244	1592.4672769574395	1205.1001776122735	1431.4100701216212	2.6402820792757167
742.567_C41H77N2O9_8.17_2670	7300.57386642774	564.1103587712356	920.1023327530834	1979.863055299045	298.48557818477997	3647.548533414009	824.2583397579705	3502.413344021409	2155.120642490109	1788.1750693088195	2993.070981247381	347.7767745822666	498.38876357458685	698.2919489643938	136.91998999301836	19.16879859902257
741.873__9.06_3822	1554.2913369796827	15776.057070343779	466.2874010939048	699.4311016408573	5129.161412032952	2486.8661391674923	2020.5787380735876	5595.448813126856	2409.151572318508	854.8602353388254	699.4311016408573	932.5748021878096	49426.464515953914	932.5748021878096	691659.6449559588	310.85826739593654
741.475_C35H68N2O14_6.46_1759	7514.718798418829	32.18411796651501	1118.989050654991	1168.0834678920478	1101.1695955096886	1501.2890959917013	1883.7709725033649	1141.5361163490466	816.6947222971875	2334.8941175594314	1724.3050320704058	818.9676119840883	1028.800787878768	1910.7729019837461	1722.5776359083611	0.2727467624280933
741.453_C32H65N6O11P_7.54_4100	1193.6932881584012	524.6620191717818	279.52079084080685	346.6605886408046	283.7559543383948	5145.599085937117	4455.890253991685	5077.462779078863	3258.8337477616706	3774.651749041431	3845.528455809888	857.2469173647205	725.7077216749292	2164.791365428869	1760.7069423060627	0.498254529127998
741.451_C32H65N6O11P_6.59_2955	2231.72499140689	3362.601630870752	240.2263001666721	404.53202433727336	487.2514578852311	4562.033417316141	3146.171332135684	5081.012877110177	1654.3886709591568	2102.546697921038	4371.665405863307	1660.0543855857293	462.8888849909695	1535.9752352637925	1547.8732359795947	2.832857313286228
741.388_C24H52N16O9S_4.64_3557	2649.662383332596	1711.4550802848676	6608.691002786748	876.3474808687574	1958.894369000752	1391.8459990268502	969.1372141372142	948.5172734108903	907.2773919582432	1897.034546821781	2824.931879506348	866.0375105055957	15052.556730216304	2134.1638651745043	680.4580439686822	51.54985181580926
740.551_C38H77NO12_7.8_2048	9968.560244918312	112.41594911977371	847.6770217409966	946.4207608326897	540.0522961091832	2407.828099389748	1800.1743203639442	3398.3037592018077	2097.924672086588	2348.581855934732	3623.135657441356	1096.0555039177937	745.1354465303922	1548.7575692920175	1232.0180369748173	3.0382688951290198
740.463_C28H65N7O15_3.27_2429	2031.3053533737586	6645.321191072119	6555.791970885477	1166.2514973981852	1570.0223513525134	2044.3493457188322	1789.9914949898935	1290.7623334193438	1925.1746883842945	1086.2088170988686	1504.802389627145	1639.3926742785877	1187.5962121446696	559.1129446092978	829.479331398099	12.451083602115855
739.678_C48H86N2O3_8.85_3799	502.9646131436895	6387.650586924857	905.3363036586412	1156.818610230486	251.48230657184482	6186.4647416673815	1156.818610230486	41343.69120041128	1860.9690686316512	1609.4867620598066	2917.1947562334	1307.7079941735926	150.88938394310685	150.88938394310685	1106.522148916117	150.88938394310685
739.605_C42H74N8O3_7.85_3490	7690.627038144366	2140.690000308226	1506.4114816983813	1783.9083335901882	753.2057408491906	753.2057408491906	1546.0538891114966	1308.1994446328047	2140.690000308226	1625.3387039377274	436.0664815442682	2061.4051854819954	911.7753705016518	911.7753705016518	713.5633334360753	237.85444447869176
737.518_C29H64N14O8_10.05_4087	2588.435032366344	74635.27603991628	906.0086051469484	472.1612009410092	8543.9766719206	221.99464578849359	7359.629602257114	2426.1648344295772	598.3713548918279	4683.298212675022	234.3902859086633	2156.8413809095264	567.945692778684	392.15297834718666	1244.0715175152127	2124.1619660472606
736.918__3.76_5851	5054.58767420524	5440.574369326368	16303.34278916381	1396.9042299621756	2554.864315325557	1948.3137944209286	1066.0584912869233	845.494665503422	1194.7207229939654	1543.9467804845096	2499.723358879682	1819.6515627138865	4613.460022638237	1396.9042299621756	790.3537090575467	147.04255052233424
736.495_C37H65N7O8_7.76_2097	1634.2516003942624	1039.3248211562993	232.27655346698958	233.54505406237973	365.4691159829515	5917.414332984278	4048.067288911049	5859.063305596334	2796.9028683246006	3173.0837671130685	4506.841670910473	1094.152235779272	559.8315960988366	1775.9008335461585	1474.9843034175033	1.2685005953901132
736.431_C36H65NO12S_3.21_4319	5313.104665918079	7799.870891089549	2130.043897698597	442.47288696154436	802.6252368139642	1910.522465407599	2130.043897698597	860.9356172662607	1838.4919954371146	2126.6138753190507	2874.358754060265	2891.508865957999	1070.166982418619	1217.6579447391334	1015.2866243458693	6.860044759093713
736.401__3.69_5056	2955.980037360248	1783.3598572503977	13998.153400061341	1368.0568767948255	2711.684166504029	2027.6557281066166	3737.7268241001475	2271.9515989628353	1404.7012574232583	1197.0497671954722	1477.990018680124	1197.0497671954722	2809.4025148465166	659.5988513117908	1038.25745113893	48.85917417124377
736.037__10.08_5404	47487.59120235709	5081.40166730536	929.1050452635083	1663.2127353482556	2420.2612907481507	883.2233146332118	1605.8605720603848	1766.4466292664233	1066.7502371543983	5230.517291853825	791.4598533726182	3452.6002299298275	974.9867758938052	1273.2180249907335	722.6372574271733	2867.6081643935436
735.996__7.66_1818	4581.471477974972	849.7294185158961	585.1134874113328	801.2438907669232	1265.9653474117388	2958.438981293255	1786.157534955803	2627.258173109593	1341.1590048529424	980.3938068563483	1500.1751000974548	1067.5033990833163	2941.592314872002	3408.7791373345617	3370.565967159524	4.519837332531362
735.541__10.04_3804	22964.931681828657	4842.807279498457	638.7007931225012	1637.1760836367907	1192.5109745008722	141.48435290688317	893.3726283548907	513.3860805478331	788.2699661954917	3124.78299420059	662.9552536208239	1362.2921979891319	2053.5443221913324	258.7142453154434	832.7364771090836	1532.0734214773918
735.294_C35H46N2O15_4.83_951	4362.742229942352	556.8156282254613	4289.315993253279	593.5287465699972	6944.89822017471	624.1230118571106	1199.2951992548399	446.6762731918536	960.6599300153564	281.467240641442	4650.328323641216	1113.6312564509226	16441.358165294667	4760.467678674824	1340.0288195755609	61.18853057422653
735.04__10.05_4612	1759.2556373130785	38583.67477288911	979.5855253220552	4757.986837278553	112972.200073366	519.7800746606823	1119.5263146537773	1559.3402239820468	1619.3148479813565	59194.95388731848	1719.2725546468725	879.6278186565393	1619.3148479813565	1439.390975983428	3178.6550719634033	2119.1033813089357
734.547_C45H71N3O5_8.49_473	4777.647902654298	4938.6532774912785	356.4643004979333	457.29258366364166	377.78951570812933	5060.74013456965	3129.0088430135474	6138.396556957401	1766.9273627598066	2570.954617481729	3966.8232355841246	233.97759563436975	741.7842828271632	1632.9783547207626	1245.1926443828536	0.4664890827230386
733.917__3.69_3954	4730.312332273958	4571.577019110404	14502.058210622448	2336.58380976754	1981.016708281175	2508.01794798418	603.1941900215116	2431.824997665673	1149.2436673041432	1130.1954297245165	1200.038967516481	1206.3883800430233	736.5318530788983	1066.7013044590942	1403.2201683658325	38.096475159253366
733.544_C37H68N10O5_8.47_235	5131.9594416868795	5481.343433272934	402.1971672993904	512.2319641111492	396.1135126679711	5450.102250310622	3949.4674412271816	6610.757751296192	1886.9321833606186	2717.8065799058186	4201.65990689003	838.4863122434496	594.2878275455588	1796.8823389612514	972.2385452269735	0.38206526670749547
733.517__7.85_2263	4897.7078148539	1149.5308709091591	430.1316755490261	908.276204180554	963.0346647209284	2808.5535051070174	1814.1716057289184	476.5573268767345	1234.8429652293073	1147.9436691543656	1563.790528910251	1352.6926955227216	3402.563761838468	3177.9747135351936	3298.2052464607978	2.380802632190181
732.546_C37H73N5O9_6.63_965	11337.195148227964	862.1262336567728	831.415061661939	1157.6866794538996	942.7776447963587	2287.083112633279	1946.3551098257328	1620.7751850967184	918.36087967434	3426.578264531681	2953.598548088724	878.657697861199	863.9938049267288	2981.335439912887	1972.08609176735	2.559264332902808
731.439__3.78_5678	4894.7101010610195	4310.567743321228	14024.452295735537	1017.2134160641214	649.6065874864934	2643.7477397706125	2532.962120199273	1435.177344446904	1309.2845949340174	1989.1054423036041	1963.9268924010266	1002.106286122575	503.57099805154525	276.96404892834994	649.6065874864934	30.21425988309272
731.405_C31H68N4O8SSe_5.91_3560	11525.01482705943	1821.9462937876722	1030.9789140409673	1277.6822197374859	581.7379939028217	2799.8371547040724	1988.794460750598	1592.64159373702	1227.716993267305	2198.469964687965	2621.8360354040524	571.4772777526954	161.04863174763702	2157.873218180943	1124.6637136725567	1.3383542804512774
730.978__8.16_1578	6341.775482337472	2515.393300557384	586.2145403841362	831.358802726593	159.8766928320371	2653.953101011816	2851.134355504662	4599.119530468268	644.8359944225498	2099.7138991940874	4337.9875988426065	948.6017108034199	431.6670706465002	1508.17013571555	873.9925874818028	21.31689237760495
730.566_C33H75N7O10_7.56_1279	6635.3983968487755	584.5299773086073	260.9828033243322	1111.8582442995523	316.39696019456716	3280.1605760284224	3142.5189605765477	2650.9417625341416	4935.4350683457615	1814.366749138337	2720.656346983792	611.3432790200111	475.4892170155642	1092.1951563778564	1415.742330362131	14.300427579415464
730.439_C41H69NO5Se_7.05_1821	8492.592241248536	814.2280452325987	1115.4491619893572	1361.9370005842568	501.4395861839012	2289.299296038017	1878.4235360910056	1889.050444050267	1486.9207233971606	2780.770278295532	2808.136917376461	1114.2265973568758	828.3345602227686	2523.091271141764	1504.9770625845786	0.3761737330711937
729.407__6.31_2182	13248.985144484373	462.8373163887806	856.1117401363997	1169.4498574279469	985.4743124164543	1673.1706282637258	2011.832079279907	1342.4417878118882	1008.0517424841996	3443.3631857374935	2870.384622666874	554.0623378787246	638.5751504296095	2897.843659235753	1784.2271761645277	1.2204016252835348
728.589_C39H77N5O7_8.52_171	4881.469836607836	3665.383464547148	109.23857131586651	403.1178095571363	285.53176250864226	5187.973343704006	3716.0179469746913	6030.055016015795	1887.1993747375525	2733.197146775761	3988.1868779607316	605.106111235531	618.2800081222086	1796.630980626143	883.8877544789003	0.05152762797918232
728.001__8.17_1207	5798.714371647577	1441.2138537301291	279.70442513659293	739.0085337819455	105.99325584123524	3322.5941449120537	3132.689561529841	3449.197200500196	1126.1783433131245	2055.091460477283	4294.198990123377	288.5371964566959	634.4874064940608	1391.1614829162122	1192.4241282138962	8.832771320102935
727.555_C38H78O12_8.04_2314	3734.8327166877693	14073.924431147883	201.51650031971263	365.68166126775964	285.25579342715685	5700.898781839883	719.6157238621727	6885.297704496251	1887.447520184334	2382.9552078165125	5707.525632373566	1094.333999494045	524.4248535973388	1817.2631486230594	1537.128103335566	5.120748139663849
726.448_C32H59N11O6S_6.22_2673	10249.6344591186	2238.339714154341	560.1618202174908	1866.821472939033	805.9176754313437	3090.408723898145	2506.5943448455178	2015.0826344178124	1706.445586203232	711.3074400907996	1879.5130898749594	555.5466867862449	723.4221653478204	2646.202131140712	1361.4643622175888	2.8844583945287896
725.457__8.02_4614	1039.013120330483	425.05082195337934	104.47891906527911	298.486928126334	432.01608322439796	10511.088911230812	3821.38017147055	7036.612727941237	2838.089141308216	3483.9897108792584	6352.1483947477245	716.4026043874504	409.591339620143	2479.802896903869	1454.5504146941785	1.0193065274661377
725.456_C32H65N6O10P_7.3_3216	3818.7049616749623	1629.314116981317	246.355427783954	119.84858648949113	126.11517924711157	7291.963997586096	2704.4264369605758	8480.658311297226	2691.5015893979835	2337.8307606397793	5823.231320018804	1359.4589663562865	558.5100795229226	1818.4868858519847	1075.895644073961	2.741634331458947
725.029__9.93_264	1777.6218567109534	2573.734712783957	817.9241671982915	1275.9617008293346	1984.8293124011875	196.30180012758996	1101.4712118270322	1025.1316228885253	77615.55063933654	2464.678157157518	2999.0552797270684	523.4714670069067	1123.2825229523205	948.792033950018	1068.7542451391007	6281.657604082879
724.451_C28H66N7O12P_6.39_1518	10817.30154184722	588.8500955140369	1028.6083583340942	1221.6646275596825	885.2114008385096	1786.2545547285572	1914.1614516845075	1223.7147826311048	948.766208052597	2908.7144563322	2721.1252672970704	753.4319887476506	895.1204836837168	2376.243625282273	1400.8254013011874	0.569487519839494
