index	V5-leg-psoriasis-4B8	V5-leg-psoriasis-4B9	V5-leg-psoriasis-4A6	V5-forehead-psoriasis-4C6	V5-leg-psoriasis-4C1	V5-leg-psoriasis-4A11	V5-leg-healthy-4A3	V5-leg-psoriasis-4A9	V5-forehead-psoriasis-4C11	V5-leg-psoriasis-4B12	V5-forehead-psoriasis-4C5	V5-forehead-healthy-4C10	V5-leg-healthy-4B3	V5-leg-healthy-4B4	V5-forehead-healthy-4C9	V5-leg-healthy-4B10	V5-forehead-psoriasis-4C7	V5-leg-psoriasis-4B7	V5-leg-healthy-4A10	V5-leg-psoriasis-4A8	V5-forehead-healthy-4C4	V5-forehead-healthy-4C8	V5-leg-healthy-4B5	V5-leg-psoriasis-4A12	V5-leg-psoriasis-4A7	V5-leg-healthy-4B1	V5-leg-healthy-4B11	V5-leg-healthy-4B6	V5-leg-healthy-4A5	V5-leg-healthy-4A4	V5-leg-healthy-4B2	V5-forehead-healthy-4C2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_forehead	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_forehead	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_forehead	GROUP_SUM_DESCRIPTION_2_psoriasis
752.66__10.07_6163	25322.865463016893	3132.8596389050676	3964.822364589401	350.98427489807807	103.99534071054165	194.99126383226562	38.99825276645312	90.99592312172395	142.9935934769948	25.998835177635414	25.998835177635414	25.998835177635414	12.999417588817707	38.99825276645312	25.998835177635414	38.99825276645312	64.99708794408853	51.99767035527083	51.99767035527083	12.999417588817707	12.999417588817707	12.999417588817707	25.998835177635414	12.999417588817707	51.99767035527083	51.99767035527083	25.998835177635414	25.998835177635414	77.99650553290624	38.99825276645312	77.99650553290624	51.99767035527083	37.468909520709865	1455.369577878504	1068.3896330809555	388.8992428654631	2618.791761529094	79.4408852649971	1068.3896330809555	79.4408852649971	2236.7664531159	38.99825276645312	51.99767035527083	45.497961560861974	51.99767035527083	38.99825276645312	25.998835177635414	45.497961560861974	25.998835177635414	90.99592312172395	636.9714618520677	33473.50029120559	34188.468258590576	4666.790914385558	28806.709376820036	714.9679673849739	34188.468258590576	714.9679673849739	33551.496796738495
752.587_C39H79N5O7_9.28_2993	8630.88865716603	23901.3966598805	1017.2118774517106	413.04967145008857	92.4738070410646	135.62825032689474	166.45285267391628	80.14396610225599	135.62825032689474	49.319363755234455	61.64920469404307	67.81412516344737	24.659681877617228	43.15444328583015	30.824602347021536	55.48428422463876	129.46332985749044	24.659681877617228	30.824602347021536	36.98952281642584	12.329840938808614	24.659681877617228	24.659681877617228	24.659681877617228	30.824602347021536	73.97904563285168	110.96856844927753	12.329840938808614	24.659681877617228	43.15444328583015	61.64920469404307	12.329840938808614	48.23143661357487	1508.5292348611927	1111.9975296688017	143.8481442861005	2997.272242761294	98.63872751046891	1111.9975296688017	98.63872751046891	2317.5991017980587	30.824602347021536	49.319363755234455	52.40182398993661	52.40182398993661	49.319363755234455	61.64920469404307	52.40182398993661	61.64920469404307	92.4738070410646	819.9344224307728	34696.17240180743	35583.920949401654	1726.177731433206	32969.99467037423	887.7485475942202	35583.920949401654	887.7485475942202	34763.98652697088
752.562__8.7_3305	10741.374045801525	11682.137404580151	4072.6717557251905	410.8396946564885	208.39694656488547	291.75572519083966	83.35877862595419	41.679389312977094	220.30534351145036	65.49618320610686	65.49618320610686	47.63358778625954	77.40458015267176	41.679389312977094	29.770992366412212	29.770992366412212	178.62595419847327	17.862595419847327	17.862595419847327	35.725190839694655	178.62595419847327	35.725190839694655	23.81679389312977	35.725190839694655	17.862595419847327	29.770992366412212	41.679389312977094	11.908396946564885	41.679389312977094	23.81679389312977	11.908396946564885	29.770992366412212	44.481365065110005	1201.9714570195815	901.3167938931297	391.98473282442745	2085.59333795975	132.9770992366412	901.3167938931297	132.9770992366412	1872.3969465648847	29.770992366412212	41.679389312977094	41.679389312977094	35.725190839694655	41.679389312977094	65.49618320610686	41.679389312977094	65.49618320610686	178.62595419847327	756.1832061068701	27645.343511450377	28842.13740458015	4703.816793893129	22941.526717557248	1196.7938931297708	28842.13740458015	1196.7938931297708	28085.95419847327
752.471__7.06_3592	5589.818181818181	12562.90909090909	4097.454545454545	274.9090909090909	78.54545454545453	78.54545454545453	257.45454545454544	74.18181818181817	200.72727272727272	47.99999999999999	109.09090909090908	157.09090909090907	87.27272727272727	39.272727272727266	56.72727272727272	13.09090909090909	61.090909090909086	30.545454545454543	30.545454545454543	21.818181818181817	174.54545454545453	47.99999999999999	34.90909090909091	30.545454545454543	13.09090909090909	21.818181818181817	8.727272727272727	43.63636363636363	13.09090909090909	21.818181818181817	30.545454545454543	91.63636363636363	66.48128342245988	1009.8972332015809	762.5454545454545	390.909090909091	1685.1570247933887	130.42424242424238	762.5454545454545	130.42424242424238	1551.4181818181817	39.272727272727266	34.90909090909091	52.36363636363636	30.545454545454543	43.63636363636363	109.09090909090908	52.36363636363636	109.09090909090908	78.54545454545453	1130.181818181818	23227.63636363636	24401.454545454544	4690.909090909092	18536.727272727276	1173.8181818181815	24401.454545454544	1173.8181818181815	23271.272727272724
751.569__9.98_979	3529.779072441549	5190.255270218475	4605.337830586432	207.81295515523192	49.67236489076275	117.08486009965505	264.07451130701423	40.548869298581835	84.64576466078958	84.64576466078958	62.850747412801844	30.411651973936376	92.24867765427368	60.31644308164048	31.932234572633195	45.617477960904566	28.384208509007284	46.63119969336911	14.698965120735915	71.46738213875048	43.59003449597547	36.49398236872365	78.5634342660023	65.38505174396322	13.178382522039097	44.096895362207746	47.64492142583366	130.77010348792643	32.945956305097745	128.23579915676507	60.82330394787275	113.02997316979686	73.85260974454941	644.0879364074191	482.91169030279804	454.82315063242623	850.5586117983203	71.01683914654402	482.91169030279804	71.01683914654402	946.5119816021463	47.64492142583366	65.38505174396322	61.8370256803373	63.10417784591799	78.5634342660023	43.59003449597547	61.8370256803373	43.59003449597547	71.46738213875048	1255.49436565734	14814.022537370638	15453.174089689537	5457.877807589115	9356.144729781523	639.1515523188962	15453.174089689537	639.1515523188962	14197.679724032194
751.516_C31H66N12O9_6.83_730	16007.173176633252	7146.84917617237	1952.702385067404	225.87118331605024	122.58186427007719	137.71909206129737	109.81910358336214	29.68083880631409	120.80101394169834	105.66378615047816	63.22018665744901	78.3574144486692	46.895725313976264	42.74040788109229	57.87763567231247	20.776587164419862	70.64039635902753	55.79997695587049	18.698928447977877	27.009563313745822	55.79997695587049	51.644659522986515	46.30210853784998	21.963820716672426	10.09148519414679	22.55743749279871	23.744671045051273	27.009563313745822	30.27445558244037	36.50743173176633	18.698928447977877	51.941467911049656	43.50861782666748	1133.0982832123516	838.6692015209125	201.31028920382528	2149.594276676198	86.23932608723483	838.6692015209125	86.23932608723483	1739.8511963743904	42.74040788109229	36.50743173176633	51.793063717018086	28.345201060029957	46.895725313976264	63.22018665744901	51.793063717018086	63.22018665744901	105.66378615047816	739.6465030533471	26061.260513884088	26837.4144486692	2415.7234704459033	23645.53704343818	776.1539347851135	26837.4144486692	776.1539347851135	26097.767945615855
751.448_C36H62N8O7S_6.49_2638	12688.49880095923	4385.99520383693	2066.3597122302153	200.76738609112707	132.81534772182252	77.21822541966426	80.30695443645082	30.887290167865704	225.47721822541965	92.66187050359711	37.064748201438846	27.798561151079134	46.33093525179856	49.41966426858512	46.33093525179856	101.92805755395682	49.41966426858512	40.15347721822541	27.798561151079134	43.242206235011984	46.33093525179856	27.798561151079134	18.532374100719423	33.97601918465227	18.532374100719423	67.95203836930455	290.3405275779376	457.1318944844124	49.41966426858512	138.99280575539566	58.685851318944835	46.33093525179856	93.02525038792494	912.9208633093524	678.265587529976	224.4476418864908	1663.9825594070198	78.59099387156941	678.265587529976	78.59099387156941	1341.5379696243003	49.41966426858512	67.95203836930455	49.41966426858512	54.05275779376498	101.92805755395682	46.33093525179856	49.41966426858512	46.33093525179856	77.21822541966426	1581.429256594724	20997.179856115104	21704.49880095923	2693.3717026378895	18303.808153477217	707.3189448441246	21704.49880095923	707.3189448441246	20123.069544364505
751.389_C28H56N12O8P2_6.32_1565	4197.772520473157	3407.137397634213	3148.0181983621474	377.37215650591446	38.587807097361235	103.52320291173794	98.54413102820746	123.43949044585986	296.6696997270246	45.64149226569609	95.4322111010009	86.3039126478617	32.986351228389445	36.30573248407643	93.35759781619655	12.240218380345768	79.45768880800728	19.08644222020018	15.767060964513194	67.01000909918108	84.22929936305732	59.74886260236578	22.405823475887168	39.62511373976342	20.746132848043676	48.75341219290264	15.97452229299363	20.538671519563238	25.102820746132846	32.156505914467694	33.19381255686988	122.40218380345769	49.412407001016966	504.54595086442225	403.1103275705186	312.9899909008189	713.5160890065348	143.8859569305429	403.1103275705186	143.8859569305429	803.9679708826205	33.19381255686988	36.30573248407643	54.25113739763421	44.18926296633303	32.986351228389445	93.35759781619655	54.25113739763421	93.35759781619655	95.4322111010009	840.0109190172884	11604.556869881711	12899.530482256596	3755.8798908098265	7848.676979071883	1294.9736123748862	12899.530482256596	1294.9736123748862	12059.519563239308
751.339__4.84_6038	14273.982808022922	20573.381088825216	2966.4756446991405	261.74785100286533	191.9484240687679	122.14899713467048	69.79942693409743	69.79942693409743	104.69914040114612	87.24928366762177	34.89971346704871	52.34957020057306	34.89971346704871	34.89971346704871	34.89971346704871	34.89971346704871	34.89971346704871	52.34957020057306	34.89971346704871	34.89971346704871	34.89971346704871	34.89971346704871	34.89971346704871	34.89971346704871	17.449856733524356	34.89971346704871	34.89971346704871	52.34957020057306	87.24928366762177	34.89971346704871	69.79942693409743	69.79942693409743	46.19079723579977	1694.9121714214532	1238.939828080229	298.1017191977077	3218.7053920291746	73.6771728748806	1238.939828080229	73.6771728748806	2590.72206303725	34.89971346704871	52.34957020057306	43.624641833810884	52.34957020057307	52.34957020057306	34.89971346704871	43.624641833810884	34.89971346704871	87.24928366762177	785.2435530085961	38982.979942693426	39646.07449856733	3577.220630372493	35405.75931232092	663.0945558739254	39646.07449856733	663.0945558739254	38860.83094555875
750.51_C27H67N13O11_8.23_507	4732.150187130267	7452.051189182664	2518.74844058111	586.3814237997505	67.43675801843132	87.26258601955813	159.90905066602278	61.50348102539338	427.3406575717333	87.69672823856091	142.83279005191355	89.72272526057387	78.43502756650167	3.7625658980240653	7.090989577045354	33.71837900921566	130.82152199283672	19.536399855124955	37.04680268823695	23.154251680148096	173.6568876011107	97.53728520262385	64.9766187774156	4.1967081170268425	8.972272526057386	5.499134774035173	9.985271037063866	12.011268059076825	32.27123827920641	5.209706628033321	18.37868727111755	223.2938146404282	61.912085466807746	674.9527283925345	543.8309640226971	246.84603002132883	1141.9782175247585	208.7420106331129	543.8309640226971	208.7420106331129	1090.005693052705	33.71837900921566	33.71837900921566	66.20668839792346	27.712744979677254	64.9766187774156	142.83279005191355	66.20668839792346	142.83279005191355	87.69672823856091	1052.5054529357317	15523.912753028293	17402.590848726308	2962.152360255946	12561.760392772345	1878.678095698016	17402.590848726308	1878.678095698016	16350.085395790577
750.478_C24H63N17O8S_4.33_3714	8701.617964099381	3182.974924728217	813.8604886345354	1098.154220965777	83.61580362683583	50.169482176101496	72.46702980992438	39.02070835919005	590.8850122963065	189.52915488749454	122.63651198602588	189.52915488749454	66.89264290146866	161.65722034521593	172.80599416212738	44.595095267645775	27.87193454227861	11.148773816911444	27.87193454227861	11.148773816911444	206.2523156128617	183.95476797903882	61.31825599301294	33.44632145073433	11.148773816911444	27.87193454227861	16.723160725367165	100.33896435220299	55.74386908455722	55.74386908455722	11.148773816911444	5.574386908455722	85.91113941267055	601.3066921686367	513.366194350594	100.8034965945743	1147.3101782494323	288.629366593374	513.366194350594	288.629366593374	997.815256613574	61.31825599301294	55.74386908455722	64.1054494472408	36.23351490496219	83.61580362683583	183.95476797903882	64.1054494472408	183.95476797903882	83.61580362683583	1460.4893700153993	13830.053919878645	16427.71821921901	1209.6419591348915	12620.411960743755	2597.664299340366	16427.71821921901	2597.664299340366	14967.22884920361
750.012_C21H38NO10P3S6_8.19_610	3951.975709948205	5268.730844793713	1774.7569208787284	450.80050008930164	39.69708876585104	61.84104304340061	124.40221468119307	44.10787640650116	341.7910341132345	67.15199142704054	114.770494731202	70.48258617610287	58.24040007144133	51.84925879621361	70.21253795320592	22.864082871941417	93.16663689944633	13.412395070548312	26.73477406679764	18.72334345418825	118.46115377746025	77.41382389712449	57.34023932845151	37.62671905697446	6.391141275227719	54.09966065368816	5.580996606536882	8.191462761207358	24.124307912127165	47.798535452759424	14.492587962136096	180.2121807465619	59.55887080676172	512.179721534125	415.54514198964097	186.2582604036435	867.730406403741	168.59010537595998	415.54514198964097	168.59010537595998	818.9962493302377	54.09966065368816	44.10787640650116	57.79031969994642	40.86729773173781	51.84925879621361	114.770494731202	57.79031969994642	114.770494731202	67.15199142704054	1012.5008037149491	11780.133595284873	13297.444543668511	2235.099124843722	9545.034470441151	1517.31094838364	13297.444543668511	1517.31094838364	12284.943739953565
749.557__9.33_4185	12595.374631268436	16396.271386430675	1327.646017699115	295.0324483775811	81.60471976401179	112.99115044247786	241.67551622418875	47.07964601769911	276.2005899705014	72.18879056047197	47.07964601769911	43.9410029498525	59.63421828908554	56.49557522123893	25.10914454277286	31.386430678466073	87.882005899705	28.247787610619465	28.247787610619465	25.10914454277286	94.15929203539822	18.831858407079643	47.07964601769911	34.52507374631268	12.55457227138643	47.07964601769911	18.831858407079643	9.415929203539822	56.49557522123893	34.52507374631268	40.802359882005895	185.17994100294985	61.11122679160159	1365.4461972553545	1014.9587020648967	167.3942969518191	2672.4119066773933	119.26843657817108	1014.9587020648967	119.26843657817108	2095.9858407079646	43.9410029498525	47.07964601769911	47.07964601769911	43.9410029498525	56.49557522123893	87.882005899705	47.07964601769911	87.882005899705	81.60471976401179	1038.890855457227	31405.262536873153	32478.678466076693	2008.731563421829	29396.530973451325	1073.4159292035397	32478.678466076693	1073.4159292035397	31439.787610619467
749.537_C41H78N4O3Se_7.88_1351	8584.034002427108	4135.878243583488	2928.5011223703546	159.01689141126496	90.66121410778003	106.49094990437654	210.82329947285353	72.67287797528398	118.72301847447385	87.78308032658066	44.61107360859017	38.1352726008916	68.35567730348494	53.24547495218827	27.342270921393975	16.549269241896354	30.939938147893184	25.903204030794292	20.8664699136954	46.05014049918985	59.72127595988684	29.5008712572935	50.3673411709889	41.01340638209096	15.110202351296671	73.39241142058383	35.976672264992075	29.5008712572935	33.09853848379271	72.67287797528398	51.086874616288746	84.90494654538129	56.20825972695232	732.610183566595	545.091555654961	305.9815976137576	1198.0231864242362	65.87728432522994	545.091555654961	65.87728432522994	1099.159291040038	50.3673411709889	53.24547495218827	52.16617478423851	61.87987629578636	53.24547495218827	44.61107360859017	52.16617478423851	44.61107360859017	87.78308032658066	955.5404153581894	16850.034222031685	17442.92978095875	3671.779171365091	13178.255050666598	592.8955589270694	17442.92978095875	592.8955589270694	16487.389365600568
749.519_C23H62N22O5_10.04_3996	3618.0	3337.3333333333335	1817.3333333333333	522.6666666666666	32.0	55.333333333333336	33.333333333333336	46.666666666666664	299.3333333333333	30.0	228.66666666666666	461.3333333333333	146.0	55.333333333333336	170.0	9.333333333333334	114.66666666666667	14.0	104.0	21.333333333333332	316.6666666666667	446.0	320.0	36.666666666666664	6.666666666666667	8.666666666666666	7.333333333333333	139.33333333333334	35.333333333333336	58.0	4.666666666666667	237.33333333333334	150.15686274509804	432.02898550724643	397.91666666666663	185.66666666666663	700.7878787878789	310.74074074074076	397.91666666666663	310.74074074074076	678.7111111111111	104.0	36.666666666666664	81.0	36.0	55.333333333333336	299.3333333333333	81.0	299.3333333333333	55.333333333333336	2552.6666666666665	9936.666666666668	12733.333333333332	2227.9999999999995	7708.666666666667	2796.666666666667	12733.333333333332	2796.666666666667	10180.666666666666
749.517_C34H68N8O10_8.61_2432	4738.563922942207	6063.782837127846	3135.411558669002	806.4098073555166	41.89141856392294	70.08756567425569	90.2276707530648	39.47460595446585	430.99824868651484	116.00700525394045	186.9001751313485	161.92644483362523	47.53064798598949	49.141856392294216	87.00525394045533	24.168126094570926	139.369527145359	32.22416812609457	25.779334500875656	17.723292469352014	257.79334500875655	146.6199649737303	45.1138353765324	33.02977232924693	15.306479859894921	39.47460595446585	8.056042031523642	7.250437828371278	32.22416812609457	45.1138353765324	28.19614711033275	406.83012259194396	88.3795199340682	641.1208406304729	542.801007005254	297.67075306479853	1015.7936634293903	291.5392099630278	542.801007005254	291.5392099630278	1057.8120256859313	45.1138353765324	39.47460595446585	48.33625218914185	36.25218914185639	45.1138353765324	186.9001751313485	48.33625218914185	186.9001751313485	116.00700525394045	1502.4518388791594	14745.779334500878	17369.632224168126	3572.0490367775824	11173.730297723294	2623.85288966725	17369.632224168126	2623.85288966725	15867.18038528897
749.47__8.15_5199	133079.26139088732	86794.70503597123	5915.791366906476	126.5011990407674	104.17745803357316	156.26618705035975	44.647482014388494	74.41247002398083	96.73621103117507	706.9184652278178	44.647482014388494	22.323741007194247	29.76498800959233	37.206235011990415	44.647482014388494	22.323741007194247	238.11990407673864	513.4460431654677	37.206235011990415	22.323741007194247	14.882494004796165	245.56115107913672	37.206235011990415	29.76498800959233	22.323741007194247	89.29496402877699	22.323741007194247	29.76498800959233	29.76498800959233	305.0911270983214	104.17745803357316	22.323741007194247	66.97122302158274	9922.09404650193	7158.247077338131	569.2553956834533	20125.190756485725	95.08260058619773	7158.247077338131	95.08260058619773	15195.026378896884	37.206235011990415	44.647482014388494	44.647482014388494	59.52997601918466	37.206235011990415	44.647482014388494	44.647482014388494	44.647482014388494	126.5011990407674	1138.5107913669067	228208.1630695444	229063.9064748202	6831.06474820144	221377.09832134296	855.7434052757795	229063.9064748202	855.7434052757795	227925.39568345327
749.463_C26H56N18O8_6.05_3579	12962.598465473146	6046.9503836317135	2687.5335038363173	183.24092071611253	108.58721227621483	183.24092071611253	95.01381074168798	61.08030690537085	81.44040920716112	61.08030690537085	40.72020460358056	33.933503836317136	67.86700767263427	40.72020460358056	40.72020460358056	20.36010230179028	40.72020460358056	40.72020460358056	33.933503836317136	33.933503836317136	95.01381074168798	40.72020460358056	33.933503836317136	61.08030690537085	27.146803069053707	61.08030690537085	20.36010230179028	33.933503836317136	40.72020460358056	54.293606138107414	20.36010230179028	47.50690537084399	45.91003460207613	991.1533859668633	731.2670076726343	279.9514066496164	1767.0100906765867	67.112929809605	731.2670076726343	67.112929809605	1508.0049104859334	40.72020460358056	54.293606138107414	44.113554987212275	57.686956521739134	40.72020460358056	40.72020460358056	44.113554987212275	40.72020460358056	61.08030690537085	780.4705882352943	22796.527877237855	23400.5442455243	3359.4168797953967	19437.110997442454	604.0163682864451	23400.5442455243	604.0163682864451	22620.073657289002
749.409_C27H56N16O5S2_7.45_1174	7950.94274300932	3720.49533954727	3195.2806258322234	16.16045272969374	96.06491344873501	63.74400798934753	325.90246338215707	57.45938748335552	13.46704394141145	93.37150466045271	14.36484687083888	17.05825565912117	85.29127829560585	88.88249001331556	18.85386151797603	61.94840213049267	14.36484687083888	39.50332889480692	43.99234354194407	27.83189081225033	2.69340878828229	12.569241011984019	52.97037283621837	33.21870838881491	21.54727030625832	56.561584553928085	44.8901464713715	70.02862849533953	59.254993342210376	103.24733688415445	56.561584553928085	3.59121171770972	64.9586825409258	710.8257106466739	514.4410785619174	337.0501830892144	1118.580831618448	12.56924101198402	514.4410785619174	12.56924101198402	1023.8544607190413	56.561584553928085	61.94840213049267	54.76597869507323	57.0104860186418	85.29127829560585	14.36484687083888	54.76597869507323	14.36484687083888	39.50332889480692	1104.2976031957387	16348.9913448735	16462.114513981356	4044.602197070573	12304.389147802927	113.12316910785619	16462.114513981356	113.12316910785619	15357.81691078562
748.436_C28H59N11O11_5.98_3356	3163.2120075046905	3250.206378986867	3692.4277673545967	635.5422138836773	70.07879924953096	246.48405253283303	106.32645403377111	82.16135084427768	282.7317073170732	55.5797373358349	135.32457786116322	53.16322701688556	9.666041275797374	33.831144465290805	99.07692307692308	16.915572232645403	113.57598499061913	16.915572232645403	24.165103189493433	70.07879924953096	132.9080675422139	74.91181988742964	28.99812382739212	31.414634146341463	12.082551594746716	48.330206378986865	24.165103189493433	21.74859287054409	38.6641651031895	14.49906191369606	36.247654784240154	149.8236397748593	53.73181768016776	482.35647279549715	399.1017823639775	366.9068167604753	608.3015521064302	186.33979570564938	399.1017823639775	186.33979570564938	790.5210756722954	36.247654784240154	36.247654784240154	62.829268292682926	43.49718574108818	28.99812382739212	132.9080675422139	62.829268292682926	132.9080675422139	113.57598499061913	913.4409005628519	11094.198874296435	12771.25703564728	4402.8818011257035	6691.317073170732	1677.0581613508443	12771.25703564728	1677.0581613508443	11857.816135084431
748.034_C21H33N7O7P4S4_8.27_465	3981.2224719101123	5606.858426966292	2096.6022471910114	394.7056179775281	41.33932584269663	74.75056179775281	134.2112359550562	45.6808988764045	314.4808988764045	58.51685393258427	109.86067415730338	73.24044943820225	68.52134831460674	47.5685393258427	68.71011235955056	23.02921348314607	86.26516853932584	11.892134831460675	27.370786516853933	16.23370786516854	113.44719101123596	78.14831460674158	53.79775280898877	36.80898876404495	5.851685393258427	59.46067415730337	7.361797752808989	8.49438202247191	23.40674157303371	47.5685393258427	13.779775280898876	154.59775280898876	58.98321216126901	543.057743038593	433.8682584269663	215.1438202247191	900.7820224719101	154.82846441947567	433.8682584269663	154.82846441947567	858.7379775280899	53.79775280898877	45.6808988764045	58.98876404494382	41.24494382022472	47.5685393258427	109.86067415730338	58.98876404494382	109.86067415730338	74.75056179775281	1002.7146067415731	12490.328089887638	13883.784269662921	2581.725842696629	9908.602247191011	1393.456179775281	13883.784269662921	1393.456179775281	12881.069662921349
747.558_C32H74N8O11_8.45_4183	30998.292383292384	9698.255528255528	6.947174447174447	382.0945945945946	62.524570024570025	90.31326781326781	430.72481572481576	90.31326781326781	55.57739557739558	90.31326781326781	62.524570024570025	27.78869778869779	125.04914004914005	34.735872235872236	41.68304668304668	34.735872235872236	34.735872235872236	6.947174447174447	34.735872235872236	48.63022113022113	34.735872235872236	27.78869778869779	69.47174447174447	62.524570024570025	34.735872235872236	27.78869778869779	20.84152334152334	27.78869778869779	41.68304668304668	69.47174447174447	41.68304668304668	13.894348894348894	64.97651394710218	1832.5437987394503	1338.4165770884522	81.62929975429975	3742.6323430868883	75.64701064701065	1338.4165770884522	75.64701064701065	2781.6486486486483	34.735872235872236	48.63022113022113	41.68304668304668	45.15663390663391	62.524570024570025	34.735872235872236	41.68304668304668	34.735872235872236	62.524570024570025	1104.600737100737	42148.507371007356	42829.33046683047	979.551597051597	41168.95577395577	680.8230958230959	42829.33046683047	680.8230958230959	41724.72972972973
747.533_C36H77N4O8P_8.71_2632	22017.881722953513	5599.234100654961	2343.596953470015	109.67571949736522	203.95835555650376	171.24805325027202	65.42060461246346	36.55857316578841	94.28263605913853	86.58609434002518	132.76534465470527	26.937896016896723	26.937896016896723	23.08962515734005	94.28263605913853	94.28263605913853	55.799927463571784	61.57233375290679	50.02752117423677	51.951656604015106	96.20677148891687	36.55857316578841	17.317218868005035	32.71030230623173	21.16548972756171	26.937896016896723	26.937896016896723	19.241354297783374	65.42060461246346	40.40684402534508	13.468948008448361	51.951656604015106	45.61332812945117	1351.9979426368573	993.5754325517889	243.2427872478115	2561.549021243088	77.60679566772626	993.5754325517889	77.60679566772626	2067.932484230438	36.55857316578841	50.02752117423677	53.875792033793445	45.217182599790924	61.57233375290679	94.28263605913853	53.875792033793445	94.28263605913853	94.28263605913853	775.4265782006698	31095.952680647715	31794.413841657246	2918.913446973738	28177.03923367397	698.4611610095363	31794.413841657246	698.4611610095363	31018.987263456573
747.528_C39H80N2O6Se_8.15_1992	5126.839537869063	5150.562259306804	1724.2824133504491	406.88061617458277	62.541720154043645	72.3183568677792	113.00641848523748	45.7201540436457	293.44287548138635	70.59306803594352	98.77278562259306	64.12323491655968	57.22207958921694	49.602053915275995	72.17458279845955	24.585365853658534	88.56482670089858	16.677792041078305	27.748395378690628	18.690629011553273	109.98716302952502	69.87419768934531	57.7971758664955	37.38125802310655	6.901155327342747	55.065468549422334	7.044929396662387	10.495507060333761	26.16688061617458	50.3209242618742	13.370988446726571	148.66238767650833	56.308691384127464	557.6058491935034	443.0442875481386	182.58108686350022	966.723771735325	150.27585223220652	443.0442875481386	150.27585223220652	881.3446298673513	55.065468549422334	49.602053915275995	60.169448010269576	41.55070603337612	57.22207958921694	98.77278562259306	60.169448010269576	98.77278562259306	72.3183568677792	957.2477535301668	12824.934531450579	14177.417201540435	2190.9730423620026	10633.961489088575	1352.4826700898586	14177.417201540435	1352.4826700898586	13220.169448010269
747.496__7.82_3294	15805.318278052222	18433.82074805928	2083.9350741002118	553.1432604093154	154.36556104446012	180.09315455187013	81.47071277346507	64.31898376852504	257.2759350741002	124.3500352858151	180.09315455187013	34.303458009880025	25.72759350741002	30.015525758645023	72.89484827099506	21.439661256175015	42.87932251235003	51.45518701482004	47.167254763585035	30.015525758645023	175.80522230063514	47.167254763585035	21.439661256175015	34.303458009880025	12.86379675370501	25.72759350741002	17.151729004940012	17.151729004940012	47.167254763585035	60.031051517290045	25.72759350741002	548.8553281580804	76.4260865955415	1625.8720505661065	1228.3585920959774	224.4017878146318	3154.748700840443	212.4908648945346	1228.3585920959774	212.4908648945346	2533.882098329805	34.303458009880025	47.167254763585035	49.31122088920254	47.167254763585035	30.015525758645023	175.80522230063514	49.31122088920254	175.80522230063514	154.36556104446012	1299.2434721242057	37395.05716302045	39307.47494707128	2692.8214537755816	34702.23570924487	1912.4177840508114	39307.47494707128	1912.4177840508114	38008.231474947075
747.495_C30H62N14O8_7.19_3622	8731.798136645964	10057.667701863356	4962.540372670808	157.84161490683232	107.33229813664597	164.15527950310562	101.01863354037269	56.822981366459636	239.91925465838514	88.3913043478261	50.509316770186345	75.76397515527951	37.881987577639755	44.19565217391305	18.940993788819878	31.568322981366464	25.254658385093173	25.254658385093173	37.881987577639755	50.509316770186345	75.76397515527951	31.568322981366464	50.509316770186345	31.568322981366464	12.627329192546586	37.881987577639755	25.254658385093173	25.254658385093173	25.254658385093173	37.881987577639755	25.254658385093173	69.45031055900623	44.195652173913054	1076.8915743991356	797.2974572981367	461.9497929606627	1747.7371541501977	82.77915804002762	797.2974572981367	82.77915804002762	1650.8128364389233	37.881987577639755	37.881987577639755	47.352484472049696	37.881987577639755	44.19565217391305	69.45031055900623	47.352484472049696	69.45031055900623	88.3913043478261	751.3260869565219	24768.50621118012	25513.518633540374	5543.397515527952	19225.108695652176	745.0124223602486	25513.518633540374	745.0124223602486	24762.19254658385
