index	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
741.497__6.52_5171	5.238095238095238	31.428571428571427	5.238095238095238	5.238095238095238	5.238095238095238	10.476190476190476	5.238095238095238	5.238095238095238	15.714285714285714	10.476190476190476	5.238095238095238	10.476190476190476	10.476190476190476	10.476190476190476	5.238095238095238	15.714285714285714	10.000000000000002	9.821428571428573	9.821428571428573	9.821428571428573	9.821428571428573	9.428571428571427	5.238095238095238	7.857142857142858	7.857142857142858	7.857142857142858	7.857142857142858	10.476190476190476	110.00000000000001	157.14285714285717	157.14285714285717	157.14285714285717	157.14285714285717	47.14285714285714
741.475_C35H68N2O14_6.46_1759	2.8282828282828287	8.484848484848486	4.242424242424243	4.242424242424243	5.6565656565656575	9.8989898989899	7.070707070707072	9.8989898989899	18.383838383838384	5.6565656565656575	11.313131313131315	7.070707070707072	12.727272727272728	4.242424242424243	5.6565656565656575	8.484848484848486	8.09917355371901	7.866161616161617	7.866161616161617	7.866161616161617	7.866161616161617	7.353535353535355	7.070707070707072	7.070707070707072	7.070707070707072	7.070707070707072	7.070707070707072	7.070707070707072	89.09090909090911	125.85858585858587	125.85858585858587	125.85858585858587	125.85858585858587	36.767676767676775
741.451_C32H65N6O11P_6.59_2955	24.0	18.0	6.0	6.0	12.0	6.0	6.0	6.0	6.0	6.0	6.0	24.0	30.0	6.0	12.0	6.0	11.454545454545455	11.25	11.25	11.25	11.25	10.8	6.0	6.0	6.0	6.0	6.0	6.0	126.0	180.0	180.0	180.0	180.0	54.0
741.388_C24H52N16O9S_4.64_3557	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	21.0	7.0	7.0	7.0	8.272727272727273	7.875	7.875	7.875	7.875	7.0	7.0	7.0	7.0	7.0	7.0	7.0	91.0	126.0	126.0	126.0	126.0	35.0
740.924__3.68_4415	6.461538461538462	25.846153846153847	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	19.384615384615383	6.461538461538462	6.461538461538462	6.461538461538462	9.398601398601398	8.48076923076923	8.48076923076923	8.48076923076923	8.48076923076923	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	103.38461538461539	135.69230769230768	135.69230769230768	135.69230769230768	135.69230769230768	32.30769230769231
740.551_C38H77NO12_7.8_2048	3.9622641509433962	9.245283018867925	2.6415094339622645	18.49056603773585	1.3207547169811322	10.566037735849058	6.60377358490566	10.566037735849058	3.9622641509433962	6.60377358490566	6.60377358490566	7.9245283018867925	2.6415094339622645	10.566037735849058	31.69811320754717	1.3207547169811322	6.9639794168096065	8.419811320754718	8.419811320754718	8.419811320754718	8.419811320754718	11.622641509433963	6.60377358490566	6.60377358490566	6.60377358490566	6.60377358490566	6.60377358490566	7.9245283018867925	76.60377358490567	134.7169811320755	134.7169811320755	134.7169811320755	134.7169811320755	58.113207547169814
739.605_C42H74N8O3_7.85_3490	14.0	8.814814814814815	6.7407407407407405	6.222222222222222	6.222222222222222	9.333333333333334	8.296296296296296	2.5925925925925926	11.407407407407407	3.6296296296296298	7.2592592592592595	6.7407407407407405	4.666666666666667	9.851851851851851	7.2592592592592595	4.148148148148148	8.437710437710438	7.3240740740740735	7.3240740740740735	7.3240740740740735	7.3240740740740735	4.874074074074074	8.296296296296296	7.0	7.0	7.0	7.0	4.148148148148148	92.81481481481482	117.18518518518518	117.18518518518518	117.18518518518518	117.18518518518518	24.37037037037037
738.608_C43H87N2O2Se_8.42_1206	10.285714285714286	5.142857142857143	5.142857142857143	87.42857142857144	102.85714285714288	169.71428571428572	133.71428571428572	5.142857142857143	164.57142857142858	5.142857142857143	102.85714285714288	72.00000000000001	5.142857142857143	5.142857142857143	5.142857142857143	5.142857142857143	72.0	55.285714285714285	55.285714285714285	55.285714285714285	55.285714285714285	18.514285714285716	87.42857142857144	7.714285714285715	7.714285714285715	7.714285714285715	7.714285714285715	5.142857142857143	792.0	884.5714285714286	884.5714285714286	884.5714285714286	884.5714285714286	92.57142857142858
738.505_C38H79O8Se_6.48_4436	8.208121827411167	10.944162436548224	8.98984771573604	12.50761421319797	12.116751269035532	5.081218274111675	6.253807106598985	6.644670050761421	8.598984771573603	4.690355329949239	4.690355329949239	8.598984771573603	8.598984771573603	8.208121827411167	7.035532994923858	4.690355329949239	8.563451776649744	7.866116751269036	7.866116751269036	7.866116751269036	7.866116751269036	6.331979695431473	8.598984771573603	8.208121827411167	8.208121827411167	8.208121827411167	8.208121827411167	6.644670050761421	94.1979695431472	125.85786802030458	125.85786802030458	125.85786802030458	125.85786802030458	31.659898477157363
737.501_C29H70N14O3Se_6.63_1021	8.548168249660787	5.584803256445047	6.040705563093623	10.599728629579376	7.636363636363637	6.610583446404342	6.952510176390773	6.724559023066486	7.978290366350068	6.040705563093623	6.496607869742198	6.496607869742198	5.128900949796472	6.8385345997286295	6.3826322930800545	6.724559023066486	7.128654249414086	6.924016282225237	6.924016282225237	6.924016282225237	6.924016282225237	6.473812754409769	6.8385345997286295	6.667571234735414	6.667571234735414	6.667571234735414	6.667571234735414	6.496607869742198	78.41519674355494	110.78426051560379	110.78426051560379	110.78426051560379	110.78426051560379	32.36906377204885
736.527_C29H65N15O7_7.62_3516	1.0120481927710843	37.44578313253012	5.0602409638554215	3.036144578313253	9.108433734939759	7.08433734939759	9.108433734939759	5.0602409638554215	13.156626506024097	8.096385542168674	4.048192771084337	2.0240963855421685	4.048192771084337	8.096385542168674	15.180722891566264	8.096385542168674	9.200438116100765	8.728915662650602	8.728915662650602	8.728915662650602	8.728915662650602	7.691566265060241	7.08433734939759	7.590361445783132	7.590361445783132	7.590361445783132	7.590361445783132	8.096385542168674	101.20481927710841	139.66265060240963	139.66265060240963	139.66265060240963	139.66265060240963	38.45783132530121
736.503__4.37_5943	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	77.0	112.0	112.0	112.0	112.0	35.0
736.495_C37H65N7O8_7.76_2097	38.52631578947368	10.105263157894736	37.89473684210526	68.21052631578947	4.421052631578947	9.473684210526315	5.684210526315789	6.31578947368421	1.894736842105263	8.842105263157894	3.157894736842105	23.368421052631575	46.73684210526315	6.31578947368421	1.263157894736842	6.31578947368421	21.12918660287081	17.407894736842103	17.407894736842103	17.407894736842103	17.407894736842103	9.221052631578946	9.473684210526315	7.578947368421051	7.578947368421051	7.578947368421051	7.578947368421051	6.31578947368421	232.4210526315789	278.52631578947364	278.52631578947364	278.52631578947364	278.52631578947364	46.10526315789473
736.494_C37H65N7O8_6.59_4333	7.0	7.0	7.0	7.0	7.0	21.0	7.0	14.0	7.0	14.0	7.0	7.0	7.0	7.0	7.0	7.0	8.272727272727273	8.75	8.75	8.75	8.75	9.8	7.0	7.0	7.0	7.0	7.0	7.0	91.0	140.0	140.0	140.0	140.0	49.0
736.431_C36H65NO12S_3.21_4319	9.473684210526317	27.894736842105264	4.2105263157894735	10.526315789473685	4.736842105263158	18.42105263157895	6.315789473684211	2.6315789473684212	7.36842105263158	4.736842105263158	6.315789473684211	3.68421052631579	24.736842105263158	8.421052631578947	5.2631578947368425	1.5789473684210527	11.67464114832536	9.144736842105264	9.144736842105264	9.144736842105264	9.144736842105264	3.5789473684210527	8.421052631578947	6.315789473684211	6.315789473684211	6.315789473684211	6.315789473684211	3.68421052631579	128.42105263157896	146.31578947368422	146.31578947368422	146.31578947368422	146.31578947368422	17.894736842105264
735.996__7.66_1818	11.671232876712327	5.753424657534246	6.904109589041095	20.54794520547945	1.8082191780821917	12.32876712328767	7.397260273972602	6.082191780821917	2.6301369863013697	6.575342465753424	2.465753424657534	6.410958904109588	14.301369863013697	5.58904109589041	3.4520547945205475	4.602739726027397	8.308841843088418	7.4075342465753415	7.4075342465753415	7.4075342465753415	7.4075342465753415	5.424657534246576	6.904109589041095	6.246575342465753	6.246575342465753	6.246575342465753	6.246575342465753	6.082191780821917	91.3972602739726	118.52054794520546	118.52054794520546	118.52054794520546	118.52054794520546	27.123287671232877
735.544__8.55_1226	16.470588235294116	7.411764705882352	9.88235294117647	15.64705882352941	4.117647058823529	18.941176470588232	5.76470588235294	2.4705882352941173	8.235294117647058	8.235294117647058	3.2941176470588234	3.2941176470588234	22.235294117647058	4.941176470588235	9.058823529411764	2.4705882352941173	10.631016042780749	8.90441176470588	8.90441176470588	8.90441176470588	8.90441176470588	5.105882352941176	8.235294117647058	7.823529411764705	7.823529411764705	7.823529411764705	7.823529411764705	3.2941176470588234	116.94117647058823	142.4705882352941	142.4705882352941	142.4705882352941	142.4705882352941	25.52941176470588
735.522_C35H70N6O10_7.57_1119	9.859154929577464	13.408450704225352	4.995305164319248	9.2018779342723	6.046948356807511	11.830985915492956	8.150234741784036	6.967136150234741	7.624413145539906	4.075117370892018	2.76056338028169	4.075117370892018	8.807511737089202	7.098591549295774	6.44131455399061	5.915492957746478	8.162185232607769	7.328638497652581	7.328638497652581	7.328638497652581	7.328638497652581	5.494835680751173	8.150234741784036	7.032863849765258	7.032863849765258	7.032863849765258	7.032863849765258	5.915492957746478	89.78403755868545	117.2582159624413	117.2582159624413	117.2582159624413	117.2582159624413	27.474178403755865
735.484__6.12_4630	8.081632653061225	8.081632653061225	12.122448979591837	16.16326530612245	4.040816326530613	8.081632653061225	4.040816326530613	24.244897959183675	4.040816326530613	12.122448979591837	8.081632653061225	44.44897959183674	12.122448979591837	4.040816326530613	4.040816326530613	16.16326530612245	8.081632653061225	11.869897959183675	11.869897959183675	11.869897959183675	11.869897959183675	20.204081632653065	8.081632653061225	8.081632653061225	8.081632653061225	8.081632653061225	8.081632653061225	16.16326530612245	88.89795918367348	189.9183673469388	189.9183673469388	189.9183673469388	189.9183673469388	101.02040816326533
735.465_C49H64N2O_7.21_2282	8.898876404494382	17.797752808988765	6.674157303370786	14.460674157303371	4.449438202247191	7.786516853932584	13.348314606741573	4.449438202247191	5.561797752808989	16.685393258426966	6.674157303370786	12.235955056179774	11.123595505617978	15.573033707865168	5.561797752808989	5.561797752808989	10.213483146067416	9.802668539325843	9.802668539325843	9.802668539325843	9.802668539325843	8.898876404494382	8.898876404494382	8.342696629213483	8.342696629213483	8.342696629213483	8.342696629213483	5.561797752808989	112.34831460674158	156.8426966292135	156.8426966292135	156.8426966292135	156.8426966292135	44.49438202247191
735.394_C29H60N10O7Se_7.05_857	8.630904723779024	10.144115292233788	6.0528422738190555	7.56605284227382	6.725380304243395	9.751801441152923	10.368294635708567	7.285828662930345	7.453963170536429	6.55724579663731	5.772618094475581	7.00560448358687	8.518815052041633	7.5100080064051244	7.1737389911929546	5.716573258606886	8.044981439697212	7.639611689351481	7.639611689351481	7.639611689351481	7.639611689351481	6.747798238590873	7.56605284227382	7.3698959167333875	7.3698959167333875	7.3698959167333875	7.3698959167333875	7.00560448358687	88.49479583666934	122.2337870296237	122.2337870296237	122.2337870296237	122.2337870296237	33.738991192954366
734.547_C45H71N3O5_8.49_473	12.475247524752476	8.316831683168317	7.128712871287129	19.00990099009901	5.0495049504950495	11.435643564356436	5.495049504950495	4.158415841584159	5.346534653465347	5.9405940594059405	6.8316831683168315	8.465346534653465	13.663366336633663	4.306930693069307	5.346534653465347	4.158415841584159	9.005400540054005	7.945544554455445	7.945544554455445	7.945544554455445	7.945544554455445	5.613861386138614	7.128712871287129	6.386138613861386	6.386138613861386	6.386138613861386	6.386138613861386	5.346534653465347	99.05940594059405	127.12871287128712	127.12871287128712	127.12871287128712	127.12871287128712	28.06930693069307
734.489__5.13_5580	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	14.0	7.0	7.0	7.4375	7.4375	7.4375	7.4375	8.4	7.0	7.0	7.0	7.0	7.0	7.0	77.0	119.0	119.0	119.0	119.0	42.0
733.544_C37H68N10O5_8.47_235	16.547881601857224	11.185142193847938	7.967498549042367	22.140452698781193	6.818340104468949	12.717353453279163	6.0522344747533365	5.899013348810214	6.28206616366802	8.120719674985489	0.7661056297156122	5.209518282066163	16.471271038885664	5.362739408009285	5.362739408009285	5.0562971561230405	10.210098665118977	8.872460824143934	8.872460824143934	8.872460824143934	8.872460824143934	5.929657573998838	7.967498549042367	6.550203134068484	6.550203134068484	6.550203134068484	6.550203134068484	5.362739408009285	112.31108531630875	141.95937318630294	141.95937318630294	141.95937318630294	141.95937318630294	29.648287869994192
733.517__7.85_2263	10.144927536231883	2.0289855072463765	10.956521739130434	22.318840579710145	2.0289855072463765	13.391304347826086	4.057971014492753	5.6811594202898545	5.6811594202898545	6.08695652173913	3.2463768115942027	8.115942028985506	18.26086956521739	6.898550724637681	4.463768115942028	6.898550724637681	9.001317523056654	8.141304347826086	8.141304347826086	8.141304347826086	8.141304347826086	6.24927536231884	6.898550724637681	6.492753623188405	6.492753623188405	6.492753623188405	6.492753623188405	6.08695652173913	99.01449275362319	130.26086956521738	130.26086956521738	130.26086956521738	130.26086956521738	31.2463768115942
732.546_C37H73N5O9_6.63_965	8.093430656934306	6.376642335766423	5.640875912408759	11.772262773722627	7.848175182481752	6.254014598540146	5.7635036496350365	6.008759124087591	9.197080291970803	8.338686131386861	7.480291970802919	6.98978102189781	7.112408759124087	7.602919708029197	6.98978102189781	5.272992700729927	7.558327803583278	7.296350364963503	7.296350364963503	7.296350364963503	7.296350364963503	6.720000000000001	7.480291970802919	7.0510948905109485	7.0510948905109485	7.0510948905109485	7.0510948905109485	6.98978102189781	83.14160583941606	116.74160583941605	116.74160583941605	116.74160583941605	116.74160583941605	33.6
732.509__6.59_4582	6.461538461538462	6.461538461538462	12.923076923076923	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	12.923076923076923	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	32.30769230769231	6.461538461538462	7.04895104895105	8.884615384615385	8.884615384615385	8.884615384615385	8.884615384615385	12.923076923076923	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	77.53846153846155	142.15384615384616	142.15384615384616	142.15384615384616	142.15384615384616	64.61538461538461
732.509__5.6_4548	12.0	6.0	6.0	6.0	6.0	6.0	6.0	12.0	6.0	18.0	6.0	6.0	12.0	12.0	6.0	6.0	7.636363636363637	8.25	8.25	8.25	8.25	9.6	6.0	6.0	6.0	6.0	6.0	6.0	84.0	132.0	132.0	132.0	132.0	48.0
731.405_C31H68N4O8SSe_5.91_3560	5.739130434782608	17.217391304347824	8.608695652173912	5.739130434782608	20.08695652173913	5.739130434782608	14.347826086956522	2.869565217391304	17.217391304347824	5.739130434782608	5.739130434782608	2.869565217391304	11.478260869565217	20.08695652173913	11.478260869565217	5.739130434782608	12.0	10.043478260869563	10.043478260869563	10.043478260869563	10.043478260869563	5.739130434782608	11.478260869565217	7.17391304347826	7.17391304347826	7.17391304347826	7.17391304347826	5.739130434782608	132.0	160.695652173913	160.695652173913	160.695652173913	160.695652173913	28.695652173913043
730.978__8.16_1578	14.880000000000003	8.160000000000002	6.240000000000001	28.320000000000004	4.800000000000001	16.320000000000004	8.160000000000002	13.440000000000001	6.240000000000001	6.240000000000001	7.200000000000001	3.3600000000000003	22.560000000000002	2.8800000000000003	3.8400000000000007	4.32	11.432727272727275	9.810000000000002	9.810000000000002	9.810000000000002	9.810000000000002	6.24	8.160000000000002	6.720000000000001	6.720000000000001	6.720000000000001	6.720000000000001	4.32	125.76000000000002	156.96000000000004	156.96000000000004	156.96000000000004	156.96000000000004	31.200000000000003
730.566_C33H75N7O10_7.56_1279	8.89198606271777	11.038327526132402	6.898954703832752	9.505226480836235	5.825783972125435	10.885017421602786	9.351916376306619	7.972125435540069	8.278745644599303	3.9860627177700345	4.905923344947735	5.979094076655052	8.585365853658535	8.432055749128919	7.358885017421602	4.139372822299651	8.418118466898953	7.627177700348431	7.627177700348431	7.627177700348431	7.627177700348431	5.887108013937282	8.585365853658535	8.125435540069686	8.125435540069686	8.125435540069686	8.125435540069686	5.979094076655052	92.59930313588849	122.0348432055749	122.0348432055749	122.0348432055749	122.0348432055749	29.43554006968641
730.478_C35H59N11O6_7.37_3880	5.739130434782608	5.739130434782608	5.739130434782608	22.956521739130434	5.739130434782608	17.217391304347824	5.739130434782608	5.739130434782608	11.478260869565217	5.739130434782608	5.739130434782608	5.739130434782608	11.478260869565217	22.956521739130434	11.478260869565217	11.478260869565217	10.956521739130435	10.043478260869563	10.043478260869563	10.043478260869563	10.043478260869563	8.034782608695652	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	120.52173913043478	160.695652173913	160.695652173913	160.695652173913	160.695652173913	40.17391304347826
730.477__8.12_1557	9.045226130653267	8.14070351758794	13.5678391959799	9.949748743718594	4.522613065326634	7.236180904522613	9.045226130653267	5.42713567839196	5.42713567839196	9.648241206030152	5.728643216080402	7.839195979899498	13.869346733668342	9.34673366834171	6.331658291457287	6.633165829145729	8.71630881681133	8.23492462311558	8.23492462311558	8.23492462311558	8.23492462311558	7.175879396984925	9.045226130653267	7.989949748743719	7.989949748743719	7.989949748743719	7.989949748743719	6.633165829145729	95.87939698492463	131.75879396984928	131.75879396984928	131.75879396984928	131.75879396984928	35.879396984924625
730.457_C31H59N11O9_6.96_3497	7.241379310344828	4.8275862068965525	26.551724137931036	9.655172413793105	2.4137931034482762	2.4137931034482762	9.655172413793105	7.241379310344828	12.06896551724138	2.4137931034482762	2.4137931034482762	16.896551724137932	12.06896551724138	7.241379310344828	2.4137931034482762	9.655172413793105	8.77742946708464	8.448275862068968	8.448275862068968	8.448275862068968	8.448275862068968	7.724137931034484	7.241379310344828	7.241379310344828	7.241379310344828	7.241379310344828	7.241379310344828	7.241379310344828	96.55172413793103	135.1724137931035	135.1724137931035	135.1724137931035	135.1724137931035	38.62068965517242
730.439_C41H69NO5Se_7.05_1821	9.191441441441443	10.231981981981983	6.59009009009009	9.538288288288289	5.896396396396397	8.324324324324325	8.844594594594595	5.0292792792792795	7.457207207207207	6.936936936936937	6.763513513513514	7.9774774774774775	11.0990990990991	6.936936936936937	6.763513513513514	4.855855855855856	8.26126126126126	7.652308558558559	7.652308558558559	7.652308558558559	7.652308558558559	6.312612612612614	8.324324324324325	7.197072072072072	7.197072072072072	7.197072072072072	7.197072072072072	6.763513513513514	90.87387387387388	122.43693693693695	122.43693693693695	122.43693693693695	122.43693693693695	31.56306306306307
729.538__9.03_3382	10.5	3.5	7.0	7.0	7.0	3.5	3.5	3.5	7.0	3.5	7.0	7.0	21.0	7.0	3.5	7.0	7.636363636363637	6.78125	6.78125	6.78125	6.78125	4.9	7.0	7.0	7.0	7.0	7.0	3.5	84.0	108.5	108.5	108.5	108.5	24.5
729.407__6.31_2182	11.478260869565217	18.652173913043477	4.304347826086956	7.173913043478261	1.434782608695652	11.478260869565217	12.91304347826087	5.739130434782608	14.347826086956522	1.434782608695652	10.043478260869565	11.478260869565217	11.478260869565217	5.739130434782608	4.304347826086956	4.304347826086956	9.91304347826087	8.519021739130435	8.519021739130435	8.519021739130435	8.519021739130435	5.452173913043478	11.478260869565217	8.608695652173912	8.608695652173912	8.608695652173912	8.608695652173912	4.304347826086956	109.04347826086956	136.30434782608697	136.30434782608697	136.30434782608697	136.30434782608697	27.26086956521739
729.295__4.78_5774	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	21.0	7.0	7.0	7.0	8.272727272727273	7.875	7.875	7.875	7.875	7.0	7.0	7.0	7.0	7.0	7.0	7.0	91.0	126.0	126.0	126.0	126.0	35.0
728.589_C39H77N5O7_8.52_171	14.908350305498981	8.676171079429736	8.187372708757637	26.028513238289204	5.010183299389002	13.686354378818736	5.132382892057026	6.4765784114052956	8.065173116089612	5.25458248472505	5.987780040733197	6.109979633401222	0.24439918533604887	4.643584521384929	0.12219959266802444	0.12219959266802444	9.142751342344011	7.415987780040734	7.415987780040734	7.415987780040734	7.415987780040734	3.6171079429735236	8.065173116089612	6.04887983706721	6.04887983706721	6.04887983706721	6.04887983706721	5.25458248472505	100.57026476578412	118.65580448065174	118.65580448065174	118.65580448065174	118.65580448065174	18.08553971486762
728.509__8.36_3385	3.5	7.0	14.0	52.5	3.5	17.5	17.5	21.0	7.0	3.5	7.0	7.0	10.5	7.0	3.5	3.5	13.363636363636363	11.59375	11.59375	11.59375	11.59375	7.7	7.0	7.0	7.0	7.0	7.0	3.5	147.0	185.5	185.5	185.5	185.5	38.5
728.463__7.57_4553	5.454545454545454	16.363636363636363	16.363636363636363	10.909090909090908	5.454545454545454	5.454545454545454	10.909090909090908	5.454545454545454	10.909090909090908	5.454545454545454	5.454545454545454	21.818181818181817	16.363636363636363	5.454545454545454	5.454545454545454	5.454545454545454	9.917355371900825	9.545454545454545	9.545454545454545	9.545454545454545	9.545454545454545	8.727272727272727	10.909090909090908	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	109.09090909090908	152.72727272727272	152.72727272727272	152.72727272727272	152.72727272727272	43.63636363636363
728.01__10.03_2311	5.454545454545454	5.454545454545454	10.909090909090908	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	10.909090909090908	5.454545454545454	5.454545454545454	10.909090909090908	81.81818181818181	87.27272727272727	59.99999999999999	70.9090909090909	20.826446280991732	23.863636363636363	23.863636363636363	23.863636363636363	23.863636363636363	30.545454545454543	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	5.454545454545454	10.909090909090908	229.09090909090907	381.8181818181818	381.8181818181818	381.8181818181818	381.8181818181818	152.72727272727272
728.001__8.17_1207	5.856655290102389	11.262798634812286	14.866894197952218	9.010238907849828	3.6040955631399316	4.955631399317406	5.406143344709897	3.6040955631399316	4.955631399317406	15.31740614334471	8.109215017064846	5.856655290102389	30.63481228668942	11.262798634812286	7.658703071672355	7.208191126279863	9.993174061433448	9.348122866894197	9.348122866894197	9.348122866894197	9.348122866894197	7.92901023890785	8.109215017064846	7.433447098976109	7.433447098976109	7.433447098976109	7.433447098976109	7.208191126279863	109.92491467576792	149.56996587030716	149.56996587030716	149.56996587030716	149.56996587030716	39.64505119453925
727.961__7.01_4153	6.0	24.0	6.0	6.0	6.0	18.0	6.0	6.0	6.0	6.0	6.0	6.0	30.0	6.0	6.0	6.0	10.909090909090908	9.375	9.375	9.375	9.375	6.0	6.0	6.0	6.0	6.0	6.0	6.0	120.0	150.0	150.0	150.0	150.0	30.0
727.555_C38H78O12_8.04_2314	20.391304347826086	6.695652173913044	9.73913043478261	20.086956521739133	4.565217391304348	10.956521739130435	4.565217391304348	6.695652173913044	7.608695652173913	9.73913043478261	2.4347826086956523	3.956521739130435	17.043478260869566	6.086956521739131	0.9130434782608696	4.869565217391305	10.015810276679842	8.521739130434783	8.521739130434783	8.521739130434783	8.521739130434783	5.234782608695652	7.608695652173913	6.695652173913044	6.695652173913044	6.695652173913044	6.695652173913044	4.869565217391305	110.17391304347827	136.34782608695653	136.34782608695653	136.34782608695653	136.34782608695653	26.17391304347826
727.507_C37H62N10O5_8.93_4065	6.20580474934037	13.298153034300793	8.089709762532982	1.9947229551451187	7.535620052770448	12.300791556728232	16.179419525065963	1.662269129287599	4.986807387862797	0.7757255936675462	6.759894459102902	6.20580474934037	4.654353562005277	7.978891820580475	6.759894459102902	2.9920844327176783	8.18037898776685	6.7737467018469655	6.7737467018469655	6.7737467018469655	6.7737467018469655	3.6791556728232195	7.535620052770448	6.482849604221636	6.482849604221636	6.482849604221636	6.482849604221636	2.9920844327176783	89.98416886543535	108.37994722955145	108.37994722955145	108.37994722955145	108.37994722955145	18.395778364116097
727.466_C25H58N16O9_7.19_2634	15.75	13.125	2.625	23.625	2.625	7.875	23.625	2.625	2.625	2.625	5.25	13.125	31.5	10.5	7.875	5.25	12.647727272727273	10.6640625	10.6640625	10.6640625	10.6640625	6.3	10.5	7.875	7.875	7.875	7.875	5.25	139.125	170.625	170.625	170.625	170.625	31.5
726.571_C38H79NO11_8.29_3489	4.529411764705882	9.058823529411764	2.264705882352941	13.588235294117649	6.794117647058824	11.323529411764707	9.058823529411764	2.264705882352941	6.794117647058824	4.529411764705882	15.852941176470589	2.264705882352941	11.323529411764707	13.588235294117649	4.529411764705882	6.794117647058824	9.470588235294118	7.7849264705882355	7.7849264705882355	7.7849264705882355	7.7849264705882355	4.076470588235294	9.058823529411764	6.794117647058824	6.794117647058824	6.794117647058824	6.794117647058824	4.529411764705882	104.1764705882353	124.55882352941177	124.55882352941177	124.55882352941177	124.55882352941177	20.38235294117647
726.02__8.3_398	5.739130434782608	11.478260869565217	22.956521739130434	5.739130434782608	5.739130434782608	5.739130434782608	11.478260869565217	22.956521739130434	17.217391304347824	5.739130434782608	22.956521739130434	28.695652173913043	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	10.956521739130435	11.836956521739129	11.836956521739129	11.836956521739129	11.836956521739129	13.77391304347826	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	5.739130434782608	120.52173913043478	189.39130434782606	189.39130434782606	189.39130434782606	189.39130434782606	68.8695652173913
726.003__8.13_4967	5.0	15.0	15.0	15.0	5.0	10.0	5.0	5.0	5.0	5.0	10.0	10.0	25.0	5.0	5.0	10.0	10.454545454545455	9.375	9.375	9.375	9.375	7.0	10.0	7.5	7.5	7.5	7.5	5.0	115.0	150.0	150.0	150.0	150.0	35.0
725.576__8.55_5391	14.0	9.333333333333334	4.666666666666667	4.666666666666667	11.666666666666668	7.0	4.666666666666667	7.0	4.666666666666667	4.666666666666667	9.333333333333334	11.666666666666668	14.0	7.0	7.0	7.0	8.272727272727273	8.020833333333334	8.020833333333334	8.020833333333334	8.020833333333334	7.466666666666667	7.0	7.0	7.0	7.0	7.0	7.0	91.0	128.33333333333334	128.33333333333334	128.33333333333334	128.33333333333334	37.333333333333336
725.521__8.25_781	4.2	7.7	12.6	32.199999999999996	3.5	18.2	7.0	9.1	5.6	7.0	3.5	11.2	23.8	4.2	7.0	4.2	11.136363636363637	10.0625	10.0625	10.0625	10.0625	7.7	7.0	7.0	7.0	7.0	7.0	7.0	122.5	161.0	161.0	161.0	161.0	38.5
