index	V22-back-psoriasis-BB10	V22-back-healthy-BB4	V22-back-healthy-BB3	V22-back-psoriasis-BB1	V22-back-healthy-BA1	V22-back-healthy-BB8	V22-back-psoriasis-BB5	V22-back-psoriasis-BA8	V22-back-healthy-BA6	V22-back-psoriasis-BC3	V22-back-healthy-BA2	V22-back-psoriasis-BB2	V22-back-healthy-BA5	V22-back-psoriasis-BA7	V22-back-psoriasis-BC4	V22-back-healthy-BC5	V22-back-healthy-BA11	V22-back-healthy-BC1	V22-back-psoriasis-BB11	V22-back-healthy-BC2	V22-back-psoriasis-BB7	V22-back-psoriasis-BB12	V22-back-healthy-BA10	V22-back-psoriasis-BA9	V22-back-healthy-BA3	V22-back-healthy-BB9	V22-back-psoriasis-BA12	V22-back-healthy-BA4	V22-back-healthy-BC6	V22-back-psoriasis-BB6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
549.375_C24H44N12O3_8.0_1807	5.689655172413794	2.327586206896552	6.206896551724139	2.0689655172413794	2.327586206896552	8.53448275862069	3.8793103448275867	5.431034482758621	3.1034482758620694	6.465517241379311	3.1034482758620694	3.3620689655172415	15.77586206896552	5.431034482758621	2.0689655172413794	4.137931034482759	5.689655172413794	4.3965517241379315	18.362068965517242	2.586206896551724	9.310344827586208	2.0689655172413794	8.793103448275863	1.810344827586207	2.0689655172413794	1.810344827586207	1.0344827586206897	8.017241379310345	1.5517241379310347	3.3620689655172415	5.026939655172415	5.025862068965519	5.025862068965519	5.025862068965519	5.025862068965519	5.024630541871921	3.620689655172414	3.620689655172414	3.620689655172414	3.620689655172414	3.620689655172414	3.620689655172414	80.43103448275863	150.77586206896555	150.77586206896555	150.77586206896555	150.77586206896555	70.34482758620689
548.426__8.58_567	2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	6.0	4.0	8.0	18.0	4.0	4.0	6.0	10.0	32.0	4.0	8.0	4.0	4.0	2.0	4.0	10.0	6.0	2.0	10.0	4.0	5.125	6.0	6.0	6.0	6.0	7.0	4.0	4.0	4.0	4.0	4.0	4.0	82.0	180.0	180.0	180.0	180.0	98.0
548.407__7.56_3266	9.0	5.0	5.0	2.0	5.0	4.0	6.0	1.0	6.0	11.0	1.0	1.0	1.0	3.0	12.0	11.0	4.0	10.0	6.0	7.0	4.0	7.0	1.0	1.0	1.0	7.0	2.0	2.0	17.0	1.0	5.4375	5.1	5.1	5.1	5.1	4.714285714285714	5.0	4.5	4.5	4.5	4.5	3.5	87.0	153.0	153.0	153.0	153.0	66.0
548.377_C28H53NO9_6.48_1118	2.5	2.5	7.5	5.0	5.0	2.5	2.5	2.5	5.0	5.0	2.5	12.5	5.0	2.5	12.5	12.5	2.5	5.0	2.5	10.0	2.5	2.5	10.0	2.5	5.0	2.5	5.0	2.5	12.5	42.5	5.78125	6.5	6.5	6.5	6.5	7.321428571428571	5.0	5.0	5.0	5.0	5.0	2.5	92.5	195.0	195.0	195.0	195.0	102.5
548.348_C20H49N7O8S_6.25_638	3.0	3.0	6.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	18.0	15.0	6.0	6.0	9.0	3.0	12.0	12.0	3.0	3.0	3.0	6.0	3.0	3.0	12.0	3.0	5.0625	5.5	5.5	5.5	5.5	6.0	3.0	3.0	3.0	3.0	3.0	3.0	81.0	165.0	165.0	165.0	165.0	84.0
547.349_C28H50O10_5.18_931	3.4285714285714284	9.142857142857142	10.285714285714286	1.1428571428571428	1.1428571428571428	6.285714285714286	4.0	3.7142857142857144	2.5714285714285716	2.857142857142857	5.714285714285714	5.714285714285714	4.857142857142857	3.7142857142857144	3.4285714285714284	2.2857142857142856	3.142857142857143	5.142857142857143	3.7142857142857144	4.0	4.857142857142857	6.571428571428571	2.0	4.0	3.4285714285714284	2.0	3.142857142857143	4.0	2.857142857142857	14.0	4.303571428571429	4.438095238095239	4.438095238095239	4.438095238095239	4.438095238095239	4.591836734693877	3.7142857142857144	3.7142857142857144	3.7142857142857144	3.7142857142857144	3.7142857142857144	3.7142857142857144	68.85714285714286	133.14285714285717	133.14285714285717	133.14285714285717	133.14285714285717	64.28571428571428
547.31_C19H38N12O7_4.9_831	4.0	9.142857142857142	5.714285714285714	2.857142857142857	1.7142857142857142	5.714285714285714	5.142857142857143	1.7142857142857142	4.0	4.571428571428571	3.4285714285714284	4.571428571428571	8.571428571428571	4.0	4.0	2.2857142857142856	2.2857142857142856	2.2857142857142856	5.142857142857143	1.7142857142857142	6.285714285714286	8.0	4.0	4.571428571428571	6.285714285714286	1.7142857142857142	4.571428571428571	2.857142857142857	4.571428571428571	14.857142857142858	4.142857142857142	4.685714285714285	4.685714285714285	4.685714285714285	4.685714285714285	5.3061224489795915	3.7142857142857144	4.285714285714286	4.285714285714286	4.285714285714286	4.285714285714286	4.571428571428571	66.28571428571428	140.57142857142856	140.57142857142856	140.57142857142856	140.57142857142856	74.28571428571428
546.84__3.63_3268	4.0	4.0	4.0	8.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	32.0	4.0	6.5	5.466666666666667	5.466666666666667	5.466666666666667	5.466666666666667	4.285714285714286	4.0	4.0	4.0	4.0	4.0	4.0	104.0	164.0	164.0	164.0	164.0	60.0
546.434_C16H51N17O4_8.76_1064	4.0	2.0	4.0	8.0	8.0	4.0	10.0	2.0	6.0	4.0	8.0	4.0	4.0	2.0	2.0	16.0	8.0	12.0	6.0	6.0	4.0	6.0	2.0	4.0	2.0	2.0	2.0	4.0	8.0	4.0	6.0	5.266666666666667	5.266666666666667	5.266666666666667	5.266666666666667	4.428571428571429	5.0	4.0	4.0	4.0	4.0	4.0	96.0	158.0	158.0	158.0	158.0	62.0
546.368_C23H54N4O8P_7.36_2488	26.666666666666664	4.444444444444445	3.333333333333333	1.1111111111111112	4.444444444444445	13.333333333333332	5.555555555555555	2.2222222222222223	2.2222222222222223	3.333333333333333	1.1111111111111112	1.1111111111111112	2.2222222222222223	2.2222222222222223	37.77777777777778	37.77777777777778	5.555555555555555	21.11111111111111	6.666666666666666	2.2222222222222223	1.1111111111111112	13.333333333333332	1.1111111111111112	1.1111111111111112	12.222222222222221	1.1111111111111112	5.555555555555555	8.88888888888889	134.44444444444443	7.777777777777778	15.972222222222221	12.37037037037037	12.37037037037037	12.37037037037037	12.37037037037037	8.253968253968255	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	255.55555555555554	371.1111111111111	371.1111111111111	371.1111111111111	371.1111111111111	115.55555555555556
545.873__7.18_2386	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	15.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	18.0	3.0	5.0625	4.5	4.5	4.5	4.5	3.857142857142857	3.0	3.0	3.0	3.0	3.0	3.0	81.0	135.0	135.0	135.0	135.0	54.0
545.417_C30H52N6O3_9.18_1439	3.0150753768844223	1.6884422110552766	6.150753768844222	4.2211055276381915	3.0150753768844223	5.547738693467337	6.030150753768845	2.050251256281407	6.633165829145729	6.512562814070352	2.8944723618090453	2.050251256281407	2.291457286432161	6.030150753768845	3.9798994974874375	1.326633165829146	5.547738693467337	3.8592964824120606	7.356783919597991	3.9798994974874375	4.462311557788945	2.291457286432161	7.959798994974875	2.291457286432161	2.653266331658292	2.170854271356784	1.206030150753769	4.341708542713568	0.6030150753768845	7.236180904522613	3.791457286432161	3.979899497487437	3.979899497487437	3.979899497487437	3.979899497487437	4.195262024407754	3.4371859296482414	3.9195979899497493	3.9195979899497493	3.9195979899497493	3.9195979899497493	4.100502512562814	60.663316582914575	119.39698492462311	119.39698492462311	119.39698492462311	119.39698492462311	58.73366834170855
545.404_C27H48N10O2_8.99_3850	4.081632653061225	3.265306122448979	4.081632653061225	6.530612244897958	6.530612244897958	6.530612244897958	4.081632653061225	4.897959183673469	4.081632653061225	4.897959183673469	3.265306122448979	8.16326530612245	4.897959183673469	4.897959183673469	8.16326530612245	3.265306122448979	4.081632653061225	4.897959183673469	3.265306122448979	8.16326530612245	2.4489795918367343	5.7142857142857135	6.530612244897958	2.4489795918367343	9.795918367346937	3.265306122448979	1.6326530612244896	2.4489795918367343	3.265306122448979	3.265306122448979	4.8979591836734695	4.761904761904761	4.761904761904761	4.761904761904761	4.761904761904761	4.606413994169095	4.081632653061225	4.081632653061225	4.081632653061225	4.081632653061225	4.081632653061225	4.489795918367347	78.36734693877551	142.85714285714283	142.85714285714283	142.85714285714283	142.85714285714283	64.48979591836734
545.402_C30H62O3Se_7.33_143	5.503895451118372	4.802714249811511	6.898718270922343	2.8650414677054536	1.907514450867052	5.662226690123147	4.9535059060065345	2.3598894194521236	3.0836893691882383	6.649912038200553	1.470218647901483	2.4729831615983917	4.961045488816286	2.5031414928373965	8.195526514199548	12.636340789143002	3.0233727067102287	9.183211862276954	7.607439055038955	5.80547876350842	4.870570495099272	8.044734858004524	4.380497612465444	2.133701935159588	2.570997738125157	4.79517466700176	2.6765518974616738	2.804724805227444	14.370444835385776	2.616235234983664	5.52227318421714	5.06031666247801	5.06031666247801	5.06031666247801	5.06031666247801	4.532366351919003	4.798944458406636	4.798944458406636	4.798944458406636	4.798944458406636	4.798944458406636	3.8678059814023626	88.35637094747425	151.80949987434028	151.80949987434028	151.80949987434028	151.80949987434028	63.45312892686604
545.394_C28H59O6P_8.61_4257	7.2727272727272725	3.6363636363636362	7.2727272727272725	3.6363636363636362	1.8181818181818181	3.6363636363636362	16.363636363636363	1.8181818181818181	7.2727272727272725	5.454545454545454	1.8181818181818181	5.454545454545454	3.6363636363636362	7.2727272727272725	5.454545454545454	18.18181818181818	1.8181818181818181	3.6363636363636362	5.454545454545454	3.6363636363636362	16.363636363636363	5.454545454545454	5.454545454545454	1.8181818181818181	3.6363636363636362	1.8181818181818181	7.2727272727272725	1.8181818181818181	1.8181818181818181	12.727272727272727	4.431818181818182	5.757575757575756	5.757575757575756	5.757575757575756	5.757575757575756	7.272727272727271	3.6363636363636362	4.545454545454545	4.545454545454545	4.545454545454545	4.545454545454545	5.454545454545454	70.9090909090909	172.7272727272727	172.7272727272727	172.7272727272727	172.7272727272727	101.81818181818178
545.365_C25H48N6O7_6.47_3319	3.0	12.0	9.0	9.0	3.0	3.0	3.0	3.0	9.0	6.0	3.0	3.0	6.0	3.0	3.0	9.0	6.0	6.0	12.0	27.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	84.0	3.0	11.8125	8.4	8.4	8.4	8.4	4.5	6.0	3.0	3.0	3.0	3.0	3.0	189.0	252.0	252.0	252.0	252.0	63.0
545.364_C29H52O9_5.21_2679	3.0	12.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	9.0	3.0	6.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	6.0	4.3125	4.1	4.1	4.1	4.1	3.857142857142857	3.0	3.0	3.0	3.0	3.0	3.0	69.0	123.0	123.0	123.0	123.0	54.0
545.346__7.34_2122	7.058823529411765	4.235294117647059	2.823529411764706	2.823529411764706	1.411764705882353	4.235294117647059	2.823529411764706	9.882352941176471	8.470588235294118	2.823529411764706	2.823529411764706	4.235294117647059	8.470588235294118	4.235294117647059	5.647058823529412	8.470588235294118	1.411764705882353	1.411764705882353	2.823529411764706	2.823529411764706	4.235294117647059	4.235294117647059	5.647058823529412	2.823529411764706	4.235294117647059	4.235294117647059	4.235294117647059	2.823529411764706	2.823529411764706	2.823529411764706	4.147058823529412	4.23529411764706	4.23529411764706	4.23529411764706	4.23529411764706	4.336134453781512	3.5294117647058822	4.235294117647059	4.235294117647059	4.235294117647059	4.235294117647059	4.235294117647059	66.3529411764706	127.05882352941178	127.05882352941178	127.05882352941178	127.05882352941178	60.70588235294117
