index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
464.432_C24H55N4O4_8.63_168	177.92307692307693	74.96153846153847	911.0769230769231	178.30769230769232	900.4230769230769	363.0	178.96153846153845	1313.0	391.61538461538464	375.03846153846155	451.84615384615387	1951.3846153846155	458.38461538461536	615.3846153846154	3.1923076923076925	487.6503496503497	556.3000000000001	556.3000000000001	276.5846153846154	696.1576923076923	556.3000000000001	745.0865384615385	375.03846153846155	391.61538461538464	391.61538461538464	363.0	536.8846153846154	391.61538461538464	425.0	5364.153846153847	8344.500000000002	8344.500000000002	1382.923076923077	6961.576923076923	8344.500000000002	2980.346153846154
464.341__8.2_3022	283.1634615384615	314.94711538461536	427.63461538461536	601.0	979.514423076923	228.26442307692307	182.03365384615384	473.8653846153846	164.69711538461536	384.2932692307692	2013.9278846153845	300.5	358.2884615384615	1447.6009615384614	158.91826923076923	664.8299825174826	554.5766025641025	554.5766025641025	338.6403846153846	662.5447115384616	554.5766025641025	251.37980769230768	427.63461538461536	358.2884615384615	358.2884615384615	314.94711538461536	392.96153846153845	358.2884615384615	241.2668269230769	7313.1298076923085	8318.649038461537	8318.649038461537	1693.201923076923	6625.447115384615	8318.649038461537	1005.5192307692307
463.841__8.42_663	96.57798165137615	169.84403669724773	607.7752293577983	459.57798165137615	168.17889908256882	289.73394495412845	314.7110091743119	955.7889908256882	74.93119266055047	381.3165137614679	544.5	1525.2660550458716	677.7110091743119	1185.5779816513761	53.284403669724774	446.559633027523	500.3183486238532	500.3183486238532	275.08073394495415	612.9371559633028	500.3183486238532	648.1548165137615	381.3165137614679	381.3165137614679	381.3165137614679	289.73394495412845	576.1376146788991	381.3165137614679	496.2110091743119	4912.155963302753	7504.775229357798	7504.775229357798	1375.4036697247707	6129.371559633028	7504.775229357798	2592.619266055046
463.398_C26H54O6_8.05_1739	433.5	314.5	471.75	607.75	306.0	391.0	140.25	340.0	4.25	174.25	246.5	361.25	348.5	578.0	174.25	367.04545454545456	326.1166666666667	326.1166666666667	298.35	340.0	326.1166666666667	213.5625	340.0	340.0	340.0	314.5	344.25	340.0	244.375	4037.5	4891.75	4891.75	1491.75	3400.0	4891.75	854.25
463.34_C16H44N10O4_8.12_3424	103.80461538461539	126.19384615384615	643.86	367.04769230769233	563.123076923077	339.2307692307692	111.26769230769231	335.83846153846156	296.4876923076923	441.0	4312.9800000000005	792.443076923077	501.38307692307694	2534.0538461538463	68.52461538461539	894.1506293706293	769.1492307692307	769.1492307692307	313.992	996.727846153846	769.1492307692307	425.39538461538467	367.04769230769233	367.04769230769233	367.04769230769233	339.2307692307692	532.253076923077	367.04769230769233	398.93538461538463	9835.656923076922	11537.23846153846	11537.23846153846	1569.96	9967.27846153846	11537.23846153846	1701.5815384615387
463.341__7.04_2408	456.0280528052805	134.45544554455444	1035.3069306930693	339.5	1225.7854785478546	689.0841584158416	256.5858085808581	499.7260726072607	145.66006600660066	470.5940594059406	86.27557755775577	270.0313531353135	123.25082508250824	371.993399339934	2137.8415841584156	676.9627962796279	549.4745874587459	549.4745874587459	355.8587458745875	646.282508250825	549.4745874587459	198.88201320132015	470.5940594059406	371.993399339934	371.993399339934	339.5	414.0107260726072	371.993399339934	201.12293729372936	7446.590759075907	8242.118811881188	8242.118811881188	1779.2937293729374	6462.8250825082505	8242.118811881188	795.5280528052806
463.303_C23H50NO3Se_6.54_723	250.80405820864934	171.12113137938104	101.85427341668375	95.00942816150851	525.7138757942201	363.0	134.44168887067022	488.2904283664686	472.3687230989957	587.7638860422218	1089.074400491904	324.0141422422628	368.0592334494774	703.9030539044886	802.1117032178726	470.78602172576353	431.8353351096537	431.8353351096537	337.85263373642135	478.82668579626977	431.8353351096537	324.72094691535153	488.2904283664686	368.0592334494774	368.0592334494774	363.0	428.174830907973	368.0592334494774	346.0366878458701	5178.646238983399	6477.530026644806	6477.530026644806	1689.2631686821069	4788.266857962698	6477.530026644806	1298.8837876614061
463.27_C21H46O5P2_7.22_1403	1329.7738515901062	606.1272084805654	552.0000000000001	815.8091872791521	551.0247349823322	691.9505300353358	84.84805653710248	364.7491166077739	57.05300353356891	693.4134275618376	369.1378091872792	118.49469964664313	32.18374558303887	651.4770318021202	386.6925795053004	637.4686797301639	486.9823321554771	486.9823321554771	572.8706713780919	444.0381625441697	486.9823321554771	73.14487632508835	606.1272084805654	551.0247349823322	551.0247349823322	691.9505300353358	377.9151943462898	551.0247349823322	70.9505300353357	7012.155477031803	7304.7349823321565	7304.7349823321565	2864.3533568904595	4440.381625441697	7304.7349823321565	292.5795053003534
463.232_C25H34O8_3.78_1649	134.92189770415578	304.62256611450164	382.0238302818948	339.5	356.1740773031096	375.85738157512355	228.84924440569603	390.3115373437954	417.64123801220575	365.00443185120605	37.68933449578611	354.7927927927928	298.06146469049696	279.0688026736414	268.0185265911073	293.92658053948384	302.16914172236744	302.16914172236744	360.5251235106074	272.9911508282476	302.16914172236744	324.8361849752979	339.5	339.5	339.5	365.00443185120605	288.5651336820692	339.5	326.4271287416449	3233.192385934322	4532.537125835512	4532.537125835512	1802.625617553037	2729.911508282476	4532.537125835512	1299.3447399011916
462.415_C26H55NO5_8.57_4291	563.1413043478261	251.5	513.9347826086956	136.68478260869566	880.25	267.9021739130435	262.4347826086956	322.57608695652175	420.9891304347826	284.30434782608694	869.3152173913044	1596.4782608695652	831.0434782608695	453.79347826086956	32.80434782608695	416.01877470355737	512.4768115942029	512.4768115942029	272.27608695652174	632.5771739130435	512.4768115942029	777.7364130434783	322.57608695652175	420.9891304347826	420.9891304347826	267.9021739130435	538.5380434782609	420.9891304347826	626.016304347826	4576.206521739131	7687.152173913043	7687.152173913043	1361.3804347826087	6325.771739130435	7687.152173913043	3110.945652173913
461.36_C24H48N2O6_8.78_2598	177.17857142857142	77.78571428571428	332.75	388.92857142857144	343.55357142857144	363.0	278.73214285714283	375.9642857142857	412.69642857142856	486.1607142857143	235.51785714285714	615.8035714285714	736.8035714285714	682.7857142857142	92.91071428571428	323.32142857142856	373.37142857142857	373.37142857142857	345.71428571428567	387.2	373.37142857142857	511.00892857142856	343.55357142857144	363.0	363.0	388.92857142857144	338.1517857142857	363.0	514.25	3556.535714285714	5600.571428571428	5600.571428571428	1728.5714285714284	3872.0	5600.571428571428	2044.0357142857142
460.414_C30H53NO2_8.76_780	2721.83488372093	196.9906976744186	730.306976744186	52.85116279069768	1794.5372093023257	235.4279069767442	72.06976744186046	516.5	619.8	672.6511627906976	158.55348837209303	122.51860465116279	470.8558139534884	590.9720930232559	52.85116279069768	702.1342494714587	600.5813953488372	600.5813953488372	355.54418604651164	723.1	600.5813953488372	321.3110465116279	516.5	470.8558139534884	470.8558139534884	235.4279069767442	493.6779069767442	470.8558139534884	296.6872093023256	7723.476744186046	9008.720930232557	9008.720930232557	1777.7209302325582	7231.0	9008.720930232557	1285.2441860465117
460.293_C18H45N4O5P2_6.1_1541	772.0987654320987	179.93827160493828	300.98765432098764	769.917695473251	3354.485596707819	769.917695473251	80.69958847736625	426.3991769547325	265.0	2102.551440329218	703.395061728395	259.5473251028807	197.38683127572017	431.85185185185185	814.6296296296296	966.0157126823793	761.9204389574759	761.9204389574759	817.4650205761317	734.1481481481482	761.9204389574759	200.65843621399176	769.917695473251	431.85185185185185	431.85185185185185	769.917695473251	429.1255144032922	431.85185185185185	228.46707818930042	10626.172839506173	11428.806584362139	11428.806584362139	4087.3251028806585	7341.481481481482	11428.806584362139	802.633744855967
460.284_C19H37N7O6_4.49_2872	337.0212765957447	276.17021276595744	799.2553191489362	713.8297872340426	581.5957446808511	297.2340425531915	271.48936170212767	1597.340425531915	427.1276595744681	339.3617021276596	246.91489361702128	222.34042553191492	255.10638297872342	271.48936170212767	165.0	511.3829787234043	453.4184397163121	453.4184397163121	410.74468085106383	474.75531914893617	453.4184397163121	294.0159574468085	337.0212765957447	297.2340425531915	297.2340425531915	339.3617021276596	271.48936170212767	297.2340425531915	263.29787234042556	5625.212765957447	6801.276595744682	6801.276595744682	2053.723404255319	4747.553191489362	6801.276595744682	1176.063829787234
460.167__5.5_4418	421.82608695652175	575.2173913043479	728.6086956521739	249.2608695652174	249.2608695652174	249.2608695652174	1917.391304347826	651.9130434782609	364.30434782608694	441.0	172.56521739130434	268.4347826086956	325.95652173913044	287.60869565217394	230.08695652173913	386.96442687747043	475.51304347826084	475.51304347826084	375.8086956521739	525.3652173913043	475.51304347826084	719.0217391304348	287.60869565217394	325.95652173913044	325.95652173913044	364.30434782608694	306.7826086956522	325.95652173913044	345.1304347826087	4256.608695652175	7132.695652173913	7132.695652173913	1879.0434782608697	5253.652173913043	7132.695652173913	2876.086956521739
459.329_C24H44N4O3_6.35_2587	1272.0601719197707	1029.1934097421204	525.7779369627507	608.4670487106017	1231.4957020057307	363.0	57.20630372492836	269.38968481375355	171.09885386819482	979.7879656160458	425.40687679083095	168.49856733524354	98.81088825214898	654.7521489971347	1025.0329512893982	762.214899713467	591.9985673352436	591.9985673352436	630.3094555873926	572.8431232091691	591.9985673352436	123.90365329512892	654.7521489971347	525.7779369627507	525.7779369627507	608.4670487106017	475.59240687679085	525.7779369627507	133.65472779369625	8384.363896848137	8879.978510028654	8879.978510028654	3151.547277936963	5728.431232091691	8879.978510028654	495.6146131805157
459.305_C23H42N2O7_4.65_4423	439.6398809523809	1036.0744047619048	430.41666666666663	494.97916666666663	513.4255952380952	328.9613095238095	442.71428571428567	516.5	328.9613095238095	424.2678571428571	292.06845238095235	267.4732142857143	442.71428571428567	236.72916666666666	273.6220238095238	453.33495670995677	431.2365079365079	431.2365079365079	522.6488095238095	385.5303571428571	431.2365079365079	370.46577380952374	430.41666666666663	430.41666666666663	430.41666666666663	424.2678571428571	435.02827380952374	430.41666666666663	385.8377976190476	4986.684523809525	6468.547619047618	6468.547619047618	2613.2440476190477	3855.303571428571	6468.547619047618	1481.863095238095
459.28__7.59_5416	413.20000000000005	541.4344827586207	609.1137931034483	1442.6379310344828	242.22068965517244	370.45517241379315	156.73103448275864	516.5	174.54137931034484	203.03793103448277	24998.600000000002	381.14137931034486	156.73103448275864	20100.755172413796	96.17586206896553	4503.102821316615	3360.218390804598	3360.218390804598	546.4213793103448	4767.1168965517245	3360.218390804598	217.28620689655176	516.5	381.14137931034486	381.14137931034486	370.45517241379315	397.17068965517245	381.14137931034486	165.63620689655176	49534.131034482765	50403.27586206897	50403.27586206897	2732.1068965517243	47671.168965517245	50403.27586206897	869.144827586207
459.28_C26H44N2Se_2.81_1800	1643.8364779874214	2353.3207547169814	303.5345911949686	1683.9119496855346	558.0880503144655	438.6037735849057	108.35220125786164	241.19496855345912	255.29559748427673	856.4276729559749	495.0062893081761	276.07547169811323	236.0	831.1949685534591	1129.5345911949687	957.6958261863922	760.6918238993711	760.6918238993711	1117.5119496855348	582.2817610062893	760.6918238993711	218.9308176100629	831.1949685534591	495.0062893081761	495.0062893081761	856.4276729559749	399.2704402515724	495.0062893081761	245.64779874213838	10534.654088050314	11410.377358490567	11410.377358490567	5587.559748427674	5822.817610062893	11410.377358490567	875.7232704402516
459.22_C18H30N6O8_3.75_1882	638.0	267.6666666666667	372.1666666666667	245.66666666666669	342.83333333333337	265.83333333333337	5267.166666666667	2046.0000000000002	410.6666666666667	183.33333333333334	2878.3333333333335	562.8333333333334	185.16666666666669	122.83333333333334	165.0	684.3333333333334	930.2333333333335	930.2333333333335	274.6333333333333	1258.0333333333333	930.2333333333335	1606.4583333333335	267.6666666666667	342.83333333333337	342.83333333333337	265.83333333333337	467.5	342.83333333333337	486.75	7527.666666666667	13953.500000000002	13953.500000000002	1373.1666666666667	12580.333333333334	13953.500000000002	6425.833333333334
458.347_C25H47NO6_6.61_813	517.5241502683364	631.2059033989267	515.3152057245081	967.2021466905188	403.5268336314848	290.39731663685154	85.99105545617174	328.738282647585	435.55652951699466	441.00000000000006	909.7695885509839	193.44042933810377	272.8046511627907	470.8996422182469	612.5876565295171	553.4697023906326	471.7306261180681	471.7306261180681	553.0723792486583	431.0597495527728	471.7306261180681	246.94816636851522	515.3152057245081	441.00000000000006	441.00000000000006	441.00000000000006	437.2132379248659	441.00000000000006	233.12254025044723	6088.166726296959	7075.959391771021	7075.959391771021	2765.3618962432915	4310.597495527728	7075.959391771021	987.7926654740609
457.823_C6H9N3O3P2S7_7.2_1966	678.3629001156961	548.2096027767064	710.8522946394138	480.4907443116081	472.2705360586193	449.17566525260315	30.727921326648666	377.93386039336673	130.54473582722713	605.946779791747	384.58831469340527	134.45912070960276	118.4101426918627	507.49999999999994	1107.3794832240646	574.7918346597482	449.12347345417146	449.12347345417146	442.8735055919784	452.248457385268	449.12347345417146	103.53548013883531	507.49999999999994	472.2705360586193	472.2705360586193	480.4907443116081	428.4294253760123	472.2705360586193	124.47743925954492	6322.710181257231	6736.852101812572	6736.852101812572	2214.367527959892	4522.48457385268	6736.852101812572	414.14192055534124
457.4_C26H52N2O4_5.05_25	300.5	413.1875	751.25	469.53125	244.15625	319.28125	300.5	225.375	93.90625	262.9375	601.0	300.5	300.5	356.84375	356.84375	390.99147727272725	353.0875	353.0875	311.76875	373.746875	353.0875	248.8515625	356.84375	300.5	300.5	319.28125	300.5	300.5	300.5	4300.90625	5296.3125	5296.3125	1558.84375	3737.46875	5296.3125	995.40625
457.35_C26H48O6_7.37_65	720.9084095029814	329.61941344698033	783.3839230639826	339.5	686.9514289986729	475.56272079851965	49.18082580982823	460.4848314921775	157.95612067515282	632.7192564346998	240.04050543000807	180.78236976392083	148.98934559524477	318.67905942167147	483.36819379801494	497.3834311261553	400.5417602821237	400.5417602821237	387.0715022710705	407.2768892876503	400.5417602821237	134.22716546103666	475.56272079851965	339.5	339.5	339.5	389.5819454569245	339.5	153.47273313519878	5471.217742387708	6008.126404231855	6008.126404231855	1935.3575113553525	4072.768892876503	6008.126404231855	536.9086618441466
457.349_C22H44N6O4_6.92_3052	34980.72289156626	260.2409638554217	25432.048192771083	214.69879518072287	323.13253012048193	260.2409638554217	180.0	307.95180722891564	314.4578313253012	260.2409638554217	1628.6746987951806	438.0722891566265	568.1927710843373	180.0	143.13253012048193	5817.3713033954	4366.120481927711	4366.120481927711	261.9759036144578	6418.192771084338	4366.120481927711	375.18072289156623	260.2409638554217	307.95180722891564	307.95180722891564	260.2409638554217	380.6024096385542	307.95180722891564	376.26506024096386	63991.0843373494	65491.80722891567	65491.80722891567	1309.879518072289	64181.92771084338	65491.80722891567	1500.722891566265
457.282_C21H44O8S_6.14_3558	1498.9802867383512	243.89068100358423	1397.2867383512544	339.5	1328.448028673835	183.91756272401435	77.35663082437276	573.3082437275986	144.63082437275986	1323.4068100358422	131.41935483870967	361.22939068100357	176.4426523297491	389.39068100358423	346.8010752688172	705.1226783968718	567.7339307048984	567.7339307048984	447.0691756272401	628.0663082437275	567.7339307048984	189.9148745519713	389.39068100358423	346.8010752688172	346.8010752688172	243.89068100358423	375.3100358422939	346.8010752688172	160.53673835125448	7756.34946236559	8516.008960573476	8516.008960573476	2235.3458781362006	6280.663082437275	8516.008960573476	759.6594982078852
455.372_C25H50N4OS_7.91_2153	48.65836298932384	0.4306049822064057	384.0996441281139	34.44839857651245	412.95017793594303	363.0	462.0391459074733	576.1494661921708	1239.711743772242	173.10320284697508	818.1494661921708	886.6156583629893	858.1957295373666	789.2989323843416	89.56583629893238	335.44128113879003	475.7610913404507	475.7610913404507	362.1387900355872	532.5722419928825	475.7610913404507	861.6405693950178	363.0	412.95017793594303	412.95017793594303	173.10320284697508	519.0943060498221	412.95017793594303	872.4056939501779	3689.8540925266902	7136.416370106761	7136.416370106761	1810.693950177936	5325.722419928825	7136.416370106761	3446.562277580071
455.372_C17H46N10O4_8.38_2881	48.65836298932384	13.348754448398576	384.0996441281139	26.697508896797153	412.95017793594303	363.0	462.0391459074733	576.1494661921708	1280.6192170818506	110.23487544483986	790.1601423487544	886.6156583629893	858.1957295373666	789.2989323843416	89.56583629893238	327.65124555160145	472.77556346381965	472.77556346381965	358.7800711743772	529.7733096085409	472.77556346381965	871.8674377224199	363.0	412.95017793594303	412.95017793594303	110.23487544483986	519.0943060498221	412.95017793594303	872.4056939501779	3604.163701067616	7091.633451957295	7091.633451957295	1793.9003558718862	5297.733096085409	7091.633451957295	3487.4697508896797
455.347_C21H42N8O3_8.01_1648	914.9622015915119	1119.3302387267904	4753.903846153846	551.7214854111405	405.84748010610076	1199.4887267904508	83.76923076923076	2471.1923076923076	187.75862068965517	426.78978779840844	544.5	68.60411140583554	101.82294429708222	1683.32824933687	148.04045092838194	1292.6458885941645	977.4039787798408	977.4039787798408	697.017771883289	1117.5970822281165	977.4039787798408	110.48872679045093	914.9622015915119	544.5	544.5	551.7214854111405	475.1737400530504	544.5	92.79608753315648	14219.104774535808	14661.059681697612	14661.059681697612	3485.0888594164453	11175.970822281166	14661.059681697612	441.9549071618037
455.347_C21H42N8O3_7.31_2120	771.7454981992797	512.2304921968787	672.5858343337335	582.2088835534214	464.0672268907563	647.3709483793517	72.5282112845138	238.54981992797119	238.54981992797119	849.0900360144058	104.54261704681872	195.20288115246098	236.0	480.2160864345738	1050.8091236494597	579.4015060569683	474.37983193277313	474.37983193277313	565.8900360144057	428.62472989195675	474.37983193277313	185.5702280912365	582.2088835534214	480.2160864345738	480.2160864345738	582.2088835534214	351.3085234093637	480.2160864345738	215.6014405762305	6373.416566626651	7115.697478991597	7115.697478991597	2829.4501800720286	4286.247298919568	7115.697478991597	742.280912364946
455.335_C26H46O6_7.62_1348	300.1068376068376	103.05555555555556	276.3247863247863	172.13675213675214	280.85470085470087	601.3461538461538	73.61111111111111	815.3846153846154	265.0	532.2649572649573	838.034188034188	386.1752136752137	336.3461538461538	630.7905982905983	99.65811965811966	422.72338772338776	380.7393162393163	380.7393162393163	334.7606837606837	403.72863247863245	380.7393162393163	265.28311965811963	300.1068376068376	300.1068376068376	300.1068376068376	265.0	318.2264957264957	300.1068376068376	300.6730769230769	4649.957264957266	5711.089743589744	5711.089743589744	1673.8034188034187	4037.2863247863247	5711.089743589744	1061.1324786324785
455.333_C21H46N2O8_8.27_788	2370.8196721311474	115.71857923497267	802.974043715847	420.5382513661202	659.0314207650273	1538.2103825136612	86.08333333333333	516.5	83.26092896174863	997.7199453551912	67.73770491803278	167.9330601092896	167.9330601092896	162.28825136612022	876.3565573770492	775.2631644311972	602.2070127504554	602.2070127504554	631.0896174863387	587.7657103825136	602.2070127504554	126.3025956284153	659.0314207650273	420.5382513661202	420.5382513661202	420.5382513661202	342.2165300546448	420.5382513661202	127.00819672131146	8527.894808743169	9033.105191256831	9033.105191256831	3155.4480874316937	5877.657103825136	9033.105191256831	505.2103825136612
455.277__7.74_5057	283.3170731707317	318.7317073170732	509.0853658536585	301.0243902439024	332.0121951219512	363.0	216.91463414634146	340.8658536585366	442.6829268292683	402.8414634146341	841.0975609756098	221.34146341463415	469.2439024390244	655.170731707317	234.6219512195122	416.5243902439024	395.46341463414626	395.46341463414626	365.6560975609756	410.3670731707317	395.46341463414626	337.5457317073171	340.8658536585366	340.8658536585366	340.8658536585366	363.0	336.4390243902439	340.8658536585366	332.0121951219512	4581.768292682927	5931.951219512194	5931.951219512194	1828.280487804878	4103.670731707317	5931.951219512194	1350.1829268292684
455.242_C18H42N3O5Se_7.44_2991	5311.292156484872	8.60666795143573	12328.56282520717	11.931971478126806	9982.463384081711	10.269319714781268	211.54798612449412	8480.404220466371	7.8242435922143	27.580458662555404	167.14540373867797	2012.7866640971286	1551.449701291193	507.5	9.975910580073233	3349.6120289423434	2708.6227275647207	2708.6227275647207	13.242532279822703	4056.312825207169	2708.6227275647207	945.9021487762575	167.14540373867797	211.54798612449412	211.54798612449412	10.269319714781268	1782.1181826941606	211.54798612449412	881.4988437078435	36845.73231836578	40629.34091347081	40629.34091347081	66.21266139911351	40563.12825207169	40629.34091347081	3783.60859510503
455.19_C22H36O5Se_2.88_129	120.68858212447356	36.762283575105286	43.174309780065514	126.38816097332709	609.0	14.961394478240523	21019.619326158165	5176.642489471221	979.9000935891437	652.0318203088442	12325.766729059429	1439.8561066916238	338.6974730931212	434.45039775386056	65.97262517547965	1782.3489811545494	2892.2607861488063	2892.2607861488063	362.0087505849321	4157.386803930744	2892.2607861488063	5944.518249883014	126.38816097332709	434.45039775386056	434.45039775386056	126.38816097332709	521.7251988769303	434.45039775386056	1209.8781001403838	19605.838792700044	43383.911792232095	43383.911792232095	1810.0437529246606	41573.86803930744	43383.911792232095	23778.072999532054
455.19_C16H36N4O6Se_4.16_4	101.89703285058285	251.50000000000003	79.22116743200283	714.0343518191453	2179.9479865771814	125.66116213352173	123.72893853761923	5984.873807841753	2955.258256799718	65.16257506181562	7322.39451607206	3328.155201342282	23.60866301660191	1261.0757241257506	128.32629812787002	1655.8267838219713	1642.9897121158601	1642.9897121158601	822.3232691628402	2053.3229335923706	1642.9897121158601	1607.6877649240553	251.50000000000003	251.50000000000003	251.50000000000003	251.50000000000003	694.7010111268103	251.50000000000003	1539.4935976686686	18214.094622041684	24644.8456817379	24644.8456817379	4111.616345814201	20533.229335923705	24644.8456817379	6430.751059696221
455.19_C16H26N10O4S_3.58_2452	1094.3382352941176	1072.985294117647	240.22058823529412	663.7205882352941	389.69117647058823	363.0	2847.0588235294117	282.9264705882353	450.19117647058823	215.30882352941177	1076.5441176470588	197.51470588235293	99.6470588235294	208.19117647058823	302.5	537.2205882352941	633.5892156862744	633.5892156862744	553.0411764705883	673.8632352941177	633.5892156862744	898.6029411764706	363.0	363.0	363.0	450.19117647058823	292.7132352941177	363.0	323.8529411764706	5909.426470588235	9503.838235294117	9503.838235294117	2765.2058823529414	6738.632352941177	9503.838235294117	3594.4117647058824
455.191_C18H26N6O8_4.67_2963	211.32911392405063	271.7088607594937	546.7721518987343	1251.2025316455697	187.8481012658228	355.56962025316454	13186.265822784811	821.8354430379748	265.0	167.72151898734177	1747.6582278481014	211.32911392405063	184.49367088607596	516.5822784810126	291.8354430379747	579.0966628308402	1347.8101265822784	1347.8101265822784	462.24050632911394	1790.5949367088608	1347.8101265822784	3461.7721518987346	355.56962025316454	291.8354430379747	291.8354430379747	271.7088607594937	404.20886075949363	291.8354430379747	238.1645569620253	6370.063291139241	20217.151898734177	20217.151898734177	2311.2025316455697	17905.949367088608	20217.151898734177	13847.088607594938
454.388_C26H49N5_6.96_1673	1434.1395939086294	123.2258883248731	3300.8807106598983	188.7715736040609	3324.477157360406	270.0482233502538	136.33502538071065	516.5	196.63705583756345	2970.5304568527918	351.3248730964467	325.10659898477155	865.2030456852791	592.5329949238578	154.68781725888326	1202.4653899400093	983.3600676818952	983.3600676818952	749.8426395939086	1100.1187817258883	983.3600676818952	380.82043147208117	516.5	351.3248730964467	351.3248730964467	196.63705583756345	554.5164974619289	351.3248730964467	260.8718274111675	13227.119289340102	14750.401015228428	14750.401015228428	3749.213197969543	11001.187817258884	14750.401015228428	1523.2817258883247
454.373_C21H49N4O6_6.38_2427	951.8293838862559	666.2369668246445	552.0	835.8483412322274	1168.5308056872036	318.2938388625592	47.96208530805687	449.53554502369667	132.54976303317534	1102.691943127962	501.42180094786727	195.77251184834122	166.99526066350708	526.2748815165876	1237.4218009478673	755.4623007324427	590.2243285939968	590.2243285939968	611.1241706161137	579.7744075829384	590.2243285939968	135.81990521327015	666.2369668246445	526.2748815165876	526.2748815165876	666.2369668246445	513.8483412322274	526.2748815165876	149.7725118483412	8310.08530805687	8853.364928909952	8853.364928909952	3055.6208530805684	5797.744075829383	8853.364928909952	543.2796208530806
454.265_C20H39NO10_3.71_395	433.5	338.5729927007299	104.41970802919708	75.94160583941606	412.4051094890511	109.69343065693431	8172.160583941606	2141.131386861314	490.45620437956205	431.3905109489051	5662.923357664234	473.58029197080293	70.66788321167883	209.8941605839416	172.97810218978103	917.5318513603183	1286.6476885644768	1286.6476885644768	289.2109489051095	1785.3660583941607	1286.6476885644768	2301.7162408759123	338.5729927007299	412.4051094890511	412.4051094890511	338.5729927007299	422.9525547445255	412.4051094890511	482.0182481751825	10092.850364963502	19299.71532846715	19299.71532846715	1446.0547445255474	17853.660583941608	19299.71532846715	9206.864963503649
453.355_C25H50O5_8.5_2732	279.5776397515528	205.17391304347828	441.9130434782609	193.90062111801242	446.4223602484472	363.0	423.87577639751555	1787.9440993788821	1307.7018633540374	326.92546583850935	886.0807453416149	757.5652173913044	994.304347826087	1172.4223602484471	54.11180124223603	559.7701863354037	642.7279503105589	642.7279503105589	479.3403726708075	724.4217391304348	642.7279503105589	870.8618012422361	363.0	441.9130434782609	441.9130434782609	326.92546583850935	601.9937888198758	441.9130434782609	875.9347826086957	6157.472049689441	9640.919254658384	9640.919254658384	2396.7018633540374	7244.217391304348	9640.919254658384	3483.4472049689443
453.281_C23H38N3O6_3.71_798	235.0032981530343	252.35515611257696	722.5849274406332	279.9172713280563	104.50170404573439	271.3808267370273	221.3896218117854	378.504837291117	432.6247801231311	109.29996701846966	321.6510004397537	627.5123680738786	274.95162708883026	507.5	240.3594986807388	311.1871352042856	331.96912562298445	331.96912562298445	269.1156002638523	363.3958883025506	331.96912562298445	389.11959927440637	271.3808267370273	274.95162708883026	274.95162708883026	271.3808267370273	298.301313764292	274.95162708883026	353.7882036059807	3423.058487247142	4979.536884344767	4979.536884344767	1345.5780013192614	3633.9588830255057	4979.536884344767	1556.4783970976255
453.235_C20H36O11_4.22_3843	433.5	305.73157894736846	292.0421052631579	605.3789473684211	1.5210526315789474	263.14210526315793	1519.5315789473684	1098.2	287.4789473684211	255.53684210526316	153.6263157894737	343.7578947368421	1.5210526315789474	1.5210526315789474	222.07368421052632	330.2066985645933	385.6375438596491	385.6375438596491	343.4536842105264	406.7294736842105	385.6375438596491	538.0723684210527	263.14210526315793	287.4789473684211	287.4789473684211	287.4789473684211	257.0578947368421	287.4789473684211	315.61842105263156	3632.2736842105264	5784.563157894737	5784.563157894737	1717.2684210526318	4067.294736842105	5784.563157894737	2152.289473684211
452.85__8.52_1858	265.5	280.25	663.75	236.0	132.75	236.0	265.5	722.75	14.75	811.25	442.5	781.75	236.0	1209.5	118.0	465.29545454545456	427.75	427.75	315.65	483.8	427.75	324.5	280.25	265.5	265.5	236.0	354.0	265.5	250.75	5118.25	6416.25	6416.25	1578.25	4838.0	6416.25	1298.0
