index	V22-back-psoriasis-BB10	V22-back-healthy-BB4	V22-back-healthy-BB3	V22-back-psoriasis-BB1	V22-back-healthy-BA1	V22-back-healthy-BB8	V22-back-psoriasis-BB5	V22-back-psoriasis-BA8	V22-back-healthy-BA6	V22-back-psoriasis-BC3	V22-back-healthy-BA2	V22-back-psoriasis-BB2	V22-back-healthy-BA5	V22-back-psoriasis-BA7	V22-back-psoriasis-BC4	V22-back-healthy-BC5	V22-back-healthy-BA11	V22-back-healthy-BC1	V22-back-psoriasis-BB11	V22-back-healthy-BC2	V22-back-psoriasis-BB7	V22-back-psoriasis-BB12	V22-back-healthy-BA10	V22-back-psoriasis-BA9	V22-back-healthy-BA3	V22-back-healthy-BB9	V22-back-psoriasis-BA12	V22-back-healthy-BA4	V22-back-healthy-BC6	V22-back-psoriasis-BB6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
505.386_C26H52N2O7_8.89_2372	528684.5654966227	1313848.1314838792	924704.2794447781	1286768.160549384	1268134.592568986	2633765.897990901	4356190.361423159	1399234.4387155706	1781785.932856014	2603865.5168665047	1710890.1601027185	1335474.90080138	1826905.3786389395	1491820.0475780799	3859391.891332957	667687.5307614813	1387923.1427247534	840151.4819117143	1394126.819392979	2256302.2530189073	1063369.3727753495	3059132.626449017	2845374.75434234	1408761.6759966116	1516461.5677006976	879272.66292795	1128036.3607646592	2145459.1045077806	1582530.4573202182	3393010.0010917992	1598824.8330188787	1796302.1355845379	1796302.1355845379	1796302.1355845379	1796302.1355845379	2021990.4813738621	1549496.012510458	1450290.8617873457	1450290.8617873457	1450290.8617873457	1450290.8617873457	1403998.0573560912	25581197.32830206	53889064.06753614	53889064.06753614	53889064.06753614	53889064.06753614	28307866.73923407
505.374__6.5_5041	1756570.0836510656	3464643.003744745	1438220.040127213	2983717.4978048843	2886229.740246941	1869788.4037373036	2162973.494659431	1187190.8266670909	1021398.1977616072	1330753.709207084	1309420.5964468988	2257370.9678418576	3110667.2822239404	1340467.2399312232	1586872.3052381997	1023515.7192634443	1162688.4806604811	1568460.3007015872	2256412.3029808393	1321040.1784829446	3293084.2876604907	1889133.6967121423	1600403.5777912168	2635860.313779401	1133184.1597613827	2585065.1741581038	1025151.0887322399	2392150.788493405	2466134.339341211	1525825.0908090733	1897063.1239339015	1919479.7629539152	1919479.7629539152	1919479.7629539152	1919479.7629539152	1945098.7789767873	1584431.9392464021	1678486.8307211413	1678486.8307211413	1678486.8307211413	1678486.8307211413	1822851.8901816038	30353009.982942425	57584392.888617456	57584392.888617456	57584392.888617456	57584392.888617456	27231382.905675024
505.35_C30H48O6_8.15_397	683208.1072181913	674912.452107788	1898483.429178444	857225.1689078395	1168929.6239838076	1781384.5077648927	1807858.45052605	2058205.2444919462	1340203.7782470854	1047951.6103326945	1292308.6521590485	2081516.3432432036	2433511.685444058	3375583.990208621	1355545.7202389848	657040.0474960412	517298.01698753267	2615378.227990713	665749.414436664	1643663.5140972638	2619705.50246661	2399185.2498484855	2206901.883834934	3989117.429633155	1626868.058741015	343873.71245181165	1516032.9794111492	3183944.250300779	471037.0559755041	2969073.0617109174	1490983.6810475448	1709389.905647841	1709389.905647841	1709389.905647841	1709389.905647841	1958997.0194767509	1483535.9184940502	1635265.7864191392	1635265.7864191392	1635265.7864191392	1635265.7864191392	1933031.8475089981	23855738.896760717	51281697.16943523	51281697.16943523	51281697.16943523	51281697.16943523	27425958.272674512
505.298_C23H46O10_4.51_3851	1092719.1870387183	2201953.852925461	1725187.9138148054	1016563.9986287395	1116741.0931406936	2201898.34480523	1016738.6121124811	717926.4066921143	1229337.5019499578	3010580.528075017	629275.1967835011	1100992.4073706341	1774180.105962401	1898697.0927927291	3774552.175707489	2948790.7853937633	2568085.692904365	1807970.6044191984	4399075.71003805	1976645.55610203	1213981.835985956	1645503.0784028016	2739621.1258583968	1263127.7214714775	788838.7276254011	2757166.4337511086	1404609.2729466734	2598478.4807454147	11829096.73382923	2563589.256230377	2555829.259375685	2233730.847783474	2233730.847783474	2233730.847783474	2233730.847783474	1865618.3773923756	2089271.95045363	1791075.3551907996	1791075.3551907996	1791075.3551907996	1791075.3551907996	1333868.4972090754	40893268.15001096	67011925.43350421	67011925.43350421	67011925.43350421	67011925.43350421	26118657.283493258
505.264_C26H32N8O3_3.11_2063	1448091.4217733697	2675113.8789678416	3206917.432567453	1860375.9783899146	712435.3636523554	1463232.224821836	1461359.995991434	934307.6971400626	1568240.2415919546	2257310.3273583003	3072724.9426908875	2516073.039331264	2038091.7546866757	1448238.3038142077	1701240.8951903572	1912539.5606365053	1295513.1620713228	1783277.8480025374	1671541.760285105	1611669.2844491715	2228019.887709089	2368700.472240895	1213228.417647212	1239911.7585371328	1988732.033369888	1271123.847421723	2110614.475022591	1345238.3645225905	1943758.5453915575	31926705.412069608	1818864.8064057194	2809144.2775781616	2809144.2775781616	2809144.2775781616	2809144.2775781616	3940892.244632381	1697473.5662258544	1742259.3715964472	1742259.3715964472	1742259.3715964472	1742259.3715964472	1780808.436790136	29101836.90249151	84274328.32734485	84274328.32734485	84274328.32734485	84274328.32734485	55172491.42485333
505.262__5.73_5174	2089275.304799572	1177699.1861635675	1672183.4690858135	1261898.1622077562	1010900.9442576153	1856926.1961040688	1291893.2454989245	4196124.657295336	1719740.183176544	1923356.5930715383	1426761.4377222883	4088043.8500672034	2054054.777510184	802110.8274336904	1438288.4567599457	949890.5226688936	1108205.954694171	2029312.0414932661	2886905.7020328087	1097920.625319457	1455092.6568651125	2033266.8230697408	1981860.871023886	3169205.9163857517	1062511.7750978556	1567633.1994659833	2498567.259947275	1584735.4050902564	954238.5059719669	3824073.0446220757	1453410.9434278635	1873755.919830085	1873755.919830085	1873755.919830085	1873755.919830085	2354150.1785754804	1497197.3185941358	1628459.437088035	1628459.437088035	1628459.437088035	1628459.437088035	2061271.0639346563	23254575.094845816	56212677.59490255	56212677.59490255	56212677.59490255	56212677.59490255	32958102.500056725
505.131_C18H28N6O5S3_3.03_689	1009433.0345329749	2352352.8875559475	2027533.0754998627	1470612.8806211618	1430316.7066141502	1301493.3197980667	2070088.6055169275	1336234.5596976045	1451340.2332489742	1839861.6878343632	1133142.913179629	2194484.1086952183	1769291.4732796652	1506520.5515818552	1283394.0129318323	1466375.0553733604	1217790.7809026667	1704364.7180664889	2222843.454505024	2076408.3146034826	1866813.4207892623	2580170.258010561	2285713.2712458745	1512412.8806909164	2476361.6888965373	1871879.6981998885	2048501.2941375992	1390216.4624032725	1991840.9597536244	4005317.726754991	1746651.3474138433	1829770.334497393	1829770.334497393	1829770.334497393	1829770.334497393	1924763.4625928781	1736828.095673077	1804576.5805570143	1804576.5805570143	1804576.5805570143	1804576.5805570143	1853337.5543118129	27946421.558621492	54893110.034921795	54893110.034921795	54893110.034921795	54893110.034921795	26946688.476300295
504.963__2.55_6310	1254529.5320297526	994705.7574127935	1658049.7715576945	1317173.2716166913	1631101.1439618038	1315518.5313257156	1075906.2274056745	1540563.2108984166	4201562.892390016	6341254.374569967	2283535.6917597717	2544511.8747936604	1160469.3660612886	1097801.9873273356	1411251.1669454158	1511014.2771309926	2250027.200867513	1554327.1042472827	1304963.6521839919	2031814.2347818404	2229762.5420898134	1171437.9302757564	2397955.073093991	2903974.654074373	1319501.7275975645	2206684.8248174554	1806704.547554851	1771251.7368206957	2331056.287044543	1649090.5348394115	1913660.9763044352	1942250.0375825358	1942250.0375825358	1942250.0375825358	1942250.0375825358	1974923.2504717936	1714650.754189195	1640095.8394006076	1640095.8394006076	1640095.8394006076	1640095.8394006076	1475907.1889219163	30618575.620870963	58267501.127476074	58267501.127476074	58267501.127476074	58267501.127476074	27648925.50660511
504.388_C23H49N7O5_7.7_2497	790181.0615713209	330566.71891427366	3923694.7097386024	882380.1256221371	1082079.679660955	1970354.0797860024	1282049.361655045	715947.0841127773	1186672.1075105283	3057809.621270208	691398.9331370351	2884588.9171147603	2547876.726542404	1741804.4718000148	1486645.4399504808	1086109.5130565872	2720915.161071249	1088181.2221547032	2403836.6372281783	1967451.1144014471	2154316.3140802057	1541408.8468036763	2180469.9425259614	1798574.0580586726	2760999.916770033	2782299.4939081133	1389276.81125699	2358945.157221968	2097795.7406536317	2415856.2390762446	1923488.1385658435	1844016.1735551402	1844016.1735551402	1844016.1735551402	1844016.1735551402	1753191.070685765	2034074.910219817	1883012.5862300599	1883012.5862300599	1883012.5862300599	1883012.5862300599	1641606.6593018456	30775810.217053495	55320485.206654206	55320485.206654206	55320485.206654206	55320485.206654206	24544674.98960071
504.32_C20H47N4O8S_6.19_1241	1622990.2870035302	827335.9670187655	822096.0618537924	1389504.5975511381	903338.9192864898	647657.1438657973	863451.54268651	1165286.5804958986	1639997.237982053	2335867.0094679156	1587932.4233190261	1030337.3394021852	1151059.2966093316	2129601.537904216	3216247.232446189	5277431.728426481	1790012.5285650436	3623351.0553875817	1411849.8209090754	1443819.1656025175	1759001.4709284173	2252196.7030336815	1793312.5899527536	1197827.0896602906	1945252.9163452415	4075210.9031878095	2853050.09164109	881021.1964401167	5819938.550902397	2673143.860411725	2139297.980296575	2004304.094942902	2004304.094942902	2004304.094942902	2004304.094942902	1850025.3688244189	1613964.8306505396	1631493.7624927917	1631493.7624927917	1631493.7624927917	1631493.7624927917	1690995.8789659739	34228767.6847452	60129122.84828706	60129122.84828706	60129122.84828706	60129122.84828706	25900355.163541865
504.264_C20H41NO13_2.87_4522	268176.49796471366	754487.0293191731	4915028.064518277	947030.6457727926	2575440.8710579695	733607.2136708053	815301.3393836208	1690092.3598413388	869822.3610477232	967701.3094753156	2218664.0709397835	1298827.3403545942	16059835.176831132	1505160.417436748	751509.9959009542	424724.1280371916	1871934.8886777046	1802467.307062782	1186671.9506484407	2786069.3672070256	755631.6419581248	1035457.174916533	6271674.992051044	1752610.0616239356	9209833.202823358	871132.4222408506	6313870.616707525	9332873.858725943	5764492.9695037715	3875153.7253723345	4153880.4952321583	2987509.4333690493	2987509.4333690493	2987509.4333690493	2987509.4333690493	1654513.9340969266	2397052.4709988767	1597626.3886390436	1597626.3886390436	1597626.3886390436	1597626.3886390436	1111064.562782487	66462087.92371453	89625283.00107148	89625283.00107148	89625283.00107148	89625283.00107148	23163195.07735697
503.371__7.13_2912	1200993.1150105877	4344461.96819758	560608.9780835292	2726381.8235439067	914740.3786528957	2402521.814669475	2708521.374732796	1652014.9198300268	4383845.473653648	2403025.7916792254	400032.28474714	262279.2151216551	2007773.435093051	1017962.7818550236	6694918.63352462	4080920.1927409945	1349671.1806842994	2730919.3618386975	1491174.5063192397	2004652.2292642924	1363869.6033972425	2759087.972966593	2291890.2319500116	271069.241228615	1453974.4487776738	2686070.449680122	1121458.2130024107	554078.0255293176	1357786.3934038288	1675993.0949514944	2095246.6779354098	2029089.9044709997	2029089.9044709997	2029089.9044709997	2029089.9044709997	1953482.163368817	2006212.8321786718	1664004.0073907606	1664004.0073907606	1664004.0073907606	1664004.0073907606	1571594.7130746334	33523946.846966557	60872697.13412999	60872697.13412999	60872697.13412999	60872697.13412999	27348750.287163436
503.307__7.63_5674	2853479.068419151	1531600.6811873906	1771646.4886217485	2480195.365675394	1116476.7153095554	952486.3738696225	858452.5547527315	1695662.8182214026	1780676.1652616928	1208135.7570838311	913239.9566857344	2302042.8830751977	947536.1597035043	2329406.208982666	1168059.0882863621	3226659.6800534613	1649457.7511498511	1492437.1050735938	2464418.744104686	1177162.4014330541	1656819.5609119586	1906614.84183972	2383308.131922027	3965968.3668883154	1652198.8701135365	1966978.3682461975	1348809.0986620856	1036662.105645657	5584627.649090915	1512567.485105763	1823947.1627104713	1897792.8815125602	1897792.8815125602	1897792.8815125602	1897792.8815125602	1982187.9887149476	1590529.2161686209	1654509.2155127474	1654509.2155127474	1654509.2155127474	1654509.2155127474	1801138.8300305614	29183154.60336754	56933786.445376806	56933786.445376806	56933786.445376806	56933786.445376806	27750631.842009265
503.307_C22H46O12_3.59_4196	1997123.3199685467	1723266.810391257	1343286.0573044817	2722564.106525289	672908.4191487973	1514555.6376243148	830642.7759079384	1811119.344884815	1081601.8578320309	1057194.6302904591	1816802.1642413766	4648050.190960907	1420172.6768193184	1009107.3834470114	1223636.2221315184	1879604.542054294	1804006.1887918983	2221982.368415617	2144963.310314081	1232434.9602369745	1287445.1332033523	984644.7724964563	2041333.7281831536	1091171.147714648	1339098.589990473	1834274.4257885	1709659.347601456	1704701.3285102865	5873049.326548279	4057677.4990432574	1843942.4426175659	1869269.275545693	1869269.275545693	1869269.275545693	1869269.275545693	1898214.2274635525	1713984.069450772	1707180.3380558714	1707180.3380558714	1707180.3380558714	1707180.3380558714	1498552.2404024042	29503079.081881054	56078078.26637079	56078078.26637079	56078078.26637079	56078078.26637079	26574999.184489734
503.298_C21H40N10O2_5.5_2462	1183103.8771045608	2745025.54896083	1324882.942072682	2164392.8609168148	940590.0993966316	1750781.5221726683	1565408.7375906177	1107747.1681943433	1616295.8379465789	1687456.0382928147	1076254.0756267202	1549777.8613333767	1375393.7292755335	1898846.8675181468	2324967.534069149	1546691.785024473	1620496.9733116233	2109673.2270138143	1926291.5091557987	2651912.7198385145	1485449.9038899112	2298338.7516855747	2115125.1409328417	2453823.943668802	1128544.638971738	1541856.7779138216	3670863.864302157	2613818.724421262	2187582.3878436894	2882867.2062244876	1771557.883170214	1884808.7418223326	1884808.7418223326	1884808.7418223326	1884808.7418223326	2014238.2945676108	1618396.4056291012	1719118.7802327415	1719118.7802327415	1719118.7802327415	1719118.7802327415	1912569.1883369726	28344926.130723424	56544262.25466998	56544262.25466998	56544262.25466998	56544262.25466998	28199336.12394655
503.247_C20H34N6O9_3.02_984	462451.5445311932	521924.92968376185	1856314.9815347681	2059415.5146709748	408157.8444836297	1616446.026730313	1310426.0413576406	1684960.8453776801	1994790.0256681875	2343812.169010556	616687.03945724	2046503.014794901	2264458.289951686	676465.6820107584	2055975.6849354857	625805.25320185	987701.1335757269	2036901.3836522056	2118646.632045012	1756504.3839763512	1022537.7492499305	3224859.572083497	1335318.496522271	1279956.2092115537	848559.2939718566	1364688.805673484	1730072.9693385563	2018884.4880423013	2474869.719204657	27863582.474182762	1420500.7559581432	2420255.9399376935	2420255.9399376935	2420255.9399376935	2420255.9399376935	3562833.2930571786	1490567.4162018984	1707516.9073581183	1707516.9073581183	1707516.9073581183	1707516.9073581183	1888287.9920667286	22728012.09533029	72607678.1981308	72607678.1981308	72607678.1981308	72607678.1981308	49879666.1028005
502.876__7.93_5016	1377982.2619612834	1471735.7850777814	1469271.8892562839	1291878.8077576943	2743293.3246137663	683007.2515275541	2033473.7436448478	816404.4009902452	1964328.890008942	1409763.7982538822	887095.2163545919	1363728.6308152943	1429581.284464924	2654958.3942647665	1948832.802615785	1357688.8099242123	3452816.199613212	845395.0467574898	1498367.6183877166	2840548.5963074802	2352708.350124813	4852245.3580678925	1112418.674671777	1396099.8702222202	1570049.9262000518	1720035.4119060216	2051338.5336942961	2712569.421474851	784150.6076962355	5558439.562972315	1690249.1459909487	1921673.6156542744	1921673.6156542744	1921673.6156542744	1921673.6156542744	2186158.7238409324	1470503.8371670325	1485051.7017327491	1485051.7017327491	1485051.7017327491	1485051.7017327491	1723600.210501751	27043986.33585518	57650208.46962823	57650208.46962823	57650208.46962823	57650208.46962823	30606222.13377305
502.813__3.55_2874	3812928.769825862	881857.1880362256	1598298.2354790962	1253626.9987741825	2675248.0164052052	1798532.8727775267	1485841.7242641705	1563832.8258234076	2630601.3588205935	905373.4711313145	964167.6068986423	1564964.075593288	1190451.8411707727	3187878.991670902	849054.3727393007	1034713.0281543031	1133834.5042030632	800715.7272693521	3137178.4338026275	10960555.61130507	1417147.4389955867	2993046.9290310517	1146055.4297473768	1422491.73715087	1321762.5152170376	2190061.8461627276	2587781.841015819	1711426.6404967385	25871579.39627582	6837458.7227556445	3619366.3636512216	3030948.938366452	3030948.938366452	3030948.938366452	3030948.938366452	2358471.880898145	1460030.375348067	1564398.4507083478	1564398.4507083478	1564398.4507083478	1564398.4507083478	1564398.4507083478	57909861.818419546	90928468.15099357	90928468.15099357	90928468.15099357	90928468.15099357	33018606.332574032
502.797_C6H14O4S11_3.36_4509	6404627.295830472	677294.5755516946	780215.7732952619	645056.3979611343	1475760.5209104214	2078337.4930663975	2736095.0469015185	2240898.9010008588	975880.5100174971	2365795.273834965	812413.789128118	1642440.182416145	824428.8483079894	1849907.4556837329	673703.4450503013	464922.54762446834	2124029.8594879	417849.6207818801	1407468.7987473917	1517811.5546334006	2629154.3265743786	1433873.4810314018	705642.0828646504	545194.1874293783	3019996.8387066843	4330466.625565323	2034802.1477149301	2896305.3186037065	994003.503181565	5055938.576296474	1505959.9663579348	1858677.1659400011	1858677.1659400011	1858677.1659400011	1858677.1659400011	2261782.5368909347	984942.006599531	1496786.037771911	1496786.037771911	1496786.037771911	1496786.037771911	1942354.8016993315	24095359.461726956	55760314.97820003	55760314.97820003	55760314.97820003	55760314.97820003	31664955.516473085
502.379__8.17_716	1291452.1957528004	1355980.166191877	1697875.2176818294	2164737.9625577787	839020.9938492813	1237927.3359826182	2392691.891426224	782485.0959763643	5103294.144942734	1312789.4785314598	3402873.5068888064	1550876.865358465	1938409.622813297	2042768.2738880748	2082057.0914824547	2200576.516926333	1965782.9926878512	1042479.976238861	1837003.6854369268	1783501.634093018	1768071.7337191398	909829.4273800378	1425857.3642613613	1183365.9961556457	1502895.7565113355	4479206.726906462	1935742.6661126278	3005140.495369899	1768218.359316611	5506554.941486303	2171815.0506663863	2050315.6038642158	2050315.6038642158	2050315.6038642158	2050315.6038642158	1911459.0932331644	1775859.9967048145	1775859.9967048145	1775859.9967048145	1775859.9967048145	1775859.9967048145	1802537.7095780333	34749040.81066218	61509468.115926474	61509468.115926474	61509468.115926474	61509468.115926474	26760427.3052643
502.379_C33H47N3O_7.37_349	1680564.9368100506	1733034.1861284461	2414232.5915681045	946516.1730777354	651486.8378893083	2057465.0690245787	1684407.8583756764	862574.5966679575	1046489.2797624393	2495806.892911833	712342.5446899591	1094022.9205419447	1937909.1062923027	967189.5629405248	3322140.4877109416	4930343.357505841	1438947.8992483856	3717691.6706412863	3208534.620118303	2403419.303832098	1458330.5115976168	3575251.1993126697	2289743.732112208	981623.5314156644	1335312.5500549017	2322626.831633155	1293475.5369775181	1695735.3784466896	7443135.303823896	1501531.9983872157	2383119.72766585	2106729.5489833085	2106729.5489833085	2106729.5489833085	2106729.5489833085	1790855.0590604038	1997687.0876584407	1690071.618411183	1690071.618411183	1690071.618411183	1690071.618411183	1479931.2549924161	38129915.6426536	63201886.46949925	63201886.46949925	63201886.46949925	63201886.46949925	25071970.826845653
502.341_C19H48N7O6P_7.27_2776	2353774.005636791	1637957.1949811499	3366513.9720819676	656907.9452039722	1096389.574235479	4399127.338518975	675049.9838076318	1841985.708206234	1194042.336669427	12460546.820126154	440217.0295249053	389951.54960798036	6360545.048818586	837634.120579713	12626794.075152008	28573416.91825064	904879.9932611346	12820862.97942937	15213339.692215895	7060478.31955388	2533063.6277516703	1860877.4943236161	368026.525709772	706738.8492472024	622702.334715251	5650282.386256888	478014.4859728868	513326.66825500975	8676001.865625968	697449.8477978643	5230298.155368025	4567229.956383934	4567229.956383934	4567229.956383934	4567229.956383934	3809437.7289735447	2502235.5835315585	1739971.451593692	1739971.451593692	1739971.451593692	1739971.451593692	1339809.9143929735	83684770.4858884	137016898.69151804	137016898.69151804	137016898.69151804	137016898.69151804	53332128.205629624
501.849__7.19_1833	1729142.4307061287	1442676.31541525	2764337.4099019794	1886849.5479256017	347877.1193700581	1141277.8564977692	3020016.6236244245	672792.0433259044	657289.4324798847	5015006.151395917	838838.6128531002	697758.6433232182	2939886.5510161067	1805130.0671760356	10794790.518886855	7049514.444645046	657077.699601388	8306538.6670193225	1924170.9966419511	2913561.0964563517	1373656.1022004073	8463164.53500594	1190291.6652822136	1063049.6156558595	638722.811623264	3823861.9083896233	1864190.3657863939	708598.4256672332	13616230.874566868	1628911.8501658589	3064786.3056740914	3032507.0127535313	3032507.0127535313	3032507.0127535313	3032507.0127535313	2995616.392272893	1316483.9903487316	1767136.248941082	1767136.248941082	1767136.248941082	1767136.248941082	1834660.2164812149	49036580.89078546	90975210.38260594	90975210.38260594	90975210.38260594	90975210.38260594	41938629.4918205
501.462_C29H60N2O4_6.38_87	1419985.5345158812	1256704.3725208477	3213541.074125752	1225295.6939344585	9.159719622743953	1483096.0027165872	9.159719622743953	2843497.561086519	1516840.4098067759	1583349.1339875197	4431829.582548811	2620962.1728519546	1885061.1386410827	1890556.970414729	2644594.249478634	1350957.8874388828	9.159719622743953	1449434.0331030032	9.159719622743953	9.159719622743953	1973553.189916412	9.159719622743953	9.159719622743953	1614116.6322003168	2260243.254388675	9.159719622743953	9.159719622743953	3172734.5232064277	3975318.3162708757	9.159719622743953	1624737.8995853644	1460392.111011679	1460392.111011679	1460392.111011679	1460392.111011679	1272568.3526417532	1466265.017909795	1466265.017909795	1466265.017909795	1466265.017909795	1466265.017909795	1501667.3342517004	25995806.39336583	43811763.33035037	43811763.33035037	43811763.33035037	43811763.33035037	17815956.936984543
501.377_C28H52O7_7.82_146	1292352.6621523001	1988406.8417301918	1936845.92603586	1206340.6337863458	471897.3630022912	1141700.8204687543	1979652.4169077596	990902.0307866676	1314981.7338596196	172545.27523657196	2104357.881820325	1294557.8460111425	1975172.3211818226	758873.4850733698	2241655.988434324	1447212.6756640654	884659.8107861745	1026437.881687829	2016822.615211893	2028051.6942763003	2398329.236849969	3356658.5613500583	2659136.829548218	1173108.2387657103	1957372.8395905294	1530876.7781976396	1842313.9587413885	209333.86439720812	1720198.813758379	4205800.572092376	1524790.2547503253	1644218.5865801692	1644218.5865801692	1644218.5865801692	1644218.5865801692	1780708.1086714196	1625537.7959780092	1625537.7959780092	1625537.7959780092	1625537.7959780092	1625537.7959780092	1568435.9023762655	24396644.076005206	49326557.597405076	49326557.597405076	49326557.597405076	49326557.597405076	24929913.521399874
501.376_C28H52O7_7.34_118	1524228.4186656165	1550909.1963813447	2340981.0595670906	968101.3152111442	688520.8611724239	2007563.9715034768	1657411.1819807652	898349.4953938022	1212946.163489236	2537971.928378669	680604.1566479226	1031734.4638208277	1979272.5020399464	967557.5179856804	3246569.0073248614	4906275.665476477	1229731.368402652	3438188.092344401	2891531.980662782	2506018.87724798	2120510.3339103973	3422959.720882792	2056812.766994673	1109983.147354094	1253428.9641248004	2348295.8787938654	1334026.4562088333	1492703.4824638907	7199422.999759698	1337191.1433857009	2305729.7504006173	2064660.0705858613	2064660.0705858613	2064660.0705858613	2064660.0705858613	1789151.865083283	1993418.2367717116	1604160.189181055	1604160.189181055	1604160.189181055	1604160.189181055	1430709.7810256588	36891676.006409876	61939802.11757584	61939802.11757584	61939802.11757584	61939802.11757584	25048126.111165963
501.333__7.5_4558	1323517.2508847248	1683579.707957712	1167256.6288045924	1176113.3693097292	3868983.5007232158	1687697.6927866098	5984943.9329076735	1245950.0896356255	1216494.20561698	1038293.0218309406	1142164.579455376	1769180.0127461688	1022572.4610904732	1203934.351888842	2403180.6546310545	6446334.938317101	1641891.2578111358	2368170.1007779073	1268462.2522207676	1262646.366930701	1703432.0825806072	1231706.1644998486	722798.5311617514	1349391.410039131	1976094.92134475	1828769.4044064237	1690945.9838046285	1855259.7247236613	631250.1967939428	2661555.007975824	1907622.763668896	1885752.3267885966	1885752.3267885966	1885752.3267885966	1885752.3267885966	1860757.5417825405	1662735.4828844238	1495641.3339251336	1495641.3339251336	1495641.3339251336	1495641.3339251336	1336454.330461928	30521964.218702335	56572569.8036579	56572569.8036579	56572569.8036579	56572569.8036579	26050605.584955566
501.31_C23H48O9S_6.3_3919	1850316.6264895014	580015.846352709	759554.345831871	604459.732729122	696706.569687537	1558684.834781362	664909.7699662837	1995332.0358642968	1855302.1375617075	3731771.8049697126	554507.8882101384	1232098.943802682	406994.5717952619	1074946.5910553199	6102045.182487771	11912271.401956197	2306711.259488752	3240739.6039999137	6234443.986230699	2218329.1952926256	3230481.814800717	2772733.48103387	665528.5228329949	492071.08760539617	1378590.5452618885	2523403.5504371324	1002164.9980730829	484813.7632788175	10004194.395695468	960807.0069683475	2571646.7770290235	2436497.716484706	2436497.716484706	2436497.716484706	2436497.716484706	2282041.6472912002	1468637.6900216253	1468637.6900216253	1468637.6900216253	1468637.6900216253	1468637.6900216253	1541207.7851460916	41146348.432464376	73094931.49454118	73094931.49454118	73094931.49454118	73094931.49454118	31948583.062076803
501.311_C21H48N3O6P2_5.86_3465	1373416.7500665088	2473952.7721335236	1898045.5100904547	2792532.5341930324	1952076.057817491	1233222.794586942	2498604.109299219	1261320.603912489	1418394.0938185044	1013997.3353543145	955814.662721808	2070898.3576422497	3610382.462608933	1840759.337196132	1849146.9823315549	2082748.5124999245	995931.0213102343	1039113.7618296222	2089413.7234335418	1244994.365388855	1594141.7213835763	1384747.28790241	1527528.1021971654	2412418.248959328	1680101.4520936213	1126943.4723155568	2807928.5940974415	1464413.8791265278	3374301.5252934573	2114712.9781202143	1754872.7778645388	1839400.1003241546	1839400.1003241546	1839400.1003241546	1839400.1003241546	1936002.7545637153	1495970.9906618465	1760430.3946448765	1760430.3946448765	1760430.3946448765	1760430.3946448765	1960022.6699869023	28077964.44583262	55182003.00972464	55182003.00972464	55182003.00972464	55182003.00972464	27104038.563892014
501.287__3.48_3884	788938.4142766073	2035562.9546748	2504889.4373695645	2041153.1209130452	2494317.6177804666	1650784.8247885793	2647191.1951269805	807080.2506466627	1259356.7263147794	1155883.3315538424	1340853.7800516146	2485364.6171645266	1408139.5830546606	1423527.097934414	1516769.323861396	1063412.6650295348	841317.1073109993	2131949.6491107945	1273073.0144128907	2902606.4728613906	1746431.986815973	1771966.2357271246	1411950.795349381	938679.1692937713	1422607.049741036	1861743.7232043606	2676099.9245954896	2738348.754894283	9005728.694363993	3256458.1726524853	2254598.1147437645	2020072.8563625147	2020072.8563625147	2020072.8563625147	2020072.8563625147	1752043.9896410867	1756264.27399647	1698608.405802276	1698608.405802276	1698608.405802276	1698608.405802276	1631600.6553386846	36073569.83590023	60602185.69087544	60602185.69087544	60602185.69087544	60602185.69087544	24528615.854975212
500.841__7.53_4272	1653119.9970805575	1367144.743387355	3.733797100092734	806836.2153590389	995575.9249716266	1548480.3333504586	1792442.902073418	1382509.3184542367	1470738.943929428	1937108.8707165108	1269580.6251619319	952394.561509054	974521.0431242037	833230.4270595944	1459817.5874116567	8083069.580367655	947484.6183224322	2192448.3192034527	3978454.1550763105	5510132.4014763525	2448082.7376613016	3437837.6729538837	1072943.9346826482	1918200.9222016414	746684.744076545	1214787.152718071	1232149.3092335023	1015178.3597471134	7122385.989296394	3305956.225581508	2220697.527975798	2088976.7116661659	2088976.7116661659	2088976.7116661659	2088976.7116661659	1938438.6358837297	1242183.8889400014	1421163.4529329468	1421163.4529329468	1421163.4529329468	1421163.4529329468	1722781.449576988	35531160.44761277	62669301.34998497	62669301.34998497	62669301.34998497	62669301.34998497	27138140.902372215
