index	V13-leg-psoriasis-BB3	V13-leg-healthy-BA2	V13-leg-psoriasis-BA9	V13-leg-psoriasis-BA12	V13-leg-psoriasis-BB2	V13-leg-psoriasis-BA8	V13-leg-psoriasis-BA7	V13-leg-psoriasis-BB7	V13-leg-psoriasis-BA10	V13-leg-healthy-BA1	V13-leg-healthy-BB9	V13-leg-psoriasis-BA6	V13-leg-psoriasis-BB12	V13-leg-healthy-BC1	V13-leg-psoriasis-BB4	V13-leg-healthy-BB8	V13-leg-psoriasis-BB6	V13-leg-psoriasis-BA5	V13-leg-psoriasis-BB5	V13-leg-psoriasis-BB1	V13-leg-psoriasis-BA11	V13-leg-healthy-BA4	V13-leg-psoriasis-BB10	V13-leg-psoriasis-BA3	V13-leg-psoriasis-BB11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
318.201_C14H27N3O5_2.32_920	1382028.5524379457	1588561.0126993163	6690077.1518764375	2309839.3252363335	2766974.0066919476	3790708.606081211	749844.3627250841	822884.9057727661	4270275.820071227	821132.6407254995	724470.1488689071	1331566.8590060535	2631352.2319628946	1008879.8756990009	1168175.5182013276	849216.0805402787	846761.7294976425	1774472.2042966918	2194366.828586153	1021315.6476405117	1254667.7929249965	1534052.0	1234383.997529364	3867159.281106402	1770258.508348012	1087718.626422167	1936137.0035410402	1936137.0035410402	1936137.0035410402	1936137.0035410402	2204058.596315421	929047.9781196398	1382028.5524379457	1382028.5524379457	1382028.5524379457	1382028.5524379457	1770258.508348012	6526311.758533003	48403425.088526	48403425.088526	48403425.088526	48403425.088526	41877113.329993
318.194__3.1_1692	518199.43114034785	377935.1996166181	642515.9657333645	706580.5125350172	1769942.9401828486	737859.8538083276	772089.204739912	778679.8693672919	1780337.0763822172	1667170.0712972917	1509903.9999999998	1474852.9931887526	1184426.03797256	464493.0494281245	1431055.3270133503	2510050.42039748	1031020.6133798967	2100189.914101697	2910310.8054153943	2040516.1145721972	2688552.6990730674	2118543.131679184	2242993.7059871317	3913688.9460584614	3111372.271028513	1441349.312069783	1619331.2061639617	1619331.2061639617	1619331.2061639617	1619331.2061639617	1675536.0148252815	1588537.0356486458	1509903.9999999998	1509903.9999999998	1509903.9999999998	1509903.9999999998	1474852.9931887526	8648095.872418698	40483280.15409904	40483280.15409904	40483280.15409904	40483280.15409904	31835184.281680346
317.305_C19H40O3_7.76_1063	1168032.0	901287.5979881461	3591089.547219533	1060638.0922335829	3311200.6825190675	825074.8131951167	702176.190115469	629848.2032444685	2256257.39788897	386069.2040709344	453522.9210607098	304618.7684053933	1347281.5683014947	2146795.5971569577	2740247.7809629506	1758681.254527852	900866.9862145506	2149218.5967838676	3738393.3065526932	1973982.0785189732	757311.498358875	1435219.7681928736	9838954.055585727	911482.9515691043	2654549.8559115916	1180262.7238329123	1917712.0286631563	1917712.0286631563	1917712.0286631563	1917712.0286631563	2150590.7565042856	1168253.6830905098	1347281.5683014947	1347281.5683014947	1347281.5683014947	1347281.5683014947	1347281.5683014947	7081576.342997474	47942800.71657891	47942800.71657891	47942800.71657891	47942800.71657891	40861224.373581424
317.287__8.3_4542	924793.7544999999	2911344.0895	558731.25	1057417.515	1614609.15	1148534.5795	958683.495	838078.6645	1993534.8895	567356.405	1623489.2519999999	1423637.292	2960017.445	1589280.0	1726403.4094999998	1652162.5119999999	1966038.69	1876774.13	1741519.78	2334321.2199999997	466048.08249999996	555147.0925	2325563.625	923769.0	3597682.935	1483129.8918333333	1573397.5303200001	1573397.5303200001	1573397.5303200001	1573397.5303200001	1601903.1003684208	1606384.626	1614609.15	1614609.15	1614609.15	1614609.15	1614609.15	8898779.351	39334938.258	39334938.258	39334938.258	39334938.258	30436158.906999998
317.268_C18H36O4_6.9_1967	3465046.6869877754	2263065.523749352	1051188.153850739	1116991.2462672777	802222.2423155097	1040996.5380365136	1315189.687971247	1648411.2137233047	1349428.3122790914	750127.5413564757	1287631.5306753768	460732.0736709721	1896005.5827576548	1905962.2779589088	3460053.5689294464	1659843.547984479	1076871.8697287405	2497595.7746240455	2736103.498751289	818149.7192039244	1275298.901849523	1534052.0	5040503.093346367	1387986.2404320124	2615741.8523600344	1566780.4036207653	1778207.947152402	1778207.947152402	1778207.947152402	1778207.947152402	1844974.5398466038	1596947.7739922395	1387986.2404320124	1387986.2404320124	1387986.2404320124	1387986.2404320124	1349428.3122790914	9400682.421724591	44455198.67881005	44455198.67881005	44455198.67881005	44455198.67881005	35054516.25708547
317.268_C18H36O4_5.64_566	1249828.848836071	1154286.2154976102	1226164.5934121872	719413.5702561119	1663668.7312539332	1022567.7506476217	1578569.876980693	1224442.0	861853.2099295462	761476.6986560907	1225695.075406599	662503.2619770151	1484791.6176501026	2490604.6645009355	2595514.712869925	819974.6695711517	1698269.571293761	1307066.2101387542	1681550.826206372	1306915.8684870743	857060.0851985378	2291213.2784166206	4539598.364082799	1914153.676292097	2441644.3131742273	1457208.4336748347	1551153.1076294335	1551153.1076294335	1551153.1076294335	1551153.1076294335	1580819.8467729907	1189990.6454521045	1306915.8684870743	1306915.8684870743	1306915.8684870743	1306915.8684870743	1307066.2101387542	8743250.602049008	38778827.69073584	38778827.69073584	38778827.69073584	38778827.69073584	30035577.088686824
317.209_C12H31N4O2P_5.41_4527	1401158.0603727684	864139.8805098468	3705090.8767410973	1345324.8808997176	3187956.3465092285	2933486.3903358867	515693.6959009001	1197892.408080199	4566224.773321412	403100.74665426015	1507254.008421206	710668.94641358	1908775.3397904576	881231.5315080456	1113025.8394174813	1306815.0	2143619.7873255652	3458508.486535168	934110.3552501281	3244505.5275781495	1402683.8095040065	556433.0997964875	8068726.598898485	1144909.648622587	6539233.743945959	919829.044481641	2201622.7912933044	2201622.7912933044	2201622.7912933044	2201622.7912933044	2606399.763970672	872685.7060089463	1401158.0603727684	1401158.0603727684	1401158.0603727684	1401158.0603727684	1908775.3397904576	5518974.266889846	55040569.782332614	55040569.782332614	55040569.782332614	55040569.782332614	49521595.51544277
317.208_C18H30O3_6.19_863	1484095.3031281163	719758.1743618941	4264824.045310936	4063979.702244268	4340692.781271992	4637203.950444945	783514.6214197541	2544092.764138637	3741927.1793448622	1202735.2875577663	1092417.6482701728	1319177.0000000002	2647923.4879813385	1747180.9778923837	1169315.091883786	993332.1430848917	1068189.8159109903	1601066.9966294407	1876836.0132742468	1081867.6791912387	2300224.578060934	2105537.633693578	9476094.823466154	899417.8264125334	2812644.500657342	1310160.3108101145	2398962.001025288	2398962.001025288	2398962.001025288	2398962.001025288	2742794.1137248166	1147576.4679139694	1747180.9778923837	1747180.9778923837	1747180.9778923837	1747180.9778923837	2300224.578060934	7860961.864860687	59974050.0256322	59974050.0256322	59974050.0256322	59974050.0256322	52113088.16077152
317.194_C14H30O6_3.12_3134	815139.4358950905	650820.565847425	1110827.0	611768.0817286068	704093.3759874532	2124124.063052828	532613.7062542462	1536925.3670422581	720016.5074030403	659459.418111014	2319119.0008789813	1237858.0992846086	1323275.60900444	2640456.9848319683	722385.1598386092	2085376.0718962525	935008.7261252219	1233201.207472008	2297044.1022571526	2147600.6386699094	3159112.4645319516	1657829.2604313917	1882651.0503048722	2945255.785862333	4493176.881632834	1668843.5503328387	1621805.5425737798	1621805.5425737798	1621805.5425737798	1621805.5425737798	1606951.4348603927	1871602.6661638222	1323275.60900444	1323275.60900444	1323275.60900444	1323275.60900444	1237858.0992846086	10013061.301997032	40545138.564344496	40545138.564344496	40545138.564344496	40545138.564344496	30532077.262347464
317.174_C17H28NO2_3.31_1601	857971.2570653938	881049.9890648677	1658869.6487301725	954036.1185335936	995200.1322941182	2522770.2635344155	1832430.7714505952	1547571.5098691168	2208691.1156696444	1318106.5	798029.9982782233	1847646.7143048004	1096292.0099710377	2902833.963120156	1433324.4508101372	2043956.4248567577	1125190.419355716	1161288.0202287692	961307.3271507265	2022544.9603020567	1760063.9577718466	2534664.1208495605	1288882.6740488324	3065068.698286174	4426283.674523168	1746440.166028261	1729762.988802795	1729762.988802795	1729762.988802795	1729762.988802795	1724496.5117842273	1681031.4624283789	1547571.5098691168	1547571.5098691168	1547571.5098691168	1547571.5098691168	1547571.5098691168	10478640.996169565	43244074.72006988	43244074.72006988	43244074.72006988	43244074.72006988	32765433.72390032
317.158_C14H22N4O3_2.9_3164	725180.8362211525	503386.30237346195	2176377.867800838	1236331.5233235226	968698.0490772921	477440.0475664156	1784843.9262982933	783175.9227868574	757537.0801423672	1318106.5	1765882.3876919332	706023.2666705537	1608633.2698591962	3375479.105089575	2015554.5266722944	1374108.976570006	679163.6858733044	1744859.1827345174	2128951.7450412745	2142000.054767162	1421178.679430954	1479375.3660018134	2228933.0956639196	976534.8315981068	3482601.105618551	1636056.4396211316	1514414.2933949346	1514414.2933949346	1514414.2933949346	1514414.2933949346	1476000.9840603461	1426742.1712859096	1421178.679430954	1421178.679430954	1421178.679430954	1421178.679430954	1421178.679430954	9816338.63772679	37860357.33487336	37860357.33487336	37860357.33487336	37860357.33487336	28044018.697146576
317.115__3.74_1595	516637.0091968173	1852428.7946634127	946818.4072846579	658844.0429960749	629500.0294246924	627895.6218602237	572385.7962822369	1393501.732887337	1127063.7068765196	1446423.9351283328	1565340.1287674804	1319177.0	1816796.3630519756	647982.0395661653	2618209.125929825	1144668.1281787613	1403773.4959875187	1811526.2346029833	3874690.2223278387	2121204.399447448	2075735.822913689	2527458.89806863	1926396.031404166	2094166.4725501707	2553539.492184716	1530716.9873954637	1570886.517263267	1570886.517263267	1570886.517263267	1570886.517263267	1583571.6319583629	1505882.0319479066	1446423.9351283328	1446423.9351283328	1446423.9351283328	1446423.9351283328	1403773.4959875187	9184301.924372783	39272162.931581676	39272162.931581676	39272162.931581676	39272162.931581676	30087861.007208895
316.321_C19H41NO2_5.83_2569	1168032.0	716375.7535720014	1572793.4300693194	475073.8812124668	5447683.307945899	984173.4134611614	776522.7170376178	1649482.2745335638	3721963.767186414	1287166.1219808613	1086548.824491687	1641156.583566477	2825154.7249354026	2669003.8569417465	1244471.6167150773	2356906.28137641	3864502.311442165	1178445.4484737245	4378147.851952171	2697083.8786677835	984514.5857975301	1066368.7975337242	1085277.1656931054	2068416.3835415293	1791124.9020439438	1530394.9393160718	1949455.5952068714	1949455.5952068714	1949455.5952068714	1949455.5952068714	2081790.5391723874	1186857.473236274	1572793.4300693194	1572793.4300693194	1572793.4300693194	1572793.4300693194	1641156.583566477	9182369.635896431	48736389.88017178	48736389.88017178	48736389.88017178	48736389.88017178	39554020.24427536
316.285_C18H37NO3_4.99_19	1738431.6323006232	1649742.187311986	2810328.0383816096	1650302.6159275547	3477020.413372801	3378862.982235285	888992.3309296682	1410664.615148687	3821377.979562092	1174577.4568983894	881147.0445641831	1831716.4743828697	2082039.1168283776	1427701.0908549596	1170388.2305526221	938131.5488085421	1478834.9340002472	1719924.5	2258218.162674865	1673119.2748618745	967180.8261001762	921172.6000830856	1155776.302235466	1088242.090521337	1372783.3257499472	1165411.9880868576	1718667.03097149	1718667.03097149	1718667.03097149	1718667.03097149	1893379.1497771635	1056354.5028534657	1478834.9340002472	1478834.9340002472	1478834.9340002472	1478834.9340002472	1673119.2748618745	6992471.928521146	42966675.77428725	42966675.77428725	42966675.77428725	42966675.77428725	35974203.845766105
316.284_C14H33N7O_6.21_1604	792746.1377479545	764971.9315409532	3479758.4404989877	12873949.31719775	6876742.796536001	5564932.684028305	1865538.0877457238	3525404.785173156	2458164.877773118	477462.1366271963	1139492.9574308228	688261.1085868275	1196195.8103580894	484864.5491304309	1184744.6933477295	1306815.0	961450.7102893805	1261173.319731946	3053788.5487288856	1243390.2714215603	751442.355166106	2721596.5418847655	37842758.262066446	1920293.5511203122	4617862.337789002	1149200.5194356947	3962152.0484768576	3962152.0484768576	3962152.0484768576	3962152.0484768576	4850452.531331962	952232.444485888	1306815.0	1306815.0	1306815.0	1306815.0	1920293.5511203122	6895203.1166141685	99053801.21192144	99053801.21192144	99053801.21192144	99053801.21192144	92158598.09530728
316.212_C16H29NO5_2.33_253	1917743.286038668	1827467.7441845238	1277735.8705532004	1164161.9599468443	1022235.6984132716	1445167.0528153535	383433.8199603739	1566699.5403543236	629616.1689876572	1898647.147532759	1236307.444341728	1319177.0	869551.7020426932	1468011.2809046109	764213.9340608547	2177714.9970138404	758153.8556479202	701217.9549105284	888470.630415785	1557987.661566795	2978613.334053151	1537231.2102035952	1636033.7987712545	2666920.4004424834	829914.4320123837	1690896.6373635095	1380897.117006984	1380897.117006984	1380897.117006984	1380897.117006984	1283002.5316312392	1682349.4771940596	1319177.0	1319177.0	1319177.0	1319177.0	1164161.9599468443	10145379.824181058	34522427.9251746	34522427.9251746	34522427.9251746	34522427.9251746	24377048.100993544
316.179__3.05_2836	2869673.7494227914	948830.5161456189	1672741.6990926904	1221250.8073433426	2597733.707838806	2797859.2431914336	1795132.427661088	1000502.666017697	1327520.3585308322	2058182.121731751	1324925.3438067068	2836529.233781372	1367335.2391977736	1372846.1295593246	2086105.3552385587	1147484.0499706715	1268859.0662323562	1425006.863094837	2086820.0	1153879.391356222	1539908.4062550701	1025514.1909119274	3339062.01289453	1986029.0447314887	2647601.535951677	1312963.7253543332	1795893.3263983428	1795893.3263983428	1795893.3263983428	1795893.3263983428	1948397.4109385558	1236204.6968886892	1539908.4062550701	1539908.4062550701	1539908.4062550701	1539908.4062550701	1795132.427661088	7877782.3521259995	44897333.15995857	44897333.15995857	44897333.15995857	44897333.15995857	37019550.80783256
316.175_C16H21N5O2_3.75_2561	2217530.0128665636	1664988.8467471085	804645.4412410625	1466390.6097990663	501495.2099252475	710826.6345805643	1494353.3098914435	1004939.0193028566	893906.5909765413	1256016.3566906506	2771688.059673299	1319177.0	2446434.8310015667	1604754.0821261676	2398221.3955199667	1167043.2262422182	1433908.9864099277	853896.7393259848	1163299.9686805713	2415339.6728700716	1043929.8785792423	1002873.2257957658	3898753.2157035316	3443325.2009864114	3490584.200140937	1577893.966212535	1698732.8686030707	1698732.8686030707	1698732.8686030707	1698732.8686030707	1736892.5219895556	1430385.2194084092	1433908.9864099277	1433908.9864099277	1433908.9864099277	1433908.9864099277	1433908.9864099277	9467363.79727521	42468321.71507677	42468321.71507677	42468321.71507677	42468321.71507677	33000957.917801555
315.264_C17H34N2O3_4.13_1659	1919341.017337905	1876076.404659303	1760518.732425373	1851071.7315144455	1370617.5	1018691.4760748148	701757.7007170457	1344335.916952739	8899433.603413165	634866.5008509201	1246380.742625114	811374.7453514964	1047576.4637923306	1029453.045171785	1307241.7957891962	2479119.824019028	1266509.0172391245	19433537.86599337	2102775.8998319153	1102676.6441063597	1219332.0866727622	5554416.42338648	5829964.312785909	3687732.0165102812	2214424.857871605	2136718.8234521053	2868369.053003699	2868369.053003699	2868369.053003699	2868369.053003699	3099416.493914728	1561228.5736422085	1370617.5	1370617.5	1370617.5	1370617.5	1370617.5	12820312.94071263	71709226.32509248	71709226.32509248	71709226.32509248	71709226.32509248	58888913.384379834
315.253_C18H34O4_6.48_2745	1081325.3777669766	1321072.5677283998	1750133.2842253572	1413490.7011068522	774862.7766053663	1935248.717140519	2027665.0836445522	1870510.4384155832	1435877.0	990499.1982403573	1082526.8523721336	1244937.948998665	1092456.6866088733	1724080.720912061	1377711.4941150413	1364237.3097930881	1068179.8320870223	1677788.6111251253	6190288.700048606	1192170.2444648163	2669676.5726590906	3532448.419124732	1595858.6442999267	1436157.9330326763	3260828.5815126775	1669144.1780284618	1804401.3478411396	1804401.3478411396	1804401.3478411396	1804401.3478411396	1847114.1383083016	1342654.938760744	1435877.0	1435877.0	1435877.0	1435877.0	1436157.9330326763	10014865.068170771	45110033.69602849	45110033.69602849	45110033.69602849	45110033.69602849	35095168.62785773
315.177_C10H24N6O4_3.78_1899	2443802.7009603437	1168778.2573604432	1877629.7170537764	684266.3265285838	1436723.4447838862	878001.6450674579	1280685.682732814	886841.150202447	3330075.386958619	1725265.4567523717	763878.4926841389	767766.3952757517	1291180.0	1030482.16498034	1515964.9390612894	1690127.1215821553	953237.4672766872	8728559.493675178	1131469.4911318026	961406.5923143262	1413935.0510692412	6529618.407799687	5746369.1010188125	755264.7123792262	3872649.1796003683	2151358.3168598562	2114559.1351299896	2114559.1351299896	2114559.1351299896	2114559.1351299896	2102938.3408995057	1429452.6894712993	1291180.0	1291180.0	1291180.0	1291180.0	1291180.0	12908149.901159137	52863978.37824974	52863978.37824974	52863978.37824974	52863978.37824974	39955828.477090605
315.159_C19H22O4_3.47_807	1000906.1065253497	1643280.4172370865	1384926.9089884902	732356.6533836407	1246193.0658382573	379480.4665877435	1240352.8952900856	1279383.5847755622	883506.8429387572	781050.9112680866	1784381.0073775447	1136004.3319779574	1291180.0	1397711.359902793	4677783.654690675	1180237.5787772485	2420038.8265789514	1230924.9789644403	2776224.409400429	1824983.118105778	2029101.0409296807	1683643.820237518	1636542.5361454121	1925700.1379262514	1641022.736740687	1411717.515800046	1568276.695623537	1568276.695623537	1568276.695623537	1568276.695623537	1617716.4366204287	1520495.8885699399	1384926.9089884902	1384926.9089884902	1384926.9089884902	1384926.9089884902	1291180.0	8470305.094800277	39206917.390588425	39206917.390588425	39206917.390588425	39206917.390588425	30736612.295788147
315.159_C19H22O4_2.89_994	1433344.6321712655	1716276.1998911842	1585152.7057931595	626998.8001674963	1594643.620760198	1607189.735152017	810201.4200171811	778131.1141724797	1415077.8618572438	1318106.5	1356943.171140191	1504123.2935721206	1280512.5393417547	3086765.738508691	3795858.773386797	1047858.1671746752	1541086.7719394825	1674077.5530721585	2127288.5896077533	2226746.4104071134	1665745.308143183	1677222.662886647	1601097.5188175717	1764466.665495639	2212679.1210301938	1700528.739933565	1657903.7949802482	1657903.7949802482	1657903.7949802482	1657903.7949802482	1644443.2860476212	1517082.9170134189	1594643.620760198	1594643.620760198	1594643.620760198	1594643.620760198	1594643.620760198	10203172.43960139	41447594.874506205	41447594.874506205	41447594.874506205	41447594.874506205	31244422.434904803
315.124_C16H16N3O4_5.51_2	1035904.7329368186	530963.3986642668	414312.4965196649	1574955.470395241	1124657.043186264	1508192.2681373903	424724.5556536144	1196127.3415255107	2665428.70376222	863368.216081563	4316100.909708928	607384.8546337794	1485678.4180766372	2030339.6494326235	2970981.6864779964	1306815.0	2175761.96055178	1851641.0167273702	2775168.748960371	773821.0014578655	1136458.091071204	1872440.787274911	1047228.3707209765	2013544.7867113503	2442620.766947369	1820004.6601937152	1605784.8110246286	1605784.8110246286	1605784.8110246286	1605784.8110246286	1538136.4376028117	1589627.8936374555	1485678.4180766372	1485678.4180766372	1485678.4180766372	1485678.4180766372	1485678.4180766372	10920027.961162291	40144620.275615714	40144620.275615714	40144620.275615714	40144620.275615714	29224592.314453423
315.123_C16H16N3O4_5.89_441	869708.6218085695	1558708.6537030882	852296.790773767	1001195.0	970677.3192888913	1182037.1613652345	1733483.5016925237	2043235.6969873756	1109093.5654815608	1213145.7259536132	1567811.887689688	1149255.5577527084	1659566.4189612404	1304019.5912165141	1280393.2918173205	1953242.4977331262	872912.0727140753	1518933.792248083	939980.7886685706	3067477.4321238063	2129887.3460391327	1538842.730243149	3536245.308091326	4239127.715217337	3628513.7498615	1522628.5144231964	1716791.6886972883	1716791.6886972883	1716791.6886972883	1716791.6886972883	1778106.375310159	1548775.6919731186	1518933.792248083	1518933.792248083	1518933.792248083	1518933.792248083	1280393.2918173205	9135771.08653918	42919792.21743221	42919792.21743221	42919792.21743221	42919792.21743221	33784021.13089302
315.123_C11H22N3O4S_4.23_407	1454427.2365091129	843213.611867557	834350.3685104633	1558636.361044736	1371347.2460321833	1292875.395843406	2008910.9372669386	1132158.7895743682	1219499.6235628282	1268736.8347575385	1436860.0470767643	1463791.3334820787	1143666.9418542476	1995578.7593544708	1849219.0	1339588.2474096953	1697339.8050964065	1652852.8101439208	2167375.854930523	905727.0316594945	2442881.2214263263	1191578.1108109471	4032201.6832187995	1028787.7696567085	3037583.898071871	1345925.935212829	1614767.5567664555	1614767.5567664555	1614767.5567664555	1614767.5567664555	1699664.9109412848	1304162.541083617	1436860.0470767643	1436860.0470767643	1436860.0470767643	1436860.0470767643	1463791.3334820787	8075555.611276973	40369188.91916139	40369188.91916139	40369188.91916139	40369188.91916139	32293633.30788441
314.341_C20H43NO_6.47_3275	3255142.4068424525	1088742.3123314588	1548513.8728885977	650137.6791077998	3430684.003679123	758386.829900679	2893497.6711610984	1630038.955860756	1247314.196564446	1678228.242156918	1071475.874418581	1530805.0872192685	1226544.2078371975	1556257.6988338355	1184994.8353861033	1063955.1796425262	2033515.6968075035	1164098.0142047924	2140759.5829644827	1530030.0	2328773.0377839296	1237970.8724485356	4894072.94406607	1464710.5032416196	4580795.999616224	1282771.6966386426	1887577.8281985598	1887577.8281985598	1887577.8281985598	1887577.8281985598	2078569.23816485	1163356.592389997	1530805.0872192685	1530805.0872192685	1530805.0872192685	1530805.0872192685	1548513.8728885977	7696630.179831855	47189445.704964	47189445.704964	47189445.704964	47189445.704964	39492815.52513215
314.305_C19H39NO2_7.19_2999	769921.6017105246	360718.5226926042	4457525.257397522	5702705.845820936	4022106.5147214415	3704699.835976587	554049.4793535483	3601606.2432750217	2704910.898087988	1264000.214220392	791035.8286531274	440870.38047764415	1291180.0	808365.7931141079	632561.9969123706	330975.66410713596	1599371.2108181114	1183693.4506632516	935276.861032755	2189412.5236310377	2266346.9980329704	2574984.869666341	30832708.123674463	515204.2435583917	4481741.876321857	1021680.1487422847	3120638.969356805	3120638.969356805	3120638.969356805	3120638.969356805	3783468.0706034955	799700.8108836177	1291180.0	1291180.0	1291180.0	1291180.0	2189412.5236310377	6130080.892453709	78015974.23392013	78015974.23392013	78015974.23392013	78015974.23392013	71885893.34146641
314.305_C19H39NO2_5.81_1383	2800392.1851613424	1103216.5	3183874.4926194777	1480015.5056118183	4751081.341434963	2397117.70463184	877740.804162742	2207770.3169129263	7417438.809139378	487385.18799590925	633596.4455968906	1120873.4211283962	2188663.919329228	2366136.229869205	581516.7057539203	405884.6323884836	1322097.0193456647	2248576.8112677564	2982573.4769619843	2206782.1796206017	923346.7499317563	691589.1818019385	902364.1225120095	1298632.2270011806	2204000.8574495628	947968.0296087378	1951306.6731051588	1951306.6731051588	1951306.6731051588	1951306.6731051588	2268150.455261924	662592.8136994145	1480015.5056118183	1480015.5056118183	1480015.5056118183	1480015.5056118183	2204000.8574495628	5687808.177652427	48782666.82762897	48782666.82762897	48782666.82762897	48782666.82762897	43094858.64997655
314.269_C16H33N4O2_6.85_2010	2078092.4296962444	1761953.3427073136	1148949.432830146	617870.9655943628	2485202.000012755	2428756.839727767	778252.551609232	726547.5357487404	1963663.8892349931	1463154.994941831	1509904.0	2467097.653220068	1274760.9635202116	975795.7612852032	2125685.947635898	880522.0629776019	1536504.9330164553	1262472.8323736575	2369422.8808850413	2103272.424955424	1245884.4921749297	1564464.9530036205	742354.3347070016	759596.1330511157	1460319.2331788344	1359299.1858192617	1509220.1035235377	1509220.1035235377	1509220.1035235377	1509220.1035235377	1556563.5512196254	1486529.4974709156	1463154.994941831	1463154.994941831	1463154.994941831	1463154.994941831	1460319.2331788344	8155795.11491557	37730502.588088445	37730502.588088445	37730502.588088445	37730502.588088445	29574707.47317288
314.139_C18H19NO4_5.19_2238	319399.94107213424	833368.6946729103	774436.5019092736	637802.7311087262	588239.508856024	863215.5214501175	1640283.4256233547	2105498.5756247183	1814745.4807086103	1430860.4620436633	1032361.5150771383	890343.6952477511	345262.129648791	1589280.0	4941387.622260616	659752.8015601446	1612928.3433088264	2092963.0840128486	2674741.2241274854	1866736.1425134607	2971557.9604969407	2896012.72157439	2168654.4962122003	1980834.5831922968	1879756.8954105247	1406939.3658213746	1624416.9623085177	1624416.9623085177	1624416.9623085177	1624416.9623085177	1693094.0980413	1231610.988560401	1612928.3433088264	1612928.3433088264	1612928.3433088264	1612928.3433088264	1814745.4807086103	8441636.194928247	40610424.05771294	40610424.05771294	40610424.05771294	40610424.05771294	32168787.8627847
313.321_C19H40N2O_5.38_1282	1883298.6210682478	1211554.817429393	1342592.7082101444	1248300.7121859894	1808661.0157770023	1179072.5936164972	454422.2222727526	1492410.6075062628	2348167.8259855243	651957.5622518231	1027615.4378605565	810794.0614734936	1788063.1422275105	1885735.7685254829	1384552.9461653112	1306815.0	1938233.1759595275	3094176.5798338014	2981744.6592600583	1401211.7363465729	1040905.858531289	915871.7674523948	2624756.4604807063	1024287.2479721342	2502148.7820483414	1166591.7255866083	1573894.052417633	1573894.052417633	1573894.052417633	1573894.052417633	1702515.8398379562	1119585.1276449747	1384552.9461653112	1384552.9461653112	1384552.9461653112	1384552.9461653112	1492410.6075062628	6999550.35351965	39347351.31044082	39347351.31044082	39347351.31044082	39347351.31044082	32347800.956921168
313.274_C19H36O3_7.74_2322	757707.382800354	1635034.871158803	1632723.6626826802	2132853.8257155074	1593720.2428888194	917976.8979526486	1119711.426280692	825942.7570319206	970181.63922375	1318106.5	1017349.4811369241	2734123.381364234	1405281.5596319048	2125749.4892551685	2387234.442320701	1070346.088485546	2517503.732321056	1389513.8870454142	1547547.2440337255	1410809.4131150797	1577936.9348206331	1509113.8086180475	4312444.23833087	2640719.7143876976	2510378.7854530276	1445950.0397757485	1722400.4562422081	1722400.4562422081	1722400.4562422081	1722400.4562422081	1809700.5877579325	1413610.1543090236	1547547.2440337255	1547547.2440337255	1547547.2440337255	1547547.2440337255	1577936.9348206331	8675700.23865449	43060011.406055205	43060011.406055205	43060011.406055205	43060011.406055205	34384311.16740072
313.273_C19H36O3_7.25_765	1039676.7140085441	2531831.7734174686	641838.2148479887	875558.9106312465	932438.917675176	1631071.8497084437	803222.3359300636	486050.87965485005	809220.0368677961	1469048.33933744	2525374.392823756	2577295.0423389133	1047527.4926292177	1875122.7393110674	3095211.2463631025	882136.8567161241	2190012.5600845334	2304822.1981930654	4054039.183668824	1414308.0640254882	2200571.971716851	1551590.6626798045	1591585.9344531377	1713029.5	2419788.0780451326	1805850.7940476101	1706494.9558051215	1706494.9558051215	1706494.9558051215	1706494.9558051215	1675119.4279390725	1713356.700995436	1591585.9344531377	1591585.9344531377	1591585.9344531377	1591585.9344531377	1591585.9344531377	10835104.764285661	42662373.895128034	42662373.895128034	42662373.895128034	42662373.895128034	31827269.130842377
313.273_C17H34N3O2_6.87_3963	1180283.077195245	2968725.5473546223	728640.7140557169	1001195.0000000001	1159235.9205716036	1914915.8034893635	929561.1239467813	620654.8279275552	975916.7204914632	1667723.1211773674	2875347.3304122216	3035059.2814575387	1189195.5987742473	2157649.579991556	3513809.0573766087	1088456.4698551446	377697.76862549473	544883.7571312378	909979.6197498048	1605579.745528796	2498178.3504157886	1836121.6061394273	1886979.7453447024	1959791.0264536585	694616.3218473247	2099003.94248839	1572807.8846125307	1572807.8846125307	1572807.8846125307	1572807.8846125307	1406640.708441207	1996885.5930654914	1189195.5987742473	1189195.5987742473	1189195.5987742473	1189195.5987742473	1159235.9205716036	12594023.65493034	39320197.11531327	39320197.11531327	39320197.11531327	39320197.11531327	26726173.46038293
