#SampleID	V4-forehead-healthy-3A6	V4-temple-psoriasis-3A9	V4-forehead-healthy-3A7	V4-temple-healthy-3B3	V4-temple-psoriasis-3B2	V4-temple-healthy-3B4	V4-abdomen-healthy-3B7	V4-behind-ear-healthy-3A12	V4-eyebrow-psoriasis-3A3	V4-eyebrow-psoriasis-3A4	V4-temple-psoriasis-3A10	V4-abdomen-psoriasis-3B5	V4-temple-healthy-3A11	V4-eyebrow-healthy-3A8	V4-eyebrow-psoriasis-3A5	V4-abdomen-healthy-3B6	V4-temple-psoriasis-3B1
4863_489.425_5.74	52198104.320695795	36574294.34069828	63664506.27535628	34496111.32513272	32792599.6547558	18758269.96492791	70040014.80966772	29832294.115714736	50586883.56570106	41310158.00664042	34022599.38669608	34824339.5	52745002.4224928	82012528.23577888	48348523.71223712	22539972.09368615	23439659.66234729
4862_584.472_6.87	42211939.5	54557743.74841444	1017323672.7717668	30479775.484253805	48596689.26387216	27607808.77251185	38969969.88861312	85984039.58423048	42641955.86547269	21242218.81388875	38326626.51767361	49134248.32812422	88315291.95329596	160983214.24295673	69627272.77885757	19220310.081944	39224845.48806024
4860_929.674_7.79	109427250.48021096	24603972.88814643	77172625.07243776	36469807.53959268	41474862.15335806	85784654.86305068	199126162.40343007	35925490.45802006	44402424.77052205	41410087.44903035	19581012.090593208	41327868.02776262	38139430.5809698	71329862.06926252	35790183.29786885	37775039.0	32117751.80052388
4859_537.394_8.16	23198145.69487445	18153650.15627695	43311279.5	51956074.70014018	66974491.09435017	30015054.007261466	51683539.57448024	17429253.15687671	72182618.95322457	58210560.04304527	14788449.49305922	39835188.45619305	35706312.45101168	36998532.98804736	91880410.35412584	39652123.880113	105783498.92138548
4858_548.291_2.93	135927236.27545577	30771603.084786527	71126751.54972059	41001737.29366804	65186065.84055626	19248121.91105746	12848050.974954097	27928738.44590411	60658448.08375932	42993709.26877351	19525750.49847888	4731632.021726778	37488389.5	85871831.01776148	45707043.23928864	6380945.0274370685	52766390.34669472
4856_555.41_5.94	17752925.31625891	56854920.10693964	43311279.5	421702590.4141961	295885853.3558795	573240921.3477303	0.9547129917963018	406386069.7398896	57609119.50263392	55520913.96419754	297924985.69182456	0.9547129917963018	104823906.3255147	58166556.36957095	13819355.03597946	5516330.71188604	182362268.09956977
4854_708.006_10.06	69870779.46039885	33441995.83642269	24245005.45843875	50422672.035418	49200469.5	60128309.42734581	50596021.06712444	19271322.46572484	33619358.332830764	31900390.14560439	36627485.699647695	31382197.028444216	41156130.28112907	25374802.04952711	28291619.95559294	111109271.56147392	39867138.50361157
4853_613.305_2.73	50704219.82646687	37859152.37086902	41590003.38280107	23287052.594753884	27753466.452999298	47840368.84972899	31505667.340063434	36767858.17543099	40866233.01729284	31127602.75611165	79597717.50520845	40728484.30463228	68997999.12030649	42637769.22010442	54578420.00000001	51569262.93669023	28539838.828735154
4852_830.582_7.13	28454864.509848785	35882421.531003594	48754078.85640749	39420132.46842999	46408678.9294292	26998314.96395709	31429700.295187056	27437985.99978747	94929556.5265258	42407517.29158915	26745403.58633605	34824339.5	59471157.83844234	95733408.76884983	46029156.90524316	53351444.26500166	31243138.779680155
4851_517.225_3.58	374933751.2664774	67571894.09185302	235355507.48545972	17532809.092385475	49200469.5	22392714.51432824	29616184.71066692	18941542.05429058	829512876.4259633	1583447831.9723778	30876582.48118029	23449480.27439591	22624516.602405224	414918252.85456353	949665452.0069383	34992133.293855034	63084643.4142658
4850_908.606_9.21	29550338.81979948	41115877.98648279	33596924.490494296	32391721.20552033	73165074.0464727	40573463.19093373	82689859.19372605	24681539.500000004	37658036.98653809	29335719.05552472	19179071.99357427	96201109.81683698	172282079.96501532	53057734.91375472	51501744.95536776	45667883.20422957	76762421.22580104
484_479.393_7.37_C26H54O7_ Decaethylene glycol _Ethers_Tetradecylhexaglycol	36649736.08999001	26675136.05729029	47040880.44219831	33362257.32196749	33026997.747493386	20526969.94093157	108867852.67903578	10921183.209625073	74320979.5	59449606.63740542	22401127.69130545	44448700.38769229	19970312.86577184	79587251.67568438	58782717.41862293	91271540.34884375	52765791.33278035
4849_500.342_4.39	16128733.65857042	36698577.20870092	21908704.31109519	36939869.80126967	23777668.32057974	45904092.22729944	20664662.32936908	25383464.998340227	122587467.56266892	58661139.5	62188944.03519004	50343651.21532561	26621682.80313731	53540722.80901594	69325752.66778997	42415922.30284906	34683139.38588619
4848_1183.752_7.92	76595365.32823896	29070518.58255591	99848135.15142706	33342719.57829748	101407320.83050324	47700469.00188958	101151489.03429364	46335434.54687443	52701430.60685584	45058181.77446328	17716891.97996055	56968548.37956607	41439240.028299816	42018414.4017224	32599078.14360117	37775039.0	30950319.25575508
4847_690.961_7.92	38331957.278942	35064509.31294849	43311279.5	55161947.68407482	41647851.44458513	59554494.51612091	39875426.58036061	78368362.79484397	67076365.37741623	123756299.69616789	39737416.89004871	31279759.21347177	44654469.09313942	36154534.52426122	34308203.64293176	52790985.76062512	38135573.37400688
4846_302.269_6.02_Lauric acid diethanolamide	36824125.0310392	121662444.78420076	43311279.5	49566902.52694487	80451539.87960581	56285458.35845637	6602596.103095969	16469587.158167224	65648178.39257841	68647706.72334	90267559.05533455	13066589.7565021	28938650.03504546	41357044.18073665	97564783.57938091	6471538.262390098	55171422.24084441
4845_712.518_7.29	37926123.752149895	96249978.01422541	70205281.83495668	24317374.548180025	35999250.55661945	22394355.278292987	19916908.472820517	35020822.860297665	181977394.62925765	30770749.511209145	96250492.24442025	16017273.478749625	37488389.5	145201443.6162232	86300507.68180774	22941343.84112486	104609165.14134002
4844_549.396_6.94	39412239.0	39412239.0	827699584218120.0	39412239.0	39412239.0	39412239.0	39412239.0	286716116864961.0	39412239.0	39412239.0	882695422518720.0	39412239.0	1103933661410880.0	39412239.0	39412239.0	39412239.0	39412239.0
4843_667.51_6.93	32523548.93971937	20757209.836878274	27645969.25104441	20109256.848823905	1.8679456528320169	31700121.137037966	125311655.27707297	24681539.5	26168235.57714335	41674726.76968259	54582268.58966488	150871428.1052085	162799082.99462816	70230421.0446236	48047970.54258015	197141487.9754231	72589038.66154154
4842_693.02_9.49	42211939.5	33306412.66042339	31633239.20620695	35861939.10786816	43322132.39233276	43036331.88268491	34776366.32605752	51433251.73495116	45925947.07620215	75811847.44078133	48815346.6267945	53733904.02392733	51337106.54795172	43186755.97175406	27939744.00578696	701753305.9335531	40468708.3931122
4841_590.375_3.91	67952992.71369301	33801116.45571423	65190605.07631253	25249054.288695026	37780647.47244748	47191624.89785484	37503013.562028505	50338310.00036181	27419108.80603899	19109686.06207704	26066271.434341226	53190950.98544072	37488389.5	33406492.83991877	151087042.81382483	62450884.73507622	30944121.742245156
483_227.174_1.52_C12H22N2O2_Fatty acids and conjugates	42211939.5	45107919.21374584	24861313.45112504	18921881.46841057	1872821819.2904925	23632923.423560075	32923239.25490045	71556609.15246615	24712037.23210137	52138145.56186849	88487369.91589831	28602362748.936493	19770148.87974684	147558506.66773152	33763588.60095862	201322168.96559775	5523562555.496968
4839_304.696_3.06	39264436.59505699	64289860.55993468	129106429.59188622	39412239.0	30101698.83935063	30548195.1800172	30578640.84325552	22353455.28258417	86901465.62746064	44753773.1548593	49057020.57359577	53315207.80993709	25051854.26519591	32568293.22366093	19154082.19879013	37789266.35717856	64143169.63949074
4836_692.4_3.78	49778053.71906548	57573638.15120086	28393834.34607176	28106822.79297801	35484681.41172365	29099409.5	48430769.44615317	30423335.5931612	37620373.60450105	79776780.88078913	25468347.1681234	77090257.31373866	56844707.59165213	40716578.00616713	66563652.25954001	37092231.84450163	29843761.45161956
4834_541.393_4.82_Nonapropylene glycol_Alcohols and polyols_Alcohols and polyols_Octapropylene glycol	40653441.61195704	38748493.03679955	27528555.617334466	36314288.78046469	1869633418.0744886	43777170.69856822	1.8283042333895665	240076455.36231312	44201958.90415395	58661139.50000001	36333707.19972751	3640944283.772536	99007939.75423716	29940712.35291889	38660078.07237706	24898249.27723046	2646385200.7937717
4830_523.411_8.59	25528318.728503287	28163107.35145923	43311279.5	60299219.59617974	37670723.92155596	108986348.35301629	63775950.88714852	32316640.82301745	62985561.51023527	28288357.77174472	22319504.03734233	57606929.22545887	40101093.35910787	28182463.44060834	33202868.80670425	63708395.77551945	54414779.65495557
482_387.2_3.97_C15H26N6O6	28780530.88550813	48664959.76318722	9872127.589496797	42218077.54531429	49200469.5	33579658.56014781	32389539.16391031	38628620.085360795	36552557.78189191	45110436.93930391	41674748.93826007	43810359.83696802	39608245.37752441	39784768.04688761	7160155.012803224	47538664.83440913	37148625.26482657
4828_1000.677_7.75	50087034.81434626	22893091.129584353	31516018.41303721	47578725.08723176	70757283.59404024	35323465.80473241	110062095.10627118	11907017.816903815	37666276.56589612	61935671.62388707	32511369.0	49345572.53581181	31149761.17089126	58645697.40112332	28506342.09921666	146581445.97569507	47625253.06470422
4824_456.819_6.55	26589428.64776822	29617915.93725308	94702873.4843432	58334137.29882518	23238944.860413298	48959417.19157471	36352202.13298215	32282320.049685687	74320979.5	29427269.12592988	40926201.63272485	204963213.18635547	23437604.00679112	34617546.20708618	21262875.06643063	54497652.57329501	58989821.03878258
4819_792.654_9.48	70885490.44786373	32650907.18637285	43664017.2170784	40893879.57073171	43080581.65168247	25892290.81106389	408622106.6825647	26351598.211546466	72892686.52154581	44825324.5110312	21942070.151963644	101305370.43876284	28469425.06019617	52076295.83597594	54578420.00000001	215707491.74464136	47382687.33226837
4818_460.239_2.69	87037214.16471168	30749849.500000004	87400894.58117285	41656679.70618127	73467156.87291627	32752308.57692927	25663595.91443485	47448607.62652605	65430064.94541758	28580168.24140338	16940386.619691174	1188994.0097319256	24694494.01238347	94877994.5073762	32498489.49995427	5398043.82457914	53834417.05489069
4815_1017.67_8.77	53591191.07060746	13862843.039734405	48901319.03717595	82173316.44062322	105029978.17744768	29099409.5	53811465.43183979	12867093.846104028	33639497.00316548	20907114.62719678	13398514.38819634	46350694.54931059	158966130.87251666	22419771.030077945	48977832.06146281	45194867.12018365	45448197.42973961
4814_466.535_8.76	21734320.401894435	45693525.40828377	28092272.762914725	18932643.090197854	123233298.21881418	48341869.24384751	55272145.30453064	24681539.5	49259419.62253309	48573127.92392434	46986871.1420942	55070292.36179116	26078062.822360504	76062167.73615016	32085638.346971285	51694281.12770981	39482767.86805951
4813_479.322_7.52	105681909.07678159	25345606.33615928	82605035.75532116	36930244.24141091	1.2261314080600396	29775988.17903403	40521680.0	37079072.07172124	132085838.47649384	88102691.42102769	53126286.35222904	34074804.89569253	36272644.21850874	55318635.05859997	131301262.73723578	1.2261314080600396	47563746.2646708
4808_530.317_3.98	26409809.47062765	42315117.22431316	65340303.28464339	39412239.0	68854733.65951078	28531434.833397534	44140459.50210002	32811002.976990584	59470646.49418856	28290602.52322491	45615948.44000891	44684768.8193146	25219010.02574668	30385546.90437335	14525002.205728088	43764982.35898566	32721869.87002721
4807_476.334_7.74	36313437.38707437	42680625.64191826	114593252.8272262	39412239.0	43986698.58538587	38287311.32401364	36807260.42547231	18144307.52505706	24875236.441390626	51678396.60017977	55172173.32359542	29986948.40461539	58487678.44102193	34349207.32337204	55633802.84398177	41182882.49063708	57494148.53788901
4804_472.272_2.67	53653544.83186917	42535460.53659265	63440227.6580902	37390413.42806698	36255996.17693269	29099409.5	29569475.425478466	24422990.47594607	114675582.66252536	71705291.49327959	50025465.83913697	19568066.274881966	54546643.88816423	48284338.63792165	38512129.204431176	28476457.51449221	98531936.17390835
4802_286.201_2.66	42211939.5	50026340.99678379	32578719.22327602	44227781.225238055	56425676.22783529	24126993.72853548	88536553.910441	36985096.06261683	22233255.50689522	21807781.416718747	52392327.33841868	38594697.23948514	72929923.02191709	44931112.79481968	31335610.79368093	37496066.90350908	31096222.92895144
4800_390.285_4.05	27770045.695221346	83540730.94362691	20833177.31941905	25053585.87323763	85347077.49731207	89964565.78497957	19903848.45628312	24681539.5	178458847.9286074	170203733.97167227	54601149.68995237	21894285.38124698	14705455.500101453	57243656.85546279	158358441.9801077	42847920.52380207	36918871.28971564
47_637.968_9.18	34366600.08045358	50664025.36966405	42555944.46895488	61474656.64762158	47261421.61811613	25384969.45954744	54553012.51262542	22347557.811156176	69447182.89963162	70243501.85217522	32511369.0	30061044.727288794	26455910.22396983	82951413.10192916	60653464.65637479	42711125.93819086	66923194.26867782
479_333.299_7.02_C19H40O4_Triethylene glycol_Monoradylglycerols	23586697.82151291	65191643.32766093	34763063.731708445	23689583.131817076	92660281.62701958	84523331.05732027	83135477.54778476	18049174.06636732	28990662.063950114	41918463.24316478	45609433.14245788	30029333.167952165	119301007.19595589	91303813.4484576	43643143.37074047	155799747.2734344	52628729.5
4799_474.329_6.4	38514233.11272112	55496848.69638417	49582064.47718494	46517458.08387961	39217167.25688908	41071380.57902172	31370197.560095467	91857467.23175016	74320979.5	59342309.99040329	30676206.827298854	30605019.328739505	63052075.57642847	48951296.98092475	97539925.78101206	28022686.39363452	36634574.75725866
4798_768.425_3.27	147164506.9660375	34151039.38756578	88175442.42511494	46364356.13856566	80672472.7360477	38463846.262545615	10295809.77034397	15421313.234395647	46023524.10442718	26646562.09743506	46724942.48446322	9367778.66284801	37488389.5	48303975.41137081	13643484.702631855	15993447.230566962	54716806.18189465
4795_962.698_8.06	42211939.5	26631798.15270085	91904843.79771563	73737816.95054246	43450718.74068227	51529728.35988718	84594054.96413879	23872856.00366725	59060729.79125276	77805110.67090623	26739826.91286552	51386493.69673822	49065965.90704884	40873988.28916445	45950145.87952902	150436775.72009572	37330878.57718983
4794_509.43_5.45	46830380.17099951	60450053.55471394	24431010.35020972	149856512.50226006	49200469.5	28464909.00655988	10460931.663261373	90116460.43808362	43149133.81598364	60180836.92572042	94112276.76231208	4074942.989830633	21869844.26652272	127853269.67637429	38900582.28460798	9842372.47108189	98493771.16053404
4793_478.828_7.49	45296988.12755503	56699043.45321908	45942309.3200234	35839188.25648188	32204420.80639812	31305030.42510245	32232313.39098185	23361333.02051603	102984984.98791964	26721096.03121192	41692140.37619538	122017724.09804392	37488389.5	49314089.54403202	21300320.85131841	137950272.00502703	21533518.038076248
4791_807.054_10.03	42610035.22448609	62263839.30361586	35832830.53694213	75470207.32802287	46341459.79315905	29099409.5	15701224.159106027	31315525.030167386	77238069.67043094	9826684.030325668	11115790.379899656	22721277.27282917	32461928.54048309	110355876.31088044	81155825.11812894	27028059.808181465	116892824.03189446
4790_462.29_2.71	37609223.60213394	49973111.201802	127253647.38235328	36835211.81313327	46222572.5515907	39980768.66243318	40521680.0	69729938.93637735	42756894.020785145	33584070.16138863	46629213.19091729	35869921.42542187	55097825.72849894	53677937.95195969	36225099.65994542	38267610.2689001	41819700.12775857
478_218.138_2.12_C10H19NO4_Endothal_Medium-chain hydroxy acids and derivatives_8-amino-9-hydroxy-7-oxodecanoic acid	37027227.902660176	56549369.77541165	76913521.92410155	60952743.36349256	49200469.5	49403738.27225877	28041749.61156154	76870130.65270717	48611015.72875158	48581883.45089793	15439418.495407082	61396296.98987176	49684832.51739049	44478983.31633253	34362525.71919701	93124234.55099764	33250451.70689216
4788_606.333_3.19	160049189.16676635	33552820.813495643	50202001.84389515	31621972.73011012	84318148.5291896	29099409.5	37098479.48095306	23123093.19141365	51344890.49467249	23503107.23457804	107441840.0193372	38401574.1234896	25383603.87720397	92046511.34452142	35678302.37848105	48272122.54422882	51833840.93039476
4785_487.214_4.08	802608872.5162598	20829327.05661332	529444255.0490344	19685800.0464285	35147531.76451462	33433634.438876044	31087246.41856381	20407952.98949404	1933661693.3581343	1958092412.367932	32511369.0	54428143.10541826	23498769.760974023	357974563.623168	1228458371.567052	20778167.305947952	21933435.826935984
4784_467.358_5.98	28189402.623559	208402832.87241068	24116472.69357167	155320754.9973159	135320422.18098515	234181742.84042645	5541113.218745432	145688040.84545794	25920382.788593534	22501597.76698793	111691346.03919902	4804520.984366683	569799500.7900088	65718060.01916026	35068950.48415821	2014067.4405324263	52628729.5
4783_925.643_7.55	55392330.53892662	33054527.00429617	43311279.5	27094141.882683653	41482767.61000638	36644955.72274002	111946171.3409668	24710423.12019511	49672223.99574403	34108576.77261661	35009036.25467729	20705108.40846741	54582152.63005699	40525386.09210135	49277431.23308694	62411663.948284104	33409638.65928594
4781_567.373_6.2	42211939.5	61448795.14113151	46765373.79471021	38048596.99448873	37576266.65547717	42969790.87540282	64617590.3934881	40290391.41641876	41616442.3912381	33928815.02181575	28443497.380815044	52496216.17584457	36523681.14853113	52448792.08697482	109453990.43483792	42957223.70413564	26387576.09215923
4780_587.413_6.38	63089691.44476365	72900103.58169693	60992159.27144168	31268353.09791445	38812117.07046441	72097184.93347628	84238601.75638023	56498580.8997085	37957127.604950376	41837013.65322801	47137729.98658842	31421739.242997047	40335331.42256672	31872605.211292498	46990295.77883519	37775039.0	37881260.55079086
477_275.258_7.66_C16H34O3	53892265.5169995	44665270.74815181	51719927.39598234	76838487.29409188	78524141.78154926	64882462.37548285	40451408.27568228	18863254.757036746	63704375.83834557	42378758.97369965	22441085.60204147	32365118.450680904	7357167.279819305	58662159.0	60391883.76791322	34836619.82820827	94266875.2471984
4779_375.235_3.52	23920497.04503852	92478945.01556528	39072827.36741298	47532936.62679236	27325767.37204935	50246310.61876138	59711732.03247785	64364747.81068294	24837141.51709273	22636598.38547503	40260713.22401469	65253031.03245362	289174666.557104	36600193.49088771	32658199.427310154	23738696.999275774	52628729.5
4777_433.243_2.88	57929740.32255155	113822410.80674608	69443595.80796953	24548626.24477585	116784885.46019112	30225658.5622984	29323256.33295417	53472110.118717104	65789357.15726896	38403734.20590691	64552214.18714113	27977121.88949894	37488389.5	28184833.923854906	38004086.97646887	29085818.97184354	57910621.94078826
4774_874.569_6.45	23145412.832333136	38591885.90039459	86651846.78304121	45426189.47002374	37752797.83376397	58700692.06095042	65168222.00308453	19770151.443090085	29488176.07368649	48768939.10583101	367232703.1921592	28481123.26750838	37488389.5	67620622.3882668	29587132.856025875	27914030.221287746	60626053.33562084
4773_416.213_2.64	353005524.7897417	6501921.6514075715	163421881.18762758	5613995.613962516	45724956.85220625	10402145.522237476	3816586.370734446	123895168.68743666	144326588.89839038	61950863.74518726	193321039.1188128	11397259.58511562	25959519.69580297	114769690.07778344	54578420.0	4422618.903399716	129468765.66315362
4772_210.101_3.78	42211939.5	52722403.16159268	40111046.1649591	25773452.16112493	5.265132913239685	27765357.24486177	44463415.63635955	23482698.13323261	146429343.30358383	29768956.18879892	32953308.57472628	59917207.28753471	29192634.7401157	50648888.51770062	83306196.58517748	50259479.28743742	89061508.10750687
4771_739.025_9.8	20711557.85417049	18988351.116193414	30459107.58100577	61794550.74567314	87289665.09478815	29099409.5	32683788.53112539	18923020.37906579	106021117.81380308	36187337.73834157	20081222.81355693	55350494.34433139	64901965.39871273	76915468.07997882	34821854.28392884	45353117.23225946	91437018.4738181
476_865.622_8.42	51264635.43452624	34402692.18889195	32697685.63693051	77794236.38740776	73793907.73908517	19800870.145404186	19644005.91361945	17678647.378441125	81534794.52813743	53200098.66781772	22744031.38048695	31934223.7977938	37488389.5	14432224.24102004	97118491.09186044	112088431.18872271	106420774.11790767
4769_576.323_3.41	55395623.19578272	39172672.18697804	41602597.39123809	54172475.63768681	40340727.04133161	29099409.5	20084071.392289948	40729785.355086416	54678150.00195377	40057348.715409495	76520417.85883091	57202772.82015185	48796275.02714388	18036939.25595442	35760856.597654946	65304326.69801762	30251630.32934077
4768_1227.667_7.01	26194424.104495376	82757764.36877997	24985913.46291255	143971213.94001633	67903561.03143802	142094945.59590346	30763074.83329267	197540047.54782167	56384218.81824918	30559894.32053665	263260204.22255212	31732211.315409213	389110332.4246625	27833151.52225405	32600509.81055789	37775039.0	86265918.54534037
4767_648.375_3.69	74614870.83979331	44976425.34791216	88408277.30006504	38069528.68384459	130076358.9719119	24060677.740473516	34338721.24483027	39648011.75268322	69477691.65832564	78433682.71275192	32511369.0	55384733.82251359	32116800.44781048	35979862.33783682	68615563.26579304	31374674.56156419	39402335.65792321
4765_750.015_9.5	47483128.13724744	58118891.29636586	49145487.62471078	38057001.11268567	123781983.55060616	30744308.58654884	18453251.77935168	30255220.84612562	54690337.39623775	43346880.78668972	23373329.521326184	15432302.84826118	37488389.5	107831501.45190851	53277490.69383499	22742341.039542794	54390824.90550934
4764_593.29_5.43	335935955817600.0	30749849.5	30749849.5	30749849.5	1208796263748680.0	30749849.5	30749849.5	677173185689000.0	1168435856285950.0	750403921523400.5	30749849.5	30749849.5	951149394008230.4	30749849.5	30749849.5	500066321758950.5	30749849.5
4763_746.528_6.43	30278380.048212696	63331803.53761454	37956281.3804354	39904830.19689576	20909745.75931216	34586616.40650227	3.5738762636373687	24991116.026262306	104161835.24776448	38254339.086946495	39824986.22728985	3.5738762636373687	37488389.5	56208492.75010681	177553103.35604066	75904196.31653763	29263542.14439023
4761_301.126_3.19	52672600.38895756	66811688.12483202	75237163.57541463	32921484.987838384	40220052.66523206	29099409.5	46356689.71306676	38484798.48811465	48438929.93637946	54403511.85412891	57962827.29241758	60672972.93194221	34316895.21433963	50221856.1498421	51888103.68674699	51513545.54542338	40773141.803364135
4760_563.487_8.83_Alcohols and polyols_Heptapropylene glycol monobutyl ether	13438313.5384223	12178854.68188391	35409908.95549421	31599101.59019989	18509553.433104504	22149915.94684321	718896557.7112576	29593662.79156049	102055763.95156074	50257148.27392887	17682615.361534733	302445679.7609061	37488389.5	68007857.23452465	110290755.128372	369602892.106656	65777428.36617261
4759_437.141_2.67	36627154.54850893	34497191.40592111	135327885.84307915	40553664.64753391	36035496.90478944	83467353.91840477	34494066.54710322	35685884.57538567	34578934.58773816	33483174.71951749	55610734.36433549	43464661.252781495	29502726.432437006	58662159.0	79635277.05285627	27535880.92014277	51759286.49897492
4756_919.579_6.12	52901511.67660689	46691407.72970494	36089561.10730594	99261774.40111302	49200469.5	28672509.443095986	29569788.036291067	55105466.72241248	18350407.323693555	54777678.01119356	191082497.03583205	32184659.074486304	472525542.8088352	31249695.18041207	20945832.658627447	60832886.39069555	64004486.19311264
4754_1137.259_4.23	28157290.9675182	227561371.80113536	17919948.382790163	21606712.12726639	55128600.42429339	76014075.84307444	29275849.532306377	51104875.3874319	74320979.5	51901390.18375175	70481379.32977031	70407469.39198647	39903353.561857134	26003967.70085807	36768627.70745075	15326856.511058992	119310782.5025606
4753_656.456_6.28	39709413.29017771	35699941.73244016	92579478.33187406	21097994.022536468	27416422.36911753	56553700.76998202	2.7417796000697163	47171986.26386786	57026161.48888643	58661139.5	44235214.04042079	153780273.43982664	51552472.69530725	49033547.6829108	76841880.0280623	37357566.84305031	31522788.417921547
4751_313.143_3.97_PB005842 Cinchonine|(S)-(5-ethenyl-1-azabicyclo[2.2.2]octan-7-yl)-quinolin-4-ylmethanol	15907189.706196558	115912744.63991012	95428458.02826329	76881225.77093764	11256752.682972178	37030682.55222085	28727535.380051814	71849722.03811754	18196862.153450526	63895369.27655894	84538337.65412004	14710881.361154	142189950.937902	41693348.00564143	24515265.03894912	37775039.0	15654574.562000856
4750_457.292_7.57	43569719.1766129	22536983.60503571	31643074.23267281	39412238.99999999	112082306.42220159	9696187.14423963	105858149.85653341	12536488.534298385	111987983.42932604	69979195.64707373	17113287.761612903	22312305.887004606	14164544.844160138	38805402.87651037	74368515.19461635	57850859.00630299	81352637.62668201
4749_445.305_6.54	37568929.80292508	37110740.05423813	50496946.09502225	2163363831.7790246	28459129.88250228	29099409.500000004	28069892.83825278	35405308.54643143	38172458.23686405	32937245.30654302	39706798.25179581	34014727.01046085	38906325.65953348	28769142.88142364	33310992.124601915	211893820.81870392	79176744.25291109
4748_861.136_3.21	66648260.55815707	121270623.72738238	21194924.253810477	17190819.59355884	73761535.29454677	16167107.81760796	9282401.179005712	6173512.360579843	60103393.59523997	64435498.99047674	184884662.69309077	442052929.0838135	7094792.756391998	346773356.65771246	54578420.0	15745127.496735735	175960034.04756787
4747_421.168_2.56	52060003.06016629	30749849.5	56578563.9987848	41500375.42353317	53874542.28685081	26140097.53405568	14647449.56053158	54023899.49480749	55772277.17706268	42539882.25193312	89401212.14265068	6682715.408087241	26615967.45042866	100411371.46418102	63867075.88776164	14800043.16838682	51946713.51046564
4744_657.441_5.49_ Decapropylene glycol 	35777311.44237802	89070902.84351313	72017524.01484734	62580712.46559187	54950446.13045564	167583676.69935513	92577061.34847672	49893528.393327296	38739682.97416621	52980696.9936629	39323483.19793208	20921191.94647724	37488389.5	47739809.050323404	31076642.48463192	27491147.24358835	34640963.54118114
4742_703.989_8.02	22915680.96636278	94823111.15373196	38323905.44721318	49579585.05444968	26119032.74244814	42544225.53009177	21935911.51807258	24681539.5	31159630.92983268	22381832.78055361	74143404.958129	46677484.17992571	47017561.57843372	38050823.88612254	24383569.71085663	41578407.26846089	58884341.91464444
4740_1196.88_7.81	44678359.36603303	31883344.331247814	40157721.40226658	32811519.84586708	69229779.79417238	35397695.85207635	22897066.18029339	25689144.51431116	32284139.827746466	101931816.28969118	32511369.0	28673110.02678583	23870312.340806026	54039249.84616159	83692146.22307296	28979663.407761	93755202.72850531
473_734.547_8.49_C45H71N3O5	21119511.576231893	15675672.64940311	15856822.83098953	77294858.06507602	24212020.51407621	70292821.0601321	128114026.17809826	20944996.264943253	67382473.49223518	72128254.33387305	32511369.0	48411800.38237841	20116453.80165753	97592989.76224586	55202456.88702716	51736630.89948126	50779856.05884636
4739_709.002_9.32	22292473.848234795	114989430.99802952	43311279.5	76699468.1197506	127184715.08052562	32320795.566153675	39971597.28565189	23278765.51552822	26116285.90931709	194322987.4821001	18431761.6296778	24691494.03499905	81424190.71252362	53113745.05679194	120317817.57571484	26556321.45241318	92643933.22189812
4737_458.259_3.36	35476689.58276839	99223918.20897618	52522413.20323934	48806425.55818021	47221824.84881061	25117497.98537801	32460785.27578375	32032229.81995073	38544521.91852389	84521471.75653559	96293366.86882178	32757481.34055209	27642719.72509645	58662159.0	82892103.01814759	101273779.6316802	36534946.99668476
4736_425.31_4.18_Heptapropylene glycol_Alcohols and polyols_Alcohols and polyols_Hexapropylene glycol	12816725.87074162	49980511.51883357	18925388.683691584	39304099.11614173	356158175.9773199	30253829.90818462	32168693.35329872	45247548.83985322	26326569.59759248	19700795.33294324	18156961.401431426	707783178.1917747	103924736.83979282	47277175.93036108	57355099.93725159	37775039.0	444020281.6392677
4734_301.237_5.87	84427206.22896735	59350706.23967251	141137949.35772112	33226075.15663649	46468292.980962396	41397715.47644294	5133579.903483295	11553569.2957214	53268332.66492997	60070046.72699189	101774739.0470638	4539134.720366073	95769156.15959813	192801998.22958365	51891405.79361491	4993097.8764225785	52628729.5
4733_509.368_5.61	25169920.11457342	43238443.32111584	43238446.285764106	49295397.60935481	34278683.32879264	33452257.977902554	48448397.59949222	46834443.0829742	41530568.747501396	58661139.5	63943546.81737194	64451038.2723537	54789543.07059933	51872684.93372985	40133748.03470178	29181032.89141593	29655373.64947685
4732_443.213_2.71	190222433.8433633	35712808.97624335	40733364.00276252	43794509.93995047	66678026.67258993	25544374.728796195	8785435.37390143	57162077.25306162	64514273.90411168	54888644.50810118	76009465.39338331	10029390.664551938	37488389.5	126650042.37134959	49786981.04553054	14811512.393494455	92712197.19573164
472_444.315_3.73_C18H43N4O8	273772441.60823494	1.2902997345548337	155651024.68290362	13385569.446271842	49200469.5	13833355.066151753	13658725.9000771	12184608.775037853	899106111.3648121	1176595221.3591404	94095906.8379469	7149086.321263893	10884967.27040484	232279267.900662	844104252.9714949	1.2902997345548337	105829455.21237856
4729_511.383_5.97	4151601.39187754	114373863.96468191	20043737.09073081	117377348.02186053	91459433.14205372	164937069.39313912	2383581.652448982	132734629.79518601	47993626.3889849	37318247.59641984	88664800.78589688	4920535.475605079	397727648.81549287	58662159.0	30315278.86962275	2790302.0045027453	56861526.65081025
