#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
2978_615.484_8.65_C27H58N12O4_Amino acids, peptides, and analogues	4849282.7822441235	58964842.56532877	87914370.32074898	84419141.6957329	20369415.202589493	59587008.74252412	77676476.23839341	63070179.00000001	16610885.19073378
2977_339.22_6.51_C19H30O5_Carbonyl compounds_2,6,10,14,18-Nonadecanepentone	33232516.06361412	97328125.1881995	12156681.314496858	42851505.93537296	118377887.1176929	52991990.0	46992878.96207976	142633819.61279094	10990272.762449622
2976_549.398_7.9	34771105.0	72063720.35220909	72645729.90649816	69518014.53808154	43150860.14595464	48648862.26758365	35722795.78480129	33414432.567005906	74691618.53502692
2974_213.075_1.74_C8H10N3O4_Amino acids, peptides, and analogues	34771105.0	4817955588.922393	27381671.36739905	1278868192.340901	1604839960.8681188	33469969.97530181	129048514.02598572	26885419.32890571	13117869.51462093
2973_562.36_5.45_C23H47N9O7_Amino acids, peptides, and analogues_2-[2-[2-[[2-[4-[[2-[2-[2-(carboxymethylamino)ethylamino]ethylamino]acetyl]amino]butylamino]-2-oxoethyl]amino]ethylamino]ethylamino]-4-(methylamino)-4-oxobutanoic acid	12592220.911623415	70974885.0	60214338.78209795	71589846.7290427	59843008.98904743	97722261.44712032	43158907.80766273	27942421.253345784	33614991.5168477
2972_587.394_7.66_C28H59O10P	34771105.0	21746664.580204196	42109733.77826455	236435643.45117763	80782583.05004355	22699585.98003053	66612453.54434476	19048356.89689066	32283723.31504321
296_593.442_8.33	10565838.13087363	33705358.88446005	31034179.000000004	93929090.67228302	21686463.80500039	91297823.95986418	34229933.58789284	31529741.476683013	38744108.53738228
2968_278.212_7.22_C17H27NO2_Phenylacetamides_2-(4-methoxyphenyl)-N-octylacetamide	34771105.0	78532549.54673024	28452668.41181535	186949192.17567483	36547600.90802097	44497146.17508254	35726445.10947465	29781841.49879849	32041827.12918355
2967_946.704_8.02	128058265.39413507	45190295.29596764	12024255.465790035	77931989.0	110285857.39174724	73418200.48059334	6060651.309850864	218440322.3359097	2968779.602387581
2963_455.191_4.67_C18H26N6O8_[(2R,3R,4S,5R)-4-[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]oxy-3,5,6-trihydroxyoxan-2-yl]methyl (2S)-2-amino-3-(1H-imidazol-5-yl)propanoate	3.9591622385699825	52752190.4405233	141095277.74299595	114712291.60085806	83366650.00000001	46742479.09954196	49590779.59721398	48575951.29557476	41445496.14474799
2962_520.332_5.1_C26H50NO7P_lysoPC 18:2; PC(18:2(2E,4E)/0:0); [M+H]+ C26H50NO7P_ 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine _Glycerophosphocholines_1-18:2-lysophosphatidylcholine	46522038.4160494	63397226.16002032	51451101.40806507	40132895.23967013	70356162.17935477	31746583.846324906	60596796.9292146	63070178.99999999	29786770.98958421
2961_263.139_2.25_C14H18N2O3_Amino acids, peptides, and analogues_Phenylalanylproline	17970070.970265847	153452664.33580106	45980093.83496484	27050130.137607627	50222792.64235897	52991990.0	462994393.9815767	54886576.85162234	370794418.3356899
2960_561.252_3.77_C24H42O13_6,6''-Di-O-hexanoyl-alpha,alpha-D-trehalose	19377154.227333214	1579232637.7673213	28903183.45449177	283594967.2141805	443267669.1882665	64232706.27901266	11866078.352548858	63070179.0	9127142.333015183
295_573.433_7.97_C32H66O3Se	55971055.869639896	63635362.7262791	6326984.599944051	109050522.16683112	83366650.0	106039034.17942168	5953391.26808676	128225247.48397419	7138845.458426105
2959_575.418_9.13_C21H52N12O5	215488712.70234612	70974885.0	57237848.38235731	73896050.72805229	78117353.02600223	69945500.81223306	43922859.99134185	38552409.45611183	19697712.837664817
2955_741.451_6.59_C32H65N6O11P	35582284.38076081	30355259.035981625	67342715.79706436	34398188.302181125	66699841.82771856	52991990.0	59776480.49902657	49196998.24473229	48855844.03973748
2952_184.169_3.29_C11H21NO_Ethyl octanoate	43617678.43039844	47405807.59228593	21014961.24929273	77931989.0	29253468.970575746	48339039.16340136	57306628.79019781	101639521.08617105	89070179.32938127
2950_319.224_5.03_C18H32O3_Lineolic acids and derivatives_ACMC-20mghw	58778474.83871988	76336173.19458358	52943868.0473284	59405400.4263021	57119512.59506331	24305149.60729481	22556138.89071988	63070179.0	88140543.91589147
2944_327.198_6.11_C18H30O3S_Benzenesulfonic acids and derivatives_ACMC-20amjp	53516284.85326767	49453990.24315884	10500266.72203826	84597469.23943812	83366650.0	155910126.4574629	15648841.859727304	107428517.45919643	9119229.858721802
2943_761.501_9.87	47327488.29795774	21415020.607720453	82526690.18970606	60305221.33071656	192038062.87451303	57722345.52198678	30999084.0	36610554.94589777	21422796.909632865
2941_613.43_7.76_C24H54N12O5	23469111.77539315	95014022.5260937	25998649.52810159	27504492.50197859	83366650.0	89434114.50989856	19658546.721489094	74778565.80101992	39996703.29145538
2940_675.456_6.65_C26H62N10O8S	34771105.0	43741436.90305843	34146560.572916344	40189409.877822	35611434.322146	95445177.25564866	65775545.18940339	30371067.04898893	28460486.81796942
293_407.336_6.72_C22H46O6_ Nonaethylene glycol _Ethers_Laureth-5	40587300.10262836	70974885.0	27187830.07684197	113746476.76305836	80622229.70916067	88936418.58326897	28046965.56644905	111596889.85599443	18071502.89741873
2938_357.347_5.94_C21H44N2O2	10746799.88915584	71807575.58293739	18445715.223803405	77931989.0	427526203.45613235	54025247.49214195	8677385.640540402	111993662.97668694	5559864.913239717
2934_875.57_8.0	21615540.468638666	44245626.57882442	85027808.70904344	84823243.37350152	37598134.517699696	92878185.42502274	30999084.0	38089094.680501215	123605520.49635696
2932_526.292_2.93_C18H39N9O9	24449118.997627623	137106448.69609696	33504233.607644226	67681117.80168015	73904843.17285773	23871929.12121807	30999084.000000004	64206295.93981725	33234446.19200581
2931_326.341_5.59_C21H43NO_Fatty amides_N-ethylnonadecanamide	31416340.15530116	76397599.83904243	25329122.393615235	77931989.0	55181240.03069556	69161461.88114342	38653472.84930077	90735630.0100334	19796112.252057493
2930_309.278_7.91_C20H36O2_cis-11,14-Eicosadienoic acid_Fatty acids and conjugates_Lineolic acids and derivatives_MoNA:784624 Linoleic acid_Fatty acids and conjugates_Icosadienoic acid_map01040	272999144.2326789	61572568.55121592	27316635.70993125	59908326.12594958	99429632.958236	76554074.87784229	36201463.790829904	60279838.91482358	22762799.0
292_227.164_3.08_C13H22O3_His-Gln	46944235.12175357	67653883.64758779	52409698.12739586	50657197.78543939	42982053.31067738	52991990.00000001	54867536.45553616	55499874.94832963	47063218.12707464
2928_227.104_2.72	31034179.0	741263779086600.0	31034179.0	962328429126856.0	31034179.0	31034179.0	31034179.0	31034179.0	31034179.0
2926_232.075_7.41_C16H9NO_Oxoisoaporphines_1-Azabenzanthrone	15173146.659698408	41625540.53144663	8103663.620413292	118822605.07253192	83366650.0	104787762.77995735	5698209.46089868	71263871.11599174	29138939.92670889
2925_541.444_9.09_C32H66OSe	94531656.82750164	48276633.70083795	41536613.0684147	83220962.87605485	56730062.27207869	54177269.86915617	29780262.72679009	63070179.0	17550819.603412356
2924_457.328_8.85_C25H40N6O2	31072551.000433814	67422161.24513571	84211267.27776608	68330054.21168627	164713898.154074	52991990.0	133352912.7148622	52053516.54945707	49635728.2694879
2921_659.251_3.56_C26H44N6O9Se	17672943.56964303	2912402976.732676	33705841.18558612	115561612.83952828	134067716.47914684	27274171.71484956	12145934.060098542	23455567.75916003	22762799.0
2920_531.859_6.57_C10H16NO6P3S6	16614072.119249145	56547314.86425317	60691379.91776335	74833408.75241028	143410481.78814992	31142661.91628117	30999084.0	140128901.84244445	29750613.81206325
291_533.381_8.67_C28H48N6O4	34771105.0	44254483.55330862	84215717.91001874	76985466.87621303	112527089.23834924	49580799.44213849	49928965.84361513	33686804.20042633	36438015.05848969
2919_408.308_7.68_C20H37N7O2_Amino acids, peptides, and analogues	191996984.81708258	47518651.09647436	48241184.86256854	22462712.118687164	36308107.865444586	52991989.99999999	48140394.06984884	39711794.63576453	42205094.14455787
2917_179.07_7.27_C10H10O3_3-Methoxycinnamic acid_Hydroxycinnamic acids and derivatives_6,7-Dihydroxy-4-phenylcoumarin_Cinnamic acids_bmse010212	97499771.50970356	83767295.83566503	7248381.189929471	77931989.0	57738405.16029605	100963611.0524868	2341785.910091079	107845367.5417372	1015496.723791858
2915_287.269_4.62_C16H34N2O2_Alibendol	34771105.0	116804584.12021697	13041597.942789553	92038081.8043544	104737035.20501752	29182613.059354674	10224752.239594566	80112211.60057722	5486963.49246512
2914_396.332_6.0_C18H43N4O5	18795912.667138387	247272947.09339303	46905496.69976503	44802765.60851292	86597205.44813332	30466027.07696396	30999084.0	67051029.87089795	17274749.032370795
2913_413.258_6.43_C15H36N6O5S	52752488.82112347	45041277.20942125	47985615.19445963	77931989.0	189987944.14691117	48733282.60713338	12244892.849889187	107771872.61380424	16938158.001528725
2911_525.372_7.82_C25H52N2O9	3353902.142019648	91935089.74420862	42480957.82899814	112805820.20132086	83366650.0	93073272.73145191	21189751.986560002	46578711.78355532	21487188.707479414
2909_504.873_7.81	708459490.7844722	46326295.75549616	47162429.38628309	286464161.04978204	83118986.7702271	77064073.1286343	30999084.0	43197411.91383338	15001175.86469138
2908_577.225_3.18_C25H32N6O10_Amino acids, peptides, and analogues_(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-indol-3-yl)propanoyl]amino]-4-carboxybutanoyl]amino]-3-carboxypropanoyl]amino]-5-oxopentanoic acid	58777251.11670503	27018624.016332198	155007020.2036874	60018897.04845066	21546476.877875056	52991990.0	57463056.3748446	58923241.23975928	83553261.351172
2906_435.345_8.87_C22H46N2O6	45861362.7645307	15634744.967307825	34314710.05097676	35731356.60070814	83366650.0	21657480.392136507	40258835.87630437	21194407.14852337	38491784.13624913
2904_326.378_7.0_C22H47N_Quaternary ammonium salts_butyl-hexadecyl-dimethylazanium	34771105.0	934059203.3574167	123427043.49010992	292221749.4591345	4406543.02908037	157652239.51069292	3148574.74566038	2809594.867322979	3280968.996750551
2903_693.49_8.96_C30H62N12O5	25242248.30252004	70974885.0	122942890.78008816	66339879.44164347	14471955.90971188	58984079.22458775	115556936.46646924	32866708.7285256	54371211.13073873
289_598.9_8.29	29383883.980746854	44389668.99085899	34718102.87282758	77931989.0	28380524.031718254	74893824.32334791	28595039.24485728	69419029.85133931	47501452.96359529
2898_349.27_8.0_C20H38O3_Fatty acid esters_Octadecanoic acid, 12-oxo-, ethyl ester	434148973.8352241	35100560.49641144	23685940.535314005	109174057.65750186	134534870.24070603	94183024.99208292	30999084.0	37975214.62114737	21120963.00345074
2895_669.513_7.6_C26H64N14O6	45332589.87104946	56694977.49324661	21601212.47601159	129549499.14182591	83366650.0	100588009.89594682	24777992.828626946	130043706.11819205	12983103.872564992
2892_1052.765_7.8	37729748.57127452	89321596.41186407	23811797.606400594	20100869.10577358	101927356.12532626	52991990.00000001	19936369.81608244	89654981.86137296	20759386.68411209
288_377.253_4.12_C19H36O7_Heptanedioic acid, 1-[2-[(2-carboxyphenyl)methylene]hydrazide]	90984002.47539002	70974885.0	57772226.84385762	48443177.72709642	56031331.73533189	52594520.97664358	51485261.19258513	59865821.3791927	47180776.58625505
2889_534.597_9.08_C37H75N_Imines_N-hexadecylhenicosan-8-imine	172.8060113946241	70974885.0	59192798.33710314	33144020.1794775	229928766.521231	67383976.0832197	26041693.11115845	54213565.92477844	65320672.3071679
2886_279.231_7.67_C13H30N2O4_Amines_3,3''-((2-((2-Hydroxyethyl)(3-hydroxypropyl)amino)ethyl)imino)dipropanol	432910009.9498256	99817600.23620877	16122394.364718296	61657272.21096898	56654129.38330549	88228063.28392065	37622882.16379399	63070179.0	20681996.42647448
2883_851.482_7.91	34771105.0	84916963.40262417	46151793.06029647	701229175.1200701	64813034.38927314	50481561.33244196	28641888.2674322	25869009.09325012	38371763.44426876
2882_359.225_6.47_C15H30N6O2S_Triazoles	45501299.91997402	48676037.0313865	23700669.35440813	72953384.53925812	104672863.04484388	52991990.0	25314902.2885749	92190061.60135804	49655674.07027783
2881_455.372_8.38_C17H46N10O4	7418464.1149826385	73236992.43850692	100702614.97978128	75582651.46385619	83366650.0	37688057.43598285	71312671.4569444	46396983.23434446	77798100.6669244
2880_439.388_5.57_C26H50N2O3_Sorbitane Monostearate - Polysorbate 60 in-source fragment	34771105.0	146197773.08875108	21880153.418925308	38573665.27796813	95529020.18720227	15.654902976002884	49692090.4695849	228186335.42530733	13167338.893116025
287_568.478_7.96_C28H63N4O7	61964691.23784305	62529425.83479191	11916698.683165615	85633827.62804963	83366650.0	90594525.2554652	11990213.51094148	110205904.56907324	6321791.730893105
2879_386.326_5.88_C22H43NO4_Fatty acid esters_(4-hydroxy-4-oxo-2-pentadecanoyloxybutyl)-trimethylazanium	16531012.295324998	22370739.35532919	88538118.12438825	77931989.0	40340541.14072532	34389668.903846145	131812545.2557938	86444232.01771018	60839788.720448904
2877_272.259_7.34_C16H33NO2_Fatty acids and conjugates	28550121.31798944	106095320.37025692	62421457.73600728	48948134.36358369	28880100.128427066	52991990.0	62626655.08108194	29983813.323827934	65429713.53296662
2876_306.165_1.05_C12H23N3O6_Ser Ser Ile_Amino acids, peptides, and analogues_Amino acids, peptides, and analogues_Ser Ser Ile_Amino acids, peptides, and analogues_2-[[2-[(2-amino-3-hydroxypropanoyl)amino]-3-hydroxypropanoyl]amino]-4-methylpentanoic acid	82314378.65616785	94609263.43914628	7944176.025722222	44739157.97418037	83366650.0	106915986.06584114	2993148.0535428287	63552545.69579858	412495.0231643225
2875_423.359_8.42_C25H46N2O3_Amines	34771105.0	72175200.94912188	17525927.293534495	100453590.3642794	63500789.03460004	21989259.859960344	54163133.30109961	66695874.10863871	17303371.631830502
2874_502.813_3.55	57587598.03638098	109456904.16198815	23794231.08784085	42103707.844825104	69640625.3751594	52991990.0	31836325.44646817	75315429.00358775	11937995.10632827
2873_715.521_8.8_C30H68N12O6	59115926.46510967	90928011.78370152	75652279.49608636	77931989.0	7809409.851680753	29379356.226158787	41364061.54683621	53916139.74413457	21826161.338620164
2872_460.284_4.49_C19H37N7O6_Amino acids, peptides, and analogues_2-[[2-[[2-(2-aminopropanoylamino)-3-hydroxybutanoyl]amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid	77542815.13185972	38012193.71847497	95970559.86554009	77931989.0	36081031.10324369	67352807.9708428	28013701.75129805	33886950.71618803	64748236.12243186
2871_524.826_3.6	36304634.29915136	120226619.44452465	29163057.876835804	39402350.66256233	83366650.0	72163344.12340292	48853327.68062348	41992581.04357107	16391488.414407995
286_329.218_2.96_C15H28N4O4_Amino acids, peptides, and analogues_Lys-Arg	44917202.09763253	61012500.415337	50773510.41985709	56865488.99703106	47969428.12431909	52991990.00000001	51987293.71291626	48233200.87659482	38493940.19545945
2869_665.423_6.84_C26H56N12O6S	69365426.03446452	63121678.61473458	124257130.99381848	92271005.2394039	58928089.94265814	47886338.43662641	28433108.034608115	63070178.99999999	27497708.04648059
2868_589.407_8.25_C31H52N6O5	24899167.01957819	28797178.78802209	68702010.24062888	77931989.0	46741161.63159251	76413420.44533333	31138201.48037085	32606775.40567133	57868810.28989205
2867_755.531_7.71	39204984.43763596	70974885.0	43953500.45824937	69093054.65008377	37480120.09651094	29836609.596077856	59819859.87970915	26811128.256085146	35572821.62687375
2866_291.101_3.14_C19H14O3_Vialinin A_Terphenyls_Galanthaminone	34771105.0	63578246.10783679	79633910.03811795	40050550.24582629	81279012.45473696	81279081.68828912	49218123.27320653	33941708.2224063	79234419.40993802
2865_383.277_7.43_C18H34N6O3	65198213.91852202	96318229.47018726	19221756.18768756	133802234.5292204	80145146.85592328	66430629.85023443	8849966.74153132	63070179.0	8404115.452767039
2863_477.354_8.4_C25H44N6O3_Amino acids, peptides, and analogues	10081181.069619566	42068042.83697809	117829522.46397178	39230865.81905668	92917295.8160462	66071831.45450024	30999084.000000004	33003374.750777803	58523389.96716733
2860_345.275_4.69_C18H36N2O4	21273650.96785734	70974885.0	2823225.0433912044	215383436.5011156	91768388.12080984	53244780.05906998	7970512.179908534	99485336.63169064	9194177.537964107
2857_526.395_6.41_C27H51N5O5	74648552.02680875	70974885.0	20228453.018928774	96159110.52579892	125494035.84459557	47169028.14669263	14424411.294053592	72747718.31875119	21678944.92397102
2854_453.21_2.7_C19H34N4O6_Amino acids, peptides, and analogues_methyl 6-acetamido-3-(3,6-diacetamidohexanoylamino)hexanoate	52990483.52755101	70974885.0	36924812.20865057	66667099.12866179	15882720.150189048	19094509.72914683	37000812.41443327	44482300.751084976	52187978.92905844
2852_565.283_2.91_C17H37N14O6P	98572977.03661524	48545736.90568487	93504409.7177106	47924801.67801332	39634954.39031184	30995630.92843071	34917691.26482101	63070179.0	71098951.24879412
2850_837.461_7.46_C33H66N12O9P2	54964947.88594611	67948446.88877983	23394491.86708153	77931989.0	115847208.89355826	62577780.41150801	22594028.93039508	103920947.12240544	11476410.030893793
284_423.128_2.18_C20H22O10_NCGC00385223-01!(2R,3S)-7-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5-diol_Flavans_Flavans_NCGC00385223-01!(2R,3S)-7-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5-diol_Flavonoid glycosides_Polydine	62471778.48520958	45128812.4089656	51797462.22844682	62586021.13772877	56950403.24605389	7411464.246466688	52030462.12252499	63070179.0	61613142.98077759
2847_585.288_3.04_C25H40N6O10	47230207.97936353	70974885.0	30130351.294593863	45913687.76711889	14618227.52703276	12663824.35958684	46817211.74840447	65104313.66073556	29269223.2201662
2846_799.557_7.72	34771105.0	47169125.97934501	78431092.9272265	51361127.58547878	30684228.32584891	100365824.57801574	77009663.82609965	46247264.55707195	44767249.91112445
2845_400.378_6.75_C24H49NO3_2-[2-hydroxyethyl-[2-[(E)-octadec-9-enoxy]ethyl]amino]ethanol	14963048.180733452	281093575.5352584	16875741.5594992	77931989.0	154259462.1034945	123690024.38754047	24678348.507393226	100898147.96762471	20859015.893061783
2843_332.292_7.79_C17H37N3O3_Amino acids, peptides, and analogues	35850011.707268305	132446720.20960788	31034179.0	38169045.02388847	40863834.24641125	43095643.32862732	158725016.68908292	17315657.21271741	75342720.61832319
2842_325.321_5.89_C20H40N2O_Fatty amides_Aminoethyloleylamide	42979557.722957976	355520471.7047324	16734521.798924835	43232675.551189534	245216804.97775733	47975200.20954459	30999084.0	147548147.16676134	8204791.701923226
2841_639.517_8.86_C32H71N4O6P	50600384.85395619	78116588.17445242	23718114.709443104	65800260.5720107	83366650.0	41579680.29966579	87574203.33287528	46849840.74772944	105075859.53509852
2840_366.266_5.1_C19H33N4O3_Peiminine	36111640.609947614	31876569.90688422	1.113226434641922	228009077.95160708	83366650.0	110215455.16973178	1.113226434641922	417869289.7665696	1.113226434641922
283_633.454_7.29_C34H64O10	38550149.34069492	52644172.23502126	31034179.0	101182086.84224813	72190442.64510083	84282319.66913937	25979635.30036073	106888993.24581648	17083959.41144045
2837_311.128_3.18_C13H19N4O3P_Terpene lactones_FIO00231 Santonin	60213850.15391884	70974885.0	90701752.52294491	38593604.56941101	71462338.72675228	31104488.748015698	32493248.394967515	59572224.84841243	33395162.93457396
2833_405.32_7.01_C22H44O6_ 1-Hexadecanoyl-sn-glycerol 	29453420.62785207	187135374.92556283	30482039.23193137	132198937.35516664	30832958.441123754	52033255.58704459	41279180.660261616	63070179.0	33041142.15949159
282_597.513_8.59_C26H64N10O5_Amines_1-[2-[2-aminoethyl-[2-(2-aminoethylamino)ethyl]amino]ethylamino]-3-[2-[2-[3-[2-[2-aminoethyl-[2-(2-aminoethylamino)ethyl]amino]ethylamino]-2-hydroxypropoxy]ethoxy]ethoxy]propan-2-ol	34771105.0	78475787.07213864	9763862.375565847	194800252.10644618	214904067.4400872	49916082.22774872	3549431.28283406	88419812.14128268	13951074.246337095
2829_591.351_4.3_C39H46N2O3	49832201.04890498	78198696.72205225	41338237.23535131	27059650.27334219	20365841.268548246	52991990.0	28911699.28865573	28240629.27197006	24831526.71940708
2828_705.946_6.54_C12H24NO23P5	109124597.65502185	58043677.75693945	82165189.87195267	51478131.15895952	34468236.89110643	63748383.30183873	30999084.0	46097735.00823215	118133257.36406855
2827_874.645_8.11	40921656.83032744	74790863.66509365	52870072.20699642	41361960.91232263	37899629.23394531	72108497.23319896	19626754.577368837	52728519.22847275	22762799.0
2825_308.279_5.99_C12H33N7O2	13609789.868573725	70974885.0	49838659.92451163	23288041.16851349	45727386.61809115	58633562.08798516	43643023.37450695	31520811.55819936	36983899.6801999
2823_510.401_7.05_C27H51N5O4	63844775.33276925	70311382.48606469	19795536.776447587	292688179.75030696	30500959.86439901	93234414.6604778	30999084.0	47515500.33019834	25046170.71489252
2819_483.402_8.9_C25H50N6O3	25654503.197056245	192470398.142574	460980201.0779981	63143070.11889549	28582600.333948586	71231580.7708848	30999084.0	22765816.232364405	120145151.18898553
2817_369.23_6.15_C19H33N2O3P	34771105.0	91183310.8386088	36402230.93242137	31801652.78072655	38272236.31902902	38424980.75635215	49928082.03783351	43550929.52204029	31080379.899037924
2816_153.054_3.06_C8H8O3_Methyl 4-hydroxybenzoate_Benzoic acids and derivatives_Methyl 4-hydroxybenzoate_Benzoic acids and derivatives_m-Carbomethoxyphenol_map07110	146558154.96427453	38358943.34090576	33108803.44810371	31121143.99827601	45570056.57238828	88862964.16578692	30999084.0	147708007.18429983	17703586.65784125
2814_273.184_6.29_C16H26O2_EA066011 Galaxolidone|1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran-1-on_EA066011 Galaxolidone|1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran-1-on_Sesquiterpenoids	31034179.0	31034179.0	31034179.0	954859619472000.0	31034179.0	912211178288861.0	31034179.0	31034179.0	31034179.0
2811_519.401_8.95_C30H56O5_Diradylglycerols	32059212.82460429	35665846.004666045	115481573.61257955	77931989.0	140323616.57501292	44422580.98396899	54985556.28153413	40220312.89427643	55208357.36710788
2810_435.81_7.23	34771105.0	58267107.69669049	27550696.52115821	92287252.41301244	69451621.56833534	65427829.65598531	12755549.372919947	68798299.49201491	23814270.04494956
2806_307.114_2.85_C10H16N6O4_ Fluconazole _ Fluconazole 	70001095.35805933	29948537.44208979	62962149.51263151	30990199.36750236	36138342.88677415	60565932.9538688	30999084.0	16880634.741146352	53185229.36514828
2801_271.13_2.92	34771105.0	510697788227995.0	34771105.0	34771105.0	34771105.0	34771105.0	34771105.0	34771105.0	34771105.0
2800_758.009_7.61	143514361.17183793	87622356.86175463	50805791.39810804	77931989.0	57566699.45759334	49138047.33873346	63872947.01446068	62682488.4018914	18773058.03560636
27_423.251_6.95_C20H39O7P_ Hexanedioic acid, bis(2-ethylhexyl) ester 	42854183.329050094	60298788.59053391	66167640.02065878	58267234.54178479	47132703.12583376	52991990.0	57502807.79638152	46159528.17390832	47555766.41578
279_305.303_5.75_C16H38N3O2_Benzalkonium chloride (C12)	22767644.413326997	95187786.18339956	18579098.06688655	79619651.69847561	91678696.6290963	59156533.73779044	17552684.058844794	63070179.0	9983063.379987568
2799_717.51_8.77	3738022789.1183796	14220166.981981827	64190714.60716611	460755837.2709993	83366650.0	47281307.24482211	14483594.476469675	55332148.49826093	54537840.23391282
2798_485.251_7.24_C16H36N8O7S	38837692.71150301	23681832.72237327	39931344.80253483	34063176.20826695	159773702.24198875	134139310.5880156	17961399.880796216	63070179.0	17053800.80919926
2796_621.448_8.94_C27H52N14O3	39575121.49264665	56113245.09309343	29314287.08245539	98338044.12809776	42542256.21234096	34448239.22865732	44189455.93387325	63070179.0	65341677.89863621
2795_537.375_8.0_C25H46N9O4	8273281.6438392075	70974885.0	57708827.98645241	67056434.86637993	70619173.3944396	101835369.40452334	65142565.79274479	42871397.179387584	49398442.71130246
2794_935.591_7.49	34771105.0	82986214.68050888	129148501.302362	37876168.04663739	35232305.45945712	44760530.00117736	23767864.69989796	70108408.7115791	34118393.21605314
2793_615.456_9.36_C23H59N12O5P	33953893.179763645	124953095.16254674	58834120.55292667	77931989.0	32181428.7884997	28995967.86462647	54114513.97014676	52110413.65602059	48035814.21051103
2792_773.433_6.34	17165271.456278726	90411196.82886118	49337562.07233476	31793058.45817492	20993277.31483189	39135960.6649687	61808525.39844171	82160424.90232216	22762799.0
278_419.17_3.22_C22H26O8	46251270.14038965	60167468.0496333	49796787.84509787	54088727.13861264	51807367.47879423	52991990.0	56637387.19546523	52813620.59055238	50360602.23718647
2789_774.563_6.94_C39H75N5O10	17846888.38521733	65642564.71832712	41274996.11643253	90632308.01792152	24486600.16338296	57010371.29251926	23516242.15664794	63070179.00000001	23088065.955464285
2782_609.363_7.84_C26H53N6O8P	18095253.90001006	86315113.97738507	20338910.806042515	77931989.0	25509223.02144131	71264492.74911816	32903775.947543517	69970932.46281078	14832600.12871242
277_282.279_5.58_C18H35NO_D-erythro-N-stearoylsphingosine_Amines_Amines_Heptadecasphing-4-enine_map00600	21752786.71512443	38051906.04622621	53190444.72492407	56500023.73148872	53979217.82841691	70373393.00681618	45443906.20378687	63070179.00000001	25747209.34449888
2778_352.321_7.1_C22H41NO2	22103547.023966715	71737945.86095786	84518997.26733351	47285385.78010013	83366650.0	23701850.98521526	190016383.49197572	24300610.861803986	94678086.32177134
2777_481.364_8.65_C27H48N2O5	80732154.0	203007500.0	11633334.0	77931989.0	43451554.0	232835179.0	31270935.0	18827699.0	10218600.0
2775_358.295_5.22_C20H39NO4_Amino acids, peptides, and analogues	33632185.11333713	23214707.42103542	31034179.0	112594746.54425491	46578050.651951596	34510670.35344943	68086124.32994916	147285102.13076445	37464324.81967729
2774_348.287_7.01_C20H39NO2	48530442.55308872	60860048.07657104	1527317426.5219102	76731801.22288442	39076931.78445363	47436450.27224247	775822600.9607604	63070179.0	489377314.1851585
2773_270.279_7.43_C17H35NO_Carboxylic acid derivatives	39387773.75562104	70974885.0	15995990.951519815	115587352.52256791	73769529.94521612	66858041.40573075	18468781.544588666	69422359.05657896	6993052.030681403
2772_487.361_7.68_C25H48N3O6	5292363.762723285	70974885.0	44179566.62142141	60274418.73246009	67095408.04916219	55079994.5743553	47490981.83807638	41647013.05638135	39455946.41346289
2771_281.153_4.68_C19H20O2_Cyclohexylphenols_Phenol, 5-(1,1-dimethylheptyl)-2-[(1R,2R,5R)-5-hydroxy-2-(3-hydroxypropyl)cyclohexyl]-	34771105.0	81532280.51712653	41753743.66544879	51883722.39167487	53401414.92186764	37626748.58811267	68287276.38482814	60081513.68155726	42498128.1587421
2770_657.366_3.14_C27H48N10O9	38109042.93856844	183864180.40320575	41341524.86274808	57539262.46104954	62400699.8240995	56263262.402525	25331162.24150802	63070178.99999999	8996522.982813818
276_430.389_6.65_C25H51NO4_Sorbitane Monostearate - Polysorbate 60 in-source fragment_Sorbitane Monooleate - Polysorbate 80 in-source fragment	14961657.918744715	168031918.30422464	17295985.425993826	62343476.40346526	98560330.92693576	82584265.76108429	30999084.0	70985778.09660217	10058132.733703664
2769_493.349_8.07_C23H46N6O4_Glycerol tricaprylate_Triradylcglycerols	14000269.433186015	70974885.0	45027892.969419226	94599846.28616628	83044924.92490008	45971225.50379536	57256127.73016629	20742512.21880268	52568889.38847569
