index	V4-forehead-healthy-3A6	V4-temple-psoriasis-3A9	V4-forehead-healthy-3A7	V4-temple-healthy-3B3	V4-temple-psoriasis-3B2	V4-temple-healthy-3B4	V4-abdomen-healthy-3B7	V4-behind-ear-healthy-3A12	V4-eyebrow-psoriasis-3A3	V4-eyebrow-psoriasis-3A4	V4-temple-psoriasis-3A10	V4-abdomen-psoriasis-3B5	V4-temple-healthy-3A11	V4-eyebrow-healthy-3A8	V4-eyebrow-psoriasis-3A5	V4-abdomen-healthy-3B6	V4-temple-psoriasis-3B1	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_abdomen	GROUP_MEAN_DESCRIPTION_behind_ear	GROUP_MEAN_DESCRIPTION_temple	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_forehead	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEAN_DESCRIPTION_eyebrow	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_abdomen	GROUP_MEDIAN_DESCRIPTION_behind_ear	GROUP_MEDIAN_DESCRIPTION_temple	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_forehead	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_eyebrow	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_abdomen	GROUP_SUM_DESCRIPTION_behind_ear	GROUP_SUM_DESCRIPTION_temple	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_forehead	GROUP_SUM_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_eyebrow
362.205__2.84_4132	18778679.496566173	40646304.03988491	73490094.92120288	23498136.673134696	150387453.03707543	35497469.368442245	25957127.484948155	22783585.41994517	77900198.13018242	20589160.91343944	64533987.95861308	10632339.356136559	117144447.9548128	23547710.803140666	54578420.00000001	31390035.217068717	88254829.28807978	41343031.92658462	22659834.019384474	22783585.41994517	74280375.47429185	51741763.533098415	52231055.77498365	52715476.90250231	46134387.20888453	51741763.533098415	46134387.20888453	63440336.59042645	44153872.461690634	25957127.484948155	25957127.484948155	22783585.41994517	64533987.95861308	35497469.368442245	31390035.217068717	47612362.01994246	46134387.20888453	35497469.368442245	46134387.20888453	59556203.97930655	39063065.401570335	372087287.33926153	67979502.05815342	22783585.41994517	519962628.3200429	879609980.0626731	365617390.4248856	421723815.2200185	92268774.41776906	879609980.0626731	92268774.41776906	507522692.7234116	176615489.84676254
361.331_C21H44O4_7.74_724	42211939.5	30192184.51869841	60706003.662701495	45550850.94240188	31288076.12131082	16062825.152870161	188031572.94138446	13357912.075884573	56576358.555627264	65919329.56584331	6154894.6671502	76706764.36023545	16622685.015141996	97385719.6359165	78705054.04941122	154957797.93445295	50578365.69932463	70543034.09563933	139898711.74535763	13357912.075884573	28064268.873842586	60647549.08225619	80453750.45028292	45614267.260459185	51458971.581350744	60647549.08225619	51458971.581350744	49515128.44220016	74646615.45169957	45550850.94240188	154957797.93445295	13357912.075884573	30192184.51869841	50578365.69932463	50578365.69932463	43384271.53716284	51458971.581350744	50578365.69932463	51458971.581350744	53577362.12747595	72312191.80762726	634887306.860754	419696135.2360729	13357912.075884573	196449882.1168981	1031008334.3983552	563176253.1519804	364914138.0836735	102917943.16270149	1031008334.3983552	102917943.16270149	396121027.5376013	298586461.8067983
361.2_C16H28N2O7_6.52_3355	128675970.90961145	30527872.839186363	13682167.146226576	26325447.240523346	49200469.5	68365283.33466995	37149736.07544013	182440863.6383404	41624930.06377566	55952961.2007546	66572748.5599157	44533521.39660403	59956546.24835778	60788688.471807405	17100056.659348242	32707943.370388675	127734171.68603058	67788071.82615174	38130400.280810945	182440863.6383404	61240362.7726691	61372904.608293	55145224.657665245	64370583.460185766	71179069.02791901	61372904.608293	71179069.02791901	54155841.488201894	43866659.09892148	59956546.24835778	37149736.07544013	182440863.6383404	59956546.24835778	49200469.5	44533521.39660403	57954753.72455619	71179069.02791901	49200469.5	71179069.02791901	46866995.448302016	48788945.63226513	610092646.4353657	114391200.84243284	182440863.6383404	428682539.4086837	1043339378.340981	386016572.6036567	514964667.6814861	142358138.05583802	1043339378.340981	142358138.05583802	433246731.90561515	175466636.3956859
360.362_C25H45N_6.78_1358	35908880.735717885	6172044.446977925	20319803.205746613	100412438.48062241	75782101.42125878	29099409.5	44843777.98317274	16067070.622455712	93688676.7972687	26286802.94943296	3121508.2031671507	26288766.868710786	21827418.7717204	58868794.00858596	120285019.87141605	57930513.4577333	155263714.28108832	42808678.52952833	43021019.43653894	16067070.622455712	55954090.72926215	52480396.56500445	69945817.42751233	43289666.95887811	28114341.97073225	52480396.56500445	28114341.97073225	63361079.35491509	74782323.40667592	35908880.735717885	44843777.98317274	16067070.622455712	29099409.5	35908880.735717885	57930513.4577333	24057110.86057668	28114341.97073225	35908880.735717885	28114341.97073225	51035434.14498478	76278735.40292734	385278106.76575494	129063058.30961683	16067070.622455712	391678635.10483503	892166741.6050757	489620721.9925864	346317335.67102486	56228683.9414645	892166741.6050757	56228683.9414645	506888634.8393207	299129293.6267037
360.208__2.98_2665	17704450.653980013	96278633.79129666	24866680.723795764	22579945.167380203	53553051.956920914	30304635.22059935	10299675.526946893	22688350.88218207	188279112.93503463	146799075.0203147	277432971.11103195	22415236.20262899	52654638.64077657	27387241.20769852	54578420.0	7401019.243266997	165849640.84454682	23987404.140736263	13371976.990947627	22688350.88218207	99807645.2475075	71827810.53696477	44629029.166041456	108262305.44854188	21285565.688887887	71827810.53696477	21285565.688887887	125648267.73272184	104260962.29076196	22688350.88218207	10299675.526946893	22688350.88218207	53553051.956920914	30304635.22059935	22579945.167380203	75428526.89564833	21285565.688887887	30304635.22059935	21285565.688887887	121538854.40580568	100688747.51015735	215886637.26662636	40115930.97284288	22688350.88218207	698653516.7325525	1221072779.128401	312403204.1622902	866098443.588335	42571131.37777577	1221072779.128401	42571131.37777577	1005186141.8617747	417043849.16304785
359.315_C21H42O4_7.83_948	59223808.30390929	30749849.5	8846454.26253147	114577656.55923627	45048510.62966582	130851986.03740571	79311783.95398112	14599697.038337536	45122089.23704684	46292446.867634445	10490008.401017811	111979029.48512578	88331286.05277318	45444316.134716675	28992512.90509954	116079109.43914132	173920793.10917062	73029566.42022583	102456640.95941608	14599697.038337536	84852870.04132421	67638902.23039961	110252695.60196093	38752775.76707825	34035131.28322038	67638902.23039961	34035131.28322038	61574405.01684511	41462841.28612437	79311783.95398112	111979029.48512578	14599697.038337536	88331286.05277318	46292446.867634445	114577656.55923627	37935969.36852342	34035131.28322038	46292446.867634445	34035131.28322038	45085299.93335633	45283202.685881756	657266097.7820325	307369922.8782482	14599697.038337536	593970090.2892694	1149861337.9167933	771768869.2137265	310022206.136626	68070262.56644076	1149861337.9167933	68070262.56644076	492595240.13476086	165851365.14449748
359.306_C23H38N2O_6.93_3663	230838400.44019467	31194155.708551165	177270272.4198577	100620676.51462065	36323070.2509793	56218427.7229894	140673658.39732736	14011001.958911614	38566324.46956095	34598153.33612841	9198394.547944002	64564796.46291691	26581687.628843173	26976997.013932575	54578420.00000001	160551938.20766142	14110385.702926477	103749228.92270428	121930131.02263522	14011001.958911614	39178114.01097917	71580985.9284321	81866136.17991737	29463141.832983986	204054336.43002617	71580985.9284321	204054336.43002617	35391712.559875906	38679973.70490549	100620676.51462065	140673658.39732736	14011001.958911614	31194155.708551165	38566324.46956095	64564796.46291691	29085576.36124187	204054336.43002617	38566324.46956095	204054336.43002617	35460611.79355386	36582238.90284468	933743060.3043386	365790393.06790566	14011001.958911614	274246798.07685417	1216876760.783346	573062953.2594216	235705134.66387188	408108672.86005235	1216876760.783346	408108672.86005235	283133700.47900724	154719894.81962195
359.243_C19H34O6_5.86_1418	41067472.03088942	68339901.37508361	4605033.939240504	68808286.69023025	61886803.75694038	54354517.645408496	23328726.649868995	33240466.218486708	63732374.46808685	75424015.92852792	6478524.752183036	15627996.815750193	66272304.38994292	65177227.771399945	53586601.07189896	22967494.292733733	52628729.5	42202392.18091121	20641405.919450972	33240466.218486708	54109866.872826956	45736851.60568658	42800365.05013315	54031426.99695125	22836252.98506496	45736851.60568658	22836252.98506496	49713118.45855887	64480054.809978426	41067472.03088942	22967494.292733733	33240466.218486708	61886803.75694038	53586601.07189896	52628729.5	64454801.1197434	22836252.98506496	53586601.07189896	22836252.98506496	57736702.414419666	64454801.1197434	379821529.62820095	61924217.75835292	33240466.218486708	378769068.1097887	777526477.2966719	299602555.350932	432251415.97561	45672505.97012992	777526477.2966719	45672505.97012992	397704947.668471	257920219.2399137
359.225_C15H30N6O2S_6.47_2882	22554785.199027445	27075011.93009997	80211703.08717816	11491822.719710918	22327972.86880365	37048469.402765065	63821025.02575841	19202890.029763594	75235404.27595761	18809086.978084043	37576664.928027794	23652026.3781056	47022322.43463304	81465467.20741975	23230352.58708485	69487166.46839097	52628729.5	48033961.28607193	52320072.62408499	19202890.029763594	33595856.25486292	41931817.70710652	40065316.05193352	41202150.04638383	51383244.1431028	41931817.70710652	51383244.1431028	35066906.18077044	49685077.76213657	47022322.43463304	63821025.02575841	19202890.029763594	37048469.402765065	37048469.402765065	37048469.402765065	32325838.429063883	51383244.1431028	37048469.402765065	51383244.1431028	25363519.154102787	49232878.43152123	432305651.5746473	156960217.87225497	19202890.029763594	235170993.78404042	712840901.0208108	280457212.3635346	329617200.3710706	102766488.2862056	712840901.0208108	102766488.2862056	280535249.44616354	198740311.04854628
359.219_C20H32O4_7.11_1684	43741474.28247528	60205848.70591486	54401131.507923745	59047020.51692796	61790506.2879436	56371219.1649284	21415553.116553966	14315753.998923533	48591496.01091086	56357329.10029869	32511369.0	15497913.632214095	55952979.95657309	47840647.62526722	63517067.13779885	20262853.033411734	42517005.10120573	41483181.466998324	19058773.260726597	14315753.998923533	52627992.676213376	44372774.598780684	39557438.69331221	47411561.441960886	49071302.89519951	44372774.598780684	49071302.89519951	47623566.87203583	54076634.968568906	47840647.62526722	20262853.033411734	14315753.998923533	56371219.1649284	48591496.01091086	42517005.10120573	52272237.98374198	49071302.89519951	48591496.01091086	49071302.89519951	52474412.55560477	52474412.55560477	373348633.2029849	57176319.782179795	14315753.998923533	368395948.7334936	754337168.1792716	276902070.8531855	379292491.5356871	98142605.79039901	754337168.1792716	98142605.79039901	380988534.97628665	216306539.87427562
359.205_C12H31N4O6P_3.88_681	91493314.05429539	30749849.500000004	65925652.73855208	25121589.93869858	31734778.154507864	20913719.41975163	26205975.55574765	23830144.8103578	261678928.3008845	334477018.31820905	46808089.31553052	13992994.325422756	29502673.952625394	85996108.3773214	254196912.75167516	61095115.52201493	51300634.93030876	47787143.81881831	33764695.134395115	23830144.8103578	33733047.887346104	85589617.64505315	32909258.263778884	133404965.66582549	78709483.39642373	85589617.64505315	78709483.39642373	128117400.69956733	234087241.9370225	29502673.952625394	26205975.55574765	23830144.8103578	30749849.500000004	46808089.31553052	26205975.55574765	66402098.846425965	78709483.39642373	46808089.31553052	78709483.39642373	49054362.12291964	257937920.5262798	430084294.3693648	101294085.40318534	23830144.8103578	236131335.21142274	1455023499.9659035	230364807.84645218	1067239725.3266039	157418966.79284745	1455023499.9659035	157418966.79284745	1024939205.5965387	936348967.74809
358.368_C22H47NO2_6.58_3059	46922237.87287533	9056133.061570987	24559458.983344942	82261431.93486086	50495532.34903071	27950805.769707557	20354002.260096326	70410495.50997399	123984755.89890806	24160128.713784244	16651496.49333727	28707621.041542005	54185097.28077441	58662159.0	66824561.73006774	26954461.33358486	93309249.76956649	45806683.32724647	25338694.87840773	70410495.50997399	47701392.37983547	48555860.52958975	47147586.35119839	52991853.46105209	35740848.42811014	48555860.52958975	35740848.42811014	51648684.88222594	68407901.33569	46922237.87287533	26954461.33358486	70410495.50997399	50495532.34903071	46922237.87287533	28707621.041542005	56423628.14038721	35740848.42811014	46922237.87287533	35740848.42811014	39601576.695286356	62743360.365033865	412260149.94521827	76016084.6352232	70410495.50997399	333909746.6588483	825449629.0030258	330033104.45838875	423934827.6884167	71481696.85622028	825449629.0030258	71481696.85622028	413189479.0578075	273631605.34276
358.367__2.81_6247	60986903.915985435	90684432.38607313	59577568.984629005	23919610.050694328	49015169.81624953	63007303.58763483	37594370.844528556	43231850.25466609	54254287.05292736	33581312.88499563	63630846.82884967	46109178.384025894	29192987.291022595	38150688.490105316	50003029.41049842	38017513.08586372	52628729.5	43742088.500569984	40573687.43813939	43231850.25466609	53154154.2086463	49034457.80992644	44327410.75271384	50341179.32489228	60282236.45030722	49034457.80992644	60282236.45030722	54988373.28295246	43997329.45963168	38150688.490105316	38017513.08586372	43231850.25466609	52628729.5	49015169.81624953	46109178.384025894	46617439.83258225	60282236.45030722	49015169.81624953	60282236.45030722	51315879.455249205	44076858.95030187	393678796.5051299	121721062.31441817	43231850.25466609	372079079.4605241	833585782.7687495	310291875.26899683	402729434.59913826	120564472.90061444	833585782.7687495	120564472.90061444	439906986.26361966	175989317.83852673
358.295_C20H39NO4_5.22_2775	35632373.79660855	97977954.2632441	59081182.961932115	39644310.22404353	52078321.55154962	46819505.09939475	3363654.0568084926	13180507.22385482	66443846.88251581	80089048.63053419	83078047.07498428	4664170.419426455	37488389.5	65463180.9683278	49407200.85635988	2550148.6189509435	39963212.2518369	33691472.49443567	3525991.0317286304	13180507.22385482	56721391.42357903	45701473.78708072	27011903.174572952	61641021.924977615	47356778.37927033	45701473.78708072	47356778.37927033	59212725.24130641	65350819.33443441	37488389.5	3363654.0568084926	13180507.22385482	46819505.09939475	46819505.09939475	39644310.22404353	65953513.925421804	47356778.37927033	46819505.09939475	47356778.37927033	59261084.217032716	65953513.925421804	303223252.449921	10577973.09518589	13180507.22385482	397049739.9650532	776925054.3803723	189083322.22201067	493128175.3998209	94713556.75854066	776925054.3803723	94713556.75854066	473701801.9304513	261403277.33773765
358.295_C18H37N4O3_6.77_2478	38775229.70498836	58830871.69959486	77744304.08659986	19250982.499610003	31021991.841650516	139896001.02097625	14320629.766814495	37460668.47026525	55187988.03560744	61323002.44226408	111906141.00432494	13765909.299139222	220558637.0975289	58662159.0	18601127.75664787	7013248.945711654	168874930.22129735	68186873.39916608	11699929.337221792	37460668.47026525	107191365.05499755	66658460.1701777	56306241.94217135	77816324.43827917	58259766.89579411	66658460.1701777	58259766.89579411	64938995.28756578	48443569.308629856	38775229.70498836	13765909.299139222	37460668.47026525	111906141.00432494	55187988.03560744	19250982.499610003	58746515.34979743	58259766.89579411	55187988.03560744	58259766.89579411	57009429.867601156	56925073.51780372	613681860.5924947	35099788.011665374	37460668.47026525	750339555.3849828	1133193822.8930209	394143693.59519947	622530595.5062333	116519533.79158822	1133193822.8930209	116519533.79158822	519511962.30052626	193774277.23451942
358.265_C11H33N8O5_3.14_4311	49171154.54959467	126545268.83796853	35421755.961251564	234642839.90827376	6240697.73344295	56142855.38566026	18623049.14959289	13511583.807416547	61166957.054189146	79931431.72538455	208179893.2168825	50164886.81027197	122216399.33757997	26030422.52758917	45560450.19636896	9215826.924478993	52628729.5	62775098.61682643	26001254.294781283	13511583.807416547	115228097.7028297	70317306.03682038	61094126.48738869	85392800.83792242	42296455.25542311	70317306.03682038	42296455.25542311	78802289.38431358	53172315.37588295	35421755.961251564	18623049.14959289	13511583.807416547	122216399.33757997	50164886.81027197	50164886.81027197	70549194.38978684	42296455.25542311	50164886.81027197	42296455.25542311	56897843.27709457	53363703.625279054	564975887.5514379	78003762.88434385	13511583.807416547	806596683.9198079	1195394202.6259465	427658885.4117209	683142406.7033794	84592910.51084623	1195394202.6259465	84592910.51084623	630418315.0745087	212689261.5035318
358.243_C13H33N4O7_2.71_1491	326142195.26634836	60669231.425276905	14603770.895485798	45626948.64154838	47050950.81441704	29099409.5	13737605.621487038	18426409.393696893	581705361.6837561	1168326775.8518822	67298535.63500397	20965179.896514513	13906465.883143924	80638022.23899175	452057638.98727566	16489087.574785817	37801241.78062329	62074435.00172089	17063957.69759579	18426409.393696893	43064683.38285907	176149695.9464846	30110060.54705373	305378555.13737845	170372983.0809171	176149695.9464846	170372983.0809171	304484364.5093437	570681949.6904764	18426409.393696893	16489087.574785817	18426409.393696893	45626948.64154838	45626948.64154838	29099409.5	73968278.93699786	170372983.0809171	45626948.64154838	170372983.0809171	63983883.53014044	516881500.33551586	558669915.015488	51191873.09278737	18426409.393696893	301452783.68001354	2994544831.090238	210770423.8293761	2443028441.0990276	340745966.1618342	2994544831.090238	340745966.1618342	2435874916.0747495	2282727798.7619057
357.3_C21H40O4_7.37_652	55273666.98751965	9958958.248748977	77625494.48670065	25371497.70815552	63297969.17974814	25385417.181573533	220475491.36262214	1438479.9304385204	32272774.868778776	29658152.368199203	6209340.674117082	194903596.38535038	47137965.18948694	66085635.35745465	54578419.99999999	154386598.56046116	42065580.30201157	74797805.19604586	189921895.43614456	1438479.9304385204	31346675.497691687	65066178.752433345	103698021.5257032	30917465.829653017	66449580.73711015	65066178.752433345	66449580.73711015	54118099.00336927	45648745.648608156	55273666.98751965	194903596.38535038	1438479.9304385204	25385417.181573533	47137965.18948694	63297969.17974814	30965463.61848899	66449580.73711015	47137965.18948694	66449580.73711015	37169177.58539517	43425597.43438938	673180246.7644128	569765686.3084337	1438479.9304385204	219426728.4838418	1106125038.7913668	725886150.6799225	247339726.63722414	132899161.4742203	1106125038.7913668	132899161.4742203	432944792.0269542	182594982.59443262
