#SampleID	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12
481.87__8.11_2149	116122135.99307309	28064878.330653906	55697191.43858507	47676804.85594151	17478754.186424404	23116804.455568306	7954853.351797831	6980814.987360988	6514870.346855566	30837997.0	36308173.60276461	7111241.790812324	6046230.352544405	93070806.17370258	69075418.91809675
481.364_C27H48N2O5_8.65_2777	47072830.21965585	8235625.59691867	80196812.40223345	5364348.7141482765	260573627.01228818	22746610.0	21565950.748751715	23235990.804599285	9904609.408727394	75857566.92788658	30917151.70274439	24152217.912203614	22879916.76711191	35414824.38712262	6887975.650796273
481.363_C27H48N2O5_7.93_2468	74091119.637871	14230604.946888065	304851799.1915024	4310355.89670404	223905702.1206688	58898936.30223152	3198968.7738494733	64827660.65147004	8459845.604986103	94605284.51758613	11593856.93693298	33083516.463125024	8968777.867802048	20859520.60257082	15613457.5
481.297__7.55_5221	14436116.114869505	3.439725728367145	31984410.07562239	91298486.73974316	31299970.01046617	19848555.50598676	21803183.09085712	22444863.925484013	31871397.88681689	31892449.008274496	27827824.86710916	22432601.303262386	37084917.93906268	38905152.0	17625357.575971223
481.27__7.77_5738	18271759.959703106	11845261.491709478	180620030.76111296	6397021.811360799	129671003.4138778	19452230.270170268	7735736.025923982	84812244.41436468	7200235.138822434	21193970.394894734	1441038841.944767	185483871.19438368	68365575.94107422	1037009297.9199283	15613457.5
481.263_C18H36N6O9_3.79_1870	20909691.04731747	8899636.922295583	12218699.201217044	26464478.251728565	18250763.20594444	14397703.69536703	151214742.74600002	33698817.5	14463572.28723592	13031121.560872305	119192742.8744488	35362167.640745394	27324235.50608415	16923119.933792755	33557254.12562852
481.262_C18H36N6O9_2.82_1264	51319948.37374066	93330165.0158871	17757893.452013038	80192280.02549766	15707130.396547455	20943392.387249693	6800858.183681902	12605379.578032365	4877307.739059188	36951313.48956296	79998653.51071641	2790588.6857355395	21535560.0	47524694.37285404	63522050.82448086
480.783__3.32_4657	20615887.226273246	17628509.24343802	28146092.561516754	89995195.06305088	12309500.944865765	25996601.736733485	10078164.889953688	20331850.152977783	22455709.5	38081258.50538173	30799102.175334685	32078119.41556336	16354301.967759607	14901075.178133005	13050278.818619292
480.425_C27H53N5O2_8.01_833	17557066.440866493	8242667.898888827	41220506.8042552	36665937.79568002	30119181.90204285	24425009.13642023	3587436.550353602	33698817.5	14547842.410607064	37387498.75762779	51807487.58936706	29736872.73118399	12768432.930280747	75740671.43528742	11949813.868241368
480.307_C18H41N9O4S_5.97_3378	22208850.59599671	12086080.072865842	49713293.17305828	26360426.03880825	19113819.707662906	42389499.18644328	12081344.4984366	26825343.910046566	27195232.012056567	26267830.28860475	19033806.161624752	56197173.9779496	40832461.07978774	19431097.67510467	15613457.5
479.835__7.19_1725	28570986.29452177	29079018.94474385	34384864.612588845	37020628.86998633	31660381.17871869	27814475.75804745	1718196.373029901	22003985.76480493	3270716.4068114785	43188085.40232088	30064814.03816491	3909402.305604118	4597411.695825575	38905152.0	77909934.95941822
479.393_C26H54O7_7.37_484	35965257.6184844	20196538.551024865	43216879.78096351	23227287.0	35811371.86004826	27363732.82403496	2493233.0977133014	29572248.97278061	9576719.352056472	41925656.31954221	18569497.234323934	8845746.806213241	7768384.239633623	26411562.5947618	43242453.49250138
479.349_C28H42N6O_6.01_4494	14541766.238879075	31064521.999378286	25651956.93825277	23227287.0	3.1345316478928167	53813087.65345386	33541538.616150863	25534079.741102114	52182645.34414417	3.1345316478928167	44090134.08736149	12169988.387652848	28650590.9665512	109906800.9778132	3.1345316478928167
479.265_C21H44O8S_6.14_3367	67787521.8536514	3487031.768140852	111534037.48725724	19470377.853604008	138361103.34938413	17646092.97613264	1570653.856988015	69070071.30056962	11598774.989273747	130648585.27022268	40102969.0	47449100.21271217	11076789.847906236	32889527.13444139	34406695.64287777
479.227_C14H34N6O12_6.57_3566	16770771.181109972	26575891.21958809	28091052.5	51988024.27261544	20691574.143399645	22459093.919610307	68765184.15102465	21152823.23096964	13785570.652141524	46810059.39875434	22002079.20118051	36032797.54038613	91368573.48498444	17720904.18642809	29004878.88524
