index	V12-leg-healthy-BH8	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V12-leg-healthy-BH10	V12-leg-psoriasis-BA11	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
253.252_C17H32O_7.89_3626	15305497.836420713	15016312.5	24619361.085153036	9845842.992795588	15916440.776806396	9794537.494436748	7158278.424317382	7853547.391513191	6613885.9282286195	13209074.622351857	12458189.38107463	12458189.38107463	12458189.38107463	12458189.38107463	10956418.898520175	12431077.746397793	9845842.992795588	9845842.992795588	9845842.992795588	9845842.992795588	9794537.494436748	79254447.73411115	112123704.42967167	112123704.42967167	112123704.42967167	112123704.42967167	32869256.695560526
253.216_C16H28O2_6.42_2300	11525892.734446574	5079039.817973326	15224434.5	16743019.272373077	9724559.965377333	8140602.66617488	6791233.683814866	13212995.34400222	1925619.3058530916	10618500.162441382	9818599.698890597	9818599.698890597	9818599.698890597	9818599.698890597	8218798.7717890255	12369444.039224397	9724559.965377333	9724559.965377333	9724559.965377333	9724559.965377333	8140602.66617488	63711000.97464829	88367397.29001537	88367397.29001537	88367397.29001537	88367397.29001537	24656396.315367077
253.215_C16H28O2_5.87_745	11791084.395839272	16548139.399040703	13615306.448342498	12066911.893673869	10812157.033553705	9717508.94719132	12361670.831366833	11015155.954813479	7365866.5	12067077.431951636	11699311.267091297	11699311.267091297	11699311.267091297	11699311.267091297	10963778.937370619	11928998.14475657	11791084.395839272	11791084.395839272	11791084.395839272	11791084.395839272	10812157.033553705	72402464.59170982	105293801.40382168	105293801.40382168	105293801.40382168	105293801.40382168	32891336.81211186
253.141_C14H20O4_3.17_1941	7917529.95995953	6081641.280349847	7506721.565628759	13431034.5	10594303.284743296	8570413.248844026	9176257.974182338	4259676.189670178	8116041.547841642	7885440.840574992	8405957.72791329	8405957.72791329	8405957.72791329	8405957.72791329	9446991.502589887	7712125.762794144	8116041.547841642	8116041.547841642	8116041.547841642	8116041.547841642	9176257.974182338	47312645.04344995	75653619.55121961	75653619.55121961	75653619.55121961	75653619.55121961	28340974.50776966
253.141_C12H22O4_5.33_2522	13037387.969710795	6009520.248758505	9391929.968695445	14276365.360369861	10849055.37556374	7680719.0	12358602.82292385	6462650.879836002	18925736.14492713	11350598.428716289	10999107.530087259	10999107.530087259	10999107.530087259	10999107.530087259	10296125.732829196	11214658.96920312	10849055.37556374	10849055.37556374	10849055.37556374	10849055.37556374	10849055.37556374	68103590.57229774	98991967.77078533	98991967.77078533	98991967.77078533	98991967.77078533	30888377.19848759
253.108__3.83_3821	35196672.967369154	15016312.5	14523853.265028263	5734481.694311027	18167196.687853415	6486446.556272866	10945750.420538526	15063304.611237833	6692899.025623132	15371254.010594903	14202990.85869269	14202990.85869269	14202990.85869269	14202990.85869269	11866464.554888269	14770082.88251413	14523853.265028263	14523853.265028263	14523853.265028263	14523853.265028263	10945750.420538526	92227524.06356941	127826917.72823422	127826917.72823422	127826917.72823422	127826917.72823422	35599393.664664805
252.143__2.36_4889	12693093.770087373	1.8507692555695265	1.8507692555695265	9436644.90645098	8961422.884698391	19125969.787057098	8947294.112201374	11481062.0	9395985.356675372	7167798.289125373	8893497.390967676	8893497.390967676	8893497.390967676	8893497.390967676	12344895.594652288	9416315.131563175	9395985.356675372	9395985.356675372	9395985.356675372	9395985.356675372	8961422.884698391	43006789.73475224	80041476.5187091	80041476.5187091	80041476.5187091	80041476.5187091	37034686.78395686
251.237_C17H30O_7.51_3849	7636177.546508385	39974683.995788865	33616193.05784033	14350197.904222287	7645967.846186739	7680719.0	11951007.477252444	8847301.877375154	3807380.764232328	18038655.857661225	15056625.496600727	15056625.496600727	15056625.496600727	15056625.496600727	9092564.774479726	11598749.890798721	8847301.877375154	8847301.877375154	8847301.877375154	8847301.877375154	7680719.0	108231935.14596735	135509629.46940655	135509629.46940655	135509629.46940655	135509629.46940655	27277694.32343918
251.176_C14H22N2O2_2.93_3274	17477708.83254485	8900177.482444875	0.3966030901914425	6840798.089486752	8887799.5	15435276.289630605	10998055.533970973	10874549.365654455	16417484.069247311	10085119.705996888	10647983.284398101	10647983.284398101	10647983.284398101	10647983.284398101	11773710.441200526	9887363.424049664	10874549.365654455	10874549.365654455	10874549.365654455	10874549.365654455	10998055.533970973	60510718.23598133	95831849.5595829	95831849.5595829	95831849.5595829	95831849.5595829	35321131.32360158
251.162_C15H22O3_4.01_865	10341083.750100499	10708661.750248078	9734193.024681278	11084032.394383624	13966665.233033229	9956694.810737923	12632146.53797602	11481062.0	10682239.654881483	10671878.762382494	11176308.795115791	11176308.795115791	11176308.795115791	11176308.795115791	12185168.86058239	10695450.70256478	10708661.750248078	10708661.750248078	10708661.750248078	10708661.750248078	12632146.53797602	64031272.57429496	100586779.15604213	100586779.15604213	100586779.15604213	100586779.15604213	36555506.581747174
251.162_C15H22O3_3.48_2141	11303280.437799305	15016312.5	11933926.003494577	13068657.06376921	12826242.554738808	11912532.643766142	15240090.976208746	10003717.897857063	7813255.961950151	11523191.64414505	12124224.004398223	12124224.004398223	12124224.004398223	12124224.004398223	13326288.724904567	11618603.22064694	11933926.003494577	11933926.003494577	11933926.003494577	11933926.003494577	12826242.554738808	69139149.8648703	109118016.03958401	109118016.03958401	109118016.03958401	109118016.03958401	39978866.1747137
251.125_C12H20O4_2.48_843	15067714.500000002	7356090.029538897	7535480.773946228	13181017.781794917	11638255.104103167	9634798.916152537	13472710.958479112	10745442.240005517	9690237.207179818	10595997.08874423	10924638.612355577	10924638.612355577	10924638.612355577	10924638.612355577	11581921.659578271	10217839.723592669	10745442.240005517	10745442.240005517	10745442.240005517	10745442.240005517	11638255.104103167	63575982.53246538	98321747.51120019	98321747.51120019	98321747.51120019	98321747.51120019	34745764.97873481
250.086_C16H11NO2_7.34_946	15772713.159529177	18993908.493052233	15224434.5	23359354.852837306	195459.7967907399	165676.6261712167	487211.62294505653	14414746.185206758	1246334.6902202708	14835248.646807624	9984426.658528084	9984426.658528084	9984426.658528084	9984426.658528084	282782.6819690044	15498573.82976459	14414746.185206758	14414746.185206758	14414746.185206758	14414746.185206758	195459.7967907399	89011491.88084574	89859839.92675276	89859839.92675276	89859839.92675276	89859839.92675276	848348.0459070131
250.078__2.7_1796	12364780.28652001	14237476.330318153	11532151.536817117	13431034.5	11714774.568443628	11547267.900686782	12317772.423153473	8428525.586545158	11106859.648530604	11850137.981455175	11853404.753446102	11853404.753446102	11853404.753446102	11853404.753446102	11859938.297427962	11948465.911668563	11714774.568443628	11714774.568443628	11714774.568443628	11714774.568443628	11714774.568443628	71100827.88873105	106680642.78101492	106680642.78101492	106680642.78101492	106680642.78101492	35579814.89228389
249.184__2.82_5921	10579954.448423875	15016312.5	14859080.469215458	6243239.618426042	19410732.32766208	9937480.687557548	14185129.318603424	11354941.145635867	16013790.411904892	12344553.098934354	13066740.103047688	13066740.103047688	13066740.103047688	13066740.103047688	14511114.111274352	13107010.807425663	14185129.318603424	14185129.318603424	14185129.318603424	14185129.318603424	14185129.318603424	74067318.59360613	117600660.92742918	117600660.92742918	117600660.92742918	117600660.92742918	43533342.333823055
249.157_C12H22N2O2_1.75_2755	15231839.045751164	6415647.734147233	1354007.1363939787	13431034.500000002	2139475.8451936045	16902730.352832653	10031065.985704599	1794425.4007380907	14955644.244137052	8863766.34352792	9139541.138322042	9139541.138322042	9139541.138322042	9139541.138322042	9691090.727910286	9923341.117073618	10031065.985704599	10031065.985704599	10031065.985704599	10031065.985704599	10031065.985704599	53182598.06116752	82255870.24489838	82255870.24489838	82255870.24489838	82255870.24489838	29073272.183730856
249.146_C15H20O3_3.58_2001	8348121.83474355	18113695.98138057	8241344.03227218	26625459.7302833	8887799.5	7088503.0387594225	8440823.929970125	9001298.500603568	8531844.32831518	13143627.401266394	11475432.31959199	11475432.31959199	11475432.31959199	11475432.31959199	8139042.156243183	8766571.414459374	8531844.32831518	8531844.32831518	8531844.32831518	8531844.32831518	8440823.929970125	78861764.40759836	103278890.8763279	103278890.8763279	103278890.8763279	103278890.8763279	24417126.46872955
249.146_C13H22O3_5.2_2324	8192645.132248118	5047699.509446686	13246939.194012184	12927588.706634173	8887799.5	14444707.395987883	10705678.07693535	11644330.418982787	15462882.122836696	11087014.18069344	11173363.339675985	11173363.339675985	11173363.339675985	11173363.339675985	11346061.657641077	12285959.56280848	11644330.418982787	11644330.418982787	11644330.418982787	11644330.418982787	10705678.07693535	66522085.08416064	100560270.05708387	100560270.05708387	100560270.05708387	100560270.05708387	34038184.972923234
249.133_C11H20O6_2.71_658	13017862.049638785	6123929.911431507	7592473.105251058	11370137.88777803	9769526.2333352	7680719.0	16399748.157263765	13587542.478085384	7690218.366956244	9897027.299856834	10359128.576637777	10359128.576637777	10359128.576637777	10359128.576637777	11283331.130199656	9530178.127367137	9769526.2333352	9769526.2333352	9769526.2333352	9769526.2333352	9769526.2333352	59382163.799141005	93232157.18973999	93232157.18973999	93232157.18973999	93232157.18973999	33849993.39059897
249.112_C14H16O4_3.79_1960	14662497.789935157	12739264.639229704	13684840.511726644	13037538.853294337	11939185.056088	12074486.692508064	13720077.748337256	11481062.000000002	13347288.86959815	13158748.777297333	12965138.01785748	12965138.01785748	12965138.01785748	12965138.01785748	12577916.498977773	13192413.861446243	13037538.853294337	13037538.853294337	13037538.853294337	13037538.853294337	12074486.692508064	78952492.663784	116686242.16071732	116686242.16071732	116686242.16071732	116686242.16071732	37733749.49693332
249.112_C12H18O4_2.86_303	12655297.149122467	13350610.500816414	11894537.937871967	13277982.294340335	12074997.198592218	11155899.665498417	11315189.553793423	11481062.0	11392156.021915838	12341940.984011168	12066414.702439008	12066414.702439008	12066414.702439008	12066414.702439008	11515362.139294686	12274917.543497216	11894537.937871967	11894537.937871967	11894537.937871967	11894537.937871967	11315189.553793423	74051645.90406701	108597732.32195108	108597732.32195108	108597732.32195108	108597732.32195108	34546086.41788406
249.098_C10H16O7_3.06_156	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	68886372.0	103329558.0	103329558.0	103329558.0	103329558.0	34443186.0
248.211__3.64_5275	15067714.5	12181065.070458723	11164511.45676389	11725869.439189129	13696178.586416135	18265708.024425093	12578222.871098975	16367815.659186486	6987513.952584846	12249081.67969718	13114955.506680364	13114955.506680364	13114955.506680364	13114955.506680364	14846703.160646735	11953467.254823927	12578222.871098975	12578222.871098975	12578222.871098975	12578222.871098975	13696178.586416135	73494490.07818308	118034599.56012328	118034599.56012328	118034599.56012328	118034599.56012328	44540109.4819402
247.226_C14H30O3_7.04_1526	18534483.1688342	26137592.72562366	18198392.033897772	19713312.353293177	1491528.49626786	3474972.2601136537	1701492.259084052	11481062.0	954819.8620263828	15836610.357279198	11298628.351015639	11298628.351015639	11298628.351015639	11298628.351015639	2222664.3384885215	18366437.601365983	11481062.0	11481062.0	11481062.0	11481062.0	1701492.259084052	95019662.1436752	101687655.15914075	101687655.15914075	101687655.15914075	101687655.15914075	6667993.015465565
247.205_C17H26O_5.96_3119	11117913.985060075	23600400.884984966	7636583.781810592	22745279.23245888	7380507.012025613	7680719.0	4268623.850162899	13130559.05446367	14423518.234265544	15442375.862173954	12442678.337248027	12442678.337248027	12442678.337248027	12442678.337248027	6443283.28739617	13777038.644364607	11117913.985060075	11117913.985060075	11117913.985060075	11117913.985060075	7380507.012025613	92654255.17304373	111984105.03523225	111984105.03523225	111984105.03523225	111984105.03523225	19329849.86218851
247.19_C13H26O4_5.14_4256	60874730.8528973	17217883.305027086	13542366.449953927	10538482.102389587	2.4485326558834206	6686624.373972357	7270119.5	14820857.982092831	15232382.865567157	22037783.926321317	16242605.542270323	16242605.542270323	16242605.542270323	16242605.542270323	4652248.774168338	15026620.423829995	13542366.449953927	13542366.449953927	13542366.449953927	13542366.449953927	6686624.373972357	132226703.55792789	146183449.8804329	146183449.8804329	146183449.8804329	146183449.8804329	13956746.322505012
247.166__4.05_5551	12642997.451835692	10608704.516633788	13537887.05367269	25742672.76390371	10985262.627763545	7647046.786042649	7439451.020096337	11481062.0	13861405.916585557	14645788.283771908	12660721.126281552	12660721.126281552	12660721.126281552	12660721.126281552	8690586.811300844	13090442.252754191	11481062.0	11481062.0	11481062.0	11481062.0	7647046.786042649	87874729.70263144	113946490.13653398	113946490.13653398	113946490.13653398	113946490.13653398	26071760.43390253
247.166_C12H18N6_8.62_1958	13774967.867120653	8519180.491310814	15224434.499999998	49130136.38378226	5679310.284865301	4091666.496763156	21762828.295531772	13791077.045508744	14405688.74911585	19140914.172806386	16264365.568222059	16264365.568222059	16264365.568222059	16264365.568222059	10511268.359053409	14098382.897312298	13791077.045508744	13791077.045508744	13791077.045508744	13791077.045508744	5679310.284865301	114845485.03683832	146379290.11399853	146379290.11399853	146379290.11399853	146379290.11399853	31533805.077160228
247.143__2.11_5457	11938177.44290938	11323421.916934475	8966277.059623651	44545995.26972078	6818101.124607083	7680719.000000001	12526504.188770737	11852260.942438021	18585583.01458313	17868619.274368238	14915226.662176363	14915226.662176363	14915226.662176363	14915226.662176363	9008441.437792607	11895219.192673702	11852260.942438021	11852260.942438021	11852260.942438021	11852260.942438021	7680719.000000001	107211715.64620943	134237039.95958728	134237039.95958728	134237039.95958728	134237039.95958728	27025324.31337782
247.115_C7H14N6O4_1.2_3858	7081146.232916119	7561740.371909818	8743679.51245577	11745431.671632128	17311453.457530066	17746666.95806174	17274457.11851529	14009517.846385537	7365866.5	9417897.022549896	12093328.852156274	12093328.852156274	12093328.852156274	12093328.852156274	17444192.51136903	8152709.942182794	11745431.671632128	11745431.671632128	11745431.671632128	11745431.671632128	17311453.457530066	56507382.13529937	108839959.66940647	108839959.66940647	108839959.66940647	108839959.66940647	52332577.5341071
246.243_C14H31NO2_4.13_793	21099551.54545382	2560116.724704003	24727802.22887254	18617904.27249502	2205229.858737711	6647851.8690036135	7270119.5	10359724.756598262	13525886.05974116	15148497.597977467	11890465.201734014	11890465.201734014	11890465.201734014	11890465.201734014	5374400.409247108	16071895.16611809	10359724.756598262	10359724.756598262	10359724.756598262	10359724.756598262	6647851.8690036135	90890985.5878648	107014186.81560613	107014186.81560613	107014186.81560613	107014186.81560613	16123201.227741323
246.242__2.28_6241	11089499.495561922	9009483.122044299	7822238.471241292	8947965.856778944	23581451.220173333	8775042.559714856	13333105.512103371	11698404.715233894	7365866.5	9322243.02681006	11291450.828094658	11291450.828094658	11291450.828094658	11291450.828094658	15229866.430663854	8978724.489411622	9009483.122044299	9009483.122044299	9009483.122044299	9009483.122044299	13333105.512103371	55933458.16086035	101623057.45285192	101623057.45285192	101623057.45285192	101623057.45285192	45689599.29199156
246.17_C12H23NO4_2.86_1306	13748298.562443832	14086331.554741414	11947260.119040275	12584643.264722697	14180127.41151377	13747049.256209541	16387229.489007704	11481062.0	11774981.467839165	12603762.82813123	13326331.458390933	13326331.458390933	13326331.458390933	13326331.458390933	14771468.718910338	12265951.691881485	13747049.256209541	13747049.256209541	13747049.256209541	13747049.256209541	14180127.41151377	75622576.96878739	119936983.1255184	119936983.1255184	119936983.1255184	119936983.1255184	44314406.15673102
246.17_C12H23NO4_2.35_1464	12118821.90863455	11014276.599230748	14706614.163886344	20346097.83083961	11400322.447428375	16213025.946829515	10800411.034187552	10819397.918755455	7365866.5	12728512.486891119	12753870.48331024	12753870.48331024	12753870.48331024	12753870.48331024	12804586.47614848	11566549.25393265	11400322.447428375	11400322.447428375	11400322.447428375	11400322.447428375	11400322.447428375	76371074.92134671	114784834.34979215	114784834.34979215	114784834.34979215	114784834.34979215	38413759.42844544
246.134_C9H17N4O4_2.18_786	11199029.994482603	10968157.21275257	15224434.5	14615512.508558942	6937080.376068755	9937133.138153914	12055813.28544713	11391243.584067035	10696678.442431208	12349176.04038206	11447231.449106907	11447231.449106907	11447231.449106907	11447231.449106907	9643342.2665566	11295136.78927482	11199029.994482603	11199029.994482603	11199029.994482603	11199029.994482603	9937133.138153914	74095056.24229236	103025083.04196216	103025083.04196216	103025083.04196216	103025083.04196216	28930026.799669802
245.1_C11H16O6_1.94_2503	8190584.265808327	11633547.40769586	9032925.885936012	13431034.500000002	24812792.236327965	14715073.51737693	15066129.827002216	11207749.895486109	33673144.48080136	14528164.405954612	15751442.446270533	15751442.446270533	15751442.446270533	15751442.446270533	18197998.526902366	11420648.651590984	13431034.500000002	13431034.500000002	13431034.500000002	13431034.500000002	15066129.827002216	87168986.43572767	141762982.0164348	141762982.0164348	141762982.0164348	141762982.0164348	54593995.5807071
245.186_C12H24N2O3_2.34_1178	14520625.923607614	11790816.911143942	7903243.335278318	12084192.961746003	9811036.172916703	14409519.571132971	22933167.315494113	11481062.0	15562687.304586342	12223771.406060368	13388483.49954511	13388483.49954511	13388483.49954511	13388483.49954511	15717907.686514596	11937504.936444972	12084192.961746003	12084192.961746003	12084192.961746003	12084192.961746003	14409519.571132971	73342628.4363622	120496351.495906	120496351.495906	120496351.495906	120496351.495906	47153723.05954379
245.175_C13H24O4_4.21_4323	12982446.62688223	7096724.291879807	7019240.8925268175	13431034.5	24354313.897900518	10686797.719695995	16543605.359101163	9524274.20307916	7379457.332184815	9572196.307758804	12113099.424805611	12113099.424805611	12113099.424805611	12113099.424805611	17194905.658899225	8451865.767631987	10686797.719695995	10686797.719695995	10686797.719695995	10686797.719695995	16543605.359101163	57433177.84655283	109017894.8232505	109017894.8232505	109017894.8232505	109017894.8232505	51584716.976697676
245.138_C8H16N6O3_4.4_675	14878139.207567256	15016312.5	13106189.193422677	13301829.531600207	15075164.100376178	9865188.742538793	15966822.490694502	10512305.465585833	12777877.934982473	13265442.305526407	13388869.907418659	13388869.907418659	13388869.907418659	13388869.907418659	13635725.111203156	13204009.362511441	13301829.531600207	13301829.531600207	13301829.531600207	13301829.531600207	15075164.100376178	79592653.83315845	120499829.16676793	120499829.16676793	120499829.16676793	120499829.16676793	40907175.33360947
245.138_C12H20O5_3.22_830	15045085.643301638	11888824.209497666	12807406.67623368	11754840.11118219	12568522.265696356	12322185.598357879	13233993.594662765	11481062.0	12107170.667388543	12514064.884600619	12578787.862924524	12578787.862924524	12578787.862924524	12578787.862924524	12708233.819572331	11997997.438443106	12322185.598357879	12322185.598357879	12322185.598357879	12322185.598357879	12568522.265696356	75084389.30760372	113209090.76632072	113209090.76632072	113209090.76632072	113209090.76632072	38124701.458716996
245.138_C12H20O5_2.49_596	7079737.989731655	7710610.785911041	15224434.5	11854648.010328503	12063994.658820301	8416003.984988095	14735991.343731964	10919938.004528152	9874657.190354131	10444004.41347558	10875557.385377092	10875557.385377092	10875557.385377092	10875557.385377092	11738663.32918012	10397297.59744114	10919938.004528152	10919938.004528152	10919938.004528152	10919938.004528152	12063994.658820301	62664026.48085348	97880016.46839383	97880016.46839383	97880016.46839383	97880016.46839383	35215989.98754036
245.138_C11H18N4O_7.83_2194	27267469.789719004	26249850.352351993	24398328.921079624	15925629.065861098	8887799.5	3588437.3526354213	525989.6956798406	8242003.036842109	712193.4171082316	17132579.097160343	12866411.23680859	12866411.23680859	12866411.23680859	12866411.23680859	4334075.516105087	20161978.993470363	8887799.5	8887799.5	8887799.5	8887799.5	3588437.3526354213	102795474.58296207	115797701.13127732	115797701.13127732	115797701.13127732	115797701.13127732	13002226.54831526
245.085__3.56_5950	12523423.971537005	11932759.560427627	15224434.5	11126905.354287094	24194854.70729364	21338316.217904426	13593576.112529641	10729547.296503626	31345320.34060868	15480398.503894007	16889904.229010195	16889904.229010195	16889904.229010195	16889904.229010195	19708915.67924257	12228091.765982315	13593576.112529641	13593576.112529641	13593576.112529641	13593576.112529641	21338316.217904426	92882391.02336404	152009138.06109175	152009138.06109175	152009138.06109175	152009138.06109175	59126747.037727706
245.064__1.15_5560	7770506.142894816	5981778.474724443	6482421.566824806	7633933.065728165	17117949.194270752	13829517.955645882	9639400.610772463	11481062.0	10457066.579994954	8301127.97169453	10043737.28787292	10043737.28787292	10043737.28787292	10043737.28787292	13528955.920229698	7702219.60431149	9639400.610772463	9639400.610772463	9639400.610772463	9639400.610772463	13829517.955645882	49806767.83016718	90393635.59085628	90393635.59085628	90393635.59085628	90393635.59085628	40586867.760689095
245.011__3.07_6067	10420300.139533632	25608505.982497603	9.290360093198379	9.290360093198379	8887799.5	18151031.74172624	13064095.072695466	9.290360093198379	8355740.577462528	7397429.0950956745	9387500.09833286	9387500.09833286	9387500.09833286	9387500.09833286	13367642.104807235	4177874.9339113105	8887799.5	8887799.5	8887799.5	8887799.5	13064095.072695466	44384574.570574045	84487500.88499574	84487500.88499574	84487500.88499574	84487500.88499574	40102926.314421706
244.232__5.43_5513	15067714.5	3648895.6071885712	27591270.707586396	9390560.844038593	8530562.187378908	17059222.039715692	22217304.411418583	3007568.555317895	12700719.29574902	11901121.584980078	13245979.794265963	13245979.794265963	13245979.794265963	13245979.794265963	15935696.212837726	11045640.069893807	12700719.29574902	12700719.29574902	12700719.29574902	12700719.29574902	17059222.039715692	71406729.50988047	119213818.14839366	119213818.14839366	119213818.14839366	119213818.14839366	47807088.63851318
244.227_C14H29NO2_5.42_345	24163720.836883858	12953924.015612315	14683782.508598518	10808324.798699936	3586223.409368378	9121775.006389285	15597491.982714882	11481061.999999998	7507238.634179168	13599675.4656623	12211504.799160706	12211504.799160706	12211504.799160706	12211504.799160706	9435163.466157516	12217493.007806156	11481061.999999998	11481061.999999998	11481061.999999998	11481061.999999998	9121775.006389285	81598052.7939738	109903543.19244635	109903543.19244635	109903543.19244635	109903543.19244635	28305490.398472548
244.19__2.4_5409	9281155.001184028	7218618.099587878	12540271.363159332	18037364.49530934	8293503.377139699	10100990.274309533	7270119.5	16327112.14201769	10856858.296525601	12376896.566297313	11102888.0610259	11102888.0610259	11102888.0610259	11102888.0610259	8554871.050483078	11698564.829842467	10100990.274309533	10100990.274309533	10100990.274309533	10100990.274309533	8293503.377139699	74261379.39778388	99925992.54923311	99925992.54923311	99925992.54923311	99925992.54923311	25664613.151449233
244.19_C13H25NO3_3.42_2038	15067714.5	12362312.056876315	13449144.839735918	5606376.048239999	13933852.748251658	9554608.255985808	14444650.152177982	9362301.03114869	8120274.184115686	10661353.7766861	11322359.312948007	11322359.312948007	11322359.312948007	11322359.312948007	12644370.385471815	10862306.544012502	12362312.056876315	12362312.056876315	12362312.056876315	12362312.056876315	13933852.748251658	63968122.660116605	101901233.81653206	101901233.81653206	101901233.81653206	101901233.81653206	37933111.15641545
244.067__4.16_626	11420397.589808516	9179514.355615769	8824913.294159539	9001045.229063313	927763237.1876667	331080487.85796607	31964209.609044857	11481062.0	25371167.806984402	12546350.04593859	151787337.21447882	151787337.21447882	151787337.21447882	151787337.21447882	430269311.5515592	10299955.972712142	11481062.0	11481062.0	11481062.0	11481062.0	331080487.85796607	75278100.27563155	1366086034.9303093	1366086034.9303093	1366086034.9303093	1366086034.9303093	1290807934.6546776
243.232_C15H30O2_7.34_1356	21221631.93334945	55034786.303061366	45523716.7497708	23574718.77308481	3570178.0671756705	4027650.511177482	4049067.3143488932	11481062.0	1236685.2940578123	26345433.508887377	18857721.88289181	18857721.88289181	18857721.88289181	18857721.88289181	3882298.6309006824	22398175.35321713	11481062.0	11481062.0	11481062.0	11481062.0	4027650.511177482	158072601.05332425	169719496.9460263	169719496.9460263	169719496.9460263	169719496.9460263	11646895.892702047
243.159_C13H22O4_5.02_1618	13494417.861978726	9958254.406884957	8233788.3499727	13431034.5	11779129.672080554	8345837.867517732	10751574.629510999	6183372.510074142	11916912.378960406	10536296.66797849	10454924.686331134	10454924.686331134	10454924.686331134	10454924.686331134	10292180.723036429	10937583.39292268	10751574.629510999	10751574.629510999	10751574.629510999	10751574.629510999	10751574.629510999	63217780.007870935	94094322.17698021	94094322.17698021	94094322.17698021	94094322.17698021	30876542.169109285
243.159_C13H22O4_3.2_1823	15067714.5	14565991.476347009	7342304.865314059	12161961.924964745	14580404.630822368	11155231.20463975	18418151.42176838	8141359.449167548	13698010.154045857	11829557.06163987	12792347.73634108	12792347.73634108	12792347.73634108	12792347.73634108	14717929.085743496	12929986.039505301	13698010.154045857	13698010.154045857	13698010.154045857	13698010.154045857	14580404.630822368	70977342.36983922	115131129.62706971	115131129.62706971	115131129.62706971	115131129.62706971	44153787.25723049
243.159_C13H22O4_2.71_430	11807843.408915468	12242616.362806978	11075568.812870236	13431034.5	9242807.303119186	12822912.920323743	12067727.94150596	7138330.805905359	7969851.954895477	10610874.307565585	10866521.556704711	10866521.556704711	10866521.556704711	10866521.556704711	11377816.054982962	11441706.11089285	11807843.408915468	11807843.408915468	11807843.408915468	11807843.408915468	12067727.94150596	63665245.84539351	97798694.0103424	97798694.0103424	97798694.0103424	97798694.0103424	34133448.16494889
243.133_C11H18N2O4_2.47_568	11474050.099857463	19788716.588444818	11227023.37322846	13431034.5	4210390.047271286	7539922.7789211115	8244289.358521093	20453111.65313625	14735449.795256782	15184897.668320628	12344887.577181917	12344887.577181917	12344887.577181917	12344887.577181917	6664867.394904497	14083242.147628391	11474050.099857463	11474050.099857463	11474050.099857463	11474050.099857463	7539922.7789211115	91109386.00992377	111103988.19463725	111103988.19463725	111103988.19463725	111103988.19463725	19994602.18471349
243.122_C12H18O5_3.62_1996	15067714.5	11878701.263142098	12444870.373622773	10897083.528910706	14241140.217720522	13323029.716500664	11241773.438173436	11333202.756175764	12370976.717945436	12332091.523299463	12533165.834687933	12533165.834687933	12533165.834687933	12533165.834687933	12935314.457464874	12124838.990543768	12370976.717945436	12370976.717945436	12370976.717945436	12370976.717945436	13323029.716500664	73992549.13979678	112798492.5121914	112798492.5121914	112798492.5121914	112798492.5121914	38805943.37239462
243.122_C10H16N3O4_2.91_945	14059487.778839242	12401144.914538184	11862338.406125173	11301992.31843604	12575441.369886808	11308903.42346092	12844947.73819578	11481062.0	12085103.683302823	12198521.516873578	12213380.181420552	12213380.181420552	12213380.181420552	12213380.181420552	12243097.510514503	11973721.044713998	12085103.683302823	12085103.683302823	12085103.683302823	12085103.683302823	12575441.369886808	73191129.10124147	109920421.63278496	109920421.63278496	109920421.63278496	109920421.63278496	36729292.53154351
242.586__4.83_2848	9.796495033679644	15016312.5	22627542.57249686	15073857.111827834	7694852.95410435	9.796495033679644	12811317.397819387	13745305.43783537	9.796495033679644	11077172.86919169	9663246.373729879	9663246.373729879	9663246.373729879	9663246.373729879	6835393.382806256	14380808.968917685	12811317.397819387	12811317.397819387	12811317.397819387	12811317.397819387	7694852.95410435	66463037.21515013	86969217.36356892	86969217.36356892	86969217.36356892	86969217.36356892	20506180.14841877
