index	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
536.503_C32H67NO3_9.19_1298	2244922.92385191	3211408.808180348	7102558.515228466	3601758.8834830387	1383693.497285837	1030985.0308082551	1678131.9413035598	4582808.281860335	1622674.2622770981	3339512.990332285	1525095.2968073664	1988926.682775373	12367662.298264282	1289435.514816127	1719886.0036650966	4597827.974892714	3368938.815664208	3330455.556614506	3330455.556614506	3330455.556614506	3330455.556614506	3245792.386705161	1678131.9413035598	2116924.803313642	2116924.803313642	2116924.803313642	2116924.803313642	3339512.990332285	37058326.97230629	53287288.9058321	53287288.9058321	53287288.9058321	53287288.9058321	16228961.933525804
536.49_C26H61N7O4_9.25_3826	3245982.0565166282	2395525.7588931364	5064783.6879910305	3626745.6004503546	1702457.8465025185	3167583.2795813964	1753951.0721649055	1901681.6370506857	1092379.016247398	4779366.691380448	1340728.1621516764	3668149.2443854245	3189262.2457252257	2569298.3522913153	2689646.1559576886	3035418.8486668146	2649881.552592326	2826434.97849729	2826434.97849729	2826434.97849729	2826434.97849729	3214852.515488212	2569298.3522913153	2862532.5023122514	2862532.5023122514	2862532.5023122514	2862532.5023122514	3035418.8486668146	29148697.078515586	45222959.65595664	45222959.65595664	45222959.65595664	45222959.65595664	16074262.57744106
536.414__7.53_5784	4180737.569112895	487339.5453509655	5020655.635100486	1570352.4120672953	705161.8103510875	2596926.819389109	635255.4751444067	2852802.152586731	2354367.943782322	1288396.184447656	4097921.936335728	627908.7107362481	12264494.4015121	2056396.5566507399	3755803.7918002033	4256956.374971799	3269964.5549815577	3046967.3324587354	3046967.3324587354	3046967.3324587354	3046967.3324587354	2556373.442908528	2354367.943782322	2475647.3815857153	2475647.3815857153	2475647.3815857153	2475647.3815857153	2852802.152586731	35969610.10479713	48751477.31933977	48751477.31933977	48751477.31933977	48751477.31933977	12781867.214542639
535.879__7.86_5816	1601537.6671089476	2138077.736156321	4365050.0486894	5457903.543651017	1766115.1811772846	1857538.2241120383	4166581.4606724386	2157589.15885545	1353023.6162675363	1459454.417894839	1294647.0432303206	1730526.8807335994	5538902.675828703	2800543.9927443466	6619143.238774267	3836346.6222932376	2939992.8354216684	3008936.3442618595	3008936.3442618595	3008936.3442618595	3008936.3442618595	3160612.0637102784	2138077.736156321	2147833.4475058857	2147833.4475058857	2147833.4475058857	2147833.4475058857	2157589.15885545	32339921.189638354	48142981.50818975	48142981.50818975	48142981.50818975	48142981.50818975	15803060.318551391
535.457_C30H62O7_8.58_2545	5396771.363455333	736080.842589835	1667910.5228065767	4005399.113234459	2116764.712311285	5239161.246774978	1083711.1412816686	454927.7689529866	591148.3496777212	2607794.509102566	2788985.97932189	818016.9820017564	8962459.506246345	3040415.3785374314	4846027.16039177	929806.370396532	3238982.5596579565	2830336.309192696	2830336.309192696	2830336.309192696	2830336.309192696	1931314.5581691223	2788985.97932189	2362279.6107069254	2362279.6107069254	2362279.6107069254	2362279.6107069254	929806.370396532	35628808.15623752	45285380.94708314	45285380.94708314	45285380.94708314	45285380.94708314	9656572.790845612
535.399__7.87_1592	2871810.6483699116	2201682.7860594178	3480037.649309697	7131688.829063741	522915.0677518475	3602055.6300965347	2059698.195468653	2741020.94958832	1388002.6726424338	3561516.3652505977	2402853.296353588	4096741.176122455	310199.18165539595	2942323.1431643837	326542.7638943595	3262804.246112423	2628478.8272668733	2681368.287556485	2681368.287556485	2681368.287556485	2681368.287556485	2797725.100193631	2402853.296353588	2806415.7989791157	2806415.7989791157	2806415.7989791157	2806415.7989791157	3262804.246112423	28913267.099935606	42901892.60090376	42901892.60090376	42901892.60090376	42901892.60090376	13988625.500968155
535.397_C28H50N6O4_8.93_1125	4734551.693100289	4499651.101941724	6632911.420490906	8139200.658195986	913546.7047528032	2176261.787862075	2279871.0722363535	6743051.688316011	3040517.4964040318	2014607.4583220817	1319565.057106396	8708163.328661706	3672467.5778901447	3749914.0733836447	2118697.4355119662	683593.4751017353	3741678.0584876686	3839160.7518298654	3839160.7518298654	3839160.7518298654	3839160.7518298654	4053622.6771826996	3672467.5778901447	3356492.537147088	3356492.537147088	3356492.537147088	3356492.537147088	2118697.4355119662	41158458.643364355	61426572.029277846	61426572.029277846	61426572.029277846	61426572.029277846	20268113.3859135
535.396_C20H52N10O5_8.46_3840	3307246.435596424	1998493.9090908428	4633315.691750478	1782824.8029642173	1184699.8970585905	2767175.477130789	2074432.621130046	4710252.439259445	3879785.3412771714	1407272.2757196734	3665251.917314858	6608847.80576771	5476820.064260868	3450918.5657311	2961503.141807793	3294151.0004931465	3110996.793027763	3325186.961647072	3325186.961647072	3325186.961647072	3325186.961647072	3796405.332609554	3307246.435596424	3300698.7180447853	3300698.7180447853	3300698.7180447853	3300698.7180447853	3294151.0004931465	34220964.72330539	53202991.38635315	53202991.38635315	53202991.38635315	53202991.38635315	18982026.66304777
535.368__8.04_1607	1731272.8073557003	2397350.18660415	697459.8711553479	1408933.5507465522	2048654.1576803972	1740427.6039143752	1678905.8640776828	2905370.756748275	1310586.3591971407	3271176.459981173	1586576.1617477543	3730730.2938996954	6559336.386170784	4547234.543268743	3459551.468799875	5456238.970088822	2336976.135628966	2783112.8400897793	2783112.8400897793	2783112.8400897793	2783112.8400897793	3764613.589903568	1731272.8073557003	2223002.1721422737	2223002.1721422737	2223002.1721422737	2223002.1721422737	3459551.468799875	25706737.491918627	44529805.44143647	44529805.44143647	44529805.44143647	44529805.44143647	18823067.94951784
535.324_C25H46N2O10_4.75_1018	2648786.547526876	2757494.4003473693	2837692.3808809533	1950627.2617116463	1870446.402682003	4802473.989900403	2197394.3615582297	1460189.4860061614	2196765.1462884075	1682867.485883332	1308177.0693435725	2197484.2494539185	4473334.478519763	5229822.447885079	4116955.5104446155	2327209.604436857	2933910.407876755	2753607.5514293243	2753607.5514293243	2753607.5514293243	2753607.5514293243	2356941.267244977	2648786.547526876	2262346.926945388	2262346.926945388	2262346.926945388	2262346.926945388	2197484.2494539185	32273014.486644305	44057720.82286919	44057720.82286919	44057720.82286919	44057720.82286919	11784706.336224886
535.31_C23H38N10O5_4.08_709	1432076.2664617165	3113982.4972714153	1950329.3348162633	1766651.6521284562	2576016.655751263	4548144.893777187	4330706.287959512	1523487.4800403567	4037685.919319925	2702764.9474999816	1885137.7709395345	1985802.2136955806	4133006.4596985746	3797507.9181466885	2630783.3481612997	7277681.361946413	3051931.4232973214	3105735.3129758853	3105735.3129758853	3105735.3129758853	3105735.3129758853	3224103.8702687267	3113982.4972714153	2666774.147830641	2666774.147830641	2666774.147830641	2666774.147830641	2630783.3481612997	33571245.656270534	49691765.007614166	49691765.007614166	49691765.007614166	49691765.007614166	16120519.351343634
535.136__2.93_5469	7895913.0439361995	5046657.768594046	1387049.2596416564	847238.7272406123	1922755.6052324888	5002685.0041435845	1354721.7990922856	2565115.824459712	2136572.182205174	5610047.804780734	1667046.3148902669	1401540.6549411092	2696768.519890818	3854211.639179813	2906470.6589054912	3378205.18261009	3073783.6240042676	3104562.499359005	3104562.499359005	3104562.499359005	3104562.499359005	3172276.0251394273	2136572.182205174	2630942.172175265	2630942.172175265	2630942.172175265	2630942.172175265	2906470.6589054912	33811619.864046946	49672999.98974408	49672999.98974408	49672999.98974408	49672999.98974408	15861380.125697136
534.855__7.97_4512	2251187.483989339	11573857.081923917	5569238.077552447	2285299.2007051934	777653.5907368967	8417962.624155961	5951211.986872256	1320553.3842190027	5301530.196194663	1088772.6950769455	1484183.2589493461	5724108.816959284	4504621.885891463	4539874.148391943	1137342.004332379	922549.8941620772	4786965.412305766	3928121.6456320696	3928121.6456320696	3928121.6456320696	3928121.6456320696	2038665.3589499376	4539874.148391943	3394960.5432983283	3394960.5432983283	3394960.5432983283	3394960.5432983283	1137342.004332379	52656619.53536342	62849946.33011311	62849946.33011311	62849946.33011311	62849946.33011311	10193326.794749688
534.597_C37H75N_9.08_2889	2020579.5659415368	2020579.5659415368	2020579.5659415368	2020579.5659415368	460116275858.3771	402093313042.79987	2020579.5659415368	2020579.5659415368	2020579.5659415368	2020579.5659415368	2020579.5659415368	465258650853.6983	2020579.5659415368	695067247206.493	667314586868.286	671032453269.6184	141572090976.74524	210056420805.93323	210056420805.93323	210056420805.93323	210056420805.93323	360721946430.1469	2020579.5659415368	2020579.5659415368	2020579.5659415368	2020579.5659415368	2020579.5659415368	465258650853.6983	1557293000744.1975	3360902732894.9316	3360902732894.9316	3360902732894.9316	3360902732894.9316	1803609732150.7346
534.391__7.85_3218	4562852.62679505	2016138.7848762828	2890576.862714374	2575193.5194493937	1641697.923919924	3487261.4982017376	2617418.605990772	1767976.9415165724	2162904.5626297267	2760777.0514197526	2062736.4981967495	2704727.1329061664	3710683.525457646	3363697.698551146	2469355.004680341	1929933.451623317	2826469.2824348	2670245.730558059	2670245.730558059	2670245.730558059	2670245.730558059	2326553.91642923	2617418.605990772	2596306.0627200827	2596306.0627200827	2596306.0627200827	2596306.0627200827	2469355.004680341	31091162.1067828	42723931.68892895	42723931.68892895	42723931.68892895	42723931.68892895	11632769.58214615
534.234_C16H35N7O13_5.97_1986	2349743.4211138384	2804156.419846735	1790283.8592681438	1534066.0586127911	2486501.215919044	2636690.2838443606	2324878.367512892	1544575.6879347912	1648884.5877907616	5434588.998534857	3957849.3209990477	2024094.1024534432	3155914.0447881236	2537789.533146596	4388180.5153194275	3372277.308696759	2475159.7375311214	2749404.6078613508	2749404.6078613508	2749404.6078613508	2749404.6078613508	3352743.322587856	2486501.215919044	2512145.3745328197	2512145.3745328197	2512145.3745328197	2512145.3745328197	3372277.308696759	27226757.112842336	43990473.72578161	43990473.72578161	43990473.72578161	43990473.72578161	16763716.61293928
533.401__8.02_3155	1654432.7755208255	1863323.7985886952	1757289.6041818138	1929276.3130838212	821361.6502024864	1268667.1476709158	2254874.6036826703	3097020.3154495363	2646167.708821939	2586078.801991876	5344080.821592571	6757952.55678577	5494488.894069853	3791110.867369049	2896892.958232667	4336622.456272403	2620461.2895258763	3031227.579594806	3031227.579594806	3031227.579594806	3031227.579594806	3934913.41774645	1929276.3130838212	2616123.2554069078	2616123.2554069078	2616123.2554069078	2616123.2554069078	3097020.3154495363	28825074.18478464	48499641.27351689	48499641.27351689	48499641.27351689	48499641.27351689	19674567.08873225
533.389__8.07_3544	1110865.1957943435	4417151.027792626	2064511.1748074105	1873578.7827433425	925868.6244970568	2835812.1698737447	4157305.312833919	952256.1902663877	1730598.2311539925	6062074.944025929	3671505.228100321	2288881.0710774604	6820586.770207431	8538621.006201772	3558748.135443554	1940124.1291993987	3467854.8658187236	3309280.499626168	3309280.499626168	3309280.499626168	3309280.499626168	2960416.894002546	2835812.1698737447	2562346.6204756023	2562346.6204756023	2562346.6204756023	2562346.6204756023	2288881.0710774604	38146403.52400596	52948487.99401869	52948487.99401869	52948487.99401869	52948487.99401869	14802084.47001273
533.381_C28H48N6O4_8.67_291	1069680.100308481	1051446.049678494	2876927.1503396453	5541355.915514791	1383180.4293111814	2945828.806687232	2889533.7831246606	5161151.1406374695	3344501.673664897	122952.27135645892	3123682.8684941726	4814556.229208182	462038.2816649663	395439.8408154771	467847.37398946116	144737.95637764817	2280328.627236727	2237178.741948326	2237178.741948326	2237178.741948326	2237178.741948326	2142248.994313844	2876927.1503396453	2130053.7898254134	2130053.7898254134	2130053.7898254134	2130053.7898254134	467847.37398946116	25083614.899604	35794859.87117322	35794859.87117322	35794859.87117322	35794859.87117322	10711244.97156922
533.381_C28H48N6O4_8.37_1774	695415.7975852871	1880006.5838736277	1983944.0640380047	4964488.615445304	786346.9752195103	1728136.7783456072	2501510.358751019	5168131.901978981	1962013.6561833823	857905.8476817596	3091152.9525371855	3600097.624481918	5949389.7138234265	3164366.208229089	3731836.6069538477	3400785.231986894	2609706.518548313	2841595.5573196774	2841595.5573196774	2841595.5573196774	2841595.5573196774	3351751.4426166797	1983944.0640380047	2796331.655644102	2796331.655644102	2796331.655644102	2796331.655644102	3600097.624481918	28706771.704031445	45465528.91711484	45465528.91711484	45465528.91711484	45465528.91711484	16758757.2130834
533.366_C24H48N6O7_5.96_2936	1037670.4220077388	2197214.357115788	3514442.054073067	6519149.84926575	2056214.0390088006	2658124.2019287664	6018382.311492132	1699194.0956826613	1139546.4122935953	1478599.2441644648	2097342.9130762597	4649069.8583969455	5168053.347849514	6109144.330353964	5132769.989287477	2547278.591859702	3501389.476224125	3376387.251116039	3376387.251116039	3376387.251116039	3376387.251116039	3101382.35587825	2658124.2019287664	2602701.396894234	2602701.396894234	2602701.396894234	2602701.396894234	2547278.591859702	38515284.238465376	54022196.01785663	54022196.01785663	54022196.01785663	54022196.01785663	15506911.779391252
533.33_C27H48O10_5.04_1462	649458.2065908476	1924036.3651659335	2722292.470956133	2086711.3484485908	1570908.4008883971	1482772.7543110817	2296546.5565965557	2396516.680771419	3061557.856091171	1891474.8451890696	3108211.444095441	6160506.85941427	4619823.128932042	4324650.173681673	4702149.546716234	3367665.982609066	2531542.6096143518	2897830.1637786203	2897830.1637786203	2897830.1637786203	2897830.1637786203	3703662.7829400115	2296546.5565965557	2559404.575863776	2559404.575863776	2559404.575863776	2559404.575863776	3367665.982609066	27846968.705757868	46365282.620457925	46365282.620457925	46365282.620457925	46365282.620457925	18518313.914700057
533.328__3.5_4927	1245486.5170350466	4546930.004555627	4166799.7114263214	2002893.0970791588	1790485.0307943923	2075073.4272052934	1897914.1326420559	2849222.6128882375	1273595.7857891722	6710706.483399298	5124803.438955573	2214637.0235530036	2737153.507226435	2294284.4391208477	6305760.695983544	4116226.362310901	2650492.6447118116	3209498.2668728065	3209498.2668728065	3209498.2668728065	3209498.2668728065	4439310.635626997	2075073.4272052934	2515718.9731736416	2515718.9731736416	2515718.9731736416	2515718.9731736416	4116226.362310901	29155419.091829926	51351972.2699649	51351972.2699649	51351972.2699649	51351972.2699649	22196553.178134985
532.861__8.34_640	2527124.3084690524	2190219.5224921736	2575718.9769356414	6842259.101957218	668023.6323281006	3844427.5899282517	841722.3704351262	2089937.96342606	1805069.8998990946	2543931.9717619154	1714140.802091917	2825507.428198591	6083483.369350724	2088531.2891883045	1814993.9450143888	2399660.0676993732	2834610.987552327	2678422.0149484957	2678422.0149484957	2678422.0149484957	2678422.0149484957	2334806.2752200654	2190219.5224921736	2294939.7950957734	2294939.7950957734	2294939.7950957734	2294939.7950957734	2399660.0676993732	31180720.8630756	42854752.23917593	42854752.23917593	42854752.23917593	42854752.23917593	11674031.376100328
532.39_C20H51N8O8_6.98_637	1510707.3994177727	3787815.951245008	1254883.8972623954	1833965.8836823867	2079300.6984259435	4291875.359405498	3738340.311399399	2141854.8225025563	2938960.2716469653	381269.8094847775	2260706.7111883094	3323162.8783087255	1800611.8783010545	4121288.0638109865	1700429.214972382	2239867.4835675997	2692586.9477987015	2462815.03966386	2462815.03966386	2462815.03966386	2462815.03966386	1957316.8417672082	2260706.7111883094	2190861.153035078	2190861.153035078	2190861.153035078	2190861.153035078	2141854.8225025563	29618456.425785717	39405040.63462176	39405040.63462176	39405040.63462176	39405040.63462176	9786584.208836041
532.37_C24H55BN4O3Se_3.91_1530	2482914.0552426446	1819313.2170839305	1936639.892903793	2090896.4525525104	1862979.452391381	1693691.8139222339	2221999.3522099033	4733380.947931022	1796204.8587165372	1753308.7510159204	3570470.140963111	3653095.7728515416	6289790.720691624	3823547.663055725	8608373.135123214	2718636.52520715	2689858.874521218	3190952.67199139	3190952.67199139	3190952.67199139	3190952.67199139	4293359.02642577	2090896.4525525104	2352456.703726274	2352456.703726274	2352456.703726274	2352456.703726274	3653095.7728515416	29588447.619733397	51055242.75186224	51055242.75186224	51055242.75186224	51055242.75186224	21466795.132128846
532.372__6.76_3044	2663618.4736170354	2314559.4336942034	1583879.9467931755	4724649.764754907	1038548.0685423339	1062333.3681120507	2745430.072375513	1909524.4790005616	1873548.215519604	1578675.205609288	4024236.556859436	2368460.804804432	5757508.856858909	4677733.565970179	3597778.6563645056	5261525.908085407	2951458.7566452133	2948875.7110600965	2948875.7110600965	2948875.7110600965	2948875.7110600965	2943193.010772839	2663618.4736170354	2516039.6392107336	2516039.6392107336	2516039.6392107336	2516039.6392107336	2368460.804804432	32466046.32309735	47182011.376961544	47182011.376961544	47182011.376961544	47182011.376961544	14715965.053864196
532.361_C21H45N11O5_7.35_3653	1401033.1566019403	2137671.597206265	2174263.3718908424	3104441.6140792943	1768459.4982393018	3191837.1917005177	1821918.4641215291	4405578.891752798	878727.1247900638	5874409.435828844	2249060.2419617153	2656977.5928167934	2075016.6130432875	4463738.787066389	1469303.6162907644	919353.5554432916	2296924.332791013	2536986.922052102	2536986.922052102	2536986.922052102	2536986.922052102	3065124.618426499	2137671.597206265	2155967.484548554	2155967.484548554	2155967.484548554	2155967.484548554	2656977.5928167934	25266167.660701144	40591790.752833635	40591790.752833635	40591790.752833635	40591790.752833635	15325623.092132494
532.355_C25H49N5O5S_6.84_2142	1428541.616342083	2085705.2059679725	4474005.284102644	1097617.9376897593	1130981.6385409818	2788571.3849473814	2831923.812214466	2866543.0113660265	4877453.717629826	5340371.357855819	2121472.8237566473	3830085.5996507625	8351652.530874476	1898367.615001296	2776755.208616368	1779336.9582793294	3007844.8697334123	3104961.60642724	3104961.60642724	3104961.60642724	3104961.60642724	3318618.427153661	2121472.8237566473	2782663.2967818747	2782663.2967818747	2782663.2967818747	2782663.2967818747	2866543.0113660265	33086293.567067534	49679385.70283584	49679385.70283584	49679385.70283584	49679385.70283584	16593092.135768306
531.897__8.18_4684	1985654.9356946049	3633789.5639311573	2353977.4134750552	3441363.270274322	3207853.8624736723	1999995.0662471752	6881351.290373201	1741448.9368447438	1889080.507091013	2175854.2035526605	5397944.284771954	2352782.8794856095	4467790.244406448	5793625.084756971	1996576.5183953831	3413687.791163329	3732038.6839541425	3295798.4908085815	3295798.4908085815	3295798.4908085815	3295798.4908085815	2336070.0658883452	3441363.270274322	2780915.6379743638	2780915.6379743638	2780915.6379743638	2780915.6379743638	2175854.2035526605	41052425.52349557	52732775.8529373	52732775.8529373	52732775.8529373	52732775.8529373	11680350.329441726
531.859_C10H16NO6P3S6_6.57_2920	2381042.616594768	2445077.9071186567	1333818.9881750343	2266071.9648223207	1344432.8155589802	1127342.6108963902	2364086.917246971	626896.2456655919	1467987.01487139	2482578.6291826814	3448679.1453981483	2449677.9663313255	1830841.1829531281	7642836.531991529	5276437.473924404	7783027.135014668	2513837.9723297562	2891927.196609124	2891927.196609124	2891927.196609124	2891927.196609124	3723723.4900237345	2266071.9648223207	2372564.7669208692	2372564.7669208692	2372564.7669208692	2372564.7669208692	2482578.6291826814	27652217.695627317	46270835.145745985	46270835.145745985	46270835.145745985	46270835.145745985	18618617.450118672
531.385_C22H52N5O9_6.91_225	2338627.12008119	3049982.6521456954	1607684.2489115554	2768802.696927243	1326464.58538289	3590827.765592821	3078120.987859701	1995556.673762693	2752681.8566216556	2416344.1698067454	2365005.818251628	2549452.5698822625	4335027.068131556	3382114.467756697	2895478.167338067	2256037.044517087	2781394.478878421	2669262.993310593	2669262.993310593	2669262.993310593	2669262.993310593	2422573.725061371	2768802.696927243	2651067.213251959	2651067.213251959	2651067.213251959	2651067.213251959	2416344.1698067454	30595339.26766263	42708207.89296949	42708207.89296949	42708207.89296949	42708207.89296949	12112868.625306856
531.384_C23H52N6O6_7.76_2289	2180762.2275178456	2341536.8527449216	2207458.981833615	8097868.145798506	253676.36286628633	3789599.428195535	460986.4833393908	2126428.321359533	2245609.4476239756	1708563.5998511126	1690126.8834735316	2834763.9785045576	1656946.1552260567	3612099.00539249	3098835.5211911676	1252208.971748004	2594242.7249101955	2472341.897916658	2472341.897916658	2472341.897916658	2472341.897916658	2204160.078530875	2207458.981833615	2194110.60467573	2194110.60467573	2194110.60467573	2194110.60467573	2126428.321359533	28536669.97401215	39557470.366666526	39557470.366666526	39557470.366666526	39557470.366666526	11020800.392654376
531.353_C28H50O9_6.4_1301	1886196.6876756912	1153239.0247883787	2361928.7128573386	3335940.494935543	1911754.9341127381	1657376.2535470405	2226820.4420509166	2613831.659234084	1686848.4856859287	1865645.2026314232	2420620.348769386	2483674.434721483	5908361.48478457	5090722.358573276	2990845.3928268487	5826396.765660943	2694528.111616437	2838762.6676784744	2838762.6676784744	2838762.6676784744	2838762.6676784744	3156078.691014956	2226820.4420509166	2391274.5308133624	2391274.5308133624	2391274.5308133624	2391274.5308133624	2613831.659234084	29639809.227780808	45420202.68285559	45420202.68285559	45420202.68285559	45420202.68285559	15780393.455074782
531.32_C24H50N5O3Se_6.21_1424	1158772.879431029	1797493.3911503116	1771090.2967213262	1945300.18556332	3899052.2926981705	2491173.9851936437	3818326.0785434903	3344252.474400876	3287312.603968936	2442232.845368603	3421116.786682103	2650731.0367082185	3602150.504059247	3599886.2352143824	5285750.329323692	2483486.9357734807	2799243.2035659966	2937383.053800052	2937383.053800052	2937383.053800052	2937383.053800052	3241290.724314974	3287312.603968936	2969021.820338577	2969021.820338577	2969021.820338577	2969021.820338577	2650731.0367082185	30791675.23922596	46998128.86080083	46998128.86080083	46998128.86080083	46998128.86080083	16206453.621574871
531.259_C25H34N6O7_6.18_2366	941677.049109541	724915.5780575756	2072996.5099520339	2124410.9491226957	1076740.7082389463	2482261.404432478	3568119.077024425	2973384.1147148237	3359018.1309427866	2376006.585508406	2703747.422750189	3105821.792347646	2492239.2415234093	3014072.323225479	4861162.715231794	1934465.5975156634	2232745.30857996	2488189.9499811186	2488189.9499811186	2488189.9499811186	2488189.9499811186	3050168.1610636665	2482261.404432478	2487250.3229779433	2487250.3229779433	2487250.3229779433	2487250.3229779433	2973384.1147148237	24560198.39437956	39811039.1996979	39811039.1996979	39811039.1996979	39811039.1996979	15250840.805318331
530.383_C22H53N6O6S_8.36_361	2856815.733546073	1870334.3798697304	2890617.8638089	7282463.343954576	1261277.862483398	3735820.045258296	2065144.519109667	2818535.856911545	1671100.3115157115	2812859.453438325	2154019.2845795206	2776348.3957605115	6238053.169445812	2494942.202985719	1966963.4540972444	1955365.3780906054	3138235.3378688544	2928166.328428477	2928166.328428477	2928166.328428477	2928166.328428477	2466014.5076596467	2494942.202985719	2635645.2993731154	2635645.2993731154	2635645.2993731154	2635645.2993731154	2776348.3957605115	34520588.7165574	46850661.25485563	46850661.25485563	46850661.25485563	46850661.25485563	12330072.538298232
530.383_C21H51N7O8_7.83_1421	3000823.7406660235	1900208.1299282438	2913316.5327750654	7390141.76871081	1262525.9257545792	3898200.4851741185	2154299.3839333705	2553002.176633793	1523235.3637569873	2834947.5220071026	2170933.7897099154	2684226.006747945	6665216.5659910375	2125008.992913021	1879483.7353168565	2497762.049746651	3182173.698119379	2965833.260610345	2965833.260610345	2965833.260610345	2965833.260610345	2489884.29809047	2170933.7897099154	2525382.113190222	2525382.113190222	2525382.113190222	2525382.113190222	2553002.176633793	35003910.67931317	47453332.16976552	47453332.16976552	47453332.16976552	47453332.16976552	12449421.49045235
530.353_C24H51NO11_4.18_190	1387155.5506079956	4020233.666439319	1768053.9852937425	4047038.588985581	2016564.8972672997	2373130.22121431	2445136.299209434	2818172.8193764826	1721141.3266430728	2407926.4725100305	2145571.473200872	2327757.59190969	3037999.0671019824	4397010.257875345	4692200.882884203	3176016.1088522524	2669003.212167178	2798819.3255857257	2798819.3255857257	2798819.3255857257	2798819.3255857257	3084414.7751065316	2373130.22121431	2426531.3858597325	2426531.3858597325	2426531.3858597325	2426531.3858597325	2818172.8193764826	29359035.333838955	44781109.20937161	44781109.20937161	44781109.20937161	44781109.20937161	15422073.875532659
530.317__3.98_4808	1398382.2963189168	1769637.7401349018	1831308.564659584	2662728.0505156736	2909936.916682722	6010788.519770226	4541888.336443243	1595032.3485486186	4642893.3425890105	1792937.924497085	3779080.5105537744	4235490.494963022	4506162.221322924	3676473.7731521744	3973294.596498565	3353558.0780961853	3429934.570194831	3292474.607171664	3292474.607171664	3292474.607171664	3292474.607171664	2990062.688520695	3676473.7731521744	3515015.9256241797	3515015.9256241797	3515015.9256241797	3515015.9256241797	3353558.0780961853	37729280.27214314	52679593.714746624	52679593.714746624	52679593.714746624	52679593.714746624	14950313.442603476
530.287__5.83_5922	1526202.858141799	903817.7350336075	5301215.604636558	2557742.705945447	2231091.259904868	2681948.7742239856	1696005.7153559346	1651702.490101541	3602135.679297516	16408189.88265241	2117398.7236031904	6019047.628172658	4563431.825227406	6045586.976866654	2964653.656601285	21995865.96298762	3020597.9871124513	5141627.34242203	5141627.34242203	5141627.34242203	5141627.34242203	9807891.924103102	2557742.705945447	2823301.2154126354	2823301.2154126354	2823301.2154126354	2823301.2154126354	6019047.628172658	33226577.858236965	82266037.47875248	82266037.47875248	82266037.47875248	82266037.47875248	49039459.62051551
529.88__8.34_153	2933656.660753118	1784951.902197334	2358085.4189522383	7493642.512718384	1214134.7212101917	3203869.160477488	1779236.2301082974	2410810.373438906	1812244.8794666543	2822574.692222628	2073028.3033065405	2863446.445407516	6406136.452593176	2227400.2068977924	2182061.0932193296	2421815.998870314	3026035.131698292	2874193.440739994	2874193.440739994	2874193.440739994	2874193.440739994	2540141.7206317387	2227400.2068977924	2384447.896195572	2384447.896195572	2384447.896195572	2384447.896195572	2421815.998870314	33286386.448681217	45987095.0518399	45987095.0518399	45987095.0518399	45987095.0518399	12700708.603158694
529.407_C26H52N6O5_8.0_761	218713.7644736191	223343.64445514302	1944706.716636839	5335281.449509333	2119611.7699278006	5067086.082185708	1877819.8317901657	2197782.1804512544	2152872.6406808738	2535888.718081161	2924874.564749734	717285.4535349373	581828.8985312218	3083769.6041705604	3910406.541376166	474900.3261741372	2320900.8151919087	2210385.761670541	2210385.761670541	2210385.761670541	2210385.761670541	1967252.6439235308	2119611.7699278006	2136242.205304337	2136242.205304337	2136242.205304337	2136242.205304337	2197782.1804512544	25529908.967110995	35366172.18672866	35366172.18672866	35366172.18672866	35366172.18672866	9836263.219617654
529.407_C22H48N12O3_8.58_2207	3648949.786191942	1756585.2063002319	1993989.3199481296	1657724.1016510627	1793244.5342732097	1969230.0877570927	2491507.6292949417	4027674.929855226	4288078.436143332	3105347.9763093144	2061937.3483820208	2519781.7453844994	3975605.4174049217	2821176.246478231	3124408.908774009	5564296.176312364	2587093.4648931925	2924971.115653783	2924971.115653783	2924971.115653783	2924971.115653783	3668301.9473270825	2061937.3483820208	2670478.9959313655	2670478.9959313655	2670478.9959313655	2670478.9959313655	3124408.908774009	28458028.11382512	46799537.85046053	46799537.85046053	46799537.85046053	46799537.85046053	18341509.736635413
