index	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
419.314_C21H42N2O6_8.21_3696	1431089.6047889742	2442986.109518236	2428236.7360689356	1847921.1402389894	1417776.1712000528	3090729.351432185	4212992.809103725	1598586.515377337	247730.7515179169	1580710.5570587611	663770.2127689555	2283995.2651135144	1507964.4141257927	3341300.4046613285	1659496.2431385757	2313836.484121223	3368982.284994308	1200420.2980027944	3197129.0567929763	2920771.3466911875	4389027.9972550785	1861649.883466168	7973940.892391781	4945190.939863204	539321.639129085	206835.96243438253	3451673.60082039	5869442.9958214015	264685.15675029496	8640011.232898021	3180513.3309909105	2696606.868584853	2696606.868584853	2696606.868584853	2696606.868584853	2374002.560314147	2602383.3059023507	2298915.874617369	2298915.874617369	2298915.874617369	2298915.874617369	2087743.1837936956	38166159.97189093	80898206.05754559	80898206.05754559	80898206.05754559	80898206.05754559	42732046.085654646
419.277_C25H44Se_6.54_915	1451790.5721915793	2894971.906116531	1679764.1511717306	2244220.039434925	2509646.1302896454	2499624.0806056093	2542409.760441198	2241668.913109383	2855518.236633464	1652573.0603447366	1896256.68598845	1961347.1585996626	2191810.7201331477	2005027.8791858747	1641788.3396722514	1212625.4062674928	2451122.108534207	2856106.9080573847	3381821.386737173	2341729.7206297726	1658555.7182690538	3903227.8313389234	1990531.9266800443	5978964.905522557	2888893.629739931	4606843.367587068	3380747.7931623883	2293403.3742870535	4587532.343019834	10724684.318066033	3430887.7732838583	2884173.612393903	2884173.612393903	2884173.612393903	2884173.612393903	2519697.5051339334	2420676.9006176908	2396425.91458199	2396425.91458199	2396425.91458199	2396425.91458199	2347671.073984566	41170653.2794063	86525208.3718171	86525208.3718171	86525208.3718171	86525208.3718171	45354555.0924108
419.228_C16H30N6O7_4.24_1377	1147749.264906021	2283570.902528429	1113939.2590821804	2391979.507684533	1938137.1757414099	1454606.769690693	3733951.0412760596	2989595.0900443024	2707421.9488416524	2545882.088114432	3037785.1504538707	1587603.283865889	2940876.4106027097	1311642.2967876105	3314861.96874148	622966.0027203308	1321103.728980874	2175410.9980586516	3368520.2424390116	2529259.564997184	2914840.002188779	2832591.875631287	3174583.3351782737	4235722.806195639	3293259.6686375113	3190514.8273894857	3133375.704626749	2644949.008816811	3552346.6303274	3352048.20444899	2806930.726162499	2561369.8252999415	2561369.8252999415	2561369.8252999415	2561369.8252999415	2397662.558058237	3082089.212611288	2770006.91223647	2770006.91223647	2770006.91223647	2770006.91223647	2549700.7282630927	33683168.713949986	76841094.75899825	76841094.75899825	76841094.75899825	76841094.75899825	43157926.04504827
419.17_C22H26O8_3.77_424	2191564.8789501064	2443662.884257153	1524281.6270172675	2389286.174156892	2580859.0764544853	2381992.8169831852	2736260.6121918308	3663568.5767809907	2322088.403321801	2057003.9230539969	2490522.185141536	1092675.3900602155	2221869.890547052	1902136.7840328584	2465880.543533699	2363397.1837066165	2124232.093599557	2077467.2857204026	2478473.2976393383	2809214.9078850187	3919466.580207884	2733734.5883944724	2959870.5204258496	2673193.702239629	2950841.2231263155	2766976.9805933093	2802836.6300320975	3286387.9433637243	3931689.5626659747	3395819.8672601054	2814542.9174865023	2591241.871111445	2591241.871111445	2591241.871111445	2591241.871111445	2442374.5068614082	2880028.065505667	2484497.741390437	2484497.741390437	2484497.741390437	2484497.741390437	2416474.529207023	33774515.00983803	77737256.13334335	77737256.13334335	77737256.13334335	77737256.13334335	43962741.12350535
419.17_C22H26O8_3.22_278	1927057.83631139	2074335.23986587	1911144.2982237432	2107607.631181836	1914115.8051241986	2057264.2142381978	3778610.8846299443	2702467.4852558677	2112217.2778000366	2510703.502428198	2234494.2365497295	2297012.690115565	2248853.5325977607	1953539.629558561	2301982.8216476995	2193451.867087686	2183725.154078008	2438211.7566779773	2781157.2964489004	3144689.783836146	2690738.2658068324	2268233.811858514	2591734.026773932	2951923.1638399726	2755203.108374934	3032081.395368077	2309971.6662371443	2788360.4294093703	3316950.8054029974	3595953.3863320537	2797798.1769986865	2505793.1001020377	2505793.1001020377	2505793.1001020377	2505793.1001020377	2311123.048837606	2768180.202411917	2305977.243942422	2305977.243942422	2305977.243942422	2305977.243942422	2213973.051818708	33573578.12398424	75173793.00306113	75173793.00306113	75173793.00306113	75173793.00306113	41600214.879076906
418.292__7.25_5556	3169244.420591976	1867097.625762605	1823371.9566472503	1941158.906316314	4014752.613858115	3624130.0338350683	2844162.4754460254	3435028.4821101422	2113159.743355129	2555351.872434496	1405853.7159007005	3004209.3186859204	6250641.347400668	2265514.566282545	1728063.5332904896	2083279.7108022354	1374659.7674317695	2460353.7709272513	1548473.0161236108	1039905.0242104707	2284097.5629945374	2277894.427300483	4292857.113061332	4719694.913182185	2986814.7886316506	5556939.961880885	2533216.680934424	4144051.1836257246	3433909.342674121	3827354.5310092573	3287418.7223568894	2886841.413556913	2886841.413556913	2886841.413556913	2886841.413556913	2619789.8743569274	3434468.9123921315	2544284.27668446	2544284.27668446	2544284.27668446	2544284.27668446	2271704.496791514	39449024.66828267	86605242.40670739	86605242.40670739	86605242.40670739	86605242.40670739	47156217.738424696
417.337_C27H44O3_7.48_3478	1933314.1105644794	4536626.8503790265	1991902.651460367	2063356.539273324	3117886.578355493	2125408.3794369055	2105625.5335621354	2223022.8251339374	1073469.9000800105	1546271.2172907505	2501848.444789675	2500733.2005483494	2231842.135828234	1886083.6625375766	1952184.814771899	1589707.1414221502	3163752.089729337	3461373.4330723532	2231470.8730586017	3011645.0050449157	2951214.709625168	2751664.610779074	4472305.939523401	2489537.080162194	2189796.9911505235	1927317.4888687085	2068918.2011556535	1084174.6432710646	3341992.7975478796	1834703.8070853758	2374070.263996701	2411971.7218502853	2411971.7218502853	2411971.7218502853	2411971.7218502853	2437239.3604193423	2206409.9081422305	2206409.9081422305	2206409.9081422305	2206409.9081422305	2206409.9081422305	2168733.8346951846	28488843.167960417	72359151.65550856	72359151.65550856	72359151.65550856	72359151.65550856	43870308.48754816
417.335__6.09_5090	4585387.514754	511337.46344423445	8392289.830060247	3645516.250556158	4168963.030433039	1374457.107764656	3782814.452596813	844487.5125134718	9569378.156988343	1176251.3979305918	2377398.818133833	1544134.0003962766	2416224.477408702	1209414.7094567178	6067983.695205622	3084577.6669941805	11230355.291645635	1991577.1656872572	1164926.7024331056	2125015.032726922	3373292.01710215	1223014.80566617	1158440.5027024436	5698516.158450913	1082306.1179606828	2564611.9886662955	15050114.92867605	1881204.5387382002	5783673.683947021	2465459.4410900366	1930414.0022391418	3718104.1486709923	3718104.1486709923	3718104.1486709923	3718104.1486709923	4909897.579625559	1459295.5540804663	2440841.9592493693	2440841.9592493693	2440841.9592493693	2440841.9592493693	3714165.3515764857	23164968.026869703	111543124.46012977	111543124.46012977	111543124.46012977	111543124.46012977	88378156.43326007
417.248_C17H32N6O6_4.72_801	1510769.2260181403	1555148.6420834283	1185027.758759074	4038880.6946053444	1797583.6002332831	1356645.7675115676	7115661.042162725	4076748.1229867437	2469660.329135742	1227844.2611136313	3300570.340970424	1201706.4772146428	2402995.87188478	1628455.2534387626	4529122.267412316	3066646.616723288	1649574.2968296863	3276856.2191542345	1042289.2787201114	3000638.4915643395	1597375.7288860797	1438988.8617762176	2514163.4949669824	5796722.286669285	2604711.6570467353	3243287.9493085113	5879305.547146375	6086453.488701169	5054209.940981585	2547540.181841713	2829686.592663144	2939852.789861564	2939852.789861564	2939852.789861564	2939852.789861564	3013296.9213271765	2576125.919444224	2530851.8384043477	2530851.8384043477	2530851.8384043477	2530851.8384043477	2436328.100510261	33956239.11195773	88195583.69584692	88195583.69584692	88195583.69584692	88195583.69584692	54239344.58388918
416.373_C24H49NO4_6.45_1239	374022.04900881345	1318446.649378555	4748582.148073701	1586812.5556301519	5398525.737244834	4683305.5273338985	3772528.338038842	2056209.5928033062	2496654.2398941834	1304453.5048300584	388532.45232882537	4000240.577300221	3963893.6716893967	3148114.74427124	552980.919056024	372231.9898357019	229884.5955357943	1771651.9854948511	3143369.324822171	1742221.5064260284	805731.3553096495	2008273.8275674032	1698928.448758608	3985315.148347465	3529779.079459526	1628241.5667528515	4634620.531155493	8992853.140575629	7556404.8591351155	12450196.407130504	4398850.29461066	3144766.8824396287	3144766.8824396287	3144766.8824396287	3144766.8824396287	2308711.274325607	3336574.2021408486	2276431.9163487446	2276431.9163487446	2276431.9163487446	2276431.9163487446	1889962.9065311272	52786203.53532791	94343006.47318886	94343006.47318886	94343006.47318886	94343006.47318886	41556802.93786092
416.337_C19H41N7O3_7.74_2255	1882840.9764461888	2722831.7548329113	953493.7217661353	1773982.0527374865	1704941.3811986307	1678737.3491339523	2507393.0757409846	2376227.344476662	951877.9203988643	3172978.3222330976	4147978.121187081	1686994.035495483	2767036.1658803327	2384038.479135468	2165774.8759785513	2224091.190186938	1672247.5368324183	1269551.2336532702	2935048.842574709	2622535.2705772854	3318704.9356819	2571218.8081196053	1151630.2933899944	2490536.5199756417	2685599.416199265	4082458.4806042337	1491409.9159337939	3917479.523965092	3546643.86542953	5243475.574289999	2924984.0265307757	2469991.899468517	2469991.899468517	2469991.899468517	2469991.899468517	2166663.814760344	2810324.129386987	2437287.499555555	2437287.499555555	2437287.499555555	2437287.499555555	2194933.0330827446	35099808.31836931	74099756.9840555	74099756.9840555	74099756.9840555	74099756.9840555	38999948.6656862
416.305__7.22_4664	2570790.3843942713	3307680.7125031874	2294635.1499732053	1252474.302465186	4423506.50671606	1109213.3552353994	1404926.507758853	3093699.7464667223	3170001.318912473	2524416.6015702197	2680574.8557128445	2658303.236330241	3064780.3618177897	4398440.899033116	1519107.4962994575	2427089.464294201	2598842.669225856	4042416.136991956	1781119.3692553488	2324726.7251159586	1414076.0165722687	2192603.1933178767	2340283.138135329	2345665.5799644915	1164961.450529216	5631283.4193374	4048216.071325767	3379100.834125354	1956658.910056087	2522374.099778246	2540511.740494627	2654732.283773813	2654732.283773813	2654732.283773813	2654732.283773813	2730879.312626603	2431328.6189567875	2523395.350674233	2523395.350674233	2523395.350674233	2523395.350674233	2584816.526810064	30486140.885935523	79641968.5132144	79641968.5132144	79641968.5132144	79641968.5132144	49155827.62727886
416.287__6.01_5594	1122306.6796577869	1729611.8849815247	2263532.1526861163	2619963.8534258846	3332937.211359751	1236303.2482800887	3256109.0659136176	1368514.8889652274	1762067.8886864523	2876661.908476308	1969084.4760580715	3051005.7208473226	1994292.7786162302	3390821.4305314953	2723401.4608196258	1827598.7938535302	2596492.8628461235	1133098.120246929	2261801.1239336804	2298086.753862236	1867811.4400081204	3287380.681524773	1648683.9345954119	5705923.160297892	1945157.95159609	2201422.464055159	3153218.099178541	2318287.3253289564	4827151.177300862	6999105.311595861	2752681.8174031004	2625594.4616509886	2625594.4616509886	2625594.4616509886	2625594.4616509886	2540869.557816248	2279943.938897958	2280809.4532741765	2280809.4532741765	2280809.4532741765	2280809.4532741765	2430012.50776612	33032181.808837205	78767833.84952965	78767833.84952965	78767833.84952965	78767833.84952965	45735652.04069246
416.268__3.25_4146	1700098.762289485	1229313.0521564982	1152000.7713189987	1826409.6211147245	1752988.5544120923	2914314.586271844	1947549.261155469	3237742.7477939827	3443209.0941521856	4629111.215284784	1608641.5767371685	1603961.8797381304	2076522.5296519338	1840800.2867222698	1838120.810322383	3633076.450513595	2327782.3223552094	1594575.1789741956	2270827.235465385	3443516.295268096	3944288.2476596893	1231876.4748014857	1305242.9279724003	5529821.473788916	3370760.8309832704	6054677.993667901	11399188.92764808	5221562.220701296	4496895.2683425965	4594226.82190027	3595236.6686158297	3107303.4473054777	3107303.4473054777	3107303.4473054777	3107303.4473054777	2782014.6330985767	3407138.563125683	2299304.778910297	2299304.778910297	2299304.778910297	2299304.778910297	1839460.5485223264	43142840.02338996	93219103.41916433	93219103.41916433	93219103.41916433	93219103.41916433	50076263.39577438
416.267_C20H38N3O4P_6.06_1552	134142.69314009082	2619432.641383114	1946627.0731155637	1828844.4393337818	1246005.1283755633	3566018.608385242	1996128.9605987752	2444744.8177763214	1655519.6799322767	3572843.43066351	431802.2957605882	4175697.4940409157	1733064.8776336447	1222860.0789101329	1593807.222112481	1008056.8737657059	882264.3192558584	1815937.7195840417	1900098.7120233495	5291140.804919179	920965.4760014126	3948108.1619584765	3618841.914249648	2510188.7095371857	5085687.562444047	6741718.84824426	4532800.217024149	5861841.1703623235	4472565.934729926	8301365.781121883	4586047.089913384	2901970.7215461144	2901970.7215461144	2901970.7215461144	2901970.7215461144	1779253.142634602	4324131.714385421	2220436.8891875483	2220436.8891875483	2220436.8891875483	2220436.8891875483	1694292.2787829607	55032565.078960605	87059121.64638343	87059121.64638343	87059121.64638343	87059121.64638343	32026556.567422837
415.392__5.67_4796	820362.449384757	5266234.063667568	5648580.962538397	1672999.8082684723	2472644.566361008	2949917.6696405383	1338572.7142156493	1188936.556212352	4980323.12991174	1597515.547355168	770506.376460919	2325333.439845415	1731091.6258451843	4087620.496284552	885470.8798440049	1757210.4860641984	2358997.3291941704	3654583.3816996533	1618935.2773758192	1426723.8674548222	3026938.112072504	3734393.107036511	3669662.1167538385	2913083.2828085497	8255711.238214969	9293026.301095236	2160293.9482360776	2252751.693889975	1502302.4884122703	11355982.202194298	3953066.533203725	3223890.1706112875	3223890.1706112875	3223890.1706112875	3223890.1706112875	2737772.5955496626	2289042.566867695	2342165.3845197926	2342165.3845197926	2342165.3845197926	2342165.3845197926	2415820.9477775893	47436798.3984447	96716705.11833863	96716705.11833863	96716705.11833863	96716705.11833863	49279906.719893925
415.356_C28H46O2_8.38_1370	1690626.4992767274	1534640.0176916302	1767179.6568252845	2118271.179029952	1592883.062498423	875739.1532765091	2820990.2705220603	2492226.9605285595	1887535.1049159355	4186608.2040112005	2565101.9980187705	2542434.9332222473	2506106.8775450955	2256067.6352978344	1993621.881123715	2135542.197501655	1175830.5443207235	2122487.9217726705	1360737.8123596022	2468867.7028023284	1161704.8183265915	2846730.993876685	3147366.64173377	2727954.872491467	4594373.424773424	5843482.249209688	2698654.0238267463	4703776.931940202	2375621.427390824	6505337.006708561	3424714.3706630766	2623283.400093963	2623283.400093963	2623283.400093963	2623283.400093963	2088996.0863812205	2844900.7874780083	2422244.565096576	2422244.565096576	2422244.565096576	2422244.565096576	2120379.5504013114	41096572.44795692	78698502.00281888	78698502.00281888	78698502.00281888	78698502.00281888	37601929.55486197
415.233_C17H30N6O6_4.44_1266	2268406.7905386672	606543.2944424746	1673817.7872057676	1817865.3556057066	2109052.903199047	1236297.3843287006	2845024.67557022	2673879.7989353077	2496718.095108624	3073367.6550610512	1617659.3256416419	3056762.136450194	1999423.9490505073	2088768.0492423873	2846612.5276221745	2763254.342245583	2550771.406237117	2357105.0156310247	2920214.720055097	2968167.969338633	2209707.2377760666	1568534.1629430337	2976554.4325553337	3578977.699651033	2886328.772389726	2739177.2963731927	2890556.7290965156	2750544.83890221	2751571.927540175	3070858.8840133203	2758643.817995245	2446417.5054250183	2446417.5054250183	2446417.5054250183	2446417.5054250183	2238266.6303781997	2903271.7462224113	2706528.54765425	2706528.54765425	2706528.54765425	2706528.54765425	2239057.014157367	33103725.81594294	73392525.16275054	73392525.16275054	73392525.16275054	73392525.16275054	40288799.34680759
415.22_C14H26N10O5_3.51_580	685658.4981497627	738220.5836475596	4557257.896257123	2088629.4287840563	2007810.627069617	2853516.7874101247	3633967.535935791	987698.0089941724	4265766.100286731	1609053.6728231967	4015155.7551048994	647828.9946724038	3008787.6896425793	830244.5020179492	6856457.817026327	1268923.3933149388	2461556.581481252	1650925.4651003673	1706060.8970810184	683011.9357591902	538652.5158580475	2823108.294200332	810799.8983155194	8905528.305523343	5783863.265604693	1634583.6744976593	2935973.3133761557	1913640.3265624351	7259976.8880494945	8640027.386099156	2877505.1446557553	2926756.2012881963	2926756.2012881963	2926756.2012881963	2926756.2012881963	2959590.2390431575	1670322.2857893389	2048220.0279268366	2048220.0279268366	2048220.0279268366	2048220.0279268366	2642332.437840792	34530061.735869065	87802686.0386459	87802686.0386459	87802686.0386459	87802686.0386459	53272624.302776836
415.212_C20H26N6O4_3.65_1112	1208468.5753620896	1830554.8717016925	469050.1749856304	1873361.8739713805	1468425.2184559149	2412530.214675996	3107555.046158071	3056874.0627753474	1128391.1868819834	1466231.3269423982	2306563.1651526527	1536209.849725364	2149759.122183402	2234668.2955444674	3383541.3750072434	2809020.039627674	3068886.489403722	3636144.9991633063	3344663.8762039877	4775671.404305005	2641560.300400948	3195968.8741527926	3000904.059661308	3784306.154279546	2613429.387646442	3998568.912461294	2621576.734606797	864675.3280915846	3636498.4594627065	3610251.8557525873	2859709.061475335	2574477.0411581113	2574477.0411581113	2574477.0411581113	2574477.0411581113	2384322.3609466283	3028889.061218328	2631568.5175038725	2631568.5175038725	2631568.5175038725	2631568.5175038725	2464069.9498797245	34316508.73770402	77234311.23474334	77234311.23474334	77234311.23474334	77234311.23474334	42917802.49703931
415.211__2.63_5162	1307248.8101383604	1607916.9130535738	1818773.3307717151	1385683.96742059	2444558.590730689	1581775.6718582963	3753377.628507547	1150378.4955739013	2627501.544312045	3372711.7631358714	1859343.8968197878	1886556.0942442347	1845913.1147856489	2657495.941193053	1864721.5453584285	2552515.5521095246	3408990.8818030017	1268031.2314972456	3289470.6421348425	4862690.09785618	4025137.535699451	1796157.4792987925	2261585.147292275	4620467.239689412	3193846.82793605	10623047.322291471	3375913.1981269824	2728990.8447624086	4172994.2862710785	5682737.670829368	3733898.7386821653	2967551.1088500614	2967551.1088500614	2967551.1088500614	2967551.1088500614	2456652.6889619916	3241658.7350354465	2590008.548210785	2590008.548210785	2590008.548210785	2590008.548210785	2154640.0680445586	44806784.86418598	89026533.26550184	89026533.26550184	89026533.26550184	89026533.26550184	44219748.401315846
414.43_C26H55NO2_7.7_3515	697708.318334432	672466.5886246108	1283228.495500422	711741.3903010763	1578480.5603028252	3912019.968122324	1539276.957946914	2884111.7126059574	1897901.653286989	3134599.298707376	821322.903403041	1147908.4280180023	1590582.3506994285	2840915.7130548353	923991.800118228	632649.9391777489	669634.3215349057	2767651.088679829	17919797.852615263	4761833.593759902	1717940.1353413074	3461446.0620058426	9007289.927002896	3789536.1957919337	3844972.196185441	11378468.122699354	2334471.2812796975	9732475.947827209	5449014.359616167	12452983.139336051	7135456.212207994	3851880.6767293336	3851880.6767293336	3851880.6767293336	3851880.6767293336	1662830.3197435595	5105423.976688035	2551061.1849797633	2551061.1849797633	2551061.1849797633	2551061.1849797633	1558878.7591248695	85625474.54649593	115556420.30188	115556420.30188	115556420.30188	115556420.30188	29930945.75538407
414.357_C22H45N4O3_6.34_1938	1375215.4588153218	1713524.0988097845	3735570.5627912604	2806295.8731399733	2070247.1338256225	4111770.548894455	4699186.312013358	2715373.7030556556	8009755.5308737	1370574.0738018318	3289835.104368912	6701856.372032157	1709057.5360550135	3241782.011756152	1646369.6472721847	424568.0182581003	2503363.9281005333	3079408.1357636033	1987595.775610207	5733145.154007689	2392283.3568999735	1862966.3171861314	2466795.5875452617	1597768.4106571323	1371631.1159932339	2505546.449397233	3648504.537111232	2440140.544792388	3455044.084931895	2067026.3823802026	3077208.3160368507	2891073.3922046735	2891073.3922046735	2891073.3922046735	2891073.3922046735	2766983.4429832213	2486171.0184712475	2485079.7578228973	2485079.7578228973	2485079.7578228973	2485079.7578228973	2447823.6425002534	36926499.79244221	86732201.76614021	86732201.76614021	86732201.76614021	86732201.76614021	49805701.97369798
414.321_C23H43NO5_6.6_943	2191930.3152533625	2040993.2197086287	1067459.3648807323	1378545.8814344453	1805442.027721373	6327567.959556699	5731603.023054491	3130309.4191280687	2091635.8787104369	4566915.209918621	1889079.603304084	1400300.7557069077	2703318.4928753357	4818698.189080056	1393702.0596027449	2763444.8926980128	1208703.0548317558	1930732.5261552804	4344525.508637492	3259740.0787955564	1059875.5315562307	1217147.0881489436	2129223.315452627	5810133.968964426	5575711.520206304	1932412.7164581902	3994327.8955882667	1799598.6992234753	6808461.401210902	3558513.816155125	3736106.7000374976	2997668.447133952	2997668.447133952	2997668.447133952	2997668.447133952	2505376.2785315895	3409126.9474753407	2160576.815352995	2160576.815352995	2160576.815352995	2160576.815352995	1985862.8729319545	44833280.40044997	89930053.41401856	89930053.41401856	89930053.41401856	89930053.41401856	45096773.01356861
413.397__9.33_5828	2401381.24369265	1372586.926254811	2407400.8838000405	1807039.5461460277	2395348.782200579	1879544.4765129993	2690631.6820797194	3209256.6923969607	2359134.781171134	1550515.6921553675	2392342.167493054	2579021.5284379004	2784580.378324456	1517218.5561406857	1730630.5041439114	2750180.6032272703	1719341.2749329268	3206750.1116919667	1554426.2144828523	2592669.8924300564	3189313.0285267886	1992725.2497781524	2628088.967609324	5169672.052780813	4452604.061074571	2093635.9579042797	2625364.423364765	6818252.105663286	6.410692340138952	2320664.2164379605	2639890.517983158	2539677.613718255	2539677.613718255	2539677.613718255	2539677.613718255	2472869.010874986	2449842.8724379307	2398365.0129466145	2398365.0129466145	2398365.0129466145	2398365.0129466145	2398365.0129466145	31678686.215797897	76190328.41154765	76190328.41154765	76190328.41154765	76190328.41154765	44511642.19574975
413.377_C29H48O_8.56_207	318973.91495148477	3157573.538018281	945212.1497781397	1715200.4506390353	316212.05704372755	2706813.2273584194	3097944.6284609945	3483335.7042226912	588186.6619946858	4492933.988296385	2950306.235078505	4159914.0772820334	1501513.7897306157	3977691.515807905	1200915.1793704985	2645526.9878687295	2176792.58249054	628050.1925273865	2168913.7904659566	3276516.0686539444	5849846.260180977	643005.9332262296	315220.46421030135	3828612.9015613645	4206993.4678663565	4527814.4238069635	215216.56895221095	2836253.8844689857	3583525.2373408196	5118717.4468710115	3406412.648403656	2554457.777617506	2554457.777617506	2554457.777617506	2554457.777617506	1986487.8637600727	3533430.4707817556	2771533.5559137026	2771533.5559137026	2771533.5559137026	2771533.5559137026	1608357.1201848255	40876951.78084388	76633733.32852519	76633733.32852519	76633733.32852519	76633733.32852519	35756781.54768131
413.377_C29H48O_8.22_418	2573067.4054592033	2628105.845519905	816224.8891871426	1481137.6452209055	889635.3915239949	2258185.3640803625	2420387.2543826373	2902239.521755457	1432039.5161357997	3813879.770428198	2094805.6915439793	3592236.311768249	1296611.4823254282	3200277.4255989976	996392.3552504437	2284508.2694097725	1697050.1749387637	2624975.1029717033	1825270.9207841128	2836964.0921152905	5051553.89358757	3389749.61686279	3585393.2025382053	3095437.750921029	3632891.068874055	3865931.3143931935	2626762.9799867976	2449207.8451389805	3078058.411671244	4243099.334258399	3173613.096483812	2622735.9949544203	2622735.9949544203	2622735.9949544203	2622735.9949544203	2255484.593934825	3331725.8071047245	2625869.0414792504	2625869.0414792504	2625869.0414792504	2625869.0414792504	2352447.761896205	38083357.15780575	78682079.8486326	78682079.8486326	78682079.8486326	78682079.8486326	40598722.690826856
413.377_C29H48O_7.81_1706	1648607.393385293	2039002.772079269	1881095.0379660542	1006792.0147473239	1085131.260345987	1195838.368727398	2611095.0320803486	2063456.3520273906	659223.9400044543	1888914.5227516692	2682859.6944155954	3404013.760940378	2916257.992754674	2250034.2325240946	2005979.9563471887	2814891.3699988234	1444063.335855239	3167696.2751795477	2806936.7979933666	3451647.7491819495	2393590.2191458726	2791174.5063173063	3274269.511495131	3122326.859974857	3737487.14325864	4918456.184075221	1837043.9927715461	2165210.715731922	3621084.7881595106	4350912.622245511	3073185.709715674	2507836.480082718	2507836.480082718	2507836.480082718	2507836.480082718	2130936.9936607485	3339141.6362177543	2502342.6256131106	2502342.6256131106	2502342.6256131106	2502342.6256131106	2144518.502301682	36878228.51658809	75235094.40248154	75235094.40248154	75235094.40248154	75235094.40248154	38356865.88589347
413.377_C29H48O_6.92_1428	1967759.360883985	1284284.8985836809	626249.5723018657	735779.348258547	1190358.9318248886	2785355.427137313	4210511.135977493	2163699.1069422406	1091435.7202393517	6170897.278627881	1427584.112356689	2126670.576059516	2359058.610849419	1099686.2065577556	697917.0850070699	1639544.2997342206	960111.1690113671	2503296.651273485	2234874.3851804356	6112762.11766311	2011520.713660916	2030095.9525110545	3768731.2869943143	4514957.802728127	4762353.020155573	5432700.059687355	2368060.673427246	5463384.781364493	3074967.181610707	5858321.604250416	4162893.068806113	2755764.3023620173	2755764.3023620173	2755764.3023620173	2755764.3023620173	1817678.4580659533	4265542.153574944	2199286.746061338	2199286.746061338	2199286.746061338	2199286.746061338	1533564.2060454548	49954716.82567336	82672929.07086052	82672929.07086052	82672929.07086052	82672929.07086052	32718212.24518716
413.364_C25H48O4_8.91_4444	2467520.89868009	1938138.4783766987	2316275.5700925933	1496040.405620502	1707044.135551584	2592419.285322785	1768504.4865913512	2305997.3152234736	3842040.194373448	2589549.7410864295	1167670.6049646863	2977934.6617550873	2405594.6507961163	2281285.766282825	2019518.2965309946	1690273.7507799347	1304585.3269483559	1764758.2956399792	1290591.3070442206	3422913.6884662732	2866442.6945068957	7565052.302341199	3849810.2127629435	2524997.3562969514	1777328.0023346841	4103484.3887639926	2542007.3451599064	3107550.9670527843	7058611.022970473	3780115.8481092467	3238025.5367410327	2750801.9000142165	2750801.9000142165	2750801.9000142165	2750801.9000142165	2425986.1421963396	3042742.814403936	2436557.774738103	2436557.774738103	2436557.774738103	2436557.774738103	2150402.0314069097	38856306.44089239	82524057.0004265	82524057.0004265	82524057.0004265	82524057.0004265	43667750.55953411
413.323_C20H40N6O3_7.4_51	965958.8579418622	2075293.8784844389	2447144.5667165876	2011531.7830356658	2139428.553875938	2869031.4894793103	3739703.3938195924	2773854.2908023153	2871746.6981438803	3408122.7158756084	1128190.6743378895	3367958.0498542255	2879556.303432845	2800414.9487722195	1912337.3244172074	1009027.7732282231	1481193.8544972325	1645794.9614141863	1991589.0275592117	3557829.4898301214	1249654.4669928814	2394059.8341430854	2393630.4947287203	2648745.345233417	19651.048853334254	3153343.224959552	2826925.511513839	3217952.060541865	4026595.257949939	5684312.333570171	3038655.790333698	2489685.9404668454	2489685.9404668454	2489685.9404668454	2489685.9404668454	2123706.0405556103	3185647.6427507084	2547944.9559750026	2547944.9559750026	2547944.9559750026	2547944.9559750026	2107361.2161801886	36463869.48400438	74690578.21400537	74690578.21400537	74690578.21400537	74690578.21400537	38226708.73000099
