index	V18-leg-psoriasis-GD6	V18-leg-healthy-GC2	V18-leg-healthy-GD9	V18-leg-healthy-GC5	V18-leg-psoriasis-GD7	V18-leg-psoriasis-GC12	V18-leg-healthy-GD12	V18-leg-healthy-GC3	V18-leg-psoriasis-GC9	V18-leg-psoriasis-GC8	V18-leg-healthy-GD8	V18-leg-healthy-GD4	V18-leg-healthy-GC10	V18-leg-healthy-GE1	V18-leg-healthy-GC1	V18-leg-psoriasis-GD5	V18-leg-psoriasis-GC7	V18-leg-healthy-GC6	V18-leg-healthy-GC4	V18-leg-healthy-GC11	V18-leg-psoriasis-GD1	V18-leg-psoriasis-GD2	V18-leg-psoriasis-GD10	V18-leg-psoriasis-GD11	V18-leg-healthy-GD3	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
318.201_C14H27N3O5_2.32_920	3456048.092975695	2112838.597158815	1346744.010127553	1859059.0	5235194.737199053	2927849.0986667615	938974.2219199741	1093230.4200748638	1479137.6573944734	792282.3252856799	875911.4322854782	2697951.354958438	2873971.6372824544	1295454.606831019	1824823.4445458965	2068666.721016787	1422504.5975351096	1483577.4776574846	1268191.0829319388	1752178.520480804	4909953.28625377	7517535.707755551	4204705.2528567985	4505249.193202974	3729344.675600511	1796589.3201325166	2546855.0860799155	2546855.0860799155	2546855.0860799155	2546855.0860799155	3501738.7881947863	1617877.9990691443	1859059.0	1859059.0	1859059.0	1859059.0	3456048.092975695	25152250.481855232	63671377.15199789	63671377.15199789	63671377.15199789	63671377.15199789	38519126.67014265
318.194__3.1_1692	424082.57978453964	481288.41498099506	1777743.1235999842	842582.7117595098	2044951.433039633	2019445.9087682	1910657.8393217444	660708.6544880444	941295.6999829038	1703493.9398818002	1915846.6053158063	541394.306775565	1321003.298502602	2789634.798715859	3378176.221555387	1111751.4971418746	2545844.6074477867	2591263.787583483	2701950.8511777893	765349.1818857349	3049732.044430058	2502849.0	3896349.2510671294	2574515.4525129218	2118486.634623899	1699720.4593061716	1864415.9137737302	1864415.9137737302	1864415.9137737302	1864415.9137737302	2074028.310368804	1844200.4814608642	1915846.6053158063	1915846.6053158063	1915846.6053158063	1915846.6053158063	2044951.433039633	23796086.430286404	46610397.84434325	46610397.84434325	46610397.84434325	46610397.84434325	22814311.414056845
317.305_C19H40O3_7.76_1063	415384.6599111434	2392601.4633801756	2432353.180121763	1282287.0489311821	1707446.7211558307	249568.39019862452	898788.4843260258	2207620.619053009	3218516.982507902	2124554.0	651697.2528735157	2831933.5329704736	2966792.856045694	516645.4189310099	1068400.6229325084	1677989.3463777378	2603405.40280221	1719644.3296248112	4242386.608339986	1432454.7333862628	298312.184623051	1568538.5026674203	3010629.229396063	3694300.631489501	1384105.9823967284	1859122.2952366534	1863854.3273777054	1863854.3273777054	1863854.3273777054	1863854.3273777054	1869876.913739044	1576049.531505537	1707446.7211558307	1707446.7211558307	1707446.7211558307	1707446.7211558307	1707446.7211558307	26027712.13331315	46596358.18444263	46596358.18444263	46596358.18444263	46596358.18444263	20568646.051129483
317.287__8.3_4542	227563.1249898646	3128527.965009808	1929383.0402564704	960844.0308334259	1411436.7049507028	1992695.2713323203	1220320.1054405633	1622110.0	3174483.090734434	1738604.1034279312	1591419.523207332	1219483.6011486095	2474749.4027560614	2755468.0949315936	4350324.029424053	281015.70141813	1665463.3056284403	753427.3153861372	4812671.286722202	3264002.441694562	2637577.9045807277	3434897.5423689084	1275927.314135982	3990194.822603277	2069499.1831238486	2296587.858566762	2159283.5562442155	2159283.5562442155	2159283.5562442155	2159283.5562442155	1984532.6260155202	1999441.1116901594	1929383.0402564704	1929383.0402564704	1929383.0402564704	1929383.0402564704	1738604.1034279312	32152230.01993467	53982088.906105384	53982088.906105384	53982088.906105384	53982088.906105384	21829858.886170723
317.268_C18H36O4_6.9_1967	172308.84047776522	1795854.029249132	2199920.0381237506	1859059.0	1136746.647158309	1147552.3108723117	867012.1928781391	2822399.702972054	3449968.508493357	2629243.4838308976	1011183.6002169857	2489572.0307111	3302110.6619859883	1415051.161046529	2016379.9528018292	550760.6937758509	2729355.4622987835	2518667.531992673	4579079.326034005	1702176.3704608653	954287.7226374159	1559305.9714347345	2676461.8946470404	2204683.4008769775	1793851.1062381198	2169451.193193655	1983319.6656485847	1983319.6656485847	1983319.6656485847	1983319.6656485847	1746424.9942275858	1937719.4764009146	1859059.0	1859059.0	1859059.0	1859059.0	1559305.9714347345	30372316.70471117	49582991.64121462	49582991.64121462	49582991.64121462	49582991.64121462	19210674.936503444
317.268_C18H36O4_5.64_566	482288.5042759443	2177508.088128502	2173675.0238582604	1383965.5409885643	1883250.750642813	1584571.2055817891	1550271.377127625	1242019.9118051385	1713309.2843169868	1407487.0479575922	1693213.653564439	1827979.0	2361913.101567999	2015071.960025576	1567083.2842037957	1825421.517856282	2254123.5688259667	3451772.934446984	2466719.010440538	1301832.962262439	1048095.1007022167	2071162.5092993819	4768247.924234556	4204085.558855474	2932020.602068718	2010360.4607491842	2055483.5769215033	2055483.5769215033	2055483.5769215033	2055483.5769215033	2112912.9975044546	1921525.480012788	1827979.0	1827979.0	1827979.0	1827979.0	1825421.517856282	28145046.45048858	51387089.42303758	51387089.42303758	51387089.42303758	51387089.42303758	23242042.972549003
317.209_C12H31N4O2P_5.41_4527	1589204.5682610215	2302393.4029285563	780932.5968780408	2021097.6827837727	2646654.496445102	1514585.7634230687	1007118.5266217975	1141331.8440464097	2314890.0	1458419.3135616125	2576681.2097976296	1218590.495899527	848457.4603256447	1088027.7432348372	825018.1771539766	3863508.6657376583	6640730.418937222	1858504.546116969	2431938.231304853	1107278.2229188706	3114357.376697359	10572857.090710063	5561138.385435709	11020964.478001779	2853696.2430234365	1575790.455931023	2894335.077609797	2894335.077609797	2894335.077609797	2894335.077609797	4572482.777928236	1179961.1699729683	2021097.6827837727	2021097.6827837727	2021097.6827837727	2021097.6827837727	3114357.376697359	22061066.383034322	72358376.94024493	72358376.94024493	72358376.94024493	72358376.94024493	50297310.557210594
317.208_C18H30O3_6.19_863	5406633.026762481	479713.23482581903	1190239.0569848982	587995.1211157042	5981982.268911335	2117132.294759928	232983.78745153418	1050678.068056501	2684211.9182834392	4645380.337076674	1471274.7241149892	2415910.577777553	760548.1542541803	290377.654266544	722843.3846876335	10974958.497553172	13580624.703150032	1521059.9563629637	1028624.8551151166	279112.4843694219	3471075.663528242	8851316.637170555	4494629.691031963	6838740.430468805	3127399.0	1082768.5756702041	3368217.821123179	3368217.821123179	3368217.821123179	3368217.821123179	6276971.406245148	894586.5046846485	2117132.294759928	2117132.294759928	2117132.294759928	2117132.294759928	5406633.026762481	15158760.059382858	84205445.52807948	84205445.52807948	84205445.52807948	84205445.52807948	69046685.46869662
317.174_C17H28NO2_3.31_1601	1046366.7139200676	2581612.732649561	1749005.8497848012	2346979.469288379	2187397.1537538446	958848.7963366612	1852396.3044503585	2186076.1682259887	1686588.758321021	1069022.7713224962	1704524.566141295	2036346.4657230088	1619436.409486767	1772524.5548598173	2099086.524791418	2148041.930288644	1416534.1129688662	2111564.0	2206651.8460116102	1791377.638702161	1125370.7131899926	2408052.1630745255	3089211.8521410557	2050660.8942218604	1747749.9980582509	1986095.1805838156	1879657.1355084982	1879657.1355084982	1879657.1355084982	1879657.1355084982	1744190.532685367	1944371.3850866836	1852396.3044503585	1852396.3044503585	1852396.3044503585	1852396.3044503585	1686588.758321021	27805332.528173417	46991428.38771246	46991428.38771246	46991428.38771246	46991428.38771246	19186095.859539036
317.115__3.74_1595	1284027.4638263532	2504663.4668725044	1192904.4683272028	2672499.166305119	5575351.02150315	1434772.0513945315	3234400.215609334	1240560.2756559746	2314890.0	1169960.5108153776	981625.9180394652	1352811.0332933825	2659187.769546578	1563350.1750718323	1122043.1237928676	3094704.211824036	1100726.4223445733	3475265.324225377	2814422.8704509377	1347329.5639299299	2406565.694070792	2340524.995767362	4923162.062440802	1963029.0846209817	1765457.4589099442	1994751.4878593178	2221369.373945536	2221369.373945536	2221369.373945536	2221369.373945536	2509792.138055269	1664403.8169908882	1963029.0846209817	1963029.0846209817	1963029.0846209817	1963029.0846209817	2314890.0	27926520.83003045	55534234.34863841	55534234.34863841	55534234.34863841	55534234.34863841	27607713.51860796
316.321_C19H41NO2_5.83_2569	476371.59316632163	1642875.731524457	2612971.673350962	1867322.9832030497	1797669.43341851	2845014.852311651	2386574.1484976243	1036793.0557688456	1603770.634983669	1708576.7335013417	1646169.5213641694	2791237.2603077646	3579000.1397773945	1018535.9555886444	1521049.2061594368	842708.5378405547	1541713.0124812257	2111564.0	3246121.1080819457	2035758.765111838	9636248.19194149	2829693.2125955652	2956680.5549432724	5243910.942965865	1565121.315929159	2075792.490333235	2421738.1025925903	2421738.1025925903	2421738.1025925903	2421738.1025925903	2862032.518195406	1951540.8741574439	1867322.9832030497	1867322.9832030497	1867322.9832030497	1867322.9832030497	1797669.43341851	29061094.86466529	60543452.56481476	60543452.56481476	60543452.56481476	60543452.56481476	31482357.70014947
316.285_C18H37NO3_4.99_19	1026942.3863207423	1253200.0188901841	1842407.078859068	1715849.7965361946	2779482.2685818863	2363985.6709017004	1603836.7833793783	1602809.5281880773	1966286.195989956	2124554.0	1410067.2529982303	2005636.9559733537	2139455.405961241	1222667.7412522035	1389228.0057516743	2126931.534723064	3070543.903008639	1781318.909795967	2744586.63215235	532992.6385608339	3120196.167020942	2396365.8386270953	2679438.3471111306	3613947.1137202177	1472300.788632085	1622596.9669236315	1999401.2385174485	1999401.2385174485	1999401.2385174485	1999401.2385174485	2478970.311455034	1603323.1557837278	1966286.195989956	1966286.195989956	1966286.195989956	1966286.195989956	2396365.8386270953	22716357.53693084	49985030.962936215	49985030.962936215	49985030.962936215	49985030.962936215	27268673.42600538
316.284_C14H33N7O_6.21_1604	3660626.6834254726	1537739.0	710740.3133315587	1059084.6764435605	1898655.2945597519	2978466.576153016	753993.104838837	2417842.7568170982	1221542.5841036576	5928647.163492027	1284260.845676076	2716203.6090565724	1702813.7272545905	361295.92050026945	570295.8542086984	4283381.75808267	2357198.2983508934	1549887.6013921844	5222829.990179144	1028469.2297326995	4737540.067978443	3817427.3361932067	2210008.5518244347	5394704.27792138	1867797.904153166	1627375.3238274609	2450858.125026776	2450858.125026776	2450858.125026776	2450858.125026776	3498927.1447349954	1410999.9228380378	1898655.2945597519	1898655.2945597519	1898655.2945597519	1898655.2945597519	3660626.6834254726	22783254.533584453	61271453.125669405	61271453.125669405	61271453.125669405	61271453.125669405	38488198.59208495
316.212_C16H29NO5_2.33_253	1296346.5733643346	1575594.1008977436	2683382.791336707	2042086.571107309	1512590.0	491737.15271362546	3345315.2428298495	1078050.9034499738	1579008.0552014203	1399891.5751530658	2852334.8224038193	1246468.004262247	1813734.0575741122	2731326.01219408	3164014.915822159	1756021.972916717	613373.0157546527	3958669.679241353	1130273.56634606	1248965.377637227	2145994.644226749	1770041.635601431	1893947.2750638595	2365405.8488693633	6185000.629106213	2503944.048157775	2075182.976922963	2075182.976922963	2075182.976922963	2075182.976922963	1529487.068078656	2362734.681222008	1770041.635601431	1770041.635601431	1770041.635601431	1770041.635601431	1579008.0552014203	35055216.67420885	51879574.423074074	51879574.423074074	51879574.423074074	51879574.423074074	16824357.748865217
316.179__3.05_2836	1160521.8285085517	929653.9864409186	1109341.4975838063	1782292.736368661	4404943.094198599	3052549.143313507	1068830.4573375725	1788160.9841236037	2415688.4555121167	1544675.5820922768	972340.8008782471	2244417.247070397	4311479.942396723	1359590.0	1273902.0007098997	4581617.888860155	1779293.8080634447	3977047.730704677	2343602.4919603877	1695614.7460334364	3820771.163789038	3394890.2528256536	2360480.598343906	2211223.5918888906	3196754.1620396427	2003787.7702605692	2351187.3676417647	2351187.3676417647	2351187.3676417647	2351187.3676417647	2793332.309763286	1738953.7412010487	2211223.5918888906	2211223.5918888906	2211223.5918888906	2211223.5918888906	2415688.4555121167	28053028.78364797	58779684.191044115	58779684.191044115	58779684.191044115	58779684.191044115	30726655.40739614
316.175_C16H21N5O2_3.75_2561	1268567.7952205949	1347891.5280466	2038763.3325367915	1946647.281243589	1103027.2434244952	1533147.3000686155	1414777.8901986156	1317295.0282721163	1521957.925835543	1192816.2569854294	911995.760911408	1799434.8136975504	2612792.0026677754	936849.2053917949	1847800.0000000002	2091116.7122437204	1622274.690943011	4237734.481224534	1422964.4061011528	2606949.5619915803	4466895.87547514	2843508.0682526305	3418891.219162494	5533018.486944268	2379966.127400095	1915847.2442631144	2136683.319769582	2136683.319769582	2136683.319769582	2136683.319769582	2417747.4158687224	1823617.4068487752	1799434.8136975504	1799434.8136975504	1799434.8136975504	1799434.8136975504	1622274.690943011	26821861.4196836	53417082.99423955	53417082.99423955	53417082.99423955	53417082.99423955	26595221.574555945
