#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
1257_657.458_8.16_C32H60N6O8	177.29655831739964	9088.628489483748	6725.643212237093	7600.5	3434.030879541109	7067.15707456979	8219.584703632887	5125.614435946463	3053.2792543021033
124_579.925_8.75	4723.849737039821	18824.605559729527	4283.0	17389.430503380918	26701.97896318557	4263.692712246431	2648.3163035311795	17598.59278737791	769.0736288504885
123_601.204_6.68_C19H34N12O6Se	6874.403113517696	7886.382276155482	8737.414861728872	7600.499999999999	6426.839344420808	6021.165780313285	7314.617723844516	5630.19053374589	4826.927480177915
1234_371.206_3.15_C19H30O7_1-benzopyrans_NCGC00380559-01!(2S)-2-(2-hydroxypropan-2-yl)-9-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrofuro[3,2-g]chromen-7-one	6447.078925035361	8046.981046676096	6690.117680339463	7270.641584158416	5203.699575671853	6118.0	6364.005657708628	4933.711456859972	4729.984158415842
1222_597.324_5.27_C12H40N18O10	2775.2637444279344	8844.035661218424	8846.127043090639	7600.499999999999	6447.73031203566	5839.556463595839	7063.014858841009	6141.552005943537	5923.211738484398
121_383.313_7.74_C19H38N6O2	6119.5	9188.95928890812	2971.925068512909	14576.731970287034	10315.898799221115	10335.317377037358	2268.442953988173	9692.076986874368	1433.2234422327995
1219_327.086_2.79_C17H12N4O2_Nodakenin_Benzodiazines	8869.64705882353	8602.901960784315	8235.56862745098	7176.0392156862745	5890.0	6118.0	7307.921568627451	5636.666666666668	5953.333333333334
1200_903.123_9.51	405271.115942029	10800.608695652174	4283.0	4034.710144927536	24704.84057971014	1986.31884057971	4096.782608695652	4345.072463768116	1551.8115942028985
11_149.06_5.49_C9H8O2_Benzoic acids and derivatives_Vinyl benzoate	8445.566094923193	9013.422263553077	7746.748398429428	7164.9697595922025	6215.517496727974	6117.999999999999	6908.374870841081	5461.024970723978	4794.101019494386
119_381.131_5.58_C17H20N2O8	8471.747196012106	8027.3562399857565	7616.730283069254	6836.8677229838	6378.317251201709	6118.0	4856.713904219334	5436.164856685063	5091.979704468577
1193_139.05_0.9_C6H6N2O2_N-Cyclohexyl-2-nitroaniline_Nitrobenzenes_NCGC00381380-01!(2R)-3-hydroxy-2-[(2-hydroxybenzoyl)amino]propanoic acid_Imidazoles_urocanate	4255.83773903262	10753.5	1393.076209223847	22572.471456692914	13966.042604049493	8481.435039370079	1574.5188413948254	16879.204865016873	475.78290213723284
118_501.376_7.34_C28H52O7	9778.051758296186	12432.791728578504	462.655770183259	18186.892521050024	391.4779593858346	14370.703813769192	3884.0	391.2374938088162	2321.4546805349178
1186_344.13_2.68	2563.5	11830552.5	2563.5	379398.0	317874.0	2563.5	2563.5	117921.0	2563.5
1182_620.365_5.34_C30H53NO12	2280.3267026298045	416.32378062485947	6879.140256237357	6584.860193301865	973.2556754326815	6118.0	6354.180377612945	5938.200382108339	4575.779950550686
1171_497.165_3.45_C23H28O12	8456.699433471138	5613.726534986985	7203.4310212831115	6512.944418925125	5897.319246669729	4870.396570203644	6768.354003981013	5752.0	4997.220640024499
116_471.365_7.7_C28H46N4O2	6119.5	8253.732287037037	2942.232935185185	13725.245231481482	9678.442546296297	10310.79087962963	2379.9188796296303	10848.173638888891	1215.9673148148152
1168_524.364_7.55_1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine_Glycerophosphocholines_PC(0:0/18:0); [M+H]+ C26H55N1O7P1	6119.5	37930.34913793104	8387.935344827587	2690.469827586207	52.754310344827594	52.754310344827594	328079.05603448284	52.754310344827594	6910.814655172415
1164_493.409_7.68_C27H56O7_Ethers	6119.499999999999	6169.194315545243	2499.80155162413	14485.892981438514	9501.375652552204	10646.119707076563	1897.2579756380512	11532.630800464036	701.9322070765662
115_284.331_6.28_C19H41N	2323.2813721780813	11495.2659856224	587.1860259805778	8701.309875141886	8637.267246815489	6118.000000000001	915.8867448606384	9597.90667171144	714.4996847017279
1159_641.481_6.89_C33H68O11_Ethers	4446.114244396241	11666.782357194505	5747.383947939263	9955.82935647144	7264.000000000001	6012.627621113522	4439.548806941432	3563.7194504699933	1742.4671005061462
1158_295.164_3.22_C15H22N2O4_9,11-Methane-epoxyprostaglandin F1.alpha._Phenoxy compounds	4879.52505827506	10358.071095571097	4283.0	14953.061188811189	2156.4755244755247	10676.30099067599	1901.8916083916085	21954.118881118884	2933.954836829837
1154_367.336_8.0_C27H42_Cholestane steroids	2472.2709802295035	6789.61648002212	3554.29227153325	14698.306097055163	11749.193972072446	14662.328217890225	3884.0	12763.555371215263	2448.106733029172
1152_405.248_4.28_C20H36O8	9374.635311944518	6528.219133374128	6309.315616166914	6189.304193256986	6254.505930005535	5869.664830841855	4386.115802663403	5752.0	4169.726491243407
1148_413.288_3.69_C23H40O6	6904.024048096191	7696.39118236473	5313.062925851703	12056.745490981963	8094.909819639279	5850.129058116232	3884.0	5280.371943887775	2397.338677354709
113_512.415_6.69_C28H61BNOSe	6119.5	8569.950927304724	3177.6334235819677	10500.157371057265	7686.695085961825	8056.168079057804	1972.9526465412207	10136.317598483825	1655.6697847570056
1136_570.254_2.89_C27H39NO12_NCGC00180141-02!2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol_methyl 9-[(2R,5R)-3-[(3,4-diacetyloxybenzoyl)amino]-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxynonanoate	6926.99173553719	7935.823691460055	14000.853994490359	5472.732782369146	5205.476584022039	6118.0	7201.471074380165	5150.099173553719	8337.911845730028
1133_176.103_0.97_C6H13N3O3_ L-Citrulline _Amino acids, peptides, and analogues_Amino acids, peptides, and analogues_citrulina	6497.157687991022	10753.5	359.3887018331463	14202.55873550318	4826.268424990647	7582.0288065843615	1625.2951739618404	13050.637485970821	1216.2893752338198
1130_173.08_1.94_C8H12O4_2-Hydroxyethyl acrylate_Fatty alcohols	4474.146795012032	821227.5359877489	4283.0	47052.09538394224	58558.382848392044	2578.6077444760444	10615.206081820172	3008.6880332531173	1472.0177204112886
1126_573.328_5.52_C29H48O11_Tetracarboxylic acids and derivatives	2369.2681262439582	9895.434461188514	8380.28575490475	7078.232015922661	6665.088711970428	6118.0	5560.473983508672	5856.197611600796	4716.7918680693765
1124_362.253_3.45_C18H35NO6	7619.554759773201	2494.936436884512	6383.6729334527	6539.016413011042	4183.974932855865	3329.1566696508503	5221.600716204118	5751.999999999999	3897.3190092509694
1119_735.522_7.57_C35H70N6O10	6119.500000000001	8017.5851664048	3057.564776460506	11914.27578203114	7305.202292529641	8184.5362448221695	2451.82081131267	9398.646443365236	663.4338665904871
1117_681.43_7.04_C30H61N6O9P	21083.13835198372	9849.170905391658	3354.630722278738	4372.2227873855545	7272.515768056969	6118.000000000001	3836.975584944049	6612.792472024416	4269.53001017294
1116_518.404_7.84_C21H55BN9Se	1200.3803341288785	10042.696706443914	7662.739856801909	7366.978902147971	7264.0	6288.994367541766	7791.030071599045	5426.6760859188535	5140.97031026253
1114_555.207_3.14_C26H34O13_Terpene glycosides_6''(3,4-Dimethoxycinnamoyl)harpagide	8846.550660792951	9894.960352422906	5889.781938325991	6206.522026431718	5976.885462555066	5590.462555066079	5809.0132158590295	5752.0	4733.680616740088
110_205.097_1.7_C11H12N2O2_ L-Tryptophan _Indolyl carboxylic acids and derivatives_Pacitron	7737.96737559364	114728.60293206689	1475.898410076399	4184.711955399545	7264.0	14405.008465826966	860.9407392112328	316.47821598182946	3221.778236630188
10_671.29_4.99_C25H52N6O8SSe	1941.8580609367048	6096.60141476721	618.9630588561653	3292.796153312682	7264.0	6195.339960238569	4028.8013315456105	8073.3873965509265	3388.3441675528225
1099_298.347_6.3_C20H43N_Amines	7759.731484213632	23555.04617881381	2603.771171437002	7600.5	16925.63396282089	5629.1693714960165	2177.658748893479	11040.79713779876	1489.1507819415756
1094_597.456_6.91_C31H64O10_Ethers	4941.887576759566	7671.463391591875	5309.891355692017	5367.365139348134	7264.0	6425.912139820501	6451.646669815777	2011.5824279641001	4326.832309872461
107_443.335_6.97_C21H42N6O4	6319.890310676407	7878.695609126776	3460.427896371192	6621.408259702074	7264.0	8707.079941795053	2918.523754519134	9330.493091912813	4651.5709035268
1077_592.369_5.29_C29H53NO11	3509.654705930875	9980.951249690672	8324.101954961645	7070.077703538729	5934.196486018313	6630.243999010147	6573.307597129424	5752.000000000001	5451.186010063516
1076_303.252_6.58_C17H34O4_ Glycerol 1-myristate _Monoradylglycerols_ Glycerol 1-myristate 	6028.812178828365	10753.5	2953.6206320657757	14850.992420349436	13256.755652620759	9137.159429599178	2895.598150051388	14110.515030832476	1489.2437050359713
1058_488.285_4.88_C20H37N7O7_Amino acids, peptides, and analogues_5-amino-2-[[6-amino-2-[[4-amino-2-[(2-amino-3-methylbutanoyl)amino]-4-oxobutanoyl]amino]hexanoyl]amino]-5-oxopentanoic acid	9839.02988505747	8253.774712643679	5987.402298850575	5623.737931034482	5844.749425287358	6118.0	5945.209195402299	5302.266666666666	4046.5195402298855
1057_434.274_4.78_C13H37N8O8	12337.767702360316	9577.206560874783	7337.462595012668	6929.399653287104	7240.816108814508	5655.35351380184	6496.791572209628	5752.0	5201.2684357914395
1054_439.231_4.75_C19H30N6O6	9860.187910307784	7047.857447352715	7986.126694517861	6138.696223036916	7264.0	5568.922158751811	5873.008099582232	4866.613692556911	5202.284934777048
1048_598.249_3.21_C28H39NO13_NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol_NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	8430.612533625585	7813.753312742851	6031.749427119657	6339.264720534024	6586.739862508717	6118.0	6577.596692238717	5705.643020822955	5348.44983560825
1047_449.383_7.71_C25H52O6_Ethers	6119.5	7112.9682603997835	2019.9970286331713	12184.450162074556	8370.920583468396	9000.723257698543	1498.4675175580771	10272.726296596436	1252.166734197731
1040_589.322_5.19_C25H44N6O10	2780.6903907594	9130.840599655934	7092.309166871467	7277.247480953551	6653.569329073483	6118.0	6232.571540919144	5846.757139346277	4631.877807815188
103_399.308_7.02_C19H38N6O3	3878.9396677753007	10753.5	9393.4441997734	3743.543273272176	3255.212300354519	12263.4940426154	8494.011256898504	2760.7894722415117	6034.080826724169
1034_443.167_3.3_C22H28O8	6946.984697272122	3778.45741849634	7668.1373918829	6189.714570858282	5272.42747837658	6045.4840319361265	6647.760146373918	5752.0	4982.292082501664
1026_597.289_5.03_C26H40N6O10_1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-[8-[[1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-oxopyrimidin-4-yl]amino]octylamino]pyrimidin-2-one	3962.5415946679827	10405.424092816591	8403.515058010367	7600.5	6624.874228585533	6651.141076277462	7270.288200444334	5180.197605529499	6172.709207603061
1023_303.122_2.32_C15H22NO3_ Dihydrocapsaicin 	5730.279112599415	7350.819254918377	7017.901716199247	7019.950439514441	5917.737295939724	6118.0	7209.969526998744	5907.493679363752	5158.685307660109
1018_535.324_4.75_C25H46N2O10	6119.5	9226.973373440285	11973.112633689841	5126.853832442068	3391.086564171123	3656.973930481283	13153.92524509804	14314.284982174688	8237.054255793226
1014_623.304_5.23_C28H42N6O10	2268.7561131192856	8851.206463959175	7340.740803742293	7973.0571975334915	6768.353816712735	6005.171167339996	6858.85945141399	5752.0	4876.2968318094845
1000_708.496_6.89_C27H61N15O7	4964.517703781829	8409.910501732711	8553.286123248456	8605.820702124454	7264.0	4192.916076540606	3004.321229471146	8414.28838330571	4394.298628898599
