id	SiriusMF	SiriusScore	connectedCompounds	ZodiacMF	ZodiacScore	2	3	4	5	6	7	8	9	10
2699	C13H25NO2	1	34	C13H25NO2	1									
1367	C13H13NO	0.999899189	9	C13H13NO	0.9998999	C8H19NOS	1.00E-04							
2697	C21H37NO3	0.995333754	5	C21H37NO3	0.996396396	C19H35N4O2	0.002502503	C16H37N3O5	6.01E-04	C15H38N5O2P	3.00E-04	C17H33N7O	1.00E-04	C16H39N4O2S
1365	C19H38N6O3	0.999987898	6	C19H38N6O3	1									
2696	C29H66N12O7	0.947264227	7	C29H66N12O7	0.947847848	C30H62N16O3	0.039239239	C25H62N18O5	0.004504505	C27H64N15O6	0.003403403	C34H66N10O5	0.002702703	C31H68N9O8
1364	C15H37N4O8	0.851500372	6	C15H37N4O8	0.979379379	C13H35N7O7	0.009309309	C18H35N5O5	0.008908909	C14H31N11O3	0.002202202	C12H36N9O4P	1.00E-04	C16H33N8O4
2695	C26H48N6O8	0.645882044	20	C30H52O10	1									
1385	C36H62N4O7	0.404710679	5	C36H62N4O7	0.409309309	C26H58N14O6	0.277377377	C31H62N6O9	0.131731732	C22H54N20O4	0.131331331	C24H56N17O5	0.022522523	C21H58N16O8
1384	C33H65N7O6	0.479344259	5	C29H65N7O9	0.359059059	C33H65N7O6	0.303703704	C34H65N5O7	0.2003003	C32H63N8O6	0.074574575	C30H61N11O5	0.055355355	C27H63N10O8
1383	C19H39NO2	0.999999998	39	C19H39NO2	1									
1382	C16H28O	0.99999998	82	C16H28O	1									
1381	C26H59BN4O6Se	0.790245219	6	C26H59BN4O6Se	1									
4408	C39H76N10O3	0.526788453	0	C39H76N10O3	0.536536537	C33H76N14O4	0.378978979	C24H72N22O4	0.062962963	C40H82N3O8	0.015115115	C29H72N20O2	0.003103103	C31H74N17O3
4409	C16H10N2O2	0.996514021	4	C16H10N2O2	0.995495495	C11H16N2O2S	0.004504505							
1379	C16H28O3	0.99999969	84	C16H28O3	1									
1378	C15H32N2O7	0.963698107	7	C15H32N2O7	0.878378378	C20H32O5	0.114614615	C16H28N6O3	0.007007007					
1377	C20H34O9	0.695710978	13	C16H30N6O7	0.997397397	C20H34O9	0.002402402	C15H34N2O11	1.00E-04	C14H35N4O8P	1.00E-04			
1376	C11H18N3O3	0.612865049	57	C13H20O4	1									
1375	C28H44N4O2	0.271678125	0	C23H44N6O4	0.276576577	C28H44N4O2	0.272472472	C19H40N12O2	0.193593594	C18H40N14O	0.085785786	C25H48N4O2S	0.055855856	C26H49N2O3P
4400	C14H34N6O2	0.839628483	0	C14H34N6O2	0.835235235	C18H38O4	0.147147147	C16H36N3O3	0.013013013	C19H34N4	0.004204204	C12H32N9O	2.00E-04	C21H36NO
4401	C18H39N11O6	0.465734601	5	C18H39N11O6	0.394294294	C25H47NO7S	0.311311311	C22H43N5O8	0.157357357	C31H41N2O4	0.074274274	C26H43N5O3S	0.016216216	C29H39N5O3
4402	C6H12O3	0.795524756	0	C6H12O3	0.7996997	C2H8N6O	0.185185185	C4H10N3O2	0.008508509	C9H10N	0.006406406	C7H12N	2.00E-04	
4403	C18H37NO10	0.961425812	22	C18H37NO10	1									
4405	C19H34N10O8	0.994284123	1	C19H34N10O8	0.995795796	C20H30N14O4	0.003703704	C21H36N7O9	3.00E-04	C22H32N11O5	1.00E-04	C24H34N8O6	1.00E-04	
4420	C34H74N10O9S2	0.090492621	3	not_explainable	0.372772773	C34H74N10O9S2	0.067567568	C35H70N14O7S	0.055855856	C36H70N12O8S	0.054954955	C33H74N12O8S2	0.043743744	C37H70N10O11
4421	C28H67N17O11	0.253577677	12	C28H67N17O11	0.254254254	C29H63N21O7	0.221321321	C32H71N11O13	0.155455455	C33H67N15O9	0.122922923	C35H63N17O6	0.054354354	C39H67N11O8
1395	C24H46N6O5	0.917468806	0	C24H46N6O5	0.92042042	C20H42N12O3	0.014414414	C23H44N10O	0.013913914	C26H48N3O6	0.008808809	C22H44N9O4	0.007607608	C18H47N10O4P
1394	C15H27N5O2	0.903212452	5	C14H31NO6	0.972072072	C15H27N5O2	0.027627628	C12H29N4O5	3.00E-04					
1393	C16H24O7	0.989390452	10	C16H24O7	0.998698699	C14H22N3O6	0.001301301							
1392	C28H40N4O	0.533802302	0	C28H40N4O	0.538838839	C27H44O5	0.431131131	C22H41N8P	0.00970971	C26H38N7	0.007507508	C21H45N4O4P	0.006406406	C26H45N2O2P
1391	C26H55O4PSe	0.41331262	0	C26H55O4PSe	0.41961962	C26H56NOS2Se	0.262662663	C26H54O4SSe	0.197697698	C25H55N2OPSSe	0.065665666	C27H55ClO3Se	0.027627628	C26H55ClN2SSe
1390	C27H52O6	0.981603892	8	C27H52O6	0.991291291	C23H48N6O4	0.008308308	C25H50N3O5	4.00E-04					
4419	C18H29N12O4P	0.666333063	2	C18H29N12O4P	0.673173173	C17H26N13O6	0.172172172	C19H36N5O7P2	0.111011011	C17H34N8O6P2	0.023023023	C19H29N10O5P	0.009109109	C15H24N16O5
1388	C13H24O4	0.99999979	18	C13H24O4	1									
1387	C9H20O4	0.596251871	18	C9H20O4	0.50960961	C9H16N3O3	0.488288288	C7H18N3O3	0.001501502	C7H14N6O2	6.01E-04			
1386	C25H48N2O3	0.999752072	24	C25H48N2O3	1									
4411	C26H53N6O8P	0.994678503	5	C26H53N6O8P	0.995895896	C28H59O10P	0.003003003	C27H49N10O4P	4.00E-04	C24H55N6O8P	4.00E-04	C29H55N4O6P	2.00E-04	C23H56N8O5P2
4414	C20H38N2O6	0.99997892	6	C20H38N2O6	1									
4416	C7H4NO5PS8	0.816231643	0	C7H4NO5PS8	0.80960961	C8HNO8S6	0.021321321	C9HN3O2P2S7	0.012712713	CH3N5O6S9	0.010510511	C11H4NPS9	0.00980981	C10H2NO3P3S6
4430	C21H18N14O7	0.319152108	0	C21H18N14O7	0.300900901	C20H22N10O11	0.284484484	not_explainable	0.092692693	C24H26N4O13	0.039439439	C25H22N8O9	0.033233233	C22H14N18O3
4432	C12H27NO7	0.999733049	5	C12H27NO7	1									
3101	C18H40N4O5	0.988701442	0	C18H40N4O5	0.987787788	C20H42NO6	0.006506507	C19H36N8O	0.003503504	C17H41N6O2P	0.001001001	C16H38N7O4	5.01E-04	C23H40N2O3
1399	C32H67N11O2	0.656286269	5	C32H67N11O2	0.653853854	C31H71N7O6	0.30950951	C27H67N13O4	0.029329329	C33H73N4O7	0.005905906	C30H65N14O	5.01E-04	C36H71N5O4
1398	C12H28N3O2S	0.99998125	5	C12H28N3O2S	1									
1397	C22H29NO12	0.605628964	5	C22H29NO12	0.601001001	C21H30N3O9P	0.181581582	C21H29N3O9S	0.05035035	C19H35NO10P2	0.043443443	C19H33NO12S	0.039239239	C17H29N3O14
4423	C23H42N2O7	0.942259767	2	C23H42N2O7	0.999399399	C21H40N5O6	3.00E-04	C19H45N3O7P	1.00E-04	C20H44NO10	1.00E-04	C22H36N9O2	1.00E-04	
4424	C19H40O5	0.981507743	5	C19H40O5	0.9998999	C20H36N4O	1.00E-04							
4425	C32H66N8O7	0.360902799	5	C32H66N8O7	0.344844845	C28H62N14O5	0.237637638	C32H62BN11O4	0.172772773	C35H70BNO10	0.076576577	C26H66N12O8	0.040640641	C22H62N18O6
4427	C35H75N5O6P2	0.582248045	0	C35H75N5O6P2	0.586986987	C41H74NO7P	0.307207207	C37H70N7O5P	0.030930931	C43H69N3O6	0.018518519	C38H69N5O8	0.00970971	C28H65N15O7
4429	C45H68O2	0.313403022	0	C45H68O2	0.311111111	C30H64N12O3	0.167067067	C41H64N6	0.132232232	C29H68N8O7	0.108908909	C31H70N5O8	0.07017017	C37H72N2O4S
4440	C25H42N4O	0.92338877	1	C25H42N4O	0.921521522	C24H46O5	0.076176176	C23H40N7	0.001401401	C23H44N4O	7.01E-04	C20H42N6O3	1.00E-04	C22H44N3O4
4441	C18H34N6O3	0.998691395	5	C18H34N6O3	0.999399399	C20H36N3O4	6.01E-04							
4443	C20H36O12	0.762204574	5	C20H36O12	0.994394394	C17H28N10O6	0.002502503	C11H32N8O12	6.01E-04	C21H32N4O8	5.01E-04	C10H32N10O11	4.00E-04	C15H33N8O7P
3111	C18H37NO	0.99999334	45	C18H37NO	1									
3110	C15H30O5	0.999931429	15	C15H30O5	1									
3109	C41H66O4Se	0.822948907	5	C41H66O4Se	0.688088088	not_explainable	0.153553554	C35H67N4O3PSe	0.078378378	C30H61N6O10P	0.029429429	C33H70N2O6SSe	0.005105105	C36H67ClN4O2Se
3108	C6HNO8	0.384257204	0	C6HNO8	0.38988989	C4H11O2P4	0.373873874	C3H4N3O5P	0.142642643	C5H2N3O5P	0.035435435	C2H4N2O8P	0.02012012	C4H5N2O6
3107	C17H39N8O7P	0.497658762	5	C17H39N8O7P	0.497397397	C23H38N4O8	0.373073073	C13H35N14O5P	0.061361361	C19H34N10O6	0.056456456	C24H34N8O4	0.003803804	C21H36N7O7
3106	C16H38N6	0.949188194	25	C20H42O2	0.592392392	C16H38N6	0.405705706	C18H40N3O	0.001901902					
3105	C25H53NO2	0.999999999	16	C25H53NO2	1									
3104	C22H38O6	0.961220237	7	C22H38O6	0.986186186	C20H36N3O5	0.012812813	C17H38N2O8	7.01E-04	C16H39N4O5P	1.00E-04	C21H38N2O3S	1.00E-04	C18H34N6O4
500	C8H12N4O7	0.533826109	1	C8H12N4O7	0.536336336	C7H12N3O10	0.294194194	C9H14O11	0.141541542	C5H16N4O8	0.011111111	C13H16O4P2	0.007307307	C6H12N8O4
501	C16H28N3O3	0.673915695	97	C18H30O4	1									
3103	C34H66N6O6	0.499002799	1	C34H66N6O6	0.501901902	C35H62N10O2	0.1998999	C39H66N4O4	0.06996997	C38H70O8	0.06026026	C29H66N8O8	0.057057057	C33H70N2O10
3102	C38H62N8O3	0.44993743	0	C38H62N8O3	0.441241241	C30H67N10O5P	0.208608609	C32H62N12O4	0.077877878	C36H67N6O4P	0.063463463	C30H66N10O7	0.041741742	C27H62N14O6
504	C35H58O7	0.492391462	14	C31H54N6O5	0.832932933	C35H58O7	0.165065065	C30H58N2O9	0.001801802	C20H54N12O8	1.00E-04	C29H59N4O6P	1.00E-04	
4434	C22H43N5O3	0.998172828	5	C22H43N5O3	0.998998999	C19H45N4O6	6.01E-04	C17H43N7O5	4.00E-04					
4435	C12H21N4O6P3S6	0.494625346	217	C15H24O7P2S7	0.728728729	C12H27O7PS9	0.271271271							
4436	C36H77N3O7Se	0.422147687	10	C38H79O8Se	0.706606607	C36H77N3O7Se	0.274174174	C37H73N7O3Se	0.016016016	C33H69N13OSe	8.01E-04	C41H77NO5Se	7.01E-04	C32H73N9O5Se
506	C26H42N6O13S	0.326359254	0	C26H42N6O13S	0.310810811	C25H46N2O17S	0.133433433	C25H49N2O13P3	0.083983984	C25H48N2O15P2	0.078578579	C26H43N6O11PS	0.075275275	C19H38N10O17
507	C27H67N13O11	0.491317766	7	C27H67N13O11	0.70950951	C34H63N13O6	0.084084084	C31H72N7O11P	0.070770771	C23H63N19O9	0.041141141	C38H67N7O8	0.022622623	C33H67N9O10
4437	C29H53N15O8	0.564344423	5	C29H53N15O8	0.567767768	C30H49N19O4	0.13953954	C34H53N13O6	0.109409409	C27H58N13O9P	0.038538539	C31H55N12O9	0.031831832	C25H49N21O6
4438	C29H60O5Se	0.628540813	6	C29H60O5Se	0.97967968	C26H58BN2O5Se	0.015515516	C24H56BN5O4Se	0.004804805					
508	C18H16N6O3	0.440791421	0	C18H16N6O3	0.442842843	C17H20N2O7	0.091291291	C26H20S	0.075875876	C15H25O8P	0.066166166	C18H24N2O2S2	0.060660661	C11H28NO8P2
509	C21H32O10	0.930180184	5	C21H32O10	0.993593594	C22H28N4O6	0.006306306	C22H36O5S2	1.00E-04					
4452	C34H68N2O2	0.909590096	0	C34H68N2O2	0.908308308	C30H64N8	0.075775776	C32H66N5O	0.015815816	C39H68	1.00E-04			
4454	C14H24O	1	81	C14H24O	1									
3123	C22H38O11	0.986188655	11	C22H38O11	0.9997998	C23H34N4O7	2.00E-04							
3122	C15H32N3O	0.93256894	37	C17H34O2	1									
3121	C15H33NO7	0.99465501	7	C15H33NO7	0.990790791	C13H31N4O6	0.008508509	C16H29N5O3	7.01E-04					
3120	C24H48N12O9	0.449883048	23	C24H48N12O9	0.433033033	C28H52N6O11	0.413513514	C29H48N10O7	0.118318318	C26H50N9O10	0.017517518	C27H56N2O15	0.005105105	C23H53ClN10O9
3119	C17H26O	1	70	C17H26O	1									
3118	C17H30O6	0.795197283	5	C17H30O6	0.932932933	C13H26N6O4	0.061061061	C15H28N3O5	0.006006006					
3117	C20H44N10O9	0.816227356	21	C20H44N10O9	0.749049049	C30H48O10	0.133833834	C24H48N4O11	0.05015015	C26H44N6O8	0.043643644	C29H48N2O9	0.011411411	C27H53O10P
3116	C31H65N	1	13	C31H65N	1									
510	C29H60N10O11	0.959518196	10	C29H60N10O11	0.954954955	C30H56N14O7	0.01021021	C26H52N20O5	0.008008008	C22H60N16O9S	0.007907908	C27H58N13O10	0.005005005	C24H60N12O13
511	C28H34N10O6	0.429944107	7	C31H42O12	0.599399399	C30H43N2O9P	0.141341341	C28H34N10O6	0.0995996	C27H38N6O10	0.084884885	C26H39N8O7P	0.024324324	C30H40N4O8
3115	C30H48N12O6Se	0.183239238	5	not_explainable	0.652652653	C30H48N12O6Se	0.05965966	C23H46N12O14S	0.037837838	C29H52N8O10Se	0.03013013	C27H56N6O11SSe	0.018618619	C20H42N16O15
512	C23H40N6O3	0.771673687	0	C23H40N6O3	0.772872873	C22H44N2O7	0.093893894	C31H44S	0.033133133	C27H44O5	0.023323323	C23H48N2O2S2	0.016316316	C21H45N4O4P
513	C28H65N7O5	0.981621047	23	C28H65N7O5	0.988488488	C30H67N4O6	0.011511512							
514	C33H62N6O8	0.4587656	14	C33H62N6O8	0.797497497	C37H66O10	0.095495495	C29H58N12O6	0.04994995	C27H62N10O9	0.04014014	C28H62N8O10	0.005605606	C32H66N2O12
4444	C25H48O4	0.999999652	5	C25H48O4	1									
4445	C26H50O16	0.999039954	17	C26H50O16	1									
515	C26H42O4	0.9627834	32	C26H42O4	0.998598599	C27H38N4	0.001201201	C21H42N2O6	1.00E-04	C12H34N16O	1.00E-04			
516	C19H37N3O5P4S6	0.36098882	22	C19H35N3O7P2S7	0.293493493	C19H37N3O5P4S6	0.231731732	C17H33N7O5S9	0.203703704	C16H37N3O9S9	0.117517518	C16H33N7O6P4S5	0.044644645	C15H37N3O10P4S5
4446	C20H34O5Se	0.99681544	5	C20H34O5Se	0.9995996	C16H37NO5PSe	4.00E-04							
4447	C16H32N9O7PS7	0.130610922	30	C17H33N7O8P2S6	0.309009009	C18H35N7O5S9	0.266266266	C17H34N7O6P3S6	0.180780781	C17H33N7O6P2S7	0.131631632	C17H35N7O6P4S5	0.111511512	C17H32N7O8PS7
4448	C40H87N7O8	0.90901166	5	C40H87N7O8	0.923323323	C36H83N13O6	0.03013013	C43H91N3O7S	0.011711712	C39H88N9O5P	0.007507508	C24H77N26O4	0.006906907	C38H87N11O4S
519	C9H17NO4	1	7	C9H17NO4	1									
4449	C25H60N8O4Se	0.654579916	5	C25H60N8O4Se	0.577877878	C27H62N5O5Se	0.280880881	C31H60N4O3Se	0.104404404	C33H62NO4Se	0.024024024	C28H62N3O6Se	0.011611612	C23H58N11O3Se
4460	C17H32O2	0.999804933	92	C17H32O2	1									
4463	C30H54N10	0.495371893	0	C30H54N10	0.498598599	C29H58N6O4	0.486786787	C31H60N3O5	0.003903904	C32H60N4O2	0.002602603	C33H62O6	0.002602603	C25H61N7O4P
4464	C2HBrNO5P5S2Se2	0.570932001	0	C2HBrNO5P5S2Se2	0.569069069	C4H2BrNO3P4S2Se2	0.407607608	BrH2NO8P4SSe2	0.012412412	BrNO10P2S2Se2	0.010510511	O10P5S2Se2	3.00E-04	BrO10P4SSe2
4465	C37H77N11O5	0.860838929	36	C37H77N11O5	0.827527528	C41H81N5O7	0.131631632	C36H81N7O9	0.021521522	C38H83N4O10	0.014114114	C43H83N2O8	0.003703704	C35H82N9O6P
3134	C14H30O6	0.999564371	12	C14H30O6	0.9998999	C15H26N4O2	1.00E-04							
3133	C11H26N6O4	0.991934173	0	C11H26N6O4	0.991991992	C15H30O6	0.006006006	C16H26N4O2	0.002002002					
3132	C22H44N8O4	0.973079395	6	C22H44N8O4	0.974874875	C18H47N9O4P	0.00960961	C22H51N3O6P	0.008008008	C19H48N8O4S	0.005405405	C20H49N6O5P	0.001601602	C26H48N2O6
3130	C28H51N4O3	0.500829639	5	C28H51N4O3	0.504604605	C24H54N5O3P	0.341841842	C20H49N11O3	0.105605606	C26H49N7O2	0.044444444	C21H49N9O4	0.002802803	C22H52N8O2P
3129	C21H54N14O10	0.72836103	8	C21H54N14O10	0.848748749	C22H50N18O6	0.074574575	C25H59N8O10P	0.031431431	C19H52N17O9	0.017117117	C17H50N20O8	0.005005005	C26H54N12O8
520	C11H20O6	0.968276746	5	C11H20O6	0.966466466	C7H16N6O4	0.019419419	C9H18N3O5	0.014114114					
3128	C16H32O8	0.990914015	10	C16H32O8	1									
521	C18H34O2	1	90	C18H34O2	1									
3127	C12H24N6O8S8	0.790283026	24	C16H30O8P2S7	0.84984985	C16H28O10S8	0.14974975	C12H24N6O8S8	3.00E-04	C12H26N6O6P2S7	1.00E-04			
3126	C20H38O4	0.999967289	169	C20H38O4	1									
522	C16H28N6O6	0.848120284	5	C16H28N6O6	0.965165165	C13H32N6O6S	0.025625626	C18H30N3O7	0.008508509	C11H30N9O5S	4.00E-04	C19H30N4O4	1.00E-04	C9H28N12O4S
523	C26H48N4O3	0.505876525	5	C25H52O7	0.873273273	C26H48N4O3	0.102002002	C21H48N6O5	0.023723724	C19H46N9O4	0.001001001			
524	C16H34O3	0.999999988	36	C16H34O3	1									
3124	C27H40N8O4	0.705983243	6	C27H40N8O4	0.711111111	C26H44N4O8	0.12962963	C23H36N14O2	0.046146146	C32H40N6O2	0.041841842	C24H42N7O7	0.012112112	C16H40N14O7
4455	C43H86N4O5Se	0.978212555	41	C45H88NO6Se	0.668168168	C43H86N4O5Se	0.326226226	C46H91O4PSe	0.003703704	C36H84N9O6Se	0.001501502	C35H84N11O5Se	3.00E-04	C33H82N14O4Se
526	C19H32N9O6	0.940741497	5	C19H32N9O6	0.941141141	C19H39N4O8P	0.034334334	C18H38N6O7S	0.014114114	C26H34N4O5	0.006006006	C19H36N6O7	0.001101101	C21H34N6O7
4458	C16H32N10O2	0.892747123	5	C16H32N10O2	0.863163163	C18H34N7O3	0.121621622	C19H40O8	0.014314314	C20H36N4O4	4.00E-04	C14H37N8O3P	3.00E-04	C17H38N3O7
528	C14H22N2O	0.999999725	1	C14H22N2O	1									
529	C30H44N2O17	0.658590422	5	C30H44N2O17	0.731831832	C26H36N14O10	0.035135135	C25H40N10O14	0.031631632	C24H44N6O18	0.025025025	C27H50N2O15P2	0.021621622	C30H40N8O12
4470	C23H45N2Se	0.861330499	56	C21H47N2Se	0.986986987	C23H45N2Se	0.013013013							
4472	C24H51N13O8	0.244846294	5	C24H51N13O8	0.209209209	C32H55N7O7	0.19029029	C28H51N13O5	0.147547548	C28H55N7O10	0.1002002	C31H59N3O11	0.074074074	C28H52N13O3P
4473	C12H24O4	0.999994182	29	C12H24O4	1									
4475	C26H53NO16	0.721745301	8	C26H53NO16	0.951351351	C27H49N5O12	0.038538539	C23H45N11O10	0.006906907	C21H50N9O11P	0.001501502	C25H47N8O11	5.01E-04	C28H45N9O8
4476	C14H28O2	1	62	C14H28O2	1									
3144	C29H61N13O6	0.988420588	21	C29H61N13O6	0.892692693	C24H61N15O8	0.107007007	C27H66N11O7P	1.00E-04	C25H57N19O4	1.00E-04	C23H62N17O5P	1.00E-04	
3142	C14H30N2O6	0.971825894	6	C14H30N2O6	0.966866867	C15H26N6O2	0.032632633	C17H28N3O3	4.00E-04	C12H28N5O5	1.00E-04			
3141	C19H36O5	0.995808187	6	C19H36O5	0.996696697	C17H34N3O4	0.002602603	C15H32N6O3	7.01E-04					
530	C18H37NO	0.999999997	38	C18H37NO	1									
3139	C24H56N14O7S	0.618792264	6	C24H56N14O7S	0.616316316	C25H56N12O10	0.103103103	C23H56N16O6S	0.067767768	C25H52N18O5	0.057957958	C29H56N12O5S	0.056456456	C24H56N14O9
532	C23H34N10O6	0.794599017	5	C23H34N10O6	0.784084084	C21H42N2O14	0.049349349	C18H40N10O6S	0.021121121	C17H38N8O12	0.016916917	C20H43N4O11P	0.014914915	C21H36N10O6
3138	C25H63N13O10	0.720035687	6	C25H63N13O10	0.695895896	C30H63N11O8	0.113813814	C35H63N9O6	0.08998999	C29H63N13O7	0.037537538	C23H61N16O9	0.027927928	C26H59N17O6
533	C31H60N4O8Se	0.634653218	10	C27H56N10O6Se	0.836436436	C31H60N4O8Se	0.163563564							
3137	C39H72N10O9	0.358054042	6	C39H72N10O9	0.342342342	C38H76N6O13	0.33003003	C32H77N10O12P	0.076576577	C28H72N16O12	0.05965966	C37H70N13O8	0.035435435	C33H73N14O8P
534	C26H57N9O10	0.654604264	5	C26H57N9O10	0.648448448	C29H55N10O7	0.136736737	C27H53N13O6	0.076376376	C28H49N17O2	0.06956957	C30H51N14O3	0.028728729	C26H54N15O3P
3135	C33H68N2O8	0.610681176	6	C33H68N2O8	0.616916917	C34H64N6O4	0.288488488	C29H64N8O6	0.032232232	C30H60N12O2	0.024324324	C32H62N9O3	0.024024024	C36H70O6
535	C11H18O5	1	18	C11H18O5	1									
4466	C29H51N21O2	0.32368753	7	C29H51N21O2	0.313913914	C28H55N17O6	0.285885886	C43H59N5O5	0.189289289	C31H63N7O12	0.098498498	C30H61N11O8	0.019419419	C33H55N15O4
536	C19H22O2	0.999574624	6	C19H22O2	0.9996997	C17H20N3O	3.00E-04							
537	C25H48N2O4	0.999800092	7	C25H48N2O4	0.999299299	C21H44N8O2	6.01E-04	C30H48O2	1.00E-04					
4467	C24H51N8O4P	0.630166335	0	C24H51N8O4P	0.632332332	C26H46N10O3	0.265265265	C25H50N6O7	0.042442442	C30H50N4O5	0.04024024	C28H48N7O4	0.006306306	C26H53N5O5P
4468	C33H63N5O2	0.788072708	5	C33H63N5O2	0.790990991	C28H63N7O4	0.205905906	C32H67NO6	0.002802803	C31H61N8O	2.00E-04	C26H61N10O3	1.00E-04	
538	C20H38N6O8	0.933803518	11	C20H38N6O8	0.560860861	C24H42O10	0.228328328	C19H42N2O12	0.172872873	C22H40N3O9	0.02042042	C16H34N12O6	0.016716717	C18H36N9O7
539	C32H45N3O	0.582169201	0	C32H45N3O	0.580780781	C16H45N11O6	0.124324324	C24H49N5O3S	0.123723724	C17H41N15O2	0.078378378	C18H47N8O7	0.058258258	C25H50N3O4P
4480	C36H79N7O6	0.508995645	7	C40H83NO8	0.471071071	C36H79N7O6	0.44044044	C31H75N15O3	0.024924925	C32H75N13O4	0.021821822	C39H84N3O5P	0.015115115	C41H79N5O4
4482	C23H44N4O4SSe	0.296015164	3	C23H44N4O4SSe	0.291591592	C27H36N8Se	0.195595596	C19H40N10O2SSe	0.116916917	C26H40N4O4Se	0.07987988	C20H46N3O7SSe	0.069269269	C25H44O8Se
4484	C25H48O10	0.996520905	19	C25H48O10	1									
4486	C27H56N6O11	0.419333979	39	C31H60O13	0.9996997	C30H61N2O10P	2.00E-04	C18H52N14O11	1.00E-04					
4487	C21H42O9	0.960961562	39	C21H42O9	1									
3154	C28H65N7O12	0.440309193	5	C35H61N7O7	0.498798799	C28H65N7O12	0.253553554	C30H67N4O13	0.073673674	C29H61N11O8	0.053053053	C24H61N13O10	0.048148148	C33H65N5O10
3153	C18H44N5O3Se	0.995148245	5	C18H44N5O3Se	0.987787788	C16H42N8O2Se	0.012212212							
540	C29H48O2	0.999997774	10	C29H48O2	1									
541	C18H32O2	1	119	C18H32O2	1									
3149	C31H67N9O8	0.985361298	23	C33H69N6O9	0.847947948	C31H67N9O8	0.150850851	C29H65N12O7	0.001201201					
543	C28H64N5O12	0.699742435	71	C35H66O11	1									
544	C20H12NO3	0.712115024	6	C20H12NO3	0.763063063	C18H16N2O	0.154854855	C8H16N3O10	0.044744745	C16H15N2O3P	0.024624625	C14H18O6S	0.005605606	C9H16N4O7
3148	C27H57NO2	0.999994472	5	C27H57NO2	1									
3147	C19H36N10	0.509463091	0	C19H36N10	0.509409409	C22H44O6	0.416316316	C23H40N4O2	0.032132132	C18H40N6O4	0.017717718	C21H38N7O	0.011611612	C17H41N8OP
545	C36H75N11O8	0.474437999	6	C36H75N11O8	0.462962963	C41H75N9O6	0.27957958	C35H76N13O5P	0.093393393	C32H71N17O6	0.054754755	C41H83N5O5S2	0.031831832	C39H73N12O5
3146	C29H70N14O8	0.779286797	18	C38H78O13	1									
4477	C28H64N12O2	0.835024883	1	C28H64N12O2	0.833633634	C32H68N6O4	0.164764765	C30H66N9O3	9.01E-04	C29H66N11O2	3.00E-04	C33H71N5O2P	2.00E-04	C35H66N7O
4478	C17H27NO3	0.999572596	0	C17H27NO3	0.999299299	C11H28N5O2P	6.01E-04	C13H30N2O3P	1.00E-04					
4491	C12H25NO7	0.999774958	6	C12H25NO7	1									
4492	C23H46N2O2	0.980398218	5	C23H46N2O2	1									
4493	C24H42ClN4O7P	0.595480732	1	C24H42ClN4O7P	0.593093093	C26H37ClN6O6	0.157157157	C25H42Cl2N4O6	0.092892893	C23H41ClN6O6S	0.072672673	C22H45ClN2O10S	0.037637638	C15H37ClN12O9
4494	C28H42N6O	0.612385857	0	C28H42N6O	0.606806807	C26H47N4O2P	0.246246246	C30H44N3O2	0.106906907	C27H46N2O5	0.039339339	C17H42N12O4	3.00E-04	C20H48N8OP2
4495	C11H25NO6	0.836908614	5	C11H25NO6	0.977777778	C9H23N4O5	0.022222222							
4496	C23H50N5	0.992162191	3	C23H50N5	0.993093093	C25H52N2O	0.006906907							
4497	C20H45NO6P2	0.962386083	26	C20H45NO6P2	0.995795796	C18H43N4O5P2	0.002102102	C24H42O6P	0.001501502	C23H39NO8	6.01E-04			
3167	C28H70B2N10O6Se	0.720022712	15	C38H78O8Se	0.935535536	C38H74BN3O5Se	0.058958959	C28H70B2N10O6Se	0.002902903	C30H72B2N7O7Se	0.001201201	C35H77BClN4O4Se	5.01E-04	C34H77BN4O5PSe
3165	C10H20N6O3	0.928385977	5	C10H20N6O3	0.9004004	C14H24O5	0.077877878	C12H22N3O4	0.021321321	C10H26N4O2	3.00E-04	C13H22N4O	1.00E-04	
3164	C14H22N4O3	0.993727863	8	C14H22N4O3	0.964164164	C16H24NO4	0.035835836							
3162	C16H30O2	1	217	C16H30O2	1									
3161	C39H78N5O11P	0.490815118	17	C40H77N3O14	0.948048048	C45H77NO12	0.016216216	C43H75N4O11	0.01011011	C36H80N4O14P	0.006306306	C40H74N9O7P	0.004304304	C32H78N11O9PS
3160	C29H64N14O8	0.97346059	24	C29H64N14O8	0.957357357	C33H68N8O10	0.027827828	C32H68N10O9	0.014814815					
4490	C26H54B2N4O4Se	0.98411601	1	C26H54B2N4O4Se	0.982482482	C24H56B2N4O4Se	0.00970971	C19H52B2N9O5Se	0.007407407	C22H50B2N10O2Se	1.00E-04	C24H52B2N7O3Se	1.00E-04	C18H53B2N11O2PSe
550	C29H46	0.999996844	24	C29H46	1									
552	C23H48N8O5	0.89272202	5	C23H48N8O5	0.914714715	C32H52O5	0.058158158	C27H52N2O7	0.011411411	C28H48N6O3	0.00970971	C25H50N5O6	0.003803804	C19H44N14O3
553	C14H22O4	0.999877752	5	C14H22O4	1									
554	C19H35N11O5	0.680029335	9	C22H43NO11	1									
3159	C42H80N4O5Se	0.609270338	10	C41H84O9Se	0.9997998	C42H80N4O5Se	2.00E-04							
555	C18H30O4	0.985761077	136	C18H30O4	1									
